region,cluster_min_order,stream_order,iso_pred
upper,5,6,0.713960069609
upper,5,6,0.706798098199
lower,5,6,0.709700168997
upper,5,7,0.705763499507
lower,5,5,0.711462115102
upper,5,6,0.710767685472
lower,5,9,0.714213194005
upper,5,5,0.70693551412
upper,5,6,0.714014371929
upper,5,5,0.710474058329
upper,5,8,0.711300979628
upper,5,6,0.710696414159
lower,5,6,0.709493803524
lower,5,5,0.711393248874
upper,5,6,0.709053758912
upper,5,6,0.706770217974
upper,5,6,0.709027814514
lower,5,9,0.713894900125
upper,5,5,0.710598856387
lower,5,9,0.714201379236
upper,5,6,0.706750785853
upper,5,6,0.708935699962
lower,5,9,0.713909201043
upper,5,5,0.713129902667
lower,5,9,0.713909122862
upper,5,6,0.708889740294
lower,5,9,0.713932190418
lower,5,5,0.711865746716
upper,5,5,0.712631254885
lower,5,5,0.708481648417
lower,5,5,0.706435996424
upper,5,5,0.708505357277
lower,5,5,0.708580509063
upper,5,6,0.706754557304
lower,5,5,0.705671486071
upper,5,6,0.714060189556
lower,5,6,0.709467597293
lower,5,6,0.71143397205
lower,5,5,0.706272916053
lower,5,5,0.70850580407
lower,5,5,0.70436342535
upper,5,5,0.710315436703
upper,5,5,0.706909211762
upper,5,6,0.710671343119
upper,5,6,0.714255303196
lower,5,5,0.71187582264
lower,5,9,0.713935708732
lower,5,9,0.713928181342
upper,5,5,0.708834429864
lower,5,5,0.709215991247
lower,5,5,0.707650243115
lower,5,9,0.714185315008
upper,5,6,0.70843808663
lower,5,5,0.711630566305
upper,5,5,0.710273924588
lower,5,5,0.7064506977
upper,5,8,0.711181433112
lower,5,5,0.709226624725
lower,5,9,0.713855284057
lower,5,5,0.709268365147
upper,5,5,0.707539774173
upper,5,6,0.708348996998
upper,5,6,0.708349341887
upper,5,5,0.707196200583
lower,5,5,0.709267098688
lower,5,7,0.709149617677
lower,5,9,0.714171230474
upper,5,5,0.707303163326
upper,5,6,0.707212013875
lower,5,5,0.711502026132
lower,5,5,0.706202216712
lower,5,5,0.709289041626
lower,5,9,0.714541562072
lower,5,5,0.709260921888
lower,5,5,0.70921974631
lower,5,9,0.713900896583
lower,5,6,0.709519546737
lower,5,5,0.709347772122
lower,5,5,0.709280838052
lower,5,5,0.706145763396
upper,5,6,0.70831828504
upper,5,8,0.711114875489
upper,5,6,0.708335375154
upper,5,5,0.708385179514
lower,5,5,0.709386227269
upper,5,5,0.70524881943
upper,5,6,0.714315585239
upper,5,5,0.704971287169
upper,5,5,0.704875958722
lower,5,5,0.708033553366
upper,5,7,0.705872654796
lower,5,7,0.709177761298
upper,5,7,0.705773747245
upper,5,7,0.705779904975
upper,5,8,0.711052438989
upper,5,6,0.714074325487
upper,5,7,0.705793746197
upper,5,6,0.709735899088
lower,5,5,0.70937557001
upper,5,6,0.714206695371
lower,5,5,0.711540710939
upper,5,5,0.705080700629
upper,5,5,0.705078231196
upper,5,5,0.705008833927
upper,5,5,0.705118106064
lower,5,5,0.706412102466
lower,5,5,0.706209201964
lower,5,5,0.706212214264
lower,5,5,0.704147702942
lower,5,7,0.709164285668
upper,5,5,0.707969557189
lower,5,6,0.707752448436
upper,5,5,0.709469192653
lower,5,7,0.709271836611
lower,5,5,0.709406028349
upper,5,6,0.708287643504
lower,5,7,0.709205954341
upper,5,5,0.704899230772
lower,5,5,0.704501414632
upper,5,8,0.711012248591
lower,5,6,0.707739765331
upper,5,6,0.714147606975
lower,5,5,0.704530455308
upper,5,5,0.704895805486
upper,5,7,0.705802901243
upper,5,8,0.710958259127
upper,5,6,0.708234490555
upper,5,5,0.704806843195
lower,5,6,0.707758387552
lower,5,7,0.709147781048
upper,5,5,0.70480401262
upper,5,6,0.707309141827
upper,5,5,0.707432237172
upper,5,6,0.707307704793
lower,5,5,0.704404353472
lower,5,9,0.713670523501
lower,5,7,0.706682198739
lower,5,6,0.705007828276
upper,5,6,0.714347147778
upper,5,5,0.704762157949
upper,5,5,0.704821200477
upper,5,5,0.710148751588
lower,5,7,0.709243009704
upper,5,5,0.706652597767
lower,5,6,0.70776960313
lower,5,7,0.706672962306
lower,5,6,0.705015486371
lower,5,5,0.711573569883
lower,5,5,0.708678468637
upper,5,7,0.705823081969
lower,5,5,0.709353398522
lower,5,6,0.707740321349
lower,5,6,0.704989582993
lower,5,7,0.70667344501
upper,5,6,0.707309806645
lower,5,7,0.70667741745
lower,5,9,0.714524540929
lower,5,5,0.711571903433
lower,5,9,0.714520014278
lower,5,5,0.706214423036
lower,5,9,0.714522153019
lower,5,6,0.705318064608
lower,5,5,0.709381267998
lower,5,9,0.714524372351
lower,5,9,0.713672160247
lower,5,7,0.709284226289
lower,5,6,0.706551220892
upper,5,5,0.705004843831
lower,5,5,0.706620808159
upper,5,6,0.714110379749
upper,5,5,0.707070494045
lower,5,5,0.707087530232
lower,5,9,0.713670161592
lower,5,9,0.714523931725
lower,5,5,0.706641697706
lower,5,5,0.706263137127
upper,5,6,0.714403409225
lower,5,6,0.705333351909
upper,5,5,0.710537296427
lower,5,5,0.706050306615
lower,5,5,0.708559529816
lower,5,5,0.706924087929
upper,5,6,0.708099035922
lower,5,5,0.705532298656
lower,5,5,0.707318644013
lower,5,6,0.711546761514
upper,5,6,0.707325963211
upper,5,5,0.710087295472
lower,5,5,0.709299776646
lower,5,9,0.713668630368
lower,5,7,0.709112989097
lower,5,5,0.707540343919
lower,5,5,0.70969865882
upper,5,7,0.705850912055
lower,5,9,0.713667826262
lower,5,5,0.704670828744
lower,5,5,0.706946195056
lower,5,5,0.706709676233
lower,5,9,0.713668822238
upper,5,6,0.709673309587
lower,5,5,0.70689666525
upper,5,6,0.707350520577
upper,5,5,0.709744075667
upper,5,6,0.709570218784
upper,5,6,0.707477615145
lower,5,5,0.70797019667
upper,5,8,0.710885929905
lower,5,5,0.708654922868
upper,5,6,0.707495862639
lower,5,7,0.709332668558
lower,5,5,0.709188987963
upper,5,5,0.702262029135
lower,5,6,0.706559223989
upper,5,5,0.70247991825
lower,5,9,0.71367164034
upper,5,6,0.714187771032
lower,5,6,0.708574526646
lower,5,7,0.709343188754
lower,5,6,0.70855064357
lower,5,7,0.709093249251
upper,5,5,0.70702455483
lower,5,5,0.707508862698
lower,5,6,0.708583455586
upper,5,5,0.707630358582
lower,5,9,0.713670784419
upper,5,5,0.709168400415
lower,5,5,0.708055476279
lower,5,5,0.706735848086
upper,5,5,0.716816971833
lower,5,6,0.70778709259000006
lower,5,5,0.707490563535
upper,5,5,0.706875697596
lower,5,5,0.708067420187
lower,5,5,0.707220675048
upper,5,5,0.708016865227
lower,5,9,0.71367777368
lower,5,5,0.707818639433
upper,5,5,0.707330421781
upper,5,5,0.716803984237
lower,5,7,0.709083675316
lower,5,6,0.70656798445
lower,5,6,0.706573892269
lower,5,5,0.708266514289
lower,5,6,0.707811155491
upper,5,5,0.708310948707
lower,5,6,0.707798684275
lower,5,5,0.707837325527
lower,5,5,0.707836507634
upper,5,5,0.708105850181
lower,5,6,0.706631882608
lower,5,5,0.707988164121
lower,5,6,0.708609722923
upper,5,8,0.710866963932
lower,5,7,0.708650833008
upper,5,5,0.707771713942
upper,5,6,0.705905977548
upper,5,5,0.716776668768
upper,5,8,0.710772378651
upper,5,5,0.707029002526
lower,5,6,0.707843087241
upper,5,5,0.71680051777
lower,5,5,0.707845220666
upper,5,5,0.716745269894
lower,5,5,0.707262691541
upper,5,7,0.705909554042
upper,5,5,0.708438160294
upper,5,6,0.708118808052
lower,5,7,0.709077786027
lower,5,6,0.707835957202
upper,5,6,0.713912791808
lower,5,5,0.707844840838
upper,5,5,0.715288193747
lower,5,7,0.709077007954
upper,5,8,0.710729972575
lower,5,5,0.707360980636
lower,5,5,0.706922699714
upper,5,6,0.714351705285
upper,5,5,0.70711965946
upper,5,6,0.705895656635
lower,5,9,0.714521379992
lower,5,5,0.707500140956
upper,5,5,0.70857414078
lower,5,6,0.708613632374
upper,5,8,0.710738476877
upper,5,6,0.708095053338
upper,5,5,0.708376612266
upper,5,5,0.708995247093
lower,5,5,0.707518693427
upper,5,5,0.709023313613
lower,5,5,0.707519377644
lower,5,7,0.708685275103
lower,5,7,0.708672841448
lower,5,5,0.706964842564
lower,5,6,0.707829565318
upper,5,6,0.709453608575
lower,5,6,0.708634756663
lower,5,6,0.706654168946
lower,5,5,0.707036459062
lower,5,6,0.707839614009
upper,5,5,0.716910632848
lower,5,5,0.707547710268
lower,5,5,0.706934533696
lower,5,5,0.707555839351
lower,5,9,0.713679013299
lower,5,6,0.707851302219
lower,5,6,0.706663592996
middle,5,5,0.705258305628
upper,5,5,0.709212163155
lower,5,5,0.707572162
lower,5,5,0.706920887483
upper,5,5,0.706585610249
lower,5,5,0.707280365815
lower,5,5,0.707212073462
lower,5,7,0.709075123659
lower,5,7,0.708677597083
lower,5,5,0.709344167033
upper,5,5,0.706973678488
upper,5,8,0.710751496428
upper,5,5,0.707627107616
lower,5,5,0.706959112393
upper,5,5,0.707743517448
upper,5,5,0.707442232703
upper,5,7,0.705963215412
upper,5,6,0.709447474894
lower,5,5,0.707369059731
upper,5,5,0.709286607014
lower,5,5,0.706978143704
lower,5,7,0.708680502309
upper,5,5,0.706376894111
lower,5,5,0.709079756331
upper,5,6,0.705913330811
middle,5,5,0.705630210984
lower,5,9,0.714504930949
upper,5,5,0.705008278607
lower,5,5,0.707833062312
lower,5,5,0.70921779966
lower,5,5,0.707841289198
lower,5,6,0.708658855754
lower,5,7,0.708863152867
upper,5,8,0.710753281032
middle,5,5,0.705587325962
middle,5,5,0.705674976211
upper,5,6,0.709980430288
upper,5,5,0.714421632881
upper,5,5,0.709371683312
lower,5,5,0.707836009529
upper,5,6,0.710084544439
lower,5,7,0.709055570859
middle,5,5,0.704978521481
lower,5,5,0.70910700801
lower,5,5,0.709073736245
upper,5,5,0.706493166966
upper,5,5,0.705105962855
lower,5,6,0.706691050693
lower,5,5,0.707461164479
upper,5,6,0.708082568436
lower,5,6,0.709061840049
upper,5,6,0.705956082659
lower,5,5,0.707768691947
upper,5,7,0.705985073639
upper,5,5,0.713211219611
upper,5,7,0.705997329611
upper,5,5,0.714341705648
upper,5,8,0.710643219241
upper,5,8,0.710624524127
lower,5,5,0.707461681776
lower,5,5,0.707036019374
lower,5,6,0.708534115448
lower,5,5,0.708159744999
lower,5,9,0.714495606974
middle,5,5,0.704948875358
upper,5,7,0.708874891869
lower,5,5,0.7079072074
middle,5,5,0.70471951353
lower,5,6,0.70854420517
upper,5,6,0.710177443754
upper,5,7,0.706022640284
lower,5,5,0.70782392226
lower,5,5,0.709114730906
upper,5,6,0.708275713143
lower,5,5,0.709128615393
lower,5,5,0.709095653113
lower,5,6,0.708549767778
lower,5,6,0.70787252307
lower,5,5,0.708256646413
lower,5,5,0.709206128609
lower,5,5,0.707143522314
upper,5,6,0.710200095837
lower,5,5,0.709203099042
upper,5,8,0.710641060489
lower,5,9,0.714493792888
lower,5,5,0.709205324982
upper,5,5,0.706267226646
upper,5,5,0.705330304252
lower,5,9,0.7136809037
lower,5,6,0.707883755094
lower,5,6,0.708124635218
lower,5,6,0.707879874364
upper,5,6,0.710253608234
upper,5,7,0.706104904812
upper,5,6,0.708158753618
lower,5,5,0.707203538189
lower,5,6,0.708156118923
upper,5,5,0.706479097659
lower,5,9,0.714492296418
lower,5,6,0.706711094493
upper,5,5,0.70629009148
lower,5,5,0.707506175746
lower,5,6,0.708091310879
upper,5,5,0.705594948813
upper,5,8,0.710654699336
lower,5,6,0.70861031953
lower,5,6,0.708349869112
lower,5,6,0.708165332963
upper,5,7,0.708939232826
lower,5,6,0.708271670492
lower,5,6,0.706727519406
upper,5,7,0.708917037475
lower,5,7,0.709068370361
lower,5,6,0.708262343133
lower,5,6,0.708268769621
lower,5,6,0.708558322471
upper,5,8,0.71067938124
upper,5,5,0.706904300181
lower,5,6,0.708252929846
middle,5,5,0.704472945726
upper,5,6,0.714629740003
lower,5,6,0.70850997491
upper,5,8,0.710730024472
lower,5,9,0.713682801314
lower,5,6,0.708520397966
upper,5,6,0.714681733079
lower,5,9,0.713683690401
lower,5,6,0.708550465514
lower,5,5,0.707707046782
middle,5,5,0.70441181863
upper,5,5,0.706583896141
lower,5,5,0.709405578698
lower,5,6,0.707899130047
lower,5,6,0.708511052488
upper,5,5,0.705746679775
lower,5,9,0.714507109873
lower,5,5,0.707580541479
upper,5,5,0.70981980998
lower,5,6,0.708662237413
lower,5,6,0.708570898674
lower,5,5,0.708420305313
upper,5,5,0.709667197588
middle,5,5,0.70679653255
lower,5,6,0.707919707673
lower,5,9,0.713684949673
lower,5,6,0.707930150635
lower,5,6,0.707924238404
upper,5,5,0.714554592652
lower,5,5,0.707604837719
middle,5,5,0.706916927347
lower,5,6,0.708780433085
lower,5,6,0.708721750867
lower,5,5,0.709219516788
upper,5,7,0.706247875048
lower,5,9,0.713687334607
lower,5,6,0.708499779342
upper,5,5,0.706331653783
lower,5,6,0.708493001291
lower,5,5,0.708753059246
upper,5,5,0.70682533426
lower,5,5,0.708537278784
upper,5,7,0.70633102988
upper,5,5,0.70926646876
upper,5,8,0.710762746504
upper,5,5,0.706540114101
lower,5,9,0.71368934206
upper,5,5,0.704730075991
upper,5,5,0.70529799253
lower,5,7,0.709078356005
lower,5,5,0.708761685274
lower,5,9,0.713701120594
lower,5,5,0.708759586255
upper,5,5,0.714651568553
lower,5,5,0.708714107525
lower,5,6,0.706767377845
upper,5,7,0.706322719178
lower,5,6,0.708490570498
lower,5,6,0.707949643352
lower,5,9,0.714501163166
upper,5,5,0.714611285272
lower,5,6,0.708484212738
upper,5,5,0.704499738682
lower,5,5,0.707644893304
middle,5,5,0.704399324376
upper,5,5,0.706364050775
upper,5,5,0.706782553294
upper,5,5,0.70674576842
lower,5,5,0.707637512827
lower,5,7,0.709064415709
lower,5,6,0.707972949327
lower,5,6,0.70847528606
lower,5,6,0.706829538772
lower,5,5,0.711534498695
upper,5,5,0.704728254058
upper,5,5,0.709376046373
lower,5,6,0.708452941639
upper,5,7,0.708916751464
upper,5,8,0.710822357478
lower,5,6,0.70798078093
upper,5,5,0.706452652822
lower,5,6,0.706834795914
middle,5,5,0.706993932555
upper,5,5,0.708859994622
upper,5,5,0.706302345658
upper,5,5,0.706561240274
lower,5,5,0.707767282542
upper,5,8,0.710873854299
lower,5,6,0.708376031647
upper,5,5,0.706752269386
upper,5,5,0.714556834642
middle,5,5,0.704497759928
upper,5,7,0.706377663677
upper,5,6,0.714748011405
lower,5,7,0.709058249745
upper,5,5,0.70909547147
upper,5,5,0.716471578296
lower,5,5,0.70838071582
lower,5,7,0.709053287635
upper,5,5,0.706539960662
upper,5,6,0.714412217971
lower,5,5,0.707298122597
upper,5,7,0.70900705018
lower,5,5,0.708282073415
upper,5,8,0.710912391901
lower,5,9,0.714488372613
upper,5,5,0.706800450221
lower,5,5,0.707527949405
lower,5,5,0.707407283578
lower,5,5,0.707307654298
middle,5,5,0.704865765387
upper,5,6,0.714393468174
lower,5,5,0.707314536426
upper,5,7,0.70645530868
upper,5,5,0.709186844443
upper,5,5,0.706638829045
upper,5,7,0.706326220521
lower,5,5,0.708336702249
lower,5,5,0.707323801338
middle,5,5,0.707028605057
upper,5,5,0.709216522818
lower,5,6,0.707092001301
lower,5,5,0.708744788108
middle,5,5,0.707184173845
lower,5,5,0.707334270828
lower,5,7,0.709035749952
lower,5,6,0.70711434251
lower,5,6,0.709379636337
lower,5,6,0.709371304827
lower,5,6,0.709365838671
lower,5,6,0.707146972741
upper,5,8,0.71087616947
upper,5,5,0.709689598296
upper,5,6,0.710958529924
lower,5,5,0.711884061739
upper,5,5,0.711941835848
lower,5,5,0.708090296334
lower,5,7,0.709018348164
upper,5,8,0.710861275235
upper,5,6,0.711004261255
lower,5,6,0.70716379918
lower,5,5,0.708202213804
upper,5,7,0.709042558691
upper,5,8,0.710906275747
lower,5,9,0.714480687863
lower,5,6,0.708042373243
lower,5,6,0.708013776917
upper,5,5,0.706831888288
upper,5,6,0.714469698996
lower,5,5,0.708253150893
upper,5,6,0.709806303257
upper,5,6,0.709821479501
lower,5,6,0.707203160302
upper,5,6,0.710622807701
lower,5,9,0.714484385318
lower,5,6,0.707130345063
lower,5,6,0.707292541414
upper,5,5,0.71422258501
upper,5,5,0.713485335096
upper,5,6,0.7103894338
upper,5,5,0.713854580448
lower,5,5,0.708131680619
upper,5,6,0.709800377743
lower,5,9,0.713725269962
upper,5,5,0.709788600983
upper,5,8,0.710936665688
upper,5,7,0.706516022976
lower,5,5,0.708203852878
upper,5,5,0.712807994851
upper,5,6,0.710427837707
lower,5,5,0.708703420411
upper,5,7,0.706576914408
upper,5,7,0.706702426637
middle,5,5,0.705441020706
upper,5,6,0.710681235778
upper,5,5,0.707490932601
middle,5,5,0.705409996542
upper,5,5,0.712117764438
upper,5,6,0.710791570525
upper,5,7,0.706544772133
upper,5,8,0.710897342493
lower,5,6,0.708058275266
upper,5,5,0.715408671138
upper,5,5,0.707323620383
lower,5,6,0.707149210145
upper,5,5,0.709009707283
lower,5,5,0.708161396425
upper,5,7,0.706652390358
upper,5,6,0.710758824404
upper,5,5,0.706606752436
lower,5,5,0.708111492347
lower,5,5,0.707737865516
upper,5,5,0.710654122971
upper,5,7,0.706656158491
lower,5,6,0.707182422128
upper,5,5,0.713161310625
upper,5,5,0.710696171994
upper,5,7,0.706406176035
upper,5,5,0.715123960555
upper,5,6,0.713267784479
upper,5,5,0.707649059397
upper,5,8,0.710931030481
lower,5,6,0.707219813867
upper,5,7,0.708994423462
lower,5,6,0.707130984773
lower,5,5,0.708050613689
middle,5,5,0.70566113346
upper,5,5,0.712044393165
lower,5,6,0.707243379129
