region,cluster_min_order,stream_order,iso_pred
Kuskokwim,5,7,0.708863905
Kuskokwim,5,5,0.707438421
Kuskokwim,5,5,0.709224211
Kuskokwim,5,5,0.707411849
Kuskokwim,5,5,0.709231164
Kuskokwim,5,6,0.707549153
Kuskokwim,5,7,0.708829267
Kuskokwim,5,6,0.708419444
Kuskokwim,5,5,0.709209816
Kuskokwim,5,5,0.709113597
Kuskokwim,5,5,0.709070914
Kuskokwim,5,7,0.708597746
Kuskokwim,5,7,0.708821493
Kuskokwim,5,6,0.707425631
Kuskokwim,5,7,0.708727574
Kuskokwim,5,5,0.706334818
Kuskokwim,5,7,0.708307484
Kuskokwim,5,7,0.708732299
Kuskokwim,5,7,0.709330345
Kuskokwim,5,5,0.705790485
Kuskokwim,5,7,0.708357667
Kuskokwim,5,7,0.708295004
Kuskokwim,5,5,0.705790095
Kuskokwim,5,6,0.708447685
Kuskokwim,5,5,0.709014991
Kuskokwim,5,5,0.709934322
Kuskokwim,5,6,0.709228011
Kuskokwim,5,7,0.708500676
Kuskokwim,5,5,0.708203887
Kuskokwim,5,7,0.708202074
Kuskokwim,5,7,0.70852957
Kuskokwim,5,6,0.707390149
Kuskokwim,5,6,0.708455748
Kuskokwim,5,7,0.708148789
Kuskokwim,5,7,0.708623349
Kuskokwim,5,7,0.708696884
Kuskokwim,5,7,0.708788403
Kuskokwim,5,5,0.70586002
Kuskokwim,5,7,0.708152153
Kuskokwim,5,6,0.708447382
Kuskokwim,5,7,0.708583331
Kuskokwim,5,7,0.708172752
Kuskokwim,5,7,0.708643035
Kuskokwim,5,7,0.708165047
Kuskokwim,5,7,0.709180499
Kuskokwim,5,7,0.708059274
Kuskokwim,5,7,0.70822601
Kuskokwim,5,7,0.70890601
Kuskokwim,5,5,0.708804421
Kuskokwim,5,7,0.709532899
Kuskokwim,5,7,0.709180481
Kuskokwim,5,7,0.708178968
Kuskokwim,5,6,0.707339869
Kuskokwim,5,5,0.709036024
Kuskokwim,5,7,0.708086483
Kuskokwim,5,7,0.708284951
Kuskokwim,5,5,0.708928348
Kuskokwim,5,7,0.709199913
Kuskokwim,5,7,0.709524437
Kuskokwim,5,5,0.709803458
Kuskokwim,5,7,0.709210788
Kuskokwim,5,7,0.708865395
Kuskokwim,5,7,0.709223263
Kuskokwim,5,7,0.70953424
Kuskokwim,5,7,0.709433092
Kuskokwim,5,7,0.70936497
Kuskokwim,5,5,0.708787241
Kuskokwim,5,5,0.709836856
Kuskokwim,5,5,0.709821799
Kuskokwim,5,7,0.709512375
Kuskokwim,5,7,0.70950311
Kuskokwim,5,7,0.709510167
Kuskokwim,5,7,0.709378301
Kuskokwim,5,6,0.709264359
Kuskokwim,5,7,0.709380204
Kuskokwim,5,5,0.70984739
Kuskokwim,5,7,0.70899725
Kuskokwim,5,6,0.709249009
Kuskokwim,5,5,0.709844221
Kuskokwim,5,5,0.709859051
Kuskokwim,5,7,0.709563745
Kuskokwim,5,7,0.70938717
Kuskokwim,5,7,0.70905727
Kuskokwim,5,7,0.709383614
Kuskokwim,5,7,0.709036756
Kuskokwim,5,7,0.709002412
Kuskokwim,5,5,0.709891399
Kuskokwim,5,7,0.709594096
Kuskokwim,5,7,0.70939648
Kuskokwim,5,5,0.709925118
Kuskokwim,5,7,0.709234295
Kuskokwim,5,7,0.709627366
Kuskokwim,5,7,0.709402201
Kuskokwim,5,7,0.709258968
Kuskokwim,5,7,0.709106793
Kuskokwim,5,7,0.709640462
Kuskokwim,5,6,0.709128181
Kuskokwim,5,6,0.709159797
Kuskokwim,5,6,0.709148467
Kuskokwim,5,5,0.709973963
Kuskokwim,5,7,0.709298922
Kuskokwim,5,7,0.709644677
Kuskokwim,5,6,0.709115421
Kuskokwim,5,5,0.709996958
Kuskokwim,5,7,0.709317763
Kuskokwim,5,7,0.709158839
Kuskokwim,5,7,0.70941508
Kuskokwim,5,7,0.709517154
Kuskokwim,5,5,0.70816308
Kuskokwim,5,5,0.710014994
Kuskokwim,5,7,0.709416231
Kuskokwim,5,5,0.708166648
Kuskokwim,5,5,0.710045769
Kuskokwim,5,7,0.709378234
Kuskokwim,5,7,0.709455371
Kuskokwim,5,5,0.709369788
Kuskokwim,5,7,0.709471822
Kuskokwim,5,7,0.709488549
Kuskokwim,5,5,0.708168825
Kuskokwim,5,5,0.708166995
Kuskokwim,5,5,0.708225774
Kuskokwim,5,7,0.709518858
Kuskokwim,5,7,0.709563155
Kuskokwim,5,7,0.709589197
Kuskokwim,5,7,0.709600347
Kuskokwim,5,7,0.70983446
Kuskokwim,5,5,0.707889574
Kuskokwim,5,7,0.709878666
Kuskokwim,5,7,0.709984137
Kuskokwim,5,7,0.709628052
Kuskokwim,5,7,0.709701832
Kuskokwim,5,7,0.709848896
Kuskokwim,5,7,0.709978809
Kuskokwim,5,7,0.709646904
Kuskokwim,5,7,0.709661184
Kuskokwim,5,7,0.709680483
Kuskokwim,5,7,0.7097464
Kuskokwim,5,7,0.70978703
Kuskokwim,5,7,0.709815335
Kuskokwim,5,7,0.709897187
Kuskokwim,5,7,0.70991259
Kuskokwim,5,7,0.709918383
Kuskokwim,5,7,0.709840595
Kuskokwim,5,5,0.70792351
Kuskokwim,5,7,0.709936113
Kuskokwim,5,7,0.709950184
Kuskokwim,5,5,0.708018892
Kuskokwim,5,7,0.70996365
Kuskokwim,5,7,0.709988288
Kuskokwim,5,7,0.709998732
Kuskokwim,5,7,0.709608415
Kuskokwim,5,5,0.708479009
Kuskokwim,5,7,0.709650329
Kuskokwim,5,7,0.710009111
Kuskokwim,5,7,0.71003429
Kuskokwim,5,7,0.710018326
Kuskokwim,5,7,0.710024294
Kuskokwim,5,5,0.708142632
Kuskokwim,5,7,0.710029905
Kuskokwim,5,7,0.710032064
Kuskokwim,5,7,0.710038431
Kuskokwim,5,5,0.708606554
Kuskokwim,5,5,0.709674034
Kuskokwim,5,7,0.709856679
Kuskokwim,5,7,0.710023817
Kuskokwim,5,5,0.708491097
Kuskokwim,5,5,0.708501147
Kuskokwim,5,7,0.71000286
Kuskokwim,5,5,0.708526711
Kuskokwim,5,7,0.70998113
Kuskokwim,5,7,0.709934102
Kuskokwim,5,7,0.709720384
Kuskokwim,5,7,0.709894048
Kuskokwim,5,5,0.708724019
Kuskokwim,5,5,0.709377413
Kuskokwim,5,5,0.709336865
Kuskokwim,5,5,0.712193687
Kuskokwim,5,5,0.709648046
Kuskokwim,5,7,0.70959771
Kuskokwim,5,7,0.70983158
Kuskokwim,5,7,0.709769888
Kuskokwim,5,7,0.709663933
Kuskokwim,5,7,0.709701335
Kuskokwim,5,7,0.709708212
Kuskokwim,5,7,0.709617586
Kuskokwim,5,7,0.709607486
Kuskokwim,5,5,0.708839381
Kuskokwim,5,5,0.708872357
Kuskokwim,5,7,0.709627707
Kuskokwim,5,5,0.709328956
Kuskokwim,5,5,0.709735328
Kuskokwim,5,5,0.709312411
Kuskokwim,5,5,0.708899081
Kuskokwim,5,5,0.709686203
Kuskokwim,5,7,0.709654769
Kuskokwim,5,6,0.709194809
Kuskokwim,5,7,0.709646274
Kuskokwim,5,5,0.711118064
Kuskokwim,5,5,0.710795488
Kuskokwim,5,7,0.709494866
Kuskokwim,5,5,0.710931252
Kuskokwim,5,5,0.709878532
Kuskokwim,5,5,0.711526068
Kuskokwim,5,5,0.711005767
Kuskokwim,5,7,0.709724563
Kuskokwim,5,5,0.710880585
Kuskokwim,5,5,0.712415363
Kuskokwim,5,7,0.709602186
Kuskokwim,5,5,0.71121803
Kuskokwim,5,5,0.710486969
Kuskokwim,5,6,0.709854814
Kuskokwim,5,5,0.71086163
Kuskokwim,5,5,0.70933992
Kuskokwim,5,5,0.711345719
Kuskokwim,5,5,0.709459495
Kuskokwim,5,5,0.709666132
Kuskokwim,5,5,0.709796983
Kuskokwim,5,5,0.711587835
Kuskokwim,5,5,0.70996094
Kuskokwim,5,5,0.711861985
Kuskokwim,5,5,0.712302161
Kuskokwim,5,5,0.710336962
Kuskokwim,5,5,0.71073804
Kuskokwim,5,5,0.710825427
Kuskokwim,5,5,0.710917907
Kuskokwim,5,5,0.711050807
Kuskokwim,5,5,0.711217468
Kuskokwim,5,5,0.711389937
Kuskokwim,5,5,0.712160305
Kuskokwim,5,5,0.712272134
Kuskokwim,5,5,0.711910694
Kuskokwim,5,5,0.711776153
Kuskokwim,5,5,0.711989096
Kuskokwim,5,5,0.71220968
Kuskokwim,5,5,0.712130057
Kuskokwim,5,5,0.712337083
Kuskokwim,5,5,0.712417613
Kuskokwim,5,5,0.712581435
Kuskokwim,5,5,0.712393398
Kuskokwim,5,5,0.712647825
Kuskokwim,6,7,0.706969331
Kuskokwim,6,6,0.705097997
Kuskokwim,6,7,0.707039628
Kuskokwim,6,7,0.706976329
Kuskokwim,6,7,0.708652216
Kuskokwim,6,6,0.706527896
Kuskokwim,6,6,0.706573059
Kuskokwim,6,6,0.706882668
Kuskokwim,6,6,0.70652321
Kuskokwim,6,7,0.707001823
Kuskokwim,6,7,0.707010014
Kuskokwim,6,7,0.707021817
Kuskokwim,6,7,0.707048355
Kuskokwim,6,8,0.708499273
Kuskokwim,6,7,0.706982643
Kuskokwim,6,6,0.706507747
Kuskokwim,6,6,0.706338834
Kuskokwim,6,6,0.70632138
Kuskokwim,6,7,0.708614401
Kuskokwim,6,7,0.707035208
Kuskokwim,6,7,0.707087586
Kuskokwim,6,7,0.708647779
Kuskokwim,6,7,0.706997131
Kuskokwim,6,7,0.708632162
Kuskokwim,6,7,0.706993689
Kuskokwim,6,7,0.70867633
Kuskokwim,6,7,0.708640973
Kuskokwim,6,6,0.706527492
Kuskokwim,6,7,0.706987497
Kuskokwim,6,7,0.708643802
Kuskokwim,6,6,0.706535599
Kuskokwim,6,7,0.706967619
Kuskokwim,6,7,0.708656479
Kuskokwim,6,7,0.708663847
Kuskokwim,6,6,0.706547817
Kuskokwim,6,6,0.706556931
Kuskokwim,6,7,0.706963886
Kuskokwim,6,6,0.706555871
Kuskokwim,6,7,0.709199393
Kuskokwim,6,7,0.709187766
Kuskokwim,6,6,0.706591919
Kuskokwim,6,7,0.706976487
Kuskokwim,6,7,0.70870104
Kuskokwim,6,6,0.706589705
Kuskokwim,6,6,0.706587305
Kuskokwim,6,6,0.706594272
Kuskokwim,6,7,0.708154063
Kuskokwim,6,7,0.706996221
Kuskokwim,6,7,0.70701307
Kuskokwim,6,7,0.708697907
Kuskokwim,6,6,0.707243135
Kuskokwim,6,6,0.706964263
Kuskokwim,6,7,0.708950812
Kuskokwim,6,7,0.708952506
Kuskokwim,6,7,0.708533911
Kuskokwim,6,6,0.707481491
Kuskokwim,6,6,0.708388925
Kuskokwim,6,7,0.70868493
Kuskokwim,6,7,0.707016446
Kuskokwim,6,6,0.707310637
Kuskokwim,6,7,0.709186659
Kuskokwim,6,7,0.70918574
Kuskokwim,6,7,0.708753899
Kuskokwim,6,7,0.709312036
Kuskokwim,6,6,0.707300175
Kuskokwim,6,7,0.708709062
Kuskokwim,6,7,0.709433818
Kuskokwim,6,7,0.70702106
Kuskokwim,6,7,0.709445334
Kuskokwim,6,7,0.707030547
Kuskokwim,6,6,0.706614901
Kuskokwim,6,6,0.706645575
Kuskokwim,6,6,0.707253496
Kuskokwim,6,7,0.708688687
Kuskokwim,6,6,0.706904639
Kuskokwim,6,7,0.708730416
Kuskokwim,6,6,0.706764557
Kuskokwim,6,6,0.706848183
Kuskokwim,6,6,0.707292412
Kuskokwim,6,6,0.70673265
Kuskokwim,6,6,0.707304632
Kuskokwim,6,7,0.708694405
Kuskokwim,6,6,0.706647004
Kuskokwim,6,6,0.706698391
Kuskokwim,6,6,0.706999917
Kuskokwim,6,7,0.707050492
Kuskokwim,6,7,0.708703557
Kuskokwim,6,6,0.706807684
Kuskokwim,6,6,0.706661252
Kuskokwim,6,6,0.706754053
Kuskokwim,6,6,0.706788988
Kuskokwim,6,7,0.708715088
Kuskokwim,6,6,0.706948875
Kuskokwim,6,6,0.706944117
Kuskokwim,6,6,0.706975757
Kuskokwim,6,7,0.708746806
Kuskokwim,6,6,0.706744949
Kuskokwim,6,6,0.706859514
Kuskokwim,6,7,0.708896518
Kuskokwim,6,6,0.707225142
Kuskokwim,6,7,0.708973289
Kuskokwim,6,6,0.705167672
Kuskokwim,6,7,0.708906106
Kuskokwim,6,7,0.708892342
Kuskokwim,6,6,0.70843123
Kuskokwim,6,7,0.708777371
Kuskokwim,6,7,0.708159753
Kuskokwim,6,7,0.708209603
Kuskokwim,6,6,0.707299929
Kuskokwim,6,7,0.709197825
Kuskokwim,6,7,0.708740325
Kuskokwim,6,6,0.706863419
Kuskokwim,6,7,0.708751996
Kuskokwim,6,6,0.706738813
Kuskokwim,6,6,0.707315403
Kuskokwim,6,6,0.707729283
Kuskokwim,6,7,0.708925841
Kuskokwim,6,6,0.707278971
Kuskokwim,6,6,0.707338999
Kuskokwim,6,6,0.707331915
Kuskokwim,6,7,0.708768244
Kuskokwim,6,7,0.708792116
Kuskokwim,6,7,0.708811967
Kuskokwim,6,7,0.708934755
Kuskokwim,6,7,0.708901979
Kuskokwim,6,7,0.708982319
Kuskokwim,6,7,0.708794192
Kuskokwim,6,7,0.708591733
Kuskokwim,6,7,0.708814187
Kuskokwim,6,7,0.709707175
Kuskokwim,6,7,0.709609307
Kuskokwim,6,6,0.709124466
Kuskokwim,6,7,0.708859258
Kuskokwim,6,6,0.707000893
Kuskokwim,6,7,0.708924652
Kuskokwim,6,6,0.707167266
Kuskokwim,6,6,0.707120733
Kuskokwim,6,7,0.708318681
Kuskokwim,6,7,0.708446387
Kuskokwim,6,7,0.708653538
Kuskokwim,6,7,0.708676292
Kuskokwim,6,7,0.708467396
Kuskokwim,6,7,0.708652015
Kuskokwim,6,6,0.7084359
Kuskokwim,6,7,0.708246818
Kuskokwim,6,7,0.708805355
Kuskokwim,6,7,0.708837717
Kuskokwim,6,7,0.709340586
Kuskokwim,6,6,0.707297745
Kuskokwim,6,7,0.709351674
Kuskokwim,6,7,0.709606212
Kuskokwim,6,7,0.709640719
Kuskokwim,6,7,0.709594657
Kuskokwim,6,6,0.708978508
Kuskokwim,6,7,0.709656161
Kuskokwim,6,7,0.709595777
Kuskokwim,6,7,0.709679405
Kuskokwim,6,7,0.709422325
Kuskokwim,6,7,0.708836322
Kuskokwim,6,7,0.708948045
Kuskokwim,6,6,0.707030019
Kuskokwim,6,7,0.708944073
Kuskokwim,6,7,0.708892197
Kuskokwim,6,6,0.707019532
Kuskokwim,6,6,0.706977605
Kuskokwim,6,6,0.707329074
Kuskokwim,6,7,0.70891831
Kuskokwim,6,7,0.708951151
Kuskokwim,6,6,0.707044496
Kuskokwim,6,6,0.707095342
Kuskokwim,6,7,0.708954006
Kuskokwim,6,6,0.707150004
Kuskokwim,6,6,0.707191728
Kuskokwim,6,6,0.707297552
Kuskokwim,6,6,0.707386121
Kuskokwim,6,6,0.707304951
Kuskokwim,6,6,0.70725821
Kuskokwim,6,7,0.708955618
Kuskokwim,6,6,0.707124301
Kuskokwim,6,7,0.708954322
Kuskokwim,6,6,0.707058395
Kuskokwim,6,7,0.708951983
Kuskokwim,6,7,0.708946723
Kuskokwim,6,6,0.70784057
Kuskokwim,6,6,0.707024003
Kuskokwim,6,7,0.70894021
Kuskokwim,6,7,0.708932172
Kuskokwim,6,7,0.708920173
Kuskokwim,6,6,0.706969722
Kuskokwim,6,6,0.706965828
Kuskokwim,6,6,0.706959434
Kuskokwim,6,6,0.70774569
Kuskokwim,6,7,0.70889474
Kuskokwim,6,7,0.708903752
Kuskokwim,6,7,0.708895558
Kuskokwim,6,7,0.708894712
Kuskokwim,6,6,0.707718307
Kuskokwim,6,7,0.708894341
Kuskokwim,6,7,0.708894748
Kuskokwim,6,7,0.708894723
Kuskokwim,6,7,0.708901577
Kuskokwim,6,7,0.708909099
Kuskokwim,6,7,0.708904292
Kuskokwim,6,6,0.707632754
Kuskokwim,6,7,0.708918281
Kuskokwim,6,6,0.707698483
Kuskokwim,6,7,0.708928568
Kuskokwim,6,6,0.707714091
Kuskokwim,6,6,0.707714953
Kuskokwim,6,6,0.707838951
Kuskokwim,6,6,0.705040678
Kuskokwim,6,7,0.708940352
Kuskokwim,6,6,0.707792032
Kuskokwim,6,6,0.707778584
Kuskokwim,6,6,0.707735422
Kuskokwim,6,6,0.704915752
Kuskokwim,6,6,0.704936679
Kuskokwim,6,7,0.708939652
Kuskokwim,6,7,0.708945135
Kuskokwim,6,7,0.708944997
Kuskokwim,6,7,0.708939874
Kuskokwim,6,7,0.708946482
Kuskokwim,6,6,0.707836112
Kuskokwim,6,6,0.704976652
Kuskokwim,6,7,0.708940788
Kuskokwim,6,7,0.708942034
Kuskokwim,6,7,0.708944795
Kuskokwim,6,7,0.708946966
Kuskokwim,6,7,0.70894675
Kuskokwim,6,7,0.708952831
Kuskokwim,6,6,0.704995054
Kuskokwim,6,7,0.708953486
Kuskokwim,6,7,0.70895413
Kuskokwim,6,7,0.70895566
Kuskokwim,6,6,0.705059446
Kuskokwim,6,7,0.708974933
Kuskokwim,6,7,0.708965274
Kuskokwim,6,7,0.708971289
Kuskokwim,6,7,0.708976558
Kuskokwim,6,7,0.708652858
Kuskokwim,6,7,0.708579918
Kuskokwim,6,7,0.708989634
Kuskokwim,6,7,0.708988379
Kuskokwim,6,7,0.708939094
Kuskokwim,6,7,0.708846786
Kuskokwim,6,7,0.708967909
Kuskokwim,6,7,0.708784428
Kuskokwim,6,7,0.708870756
Kuskokwim,6,7,0.70857163
Kuskokwim,6,7,0.708587238
Kuskokwim,6,7,0.708738127
Kuskokwim,6,7,0.708559864
Kuskokwim,6,6,0.70510036
Kuskokwim,6,6,0.705122685
Kuskokwim,6,7,0.708763683
Kuskokwim,6,6,0.706055787
Kuskokwim,6,6,0.705158162
Kuskokwim,6,7,0.708568006
Kuskokwim,6,6,0.705181963
Kuskokwim,6,7,0.708740348
Kuskokwim,6,7,0.708569643
Kuskokwim,6,7,0.708581638
Kuskokwim,6,6,0.706023468
Kuskokwim,6,7,0.708742107
Kuskokwim,6,7,0.70860615
Kuskokwim,6,7,0.708622066
Kuskokwim,6,7,0.708785113
Kuskokwim,6,7,0.708766241
Kuskokwim,6,7,0.708600941
Kuskokwim,6,7,0.708779655
Kuskokwim,6,7,0.70891437
Kuskokwim,6,7,0.708764076
Kuskokwim,6,7,0.708802877
Kuskokwim,6,6,0.707207464
Kuskokwim,6,7,0.708772304
Kuskokwim,6,7,0.708815633
Kuskokwim,6,7,0.708850119
Kuskokwim,6,7,0.709538179
Kuskokwim,6,7,0.708903442
Kuskokwim,6,6,0.707249623
Kuskokwim,6,7,0.708906386
Kuskokwim,6,6,0.707357244
Kuskokwim,6,6,0.707482566
Kuskokwim,6,7,0.708930825
Kuskokwim,6,6,0.707400812
Kuskokwim,6,7,0.708273555
Kuskokwim,6,7,0.708896839
Kuskokwim,6,6,0.708219752
Kuskokwim,6,7,0.708904358
Kuskokwim,6,6,0.708235701
Kuskokwim,6,6,0.708204732
Kuskokwim,6,6,0.70821942
Kuskokwim,6,7,0.708413487
Kuskokwim,6,7,0.708907836
Kuskokwim,6,6,0.708266732
Kuskokwim,6,7,0.708150912
Kuskokwim,6,7,0.709005826
Kuskokwim,6,6,0.709187606
Kuskokwim,6,7,0.70913812
Kuskokwim,6,7,0.709332483
Kuskokwim,6,7,0.708668914
Kuskokwim,6,7,0.708704022
Kuskokwim,6,7,0.708839808
Kuskokwim,6,6,0.707521553
Kuskokwim,6,7,0.708714903
Kuskokwim,6,7,0.708863905
Kuskokwim,6,6,0.707549153
Kuskokwim,6,7,0.708829267
Kuskokwim,6,6,0.708419444
Kuskokwim,6,7,0.708597746
Kuskokwim,6,7,0.708821493
Kuskokwim,6,6,0.707425631
Kuskokwim,6,7,0.708727574
Kuskokwim,6,7,0.708307484
Kuskokwim,6,7,0.708732299
Kuskokwim,6,7,0.709330345
Kuskokwim,6,7,0.708357667
Kuskokwim,6,7,0.708295004
Kuskokwim,6,6,0.708447685
Kuskokwim,6,6,0.709228011
Kuskokwim,6,7,0.708500676
Kuskokwim,6,7,0.708202074
Kuskokwim,6,7,0.70852957
Kuskokwim,6,6,0.707390149
Kuskokwim,6,6,0.708455748
Kuskokwim,6,7,0.708148789
Kuskokwim,6,7,0.708623349
Kuskokwim,6,7,0.708696884
Kuskokwim,6,7,0.708788403
Kuskokwim,6,7,0.708152153
Kuskokwim,6,6,0.708447382
Kuskokwim,6,7,0.708583331
Kuskokwim,6,7,0.708172752
Kuskokwim,6,7,0.708643035
Kuskokwim,6,7,0.708165047
Kuskokwim,6,7,0.709180499
Kuskokwim,6,7,0.708059274
Kuskokwim,6,7,0.70822601
Kuskokwim,6,7,0.70890601
Kuskokwim,6,7,0.709532899
Kuskokwim,6,7,0.709180481
Kuskokwim,6,7,0.708178968
Kuskokwim,6,6,0.707339869
Kuskokwim,6,7,0.708086483
Kuskokwim,6,7,0.708284951
Kuskokwim,6,7,0.709199913
Kuskokwim,6,7,0.709524437
Kuskokwim,6,7,0.709210788
Kuskokwim,6,7,0.708865395
Kuskokwim,6,7,0.709223263
Kuskokwim,6,7,0.70953424
Kuskokwim,6,7,0.709433092
Kuskokwim,6,7,0.70936497
Kuskokwim,6,7,0.709512375
Kuskokwim,6,7,0.70950311
Kuskokwim,6,7,0.709510167
Kuskokwim,6,7,0.709378301
Kuskokwim,6,6,0.709264359
Kuskokwim,6,7,0.709380204
Kuskokwim,6,7,0.70899725
Kuskokwim,6,6,0.709249009
Kuskokwim,6,7,0.709563745
Kuskokwim,6,7,0.70938717
Kuskokwim,6,7,0.70905727
Kuskokwim,6,7,0.709383614
Kuskokwim,6,7,0.709036756
Kuskokwim,6,7,0.709002412
Kuskokwim,6,7,0.709594096
Kuskokwim,6,7,0.70939648
Kuskokwim,6,7,0.709234295
Kuskokwim,6,7,0.709627366
Kuskokwim,6,7,0.709402201
Kuskokwim,6,7,0.709258968
Kuskokwim,6,7,0.709106793
Kuskokwim,6,7,0.709640462
Kuskokwim,6,6,0.709128181
Kuskokwim,6,6,0.709159797
Kuskokwim,6,6,0.709148467
Kuskokwim,6,7,0.709298922
Kuskokwim,6,7,0.709644677
Kuskokwim,6,6,0.709115421
Kuskokwim,6,7,0.709317763
Kuskokwim,6,7,0.709158839
Kuskokwim,6,7,0.70941508
Kuskokwim,6,7,0.709517154
Kuskokwim,6,7,0.709416231
Kuskokwim,6,7,0.709378234
Kuskokwim,6,7,0.709455371
Kuskokwim,6,7,0.709471822
Kuskokwim,6,7,0.709488549
Kuskokwim,6,7,0.709518858
Kuskokwim,6,7,0.709563155
Kuskokwim,6,7,0.709589197
Kuskokwim,6,7,0.709600347
Kuskokwim,6,7,0.70983446
Kuskokwim,6,7,0.709878666
Kuskokwim,6,7,0.709984137
Kuskokwim,6,7,0.709628052
Kuskokwim,6,7,0.709701832
Kuskokwim,6,7,0.709848896
Kuskokwim,6,7,0.709978809
Kuskokwim,6,7,0.709646904
Kuskokwim,6,7,0.709661184
Kuskokwim,6,7,0.709680483
Kuskokwim,6,7,0.7097464
Kuskokwim,6,7,0.70978703
Kuskokwim,6,7,0.709815335
Kuskokwim,6,7,0.709897187
Kuskokwim,6,7,0.70991259
Kuskokwim,6,7,0.709918383
Kuskokwim,6,7,0.709840595
Kuskokwim,6,7,0.709936113
Kuskokwim,6,7,0.709950184
Kuskokwim,6,7,0.70996365
Kuskokwim,6,7,0.709988288
Kuskokwim,6,7,0.709998732
Kuskokwim,6,7,0.709608415
Kuskokwim,6,7,0.709650329
Kuskokwim,6,7,0.710009111
Kuskokwim,6,7,0.71003429
Kuskokwim,6,7,0.710018326
Kuskokwim,6,7,0.710024294
Kuskokwim,6,7,0.710029905
Kuskokwim,6,7,0.710032064
Kuskokwim,6,7,0.710038431
Kuskokwim,6,7,0.709856679
Kuskokwim,6,7,0.710023817
Kuskokwim,6,7,0.71000286
Kuskokwim,6,7,0.70998113
Kuskokwim,6,7,0.709934102
Kuskokwim,6,7,0.709720384
Kuskokwim,6,7,0.709894048
Kuskokwim,6,7,0.70959771
Kuskokwim,6,7,0.70983158
Kuskokwim,6,7,0.709769888
Kuskokwim,6,7,0.709663933
Kuskokwim,6,7,0.709701335
Kuskokwim,6,7,0.709708212
Kuskokwim,6,7,0.709617586
Kuskokwim,6,7,0.709607486
Kuskokwim,6,7,0.709627707
Kuskokwim,6,7,0.709654769
Kuskokwim,6,6,0.709194809
Kuskokwim,6,7,0.709646274
Kuskokwim,6,7,0.709494866
Kuskokwim,6,7,0.709724563
Kuskokwim,6,7,0.709602186
Kuskokwim,6,6,0.709854814
Kuskokwim,7,7,0.706969331
Kuskokwim,7,7,0.707039628
Kuskokwim,7,7,0.706976329
Kuskokwim,7,7,0.708652216
Kuskokwim,7,7,0.707001823
Kuskokwim,7,7,0.707010014
Kuskokwim,7,7,0.707021817
Kuskokwim,7,7,0.707048355
Kuskokwim,7,8,0.708499273
Kuskokwim,7,7,0.706982643
Kuskokwim,7,7,0.708614401
Kuskokwim,7,7,0.707035208
Kuskokwim,7,7,0.707087586
Kuskokwim,7,7,0.708647779
Kuskokwim,7,7,0.706997131
Kuskokwim,7,7,0.708632162
Kuskokwim,7,7,0.706993689
Kuskokwim,7,7,0.70867633
Kuskokwim,7,7,0.708640973
Kuskokwim,7,7,0.706987497
Kuskokwim,7,7,0.708643802
Kuskokwim,7,7,0.706967619
Kuskokwim,7,7,0.708656479
Kuskokwim,7,7,0.708663847
Kuskokwim,7,7,0.706963886
Kuskokwim,7,7,0.709199393
Kuskokwim,7,7,0.709187766
Kuskokwim,7,7,0.706976487
Kuskokwim,7,7,0.70870104
Kuskokwim,7,7,0.708154063
Kuskokwim,7,7,0.706996221
Kuskokwim,7,7,0.70701307
Kuskokwim,7,7,0.708697907
Kuskokwim,7,7,0.708950812
Kuskokwim,7,7,0.708952506
Kuskokwim,7,7,0.708533911
Kuskokwim,7,7,0.70868493
Kuskokwim,7,7,0.707016446
Kuskokwim,7,7,0.709186659
Kuskokwim,7,7,0.70918574
Kuskokwim,7,7,0.708753899
Kuskokwim,7,7,0.709312036
Kuskokwim,7,7,0.708709062
Kuskokwim,7,7,0.709433818
Kuskokwim,7,7,0.70702106
Kuskokwim,7,7,0.709445334
Kuskokwim,7,7,0.707030547
Kuskokwim,7,7,0.708688687
Kuskokwim,7,7,0.708730416
Kuskokwim,7,7,0.708694405
Kuskokwim,7,7,0.707050492
Kuskokwim,7,7,0.708703557
Kuskokwim,7,7,0.708715088
Kuskokwim,7,7,0.708746806
Kuskokwim,7,7,0.708896518
Kuskokwim,7,7,0.708973289
Kuskokwim,7,7,0.708906106
Kuskokwim,7,7,0.708892342
Kuskokwim,7,7,0.708777371
Kuskokwim,7,7,0.708159753
Kuskokwim,7,7,0.708209603
Kuskokwim,7,7,0.709197825
Kuskokwim,7,7,0.708740325
Kuskokwim,7,7,0.708751996
Kuskokwim,7,7,0.708925841
Kuskokwim,7,7,0.708768244
Kuskokwim,7,7,0.708792116
Kuskokwim,7,7,0.708811967
Kuskokwim,7,7,0.708934755
Kuskokwim,7,7,0.708901979
Kuskokwim,7,7,0.708982319
Kuskokwim,7,7,0.708794192
Kuskokwim,7,7,0.708591733
Kuskokwim,7,7,0.708814187
Kuskokwim,7,7,0.709707175
Kuskokwim,7,7,0.709609307
Kuskokwim,7,7,0.708859258
Kuskokwim,7,7,0.708924652
Kuskokwim,7,7,0.708318681
Kuskokwim,7,7,0.708446387
Kuskokwim,7,7,0.708653538
Kuskokwim,7,7,0.708676292
Kuskokwim,7,7,0.708467396
Kuskokwim,7,7,0.708652015
Kuskokwim,7,7,0.708246818
Kuskokwim,7,7,0.708805355
Kuskokwim,7,7,0.708837717
Kuskokwim,7,7,0.709340586
