focal_reach,stream_order,Year_2015,Year_2016,Year_2017,Year_2018,Year_2019,Year_2021
3099,5,0,0,0,0,0,0
3154,5,0.0019405924025695485,0.0018205815371140318,0.00212911406292414,0.0026552317824373997,0.002499891047996438,3.4557192999881063e-4
3288,5,0,0,0,0,0,0
3326,5,5.452128312209768e-4,5.248873757968729e-4,6.182387998378922e-4,6.820855912291472e-4,6.900934666919235e-4,8.719625810773254e-5
3376,5,0,0,0,0,0,0
3394,5,4.423555643641833e-4,4.2807943845078874e-4,5.030062847584338e-4,5.439136941864874e-4,5.59656777941588e-4,6.902131028014099e-5
3690,5,0.0018959510096093436,0.0018186459520281105,0.0021300368664582147,0.0023878420688521846,0.0024117294377142026,3.0438105257345004e-4
3707,5,8.199839594861413e-4,7.625905082996063e-4,9.146209246053671e-4,0.001117520063279949,0.0010359786828823768,1.4867560397532008e-4
3716,5,0.0015360914986158355,0.001469824287991004,0.0017279220234445673,0.0019572181288991745,0.0019517082081641306,2.51134380857101e-4
3781,5,0,0,0,0,0,0
3928,5,1.5450839051136326e-6,1.4936608632457245e-6,1.7546633409474558e-6,1.9054013618042728e-6,1.955881864850575e-6,2.419621696986327e-7
3954,5,0,0,0,0,0,0
4128,5,3.665567924120046e-4,3.5175156978052666e-4,4.151516672675212e-4,4.635031606777127e-4,4.639114811452786e-4,5.954525205057551e-5
4196,5,8.205543062425375e-4,8.016564828238463e-4,8.718019748748832e-4,7.268446493197122e-4,0.0010521383540712892,7.362300156847458e-5
4224,5,3.495844828214757e-4,0.00028941180213888764,2.9914979479430694e-4,2.0526284121990027e-4,4.28510714492045e-4,1.3245381455605256e-5
4298,5,0.0037029529703762874,0.003501347193099765,0.004221002576382609,0.004783946975092161,0.0046260421625431035,6.301280712309116e-4
4324,5,0,0,0,0,0,0
4536,5,0,0,0,0,0,0
4657,5,8.718385164053027e-5,8.449286926110777e-5,9.903258029637668e-5,1.064789090877178e-4,1.1041272045508182e-4,1.3454023442154092e-5
4721,5,0.0010886264171378816,0.0010541937110652704,0.0012354795141778802,0.0013318017892822046,0.001379044989885636,1.6836046424713048e-4
4774,5,0.002298118265701228,0.0021198357373612337,0.0025313398772867693,0.0032049580232638097,0.0029225093724395764,4.274830706955372e-4
4864,5,1.6382813753718978e-4,1.626620563883474e-4,1.2684935963860593e-4,1.445853676803784e-4,1.4807857461445598e-4,1.531174775203356e-4
5025,5,0.0035629379086063342,0.003139438424600836,0.002197654136425713,0.0028381174456413704,0.0031290069041907363,0.0020247263371535296
5079,5,0.004276431421608878,0.003652478574433189,0.0024995687712560943,0.0031635001424012953,0.003606907883610149,0.0019860625789082154
5134,5,0,0,0,0,0,0
5202,5,0.008073994541710448,0.007489381671981598,0.008993831965066486,0.010630833729349592,0.010127820379742674,0.001405456589099631
5277,5,4.0933623549438517e-4,3.7901912409201897e-4,4.4312325013353906e-4,5.781223552765192e-4,5.296049330838911e-4,7.585169343337873e-5
5285,5,0,0,0,0,0,0
5440,5,1.7292879338757535e-4,1.65072529194409e-4,1.946233798481129e-4,2.2224866662060017e-4,2.195013099160064e-4,2.865951494644357e-5
5542,5,0,0,0,0,0,0
5570,5,0,0,0,0,0,0
5696,5,0.0035605261939857333,0.0033202126639823217,0.004035735522670312,0.004741421858502869,0.004439229690529434,6.341868335163536e-4
5745,5,0.0013812740393397195,0.0014621757068682263,0.0016256033229084185,0.0013287224529599094,0.0012076356108166849,0.0023694460742589743
5810,5,0.0015069209097430248,0.0014472390438389849,0.0010848554682601295,0.001305392372548924,0.0013643289134557608,0.0012246528442612608
5890,5,0,0,0,0,0,0
5897,5,9.722944359164142e-5,9.0726985146949e-5,1.0597730225125762e-4,1.3550671907459764e-4,1.257002262538521e-4,1.768467468944583e-5
5938,5,7.762426850423039e-4,7.425121929802763e-4,8.77903722091575e-4,9.91154212357789e-4,9.82369687395142e-4,1.278896119935129e-4
5957,5,2.8140432558775534e-4,2.2905228910861282e-4,2.3233628170271373e-4,1.5418362801602982e-4,3.4676637389357347e-4,8.632741303168887e-6
6097,5,0,0,0,0,0,0
6135,5,7.936168947922374e-4,7.707358430702535e-4,9.373624733678061e-4,9.530100347109598e-4,9.751529322174067e-4,1.2370232501876218e-4
6142,5,0.0016374658012586188,0.0017097298961740676,0.0014107428921536977,0.0014601410307960774,0.0014530775711191965,0.0018541297743484687
6164,5,6.961717311354912e-4,7.583883410589871e-4,6.008270387126487e-4,6.285445325109523e-4,6.222713707420487e-4,7.550344049679689e-4
6191,5,0.0039012307118432114,0.003981737170183109,0.0036949764841093494,0.0035838227686798,0.0035109877734582785,0.004911287683111845
6192,5,8.777459746149208e-4,8.363925736981089e-4,9.882391591371834e-4,0.0011347337530206473,0.001113250617254765,1.4683946200016616e-4
6221,5,0.0038350952598190957,0.003587264925054107,0.002613736613057249,0.0032482109719715723,0.0034488330923996627,0.002822078628294799
6265,5,0.004299272287563632,0.00396085836612963,0.002764003118571731,0.0038301901082045645,0.004065207369385924,0.0028223409117253077
6296,5,0.001262619420737042,0.0011905274610715057,0.0014422682079046492,0.0016421125300106437,0.0015729265698050906,2.1759100969095913e-4
6326,5,0,0,0,0,0,0
6352,5,0.0013889223533791952,0.0012098243452476087,8.136244463069072e-4,0.0011424428640277539,0.0012578820877060895,7.275143080823531e-4
6417,5,6.822357664953373e-5,6.34038283543857e-5,7.510166846401789e-5,9.494977626873408e-5,8.726925981971255e-5,1.255592979992895e-5
6431,5,0.0031458018272833067,0.0029286843289258995,0.0035748603271278314,0.004187726872117355,0.00391013810668805,5.61882885123202e-4
6497,5,4.882713663363387e-4,5.05230122607646e-4,4.2945856488933997e-4,4.245122933650057e-4,4.2226423028596054e-4,5.77920001992135e-4
6535,5,0.0028943495964086465,0.0027391128123864885,0.0019406339733197566,0.002707270236376124,0.0028322581841149085,0.00201204825342637
6581,5,0.0017362305636892447,0.0016104763461209648,0.0019121948712063279,0.002404248089727995,0.002214945746591459,3.1818365261688494e-4
6618,5,0.001694192193276612,0.0016237401292254006,0.001232714126031459,0.0014649616994611304,0.001529148214798476,0.0013976812042262898
6787,5,3.04046828211879e-4,3.460935284261328e-4,3.1440656535481443e-4,2.508809478353108e-4,2.3708974788232248e-4,4.925746042056542e-4
6875,5,0.0016339361252323953,0.0015801773404494363,0.0018690807681479825,0.0020234829833120868,0.0020589276194329428,2.5877097934678825e-4
7119,5,0.0013391282183527137,0.0015022216376317334,0.0013001264627762743,0.0011381193436269094,0.0010949424993995842,0.001901181023351393
7172,5,1.621928433295e-4,1.563505356752715e-4,1.8514133953691152e-4,2.0238311542251474e-4,2.044046143466958e-4,2.597125858239448e-5
7268,5,0.002153260415893821,0.002309150060625891,0.0020516524120936437,0.0019288038581758698,0.0018678570977847418,0.002855277942907992
7296,5,0.004686360402861166,0.003933303493426268,0.0025370575146319856,0.0038557321800492955,0.004283040537533585,0.0021745509243656608
7329,5,8.714988770877229e-7,8.3321208101701e-7,9.860293336891851e-7,1.114711361504469e-6,1.1024357593691529e-6,1.4401409924107518e-7
7341,5,0.001642777096539702,0.0015316376123365553,0.0027405743338049307,0.0021205818536477843,0.001771751170547528,0.0034491530398506054
7343,5,6.377297385476151e-4,6.092650507656009e-4,7.212806269445344e-4,8.174879864377806e-4,8.067294828604613e-4,1.0571469912493324e-4
7357,5,0,0,0,0,0,0
7494,5,0.002004118017396966,0.0019708658274571666,0.003096093997561419,0.002371617868070979,0.0019785483302481198,0.004178354514291602
7502,5,0.0026815755574940885,0.002498954253309398,0.00294234569023694,0.003633277804724561,0.003430285967314655,4.752314160974958e-4
7696,5,0.0010999964872377556,0.0010244766599316545,0.0012128792903620383,0.0015241280363224093,0.0014067761544377857,2.0118002670207552e-4
7728,5,8.546883646616721e-4,8.379213560902731e-4,6.149783647759001e-4,7.784618848513379e-4,8.054097851512344e-4,6.842067266903606e-4
7807,5,6.128858916848479e-4,6.350442687605196e-4,6.940651432717392e-4,5.663474564620955e-4,7.944904752610439e-4,5.826773170912975e-5
7868,5,0,0,0,0,0,0
7895,5,0.0010817081442141007,0.0010914988817612493,0.0011269326326328467,8.507967501942181e-4,0.0014329463282500893,7.231902802347954e-5
7913,5,0.0019441940362110693,0.0018519802006229076,0.00339106000666512,0.0025788539584115783,0.002071804985148573,0.004264809490909471
8056,5,6.256189923164633e-4,5.880171292900649e-4,6.981165577222869e-4,8.413095565505296e-4,7.949698787405696e-4,1.1049255539017191e-4
8129,5,3.404449533075919e-4,3.4650038040014527e-4,3.884440924369517e-4,3.402525796266785e-4,4.359982038065547e-4,3.784879974160862e-5
8192,5,0.0010101430156647026,0.0010511427762719737,0.0013170569293134604,0.001019810210376983,8.968135189999487e-4,0.0019407768390891453
8463,5,9.207187385097905e-4,8.806103199222605e-4,6.332630823242908e-4,8.333510691429108e-4,8.712375649486085e-4,6.789251805267738e-4
8534,5,5.036300897450256e-4,4.391822705007717e-4,0.0010053366351670196,7.756047860401215e-4,6.138647284303288e-4,0.0011407504244268826
8577,5,0.0032263994019600785,0.0032485609176659204,0.0037553428303656253,0.003539907369295177,0.004076050863568594,4.2332790884302464e-4
8704,5,4.183401981367914e-4,2.9624229036821943e-4,7.987776485364841e-4,6.190350853359939e-4,5.599667050875018e-4,9.121082724995135e-4
8869,5,0.004507852611193769,0.0043327802958729855,0.0041083839865864525,0.004301121755587102,0.004229558698726028,0.004815616123384773
8944,5,0.002608681693349449,0.002574596383483,0.0036718682024778,0.0029294369098627764,0.0025192874165625104,0.0049970439156830256
9126,5,9.127519459699624e-4,9.954203064346553e-4,9.676334991829312e-4,8.137037209275553e-4,7.644474434030774e-4,0.0014459260365682902
9208,5,2.554369974063524e-4,2.0715523703754778e-4,5.597236265312263e-4,4.3714879621841395e-4,3.4680177366091516e-4,5.815652830123438e-4
9349,5,3.4255056236063067e-4,3.4213481661973246e-4,5.014976670645453e-4,3.7861260577532613e-4,3.209525800221035e-4,7.206718480067443e-4
9600,5,0.002616170261564874,0.0027030344224900356,0.0030276001370451926,0.002593830090681905,0.003351276918226032,2.854718822276023e-4
9796,5,4.692617398691682e-4,4.3600415787402324e-4,5.031598642279273e-4,6.72955974292265e-4,6.146459291629699e-4,8.752290827460801e-5
9798,5,0.005848516490953627,0.005890362197668541,0.008247254672780348,0.006364705952585285,0.005461486765083768,0.011725367059648358
9871,5,0.006231480267912499,0.006488005627486854,0.005802182450894878,0.0059676504154995225,0.005789461298698394,0.007161805871592496
9925,5,2.638243764821027e-4,2.0647244101954155e-4,2.02586219478177e-4,1.2822831763716636e-4,3.2801602208050386e-4,5.218435811284764e-6
9972,5,5.768832879519735e-4,5.326148716575705e-4,0.0010342871302359985,7.876823779099534e-4,6.284393936834413e-4,0.0012958742092605848
10002,5,0.00206984454848493,0.0020251136985839644,0.0022486770731963207,0.0020442655901493625,0.002651236898621599,2.254778915179815e-4
10083,5,0.0016960787955365721,0.001617367742680401,0.0027973477071453574,0.0021757020420101374,0.0017913482650449327,0.003522304134120846
10166,5,6.19697686740496e-4,0.00036007697994152596,9.429135577193016e-4,7.027276473527866e-4,7.977876497723262e-4,0.0012788719429124744
10201,5,2.073312838429383e-4,1.9058346286445518e-4,1.904447307191465e-4,1.310917489973546e-4,2.699010734731524e-4,8.504856633535166e-6
10228,5,3.2660785554910755e-4,2.962533729425965e-4,2.9138798156625134e-4,1.9567937251802406e-4,4.2695409051373757e-4,1.1318117221223546e-5
10234,5,0.0010224796781664145,0.0010405040796244186,0.0010995485361671622,8.48726446739411e-4,0.0013405330473377037,7.79620557247705e-5
10305,5,0.005578778816431736,0.004726337383048337,0.012012899213654244,0.00937513519040472,0.007405977962081846,0.01267933853367232
10344,5,9.249705201764699e-4,8.990157091208522e-4,9.970968369487844e-4,9.054045347244356e-4,0.0011846168917730524,9.968559769326286e-5
10395,5,0.0024420298125735636,0.0025151830973805345,0.0027946363025833465,0.0023669443370584616,0.0031410324640808746,2.5575434158137036e-4
10585,5,0.0068783141544234054,0.006935611318428649,0.005170748488687594,0.006385244218941347,0.0065315907429325986,0.005830151663394661
11198,5,0.002556606237618266,0.002592320102938032,0.0027235130291054,0.0020718755065149462,0.00335525006944977,1.852119840284728e-4
11469,5,2.471637867161452e-4,2.5300956531622217e-4,2.826805640083525e-4,2.442344541213797e-4,3.171042027470158e-4,2.6872601313079278e-5
11500,5,0.0018782587830109333,0.0017202007522940958,0.002092497337832991,0.002604308854639646,0.002354265103194195,3.523237446652359e-4
11524,5,0.008488043814999404,0.008648574523799022,0.009235786621411795,0.007577922677780788,0.011132405989447312,7.450649584481852e-4
11639,5,0.0037933361388150285,0.0036541727199579195,0.0026320502987082816,0.0035202759787037806,0.0036626714171980306,0.0028095355543442608
11763,5,3.043055028911235e-5,2.3629848409864186e-5,7.033425231890363e-5,3.87910532837472e-5,1.1423235270604972e-4,1.1659217953406026e-4
11766,5,0.002849162028854201,0.0031413165024825416,0.002648650967390285,0.0024843043983270633,0.0024191735189230284,0.0037009310269311207
11894,5,0.0031798260277464702,0.003440660739529327,0.002802007566709463,0.002818501318237801,0.0027823940673352785,0.003723805180211255
11990,5,0.0031006435422777736,0.0029606424457714413,0.003495877777853491,0.003991710230850335,0.003932562786859525,5.152393568638135e-4
12092,5,0.006155358798015009,0.006650775822869807,0.006456588551827832,0.005341050001995432,0.005108292132039906,0.009953096910158768
12266,5,0.0035399191846460167,0.003285922199080726,0.005866364267490642,0.004686892261140738,0.004094949459673,0.006915961161899111
12430,5,4.2734581106989786e-4,3.8043187037252685e-4,8.312750088967796e-4,6.344149637731561e-4,5.267857794785118e-4,9.94500156093028e-4
12657,5,6.99088637153288e-6,1.6151565785560924e-5,2.3284480974516402e-4,2.3504269637065775e-5,3.02308636735649e-4,2.7267536241958485e-4
12793,5,0,0,0,0,0,0
12804,5,4.530600208951837e-5,6.154872921248376e-5,0.0010618006488992747,9.374313215629387e-5,8.611739543888147e-4,8.605166527172974e-4
13003,5,0,0,0,0,0,0
13138,5,0.0019135268067605187,0.0015872516717952486,0.004144243160562286,0.003185578662910297,0.0026723459669293717,0.004465668845100135
13189,5,0.0023763388551392988,0.002166861368344625,0.004221378367843006,0.003209207602201105,0.002562646543140458,0.0054004751136301895
13468,5,0,0,0,0,0,0
13475,5,5.153225715340605e-6,1.4659947124818518e-5,2.5048755369372366e-4,2.084908260621577e-5,3.2523976697512643e-4,2.9696548979192387e-4
13486,5,0,0,0,0,0,0
13522,5,0.004969403714894189,0.004504846235466987,0.009837100774771313,0.00759763094722735,0.005924618868582332,0.011046093127359735
13790,5,0.002651854666307262,0.0026268731285963715,0.0038371754686979034,0.0029135846754067595,0.002483058157538286,0.005574510337567488
13817,5,0.0013644399909423786,0.0012342313135149162,0.0014714898912337043,0.0020006538777134638,0.0017496974050122051,2.700275044561355e-4
13830,5,9.698159786025178e-4,8.949988530090438e-4,0.0016526202466004493,0.0012579792023694556,0.0010370789435013663,0.002157940067542181
13852,5,6.340952440213305e-4,5.566461708126839e-4,3.777400870888655e-4,5.206325068525296e-4,5.720516240744288e-4,3.424606673685278e-4
13868,5,3.367369300458963e-4,2.9095165377134095e-4,7.227225796859671e-4,5.590557522604087e-4,4.300950780380429e-4,7.758058431969641e-4
13881,5,0.004517715215698344,0.004126713585961874,0.00500532377677919,0.0063261899155310315,0.005682611093991029,8.560460515470714e-4
14020,5,0.005123519732285564,0.00476335480932516,0.003938751326146686,0.004233275777013397,0.0044194752804898735,0.00474185898215241
14124,5,0,0,0,0,0,0
14219,5,0.0021630133616676967,0.0019856726929292456,0.0023401257352170216,0.0031233469108019997,0.0027921716846712307,4.150955673157202e-4
14363,5,0.004755668105954074,0.004303238212927201,0.005152869944641139,0.006908627052673941,0.006070054795572574,9.340299906715119e-4
14418,5,0.0013247495274780895,0.0010604943795489963,0.001058982559569251,6.801317995802182e-4,0.00163653701160946,3.073764915819994e-5
14421,5,0.0021181658750763755,0.0019895967349274303,0.0019437247968216202,0.0012761894101371435,0.0027883460336020887,6.659195082322513e-5
14459,5,0.0010070188400241825,8.977894190221136e-4,0.0018990457348366087,0.001509846451956833,0.0012207473904645484,0.002090628107033509
14626,5,5.318006885535316e-6,1.234099224628498e-5,3.5304327083538666e-4,1.766589964482806e-5,2.925549122305642e-4,2.9596758727404705e-4
14682,5,0,0,0,0,0,0
14738,5,4.561756903162773e-5,4.271775666814875e-5,7.783866908767613e-5,5.899895452155381e-5,4.7716821548213345e-5,1.0194999667593976e-4
14756,5,0,0,0,0,0,0
14967,5,2.7665134538955256e-4,2.0998807924667032e-4,5.639073535121731e-4,4.3439225278058333e-4,3.863022601942776e-4,6.265032226766491e-4
15002,5,0,0,0,0,0,0
15030,5,0.004439075084073396,0.00460667955015658,0.00481585939220216,0.004317767685161485,0.004025053623732581,0.0065495754159329974
15052,5,0.003855768443416477,0.0041292857880547845,0.003253944263322408,0.003435762389827677,0.0034254797302907653,0.004103421516423574
15134,5,2.23920959560952e-4,2.0969300105984123e-4,2.409657137681192e-4,3.0652146558132797e-4,2.91990173427056e-4,3.927298354049874e-5
15154,5,0.001427830295175921,0.001312202973609374,0.0015933240181487376,0.001970180146176593,0.001790789382201812,2.6577447665655047e-4
15178,5,5.577631290978489e-4,3.8325613671242524e-4,0.001032058549663192,7.920897780825401e-4,7.585132903199002e-4,0.0012163218450406397
15219,5,0.001076056506037291,0.0010042242042302453,0.0011811817869722314,0.001482424556373885,0.0013815002199538621,1.9426468496567265e-4
15253,5,0,0,0,0,0,0
15293,5,0.0013442754099693725,0.0012617470637954578,0.001452120267173827,0.001817797062303948,0.0017478416948204952,2.3249933237248899e-4
15476,5,0.0017554426596197096,0.001570516724565252,0.0018050916301400456,0.00274790863523482,0.002330849693070762,3.6688276172776107e-4
15531,5,0.0030742884151862913,0.002700240947025786,0.0018164006267669854,0.0026120553860039396,0.0028461703184371216,0.0016770139974403421
15563,5,0.001274011387409955,0.0011816742345596748,0.0013744197454362752,0.0018001161603717383,0.0016546739716879143,2.3513196004239895e-4
15615,5,8.570040794675814e-5,8.012038011504195e-5,9.266925926189557e-5,1.1916897247412844e-4,1.1153838321193578e-4,1.542125669560916e-5
15700,5,8.500404579697089e-5,7.962286487798479e-5,9.139622185921862e-5,1.15736244539006e-4,1.1082462408775064e-4,1.4792683862238158e-5
15711,5,0.006869234235940222,0.007235533201789215,0.005735686777185111,0.006169920516178175,0.006173639048735971,0.007268699401861128
15743,5,0.004100934676739301,0.004170932284608082,0.0031345667479697635,0.003757950645991141,0.0038340827117782582,0.0035935157849936975
15752,5,0.006518035690982589,0.006366623558330153,0.004829121367257514,0.005827243830474465,0.006014946359324056,0.0056541220227286255
15770,5,0.001030520036093826,0.00113179948645766,9.98849730593812e-4,9.006854814954794e-4,8.680793767595641e-4,0.0014397815914822978
15790,5,0,0,0,0,0,0
15913,5,4.328076221925968e-4,2.6554234080287096e-4,7.579896758359347e-4,5.177512884327836e-4,6.810789862143192e-4,9.901200584022324e-4
15971,5,0.00199305426423001,0.0016488073182763382,0.001064400101513813,0.0015286793694190724,0.0017392738342371951,8.352587284753605e-4
15977,5,8.133655016152838e-4,7.512787245323645e-4,9.17261138449251e-4,0.0011018421708230903,0.0010132488357826866,1.4861105661595408e-4
15996,5,0.0017789674483175164,0.001653766417553653,0.0011634704547676708,0.0015821437418606576,0.0016758629395484588,0.0011948321423669718
16022,5,0.0014636715525815367,0.0016070235402190535,0.0015740519380181162,0.001289959097856142,0.0012068891278055151,0.002400130162734036
16025,5,0.0030877699052157797,0.002471132095707801,0.006190623472260109,0.004428393198040892,0.004666371048687398,0.007466305065142625
16060,5,0,0,0,0,0,0
16091,5,0.0026605046090108437,0.00252966504307781,0.0030862182111426936,0.003372303715518924,0.003285280586302033,4.460729971839967e-4
16113,5,0.0015464343430443206,0.0015101081539333114,0.0011103128153903226,0.0013918799308186148,0.001443337514212219,0.0012421045799800115
16140,5,0.0027279160450776347,0.0023864745879464953,0.0015991837002653285,0.0023243840425726065,0.0025342920938215166,0.0014671553268233604
16171,5,0,0,0,0,0,0
16195,5,5.459193443111775e-4,5.020363039567725e-4,3.4977731972496266e-4,4.844290109070383e-4,5.153948017328379e-4,3.5197890173282325e-4
16257,5,0.015993867842389754,0.017142182998992197,0.013691582932227251,0.014342932965602462,0.014250749319552003,0.017412203221250203
16284,5,0.0011322084634450675,0.0010544689114983013,0.0020335939928443477,0.0015916264910908148,0.0012730066202645144,0.0023845537437983027
16366,5,3.512978105689018e-4,3.1909167067183363e-4,3.881256061304764e-4,4.959445483575546e-4,4.414621096742468e-4,6.74262766255149e-5
16407,5,2.7699922806510147e-4,2.526779068398161e-4,3.0835134401671404e-4,3.858013272629467e-4,3.4658339003930914e-4,5.24055135470669e-5
16531,5,0,0,0,0,0,0
16573,5,0.005237300114926417,0.005810129966287434,0.005433782294784005,0.004337975938903883,0.004114307386793851,0.008657997631567608
16577,5,0,0,0,0,0,0
16603,5,0.0016482747262265732,0.0013719802931830222,8.916936212149517e-4,0.0012706742815797166,0.0014417654801260824,7.071176662028832e-4
16626,5,0.001896784147006491,0.0019809320939877762,0.0015402580857159086,0.0017109781698589493,0.0017226402584359132,0.0018989467968715476
16707,5,0.0010928666037476698,0.0011954177015037447,0.001015021817794991,9.574786074736214e-4,9.331916390037517e-4,0.0014182658377637446
16726,5,0,0,0,0,0,0
16735,5,0.0014435284712276597,0.0011883220040072716,7.570270982565099e-4,0.0011327756749071115,0.0012806283242860507,6.083526267761124e-4
16783,5,0,0,0,0,0,0
16798,5,0.0013047881204056814,0.001070888227038378,6.816114073677574e-4,0.0010116614418584022,0.001148546375233566,5.393576772662774e-4
16854,5,0.0038943139719573253,0.0035840105296890993,0.0024862256495601,0.003564906513503868,0.0037730887096385527,0.0024999275954095193
16878,5,0.005223999262826571,0.0053558786523958315,0.00403381029203039,0.004883668596953578,0.0049629411938811345,0.004596853038910753
16885,5,0.009644384920656932,0.009836177694173522,0.008472382476774358,0.00869351369252051,0.00863863609132378,0.011378413550950386
16999,5,2.3116344979763468e-4,1.7003946469814702e-4,4.57900343742261e-4,3.565900348967692e-4,3.0902108030696375e-4,5.086373112873611e-4
17025,5,0,0,0,0,0,0
17198,5,0.0014877347341124164,0.0014752533056213808,0.0010923678388569827,0.0013587284001034005,0.0013990706584566075,0.0012336378277799254
17245,5,0.0013687323226493876,0.0014784649452253267,0.001189626565275092,0.0012188780613361172,0.001206796868375207,0.0015537947955986124
17330,5,0.0064061034454360325,0.007023276131806188,0.006273575165984257,0.005489156845306559,0.005276960858494924,0.009073000766245598
17345,5,0.0013271658897095575,0.0014149615878158825,0.0012347851164674494,0.001134841478636966,0.0011120362472195442,0.001772086579556544
17400,5,0.0022641497112490523,0.0024032553206021915,0.0027091655239748678,0.0021388656618276606,0.0019358408038571415,0.004112387737726819
17457,5,0,0,0,0,0,0
17504,5,0.0014737026990359959,0.0014564775997309707,0.001076017173264907,0.0013437088881414322,0.0013856141020124587,0.0012108716141250126
17526,5,0.015751638603420194,0.017426629912492265,0.015574487973821589,0.013614679547443248,0.013038971494426805,0.02283915270456917
17601,5,0.002030881698228214,0.0022530886692270057,0.0019323949591706726,0.00175316344410919,0.0016969881350311362,0.002769728250821853
17616,5,3.747272673519193e-4,4.166322177518607e-4,3.9034070543760566e-4,3.224521689261948e-4,3.045306402763263e-4,5.965590651890966e-4
17793,5,0.00231684125610583,0.0025124098602619205,0.002045305388899282,0.0020553092152855675,0.0020274573466168145,0.0027017558565698096
17813,5,0,0,0,0,0,0
17837,5,0.012100430315411899,0.013210287386670969,0.014095509821209816,0.010798919497115757,0.009854537677519063,0.02223077488037805
17844,5,0.0011794177737263166,0.0012791508347656194,0.0010569105854785232,0.0010419732154752516,0.001024656997673617,0.0014289033983686864
17903,5,0,0,0,0,0,0
17934,5,0.0013792328169997803,0.0014314308563011964,0.0018099392887251408,0.0013496508993361914,0.0011882771974992042,0.002829768587274051
18055,5,0.0025625335805606604,0.0029270000087295426,0.002570889224606575,0.0021281199603988502,0.0020254674079741644,0.0038928977362349924
18452,5,0.0017938515980854153,0.0016366418558880034,0.001126621071183934,0.0016488370474086519,0.0017488947726044468,0.0011200817185847338
18471,5,2.6632468003582666e-4,2.964760450161294e-4,2.654290027068944e-4,2.2904724117192216e-4,2.1898599030475735e-4,3.940165389966985e-4
18516,5,0.0019119308208280286,0.0021640101316913415,0.0020032849227483713,0.001589329812315783,0.0014968012547200368,0.003152176464074944
18559,5,0.001333358576312703,0.001473761016982161,0.0013155184952027134,0.0011566792351415404,0.0011092955194108565,0.0019292494609996502
18575,5,0.005245214460545735,0.005901508153205423,0.005552017241201671,0.004389137730120975,0.004124825110936441,0.008779904081066199
