focal_reach,stream_order,Year_2015,Year_2016,Year_2021
4128,5,0.0011923353279270285,6.432095762029619e-4,5.385073593278553e-4
4196,5,0.0018302986922706516,0.0011545838269983965,7.500826253829675e-4
4224,5,5.597093675438179e-4,3.633804697216696e-4,1.700900156596389e-4
4298,5,0.009626167068255451,0.0050630859795957085,0.004412668481705744
4324,5,0,0,0
4536,5,0,0,0
4657,5,2.752456293534954e-4,1.5152055988379394e-4,1.2362677906367192e-4
4721,5,0.003230623362934679,0.0017775335377305328,0.0014504320327077508
4774,5,0.007448676508189829,0.0037597229447404144,0.0033940140842562425
4864,5,9.241396135990528e-5,1.720931236493859e-4,1.5615927556542937e-4
5025,5,0.0017408100233088893,0.0034343415379662146,0.002286883150492558
5079,5,0.0022864429816920728,0.004635090886755751,0.002693769606259564
5134,5,0,0,0
5202,5,0.026560356585163248,0.013685746020404562,0.012108907724338187
5277,5,0.0011164489036204206,5.648293601126222e-4,5.057244961765404e-4
5285,5,0,0,0
5440,5,4.3045550988234896e-4,2.2972640397501514e-4,1.9455737873288074e-4
5542,5,0,0,0
5570,5,0,0,0
5696,5,0.01063696075781275,0.005471004553651771,0.004886753128337067
5745,5,7.378653454138062e-4,0.0011778002259564698,0.0016780164812454715
5810,5,8.604055704663011e-4,0.0016299793487634562,0.0013613187360148429
5890,5,0,0,0
5897,5,2.16508262110398e-4,1.1176400574273168e-4,9.823242120152928e-5
5938,5,0.002543025241715172,0.001363719221019908,0.0011500586216490927
5957,5,4.221871325025234e-4,2.769463592163762e-4,1.1893523741817643e-4
6097,5,0,0,0
6135,5,0.0025386161176323622,0.0014068523793988466,0.0011635329152723723
6142,5,9.083495977353613e-4,0.0016503843067280787,0.001678802643516593
6164,5,2.079532869621788e-4,3.8602419503225874e-4,3.7890967990040705e-4
6191,5,0.001957905314709771,0.003412949688781436,0.0038707979672751138
6192,5,0.0023721748241923007,0.0012626757734083107,0.0010728385524603288
6221,5,0.0017748499172946571,0.003407474361171556,0.0026385826545692057
6265,5,0.0021931771910493085,0.004193396700314072,0.0032986642550662678
6296,5,0.0029415990578688105,0.0015384848470597508,0.0013510504100613294
6326,5,0,0,0
6352,5,8.158802607761306e-4,0.00160023291017688,0.0010862624945963794
6417,5,2.3860620360992296e-4,1.2160232265574407e-4,1.0829630066592664e-4
6431,5,0.010164213157637731,0.005242346231082429,0.0046733598770809645
6497,5,2.710813616882544e-4,4.893715831287114e-4,5.022749194519031e-4
6535,5,0.0016477689493971325,0.0031233564945112226,0.0026076496626228902
6581,5,0.005447008211898386,0.002766510814897514,0.0024784652724704846
6618,5,9.675063569754832e-4,0.0018295384853710501,0.0015333498441721018
6787,5,1.6325653049512873e-4,2.8088123928341163e-4,3.546655215474533e-4
6875,5,0.004084508491786675,0.0022399255613075007,0.0018453898287726564
7119,5,7.114213786400137e-4,0.0012593095651169028,0.0014598462130653179
7172,5,5.237191373358125e-4,2.847906906244897e-4,2.3690758246230564e-4
7268,5,0.0011788773041646536,0.0020790756289450745,0.002341180182145432
7296,5,0.0025457128108695055,0.004984293489987344,0.003294593163501405
7329,5,2.86350551054444e-6,1.534009619715172e-6,1.2957395677982208e-6
7341,5,6.59995394480139e-4,8.567647595221451e-4,0.0017532407529222943
7343,5,0.002099235389717691,0.001123080022417714,9.50168107293494e-4
7357,5,0,0,0
7494,5,9.533178807025918e-4,0.0012890480179512497,0.002469732190825514
7502,5,0.00794072761533253,0.004057461497243277,0.003607365334782062
7696,5,0.0032422502281555395,0.001650120751518092,0.0014711086561082138
7728,5,2.4217561660322504e-4,4.572266412733534e-4,3.948748172963301e-4
7807,5,0.0014989610129495753,9.78330534161577e-4,6.268708233573637e-4
7868,5,0,0,0
7895,5,0.002025671054084731,0.0013837539736495114,7.808851767361169e-4
7913,5,9.581930350367818e-4,0.001209933363291465,0.0025842250894818615
8056,5,0.0021362859601171164,0.0011104174618141492,9.697451722053829e-4
8129,5,8.997700055642647e-4,5.581789752408915e-4,3.869988285522863e-4
8192,5,5.326623472905524e-4,7.95420456243878e-4,0.0012968400581166149
8463,5,5.246508918975209e-4,9.959911625516855e-4,8.286845331168514e-4
8534,5,2.583502867312504e-4,2.973544899054344e-4,7.26195638837182e-4
8577,5,0.008974304189508722,0.005279079678959466,0.004005907407825906
8704,5,1.9573809480675624e-4,2.1548732499535394e-4,5.770863199721527e-4
8869,5,0.002042686020169354,0.0038464320723832156,0.003310834681516994
8944,5,0.0010588182486695958,0.0014099159100492175,0.0027767281987623495
9126,5,4.912700374574256e-4,8.26816204971137e-4,0.0010644040282247384
9208,5,1.2847937925171177e-4,1.403945144491166e-4,3.710399194692146e-4
9349,5,1.7870819511605965e-4,2.445413241064183e-4,4.6298446957673947e-4
9600,5,0.006546443964855297,0.004108944667526714,0.0028472189805608217
9796,5,0.001654369036644214,8.368629870869547e-4,7.420094880762702e-4
9798,5,0.0025403613602954,0.003491699199763889,0.006557544212708657
9871,5,0.0030886637153033553,0.005486607223557456,0.005929016371166483
9925,5,3.540682246228631e-4,2.3303814013145768e-4,8.446782335964385e-5
9972,5,2.99683045939196e-4,3.612131901715556e-4,8.217227373661577e-4
10002,5,0.005355064592361684,0.0032336298852066337,0.0022542345260717104
10083,5,8.861530104363627e-4,0.00117378095526082,0.002306728990244625
10166,5,2.5296380936174357e-4,2.7536414914055386e-4,7.52143619192295e-4
10201,5,3.485294105586066e-4,2.4262204009079392e-4,1.1218696418491533e-4
10228,5,5.195386805099012e-4,3.65878349115026e-4,1.5795499119238015e-4
10234,5,0.001980240597513765,0.001347303878003026,7.717251656797328e-4
10305,5,0.0024164844537747617,0.0027629337065191205,0.006873314528909172
10344,5,0.001956450974634739,0.0011956926792571704,8.079412611824024e-4
10395,5,0.005126179155403791,0.003251736277270001,0.0021878876966426927
10585,5,0.003714756136069343,0.006985255177807477,0.006258530970025603
11198,5,0.0047638505857834365,0.003245753251307865,0.0018506148325828971
11469,5,6.463711394893348e-4,4.0496401969329534e-4,2.7726456496319634e-4
11500,5,0.005914841713969406,0.0029725443022339667,0.0027189788801888714
11524,5,0.012979377459807095,0.009063674759502486,0.005029699042015438
11639,5,0.0019232360996615377,0.0036376285616734803,0.0030965554760085242
11763,5,1.2038996745649062e-5,3.988853436593122e-5,8.623499135325337e-5
11766,5,0.001561754470430241,0.002807385716739893,0.003067846758029693
11894,5,0.0017572548242380053,0.0032079352663256272,0.003307375769786092
11990,5,0.008227712737486343,0.00440162306409988,0.003725634325367654
12092,5,0.0031123413940177137,0.005193284003853041,0.006864521245789709
12266,5,0.0015725799135928615,0.0020904855455395853,0.004026817248476478
12430,5,2.1977672630929133e-4,2.614602498691483e-4,6.331339510790295e-4
12657,5,2.553084399367783e-6,1.9509825568769768e-4,2.1435006235462445e-4
12793,5,0,0,0
12804,5,1.7041278529116077e-5,9.079010525570073e-4,6.614093868027275e-4
13003,5,0,0,0
13138,5,9.099622807129024e-4,0.0010731728759758518,0.0027173648357595617
13189,5,0.0010880043100936617,0.001264832773710888,0.0030112802527225567
13468,5,0,0,0
13475,5,1.5957530870693443e-6,2.1250065126521321e-4,2.1989123148807488e-4
13486,5,0,0,0
13522,5,0.0019341781726628395,0.0022249387399678206,0.005401224351366025
13790,5,0.0013826646472813483,0.0018775758057893927,0.0035824450970380834
13817,5,0.0049767928464229914,0.00244057354462566,0.002267963716025535
13830,5,4.97919888090607e-4,6.150686829415583e-4,0.001363168425577606
13852,5,3.723462784887055e-4,7.303812161728158e-4,4.987110247285664e-4
13868,5,1.7421624321463112e-4,1.9378964833635545e-4,4.952368302385116e-4
13881,5,0.015390824912878664,0.007697785719505148,0.00705902426656317
14020,5,0.0019433383781888146,0.0038678971506395815,0.002391604448212775
14124,5,0,0,0
14219,5,0.0077533219377813375,0.003869851210111964,0.003514067162158428
14363,5,0.0167113171517942,0.008211525792220951,0.007627826251190545
14418,5,0.0012767115046351818,8.190793608529724e-4,2.653366335520429e-4
14421,5,0.0027777716439765215,0.002103657240328737,8.569967970563433e-4
14459,5,5.230968677503031e-4,6.65880592387576e-4,0.0013862230352701226
14626,5,1.9636434964953647e-6,3.0848725144154795e-4,2.3504240743731254e-4
14682,5,0,0,0
14738,5,2.368541266903592e-5,2.9092337717327023e-5,6.447967694986838e-5
14756,5,0,0,0
14967,5,1.0583024459337814e-4,1.159322551038932e-4,3.063211591808508e-4
15002,5,0,0,0
15030,5,0.001862383942617227,0.0030584409333120465,0.004068210356761737
15052,5,0.0016778793481158185,0.0030915243881792166,0.0031360693278569395
15134,5,7.593548850683334e-4,3.9245114870260485e-4,3.385386474361767e-4
15154,5,0.0043210694077936,0.0021907692925963035,0.0019831700493090636
15178,5,2.563608166374337e-4,2.8944611763423976e-4,7.717300455272835e-4
15219,5,0.003447393630179064,0.0017687960550379345,0.0015599177828026735
15253,5,0,0,0
15293,5,0.004421219255286921,0.002296835203219962,0.0019708718561819993
15476,5,0.005361311054518088,0.00253555207333081,0.002414306916112065
15531,5,0.0017921895061354673,0.003483228697288804,0.002475205619489643
15563,5,0.0032212432183618715,0.0016308365035421536,0.001451882330073427
15615,5,2.9540670972561656e-4,1.515744580530433e-4,1.32411700596065e-4
15700,5,2.8683318322631385e-4,1.4856050120881886e-4,1.2771269605868287e-4
15711,5,0.002881010292961081,0.005338836230346809,0.0051624378680852285
15743,5,0.0021032619877250024,0.003943239287882377,0.003614633870813488
15752,5,0.003415560130738251,0.006363716193648065,0.005754859016530887
15770,5,5.613178079739838e-4,9.879143324452715e-4,0.0011406852416959716
15790,5,0,0,0
15913,5,1.8607012098485734e-4,2.826418906486371e-4,6.45964598096981e-4
15971,5,0.0011900476664150077,0.002372521139373796,0.0014280622422544467
15977,5,0.001967090817269225,0.0010006050893791492,9.05443749760795e-4
15996,5,0.0010210065013148773,0.0019526503641947137,0.0015466087511938243
16022,5,7.84836334548824e-4,0.0013108477045461846,0.001729658971302021
16025,5,0.0013809645591222853,0.0020779900843664483,0.004572784627854687
16060,5,0,0,0
16091,5,0.0065750706430873895,0.0035314717895254194,0.0030261093531614718
16113,5,5.611500823331332e-4,0.0010633577008886744,8.955707943061385e-4
16140,5,0.0013563600953635023,0.002626986672229013,0.0018947739103155907
16171,5,0,0,0
16195,5,3.140312002927492e-4,6.019465653166992e-4,4.6900942180071143e-4
16257,5,0.008467008036941713,0.01568454477683306,0.015362957969594611
16284,5,5.937647627645884e-4,7.558917501364961e-4,0.0015671429702236075
16366,5,0.0012593130252078,6.262366332146084e-4,5.781118672943139e-4
16407,5,9.850889553872446e-4,4.936036630179726e-4,4.527492009301628e-4
16531,5,0,0,0
16573,5,0.0022442526861747164,0.003705219081769149,0.005161444050192237
16577,5,0,0,0
16603,5,7.650290321441738e-4,0.0015250447941159233,9.235634471002721e-4
16626,5,0.0010600127603265206,0.0019691723517143876,0.0018765527820032368
16707,5,5.990956625679005e-4,0.001073401357869294,0.001176985278343816
16726,5,0,0,0
16735,5,6.78514298574665e-4,0.0013405833118727009,8.362210472006209e-4
16783,5,0,0,0
16798,5,7.763180302892402e-4,0.0015400871325794807,9.405176850178341e-4
16854,5,0.0020681632649780907,0.003941633644614522,0.003159276660361607
16878,5,0.002937741259377135,0.0055132688038341746,0.005026483352339167
16885,5,0.00462076234709905,0.008185995518655903,0.008866332243845393
16999,5,1.1031778788453671e-4,1.205441544595077e-4,3.220154137936288e-4
17025,5,0,0,0
17198,5,8.411337430156243e-4,0.001584085182668847,0.0013919106036800709
17245,5,7.580756859545639e-4,0.0013913624850791133,0.0014099138453355638
17330,5,0.002816512357623646,0.004969211102918886,0.005850258059368051
17345,5,5.868234575852008e-4,0.0010142548274942728,0.0012407281100170742
17400,5,8.319478011973907e-4,0.0013880797860621684,0.00184389056793443
17457,5,0,0,0
17504,5,8.338224378522257e-4,0.001571444766993811,0.0013738857643312919
17526,5,0.006869189125829232,0.012075195961316643,0.014176286595343568
17601,5,9.831672035317614e-4,0.0017526647605581082,0.0019720577298728997
17616,5,2.015394976974601e-4,3.4314709621520814e-4,4.3622287343522063e-4
17793,5,0.0012810826000152098,0.002342262532716405,0.0024052127106879485
17813,5,0,0,0
17837,5,0.005285616585683854,0.008614001371948671,0.012221821825204567
17844,5,6.501060946875953e-4,0.001179277386934156,0.001240657024357638
17903,5,0,0,0
17934,5,7.200090221797867e-4,0.001041283972426068,0.0018223372620955458
18055,5,0.001233947608606971,0.002169688040730487,0.002593147067982466
18452,5,0.0010277207772769617,0.0019590628929331694,0.0015598942864538461
18471,5,1.4429545620124493e-4,2.516574387526784e-4,3.0087692381994925e-4
18516,5,0.0010165755160509834,0.0017342997257919451,0.0022291120775867913
18559,5,5.748217850610096e-4,0.0010035570359550995,0.0011909498980191308
18575,5,0.0023307020608849638,0.00395245396958526,0.005158839228748939
18782,5,4.7404307512655006e-4,7.25826100388454e-4,0.0011653961409495536
18845,5,0,0,0
18876,5,0.0019229338963796996,0.0035050070696532594,0.00357442283199836
18884,5,8.528943502035675e-4,0.0016156275356997468,0.001363245266197926
18892,5,4.975663658186243e-4,8.568254304946352e-4,0.00107612242895242
18912,5,0.001687129978517637,0.0029700848547201467,0.0034476587796878413
18994,5,0.0012723284486710596,0.002200499986022792,0.002687830068610524
19045,5,0.0010313350201543523,0.001910920101454167,0.0018503630396398925
19189,5,0.001779062063780237,0.0030471139378435135,0.003811859598499782
19213,5,0.002593063398913421,0.004478784015077099,0.005484083690826737
19222,5,0.0031126683920504627,0.005263581562815169,0.006823052754734253
19251,5,0,0,0
19252,5,0,0,0
19323,5,0.0059868349900651235,0.010972443287427271,0.011100136691564311
19444,5,4.067202406646508e-4,7.58946168667596e-4,7.106918029180663e-4
19533,5,0.002980930875026526,0.005422942751648222,0.005613866080445736
19646,5,0.0038583492239141963,0.007194460737621481,0.006704429295984948
19780,5,1.1349111492433126e-4,2.1062977621520132e-4,1.99224469576738e-4
19901,5,0.0010785063739387941,0.0020159252324494824,0.0018397801860968804
19966,5,1.6498253168693486e-4,3.02497372884445e-4,3.0083775040872895e-4
19982,5,0,0,0
20166,5,4.573001710784718e-4,8.441218169290047e-4,8.122351322052873e-4
20217,5,6.937806496074175e-4,0.0012834267956612952,0.0012175303697911622
20268,5,0.0012836964480350498,0.0024015597709776577,0.0021686945957650073
20282,5,0.0010515229135696065,0.0019557056945156775,0.0018082236861115117
20325,5,9.049678466051036e-4,0.0016749332298802244,0.0015890723641553126
20613,5,0.004292618896959354,0.007990578300953089,0.0073535716924786445
20616,5,3.020141154187938e-4,5.611500007221417e-4,5.187470537394861e-4
20697,5,0.002021087744095826,0.0038257712556799637,0.0032302174802302554
20700,5,0.003549620500077097,0.006619613024349152,0.006021163510252241
20753,5,2.4177163538726656e-4,4.5540437860211143e-4,3.948478849999065e-4
20760,5,0.0012742658021163656,0.002427264286310511,0.0019778209195484443
1361,6,0.016216548410882575,0.009235318087830287,0.007170249278752259
2026,6,0.026661312546171385,0.013837713909461142,0.012259881241017715
2178,6,0.0032662707150186397,0.0016542402584707595,0.0014631304865266074
2191,6,0.036001796876075055,0.018134116135596495,0.01644329701182016
2244,6,0.002578013754987689,0.0016061119038178096,0.0010626551554094564
2548,6,0.0033256102840366546,0.0017545384505627155,0.0015066799849056802
2919,6,0.006535827933056362,0.0035453186718550933,0.0029386839739414133
2978,6,0.0016786261534154404,9.343622012613829e-4,7.488884904349746e-4
3008,6,0.01852492740407532,0.010032042554061536,0.0083554023239852
3202,6,0.020382988200695343,0.010849311004905235,0.009183686788968737
3881,6,0.05261275121471909,0.026347298807038302,0.024011795645650383
4014,6,0,0,0
4933,6,0.03348386412794028,0.01808155816403675,0.014914451047262947
5361,6,0.0027934839328219553,0.005631874870954233,0.003372966309407953
6356,6,0.006352855419092684,0.011549494849594274,0.011431730289908307
6665,6,0.013175576875445112,0.0068778569330506184,0.006050286043609439
6863,6,0.003790704554773771,0.006804145558499595,0.007001243848937171
7044,6,0.01838760639016095,0.009531315432283395,0.00845245373015493
7217,6,0.004956268414769986,0.003401774532523873,0.0019804267435396916
7247,6,0.0010326600978059518,5.599916340773022e-4,4.6745770651159647e-4
7397,6,0.0028812912380993387,0.005632237545274226,0.0037633477030957893
7732,6,0.004598049903759924,0.008637762634597574,0.007519411008608162
7874,6,0.005613470050345246,0.003127090976875914,0.0024663456843858175
8150,6,0.006566953576420949,0.012608447751601633,0.009862936787694452
8668,6,0.0056671486965742205,0.003703391106096229,0.002203627214062309
8732,6,0.002039121562079771,0.002456135244359386,0.005591144755645289
9269,6,0.0025328202888916327,0.004433227863181087,0.004680678938517702
9314,6,0.0018181654603209516,0.0026159312244919885,0.0045226783365693
9989,6,0.003555937018261426,0.004215195401119019,0.009907870625827419
10295,6,0.007060645738511748,0.0043131119332416885,0.002955657308023131
10510,6,0.05318624552432946,0.030169838488693604,0.023665091585322796
10735,6,0.012613836738149028,0.02355284423309441,0.021267087508289578
10832,6,0.00918031093702417,0.012301751975313809,0.023671070653364094
12218,6,0.004178739964938136,0.005089898576495199,0.01242252805794633
12441,6,0.0030328958670620206,0.004485473054563409,0.009461964998282904
12731,6,9.535976359566537e-4,0.0018109686391081972,0.0014885060471438105
12847,6,0,0,0
13326,6,0.006182558668225261,0.004535348097745372,0.0016870914058620945
14045,6,0.021482900711258333,0.010703971292101183,0.00984026175654749
14438,6,1.2631752924092726e-4,2.3623581679866988e-4,2.2132590449772197e-4
14696,6,0.0030865893029935368,0.004008883158097771,0.00820981154455448
14936,6,0.0020313086960384377,0.0035890280555122877,0.004050297511332921
14968,6,0.002586614046607006,0.004382091309167702,0.005395596135557649
15093,6,0.003935834629708589,0.007303324433740499,0.007157966632286317
15361,6,0.019065014919756835,0.009853183703764364,0.008563863085134231
15428,6,0.031174134748241072,0.016192294980125227,0.01434421780583473
15448,6,0.004920752427430343,0.0024883359432163856,0.002218416793082632
15618,6,0.0030326907974786528,0.0015321919727172269,0.0013909095249947765
16183,6,0.012538361899000476,0.023730615952238073,0.02023940811926936
16349,6,0.002110213811000946,0.004016138174406556,0.0032683820781341574
16468,6,0.011808567085854675,0.021307273611933776,0.021771361437305355
16629,6,0.016594241158928092,0.028966048752998814,0.03437299796208067
16632,6,0.0014834070629825146,0.002129620158191118,0.00455286641604554
16660,6,0.0019404846344336488,0.0038372336079446814,0.0023849258057041882
16669,6,0.002489643598023616,0.004204192904296273,0.005296972008222836
16849,6,0.004564331135826403,0.008310330579119165,0.008411619668949516
16877,6,0.006217186889152315,0.011562623595869771,0.01079774828269782
16960,6,0.0045150789473132145,0.0076091043407513085,0.009816785405802069
17067,6,0.0030449138543948034,0.005604057277429196,0.005518252153733718
17426,6,0.007416272159996017,0.013112252687473397,0.015256975308475862
17487,6,0.008162209472182652,0.014000959112637325,0.017827980607177177
17748,6,0.007442147171936742,0.0123947927976182,0.016653789566846815
17807,6,0.012516950187363205,0.021146380925976208,0.027693054761282563
18300,6,0.0028174057968426178,0.0048811114684653755,0.005919682840224581
18307,6,0.019953297978839966,0.03804077951841864,0.030436756068348867
18524,6,0.0011453777072747285,0.0019944989100894477,0.002395825397580622
18944,6,0.0033752181070991357,0.0057933079576343765,0.007227305455640826
19619,6,0.013826499907444396,0.02589329427526197,0.023306576718829613
19622,6,0.005395075230286654,0.010084057337209455,0.009285442540605466
20036,6,0.007488086604015463,0.01399038145527133,0.01266285243253812
20215,6,0.004034898789747654,0.007508206447221909,0.006954220931855853
1814,7,0.040577834438189804,0.022320745189288102,0.018168940309390393
1985,7,0.13949187668126262,0.07612904499927639,0.06299157511438457
2101,7,0.06788369282031124,0.03454083123365771,0.03109291856636214
10822,7,0.027131013274117016,0.049956660839833425,0.045298687478292174
12002,7,0.07372124716349285,0.11533878967731633,0.1653563892308447
12103,7,0.06457254752569701,0.03737063227246461,0.028482990487169763
12267,7,0.22000885826046215,0.21508842418572152,0.21779657437786748
13074,7,0.10812719596613209,0.17855247805510954,0.22402181596628606
15014,7,0.03009615144965498,0.015464940418834039,0.013541123671834517
16892,7,0.06814670308862311,0.12670556125237975,0.11615618624426267
16917,7,0.06804540649651235,0.12161594598002103,0.13168236423765195
17129,7,0.02020584304339931,0.03536579886908339,0.042505361617888815
17137,7,0.011950272422704977,0.020938602182306868,0.023976789212145435
17217,7,0.010005495218943181,0.016993189366807836,0.02194807568313205
17257,7,0.025013080380286174,0.046973569136232234,0.04165565548296375
17642,7,0.022903694370770295,0.03818206679658836,0.05140255345171662
17942,7,0.03992057942350909,0.07388136293337132,0.07047955617243981
