focal_reach,stream_order,n_years_with_individuals,mean_individuals,sd_individuals,cv
8150,6,4,1544.0647812064014,737.4790631497174,0.47762184082296966
8192,5,4,11.944423353216573,7.158012198779697,0.5992764980866222
8577,5,4,209.37180541279514,185.19816891720941,0.8845420640667198
8668,6,4,159.50292467514612,106.2792006033153,0.6663150586095542
8732,6,4,539.2506796121155,200.67594814353984,0.3721385168914142
8869,5,4,141.0233898567091,62.664769022552015,0.44435727354323545
9269,6,4,230.28562815346032,81.63863601512472,0.35451033861618775
9314,6,4,43.3398639605584,33.509044438964416,0.7731691190692118
9600,5,4,91.754622782199,83.12532180682099,0.9059524118380209
9798,5,4,274.0242634145185,191.9512059808669,0.7004898164455639
9871,5,4,464.41069741595527,163.1113464109209,0.3512221990546186
9972,5,4,85.06144979271147,31.266026756701493,0.36756987839843447
9989,6,4,930.2245003070502,392.1566537798218,0.4215720545420788
10002,5,4,90.15109725400303,78.50210819733783,0.8707837240866423
10234,5,3,16.412750451701505,11.16706943458423,0.6803898875722285
10295,6,4,156.09067343206507,137.8899839151379,0.8833966878562503
10305,5,4,755.6392351913466,320.7675617801479,0.4244982881267694
10510,6,4,4494.382574518926,1618.709156476171,0.36016274307699225
10585,5,4,1160.118998968503,405.4206305139995,0.34946469359994214
10735,6,4,3065.7772328944234,1133.9199678814666,0.3698637838767314
10822,7,4,7694.587849236506,2858.8425723978776,0.3715394025531264
10832,6,4,3422.5732166232497,1126.6813673613315,0.3291913119313568
11198,5,4,181.9088603499292,95.12273455732516,0.522914246036956
11500,5,4,717.168190257418,275.24086807157875,0.38378844992104943
11524,5,4,1052.4117911436074,595.9130866546649,0.5662356614297466
11639,5,4,150.21968594426428,61.04127631335916,0.40634671767325614
11766,5,4,32.3701607288422,7.061088840045525,0.21813573615511928
11990,5,4,242.2549656167401,100.86284633516115,0.4163499645028181
12002,7,4,15931.444598699989,4582.227213508154,0.28762157663229515
12092,5,4,765.7575316556879,269.4850555550157,0.3519195625439645
12103,7,4,4950.418678851418,1801.3384165660868,0.3638759736144233
12218,6,4,1666.4842096142363,644.6921066742613,0.38685761494463655
12266,5,4,195.94511836235205,81.42368896309823,0.4155433401128435
12267,7,4,37629.30222666505,6519.014534788515,0.1732430353217919
12441,6,4,849.7440837548664,286.9075947347537,0.3376400027017082
12657,5,2,22.64526645023215,7.601882442012921,0.33569410449286147
12804,5,3,160.814323471273,130.13057729627837,0.8091976789587663
13074,7,4,24104.10624090834,7068.768494205498,0.2932599293894881
13138,5,4,10.491385879757866,4.823247776073433,0.4597340934127142
13189,5,4,152.3425849548323,39.48607650077417,0.25919263817455446
13326,6,4,595.8442803515915,398.8655193239818,0.6694123489590639
13475,5,2,21.00197999613449,6.053147804486221,0.2882179587639037
13522,5,4,650.2078604099081,231.81134233359472,0.356518824899248
13790,5,4,34.134244595344555,9.553703651065769,0.2798861894945454
13881,5,4,3102.103510081256,1202.9557165620208,0.3877870975783496
14020,5,4,52.2499324207262,31.36671243685226,0.600320631695399
14045,6,4,3428.227141376842,1322.7051710899027,0.38582775193789487
14363,5,4,2382.761657322113,926.303510791921,0.38875206336539553
14418,5,4,36.22861956414478,35.11891998951515,0.9693695319341427
14421,5,4,232.9095151548646,156.00122588878745,0.6697932705113407
14459,5,4,133.80507042974173,60.5806045923605,0.452752682673338
14626,5,3,42.633582189429454,29.01121284003805,0.6804779554093175
14696,6,4,407.3185042026691,174.1518798329612,0.4275570052332035
14936,6,4,72.4176110969807,35.907090509338445,0.49583367865106937
14968,6,4,302.1835007307154,133.2471605594507,0.4409478354617089
15014,7,4,1505.9943428037736,616.3787654375259,0.40928358621187605
15030,5,4,78.31469413185337,36.74381891903034,0.46918166924290294
15093,6,4,420.0439462638232,165.93345578210145,0.3950383221994614
15154,5,4,574.2243028169286,229.50012438766478,0.39966982111663235
15428,6,4,5179.284179690213,1979.1520059075922,0.3821284828642036
15476,5,4,293.88487269657156,117.61872125118212,0.40022039981833424
15531,5,4,81.90232627175926,38.84687899975441,0.47430739477236555
15711,5,4,347.4035766250466,149.37620841832907,0.4299789019718445
15743,5,4,386.2694689396275,163.27283111118058,0.4226915255802926
15752,5,4,607.1150974783334,200.68234486454472,0.3305507402106841
15913,5,4,38.54397220436779,22.153994066285755,0.5747719500424315
16025,5,4,165.42865732547835,80.97708989009371,0.48949856209479187
16091,5,4,123.53856377258421,74.99631053911746,0.6070680138161093
16183,6,4,3013.2388071223822,1076.5117044892313,0.35726066647777277
16257,5,4,2476.3142190948984,986.4971271684242,0.39837316264694084
16349,6,4,285.8969162216617,102.46958952970246,0.35841446240104147
16468,6,4,3262.351623146861,1142.0322623368038,0.35006412375475354
16573,5,4,526.7861973759575,189.4937712564037,0.35971665962456023
16629,6,4,4749.67282881214,1684.5302785470933,0.35466238186523313
16632,6,4,297.42189487776767,105.87473309879842,0.3559749128163885
16660,6,4,193.2863083638332,117.46429249299149,0.6077217444283852
16669,6,4,151.1885025587378,68.231629172217,0.45130170626373206
16735,5,4,58.35858701587353,34.84713559352756,0.5971209615484546
16849,6,4,551.7844626920598,249.89168819472872,0.45287916766548825
16854,5,4,228.49324977099434,81.5888040112959,0.35707314808235113
16877,6,4,746.9605928839704,274.8925659439953,0.36801481706371075
16878,5,4,301.67153048376395,105.88241643871339,0.35098577671190623
16885,5,4,1048.518107762938,376.5062055603704,0.35908412336689527
16892,7,4,19391.512817198618,7248.667863368377,0.373806207473376
16917,7,4,17879.066872328465,5902.988406409333,0.3301619960684538
16960,6,4,580.1589714392206,214.85829060750018,0.37034382158133955
17067,6,4,107.6201964465186,43.406479071051805,0.4033302345124641
17129,7,4,5612.714878018747,2077.047723949856,0.37006115027938863
17137,7,4,2308.1180862102174,837.7697602100558,0.3629665939603724
17198,5,4,167.29210472005724,56.28803256439657,0.33646556517767334
17217,7,4,2291.401830694636,805.2732706551368,0.351432585881726
17245,5,4,21.161766495495193,8.991581683947068,0.4248975002092169
17257,7,4,7915.393932339299,2929.5342657104957,0.3701059341773919
17330,5,4,511.39683828531895,181.72965041939938,0.35535935464272195
17400,5,4,34.8964360513347,16.164491578955815,0.46321325063616525
17426,6,4,2178.1112957206806,874.669675071099,0.40157253524627334
17487,6,4,2079.6363284679746,735.6472684840854,0.35373841974862097
17526,5,4,1791.2781737350235,646.3174690907607,0.3608135679692415
17642,7,4,6613.750705887065,2284.8592156294144,0.34547102200202434
17748,6,4,1702.6955619528146,571.2042949582583,0.3354705959902464
17793,5,4,16.529279594336113,10.776331598141086,0.6519540997923273
17807,6,4,3753.423063184422,1299.5868650385755,0.3462404432331696
17837,5,4,1348.8737154906287,442.78745725743283,0.32826457523221647
17934,5,4,124.03547147377185,48.158264877124225,0.3882620375035832
17942,7,4,10138.71232669027,3723.227696758805,0.3672288528156941
18300,6,4,323.60946440404285,113.801608577325,0.35166341252380034
18307,6,4,6433.406396526786,2523.546257977838,0.3922566215217228
18452,5,4,61.78581738070603,29.920218186325084,0.4842570585732564
18575,5,4,259.09056575043115,110.04627036802081,0.4247405537491582
18892,5,4,95.69100596623016,38.99571426241255,0.4075170270043386
18912,5,4,13.702770489351504,5.600569580121416,0.40871804606766554
18944,6,4,316.36283329816314,113.3696310349051,0.3583531916597086
18994,5,4,91.10683406037526,35.89031618794887,0.393936597162018
19189,5,4,73.00711018160848,28.891399675571925,0.3957340538983568
19213,5,4,194.26953182550952,67.82299914306803,0.3491180449437939
19222,5,4,397.67903349534043,134.28964315297193,0.337683488044751
19323,5,4,878.388295002445,403.8934093425455,0.4598119210382024
19619,6,4,3460.173478035106,1278.284311810342,0.3694278104623322
19622,6,4,1148.8978166893507,420.2727220263406,0.36580513594968184
19646,5,4,473.3504014098338,177.6343074417398,0.3752702161288364
20036,6,4,773.7271031265279,284.6915404888298,0.36794825893836375
20215,6,4,117.693201772085,42.44412439056211,0.3606336113852686
20268,5,4,164.50695668034626,55.31177279598536,0.3362275609016448
20613,5,4,55.51121717692082,28.090944503462847,0.5060408676310173
