"segment_id","stream_order","basin_assign_norm","year","watershed","stream_length_m"
3197,3,0,"2017","Kusko",1495.88900994979
2901,6,0,"2017","Kusko",3542.59266491005
2908,4,0,"2017","Kusko",4308.2925369565
2910,4,0,"2017","Kusko",665.184811144265
2911,3,0.0379588031817054,"2017","Kusko",3553.05512823265
2912,5,0.187732965737801,"2017","Kusko",3088.60146790047
2914,6,0,"2017","Kusko",4279.52372374072
2922,6,0,"2017","Kusko",2413.06230523597
2924,7,0,"2017","Kusko",768.613507241149
2926,6,0,"2017","Kusko",1414.26695468662
2951,3,0.448150531231105,"2017","Kusko",3539.76052831821
2954,7,0,"2017","Kusko",428.406359640902
2962,4,0,"2017","Kusko",4294.5480928584
2970,6,0,"2017","Kusko",625.56379388831
2991,3,0.599550926586542,"2017","Kusko",8137.92503688541
3003,7,0,"2017","Kusko",903.357123991514
3006,3,0,"2017","Kusko",2354.04036699667
3012,3,0,"2017","Kusko",2043.41599257093
3017,3,0.173286174386382,"2017","Kusko",736.620194488971
3042,7,0,"2017","Kusko",668.569934060085
3092,3,0,"2017","Kusko",5409.57671161938
3093,3,0,"2017","Kusko",4890.46299595781
3221,4,0.624369412569597,"2017","Kusko",725.630274557779
3047,3,0.410930770380061,"2017","Kusko",1192.62882275967
3268,3,0,"2017","Kusko",1652.19008022682
3272,4,0,"2017","Kusko",1867.7892952521
3274,5,0,"2017","Kusko",5000.1245622955
3373,3,0.42899762451987,"2017","Kusko",434.290104599676
3376,3,0,"2017","Kusko",1770.01211115504
3864,5,0,"2017","Kusko",1695.54778478878
3825,3,0,"2017","Kusko",554.277752302919
4979,3,0,"2017","Kusko",6378.26170573995
4986,4,0,"2017","Kusko",8823.65953187181
4308,6,0,"2017","Kusko",1562.92693012832
4990,3,0,"2017","Kusko",348.133513265629
4313,3,0.251937476538407,"2017","Kusko",2929.74594077235
3064,6,0,"2017","Kusko",1507.20287795415
3068,3,0,"2017","Kusko",3783.6373109157
3072,7,0,"2017","Kusko",652.272552486848
3073,3,0,"2017","Kusko",559.853111204819
3074,5,0,"2017","Kusko",1317.33832098283
3075,3,0,"2017","Kusko",2874.56724227023
3085,5,0,"2017","Kusko",1444.97682705753
3088,4,0.517062925583688,"2017","Kusko",1053.46601927635
3094,4,0.128591147971994,"2017","Kusko",4100.94350105608
3096,7,0,"2017","Kusko",817.797662940268
3118,4,0.145783418511353,"2017","Kusko",1012.3949280937
3122,7,0,"2017","Kusko",296.318693354462
3130,4,0.369429337017265,"2017","Kusko",296.519594175827
3133,4,0.369505017279709,"2017","Kusko",2060.57760742031
3138,3,0,"2017","Kusko",944.496228681811
3140,5,0,"2017","Kusko",929.92053333856
3141,4,0,"2017","Kusko",3879.70266050957
3145,4,0,"2017","Kusko",910.640088402968
3150,5,0.204944791496881,"2017","Kusko",2482.04296850693
3156,6,0,"2017","Kusko",733.260238813067
3160,3,0,"2017","Kusko",2297.33310231662
3161,4,0.546404944440801,"2017","Kusko",1527.92237942025
3166,4,0,"2017","Kusko",2480.99526188802
3167,3,0,"2017","Kusko",5253.17849676817
3168,6,0,"2017","Kusko",394.788207624683
3169,3,0,"2017","Kusko",1652.41056657652
3172,5,0.353137804213971,"2017","Kusko",4255.8142888823
3173,6,0,"2017","Kusko",433.158503697171
3176,4,0.147650292867264,"2017","Kusko",1708.53048186361
3200,3,0,"2017","Kusko",1322.19127457784
3203,4,0.24728418669941,"2017","Kusko",780.332468965574
3204,3,0,"2017","Kusko",4752.74146221875
3205,3,0,"2017","Kusko",1880.6700786057
3211,3,0,"2017","Kusko",6427.44434781455
3215,3,0,"2017","Kusko",4644.03283401972
3226,3,0,"2017","Kusko",2402.33602022716
3231,3,0.39918384905613,"2017","Kusko",2987.83314979162
3254,4,0.603325475790083,"2017","Kusko",6527.04074630318
3350,3,0.353018828740682,"2017","Kusko",1529.83907667608
4284,6,0,"2017","Kusko",768.400981456519
3419,3,0,"2017","Kusko",3500.4440843308
3477,7,0,"2017","Kusko",314.335009039079
3259,7,0,"2017","Kusko",2841.51269860529
3261,5,0,"2017","Kusko",1178.43441662611
3288,3,0,"2017","Kusko",6884.99660072371
3291,4,0.124568955619409,"2017","Kusko",796.015336493262
3293,7,0,"2017","Kusko",345.129513468019
3297,3,0.371437429395892,"2017","Kusko",3731.44373791036
3304,4,0.544816580221258,"2017","Kusko",4301.54616914145
3314,5,0.246107246591159,"2017","Kusko",3151.68658288044
3321,3,0,"2017","Kusko",800.257027781915
3326,3,0,"2017","Kusko",3466.32019812117
3327,4,0.125261952585255,"2017","Kusko",3646.91520345422
3508,3,0,"2017","Kusko",514.337884549251
3510,7,0,"2017","Kusko",182.011328987931
3513,3,0,"2017","Kusko",993.209353932119
3344,3,0,"2017","Kusko",2870.5790083647
3797,3,0,"2017","Kusko",1522.34439834026
3798,4,0.309703988070402,"2017","Kusko",872.196021189472
3853,3,0,"2017","Kusko",193.321325348321
3358,3,0.126198642373312,"2017","Kusko",8313.42760345687
3360,3,0,"2017","Kusko",266.46398271285
3362,3,0.184409816920802,"2017","Kusko",1468.39555842334
4169,6,0,"2017","Kusko",1228.24434240218
3585,4,0.205890453083571,"2017","Kusko",3902.6278996718
3874,4,0.300754610838163,"2017","Kusko",1599.91796191814
3936,3,0,"2017","Kusko",948.419465519117
3432,7,0,"2017","Kusko",2036.07769387592
3433,5,0.366182191914647,"2017","Kusko",1057.80513772781
3435,3,0.240310685095378,"2017","Kusko",1125.41983102836
3436,3,0.43355506404003,"2017","Kusko",1236.24439907555
3441,3,0,"2017","Kusko",265.225001614727
3445,3,0.220266028418922,"2017","Kusko",3376.62301647196
3446,7,0,"2017","Kusko",153.898903055527
3474,3,0,"2017","Kusko",807.461159481841
3493,7,0,"2017","Kusko",176.939267881725
3498,3,0,"2017","Kusko",169.445904773083
3525,3,0.157802193946823,"2017","Kusko",2895.25241514584
3532,7,0,"2017","Kusko",154.95425233305
3536,3,0,"2017","Kusko",933.234953114855
3541,5,0.258989277297897,"2017","Kusko",1141.98412463381
3542,3,0.0379432768142194,"2017","Kusko",902.439517492471
3547,3,0.433913282319285,"2017","Kusko",1519.26380363614
3550,5,0.367777895758796,"2017","Kusko",2800.12459088185
3566,3,0,"2017","Kusko",1927.19803524691
3743,5,0,"2017","Kusko",923.857541528587
3744,3,0,"2017","Kusko",1386.55425132602
3745,7,0,"2017","Kusko",1217.03127218654
3847,3,0.488067169393437,"2017","Kusko",1393.0731331989
3848,3,0,"2017","Kusko",2745.13906705301
3568,3,0.12314035103477,"2017","Kusko",810.949449085069
3571,5,0,"2017","Kusko",1066.16192683376
3594,3,0,"2017","Kusko",1360.57137049126
3595,3,0,"2017","Kusko",2315.62678006647
3596,3,0,"2017","Kusko",511.57558073881
3598,3,0,"2017","Kusko",1281.12824752671
3603,5,0.271806310376599,"2017","Kusko",1691.02673138427
3618,3,0.46011662206704,"2017","Kusko",6271.66689220784
3620,3,0,"2017","Kusko",663.133764054676
3622,3,0.0383866646539434,"2017","Kusko",150.415999145123
3623,3,0,"2017","Kusko",5394.37718239489
3628,5,0.289287169694451,"2017","Kusko",404.467526386428
3630,3,0,"2017","Kusko",4900.40079566498
3633,3,0.0804413624741073,"2017","Kusko",3957.41571427991
3808,3,0,"2017","Kusko",716.205157528815
3642,3,0,"2017","Kusko",4431.16246042139
3647,5,0.319194512703643,"2017","Kusko",4658.347384458
3650,3,0,"2017","Kusko",2831.91157401723
3653,3,0,"2017","Kusko",953.511829547291
3655,7,0,"2017","Kusko",969.227247595163
3656,5,0,"2017","Kusko",930.344205693094
3657,3,0,"2017","Kusko",130.221298978828
3663,3,0,"2017","Kusko",471.138052285832
3664,3,0,"2017","Kusko",2050.43043735387
3667,3,0,"2017","Kusko",1000.57434475608
3673,3,0.464652184817543,"2017","Kusko",13449.0260357362
3676,3,0,"2017","Kusko",2508.48480889435
3678,3,0,"2017","Kusko",187.978195008475
3679,3,0.106023381825337,"2017","Kusko",1356.23035597656
3685,3,0,"2017","Kusko",2508.98349911882
3686,4,0.541150119041449,"2017","Kusko",5509.69867520131
3690,3,0,"2017","Kusko",800.315753611596
3696,3,0,"2017","Kusko",820.498742838776
3716,4,0.312073822607388,"2017","Kusko",1565.01505076411
3805,6,0,"2017","Kusko",4920.83690540625
3807,3,0,"2017","Kusko",975.948891021502
3812,3,0.101455577127426,"2017","Kusko",2637.11898114833
4083,3,0.472860529232181,"2017","Kusko",329.98901115766
4085,3,0.129381041591835,"2017","Kusko",1143.03881822014
4086,3,0.470864749486133,"2017","Kusko",570.350179482941
3729,5,0.371479342680592,"2017","Kusko",5961.1646080361
3892,3,0,"2017","Kusko",2310.95730095042
3893,4,0.259788417986147,"2017","Kusko",2487.94258456244
3895,3,0,"2017","Kusko",1301.65001900011
3971,3,0,"2017","Kusko",932.34607462829
3977,4,0.259854556530046,"2017","Kusko",799.097873068539
4129,5,0.374652595062413,"2017","Kusko",1351.10881461104
3731,3,0,"2017","Kusko",1193.3766167524
3733,3,0.286264739058063,"2017","Kusko",538.904937484371
3754,5,0,"2017","Kusko",1836.97992549451
3755,3,0,"2017","Kusko",1962.59546550214
3758,3,0,"2017","Kusko",815.690232130727
3761,5,0,"2017","Kusko",2340.41016341937
3768,3,0.333905086208596,"2017","Kusko",2179.90025274462
3943,3,0.145600449983464,"2017","Kusko",363.300547942911
3945,3,0,"2017","Kusko",1790.72140839198
3946,4,0.0116277973980949,"2017","Kusko",1001.42092425253
3951,3,0.477093237825414,"2017","Kusko",1482.29520113379
4087,3,0,"2017","Kusko",2828.96682832489
4089,3,0.470674917155318,"2017","Kusko",51.2344345460808
4094,5,0.526697722284125,"2017","Kusko",751.896540579378
4095,3,0,"2017","Kusko",2188.80057804315
3771,3,0,"2017","Kusko",890.781901701727
3772,3,0,"2017","Kusko",4915.84070496154
3773,3,0,"2017","Kusko",1026.92798761618
3774,3,0.156099621331907,"2017","Kusko",3068.93941122569
3786,3,0,"2017","Kusko",2569.57118873792
3789,3,0,"2017","Kusko",3406.04328813034
3898,3,0,"2017","Kusko",4214.19367994312
4005,5,0.523475188935531,"2017","Kusko",1352.62145406191
4008,3,0,"2017","Kusko",369.445986929744
4009,4,0.0116237088218189,"2017","Kusko",424.077426268925
4010,4,0.0116270782750044,"2017","Kusko",211.452866085314
4014,3,0,"2017","Kusko",1808.64414156234
4363,3,0,"2017","Kusko",538.902569730824
3790,3,0,"2017","Kusko",1172.16585738042
3815,3,0,"2017","Kusko",1043.74480525897
3819,3,0.477071289490649,"2017","Kusko",3430.18413638095
3828,3,0.47254076883392,"2017","Kusko",7091.55810229164
3829,3,0,"2017","Kusko",1139.67029419039
3830,5,0,"2017","Kusko",1724.31943607125
3831,3,0.224377456111389,"2017","Kusko",3695.67989801164
3838,3,0.125507679557739,"2017","Kusko",9804.10851728393
3843,3,0,"2017","Kusko",1234.58534802464
3883,3,0,"2017","Kusko",1254.88873635203
3884,3,0,"2017","Kusko",55.4581214441471
4495,3,0,"2017","Kusko",1214.02357590611
4496,3,0.279004226328883,"2017","Kusko",853.533812815634
3981,3,0,"2017","Kusko",4133.54000323405
3983,3,0,"2017","Kusko",148.137270407619
4238,3,0,"2017","Kusko",588.157248625561
4442,3,0,"2017","Kusko",2508.48480906791
4446,4,0,"2017","Kusko",499.861798842752
3859,3,0,"2017","Kusko",2211.15261735345
3860,3,0,"2017","Kusko",1789.95774684748
3877,3,0,"2017","Kusko",1351.26638134006
3880,4,0,"2017","Kusko",4555.04094398056
3881,3,0,"2017","Kusko",2566.77035965626
3887,3,0,"2017","Kusko",1820.88353638713
3888,5,0,"2017","Kusko",1040.34262169813
3921,7,0,"2017","Kusko",1950.8863145456
3928,3,0.503056686577447,"2017","Kusko",734.389916343018
3931,3,0.477398136968257,"2017","Kusko",408.058408021693
3932,3,0,"2017","Kusko",3690.21245951194
3966,5,0,"2017","Kusko",2861.70795041679
3969,4,0.533625292211775,"2017","Kusko",4043.74743216207
3995,6,0,"2017","Kusko",1924.89169309566
3998,3,0,"2017","Kusko",401.764848509206
4021,4,0,"2017","Kusko",1954.17668559799
4022,4,0.231347653871382,"2017","Kusko",2803.27983435128
4023,3,0.269766918308111,"2017","Kusko",3578.76341757579
4024,3,0.467405096045192,"2017","Kusko",2207.51468459343
4035,7,0,"2017","Kusko",397.851552504644
4037,6,0,"2017","Kusko",355.604253497631
4038,3,0.476200314826138,"2017","Kusko",6308.83845583102
4041,5,0,"2017","Kusko",2511.66347094398
4042,3,0,"2017","Kusko",10332.4377405023
4050,3,0,"2017","Kusko",226.658812073564
4054,3,0.128453840827253,"2017","Kusko",396.911813583499
4058,3,0,"2017","Kusko",2508.42029997783
4061,6,0,"2017","Kusko",300.398445550854
4066,3,0,"2017","Kusko",959.904893242792
4070,3,0,"2017","Kusko",849.71066908754
4071,3,0,"2017","Kusko",1482.71449154538
4076,3,0.473803657088591,"2017","Kusko",3452.31501466527
4079,3,0,"2017","Kusko",1245.48119444257
4246,3,0,"2017","Kusko",2742.47314767947
4516,6,0,"2017","Kusko",578.68170528051
4571,4,0,"2017","Kusko",474.055396521716
4332,3,0,"2017","Kusko",738.686589599885
4335,3,0.466920731619037,"2017","Kusko",1842.29606208087
4425,3,0,"2017","Kusko",870.476330373204
4426,3,0,"2017","Kusko",1324.10008129721
4661,3,0.977142337954786,"2017","Kusko",2741.24612143724
4666,4,0.230909696618018,"2017","Kusko",1663.67905849991
4995,3,0,"2017","Kusko",858.397912970899
5153,5,0.537424839708504,"2017","Kusko",2317.04093714706
5222,3,0.240145350272835,"2017","Kusko",339.264524881288
5049,3,0,"2017","Kusko",1031.73827714518
5058,4,0.340246391404227,"2017","Kusko",3234.9280618802
5173,6,0.382792773642682,"2017","Kusko",2215.9261664831
5664,4,0,"2017","Kusko",1787.89340091836
5665,4,0.339081379452404,"2017","Kusko",7856.17428126146
4604,3,0,"2017","Kusko",4888.71887037241
4607,3,0,"2017","Kusko",584.524505989296
4608,7,0,"2017","Kusko",1123.69688417809
4808,3,0,"2017","Kusko",74.8598747539263
5188,4,0,"2017","Kusko",3517.83641914526
5192,4,0.0243974355096306,"2017","Kusko",6504.31074681011
5743,4,0.201721363870976,"2017","Kusko",2466.22807802706
5745,3,0.590291035803305,"2017","Kusko",8254.73436883888
5748,4,0,"2017","Kusko",819.77041848627
6134,3,0,"2017","Kusko",7791.6650382304
7750,5,0.672858979465729,"2017","Kusko",2494.13097694575
7756,5,0.465943071162443,"2017","Kusko",8809.78236266671
4210,3,0.267927952355315,"2017","Kusko",5703.30906771259
4273,5,0.532801343848984,"2017","Kusko",2160.81769064904
4274,5,0,"2017","Kusko",855.038597489881
4275,3,0,"2017","Kusko",572.112144805884
4318,4,0.231902747274075,"2017","Kusko",15116.3303349571
4319,3,0,"2017","Kusko",6141.47646568761
4430,4,0,"2017","Kusko",1482.08685547446
4225,3,0.337255398494767,"2017","Kusko",5773.65233354157
4231,3,0.487158387334971,"2017","Kusko",3931.62410319011
4455,5,0.534199245244949,"2017","Kusko",412.033330101104
4380,3,0,"2017","Kusko",439.397158827633
4601,4,0.472028721919809,"2017","Kusko",1616.57342801716
4127,3,0,"2017","Kusko",6718.65607202121
4128,3,0,"2017","Kusko",2188.01532748316
4177,6,0,"2017","Kusko",3075.50200960544
4178,3,0.209608871804934,"2017","Kusko",1875.91137017123
4236,5,0,"2017","Kusko",695.441531883954
4133,5,0.528094196243941,"2017","Kusko",1792.94447307057
4134,3,0.447536753717093,"2017","Kusko",7882.53877326105
4137,3,0.470440382239902,"2017","Kusko",1100.57239519572
4138,3,0,"2017","Kusko",2626.01147320944
4149,4,0,"2017","Kusko",399.572137090945
4150,5,0,"2017","Kusko",490.199923731414
4151,5,0,"2017","Kusko",327.718154466995
4152,4,0,"2017","Kusko",4210.98505518623
4155,3,0,"2017","Kusko",1381.99761681455
4157,3,0.51015180594754,"2017","Kusko",1456.90714595947
4158,5,0,"2017","Kusko",867.14254453053
4162,5,0,"2017","Kusko",647.184516603731
4171,4,0.244110669832831,"2017","Kusko",2714.19864791301
4172,3,0.276773716088404,"2017","Kusko",2435.85745491411
4181,5,0,"2017","Kusko",1962.06014071879
4184,5,0,"2017","Kusko",2185.91888854861
4185,4,0,"2017","Kusko",2483.63434851135
4192,5,0,"2017","Kusko",1404.09282201743
4196,3,0,"2017","Kusko",102.359637242854
4198,3,0.492852692480655,"2017","Kusko",1173.70279846531
4200,3,0.469528956041202,"2017","Kusko",897.168716104354
4203,4,0,"2017","Kusko",12299.2891446295
4259,3,0.710696576156099,"2017","Kusko",8421.20081385774
4366,3,0,"2017","Kusko",3897.56754060698
4217,6,0,"2017","Kusko",2387.09119952194
4220,6,0,"2017","Kusko",164.541221371241
4223,4,0,"2017","Kusko",1799.55774992355
4224,4,0,"2017","Kusko",148.463949753224
4244,3,0,"2017","Kusko",1500.27750030955
4254,6,0,"2017","Kusko",1302.52312522753
4263,3,0.498666409041169,"2017","Kusko",3451.45316901481
4265,3,0,"2017","Kusko",2502.77040691036
4289,3,0.322853988668613,"2017","Kusko",3494.61294948398
4321,4,0.529860908224474,"2017","Kusko",6097.45819017868
4326,3,0,"2017","Kusko",1123.66858302763
4557,3,0,"2017","Kusko",3952.63864384241
4291,3,0.274635517604322,"2017","Kusko",3787.30092545999
4292,5,0,"2017","Kusko",1039.13658038724
4294,5,0,"2017","Kusko",1379.51064297346
4295,3,0.276715181555497,"2017","Kusko",672.913310007108
4300,3,0,"2017","Kusko",1603.55935330532
4309,6,0,"2017","Kusko",8926.94612116176
4329,3,0,"2017","Kusko",6944.97112721348
4330,4,0.353175786021899,"2017","Kusko",1794.83640139005
4340,7,0,"2017","Kusko",3243.24866047313
4344,3,0,"2017","Kusko",722.920872334639
4346,3,0,"2017","Kusko",1513.70142816243
4575,4,0,"2017","Kusko",4739.21922886229
4463,4,0,"2017","Kusko",6722.16739809277
4464,3,0.505858633257849,"2017","Kusko",4722.48986441518
4550,3,0,"2017","Kusko",2201.7585915701
4770,4,0.217162143296645,"2017","Kusko",3596.32352725292
4822,4,0.0247420734906495,"2017","Kusko",619.832731426187
4348,3,0.466222433407086,"2017","Kusko",172.42835501798
4355,3,0,"2017","Kusko",913.524682463023
4371,3,0.457255372491212,"2017","Kusko",3149.56368275255
4373,4,0,"2017","Kusko",778.039959321498
4374,3,0.488804242421077,"2017","Kusko",11372.6007781406
4375,3,0.462201931580043,"2017","Kusko",460.485924143401
4377,7,0,"2017","Kusko",439.159690999105
4386,3,0,"2017","Kusko",451.36051819324
4390,3,0,"2017","Kusko",4606.78944317034
4391,3,0,"2017","Kusko",3389.87081711946
4393,3,0,"2017","Kusko",758.401129227328
4396,4,0,"2017","Kusko",1475.3873846652
4405,3,0,"2017","Kusko",1227.5458242159
4410,4,0,"2017","Kusko",845.525170392798
4412,3,0,"2017","Kusko",127.631021540858
4413,3,0,"2017","Kusko",923.55159548966
4415,4,0.398268707015658,"2017","Kusko",1522.18972850098
4419,4,0,"2017","Kusko",2279.56193822581
4428,3,0,"2017","Kusko",777.98164417662
4529,7,0,"2017","Kusko",1098.1458703557
4619,5,0,"2017","Kusko",3848.81079870914
4620,7,0,"2017","Kusko",245.358858728972
4811,4,0.493565920855792,"2017","Kusko",1170.64226876997
4813,3,0,"2017","Kusko",891.259232135814
4461,5,0,"2017","Kusko",342.954241785893
4466,7,0,"2017","Kusko",1024.23691926097
4470,5,0,"2017","Kusko",1443.39353517891
4472,3,0,"2017","Kusko",3071.47533541152
4476,3,0,"2017","Kusko",1074.54839270311
4478,3,0,"2017","Kusko",3367.41451974797
4480,6,0,"2017","Kusko",2627.39191090948
4481,5,0.565325876094336,"2017","Kusko",6435.80457701802
5288,3,0.246663479213923,"2017","Kusko",854.016132427566
4527,3,0.463920078054311,"2017","Kusko",3435.88182088277
4891,4,0.49927567720775,"2017","Kusko",3613.70721576356
5123,3,0.415298003763702,"2017","Kusko",5331.67627544465
5125,3,0.489630528399569,"2017","Kusko",6640.07022313192
5268,3,0.124489359230247,"2017","Kusko",292.418832589027
5330,3,0.246977896869947,"2017","Kusko",957.779107084607
5332,3,0,"2017","Kusko",7200.4738923534
5333,5,0,"2017","Kusko",1853.9878457083
5646,3,0,"2017","Kusko",525.872612536845
5647,3,0,"2017","Kusko",379.300661633162
5816,3,0,"2017","Kusko",653.232335080895
5822,3,0,"2017","Kusko",3173.29472671297
4579,3,0.462156478285324,"2017","Kusko",1584.58228120838
4580,4,0,"2017","Kusko",410.596020376815
4688,3,0.367554911681883,"2017","Kusko",2311.60884261456
4776,5,0,"2017","Kusko",723.641676923794
5051,3,0.993323599461524,"2017","Kusko",1911.51974162734
5052,3,0,"2017","Kusko",2001.09699999582
4731,6,0.370713606038241,"2017","Kusko",2836.88943185204
5063,5,0.535483042737586,"2017","Kusko",1240.15242760167
5183,3,0.299832144759197,"2017","Kusko",592.048299145934
5185,3,0.993256182626035,"2017","Kusko",4575.49018763585
4504,4,0.439969260062738,"2017","Kusko",1714.24604986127
4509,3,0,"2017","Kusko",1089.79233659063
4511,4,0,"2017","Kusko",1726.75184495241
4514,3,0.381162770851635,"2017","Kusko",4534.96275482622
4523,3,0.343402956688814,"2017","Kusko",9817.9905386145
4541,3,0,"2017","Kusko",3811.77155327994
4542,7,0,"2017","Kusko",258.264259881836
4636,3,0.430909703125826,"2017","Kusko",512.572888091554
4638,7,0,"2017","Kusko",273.729956425965
4695,3,0.399020851972461,"2017","Kusko",3171.09771283554
4783,3,0.492258307698381,"2017","Kusko",6452.803163897
4784,3,0,"2017","Kusko",2015.1525869281
4553,3,0,"2017","Kusko",855.084189457274
4561,3,0.339272656639192,"2017","Kusko",4727.87550548576
4562,3,0,"2017","Kusko",1061.2238338242
4563,3,0.461802366088865,"2017","Kusko",773.75830209815
4591,3,0,"2017","Kusko",3242.68776916899
4592,3,0,"2017","Kusko",210.823739595849
4595,3,0,"2017","Kusko",44390.7811710243
4597,3,0,"2017","Kusko",4169.30601899994
4765,3,0.483482604637628,"2017","Kusko",11147.2572491349
4889,3,0,"2017","Kusko",1562.65277466214
4642,4,0.217380508500575,"2017","Kusko",762.610238783682
4654,3,0.451412883826586,"2017","Kusko",6859.61074829729
4655,5,0,"2017","Kusko",506.103740036944
4656,3,0,"2017","Kusko",10424.2816403341
4669,3,0.510656366237511,"2017","Kusko",1305.78319155215
4672,4,0.492046777723724,"2017","Kusko",765.349954455487
4678,3,0,"2017","Kusko",3107.61828175516
4680,4,0.475019145969656,"2017","Kusko",1596.70006316606
4683,5,0,"2017","Kusko",4828.63171158922
4686,7,0,"2017","Kusko",484.425554081511
4690,3,0,"2017","Kusko",2860.56264156561
4701,3,0,"2017","Kusko",1368.24623361716
4704,3,0,"2017","Kusko",948.707693045987
4713,4,0.481664373084146,"2017","Kusko",6449.59084123643
4717,3,0.491826299685562,"2017","Kusko",2350.91194983114
4745,5,0,"2017","Kusko",1601.97597584755
4751,4,0.217514553011531,"2017","Kusko",728.688028942076
4755,4,0.365801948783542,"2017","Kusko",1261.80553539342
4757,4,0.479027886073433,"2017","Kusko",1179.45391434707
4761,7,0,"2017","Kusko",1116.20642369876
5106,4,0.319255330449842,"2017","Kusko",2147.05941993338
5024,3,0,"2017","Kusko",379.451229890334
5100,3,0.478400415646293,"2017","Kusko",3328.51914973959
5238,4,0,"2017","Kusko",1541.9770730864
5259,3,0,"2017","Kusko",6881.28309579011
4797,3,0,"2017","Kusko",997.667675054442
4799,3,0,"2017","Kusko",3386.6482550094
4807,4,0.392086130449458,"2017","Kusko",2462.58061333538
5144,4,0,"2017","Kusko",2112.348492556
5150,3,0,"2017","Kusko",948.23885943742
5152,3,0.417106906806389,"2017","Kusko",732.512101160547
5780,3,0.119451247369467,"2017","Kusko",718.651438976026
5781,3,0.372604688502858,"2017","Kusko",733.557618108697
5411,4,0,"2017","Kusko",975.082650118701
4827,7,0,"2017","Kusko",857.58785760549
4836,5,0,"2017","Kusko",1555.27371642259
4847,4,0.23248406672837,"2017","Kusko",4299.6538100927
4849,3,0.98572095461508,"2017","Kusko",1988.41299033823
4854,3,0,"2017","Kusko",8220.07139622208
4974,7,0,"2017","Kusko",95.6193992198698
4975,3,0.485168088446157,"2017","Kusko",1201.54392612726
5033,3,0,"2017","Kusko",1263.60664120439
5038,4,0.040611066794358,"2017","Kusko",722.336877667207
4860,4,0.0253423125159893,"2017","Kusko",2492.28145127923
4863,3,0.432875665893367,"2017","Kusko",1519.49193904505
4867,4,0.412208911678331,"2017","Kusko",3390.31817858561
4870,3,0.40127045054932,"2017","Kusko",5877.01905364333
4871,3,0.486718789750808,"2017","Kusko",1929.42556011471
4876,6,0.374515682424295,"2017","Kusko",9029.18119231051
4882,5,0.545627919936968,"2017","Kusko",2639.76240347335
4884,3,0,"2017","Kusko",1860.96771445096
4895,3,0.39063575683494,"2017","Kusko",2116.80337950493
4896,4,0.442875547097426,"2017","Kusko",673.448635135818
4972,4,0.358280704231995,"2017","Kusko",1657.71455480767
4976,3,0,"2017","Kusko",1844.38378856611
4977,3,0,"2017","Kusko",49.4867572206792
4978,5,0,"2017","Kusko",4653.2360202087
4987,3,0,"2017","Kusko",5492.79811940973
4999,3,0.368218423054453,"2017","Kusko",675.594829326206
5001,4,0,"2017","Kusko",526.934359643678
5002,3,0,"2017","Kusko",1761.95664024559
5008,3,0.365983882764345,"2017","Kusko",665.572073259353
5016,3,0.397464317391643,"2017","Kusko",2522.16369035176
5017,7,0,"2017","Kusko",715.15947867806
5020,3,0,"2017","Kusko",979.64754889966
5022,3,0.485807294957386,"2017","Kusko",2455.17324051823
5023,4,0,"2017","Kusko",2541.91649714431
5029,7,0,"2017","Kusko",141.311988384093
5031,3,0.576159033390815,"2017","Kusko",1097.87014474399
5042,3,0,"2017","Kusko",1757.691179079
5043,5,0,"2017","Kusko",1141.98399613784
5046,3,0,"2017","Kusko",1012.54105758111
5070,3,0,"2017","Kusko",1696.08425134856
5075,3,0.391656965873887,"2017","Kusko",1982.29101838055
5084,3,0,"2017","Kusko",749.926522311918
5086,3,0.170388214781914,"2017","Kusko",4850.96299012273
5094,3,0.437796073221889,"2017","Kusko",7372.48283019621
5097,4,0.0254713151419093,"2017","Kusko",1022.20626969425
5098,3,0.576234371895691,"2017","Kusko",566.480342556056
5103,3,0,"2017","Kusko",558.526690439942
5108,3,0,"2017","Kusko",2005.63662039951
5109,3,0.124837221738244,"2017","Kusko",1819.02427929759
5112,3,0,"2017","Kusko",2176.81469905618
5131,3,0.589082502207549,"2017","Kusko",6654.3685294281
5132,4,0.568016185434246,"2017","Kusko",3959.93472170353
5137,4,0.440489275556982,"2017","Kusko",4471.44211394632
5143,4,0,"2017","Kusko",1720.33880471362
5157,3,0.483723465953482,"2017","Kusko",6956.33616451505
5161,7,0,"2017","Kusko",1438.5269336881
5168,4,0,"2017","Kusko",2485.34010704628
5169,3,0,"2017","Kusko",909.953878087167
5208,6,0.38570137283863,"2017","Kusko",9139.56038677889
5300,3,0.0791002738124055,"2017","Kusko",2630.59176658806
5301,3,0.205787556444403,"2017","Kusko",594.030931313509
5305,4,0.309578615750182,"2017","Kusko",2249.22095214816
5369,3,0,"2017","Kusko",2409.62722050187
5370,4,0,"2017","Kusko",622.679430780567
5371,7,0,"2017","Kusko",204.664225837848
5503,3,0.881617927825566,"2017","Kusko",3961.02308093067
5614,4,0.201769684028348,"2017","Kusko",2192.20315580979
5194,4,0.32250214025941,"2017","Kusko",3976.53524034018
5195,5,0,"2017","Kusko",3208.36494004656
5197,4,0.313700101036791,"2017","Kusko",5049.84999945226
5201,3,0.422351335168079,"2017","Kusko",9061.52636549303
5202,4,0,"2017","Kusko",1066.82412116768
5212,3,0.240780807230681,"2017","Kusko",184.301406443978
5214,5,0,"2017","Kusko",7084.83011193013
