year,stream_order,focal_reach,group_production,pct_of_total,n_reaches_in_group,n_reaches_with_production
2016,5,10201,1.9058346286445518e-4,0.019058346286445545,7,2
2016,5,10228,2.962533729425965e-4,0.029625337294259695,17,3
2016,5,10234,0.0010405040796244186,0.10405040796244201,25,9
2016,5,10585,0.006935611318428649,0.6935611318428659,37,15
2016,5,11198,0.002592320102938032,0.2592320102938036,43,18
2016,5,11469,2.5300956531622217e-4,0.025300956531622256,9,2
2016,5,11500,0.0017202007522940958,0.17202007522940982,19,9
2016,5,11524,0.008648574523799022,0.8648574523799034,73,45
2016,5,11639,0.0036541727199579195,0.3654172719957925,31,10
2016,5,11763,2.3629848409864186e-5,0.002362984840986422,9,2
2016,5,11766,0.0031413165024825416,0.31413165024825457,25,8
2016,5,11894,0.003440660739529327,0.3440660739529332,29,9
2016,5,11990,0.0029606424457714413,0.2960642445771446,37,20
2016,5,12092,0.006650775822869807,0.6650775822869817,33,15
2016,5,12266,0.003285922199080726,0.3285922199080731,21,14
2016,5,12430,3.8043187037252685e-4,0.03804318703725274,11,3
2016,5,12793,0,0,9,0
2016,5,12657,1.6151565785560924e-5,0.0016151565785560947,23,8
2016,5,12804,6.154872921248376e-5,0.006154872921248385,55,27
2016,5,13003,0,0,49,0
2016,5,13138,0.0015872516717952486,0.1587251671795251,29,12
2016,5,13189,0.002166861368344625,0.2166861368344628,13,6
2016,5,13468,0,0,19,0
2016,5,13475,1.4659947124818518e-5,0.0014659947124818539,13,7
2016,5,13486,0,0,13,0
2016,5,13522,0.004504846235466987,0.45048462354669927,29,15
2016,5,13790,0.0026268731285963715,0.26268731285963753,33,8
2016,5,13817,0.0012342313135149162,0.1234231313514918,25,10
2016,5,13830,8.949988530090438e-4,0.08949988530090451,9,3
2016,5,13852,5.566461708126839e-4,0.05566461708126847,13,3
2016,5,13868,2.9095165377134095e-4,0.02909516537713414,35,1
2016,5,13881,0.004126713585961874,0.41267135859618803,47,23
2016,5,14020,0.00476335480932516,0.47633548093251665,27,14
2016,5,14124,0,0,35,0
2016,5,14219,0.0019856726929292456,0.19856726929292487,55,12
2016,5,14363,0.004303238212927201,0.43032382129272073,57,25
2016,5,14418,0.0010604943795489963,0.10604943795489978,27,13
2016,5,14421,0.0019895967349274303,0.19895967349274332,27,15
2016,5,14459,8.977894190221136e-4,0.08977894190221149,9,4
2016,5,14626,1.234099224628498e-5,0.0012340992246284998,25,10
2016,5,14682,0,0,17,0
2016,5,14738,4.271775666814875e-5,0.004271775666814881,7,1
2016,5,14756,0,0,37,0
2016,5,14967,2.0998807924667032e-4,0.020998807924667063,15,2
2016,5,15002,0,0,9,0
2016,5,15030,0.00460667955015658,0.46066795501565866,25,12
2016,5,15052,0.0041292857880547845,0.41292857880547906,57,11
2016,5,15293,0.0012617470637954578,0.12617470637954595,29,13
2016,5,15134,2.0969300105984123e-4,0.020969300105984152,13,3
2016,5,15154,0.001312202973609374,0.1312202973609376,15,8
2016,5,15178,3.8325613671242524e-4,0.03832561367124258,13,5
2016,5,15219,0.0010042242042302453,0.10042242042302468,25,9
2016,5,15253,0,0,7,0
2016,5,15476,0.001570516724565252,0.15705167245652543,31,14
2016,5,15531,0.002700240947025786,0.270024094702579,31,9
2016,5,15563,0.0011816742345596748,0.11816742345596766,29,11
2016,5,15615,8.012038011504195e-5,0.008012038011504208,15,1
2016,5,15700,7.962286487798479e-5,0.00796228648779849,9,1
2016,5,15711,0.007235533201789215,0.7235533201789226,33,17
2016,5,15743,0.004170932284608082,0.4170932284608088,23,9
2016,5,15752,0.006366623558330153,0.6366623558330162,41,17
2016,5,15770,0.00113179948645766,0.11317994864576617,11,3
2016,5,15790,0,0,11,0
2016,5,15913,2.6554234080287096e-4,0.026554234080287134,21,8
2016,5,15971,0.0016488073182763382,0.16488073182763405,25,10
2016,5,15977,7.512787245323645e-4,0.07512787245323656,23,6
2016,5,15996,0.001653766417553653,0.16537664175536554,21,5
2016,5,16022,0.0016070235402190535,0.16070235402190558,23,5
2016,5,16025,0.002471132095707801,0.24711320957078045,109,33
2016,5,16060,0,0,13,0
2016,5,16091,0.00252966504307781,0.25296650430778134,33,15
2016,5,16113,0.0015101081539333114,0.15101081539333136,15,5
2016,5,16140,0.0023864745879464953,0.23864745879464988,29,8
2016,5,16171,0,0,7,0
2016,5,16195,5.020363039567725e-4,0.05020363039567732,11,2
2016,5,16257,0.017142182998992197,1.7142182998992221,81,33
2016,5,16284,0.0010544689114983013,0.10544689114983029,11,4
2016,5,16366,3.1909167067183363e-4,0.03190916706718341,9,2
2016,5,16407,2.526779068398161e-4,0.025267790683981647,9,3
2016,5,16531,0,0,15,0
2016,5,16573,0.005810129966287434,0.5810129966287443,23,13
2016,5,16577,0,0,9,0
2016,5,16603,0.0013719802931830222,0.1371980293183024,23,9
2016,5,16626,0.0019809320939877762,0.19809320939877792,21,5
2016,5,16707,0.0011954177015037447,0.11954177015037465,27,4
2016,5,16726,0,0,19,0
2016,5,16735,0.0011883220040072716,0.11883220040072734,9,5
2016,5,16783,0,0,9,0
2016,5,16798,0.001070888227038378,0.10708882270383795,15,6
2016,5,16854,0.0035840105296890993,0.35840105296891045,21,9
2016,5,16878,0.0053558786523958315,0.5355878652395839,31,12
2016,5,16885,0.009836177694173522,0.9836177694173536,47,24
2016,5,16999,1.7003946469814702e-4,0.017003946469814728,11,2
2016,5,17025,0,0,45,0
2016,5,17198,0.0014752533056213808,0.1475253305621383,17,4
2016,5,17245,0.0014784649452253267,0.14784649452253287,15,4
2016,5,17330,0.007023276131806188,0.7023276131806198,31,16
2016,5,17345,0.0014149615878158825,0.14149615878158844,11,5
2016,5,17400,0.0024032553206021915,0.2403255320602195,27,8
2016,5,17457,0,0,25,0
2016,5,17504,0.0014564775997309707,0.14564775997309728,13,5
2016,5,17526,0.017426629912492265,1.7426629912492289,61,35
2016,5,17601,0.0022530886692270057,0.22530886692270088,13,6
2016,5,17616,4.166322177518607e-4,0.04166322177518613,9,1
2016,5,17793,0.0025124098602619205,0.2512409860261924,23,6
2016,5,17813,0,0,35,0
2016,5,17837,0.013210287386670969,1.3210287386670987,63,30
2016,5,17844,0.0012791508347656194,0.12791508347656214,13,4
2016,5,17903,0,0,7,0
2016,5,17934,0.0014314308563011964,0.14314308563011985,17,5
2016,5,18055,0.0029270000087295426,0.29270000087295467,21,7
2016,5,18471,2.964760450161294e-4,0.02964760450161298,11,1
2016,5,18452,0.0016366418558880034,0.16366418558880058,15,5
2016,5,18516,0.0021640101316913415,0.21640101316913446,23,8
2016,5,18559,0.001473761016982161,0.14737610169821633,15,6
2016,5,18575,0.005901508153205423,0.5901508153205431,35,15
2016,5,18782,0.0013826009134379137,0.13826009134379158,19,4
2016,5,18845,0,0,11,0
2016,5,18876,0.00465441788060172,0.4654417880601727,31,13
2016,5,18884,0.00180603841024914,0.18060384102491425,13,6
2016,5,18892,0.001444882002254432,0.14448820022544343,7,5
2016,5,18912,0.004384255797799952,0.4384255797799958,23,11
2016,5,18994,0.002934821961781451,0.2934821961781455,23,7
2016,5,19045,0.0022088118729788526,0.22088118729788556,11,6
2016,5,19189,0.003990492044827188,0.3990492044827194,33,13
2016,5,19213,0.006599188285869965,0.6599188285869975,37,15
2016,5,19222,0.008114014765213999,0.8114014765214012,39,20
2016,5,19251,0,0,59,0
2016,5,19252,0,0,9,0
2016,5,19323,0.014877452474216735,1.4877452474216755,71,31
2016,5,19444,7.540086259087313e-4,0.07540086259087324,9,2
2016,5,19533,0.006190186390472596,0.6190186390472605,39,18
2016,5,19646,0.007922865344778216,0.7922865344778228,47,18
2016,5,19780,2.088038555649776e-4,0.02088038555649779,7,1
2016,5,19901,0.0019388786030317931,0.1938878603031796,19,6
2016,5,19966,3.1123327216510323e-4,0.031123327216510368,11,1
2016,5,19982,0,0,7,0
2016,5,20166,0.0010329997301957254,0.1032999730195727,13,3
2016,5,20217,0.0012657895168488463,0.1265789516848848,13,4
2016,5,20268,0.0024175429684956933,0.24175429684956967,39,9
2016,5,20282,0.0022185288792677775,0.22185288792677804,35,8
2016,5,20325,0.002436861851851011,0.24368618518510143,17,7
2016,5,20613,0.009473341585734098,0.9473341585734112,57,25
2016,5,20616,5.405165703065829e-4,0.05405165703065837,13,1
2016,5,20697,0.003985220320482026,0.3985220320482032,35,14
2016,5,20700,0.006594725827436862,0.6594725827436871,51,17
2016,5,20753,5.77977822469465e-4,0.05779778224694658,11,4
2016,5,20760,0.002398989963378487,0.23989899633784906,23,8
2016,6,1361,0.005659497315688501,0.5659497315688509,149,35
2016,6,2026,0.008935433134589256,0.8935433134589268,127,44
2016,6,2178,8.896868446583648e-4,0.08896868446583661,87,9
2016,6,2191,0.010168925473728583,1.0168925473728596,201,58
2016,6,2244,0.001039076617214369,0.10390766172143705,57,9
2016,6,2548,0.0010691217241000557,0.10691217241000572,43,9
2016,6,2919,0.002019507321985505,0.2019507321985508,67,13
2016,6,2978,5.285770894152885e-4,0.05285770894152892,41,4
2016,6,3008,0.0066046345592118945,0.6604634559211904,109,39
2016,6,3202,0.007052508084748262,0.7052508084748272,193,47
2016,6,3881,0.014264383665697114,1.4264383665697136,289,83
2016,6,4014,0,0,65,0
2016,6,4933,0.0104365095103564,1.0436509510356415,191,56
2016,6,5361,0.00441647961832192,0.44164796183219257,83,25
2016,6,6356,0.013463958579843437,1.3463958579843456,149,33
2016,6,6665,0.004090948507052576,0.4090948507052582,71,21
2016,6,6863,0.0072061660346422,0.720616603464221,47,19
2016,6,7044,0.005929958707156246,0.5929958707156254,85,30
2016,6,7217,0.0026019662134434346,0.26019662134434385,37,17
2016,6,7247,3.066442251796565e-4,0.030664422517965695,27,5
2016,6,7397,0.0044320769370078394,0.44320769370078456,57,16
2016,6,8150,0.011775653108837865,1.1775653108837882,133,29
2016,6,7732,0.00834150469388554,0.8341504693885553,77,21
2016,6,7874,0.0019606392765354,0.19606392765354033,39,13
2016,6,8668,0.002683172303367731,0.26831723033677346,75,21
2016,6,8732,0.003704151618284827,0.3704151618284832,43,13
2016,6,9269,0.005167407907882916,0.5167407907882924,49,15
2016,6,9314,0.004091830858414482,0.4091830858414488,41,11
2016,6,9989,0.006761623013915905,0.6761623013915915,69,27
2016,6,10295,0.0027289271617664587,0.27289271617664623,59,18
2016,6,10510,0.01901165725800175,1.9011657258001777,307,110
2016,6,10735,0.023344511902078063,2.33445119020781,133,54
2016,6,10832,0.01750335436734354,1.7503354367343564,117,53
2016,6,12218,0.007414475195543736,0.7414475195543746,91,40
2016,6,12441,0.006404068359667826,0.6404068359667835,125,61
2016,6,12731,0.0015630634038605344,0.15630634038605365,25,5
2016,6,12847,0,0,45,0
2016,6,13326,0.004597932159105112,0.45979321591051187,69,38
2016,6,14045,0.005841994209641505,0.5841994209641513,75,35
2016,6,14438,2.3684664084115952e-4,0.023684664084115986,115,1
2016,6,14696,0.005741262891602851,0.574126289160286,57,16
2016,6,14936,0.0052698510948801,0.5269851094880108,75,15
2016,6,14968,0.00597540942715412,0.5975409427154129,37,15
2016,6,15093,0.00824463157040735,0.8244631570407362,75,18
2016,6,15361,0.0053391751768641,0.5339175176864107,105,37
2016,6,15428,0.00979567286899966,0.9795672868999674,131,49
2016,6,15448,0.0016269639379039688,0.16269639379039713,41,14
2016,6,15618,0.001215318944358712,0.12153189443587138,41,9
2016,6,16183,0.02302389914640648,2.3023899146406515,145,59
2016,6,16349,0.003468585770099576,0.3468585770099581,43,10
2016,6,16468,0.024169607019428205,2.416960701942824,109,57
2016,6,16629,0.039651799933776766,3.9651799933776823,197,87
2016,6,16632,0.0023233982042711963,0.23233982042711998,89,34
2016,6,16660,0.0029376176220744215,0.2937617622074426,29,13
2016,6,16669,0.004956845495659521,0.49568454956595276,73,14
2016,6,16849,0.00915418813117915,0.9154188131179164,109,22
2016,6,16877,0.013707155982170666,1.3707155982170685,79,33
2016,6,16960,0.010170230440660179,1.0170230440660193,213,29
2016,6,17067,0.005747441789162827,0.5747441789162836,47,15
2016,6,17426,0.018457630757842177,1.8457630757842205,95,38
2016,6,17487,0.019689948510109852,1.968994851010988,95,41
2016,6,17748,0.01899409423371548,1.8994094233715508,91,41
2016,6,17807,0.032784781111663865,3.2784781111663914,131,62
2016,6,18300,0.007269631003484097,0.7269631003484107,45,16
2016,6,18307,0.03730500217987779,3.7305002179877844,209,88
2016,6,18524,0.002657763140281958,0.2657763140281962,29,9
2016,6,18944,0.0076159888860829516,0.7615988886082963,57,21
2016,6,19619,0.028441290921332116,2.844129092133216,179,66
2016,6,19622,0.0111937742236378,1.1193774223637816,61,24
2016,6,20036,0.01474013723323069,1.474013723323071,95,31
2016,6,20215,0.007797760103753931,0.7797760103753942,79,23
2016,7,1814,0.013647986721842514,1.3647986721842533,317,78
2016,7,1985,0.046217330208954244,4.621733020895431,679,231
2016,7,2101,0.02067057636407645,2.067057636407648,337,108
2016,7,10822,0.048259727873893946,4.825972787389402,433,119
2016,7,12002,0.14235883938767716,14.235883938767735,1305,479
2016,7,12103,0.023572890133391818,2.357289013339185,391,135
2016,7,12267,0.2224754453702949,22.247544537029523,1713,661
2016,7,13074,0.20518564941971093,20.518564941971125,1903,637
2016,7,15014,0.008604292967022998,0.860429296702301,177,60
2016,7,16892,0.13774524097072294,13.774524097072312,1142,308
2016,7,16917,0.15726505253512965,15.726505253512988,775,317
2016,7,17129,0.04892443797420053,4.89244379742006,233,100
2016,7,17137,0.025080999093121954,2.508099909312199,365,62
2016,7,17217,0.025790602776278426,2.5790602776278466,137,58
2016,7,17257,0.05048161993643673,5.048161993643681,283,107
2016,7,17642,0.057911113883849584,5.791111388384967,257,115
2016,7,17942,0.08910167266385072,8.910167266385084,457,181
2017,5,1165,2.3648730892039479e-4,0.02364873089203952,13,2
2017,5,1360,7.751441901658931e-4,0.07751441901658945,23,6
2017,5,1471,0,0,23,0
2017,5,1512,1.8940876144551175e-4,0.018940876144551207,21,2
2017,5,1516,9.89788878427341e-4,0.09897888784273427,45,6
2017,5,1578,8.634061838436034e-5,0.008634061838436048,13,1
2017,5,1661,0,0,13,0
2017,5,1749,1.8421604258558232e-4,0.018421604258558263,13,1
2017,5,1847,0.0037323768170301388,0.3732376817030145,63,21
2017,5,2090,3.9017991844092156e-4,0.03901799184409223,41,4
2017,5,2142,2.530089215762969e-4,0.025300892157629734,17,1
2017,5,2167,0.0011402077332941477,0.11402077332941496,47,9
2017,5,2212,2.05698914059388e-4,0.020569891405938834,23,2
2017,5,2252,0,0,17,0
2017,5,2284,0,0,13,0
2017,5,2397,0,0,9,0
2017,5,2478,8.341527857127031e-4,0.08341527857127047,35,6
2017,5,2589,3.1619081519917503e-4,0.03161908151991756,19,3
2017,5,2636,9.047243526057441e-4,0.09047243526057457,27,8
2017,5,2802,0,0,9,0
2017,5,2881,0,0,13,0
2017,5,2900,5.496041647225496e-4,0.05496041647225506,21,4
2017,5,3054,4.274166344307301e-4,0.042741663443073084,27,3
2017,5,2983,1.0334540518403572e-4,0.01033454051840359,17,1
2017,5,3085,1.8854050581391615e-4,0.018854050581391647,19,4
2017,5,3086,5.1495218827834e-5,0.005149521882783409,17,1
2017,5,3099,0,0,9,0
2017,5,3154,0.00212911406292414,0.2129114062924144,57,14
2017,5,3288,0,0,11,0
2017,5,3326,6.182387998378922e-4,0.06182387998378933,17,4
2017,5,3376,0,0,7,0
2017,5,3394,5.030062847584338e-4,0.05030062847584347,25,5
2017,5,3690,0.0021300368664582147,0.21300368664582187,53,12
2017,5,3707,9.146209246053671e-4,0.09146209246053687,21,7
2017,5,3716,0.0017279220234445673,0.17279220234445702,37,11
2017,5,3781,0,0,17,0
2017,5,3928,1.7546633409474558e-6,1.754663340947459e-4,13,1
2017,5,3954,0,0,31,0
2017,5,4128,4.151516672675212e-4,0.04151516672675219,17,2
2017,5,4196,8.718019748748832e-4,0.08718019748748848,21,8
2017,5,4224,2.9914979479430694e-4,0.029914979479430746,17,4
2017,5,4298,0.004221002576382609,0.42210025763826164,65,21
2017,5,4324,0,0,11,0
2017,5,4536,0,0,7,0
2017,5,4657,9.903258029637668e-5,0.009903258029637685,13,1
2017,5,4721,0.0012354795141778802,0.12354795141778824,25,8
2017,5,4774,0.0025313398772867693,0.25313398772867735,61,13
2017,5,4864,1.2684935963860593e-4,0.012684935963860614,7,1
2017,5,5025,0.002197654136425713,0.21976541364257168,47,14
2017,5,5079,0.0024995687712560943,0.24995687712560988,73,22
2017,5,5134,0,0,11,0
2017,5,5202,0.008993831965066486,0.8993831965066501,123,35
2017,5,5277,4.4312325013353906e-4,0.044312325013353984,15,6
2017,5,5285,0,0,11,0
2017,5,5440,1.946233798481129e-4,0.019462337984811326,15,3
2017,5,5542,0,0,17,0
2017,5,5570,0,0,7,0
2017,5,5745,0.0016256033229084185,0.16256033229084213,17,3
2017,5,5696,0.004035735522670312,0.4035735522670319,53,16
2017,5,5810,0.0010848554682601295,0.10848554682601315,17,5
2017,5,5890,0,0,21,0
2017,5,5897,1.0597730225125762e-4,0.010597730225125782,15,2
2017,5,5938,8.77903722091575e-4,0.08779037220915765,23,8
2017,5,5957,2.3233628170271373e-4,0.023233628170271414,13,3
2017,5,6142,0.0014107428921536977,0.14107428921537002,13,4
2017,5,6097,0,0,7,0
2017,5,6135,9.373624733678061e-4,0.09373624733678076,15,5
2017,5,6164,6.008270387126487e-4,0.06008270387126498,13,2
2017,5,6191,0.0036949764841093494,0.3694976484109356,23,11
2017,5,6192,9.882391591371834e-4,0.09882391591371852,37,6
2017,5,6221,0.002613736613057249,0.26137366130572537,25,12
2017,5,6265,0.002764003118571731,0.27640031185717356,23,11
2017,5,6296,0.0014422682079046492,0.14422682079046517,31,8
2017,5,6326,0,0,7,0
2017,5,6352,8.136244463069072e-4,0.08136244463069087,15,4
2017,5,6417,7.510166846401789e-5,0.007510166846401802,11,1
2017,5,6431,0.0035748603271278314,0.3574860327127838,41,15
2017,5,6497,4.2945856488933997e-4,0.04294585648893407,7,2
2017,5,6535,0.0019406339733197566,0.194063397331976,21,6
2017,5,6581,0.0019121948712063279,0.19121948712063314,43,13
2017,5,6618,0.001232714126031459,0.12327141260314611,27,5
2017,5,6787,3.1440656535481443e-4,0.0314406565354815,17,1
2017,5,6875,0.0018690807681479825,0.18690807681479857,27,12
2017,5,7119,0.0013001264627762743,0.13001264627762768,41,5
2017,5,7172,1.8514133953691152e-4,0.018514133953691184,15,3
2017,5,7268,0.0020516524120936437,0.20516524120936472,17,4
2017,5,7296,0.0025370575146319856,0.253705751463199,37,14
2017,5,7329,9.860293336891851e-7,9.860293336891868e-5,11,1
2017,5,7341,0.0027405743338049307,0.27405743338049354,15,6
2017,5,7343,7.212806269445344e-4,0.07212806269445357,13,4
2017,5,7357,0,0,17,0
2017,5,7494,0.003096093997561419,0.3096093997561425,21,7
2017,5,7502,0.00294234569023694,0.2942345690236945,53,18
2017,5,7696,0.0012128792903620383,0.12128792903620404,25,7
2017,5,9208,5.597236265312263e-4,0.055972362653122734,13,2
2017,5,10305,0.012012899213654244,1.2012899213654264,49,20
2017,5,10344,9.970968369487844e-4,0.09970968369487862,29,8
2017,5,10395,0.0027946363025833465,0.27946363025833515,35,15
2017,5,7728,6.149783647759001e-4,0.06149783647759012,29,2
2017,5,7807,6.940651432717392e-4,0.06940651432717404,11,4
2017,5,7868,0,0,7,0
2017,5,7895,0.0011269326326328467,0.11269326326328487,19,9
2017,5,7913,0.00339106000666512,0.3391060006665126,15,7
2017,5,8056,6.981165577222869e-4,0.06981165577222881,15,4
2017,5,8129,3.884440924369517e-4,0.03884440924369524,9,3
2017,5,8192,0.0013170569293134604,0.1317056929313463,7,2
2017,5,8463,6.332630823242908e-4,0.0633263082324292,11,3
2017,5,8534,0.0010053366351670196,0.10053366351670213,15,3
2017,5,8577,0.0037553428303656253,0.37553428303656317,51,18
2017,5,8704,7.987776485364841e-4,0.07987776485364856,13,3
2017,5,8869,0.0041083839865864525,0.41083839865864596,35,11
2017,5,8944,0.0036718682024778,0.36718682024778065,19,7
2017,5,9126,9.676334991829312e-4,0.09676334991829329,21,3
2017,5,9349,5.014976670645453e-4,0.050149766706454615,13,2
2017,5,9600,0.0030276001370451926,0.30276001370451977,55,17
2017,5,9796,5.031598642279273e-4,0.050315986422792815,15,5
2017,5,9798,0.008247254672780348,0.8247254672780362,41,14
2017,5,9871,0.005802182450894878,0.5802182450894888,55,15
2017,5,9925,2.02586219478177e-4,0.020258621947817735,17,4
2017,5,9972,0.0010342871302359985,0.10342871302360002,9,2
2017,5,10002,0.0022486770731963207,0.22486770731963246,49,14
2017,5,10083,0.0027973477071453574,0.27973477071453623,15,6
2017,5,10166,9.429135577193016e-4,0.09429135577193032,27,9
2017,5,10201,1.904447307191465e-4,0.019044473071914682,7,2
2017,5,10228,2.9138798156625134e-4,0.02913879815662519,17,3
2017,5,10234,0.0010995485361671622,0.10995485361671642,25,9
2017,5,10585,0.005170748488687594,0.5170748488687603,37,15
2017,5,11198,0.0027235130291054,0.27235130291054044,43,18
2017,5,11469,2.826805640083525e-4,0.0282680564008353,9,2
2017,5,11500,0.002092497337832991,0.2092497337832995,19,9
2017,5,11524,0.009235786621411795,0.923578662141181,73,45
2017,5,11639,0.0026320502987082816,0.2632050298708286,31,10
2017,5,11763,7.033425231890363e-5,0.007033425231890374,9,2
2017,5,11766,0.002648650967390285,0.26486509673902897,25,8
2017,5,11894,0.002802007566709463,0.28020075667094674,29,9
2017,5,11990,0.003495877777853491,0.3495877777853497,37,20
2017,5,12092,0.006456588551827832,0.6456588551827843,33,15
2017,5,12266,0.005866364267490642,0.5866364267490652,21,14
2017,5,12430,8.312750088967796e-4,0.08312750088967812,11,3
2017,5,12793,0,0,9,0
2017,5,12657,2.3284480974516402e-4,0.023284480974516443,23,8
2017,5,12804,0.0010618006488992747,0.10618006488992766,55,27
2017,5,13003,0,0,49,0
2017,5,13138,0.004144243160562286,0.4144243160562293,29,12
2017,5,13189,0.004221378367843006,0.42213783678430133,13,6
2017,5,13468,0,0,19,0
2017,5,13475,2.5048755369372366e-4,0.02504875536937241,13,7
2017,5,13486,0,0,13,0
2017,5,13522,0.009837100774771313,0.983710077477133,29,15
2017,5,13790,0.0038371754686979034,0.38371754686979104,33,8
2017,5,13817,0.0014714898912337043,0.14714898912337068,25,10
2017,5,13830,0.0016526202466004493,0.16526202466004525,9,3
2017,5,13852,3.777400870888655e-4,0.037774008708886614,13,3
2017,5,13868,7.227225796859671e-4,0.07227225796859683,35,1
2017,5,13881,0.00500532377677919,0.5005323776779199,47,23
2017,5,14020,0.003938751326146686,0.3938751326146693,27,14
2017,5,14124,0,0,35,0
2017,5,14219,0.0023401257352170216,0.2340125735217026,55,12
2017,5,14363,0.005152869944641139,0.5152869944641149,57,25
2017,5,14418,0.001058982559569251,0.10589825595692529,27,13
2017,5,14421,0.0019437247968216202,0.19437247968216237,27,15
2017,5,14459,0.0018990457348366087,0.18990457348366122,9,4
2017,5,14626,3.5304327083538666e-4,0.03530432708353873,25,10
2017,5,14682,0,0,17,0
2017,5,14738,7.783866908767613e-5,0.007783866908767627,7,1
2017,5,14756,0,0,37,0
2017,5,14967,5.639073535121731e-4,0.05639073535121741,15,2
2017,5,15002,0,0,9,0
2017,5,15030,0.00481585939220216,0.48158593922021686,25,12
2017,5,15052,0.003253944263322408,0.32539442633224136,57,11
2017,5,15293,0.001452120267173827,0.14521202671738295,29,13
2017,5,15134,2.409657137681192e-4,0.024096571376811964,13,3
2017,5,15154,0.0015933240181487376,0.15933240181487404,15,8
2017,5,15178,0.001032058549663192,0.10320585496631936,13,5
2017,5,15219,0.0011811817869722314,0.11811817869722335,25,9
2017,5,15253,0,0,7,0
2017,5,15476,0.0018050916301400456,0.18050916301400488,31,14
2017,5,15531,0.0018164006267669854,0.18164006267669888,31,9
2017,5,15563,0.0013744197454362752,0.13744197454362775,29,11
2017,5,15615,9.266925926189557e-5,0.009266925926189573,15,1
2017,5,15700,9.139622185921862e-5,0.009139622185921879,9,1
2017,5,15711,0.005735686777185111,0.5735686777185122,33,17
2017,5,15743,0.0031345667479697635,0.3134566747969769,23,9
2017,5,15752,0.004829121367257514,0.4829121367257523,41,17
2017,5,15770,9.98849730593812e-4,0.09988497305938138,11,3
2017,5,15790,0,0,11,0
2017,5,15913,7.579896758359347e-4,0.0757989675835936,21,8
2017,5,15971,0.001064400101513813,0.1064400101513815,25,10
2017,5,15977,9.17261138449251e-4,0.09172611384492527,23,6
2017,5,15996,0.0011634704547676708,0.1163470454767673,21,5
2017,5,16022,0.0015740519380181162,0.1574051938018119,23,5
2017,5,16025,0.006190623472260109,0.619062347226012,109,33
2017,5,16060,0,0,13,0
2017,5,16091,0.0030862182111426936,0.30862182111426995,33,15
2017,5,16113,0.0011103128153903226,0.11103128153903245,15,5
2017,5,16140,0.0015991837002653285,0.15991837002653314,29,8
2017,5,16171,0,0,7,0
2017,5,16195,3.4977731972496266e-4,0.034977731972496325,11,2
2017,5,16257,0.013691582932227251,1.3691582932227275,81,33
2017,5,16284,0.0020335939928443477,0.2033593992844351,11,4
2017,5,16366,3.881256061304764e-4,0.03881256061304771,9,2
2017,5,16407,3.0835134401671404e-4,0.03083513440167146,9,3
2017,5,16531,0,0,15,0
2017,5,16573,0.005433782294784005,0.5433782294784015,23,13
2017,5,16577,0,0,9,0
2017,5,16603,8.916936212149517e-4,0.08916936212149533,23,9
2017,5,16626,0.0015402580857159086,0.15402580857159115,21,5
2017,5,16707,0.001015021817794991,0.10150218177949928,27,4
2017,5,16726,0,0,19,0
2017,5,16735,7.570270982565099e-4,0.07570270982565112,9,5
2017,5,16783,0,0,9,0
2017,5,16798,6.816114073677574e-4,0.06816114073677586,15,6
2017,5,16854,0.0024862256495601,0.24862256495601043,21,9
2017,5,16878,0.00403381029203039,0.4033810292030397,31,12
2017,5,16885,0.008472382476774358,0.8472382476774374,47,24
2017,5,16999,4.57900343742261e-4,0.045790034374226185,11,2
2017,5,17025,0,0,45,0
2017,5,17198,0.0010923678388569827,0.10923678388569846,17,4
2017,5,17245,0.001189626565275092,0.11896265652750941,15,4
2017,5,17330,0.006273575165984257,0.6273575165984268,31,16
2017,5,17345,0.0012347851164674494,0.12347851164674516,11,5
2017,5,17400,0.0027091655239748678,0.27091655239748724,27,8
2017,5,17457,0,0,25,0
2017,5,17504,0.001076017173264907,0.1076017173264909,13,5
2017,5,17526,0.015574487973821589,1.5574487973821616,61,35
2017,5,17601,0.0019323949591706726,0.1932394959170676,13,6
2017,5,17616,3.9034070543760566e-4,0.03903407054376064,9,1
2017,5,17793,0.002045305388899282,0.20453053888992856,23,6
2017,5,17813,0,0,35,0
2017,5,17837,0.014095509821209816,1.409550982120984,63,30
2017,5,17844,0.0010569105854785232,0.10569105854785252,13,4
2017,5,17903,0,0,7,0
2017,5,17934,0.0018099392887251408,0.1809939288725144,17,5
2017,5,18055,0.002570889224606575,0.25708892246065795,21,7
2017,5,18471,2.654290027068944e-4,0.02654290027068949,11,1
2017,5,18452,0.001126621071183934,0.11266210711839358,15,5
2017,5,18516,0.0020032849227483713,0.20032849227483748,23,8
2017,5,18559,0.0013155184952027134,0.13155184952027157,15,6
2017,5,18575,0.005552017241201671,0.555201724120168,35,15
2017,5,18782,0.0014409153676939186,0.14409153676939213,19,4
2017,5,18845,0,0,11,0
2017,5,18876,0.003800732964658388,0.3800732964658395,31,13
2017,5,18884,0.0013172117882649472,0.13172117882649495,13,6
2017,5,18892,0.0013184617449003727,0.1318461744900375,7,5
2017,5,18912,0.0038391047769759357,0.3839104776975943,23,11
2017,5,18994,0.0026665399132908005,0.2666539913290805,23,7
2017,5,19045,0.0017141413499680057,0.1714141349968009,11,6
2017,5,19189,0.0036986543937462474,0.3698654393746254,33,13
2017,5,19213,0.006019408654154334,0.6019408654154345,37,15
