year,stream_order,focal_reach,group_individuals,n_reaches_in_group,n_reaches_with_production,basin_total_run
2016,7,10822,4971.287817105928,433,58,188551
2016,7,12002,11999.795293854284,1305,167,188551
2016,7,12103,1739.2557893612363,391,46,188551
2016,7,12267,25716.976955519815,1713,250,188551
2016,7,13074,17367.40120417571,1903,231,188551
2016,7,15014,369.5501213972146,177,6,188551
2016,7,16892,13670.361301907738,1142,119,188551
2016,7,16917,15541.916793862289,775,125,188551
2016,7,17129,6140.109644222967,233,43,188551
2016,7,17137,2326.79796016438,365,19,188551
2016,7,17217,2293.0275754433737,137,17,188551
2016,7,17257,5251.978271393826,283,42,188551
2016,7,17642,6743.328887187346,257,54,188551
2016,7,17942,7560.659241361239,457,63,188551
2017,5,1165,0,13,0,278166
2017,5,1360,0,23,0,278166
2017,5,1471,0,23,0,278166
2017,5,1512,0,21,0,278166
2017,5,1516,0,45,0,278166
2017,5,1578,0,13,0,278166
2017,5,1661,0,13,0,278166
2017,5,1749,0,13,0,278166
2017,5,1847,0,63,0,278166
2017,5,2090,0,41,0,278166
2017,5,2142,0,17,0,278166
2017,5,2167,0,47,0,278166
2017,5,2212,0,23,0,278166
2017,5,2252,0,17,0,278166
2017,5,2284,0,13,0,278166
2017,5,2397,0,9,0,278166
2017,5,2478,0,35,0,278166
2017,5,2589,0,19,0,278166
2017,5,2636,0,27,0,278166
2017,5,2802,0,9,0,278166
2017,5,2881,0,13,0,278166
2017,5,2900,0,21,0,278166
2017,5,3054,0,27,0,278166
2017,5,2983,0,17,0,278166
2017,5,3085,0,19,0,278166
2017,5,3086,0,17,0,278166
2017,5,3099,0,9,0,278166
2017,5,3154,0,57,0,278166
2017,5,3288,0,11,0,278166
2017,5,3326,0,17,0,278166
2017,5,3376,0,7,0,278166
2017,5,3394,0,25,0,278166
2017,5,3690,0,53,0,278166
2017,5,3707,0,21,0,278166
2017,5,3716,0,37,0,278166
2017,5,3781,0,17,0,278166
2017,5,3928,0,13,0,278166
2017,5,3954,0,31,0,278166
2017,5,4128,124.2031769389907,17,1,278166
2017,5,4196,0,21,0,278166
2017,5,4224,0,17,0,278166
2017,5,4298,0,65,0,278166
2017,5,4324,0,11,0,278166
2017,5,4536,0,7,0,278166
2017,5,4657,0,13,0,278166
2017,5,4721,0,25,0,278166
2017,5,4774,139.37936527225574,61,1,278166
2017,5,4864,0,7,0,278166
2017,5,5025,72.9447807446941,47,4,278166
2017,5,5079,104.2529147768606,73,5,278166
2017,5,5134,0,11,0,278166
2017,5,5202,2656.4494808884406,123,22,278166
2017,5,5277,0,15,0,278166
2017,5,5285,0,11,0,278166
2017,5,5440,0,15,0,278166
2017,5,5542,0,17,0,278166
2017,5,5570,0,7,0,278166
2017,5,5745,111.00996703629396,17,1,278166
2017,5,5696,876.8953463842491,53,7,278166
2017,5,5810,0,17,0,278166
2017,5,5890,0,21,0,278166
2017,5,5897,0,15,0,278166
2017,5,5938,0,23,0,278166
2017,5,5957,0,13,0,278166
2017,5,6142,24.26727986150222,13,1,278166
2017,5,6097,0,7,0,278166
2017,5,6135,89.10105092836136,15,2,278166
2017,5,6164,0,13,0,278166
2017,5,6191,0,23,0,278166
2017,5,6192,0,37,0,278166
2017,5,6221,26.938970160531547,25,2,278166
2017,5,6265,303.29914091788316,23,4,278166
2017,5,6296,74.26866275039173,31,1,278166
2017,5,6326,0,7,0,278166
2017,5,6352,0,15,0,278166
2017,5,6417,0,11,0,278166
2017,5,6431,968.0292978805719,41,7,278166
2017,5,6497,0,7,0,278166
2017,5,6535,87.23972450208043,21,3,278166
2017,5,6581,0,43,0,278166
2017,5,6618,0,27,0,278166
2017,5,6787,0,17,0,278166
2017,5,6875,0,27,0,278166
2017,5,7119,0,41,0,278166
2017,5,7172,0,15,0,278166
2017,5,7268,184.50566527723964,17,2,278166
2017,5,7296,16.839899122909323,37,2,278166
2017,5,7329,0,11,0,278166
2017,5,7341,0,15,0,278166
2017,5,7343,0,13,0,278166
2017,5,7357,0,17,0,278166
2017,5,7494,14.62294566616042,21,1,278166
2017,5,7502,104.21860334979138,53,1,278166
2017,5,7696,0,25,0,278166
2017,5,9208,0,13,0,278166
2017,5,10305,2018.5619906938566,49,8,278166
2017,5,10344,0,29,0,278166
2017,5,10395,0,35,0,278166
2017,5,7728,0,29,0,278166
2017,5,7807,53.80100538454827,11,1,278166
2017,5,7868,0,7,0,278166
2017,5,7895,75.32468731227206,19,2,278166
2017,5,7913,358.421277947829,15,1,278166
2017,5,8056,0,15,0,278166
2017,5,8129,0,9,0,278166
2017,5,8192,0,7,0,278166
2017,5,8463,0,11,0,278166
2017,5,8534,0,15,0,278166
2017,5,8577,265.7752640949413,51,9,278166
2017,5,8704,0,13,0,278166
2017,5,8869,128.75277166359672,35,2,278166
2017,5,8944,0,19,0,278166
2017,5,9126,0,21,0,278166
2017,5,9349,0,13,0,278166
2017,5,9600,104.99572881341973,55,3,278166
2017,5,9796,0,15,0,278166
2017,5,9798,109.73092420484878,41,6,278166
2017,5,9871,481.3866614118338,55,4,278166
2017,5,9925,0,17,0,278166
2017,5,9972,228.13024734655588,9,1,278166
2017,5,10002,122.62358583817871,49,5,278166
2017,5,10083,0,15,0,278166
2017,5,10166,0,27,0,278166
2017,5,10201,0,7,0,278166
2017,5,10228,0,17,0,278166
2017,5,10234,24.066174831699964,25,1,278166
2017,5,10585,821.9754729812598,37,8,278166
2017,5,11198,180.60855748791067,43,5,278166
2017,5,11469,0,9,0,278166
2017,5,11500,308.21772684720474,19,3,278166
2017,5,11524,1105.5648787732994,73,24,278166
2017,5,11639,67.75738535399262,31,2,278166
2017,5,11763,0,9,0,278166
2017,5,11766,50.88278111575594,25,1,278166
2017,5,11894,0,29,0,278166
2017,5,11990,114.452749716638,37,1,278166
2017,5,12092,943.4132771098288,33,8,278166
2017,5,12266,686.266017858911,21,3,278166
2017,5,12430,0,11,0,278166
2017,5,12793,0,9,0,278166
2017,5,12657,8.555807230119488,23,1,278166
2017,5,12804,260.3892192741766,55,12,278166
2017,5,13003,0,49,0,278166
2017,5,13138,14.506564596353194,29,1,278166
2017,5,13189,303.8509172607867,13,3,278166
2017,5,13468,0,19,0,278166
2017,5,13475,0,13,0,278166
2017,5,13486,0,13,0,278166
2017,5,13522,2000.9400152497367,29,6,278166
2017,5,13790,18.414929309948835,33,2,278166
2017,5,13817,0,25,0,278166
2017,5,13830,0,9,0,278166
2017,5,13852,0,13,0,278166
2017,5,13868,0,35,0,278166
2017,5,13881,1376.5465411762175,47,11,278166
2017,5,14020,8.472027517669618,27,1,278166
2017,5,14124,0,35,0,278166
2017,5,14219,0,55,0,278166
2017,5,14363,883.5121319359131,57,9,278166
2017,5,14418,27.82071918875768,27,3,278166
2017,5,14421,310.5140388312037,27,11,278166
2017,5,14459,409.52634235661617,9,1,278166
2017,5,14626,68.60696904242813,25,3,278166
2017,5,14682,0,17,0,278166
2017,5,14738,0,7,0,278166
2017,5,14756,0,37,0,278166
2017,5,14967,0,15,0,278166
2017,5,15002,0,9,0,278166
2017,5,15030,117.50960079005517,25,2,278166
2017,5,15052,0,57,0,278166
2017,5,15293,0,29,0,278166
2017,5,15134,0,13,0,278166
2017,5,15154,273.78283956227426,15,2,278166
2017,5,15178,0,13,0,278166
2017,5,15219,0,25,0,278166
2017,5,15253,0,7,0,278166
2017,5,15476,98.98704726926232,31,2,278166
2017,5,15531,28.297249650599035,31,1,278166
2017,5,15563,0,29,0,278166
2017,5,15615,0,15,0,278166
2017,5,15700,0,9,0,278166
2017,5,15711,361.52383871813856,33,3,278166
2017,5,15743,406.10732947912055,23,4,278166
2017,5,15752,491.5109967027662,41,6,278166
2017,5,15770,0,11,0,278166
2017,5,15790,0,11,0,278166
2017,5,15913,60.614308450212725,21,3,278166
2017,5,15971,0,25,0,278166
2017,5,15977,0,23,0,278166
2017,5,15996,0,21,0,278166
2017,5,16022,0,23,0,278166
2017,5,16025,259.792683142738,109,10,278166
2017,5,16060,0,13,0,278166
2017,5,16091,139.84232516765852,33,2,278166
2017,5,16113,0,15,0,278166
2017,5,16140,0,29,0,278166
2017,5,16171,0,7,0,278166
2017,5,16195,0,11,0,278166
2017,5,16257,2512.1057100983558,81,17,278166
2017,5,16284,0,11,0,278166
2017,5,16366,0,9,0,278166
2017,5,16407,0,9,0,278166
2017,5,16531,0,15,0,278166
2017,5,16573,681.9283025421903,23,6,278166
2017,5,16577,0,9,0,278166
2017,5,16603,0,23,0,278166
2017,5,16626,0,21,0,278166
2017,5,16707,0,27,0,278166
2017,5,16726,0,19,0,278166
2017,5,16735,19.03213341098006,9,1,278166
2017,5,16783,0,9,0,278166
2017,5,16798,0,15,0,278166
2017,5,16854,110.63053584189936,21,2,278166
2017,5,16878,213.88538060618322,31,3,278166
2017,5,16885,803.1972459454705,47,9,278166
2017,5,16999,0,11,0,278166
2017,5,17025,0,45,0,278166
2017,5,17198,100.05962158968138,17,1,278166
2017,5,17245,50.66028360552569,15,1,278166
2017,5,17330,702.2559324499811,31,7,278166
2017,5,17345,0,11,0,278166
2017,5,17400,85.41056925981566,27,1,278166
2017,5,17457,0,25,0,278166
2017,5,17504,0,13,0,278166
2017,5,17526,2457.337482588977,61,14,278166
2017,5,17601,0,13,0,278166
2017,5,17616,0,9,0,278166
2017,5,17793,14.447846726655795,23,1,278166
2017,5,17813,0,35,0,278166
2017,5,17837,1559.5217360980462,63,14,278166
2017,5,17844,0,13,0,278166
2017,5,17903,0,7,0,278166
2017,5,17934,129.84960705328032,17,1,278166
2017,5,18055,0,21,0,278166
2017,5,18471,0,11,0,278166
2017,5,18452,27.718351396791856,15,1,278166
2017,5,18516,0,23,0,278166
2017,5,18559,0,15,0,278166
2017,5,18575,394.8546664847561,35,4,278166
2017,5,18782,0,19,0,278166
2017,5,18845,0,11,0,278166
2017,5,18876,0,31,0,278166
2017,5,18884,0,13,0,278166
2017,5,18892,140.93229244609094,7,1,278166
2017,5,18912,8.456177299714886,23,1,278166
2017,5,18994,125.95943850231879,23,2,278166
2017,5,19045,0,11,0,278166
2017,5,19189,98.61629700611418,33,1,278166
2017,5,19213,334.7506590647307,37,3,278166
2017,5,19222,535.9763964936683,39,4,278166
2017,5,19251,0,59,0,278166
2017,5,19252,0,9,0,278166
2017,5,19323,1060.6682132250348,71,11,278166
2017,5,19444,0,9,0,278166
2017,5,19533,0,39,0,278166
2017,5,19646,324.4297716030809,47,5,278166
2017,5,19780,0,7,0,278166
2017,5,19901,0,19,0,278166
2017,5,19966,0,11,0,278166
2017,5,19982,0,7,0,278166
2017,5,20166,0,13,0,278166
2017,5,20217,0,13,0,278166
2017,5,20268,98.39164857805147,39,1,278166
2017,5,20282,0,35,0,278166
2017,5,20325,0,17,0,278166
2017,5,20613,41.87539401155981,57,1,278166
2017,5,20616,0,13,0,278166
2017,5,20697,0,35,0,278166
2017,5,20700,0,51,0,278166
2017,5,20753,0,11,0,278166
2017,5,20760,0,23,0,278166
2017,6,1361,0,149,0,278166
2017,6,2026,2069.3200690536446,127,19,278166
2017,6,2178,0,87,0,278166
2017,6,2191,2733.073674307737,201,23,278166
2017,6,2244,0,57,0,278166
2017,6,2548,0,43,0,278166
2017,6,2919,0,67,0,278166
2017,6,2978,0,41,0,278166
2017,6,3008,123.02709553868551,109,1,278166
2017,6,3202,547.5407141055899,193,7,278166
2017,6,3881,4143.033292484009,289,33,278166
2017,6,4014,0,65,0,278166
2017,6,4933,2978.9903160091603,191,28,278166
2017,6,5361,132.3477802250581,83,6,278166
2017,6,6356,1086.136886940866,149,12,278166
2017,6,6665,965.9963973126105,71,9,278166
2017,6,6863,0,47,0,278166
2017,6,7044,1798.1036856010526,85,13,278166
2017,6,7217,306.06163738270476,37,6,278166
2017,6,7247,0,27,0,278166
2017,6,7397,46.26239784365664,57,3,278166
2017,6,8150,926.9867015940108,133,15,278166
2017,6,7732,679.602984586538,77,9,278166
2017,6,7874,8.946755906502432,39,1,278166
2017,6,8668,180.5588959154429,75,6,278166
2017,6,8732,1691.0280483779638,43,5,278166
2017,6,9269,274.1041269770225,49,3,278166
2017,6,9314,15.261459071412338,41,1,278166
2017,6,9989,2534.4511878838334,69,9,278166
2017,6,10295,208.45197368423263,59,7,278166
2017,6,10510,2758.1713351486283,307,32,278166
2017,6,10735,2433.8765653201754,133,24,278166
2017,6,10832,8846.372449675413,117,27,278166
2017,6,12218,4336.947516964804,91,18,278166
2017,6,12441,2434.5326257333027,125,25,278166
2017,6,12731,0,25,0,278166
2017,6,12847,0,45,0,278166
2017,6,13326,666.9642483183487,69,22,278166
2017,6,14045,1537.9197196669375,75,12,278166
2017,6,14438,0,115,0,278166
2017,6,14696,615.9511321208881,57,6,278166
2017,6,14936,81.81171512099027,75,1,278166
2017,6,14968,363.3475143083348,37,4,278166
2017,6,15093,511.24581377218607,75,6,278166
2017,6,15361,0,105,0,278166
2017,6,15428,2730.361159065035,131,20,278166
2017,6,15448,0,41,0,278166
2017,6,15618,0,41,0,278166
2017,6,16183,2587.6348160579532,145,20,278166
2017,6,16349,140.0089917487077,43,2,278166
2017,6,16468,2601.227732341949,109,25,278166
2017,6,16629,6281.324834858103,197,35,278166
2017,6,16632,664.7398071404949,89,12,278166
2017,6,16660,57.84307017189603,29,3,278166
2017,6,16669,203.11935249924224,73,2,278166
2017,6,16849,511.12629205955074,109,8,278166
2017,6,16877,562.6567305153517,79,8,278166
2017,6,16960,814.1933855348467,213,7,278166
2017,6,17067,130.05252519925546,47,2,278166
2017,6,17426,2842.152971129244,95,14,278166
2017,6,17487,2863.8453567725096,95,17,278166
2017,6,17748,2028.66646682447,91,18,278166
2017,6,17807,4895.632884885158,131,28,278166
2017,6,18300,444.78135207806497,45,4,278166
2017,6,18307,3058.73262271625,209,37,278166
2017,6,18524,0,29,0,278166
2017,6,18944,420.16876012553325,57,4,278166
2017,6,19619,2221.789117997123,179,18,278166
2017,6,19622,737.5758533054707,61,9,278166
2017,6,20036,454.5053846320105,95,7,278166
2017,6,20215,70.28757034802872,79,1,278166
2017,7,1814,1454.9521107922722,317,13,278166
2017,7,1985,13531.53451986613,679,110,278166
2017,7,2101,5457.339613663778,337,47,278166
2017,7,10822,6259.710056093865,433,57,278166
2017,7,12002,28297.042416142795,1305,181,278166
2017,7,12103,3379.8636442394823,391,46,278166
2017,7,12267,33267.90173420224,1713,251,278166
2017,7,13074,35019.55484995691,1903,244,278166
2017,7,15014,597.6492478028085,177,6,278166
2017,7,16892,13177.270310673477,1142,119,278166
2017,7,16917,17917.480673922677,775,124,278166
2017,7,17129,7542.642669077745,233,43,278166
2017,7,17137,2759.0123519177864,365,19,278166
2017,7,17217,2964.4741879258786,137,17,278166
2017,7,17257,4693.583316815555,283,42,278166
2017,7,17642,8310.589753633945,257,54,278166
2017,7,17942,8100.989710582256,457,62,278166
2018,5,1165,0,13,0,177679
2018,5,1360,0,23,0,177679
2018,5,1471,0,23,0,177679
2018,5,1512,0,21,0,177679
2018,5,1516,0,45,0,177679
2018,5,1578,0,13,0,177679
2018,5,1661,0,13,0,177679
2018,5,1749,0,13,0,177679
2018,5,1847,0,63,0,177679
2018,5,2090,0,41,0,177679
2018,5,2142,0,17,0,177679
2018,5,2167,0,47,0,177679
2018,5,2212,0,23,0,177679
2018,5,2252,0,17,0,177679
2018,5,2284,0,13,0,177679
2018,5,2397,0,9,0,177679
2018,5,2478,0,35,0,177679
2018,5,2589,0,19,0,177679
2018,5,2636,0,27,0,177679
2018,5,2802,0,9,0,177679
2018,5,2881,0,13,0,177679
2018,5,2900,0,21,0,177679
2018,5,3054,0,27,0,177679
2018,5,2983,0,17,0,177679
2018,5,3085,0,19,0,177679
2018,5,3086,0,17,0,177679
2018,5,3099,0,9,0,177679
2018,5,3154,0,57,0,177679
2018,5,3288,0,11,0,177679
2018,5,3326,0,17,0,177679
2018,5,3376,0,7,0,177679
2018,5,3394,0,25,0,177679
2018,5,3690,0,53,0,177679
2018,5,3707,0,21,0,177679
2018,5,3716,0,37,0,177679
2018,5,3781,0,17,0,177679
2018,5,3928,0,13,0,177679
2018,5,3954,0,31,0,177679
2018,5,4128,68.73456179850298,17,1,177679
2018,5,4196,0,21,0,177679
2018,5,4224,0,17,0,177679
2018,5,4298,0,65,0,177679
2018,5,4324,0,11,0,177679
2018,5,4536,0,7,0,177679
2018,5,4657,0,13,0,177679
2018,5,4721,0,25,0,177679
2018,5,4774,127.09367514094065,61,1,177679
2018,5,4864,0,7,0,177679
2018,5,5025,0,47,0,177679
2018,5,5079,0,73,0,177679
2018,5,5134,0,11,0,177679
2018,5,5202,2119.4379855594066,123,22,177679
2018,5,5277,0,15,0,177679
2018,5,5285,0,11,0,177679
2018,5,5440,0,15,0,177679
2018,5,5542,0,17,0,177679
2018,5,5570,0,7,0,177679
2018,5,5745,33.06222296624917,17,1,177679
2018,5,5696,619.549051670477,53,7,177679
2018,5,5810,0,17,0,177679
2018,5,5890,0,21,0,177679
2018,5,5897,0,15,0,177679
2018,5,5938,0,23,0,177679
2018,5,5957,0,13,0,177679
2018,5,6142,29.991806727912557,13,1,177679
2018,5,6097,0,7,0,177679
2018,5,6135,0,15,0,177679
2018,5,6164,0,13,0,177679
2018,5,6191,0,23,0,177679
2018,5,6192,0,37,0,177679
2018,5,6221,24.001672526943267,25,2,177679
2018,5,6265,451.9138964935103,23,4,177679
2018,5,6296,7.154748621558548,31,1,177679
2018,5,6326,0,7,0,177679
2018,5,6352,0,15,0,177679
2018,5,6417,0,11,0,177679
2018,5,6431,649.4562214347304,41,7,177679
2018,5,6497,0,7,0,177679
2018,5,6535,180.31618584264115,21,3,177679
2018,5,6581,0,43,0,177679
2018,5,6618,0,27,0,177679
2018,5,6787,0,17,0,177679
2018,5,6875,0,27,0,177679
2018,5,7119,0,41,0,177679
2018,5,7172,0,15,0,177679
2018,5,7268,105.14697618688085,17,2,177679
2018,5,7296,14.772413530818532,37,2,177679
2018,5,7329,0,11,0,177679
2018,5,7341,0,15,0,177679
2018,5,7343,0,13,0,177679
2018,5,7357,0,17,0,177679
2018,5,7494,9.999491575392325,21,1,177679
2018,5,7502,68.22985093343296,53,1,177679
2018,5,7696,0,25,0,177679
2018,5,9208,0,13,0,177679
2018,5,10305,1106.7914828097082,49,8,177679
2018,5,10344,0,29,0,177679
2018,5,10395,0,35,0,177679
2018,5,7728,0,29,0,177679
2018,5,7807,20.12476741953448,11,1,177679
2018,5,7868,0,7,0,177679
2018,5,7895,40.16974075268105,19,2,177679
2018,5,7913,161.49036874456877,15,1,177679
2018,5,8056,0,15,0,177679
2018,5,8129,0,9,0,177679
2018,5,8192,0,7,0,177679
2018,5,8463,0,11,0,177679
2018,5,8534,0,15,0,177679
2018,5,8577,45.948424420294515,51,6,177679
2018,5,8704,0,13,0,177679
2018,5,8869,88.89622172036711,35,2,177679
2018,5,8944,0,19,0,177679
2018,5,9126,0,21,0,177679
2018,5,9349,0,13,0,177679
2018,5,9600,24.357758078944364,55,3,177679
2018,5,9796,0,15,0,177679
2018,5,9798,132.43704288374596,41,6,177679
2018,5,9871,345.68130637842296,55,4,177679
2018,5,9925,0,17,0,177679
2018,5,9972,99.919932814854,9,1,177679
2018,5,10002,21.422138663740085,49,3,177679
2018,5,10083,0,15,0,177679
2018,5,10166,0,27,0,177679
2018,5,10201,0,7,0,177679
2018,5,10228,0,17,0,177679
2018,5,10234,6.977049081628008,25,1,177679
2018,5,10585,876.3037481127482,37,8,177679
2018,5,11198,91.40650083062198,43,5,177679
2018,5,11469,0,9,0,177679
2018,5,11500,270.4178180020138,19,3,177679
2018,5,11524,445.55927958672845,73,24,177679
2018,5,11639,121.99546559211385,31,2,177679
2018,5,11763,0,9,0,177679
2018,5,11766,15.616331298365129,25,1,177679
2018,5,11894,0,29,0,177679
2018,5,11990,92.12988340072242,37,1,177679
2018,5,12092,274.62924948545754,33,8,177679
2018,5,12266,286.82462169712164,21,3,177679
2018,5,12430,0,11,0,177679
2018,5,12793,0,9,0,177679
2018,5,12657,0,23,0,177679
2018,5,12804,9.470415945654468,55,1,177679
2018,5,13003,0,49,0,177679
2018,5,13138,0,29,0,177679
2018,5,13189,191.49847373766528,13,3,177679
2018,5,13468,0,19,0,177679
2018,5,13475,0,13,0,177679
2018,5,13486,0,13,0,177679
2018,5,13522,894.7700499732621,29,6,177679
2018,5,13790,46.61633071296373,33,2,177679
2018,5,13817,0,25,0,177679
2018,5,13830,0,9,0,177679
2018,5,13852,0,13,0,177679
2018,5,13868,0,35,0,177679
2018,5,13881,1244.680061235246,47,11,177679
2018,5,14020,7.497225245976476,27,1,177679
2018,5,14124,0,35,0,177679
2018,5,14219,0,55,0,177679
2018,5,14363,1002.8179314100347,57,9,177679
2018,5,14418,22.68637942930653,27,2,177679
2018,5,14421,119.18088140043439,27,9,177679
2018,5,14459,200.30172100272168,9,1,177679
2018,5,14626,0,25,0,177679
2018,5,14682,0,17,0,177679
2018,5,14738,0,7,0,177679
2018,5,14756,0,37,0,177679
2018,5,14967,0,15,0,177679
2018,5,15002,0,9,0,177679
2018,5,15030,52.3182114158368,25,2,177679
2018,5,15052,0,57,0,177679
2018,5,15293,0,29,0,177679
2018,5,15134,0,13,0,177679
2018,5,15154,222.45687048617606,15,2,177679
2018,5,15178,0,13,0,177679
2018,5,15219,0,25,0,177679
2018,5,15253,0,7,0,177679
2018,5,15476,138.27501892676375,31,2,177679
2018,5,15531,70.23626383053049,31,1,177679
2018,5,15563,0,29,0,177679
2018,5,15615,0,15,0,177679
2018,5,15700,0,9,0,177679
2018,5,15711,245.7212344365969,33,3,177679
2018,5,15743,242.47600072993907,23,4,177679
2018,5,15752,452.12781257713516,41,6,177679
2018,5,15770,0,11,0,177679
2018,5,15790,0,11,0,177679
2018,5,15913,19.125268093856555,21,2,177679
2018,5,15971,0,25,0,177679
2018,5,15977,0,23,0,177679
2018,5,15996,0,21,0,177679
2018,5,16022,0,23,0,177679
2018,5,16025,89.87086471222185,109,6,177679
2018,5,16060,0,13,0,177679
2018,5,16091,14.27826317570816,33,2,177679
2018,5,16113,0,15,0,177679
2018,5,16140,0,29,0,177679
2018,5,16171,0,7,0,177679
2018,5,16195,0,11,0,177679
2018,5,16257,1680.5654578316266,81,17,177679
2018,5,16284,0,11,0,177679
2018,5,16366,0,9,0,177679
2018,5,16407,0,9,0,177679
2018,5,16531,0,15,0,177679
2018,5,16573,202.35442630531813,23,6,177679
2018,5,16577,0,9,0,177679
2018,5,16603,0,23,0,177679
2018,5,16626,0,21,0,177679
2018,5,16707,0,27,0,177679
2018,5,16726,0,19,0,177679
2018,5,16735,16.59008956727656,9,1,177679
2018,5,16783,0,9,0,177679
2018,5,16798,0,15,0,177679
2018,5,16854,184.05421431778308,21,2,177679
2018,5,16878,200.19891391638848,31,3,177679
2018,5,16885,778.2988082037044,47,8,177679
2018,5,16999,0,11,0,177679
2018,5,17025,0,45,0,177679
2018,5,17198,140.91940466093632,17,1,177679
2018,5,17245,9.320236159764582,15,1,177679
2018,5,17330,253.751909589455,31,7,177679
2018,5,17345,0,11,0,177679
2018,5,17400,9.385788338803602,27,1,177679
2018,5,17457,0,25,0,177679
2018,5,17504,0,13,0,177679
2018,5,17526,938.6153502941402,61,14,177679
2018,5,17601,0,13,0,177679
2018,5,17616,0,9,0,177679
2018,5,17793,25.59118417321536,23,1,177679
2018,5,17813,0,35,0,177679
2018,5,17837,481.06498414789047,63,14,177679
2018,5,17844,0,13,0,177679
2018,5,17903,0,7,0,177679
2018,5,17934,51.27058465784393,17,1,177679
2018,5,18055,0,21,0,177679
2018,5,18471,0,11,0,177679
2018,5,18452,62.12513969759636,15,1,177679
2018,5,18516,0,23,0,177679
2018,5,18559,0,15,0,177679
2018,5,18575,98.42597244241514,35,4,177679
2018,5,18782,0,19,0,177679
2018,5,18845,0,11,0,177679
2018,5,18876,0,31,0,177679
2018,5,18884,0,13,0,177679
2018,5,18892,35.112726276523276,7,1,177679
2018,5,18912,9.333881386441972,23,1,177679
2018,5,18994,32.32293311728854,23,2,177679
2018,5,19045,0,11,0,177679
2018,5,19189,26.331316194796635,33,1,177679
2018,5,19213,78.25812775889281,37,3,177679
2018,5,19222,153.4873552639972,39,4,177679
2018,5,19251,0,59,0,177679
2018,5,19252,0,9,0,177679
2018,5,19323,576.2025517659056,71,11,177679
2018,5,19444,0,9,0,177679
2018,5,19533,0,39,0,177679
2018,5,19646,292.72318883692554,47,5,177679
2018,5,19780,0,7,0,177679
2018,5,19901,0,19,0,177679
2018,5,19966,0,11,0,177679
2018,5,19982,0,7,0,177679
2018,5,20166,0,13,0,177679
2018,5,20217,0,13,0,177679
2018,5,20268,138.870405900611,39,1,177679
2018,5,20282,0,35,0,177679
2018,5,20325,0,17,0,177679
2018,5,20613,32.286292076705124,57,1,177679
2018,5,20616,0,13,0,177679
2018,5,20697,0,35,0,177679
2018,5,20700,0,51,0,177679
2018,5,20753,0,11,0,177679
2018,5,20760,0,23,0,177679
2018,6,1361,0,149,0,177679
2018,6,2026,1475.9913994662809,127,19,177679
2018,6,2178,0,87,0,177679
2018,6,2191,2504.02432651977,201,22,177679
2018,6,2244,0,57,0,177679
2018,6,2548,0,43,0,177679
2018,6,2919,0,67,0,177679
2018,6,2978,0,41,0,177679
2018,6,3008,58.17228971095557,109,1,177679
2018,6,3202,224.18725032420812,193,7,177679
2018,6,3881,3841.4019206355306,289,33,177679
2018,6,4014,0,65,0,177679
2018,6,4933,2177.147443562573,191,28,177679
2018,6,5361,7.515119630249903,83,1,177679
2018,6,6356,487.8752445818905,149,8,177679
2018,6,6665,619.549051670477,71,7,177679
2018,6,6863,0,47,0,177679
2018,6,7044,1213.6972043922676,85,13,177679
2018,6,7217,126.96652538114797,37,6,177679
2018,6,7247,0,27,0,177679
2018,6,7397,86.76952209824239,57,3,177679
2018,6,8150,809.3460979340575,133,12,177679
2018,6,7732,985.929858998689,77,9,177679
2018,6,7874,11.67861582421669,39,1,177679
2018,6,8668,58.32115711014558,75,6,177679
2018,6,8732,759.804416964871,43,5,177679
2018,6,9269,184.4015262650159,49,3,177679
2018,6,9314,17.237631119495703,41,1,177679
2018,6,9989,1355.435670554533,69,9,177679
2018,6,10295,37.645764700292645,59,5,177679
2018,6,10510,1578.2467753198994,307,29,177679
2018,6,10735,2110.89097750809,133,24,177679
2018,6,10832,3861.4519425705594,117,27,177679
2018,6,12218,2219.9272136352565,91,17,177679
2018,6,12441,971.1488872231178,125,13,177679
2018,6,12731,0,25,0,177679
2018,6,12847,0,45,0,177679
2018,6,13326,309.47247986735397,69,19,177679
2018,6,14045,1370.5573701885253,75,12,177679
2018,6,14438,0,115,0,177679
2018,6,14696,391.9777074272867,57,6,177679
2018,6,14936,21.47987155926787,75,1,177679
2018,6,14968,207.0993741461881,37,4,177679
2018,6,15093,291.85471706185723,75,6,177679
2018,6,15361,0,105,0,177679
2018,6,15428,1867.9997441454266,131,20,177679
2018,6,15448,0,41,0,177679
2018,6,15618,0,41,0,177679
2018,6,16183,2328.0835048115473,145,20,177679
2018,6,16349,236.65234520196736,43,2,177679
2018,6,16468,2257.4479892814097,109,23,177679
2018,6,16629,2197.679033935509,197,35,177679
2018,6,16632,257.23430157938645,89,6,177679
2018,6,16660,50.69003805577546,29,3,177679
2018,6,16669,33.25366212209517,73,2,177679
2018,6,16849,284.20372886607413,109,8,177679
2018,6,16877,523.3431522609245,79,6,177679
2018,6,16960,210.95066075639164,213,7,177679
2018,6,17067,74.45854459495378,47,2,177679
2018,6,17426,1187.5695148166228,95,14,177679
2018,6,17487,874.079264879351,95,17,177679
2018,6,17748,627.564289472042,91,18,177679
2018,6,17807,1437.86923571926,131,28,177679
2018,6,18300,147.18686645762764,45,4,177679
2018,6,18307,4462.981622533107,209,37,177679
2018,6,18524,0,29,0,177679
