year,HYBAS_ID,total_prod,stream_length_km,prod_per_km,prod_for_plot
2015,8060182480,0,121.03430661420384,0,0
2016,8060142260,0.005155372283531747,57.266986009385114,9.002346103367246e-5,1
2016,8060248080,0.06881176670279192,1622.5449287848207,4.240977582933707e-5,0.4710969267608371
2016,8060149600,0.027078986099518355,795.0445803621494,3.4059707805546765e-5,0.378342572196897
2016,8060134390,0.05700861017250002,1719.2756576395914,3.315850481520086e-5,0.36833181522312525
2016,8060142150,0.045590371606945936,1704.6033612864992,2.6745442747770923e-5,0.29709414013494806
2016,8060141930,0.029784499440698452,1190.4114429464396,2.502034033458006e-5,0.2779313308696433
2016,8060191680,0.023052262146813062,980.7975923131139,2.3503587618365362e-5,0.2610829149256332
2016,8060236950,0.059533854534949665,2561.2874590918436,2.324372234113019e-5,0.2581962754401998
2016,8060141040,0.029475529969623868,1273.7414053202829,2.314090587501333e-5,0.25705416798358466
2016,8060142620,0.028167858917670933,1412.4703073795329,1.9942266234204235e-5,0.2215229897320323
2016,8060246290,0.15639010646910437,8100.232562212119,1.9306866224887163e-5,0.21446482953666493
2016,8060176870,3.279421378277689e-4,17.036402404777984,1.92494947017567e-5,0.21382753429749385
2016,8060248210,0.004343555743272035,231.18905890071673,1.8787894911313075e-5,0.2086999843772462
2016,8060141820,0.003632137067330797,198.78216953895637,1.8271945998753113e-5,0.2029687126994446
2016,8060149770,0.0025562493196742797,149.34960531572716,1.711587596278097e-5,0.19012683767378075
2016,8060130340,0.03100985877971749,1819.6729705208243,1.70414460631582e-5,0.1893000543134417
2016,8060186150,0.06553744451019522,4251.306378493765,1.5415836610066926e-5,0.1712424342838893
2016,8060142510,0.006246764230926946,430.78840269632525,1.4500771589551041e-5,0.16107769489252538
2016,8060191000,0.02100393042243183,1591.5833939233098,1.3196877086444331e-5,0.1465937538383262
2016,8060183760,0.1055433539533046,8497.022170946067,1.242121673098486e-5,0.13797755150003416
2016,8060200390,0.0018141674004837776,153.14957671650737,1.184572258950446e-5,0.13158483859083883
2016,8060142980,0.07269009379346685,6180.474058700507,1.1761248911179882e-5,0.13064648677282795
2016,8060186110,0.0024960145916748185,252.0068322751695,9.90455127402811e-6,0.11002188940862208
2016,8060200690,0.006050940659342057,615.303526669379,9.834074399176015e-6,0.1092390170990834
2016,8060186210,0.010514761138712523,1095.2609042481695,9.600234152364156e-6,0.1066414692584778
2016,8060140910,0.024940322835873475,2701.743751407681,9.231194787765826e-6,0.10254210048992651
2016,8060185330,0.009282145362904436,1097.6361858648497,8.456486295220712e-6,0.09393647164995846
2016,8060248700,0.010880216473808298,1534.5627935948194,7.090108348268134e-6,0.07875845103995882
2016,8060134260,0.00805525266022316,1166.2502076963747,6.90696782479827e-6,0.07672408664908786
2016,8060143060,0.007526346280232412,1095.8193100038516,6.868236589302262e-6,0.07629385174086187
2016,8060185450,0.0016459609294369032,262.73558601861663,6.264704962046046e-6,0.06958969239921568
2016,8060182000,0.02566294689705601,4346.942136568582,5.903678054779444e-6,0.06557932773292538
2016,8060176860,0.0038241224383824385,681.0588923034843,5.614965873873921e-6,0.06237225062668601
2016,8060190880,0.007073333017676351,1289.251567410146,5.486386983329633e-6,0.06094396860922176
2016,8060147270,0.002965053146098347,551.882817957885,5.372613623069191e-6,0.059680149611884094
2016,8060187150,7.820529045532508e-4,170.07833545927053,4.598192370835689e-6,0.05107771149918105
2016,8060153970,0.01524388698925133,4300.162554726809,3.5449559860231335e-6,0.03937813482528932
2016,8060200510,0.0015668918044924552,475.5689605901216,3.294773070446268e-6,0.03659904909914414
2016,8060146840,0.012008527227175216,3665.4229241635658,3.2761641632160393e-6,0.03639233734848985
2016,8060130480,0.004843777399148758,1538.0068713081748,3.1493860590029814e-6,0.03498405885355799
2016,8060176060,0.009671191098617974,3156.4270695989358,3.0639678615627962e-6,0.03403521511372182
2016,8060176200,0.00674886359963188,2455.8713871210466,2.7480525385099236e-6,0.03052595964380929
2016,8060224890,0.0037010078121697335,1385.9117063737847,2.6704499248753443e-6,0.0296639330926911
2016,8060147380,0.001138619513463411,448.4123135497491,2.539224457173803e-6,0.0282062523259801
2016,8060187200,0.0017754654710087794,730.5354580078448,2.4303618004394165e-6,0.026996982481381843
2016,8060182380,0.003983695407777123,1679.4707331864308,2.3719945391480123e-6,0.026348626368195165
2016,8060141480,0.002090084438641273,956.6373338607664,2.1848242428571934e-6,0.02426949839264655
2016,8060186220,8.485028434087233e-4,401.45972080455005,2.113544147612795e-6,0.02347770373794274
2016,8060191670,0.0024314198813193463,1220.2767358461736,1.9925151483227554e-6,0.02213328753909465
2016,8060183880,0.0018475541707695447,930.9129191707024,1.9846691701468984e-6,0.022046132723163695
2016,8060224880,0.001771940277420307,918.5892020406163,1.9289800854222965e-6,0.021427526372272878
2016,8060154080,0.0017427183950179535,973.6988091778679,1.7897920574529603e-6,0.019881395770637
2016,8060149930,0.004169324860670719,2670.650706534817,1.5611644197681096e-6,0.017341750715229334
2016,8060248850,0.002302230607072201,2106.5246071700867,1.0929046825448796e-6,0.012140220671321318
2016,8060146890,0.0014130421702418488,1642.030695937076,8.605455267908084e-7,0.009559125109274893
2016,8060181840,6.523759031609672e-4,784.4138417407347,8.316731149379579e-7,0.009238404138082162
2016,8060005510,6.692943689872728e-4,840.7831464903967,7.9603685181018e-7,0.008842548849709628
2016,8060236960,0.002251596862640213,3313.152853659157,6.795934151222374e-7,0.007549070068168582
2016,8060246280,6.877605885987293e-5,709.2570941307227,9.696915184777391e-8,0.0010771542299568273
2016,8060200840,1.9274333302398016e-4,2279.700619719025,8.454765128227054e-8,9.391735255618117e-4
2016,8060229830,0,23.725208801104376,0,0
2016,8060278870,0,0,0,0
2016,8060004910,0,0,0,0
2016,8060285160,0,0,0,0
2016,8060285170,0,0,0,0
2016,8060275490,0,0,0,0
2016,8060275630,0,0,0,0
2016,8060272850,0,0,0,0
2016,8060258770,0,0,0,0
2016,8060258870,0,0,0,0
2016,8060256960,0,0,0,0
2016,8060257060,0,0,0,0
2016,8060254470,0,0,0,0
2016,8060254340,0,23.887038298704834,0,0
2016,8060225700,0,0,0,0
2016,8060225860,0,0,0,0
2016,8060224230,0,0,0,0
2016,8060224140,0,122.4926589763087,0,0
2016,8060005260,0,707.941034375654,0,0
2016,8060182480,0,121.03430661420384,0,0
2018,8060248080,0.09338937452491314,1622.5449287848207,5.755734270782605e-5,1
2018,8060142260,0.0031614793538252087,57.266986009385114,5.520596724449746e-5,0.9591472546732274
2018,8060176870,6.411545531666258e-4,17.036402404777984,3.7634386529095446e-5,0.6538589997133122
2018,8060191680,0.032183993298565076,980.7975923131139,3.281410308386088e-5,0.570111501679857
2018,8060236950,0.07833774038734478,2561.2874590918436,3.058529807314991e-5,0.5313882926876545
2018,8060149600,0.020244492387968976,795.0445803621494,2.5463342418795487e-5,0.4423995483608948
2018,8060141930,0.027960574478109842,1190.4114429464396,2.348816003389836e-5,0.4080827732636914
2018,8060246290,0.17565522009169285,8100.232562212119,2.1685207028639014e-5,0.3767583076014815
2018,8060134390,0.0368467949890406,1719.2756576395914,2.143158069231777e-5,0.37235180924020883
2018,8060248210,0.0049193552383233925,231.18905890071673,2.127849501924739e-5,0.3696921021399788
2018,8060141040,0.024077834780280638,1273.7414053202829,1.8903236308178468e-5,0.3284244097948636
2018,8060142620,0.025054173762710012,1412.4703073795329,1.7737841023498358e-5,0.30817685787788374
2018,8060142150,0.02988377851537367,1704.6033612864992,1.7531221159167357e-5,0.30458704892197264
2018,8060130340,0.029803881906217838,1819.6729705208243,1.6378702321267876e-5,0.28456321210674773
2018,8060200690,0.009918960899096961,615.303526669379,1.6120435637331745e-5,0.28007609244858095
2018,8060200390,0.0023128517030025914,153.14957671650737,1.5101913779911208e-5,0.2623803162104252
2018,8060186150,0.060333325352223674,4251.306378493765,1.4191714259276634e-5,0.2465665298573103
2018,8060183760,0.11506516527758297,8497.022170946067,1.3541822412918512e-5,0.23527532328342246
2018,8060185330,0.014839710901142637,1097.6361858648497,1.3519699051694556e-5,0.23489095249451616
2018,8060141820,0.0023875465879066426,198.78216953895637,1.201086894988709e-5,0.20867657165579984
2018,8060191000,0.01859373966574806,1591.5833939233098,1.1682541886739486e-5,0.2029722245177767
2018,8060176860,0.007802563966734447,681.0588923034843,1.1456518745896607e-5,0.19904530346462412
2018,8060149770,0.001569589231407537,149.34960531572716,1.050949701600753e-5,0.18259176886181297
2018,8060185450,0.002538585625743795,262.73558601861663,9.662130905875532e-6,0.16786964879394572
2018,8060142510,0.003954769004861737,430.78840269632525,9.180305180243127e-6,0.1594984192867348
2018,8060142980,0.05474029322581464,6180.474058700507,8.856973220161725e-6,0.15388085695897571
2018,8060186110,0.0022038806175980396,252.0068322751695,8.745320901425379e-6,0.15194101204113233
2018,8060140910,0.023155151511185263,2701.743751407681,8.570446956385412e-6,0.14890275598529484
2018,8060186210,0.008500620099387374,1095.2609042481695,7.761274109589931e-6,0.13484420483044005
2018,8060248700,0.011646789690146191,1534.5627935948194,7.58964686147693e-6,0.13186235681524902
2018,8060143060,0.006907028409553519,1095.8193100038516,6.3030723646668e-6,0.10950943994517964
2018,8060181840,0.0043292242814566865,784.4138417407347,5.519056461127041e-6,0.09588796496639893
2018,8060190880,0.00687382604386703,1289.251567410146,5.331640633701304e-6,0.09263180652320772
2018,8060147270,0.0028861493294135916,551.882817957885,5.229641575168296e-6,0.09085967713476847
2018,8060134260,0.005151988923442962,1166.2502076963747,4.417567422019485e-6,0.0767507187474593
2018,8060187150,6.694290587838052e-4,170.07833545927053,3.936004294586459e-6,0.06838405161556012
2018,8060183880,0.003578441579222157,930.9129191707024,3.844013232096927e-6,0.06678580092917073
2018,8060182000,0.015996297318389342,4346.942136568582,3.6798965378031475e-6,0.06393444111002701
2018,8060182380,0.005908892751579298,1679.4707331864308,3.518306472878189e-6,0.06112697889369042
2018,8060153970,0.014835070988962726,4300.162554726809,3.4498860915515335e-6,0.0599382447008356
2018,8060186220,0.0013228953725494732,401.45972080455005,3.2952132032033234e-6,0.057250961357451176
2018,8060187200,0.002197118690599376,730.5354580078448,3.007545583880177e-6,0.0522530304977273
2018,8060191670,0.0035637260206708085,1220.2767358461736,2.9204244545395045e-6,0.05073938992222474
2018,8060130480,0.004335585953656709,1538.0068713081748,2.8189639685868314e-6,0.04897661768189201
2018,8060200510,0.0012719013711145195,475.5689605901216,2.6744835691888913e-6,0.04646641841624219
2018,8060176200,0.005947783966281108,2455.8713871210466,2.421862967854167e-6,0.04207739367239529
2018,8060154080,0.002183295809642457,973.6988091778679,2.2422701856705556e-6,0.038957152644325865
2018,8060248850,0.004457207042311003,2106.5246071700867,2.1159055190429663e-6,0.0367616957194111
2018,8060176060,0.006494281186048185,3156.4270695989358,2.057478612003339e-6,0.035746587927930604
2018,8060146840,0.007475688485825576,3665.4229241635658,2.039515941405724e-6,0.03543450488600148
2018,8060005510,0.0015243776022664914,840.7831464903967,1.8130449077500659e-6,0.0314998021530196
2018,8060141480,0.0015756201292116713,956.6373338607664,1.6470401827752572e-6,0.028615639730555347
2018,8060147380,7.243996454784211e-4,448.4123135497491,1.6154767021090123e-6,0.0280672565151163
2018,8060236960,0.004891810224760093,3313.152853659157,1.476481901327738e-6,0.025652363918582735
2018,8060224890,0.0018802174299762807,1385.9117063737847,1.3566646571561466e-6,0.023570661766698992
2018,8060246280,7.431752440842813e-4,709.2570941307227,1.0478220806450012e-6,0.01820483766882673
2018,8060146890,0.001606472724804164,1642.030695937076,9.783451239852616e-7,0.01699774655948869
2018,8060149930,0.002597169072677437,2670.650706534817,9.724854943862266e-7,0.01689594148435206
2018,8060224880,8.07202473984691e-4,918.5892020406163,8.787415225342479e-7,0.015267235789444564
2018,8060200840,1.721612389238095e-4,2279.700619719025,7.551923153182654e-8,0.0013120694594116178
2018,8060229830,0,23.725208801104376,0,0
2018,8060278870,0,0,0,0
2018,8060004910,0,0,0,0
2018,8060285160,0,0,0,0
2018,8060285170,0,0,0,0
2018,8060275490,0,0,0,0
2018,8060275630,0,0,0,0
2018,8060272850,0,0,0,0
2018,8060258770,0,0,0,0
2018,8060258870,0,0,0,0
2018,8060256960,0,0,0,0
2018,8060257060,0,0,0,0
2018,8060254470,0,0,0,0
2018,8060254340,0,23.887038298704834,0,0
2018,8060225700,0,0,0,0
2018,8060225860,0,0,0,0
2018,8060224230,0,0,0,0
2018,8060224140,0,122.4926589763087,0,0
2018,8060005260,0,707.941034375654,0,0
2018,8060182480,0,121.03430661420384,0,0
2021,8060142260,0.004146990184806203,57.266986009385114,7.241502432355319e-5,1
2021,8060191680,0.04771064491352077,980.7975923131139,4.8644741063240114e-5,0.6717492884611002
2021,8060248080,0.0758291951534785,1622.5449287848207,4.673472753094706e-5,0.6453733595687885
2021,8060134390,0.054086928330217006,1719.2756576395914,3.1459136927741665e-5,0.4344283140357863
2021,8060142150,0.0511810301023226,1704.6033612864992,3.0025184312493214e-5,0.41462644793626674
2021,8060200390,0.004232183431888328,153.14957671650737,2.7634313607816572e-5,0.38161022337499145
2021,8060149600,0.021763061148600278,795.0445803621494,2.7373384695845637e-5,0.37800698061689897
2021,8060236950,0.0628148499473798,2561.2874590918436,2.452471694436519e-5,0.3386689043255415
2021,8060141930,0.027400626179207726,1190.4114429464396,2.3017777879711264e-5,0.3178591472519145
2021,8060200690,0.012696420974410453,615.303526669379,2.0634403061422105e-5,0.28494643555219673
2021,8060185330,0.02211151108828973,1097.6361858648497,2.0144663024996416e-5,0.278183473846384
2021,8060185450,0.005158049353283551,262.73558601861663,1.963209259714848e-5,0.27110524066706815
2021,8060149770,0.0028699243898843724,149.34960531572716,1.9216149810488698e-5,0.2653613665118744
2021,8060141040,0.024451719739252253,1273.7414053202829,1.9196769169252105e-5,0.2650937336357188
2021,8060141820,0.0037406866031667882,198.78216953895637,1.8818018798379735e-5,0.2598634602993446
2021,8060246290,0.1512277113174962,8100.232562212119,1.8669551788300378e-5,0.2578132364477858
2021,8060142620,0.02476554098192042,1412.4703073795329,1.7533494936163555e-5,0.2421250990377799
2021,8060248210,0.004006578809488995,231.18905890071673,1.7330313244666156e-5,0.2393193043370894
2021,8060130340,0.02482412030224639,1819.6729705208243,1.3642077837283732e-5,0.18838739563671744
2021,8060186150,0.05616329091513561,4251.306378493765,1.3210831192795431e-5,0.1824321860857067
2021,8060142980,0.0742989619935157,6180.474058700507,1.202156360302524e-5,0.16600924622095573
2021,8060191000,0.018187706589429326,1591.5833939233098,1.142742922480234e-5,0.15780467287760805
2021,8060183760,0.09163017455008605,8497.022170946067,1.0783798453933404e-5,0.1489165895429513
2021,8060186110,0.0026107410752243946,252.0068322751695,1.0359802754766954e-5,0.14306151039153073
2021,8060190880,0.013180418511559029,1289.251567410146,1.0223310054247915e-5,0.14117664324145998
2021,8060142510,0.003659394255334172,430.78840269632525,8.49464431361162e-6,0.11730499841658844
2021,8060134260,0.009782928076954318,1166.2502076963747,8.388361273073604e-6,0.11583730519227715
2021,8060140910,0.021408525940489993,2701.743751407681,7.923966116081726e-6,0.10942433825164696
2021,8060248700,0.01149526642252043,1534.5627935948194,7.490906511288453e-6,0.10344409300780992
2021,8060191670,0.009096618377709796,1220.2767358461736,7.454553635657039e-6,0.10294208564164528
2021,8060143060,0.00668162568619183,1095.8193100038516,6.097379034293843e-6,0.08420046932595801
2021,8060182380,0.008865606010168493,1679.4707331864308,5.278809469545165e-6,0.0728966056264683
2021,8060147270,0.002680014652720153,551.882817957885,4.856129898439181e-6,0.06705970126781705
2021,8060153970,0.018394327001945588,4300.162554726809,4.277588758063633e-6,0.059070459452601955
2021,8060154080,0.003481487976986612,973.6988091778679,3.575528637984233e-6,0.04937550834766871
2021,8060176200,0.008763818959925796,2455.8713871210466,3.5685170672554605e-6,0.04927868354101748
2021,8060147380,0.0015283990970391072,448.4123135497491,3.4084681683691965e-6,0.047068522039570494
2021,8060182000,0.014597574291153015,4346.942136568582,3.3581248225853185e-6,0.0463733162275978
2021,8060176870,5.375547452780101e-5,17.036402404777984,3.1553301718633324e-6,0.04357286628483604
2021,8060146840,0.011196638877716072,3665.4229241635658,3.0546649348167916e-6,0.04218275093257482
2021,8060176060,0.00859585151304789,3156.4270695989358,2.7232853234084393e-6,0.03760663410455672
2021,8060200510,0.001275787453925318,475.5689605901216,2.682655008313043e-6,0.03704555834058461
2021,8060130480,0.003955895476579429,1538.0068713081748,2.5720921995716978e-6,0.035518764560231154
2021,8060149930,0.006617102186996437,2670.650706534817,2.4777115819770237e-6,0.03421543533433767
2021,8060141480,0.0019098485919210495,956.6373338607664,1.996418626286875e-6,0.02756912180774528
2021,8060183880,0.001845514493442764,930.9129191707024,1.9824781195289763e-6,0.027376613320892994
2021,8060186210,0.00193497705338235,1095.2609042481695,1.7666813869436845e-6,0.02439661387186839
2021,8060176860,8.266101714762616e-4,681.0588923034843,1.2137132057412718e-6,0.01676051644087494
2021,8060146890,0.0019294731789748758,1642.030695937076,1.175053050925922e-6,0.016226647189618255
2021,8060224890,0.0016266127344648348,1385.9117063737847,1.1736770293403758e-6,0.0162076453098509
2021,8060248850,0.00193677616773252,2106.5246071700867,9.194177752019676e-7,0.012696505784407014
2021,8060187150,1.3675164583955242e-4,170.07833545927053,8.040509419984357e-7,0.011103371841814268
2021,8060236960,0.002264949547505132,3313.152853659157,6.836236200221327e-7,0.009440356147195027
2021,8060187200,4.7871124158728706e-4,730.5354580078448,6.552881675212902e-7,0.009049063694205732
2021,8060181840,4.628559810548308e-4,784.4138417407347,5.900660549636431e-7,0.008148392691649246
2021,8060186220,2.1792420188766228e-4,401.45972080455005,5.428295557295978e-7,0.007496090221612217
2021,8060200840,9.625448021959508e-4,2279.700619719025,4.222242139472618e-7,0.005830616200040856
2021,8060005510,2.1395064533126637e-4,840.7831464903967,2.5446590624983475e-7,0.0035139932441763887
2021,8060246280,1.2253402303203878e-4,709.2570941307227,1.7276390189966094e-7,0.002385746652900992
2021,8060229830,0,23.725208801104376,0,0
2021,8060278870,0,0,0,0
2021,8060004910,0,0,0,0
2021,8060285160,0,0,0,0
2021,8060285170,0,0,0,0
2021,8060275490,0,0,0,0
2021,8060275630,0,0,0,0
2021,8060272850,0,0,0,0
2021,8060258770,0,0,0,0
2021,8060258870,0,0,0,0
2021,8060256960,0,0,0,0
2021,8060257060,0,0,0,0
2021,8060254470,0,0,0,0
2021,8060254340,0,23.887038298704834,0,0
2021,8060225700,0,0,0,0
2021,8060225860,0,0,0,0
2021,8060224230,0,0,0,0
2021,8060224140,0,122.4926589763087,0,0
2021,8060005260,0,707.941034375654,0,0
2021,8060182480,0,121.03430661420384,0,0
2021,8060224880,0,918.5892020406163,0,0
