reachid,Str_Order,avg_individuals,n_years
11893,1,0,6
11895,2,0,6
11896,1,0,6
11898,2,0,6
11899,1,0,6
11901,1,0,6
11903,1,0,6
11904,2,0,6
11906,1,0,6
11907,2,0,6
11908,1,0,6
11910,1,0,6
11911,1,0,6
11915,2,0,6
11917,1,0,6
11919,2,0,6
11920,2,0,6
11921,1,0,6
11923,2,0,6
11927,1,0,6
11929,1,0,6
11930,1,0,6
11931,1,0,6
11935,1,0,6
11944,2,0,6
11945,1,0,6
11946,1,0,6
11947,1,0,6
11948,2,0,6
11949,2,0,6
11950,2,0,6
11953,2,0,6
11954,1,0,6
11956,1,0,6
11957,1,0,6
11958,2,0,6
11960,1,0,6
11961,1,0,6
11962,2,0,6
11963,1,0,6
11964,1,0,6
11971,1,0,6
11972,1,0,6
11973,2,0,6
11976,1,0,6
11978,1,0,6
11979,1,0,6
11980,1,0,6
11981,2,0,6
11982,1,0,6
11983,1,0,6
11984,2,0,6
11985,2,0,6
11986,1,0,6
11987,2,0,6
11988,1,0,6
11989,1,0,6
11991,1,0,6
11992,1,0,6
11993,2,0,6
11995,1,0,6
11996,1,0,6
11999,1,0,6
12001,1,0,6
12002,1,0,6
12003,1,0,6
12004,2,0,6
12005,1,0,6
12006,1,0,6
12007,1,0,6
12011,1,0,6
12012,2,0,6
12013,1,0,6
12014,2,0,6
12015,1,0,6
12016,1,0,6
12017,1,0,6
12018,1,0,6
12019,1,0,6
12020,1,0,6
12021,2,0,6
12024,1,0,6
12025,2,0,6
12026,1,0,6
12027,2,0,6
12028,1,0,6
12032,1,0,6
12033,1,0,6
7133,2,0,6
7134,1,0,6
7135,1,0,6
7136,1,0,6
7137,1,0,6
7259,1,0,6
6743,1,0,6
6744,1,0,6
6746,2,0,6
6748,2,0,6
6750,2,0,6
6758,2,0,6
6759,1,0,6
6760,1,0,6
6761,1,0,6
6773,2,0,6
6774,1,0,6
6775,1,0,6
6776,2,0,6
6777,1,0,6
6779,2,0,6
6781,1,0,6
6782,2,0,6
6783,2,0,6
6784,1,0,6
6791,2,0,6
6792,1,0,6
6793,2,0,6
6795,1,0,6
6796,1,0,6
6797,1,0,6
6799,1,0,6
6911,1,0,6
6912,1,0,6
6913,1,0,6
7094,2,0,6
7097,1,0,6
7098,1,0,6
7099,2,0,6
7160,2,0,6
6800,1,0,6
6802,1,0,6
6803,1,0,6
6805,1,0,6
6806,1,0,6
6808,1,0,6
6809,1,0,6
6811,1,0,6
6815,1,0,6
6816,1,0,6
6827,1,0,6
6828,1,0,6
8259,2,0,6
8260,1,0,6
8261,1,0,6
8262,1,0,6
8265,1,0,6
8266,1,0,6
8268,1,0,6
8270,2,0,6
8271,1,0,6
8273,1,0,6
8274,1,0,6
8276,2,0,6
8281,1,0,6
8282,2,0,6
8283,1,0,6
8286,2,0,6
8288,2,0,6
8307,1,0,6
8308,1,0,6
8309,1,0,6
8310,1,0,6
8311,2,0,6
8312,2,0,6
8313,1,0,6
8315,1,0,6
8316,1,0,6
8318,1,0,6
8323,2,0,6
8324,2,0,6
8327,1,0,6
8328,1,0,6
8329,2,0,6
8330,2,0,6
8331,1,0,6
8332,1,0,6
8333,1,0,6
8334,1,0,6
8335,1,0,6
8336,2,0,6
8341,1,0,6
8344,2,0,6
8345,2,0,6
8346,1,0,6
8347,1,0,6
8348,1,0,6
8352,1,0,6
8354,1,0,6
8358,1,0,6
8359,1,0,6
8360,1,0,6
8406,1,0,6
8407,1,0,6
8408,1,0,6
8529,1,0,6
8531,1,0,6
8667,2,0,6
8668,1,0,6
8669,2,0,6
8670,1,0,6
8671,1,0,6
8775,1,0,6
8776,2,0,6
8777,1,0,6
8833,1,0,6
8834,1,0,6
8361,1,0,6
8362,1,0,6
8363,2,0,6
12537,1,0,6
12538,2,0,6
12539,2,0,6
12546,2,0,6
12548,1,0,6
12549,1,0,6
12550,1,0,6
12551,2,0,6
12552,1,0,6
12553,1,0,6
12554,1,0,6
12555,2,0,6
12556,2,0,6
12558,1,0,6
12559,1,0,6
12560,1,0,6
12583,1,0,6
12584,1,0,6
12585,1,0,6
12586,1,0,6
12587,1,0,6
12588,1,0,6
12592,3,44.64989761894215,6
12595,3,41.6191770114703,6
12597,4,55.896976943777645,6
12602,3,52.349678740182114,6
12603,4,37.75128181034045,6
12605,5,68.83723593294532,6
12611,3,57.12294798323885,6
12616,3,0,6
12618,3,77.4308597969096,6
12620,5,75.86158729260157,6
12623,3,37.71312935697788,6
12625,3,49.11288891914145,6
12630,6,39.650927549924255,6
12632,3,41.94126279550681,6
12633,3,44.43290305291248,6
12635,7,0,6
15714,4,52.20652540253215,6
15715,3,63.62573092165535,6
15724,7,0,6
15733,7,0,6
15737,7,0,6
15739,6,79.18843913264071,6
15741,3,8.594115171365367,6
15742,7,0,6
15743,3,10.782507368564275,6
15744,4,53.23239147088089,6
15751,3,15.516106577060317,6
15753,3,21.126681016081953,6
15756,7,0,6
15758,7,0,6
15769,4,10.985510092253222,6
15771,4,10.990497866351198,6
15772,4,10.359483886271285,6
15773,3,21.137712989015373,6
15775,4,10.752277203836654,6
15777,4,7.081486063980706,6
15794,7,0,6
15799,4,15.624277844472788,6
15810,5,53.494882052254745,6
15819,3,10.777717277169883,6
15821,4,15.36098417261884,6
2373,7,0,6
2437,3,60.39591793278741,6
2494,3,0,6
2574,3,0,6
2390,3,0,6
2774,4,0,6
2775,7,0,6
2778,4,0,6
2844,5,27.282807760351478,6
2395,4,0,6
2396,3,0,6
2403,3,0,6
2406,4,0,6
2416,3,4.750639428471491,6
2419,3,5.027442172590186,6
2583,3,57.97129401435277,6
2802,4,0,6
2971,3,0,6
2973,3,0,6
3035,3,0,6
2469,4,0,6
2485,4,0,6
2487,3,0,6
2941,6,0,6
2779,4,39.96649905741261,6
2781,5,27.27789977766726,6
2861,5,0,6
2865,3,63.47824099287501,6
2490,3,0,6
2497,3,0,6
2501,3,0,6
2505,4,0,6
2508,3,33.73660123536409,6
2510,3,0,6
2514,5,74.68728449642231,6
2538,4,0,6
2541,3,0,6
2553,4,0,6
2558,3,0,6
2746,7,0,6
3057,4,40.3180767454152,6
3117,3,40.30194974666387,6
2799,5,0,6
2579,3,0,6
2587,7,0,6
2980,6,0,6
2981,3,0,6
3102,6,0,6
2605,4,0,6
2606,3,0,6
2615,3,0,6
2626,6,0,6
2627,3,0,6
2632,5,27.276297583847484,6
2638,3,0,6
2640,3,0,6
2649,7,0,6
2659,3,0,6
2660,4,0,6
2663,4,39.9698492891944,6
2671,5,66.9207996594514,6
2673,3,42.893215344705105,6
2677,3,0,6
2688,3,0,6
2691,3,0,6
2692,5,72.03964709386952,6
2694,3,46.56018073849901,6
2701,3,0,6
2719,4,0,6
2751,3,0,6
2761,3,19.646518041113517,6
2763,4,0,6
2764,3,0,6
2766,4,0,6
2783,4,0,6
2784,3,61.57496891254912,6
12589,2,0,6
12590,1,0,6
12591,2,0,6
12593,2,0,6
12594,2,0,6
12596,1,0,6
12598,1,0,6
12599,2,0,6
12600,2,0,6
12601,1,0,6
12604,1,0,6
12606,2,0,6
12607,1,0,6
12608,2,0,6
12609,1,0,6
12610,1,0,6
12612,1,0,6
12613,2,0,6
12614,1,0,6
12615,2,0,6
12617,1,0,6
12619,1,0,6
12621,2,0,6
12622,1,0,6
12624,2,0,6
12626,1,0,6
12627,2,0,6
12628,2,0,6
12629,1,0,6
12631,1,0,6
12634,1,0,6
12639,2,0,6
12640,1,0,6
12641,1,0,6
12642,2,0,6
12643,1,0,6
12644,1,0,6
12645,1,0,6
12646,2,0,6
12647,2,0,6
15705,1,0,6
15716,1,0,6
15720,1,0,6
15721,2,0,6
15722,2,0,6
15723,1,0,6
15734,1,0,6
15735,2,0,6
15736,1,0,6
15738,1,0,6
15740,2,0,6
15752,1,0,6
15754,1,0,6
15755,2,0,6
15757,1,0,6
15759,1,0,6
15760,1,0,6
15761,1,0,6
15762,2,0,6
15763,1,0,6
15764,1,0,6
15765,1,0,6
15770,1,0,6
15774,1,0,6
15776,1,0,6
15778,2,0,6
15779,1,0,6
15780,1,0,6
15781,1,0,6
15782,1,0,6
15783,1,0,6
15787,2,0,6
15788,1,0,6
15789,2,0,6
15790,1,0,6
15791,1,0,6
15792,1,0,6
15793,1,0,6
15795,2,0,6
15796,1,0,6
15797,1,0,6
15798,1,0,6
15800,2,0,6
15801,1,0,6
15805,2,0,6
15809,1,0,6
15811,2,0,6
15812,2,0,6
15820,1,0,6
2371,1,0,6
2372,2,0,6
2374,2,0,6
2375,2,0,6
2376,1,0,6
2438,2,0,6
2439,1,0,6
2440,2,0,6
2441,1,0,6
2442,1,0,6
2495,1,0,6
2496,1,0,6
2566,2,0,6
2567,1,0,6
2568,2,0,6
2569,1,0,6
2570,1,0,6
2571,1,0,6
2572,1,0,6
2573,1,0,6
2389,2,0,6
2391,1,0,6
2773,1,0,6
2776,1,0,6
2777,2,0,6
2995,1,0,6
2996,1,0,6
2997,1,0,6
2839,1,0,6
2840,2,0,6
2841,2,0,6
2842,1,0,6
2843,2,0,6
2845,1,0,6
2846,1,0,6
2847,1,0,6
2392,1,0,6
2393,1,0,6
2394,2,0,6
2397,2,0,6
2401,1,0,6
2402,1,0,6
2404,1,0,6
2405,2,0,6
2417,1,0,6
2418,1,0,6
2420,1,0,6
2421,2,0,6
2430,2,0,6
2431,1,0,6
2432,1,0,6
2433,2,0,6
2434,1,0,6
2435,1,0,6
2436,1,0,6
2443,1,0,6
2444,1,0,6
2445,2,0,6
2446,1,0,6
2447,2,0,6
2448,1,0,6
2455,1,0,6
2456,1,0,6
2457,1,0,6
2581,1,0,6
2582,1,0,6
2800,1,0,6
2801,2,0,6
2869,1,0,6
2870,2,0,6
2871,1,0,6
2972,1,0,6
3034,2,0,6
3036,1,0,6
2458,2,0,6
2459,1,0,6
2460,2,0,6
2461,1,0,6
2462,2,0,6
2463,1,0,6
2464,2,0,6
2465,1,0,6
2466,1,0,6
2467,1,0,6
2468,1,0,6
2486,2,0,6
2650,1,0,6
2651,2,0,6
2652,1,0,6
2942,1,0,6
2943,1,0,6
3409,1,0,6
3410,2,0,6
3411,1,0,6
2780,1,0,6
2857,2,0,6
2858,1,0,6
2859,2,0,6
2860,1,0,6
2862,1,0,6
2863,2,0,6
2864,2,0,6
2488,2,0,6
2489,2,0,6
2491,1,0,6
2492,1,0,6
2493,1,0,6
2498,2,0,6
2499,1,0,6
2500,2,0,6
2502,2,0,6
2503,1,0,6
2504,1,0,6
2506,1,0,6
2507,1,0,6
2509,1,0,6
2511,2,0,6
2512,2,0,6
2513,1,0,6
2515,1,0,6
2516,1,0,6
2517,1,0,6
2518,1,0,6
2519,1,0,6
2520,2,0,6
2521,1,0,6
2522,2,0,6
2523,2,0,6
2524,2,0,6
2525,1,0,6
2526,1,0,6
2533,2,0,6
2534,1,0,6
2535,1,0,6
2536,1,0,6
2537,1,0,6
2539,1,0,6
2540,1,0,6
2542,1,0,6
2543,1,0,6
2544,1,0,6
2548,1,0,6
2549,1,0,6
2550,2,0,6
2551,2,0,6
2552,2,0,6
2554,1,0,6
2555,1,0,6
2556,1,0,6
2557,1,0,6
2559,2,0,6
2560,2,0,6
2561,1,0,6
2562,2,0,6
2563,1,0,6
2564,1,0,6
2565,1,0,6
2575,2,0,6
2576,2,0,6
2577,2,0,6
2608,1,0,6
2609,1,0,6
2610,2,0,6
2668,2,0,6
2669,1,0,6
2670,1,0,6
2737,1,0,6
2738,1,0,6
2739,1,0,6
2740,1,0,6
2741,2,0,6
2742,2,0,6
2743,1,0,6
2744,1,0,6
2745,2,0,6
2747,1,0,6
2748,2,0,6
2617,1,0,6
2618,1,0,6
2619,1,0,6
2620,2,0,6
2621,1,0,6
2622,1,0,6
3055,2,0,6
3056,1,0,6
3116,1,0,6
2797,1,0,6
2798,2,0,6
2578,2,0,6
2580,1,0,6
2584,1,0,6
2585,1,0,6
2586,1,0,6
2824,2,0,6
2825,1,0,6
2826,1,0,6
2917,1,0,6
2918,1,0,6
2919,1,0,6
2982,1,0,6
3100,2,0,6
3101,1,0,6
2607,1,0,6
2611,1,0,6
2612,1,0,6
2613,1,0,6
2614,1,0,6
2616,1,0,6
2628,1,0,6
2629,1,0,6
2630,1,0,6
2631,2,0,6
2633,1,0,6
2634,1,0,6
2635,1,0,6
2636,1,0,6
2637,1,0,6
2639,1,0,6
2641,1,0,6
2642,1,0,6
2643,1,0,6
2644,2,0,6
2645,1,0,6
2646,2,0,6
2647,1,0,6
2648,1,0,6
2653,2,0,6
2654,1,0,6
2655,1,0,6
2656,1,0,6
2657,1,0,6
2658,1,0,6
2661,2,0,6
2662,1,0,6
2664,1,0,6
2665,1,0,6
2666,1,0,6
2667,1,0,6
2672,1,0,6
2674,2,0,6
2675,1,0,6
2676,2,0,6
2678,1,0,6
2679,1,0,6
2680,1,0,6
2681,2,0,6
2682,1,0,6
2683,1,0,6
2684,2,0,6
2685,2,0,6
2686,2,0,6
2687,1,0,6
2689,1,0,6
2690,2,0,6
2693,1,0,6
2695,2,0,6
2696,1,0,6
2697,2,0,6
2698,1,0,6
2699,1,0,6
2700,1,0,6
2702,1,0,6
2703,1,0,6
2704,1,0,6
2705,1,0,6
2706,2,0,6
2715,2,0,6
2716,2,0,6
2717,1,0,6
2718,1,0,6
2720,1,0,6
2721,1,0,6
2722,1,0,6
2723,1,0,6
2724,1,0,6
2749,1,0,6
2750,1,0,6
2758,2,0,6
2759,1,0,6
2760,1,0,6
2762,1,0,6
2765,1,0,6
2767,1,0,6
2768,1,0,6
2769,1,0,6
2770,1,0,6
2771,1,0,6
2772,1,0,6
3178,1,0,6
3179,2,0,6
3180,2,0,6
2782,1,0,6
2785,1,0,6
2786,1,0,6
2787,1,0,6
2792,3,0,6
2794,4,0,6
2795,3,0,6
2805,7,0,6
2807,4,0,6
2811,4,0,6
2816,3,0,6
2821,3,0,6
2833,5,0,6
2838,3,31.15941999938139,6
2902,6,0,6
2978,6,0,6
2979,3,0,6
3104,3,0,6
2873,7,0,6
2876,6,0,6
2877,6,0,6
2965,5,27.57731544354336,6
2891,4,0,6
2896,5,0,6
2897,4,0,6
2898,3,37.710383231752054,6
2999,6,0,6
3334,4,39.222110025963055,6
3335,3,0,6
3191,4,38.44555734659054,6
3192,4,40.66456442060332,6
3196,4,39.1752643635854,6
3197,3,0,6
2901,6,0,6
2908,4,0,6
2910,4,0,6
2911,3,40.04332660642461,6
2912,5,56.445445885742586,6
2914,6,0,6
2922,6,0,6
2924,7,0,6
2926,6,0,6
2951,3,40.3192894607846,6
2954,7,0,6
2962,4,0,6
2970,6,0,6
2991,3,63.62043930189595,6
3003,7,0,6
3006,3,0,6
3012,3,0,6
3017,3,30.614492254578252,6
3042,7,0,6
3092,3,0,6
3093,3,0,6
3221,4,61.16142275924273,6
3047,3,37.71722790143302,6
3268,3,0,6
3272,4,0,6
3274,5,0,6
3373,3,37.376027012439586,6
3376,3,0,6
3864,5,0,6
3825,3,0,6
4979,3,0,6
4986,4,0,6
4308,6,0,6
4990,3,0,6
4313,3,57.860184738967874,6
3064,6,0,6
3068,3,0,6
3072,7,0,6
3073,3,0,6
3074,5,0,6
3075,3,0,6
3085,5,0,6
3088,4,42.09859726219296,6
3094,4,68.76679070695299,6
3096,7,0,6
3118,4,61.29944779301742,6
3122,7,0,6
3130,4,37.45441435588004,6
3133,4,37.45460775020087,6
3138,3,0,6
3140,5,0,6
3141,4,0,6
3145,4,0,6
3150,5,50.09273313859977,6
3156,6,0,6
3160,3,0,6
3161,4,39.22193250402633,6
3166,4,0,6
3167,3,5.026279449300484,6
3168,6,0,6
3169,3,0,6
3172,5,27.87034924275488,6
3173,6,0,6
3176,4,55.915903807222875,6
3200,3,0,6
3203,4,40.116736235377886,6
3204,3,0,6
3205,3,0,6
3211,3,0,6
3215,3,0,6
3226,3,0,6
3231,3,39.44178220224958,6
3254,4,60.01413162961602,6
3350,3,38.44930538976813,6
4284,6,0,6
3419,3,5.292759315314296,6
3477,7,0,6
3259,7,0,6
3261,5,0,6
3288,3,0,6
3291,4,82.49458046575043,6
3293,7,0,6
3297,3,39.22378848313469,6
3304,4,38.765355470935035,6
3314,5,41.620861925777824,6
3321,3,0,6
3326,3,0,6
3327,4,82.00823062616787,6
3508,3,0,6
3510,7,0,6
3513,3,0,6
2788,2,0,6
2789,1,0,6
2790,1,0,6
2791,2,0,6
2793,1,0,6
2796,1,0,6
2803,2,0,6
2804,1,0,6
2806,2,0,6
2808,1,0,6
2809,2,0,6
2810,2,0,6
2812,1,0,6
2813,2,0,6
2814,2,0,6
2815,1,0,6
2817,2,0,6
2818,1,0,6
2819,1,0,6
2820,1,0,6
2822,1,0,6
2823,1,0,6
2827,2,0,6
2828,1,0,6
2829,2,0,6
2830,1,0,6
2831,1,0,6
2832,1,0,6
2834,1,0,6
2835,1,0,6
2836,1,0,6
2837,2,0,6
2848,2,0,6
2849,1,0,6
2850,1,0,6
2851,2,0,6
2852,1,0,6
2853,2,0,6
2866,1,0,6
2867,2,0,6
2868,2,0,6
2903,2,0,6
2904,1,0,6
2977,1,0,6
3103,1,0,6
3113,1,0,6
3114,2,0,6
3184,1,0,6
3185,1,0,6
3186,1,0,6
2872,1,0,6
2874,1,0,6
2875,1,0,6
2966,2,0,6
2967,1,0,6
2890,1,0,6
2892,1,0,6
2893,1,0,6
2894,1,0,6
2895,1,0,6
2992,1,0,6
2993,1,0,6
2994,1,0,6
2998,2,0,6
3000,2,0,6
3187,1,0,6
3188,1,0,6
3189,1,0,6
3331,1,0,6
3332,2,0,6
3333,2,0,6
3336,1,0,6
3124,2,0,6
3125,2,0,6
3126,1,0,6
3190,2,0,6
3193,2,0,6
3194,1,0,6
3195,1,0,6
3198,1,0,6
3307,2,0,6
3308,1,0,6
3309,1,0,6
3370,1,0,6
3371,1,0,6
3372,1,0,6
2899,1,0,6
2900,1,0,6
2905,1,0,6
2906,1,0,6
2907,2,0,6
2909,2,0,6
2913,1,0,6
2915,1,0,6
2916,2,0,6
2920,1,0,6
2921,1,0,6
2923,1,0,6
2925,1,0,6
2927,2,0,6
2928,1,0,6
2949,1,0,6
2950,2,0,6
2952,1,0,6
2953,2,0,6
2955,1,0,6
2956,2,0,6
2957,2,0,6
2958,1,0,6
2959,1,0,6
2960,1,0,6
2961,1,0,6
2963,1,0,6
2964,1,0,6
2968,2,0,6
2969,2,0,6
2974,1,0,6
2975,2,0,6
2976,2,0,6
2983,2,0,6
2984,1,0,6
2985,1,0,6
2986,1,0,6
2987,1,0,6
2988,1,0,6
2989,2,0,6
2990,1,0,6
3002,2,0,6
3004,1,0,6
3005,1,0,6
3007,1,0,6
3008,1,0,6
3009,1,0,6
3010,1,0,6
3011,2,0,6
3013,1,0,6
3014,1,0,6
3015,1,0,6
3016,1,0,6
3018,1,0,6
3019,2,0,6
3020,1,0,6
3021,2,0,6
3031,2,0,6
3032,2,0,6
3033,2,0,6
3037,1,0,6
3038,1,0,6
3039,1,0,6
3040,1,0,6
3041,2,0,6
3043,2,0,6
3044,2,0,6
3045,2,0,6
3091,2,0,6
3220,2,0,6
3222,2,0,6
3223,1,0,6
3224,1,0,6
3225,1,0,6
3280,2,0,6
3281,1,0,6
3282,1,0,6
3340,1,0,6
3341,1,0,6
3342,1,0,6
3046,1,0,6
3048,1,0,6
3049,2,0,6
3050,1,0,6
3051,2,0,6
3052,1,0,6
3053,2,0,6
3054,2,0,6
3269,1,0,6
3270,1,0,6
3271,1,0,6
3273,1,0,6
3275,1,0,6
3366,1,0,6
3367,2,0,6
3368,1,0,6
3369,1,0,6
3374,1,0,6
3375,1,0,6
3810,1,0,6
3862,1,0,6
3863,1,0,6
3634,2,0,6
3635,2,0,6
3636,2,0,6
3637,2,0,6
3820,1,0,6
3821,2,0,6
3822,1,0,6
3823,1,0,6
3824,2,0,6
3826,1,0,6
3827,1,0,6
3910,2,0,6
3911,1,0,6
3912,2,0,6
3913,1,0,6
3914,1,0,6
3915,2,0,6
3919,2,0,6
3920,2,0,6
4980,1,0,6
4981,1,0,6
4982,2,0,6
4983,1,0,6
4984,2,0,6
4985,1,0,6
4988,1,0,6
4989,2,0,6
4312,2,0,6
4314,2,0,6
4315,1,0,6
3058,1,0,6
3059,1,0,6
3060,1,0,6
3065,2,0,6
3066,1,0,6
3067,1,0,6
3069,1,0,6
3070,1,0,6
3071,1,0,6
3076,1,0,6
3077,2,0,6
3078,1,0,6
3082,2,0,6
3083,2,0,6
3084,1,0,6
3086,1,0,6
3087,1,0,6
3089,1,0,6
3090,2,0,6
3095,1,0,6
3097,1,0,6
3098,1,0,6
3099,1,0,6
3352,1,0,6
3353,1,0,6
3354,1,0,6
3562,1,0,6
3563,2,0,6
3564,1,0,6
3119,1,0,6
3120,1,0,6
3121,1,0,6
3123,1,0,6
3127,1,0,6
3128,1,0,6
3129,1,0,6
3131,1,0,6
3132,1,0,6
3134,2,0,6
3135,1,0,6
3136,2,0,6
3137,1,0,6
3139,1,0,6
3146,1,0,6
3147,1,0,6
3148,1,0,6
3149,2,0,6
3151,2,0,6
3152,1,0,6
3153,2,0,6
3154,2,0,6
3155,2,0,6
3157,2,0,6
3158,2,0,6
3159,1,0,6
3162,1,0,6
3170,2,0,6
3171,1,0,6
3174,1,0,6
3175,1,0,6
3177,1,0,6
3181,1,0,6
3182,2,0,6
3183,1,0,6
3199,1,0,6
3201,1,0,6
3202,2,0,6
3206,1,0,6
3207,1,0,6
3208,1,0,6
3209,1,0,6
3210,2,0,6
3212,2,0,6
3213,1,0,6
3214,1,0,6
3216,1,0,6
3227,1,0,6
3228,1,0,6
3229,2,0,6
3230,1,0,6
3232,1,0,6
3233,2,0,6
3234,1,0,6
3243,1,0,6
3244,1,0,6
3245,1,0,6
3246,2,0,6
3253,2,0,6
3255,2,0,6
3349,2,0,6
3351,2,0,6
3703,1,0,6
3704,2,0,6
3705,1,0,6
4282,1,0,6
4283,1,0,6
3415,1,0,6
3416,2,0,6
3417,1,0,6
3418,1,0,6
3420,1,0,6
3475,2,0,6
3476,1,0,6
3553,1,0,6
3554,1,0,6
3555,2,0,6
3256,2,0,6
3257,1,0,6
3258,1,0,6
3260,1,0,6
3262,2,0,6
3263,1,0,6
3264,2,0,6
3265,2,0,6
3266,2,0,6
3267,2,0,6
3276,1,0,6
3286,2,0,6
3287,1,0,6
3289,2,0,6
3290,2,0,6
3292,1,0,6
3294,1,0,6
3295,2,0,6
3296,1,0,6
3298,1,0,6
3299,1,0,6
3300,2,0,6
3301,2,0,6
3302,1,0,6
3303,1,0,6
3305,2,0,6
3306,1,0,6
3310,2,0,6
3311,2,0,6
3312,2,0,6
3313,1,0,6
3315,1,0,6
3316,1,0,6
3317,1,0,6
3318,2,0,6
3319,1,0,6
3320,1,0,6
3322,2,0,6
3323,2,0,6
3324,1,0,6
3325,2,0,6
3723,2,0,6
3505,1,0,6
3506,2,0,6
3507,1,0,6
3509,1,0,6
3511,1,0,6
3512,2,0,6
3514,1,0,6
3515,1,0,6
3516,1,0,6
3517,1,0,6
3518,1,0,6
3519,1,0,6
3577,1,0,6
3578,1,0,6
3579,1,0,6
3344,3,0,6
3797,3,0,6
3798,4,38.387149252887255,6
3853,3,0,6
3358,3,42.889614139909895,6
3360,3,0,6
3362,3,34.16012350148443,6
4169,6,0,6
3585,4,68.554587868177,6
3874,4,31.424129957422444,6
3936,3,0,6
3432,7,0,6
3433,5,27.48743667811155,6
3435,3,41.47620434128263,6
3436,3,38.431697218728154,6
3441,3,0,6
3445,3,37.28570554903999,6
3446,7,0,6
3474,3,0,6
3493,7,0,6
3498,3,0,6
3525,3,59.63472474100456,6
3532,7,0,6
3536,3,0,6
3541,5,40.267634645258006,6
3542,3,40.0326792680479,6
3547,3,38.693464156851235,6
3550,5,27.47254227901935,6
3566,3,0,6
3743,5,0,6
3744,3,0,6
3745,7,0,6
3847,3,38.43289321389977,6
3848,3,0,6
3568,3,72.60203554991182,6
3571,5,0,6
3594,3,0,6
3595,3,0,6
3596,3,0,6
3598,3,0,6
3603,5,40.012264547732684,6
3618,3,41.229206556498404,6
3620,3,0,6
3622,3,40.09259508465863,6
3623,3,0,6
3628,5,38.70407682192211,6
3630,3,0,6
3633,3,40.77175402447888,6
3808,3,0,6
3642,3,0,6
3647,5,40.54392507758362,6
3650,3,0,6
3653,3,0,6
3655,7,0,6
3656,5,0,6
3657,3,0,6
3663,3,0,6
3664,3,0,6
3667,3,0,6
3673,3,39.44085821072959,6
3676,3,0,6
3678,3,0,6
3679,3,27.565535422582514,6
3685,3,0,6
3686,4,54.4548374726975,6
3690,3,5.618432685400067,6
3696,3,0,6
3716,4,45.449537764058924,6
3805,6,0,6
3807,3,0,6
3812,3,39.43856853870846,6
4083,3,37.65532406397206,6
4085,3,39.92170322733362,6
4086,3,37.657941373482934,6
3729,5,27.074830238153517,6
3892,3,0,6
3893,4,30.876775185959524,6
3895,3,0,6
3971,3,0,6
3977,4,30.874372632606864,6
4129,5,27.63888102164904,6
3731,3,0,6
3733,3,39.45685797303871,6
3754,5,0,6
3755,3,0,6
3758,3,0,6
3761,5,0,6
3768,3,43.471559069520296,6
3943,3,27.87496813431613,6
3945,3,0,6
3946,4,20.1561683033581,6
3951,3,37.61717603707417,6
4087,3,0,6
4089,3,37.963147641231465,6
4094,5,39.51987590840405,6
4095,3,0,6
3771,3,0,6
3772,3,0,6
3773,3,0,6
3774,3,27.047464427152004,6
3786,3,7.667917728403372,6
3789,3,0,6
3898,3,0,6
4005,5,38.7561561720569,6
4008,3,0,6
4009,4,20.147402463393796,6
4010,4,20.155044376157935,6
4014,3,48.74729355763984,6
4363,3,0,6
3790,3,0,6
3815,3,0,6
3819,3,38.36164635154849,6
3828,3,39.335168183036416,6
3829,3,0,6
3830,5,0,6
3831,3,42.13318949174444,6
3838,3,41.816609428489464,6
3843,3,0,6
3883,3,0,6
3884,3,46.283686080116944,6
4495,3,0,6
4496,3,58.30063634919881,6
3981,3,0,6
3983,3,0,6
4238,3,55.770614388486074,6
4442,3,0,6
4446,4,0,6
3859,3,0,6
3860,3,0,6
3877,3,0,6
3880,4,0,6
3881,3,0,6
3887,3,46.65274670588527,6
3888,5,0,6
3921,7,0,6
3928,3,60.378694169979134,6
3931,3,37.89734959887112,6
3932,3,0,6
3343,2,0,6
3345,1,0,6
3424,1,0,6
3425,1,0,6
3426,2,0,6
3427,1,0,6
3428,1,0,6
3429,1,0,6
3724,1,0,6
3725,2,0,6
3726,1,0,6
3793,1,0,6
3794,1,0,6
3795,1,0,6
3796,1,0,6
3854,1,0,6
3855,1,0,6
3359,1,0,6
3361,1,0,6
3363,1,0,6
3364,1,0,6
3365,1,0,6
3377,2,0,6
3378,1,0,6
3916,1,0,6
3917,1,0,6
3918,1,0,6
4165,1,0,6
4166,1,0,6
4167,1,0,6
4168,1,0,6
4170,2,0,6
3580,1,0,6
3581,1,0,6
3582,2,0,6
3583,1,0,6
3584,1,0,6
3643,1,0,6
3644,1,0,6
3645,2,0,6
3875,2,0,6
3876,1,0,6
3934,1,0,6
3935,2,0,6
4123,1,0,6
4124,2,0,6
4125,1,0,6
3421,1,0,6
3422,1,0,6
3423,2,0,6
3430,2,0,6
3431,1,0,6
3434,2,0,6
3437,2,0,6
3438,2,0,6
3439,1,0,6
3440,2,0,6
3442,1,0,6
3443,1,0,6
3444,1,0,6
3447,1,0,6
3448,2,0,6
3449,1,0,6
3450,1,0,6
3451,1,0,6
3452,2,0,6
3453,1,0,6
3457,1,0,6
3458,1,0,6
3459,1,0,6
3460,2,0,6
3461,1,0,6
3462,1,0,6
3469,1,0,6
3470,1,0,6
3471,1,0,6
3472,1,0,6
3473,2,0,6
3478,1,0,6
3479,2,0,6
3480,2,0,6
3490,1,0,6
3491,1,0,6
3492,2,0,6
3494,1,0,6
3495,2,0,6
