number,year,indiv,repunit,collection,PofZ,n_miss_loci,TF_YEAR_ID,FishID,QC_or_RR
3083,2015,KLYUTF15_0200,upper,Mayo_R,0.036972999,0,KLYUTF15,200,NA
3084,2015,KLYUTF15_0200,upper,Pelly_R,9.72266e-4,0,KLYUTF15,200,NA
3085,2015,KLYUTF15_0200,upper,Blind_CK,0.021359172,0,KLYUTF15,200,NA
3086,2015,KLYUTF15_0200,upper,Tincup_Creek,6.98376e-4,0,KLYUTF15,200,NA
3087,2015,KLYUTF15_0200,upper,Yukon_R_Mainstem,1.35158e-4,0,KLYUTF15,200,NA
3088,2015,KLYUTF15_0200,upper,Tatchun_CK,0.001293928,0,KLYUTF15,200,NA
3089,2015,KLYUTF15_0200,upper,Nordenskiold_R,3.64294e-4,0,KLYUTF15,200,NA
3090,2015,KLYUTF15_0200,upper,Little_Salmon_R,9.88068e-4,0,KLYUTF15,200,NA
3091,2015,KLYUTF15_0200,upper,Big_Salmon_R,8.1e-5,0,KLYUTF15,200,NA
3092,2015,KLYUTF15_0200,upper,Nisutlin_R,1.03879e-4,0,KLYUTF15,200,NA
3093,2015,KLYUTF15_0200,upper,Teslin_R,0.001198519,0,KLYUTF15,200,NA
3094,2015,KLYUTF15_0200,upper,Morley_R,0.012345851,0,KLYUTF15,200,NA
3095,2015,KLYUTF15_0200,upper,Takhini_R,1.05772e-4,0,KLYUTF15,200,NA
3096,2015,KLYUTF15_0200,upper,Whitehorse,0.008770877,0,KLYUTF15,200,NA
3097,2015,KLYUTF15_0205,lower,Andreafsky_R,4.04e-8,0,KLYUTF15,205,NA
3098,2015,KLYUTF15_0205,lower,Anvik_R,8.91e-8,0,KLYUTF15,205,NA
3099,2015,KLYUTF15_0205,lower,Nulato_R,8.6e-8,0,KLYUTF15,205,NA
3100,2015,KLYUTF15_0205,lower,Gisasa_R,8.76e-5,0,KLYUTF15,205,NA
3101,2015,KLYUTF15_0205,lower,Kateel_R,1.51578e-4,0,KLYUTF15,205,NA
3102,2015,KLYUTF15_0205,lower,Tozitna_R,0.004573025,0,KLYUTF15,205,NA
3103,2015,KLYUTF15_0205,middle,S_Fk_Koyukuk_R,2.45597e-4,0,KLYUTF15,205,NA
3104,2015,KLYUTF15_0205,middle,Henshaw_Creek,2.99872e-4,0,KLYUTF15,205,NA
3105,2015,KLYUTF15_0205,middle,Kantishna_R,1.95e-5,0,KLYUTF15,205,NA
3106,2015,KLYUTF15_0205,middle,Chatanika_R,0.001269141,0,KLYUTF15,205,NA
3107,2015,KLYUTF15_0205,middle,Chena_R,3.73324e-4,0,KLYUTF15,205,NA
3108,2015,KLYUTF15_0205,middle,Salcha_R,0.001398155,0,KLYUTF15,205,NA
3109,2015,KLYUTF15_0205,middle,Goodpaster_R,0.003367547,0,KLYUTF15,205,NA
3110,2015,KLYUTF15_0205,middle,Beaver_Ck,0.100490427,0,KLYUTF15,205,NA
3111,2015,KLYUTF15_0205,middle,Chandalar_R,5.7194e-4,0,KLYUTF15,205,NA
3112,2015,KLYUTF15_0205,middle,Sheenjek_R,1.82999e-4,0,KLYUTF15,205,NA
3113,2015,KLYUTF15_0205,middle,Coleen_R,1.40558e-4,0,KLYUTF15,205,NA
3114,2015,KLYUTF15_0205,upper,Kandik_R,9.24e-5,0,KLYUTF15,205,NA
3115,2015,KLYUTF15_0205,upper,Chandindu_R,4.79536e-4,0,KLYUTF15,205,NA
3116,2015,KLYUTF15_0205,upper,Klondike_R,1.96339e-4,0,KLYUTF15,205,NA
3117,2015,KLYUTF15_0205,upper,Porcupine_R,7.38352e-4,0,KLYUTF15,205,NA
3118,2015,KLYUTF15_0205,upper,Stewart_R,0.214306494,0,KLYUTF15,205,NA
3119,2015,KLYUTF15_0205,upper,Mayo_R,0.114920638,0,KLYUTF15,205,NA
3120,2015,KLYUTF15_0205,upper,Pelly_R,6.70941e-4,0,KLYUTF15,205,NA
3121,2015,KLYUTF15_0205,upper,Blind_CK,0.010617236,0,KLYUTF15,205,NA
3122,2015,KLYUTF15_0205,upper,Tincup_Creek,1.0723e-4,0,KLYUTF15,205,NA
3123,2015,KLYUTF15_0205,upper,Yukon_R_Mainstem,0.016416943,0,KLYUTF15,205,NA
3124,2015,KLYUTF15_0205,upper,Tatchun_CK,0.044477556,0,KLYUTF15,205,NA
3125,2015,KLYUTF15_0205,upper,Nordenskiold_R,0.001563593,0,KLYUTF15,205,NA
3126,2015,KLYUTF15_0205,upper,Little_Salmon_R,0.034953123,0,KLYUTF15,205,NA
3127,2015,KLYUTF15_0205,upper,Big_Salmon_R,0.002955506,0,KLYUTF15,205,NA
3128,2015,KLYUTF15_0205,upper,Nisutlin_R,0.008468185,0,KLYUTF15,205,NA
3129,2015,KLYUTF15_0205,upper,Teslin_R,0.038064196,0,KLYUTF15,205,NA
3130,2015,KLYUTF15_0205,upper,Morley_R,0.373190944,0,KLYUTF15,205,NA
3131,2015,KLYUTF15_0205,upper,Takhini_R,7.50166e-4,0,KLYUTF15,205,NA
3132,2015,KLYUTF15_0205,upper,Whitehorse,0.02385908,0,KLYUTF15,205,NA
3133,2015,KLYUTF15_0208,lower,Andreafsky_R,1.67e-7,0,KLYUTF15,208,NA
3134,2015,KLYUTF15_0208,lower,Anvik_R,1.13e-6,0,KLYUTF15,208,NA
3135,2015,KLYUTF15_0208,lower,Nulato_R,1.5e-8,0,KLYUTF15,208,NA
3136,2015,KLYUTF15_0208,lower,Gisasa_R,2.17918e-4,0,KLYUTF15,208,NA
3137,2015,KLYUTF15_0208,lower,Kateel_R,5.23e-5,0,KLYUTF15,208,NA
3138,2015,KLYUTF15_0208,lower,Tozitna_R,0.006383227,0,KLYUTF15,208,NA
3139,2015,KLYUTF15_0208,middle,S_Fk_Koyukuk_R,5.20939e-4,0,KLYUTF15,208,NA
3140,2015,KLYUTF15_0208,middle,Henshaw_Creek,2.678e-4,0,KLYUTF15,208,NA
3141,2015,KLYUTF15_0208,middle,Kantishna_R,5.51e-7,0,KLYUTF15,208,NA
3142,2015,KLYUTF15_0208,middle,Chatanika_R,0.030941945,0,KLYUTF15,208,NA
3143,2015,KLYUTF15_0208,middle,Chena_R,0.006912529,0,KLYUTF15,208,NA
3144,2015,KLYUTF15_0208,middle,Salcha_R,0.01219309,0,KLYUTF15,208,NA
3145,2015,KLYUTF15_0208,middle,Goodpaster_R,0.007237785,0,KLYUTF15,208,NA
3146,2015,KLYUTF15_0208,middle,Beaver_Ck,0.680920511,0,KLYUTF15,208,NA
3147,2015,KLYUTF15_0208,middle,Chandalar_R,0.00595871,0,KLYUTF15,208,NA
3148,2015,KLYUTF15_0208,middle,Sheenjek_R,0.04559797,0,KLYUTF15,208,NA
3149,2015,KLYUTF15_0208,middle,Coleen_R,0.002967599,0,KLYUTF15,208,NA
3150,2015,KLYUTF15_0208,upper,Kandik_R,1.80729e-4,0,KLYUTF15,208,NA
3151,2015,KLYUTF15_0208,upper,Chandindu_R,0.002452687,0,KLYUTF15,208,NA
3152,2015,KLYUTF15_0208,upper,Klondike_R,0.001414392,0,KLYUTF15,208,NA
3153,2015,KLYUTF15_0208,upper,Porcupine_R,1.27369e-4,0,KLYUTF15,208,NA
3154,2015,KLYUTF15_0208,upper,Stewart_R,0.183162827,0,KLYUTF15,208,NA
3155,2015,KLYUTF15_0208,upper,Mayo_R,0.008751694,0,KLYUTF15,208,NA
3156,2015,KLYUTF15_0208,upper,Pelly_R,0.001362825,0,KLYUTF15,208,NA
3157,2015,KLYUTF15_0208,upper,Blind_CK,0.001064182,0,KLYUTF15,208,NA
3158,2015,KLYUTF15_0208,upper,Tincup_Creek,2.25e-7,0,KLYUTF15,208,NA
3159,2015,KLYUTF15_0208,upper,Yukon_R_Mainstem,6.26e-6,0,KLYUTF15,208,NA
3160,2015,KLYUTF15_0208,upper,Tatchun_CK,5.04e-6,0,KLYUTF15,208,NA
3161,2015,KLYUTF15_0208,upper,Nordenskiold_R,2.92e-6,0,KLYUTF15,208,NA
3162,2015,KLYUTF15_0208,upper,Little_Salmon_R,3.66e-5,0,KLYUTF15,208,NA
3163,2015,KLYUTF15_0208,upper,Big_Salmon_R,1.38e-6,0,KLYUTF15,208,NA
3164,2015,KLYUTF15_0208,upper,Nisutlin_R,8.65e-8,0,KLYUTF15,208,NA
3165,2015,KLYUTF15_0208,upper,Teslin_R,8.45e-5,0,KLYUTF15,208,NA
3166,2015,KLYUTF15_0208,upper,Morley_R,0.001129543,0,KLYUTF15,208,NA
3167,2015,KLYUTF15_0208,upper,Takhini_R,2.52e-5,0,KLYUTF15,208,NA
3168,2015,KLYUTF15_0208,upper,Whitehorse,1.74e-5,0,KLYUTF15,208,NA
3169,2015,KLYUTF15_0214,lower,Andreafsky_R,1.45e-7,0,KLYUTF15,214,NA
3170,2015,KLYUTF15_0214,lower,Anvik_R,2.77e-6,0,KLYUTF15,214,NA
3171,2015,KLYUTF15_0214,lower,Nulato_R,7.27e-8,0,KLYUTF15,214,NA
3172,2015,KLYUTF15_0214,lower,Gisasa_R,0.001187937,0,KLYUTF15,214,NA
3173,2015,KLYUTF15_0214,lower,Kateel_R,1.45793e-4,0,KLYUTF15,214,NA
3174,2015,KLYUTF15_0214,lower,Tozitna_R,0.056500395,0,KLYUTF15,214,NA
3175,2015,KLYUTF15_0214,middle,S_Fk_Koyukuk_R,0.006282776,0,KLYUTF15,214,NA
3176,2015,KLYUTF15_0214,middle,Henshaw_Creek,1.2574e-4,0,KLYUTF15,214,NA
3177,2015,KLYUTF15_0214,middle,Kantishna_R,0.002980577,0,KLYUTF15,214,NA
3178,2015,KLYUTF15_0214,middle,Chatanika_R,0.602291921,0,KLYUTF15,214,NA
3179,2015,KLYUTF15_0214,middle,Chena_R,0.022621781,0,KLYUTF15,214,NA
3180,2015,KLYUTF15_0214,middle,Salcha_R,0.092121099,0,KLYUTF15,214,NA
3181,2015,KLYUTF15_0214,middle,Goodpaster_R,0.127851504,0,KLYUTF15,214,NA
3182,2015,KLYUTF15_0214,middle,Beaver_Ck,0.07647467,0,KLYUTF15,214,NA
3183,2015,KLYUTF15_0214,middle,Chandalar_R,7.06758e-4,0,KLYUTF15,214,NA
3184,2015,KLYUTF15_0214,middle,Sheenjek_R,0.005275768,0,KLYUTF15,214,NA
3185,2015,KLYUTF15_0214,middle,Coleen_R,8.22e-5,0,KLYUTF15,214,NA
3186,2015,KLYUTF15_0214,upper,Kandik_R,1.99e-5,0,KLYUTF15,214,NA
3187,2015,KLYUTF15_0214,upper,Chandindu_R,5.57e-6,0,KLYUTF15,214,NA
3188,2015,KLYUTF15_0214,upper,Klondike_R,1.39e-6,0,KLYUTF15,214,NA
3189,2015,KLYUTF15_0214,upper,Porcupine_R,1.01e-5,0,KLYUTF15,214,NA
3190,2015,KLYUTF15_0214,upper,Stewart_R,0.002519888,0,KLYUTF15,214,NA
3191,2015,KLYUTF15_0214,upper,Mayo_R,0.002480157,0,KLYUTF15,214,NA
3192,2015,KLYUTF15_0214,upper,Pelly_R,1.07e-5,0,KLYUTF15,214,NA
3193,2015,KLYUTF15_0214,upper,Blind_CK,2.74247e-4,0,KLYUTF15,214,NA
3194,2015,KLYUTF15_0214,upper,Tincup_Creek,8.43e-7,0,KLYUTF15,214,NA
3195,2015,KLYUTF15_0214,upper,Yukon_R_Mainstem,5.56e-7,0,KLYUTF15,214,NA
3196,2015,KLYUTF15_0214,upper,Tatchun_CK,6.66e-6,0,KLYUTF15,214,NA
3197,2015,KLYUTF15_0214,upper,Nordenskiold_R,9.41e-7,0,KLYUTF15,214,NA
3198,2015,KLYUTF15_0214,upper,Little_Salmon_R,3.61e-6,0,KLYUTF15,214,NA
3199,2015,KLYUTF15_0214,upper,Big_Salmon_R,1.71e-7,0,KLYUTF15,214,NA
3200,2015,KLYUTF15_0214,upper,Nisutlin_R,2.59e-8,0,KLYUTF15,214,NA
3201,2015,KLYUTF15_0214,upper,Teslin_R,3.68e-6,0,KLYUTF15,214,NA
3202,2015,KLYUTF15_0214,upper,Morley_R,7.64e-6,0,KLYUTF15,214,NA
3203,2015,KLYUTF15_0214,upper,Takhini_R,2.2e-7,0,KLYUTF15,214,NA
3204,2015,KLYUTF15_0214,upper,Whitehorse,1.81e-6,0,KLYUTF15,214,NA
3205,2015,KLYUTF15_0215,lower,Andreafsky_R,1.19e-6,0,KLYUTF15,215,NA
3206,2015,KLYUTF15_0215,lower,Anvik_R,1.3e-5,0,KLYUTF15,215,NA
3207,2015,KLYUTF15_0215,lower,Nulato_R,2.58e-6,0,KLYUTF15,215,NA
3208,2015,KLYUTF15_0215,lower,Gisasa_R,0.002837525,0,KLYUTF15,215,NA
3209,2015,KLYUTF15_0215,lower,Kateel_R,0.004132712,0,KLYUTF15,215,NA
3210,2015,KLYUTF15_0215,lower,Tozitna_R,0.016081873,0,KLYUTF15,215,NA
3211,2015,KLYUTF15_0215,middle,S_Fk_Koyukuk_R,0.010932882,0,KLYUTF15,215,NA
3212,2015,KLYUTF15_0215,middle,Henshaw_Creek,0.001680104,0,KLYUTF15,215,NA
3213,2015,KLYUTF15_0215,middle,Kantishna_R,1.34715e-4,0,KLYUTF15,215,NA
3214,2015,KLYUTF15_0215,middle,Chatanika_R,0.031312867,0,KLYUTF15,215,NA
3215,2015,KLYUTF15_0215,middle,Chena_R,0.003053943,0,KLYUTF15,215,NA
3216,2015,KLYUTF15_0215,middle,Salcha_R,0.008140712,0,KLYUTF15,215,NA
3217,2015,KLYUTF15_0215,middle,Goodpaster_R,0.048101491,0,KLYUTF15,215,NA
3218,2015,KLYUTF15_0215,middle,Beaver_Ck,0.748947813,0,KLYUTF15,215,NA
3219,2015,KLYUTF15_0215,middle,Chandalar_R,0.016729316,0,KLYUTF15,215,NA
3220,2015,KLYUTF15_0215,middle,Sheenjek_R,0.033670825,0,KLYUTF15,215,NA
3221,2015,KLYUTF15_0215,middle,Coleen_R,0.001090757,0,KLYUTF15,215,NA
3222,2015,KLYUTF15_0215,upper,Kandik_R,8.68605e-4,0,KLYUTF15,215,NA
3223,2015,KLYUTF15_0215,upper,Chandindu_R,0.007650887,0,KLYUTF15,215,NA
3224,2015,KLYUTF15_0215,upper,Klondike_R,0.003995588,0,KLYUTF15,215,NA
3225,2015,KLYUTF15_0215,upper,Porcupine_R,3.20557e-4,0,KLYUTF15,215,NA
3226,2015,KLYUTF15_0215,upper,Stewart_R,0.029401475,0,KLYUTF15,215,NA
3227,2015,KLYUTF15_0215,upper,Mayo_R,0.019848805,0,KLYUTF15,215,NA
3228,2015,KLYUTF15_0215,upper,Pelly_R,9.71e-5,0,KLYUTF15,215,NA
3229,2015,KLYUTF15_0215,upper,Blind_CK,0.001136299,0,KLYUTF15,215,NA
3230,2015,KLYUTF15_0215,upper,Tincup_Creek,2.29e-7,0,KLYUTF15,215,NA
3231,2015,KLYUTF15_0215,upper,Yukon_R_Mainstem,4.19802e-4,0,KLYUTF15,215,NA
3232,2015,KLYUTF15_0215,upper,Tatchun_CK,0.003407399,0,KLYUTF15,215,NA
3233,2015,KLYUTF15_0215,upper,Nordenskiold_R,2.57e-5,0,KLYUTF15,215,NA
3234,2015,KLYUTF15_0215,upper,Little_Salmon_R,5.86813e-4,0,KLYUTF15,215,NA
3235,2015,KLYUTF15_0215,upper,Big_Salmon_R,6.95e-5,0,KLYUTF15,215,NA
3236,2015,KLYUTF15_0215,upper,Nisutlin_R,9.25e-6,0,KLYUTF15,215,NA
3237,2015,KLYUTF15_0215,upper,Teslin_R,7.17185e-4,0,KLYUTF15,215,NA
3238,2015,KLYUTF15_0215,upper,Morley_R,0.00360118,0,KLYUTF15,215,NA
3239,2015,KLYUTF15_0215,upper,Takhini_R,3.21667e-4,0,KLYUTF15,215,NA
3240,2015,KLYUTF15_0215,upper,Whitehorse,6.57633e-4,0,KLYUTF15,215,NA
3241,2015,KLYUTF15_0215qc,lower,Andreafsky_R,1.5e-6,1,KLYUTF15,215,qc
3242,2015,KLYUTF15_0215qc,lower,Anvik_R,1.83e-5,1,KLYUTF15,215,qc
3243,2015,KLYUTF15_0215qc,lower,Nulato_R,5.95e-6,1,KLYUTF15,215,qc
3244,2015,KLYUTF15_0215qc,lower,Gisasa_R,0.004194311,1,KLYUTF15,215,qc
3245,2015,KLYUTF15_0215qc,lower,Kateel_R,0.005983225,1,KLYUTF15,215,qc
3246,2015,KLYUTF15_0215qc,lower,Tozitna_R,0.018070984,1,KLYUTF15,215,qc
3247,2015,KLYUTF15_0215qc,middle,S_Fk_Koyukuk_R,0.010801112,1,KLYUTF15,215,qc
3248,2015,KLYUTF15_0215qc,middle,Henshaw_Creek,0.001711667,1,KLYUTF15,215,qc
3249,2015,KLYUTF15_0215qc,middle,Kantishna_R,1.39162e-4,1,KLYUTF15,215,qc
3250,2015,KLYUTF15_0215qc,middle,Chatanika_R,0.031721242,1,KLYUTF15,215,qc
3251,2015,KLYUTF15_0215qc,middle,Chena_R,0.002997938,1,KLYUTF15,215,qc
3252,2015,KLYUTF15_0215qc,middle,Salcha_R,0.007975567,1,KLYUTF15,215,qc
3253,2015,KLYUTF15_0215qc,middle,Goodpaster_R,0.048757957,1,KLYUTF15,215,qc
3254,2015,KLYUTF15_0215qc,middle,Beaver_Ck,0.735437846,1,KLYUTF15,215,qc
3255,2015,KLYUTF15_0215qc,middle,Chandalar_R,0.016472325,1,KLYUTF15,215,qc
3256,2015,KLYUTF15_0215qc,middle,Sheenjek_R,0.033649801,1,KLYUTF15,215,qc
3257,2015,KLYUTF15_0215qc,middle,Coleen_R,0.001121111,1,KLYUTF15,215,qc
3258,2015,KLYUTF15_0215qc,upper,Kandik_R,8.86254e-4,1,KLYUTF15,215,qc
3259,2015,KLYUTF15_0215qc,upper,Chandindu_R,0.007822027,1,KLYUTF15,215,qc
3260,2015,KLYUTF15_0215qc,upper,Klondike_R,0.004409429,1,KLYUTF15,215,qc
3261,2015,KLYUTF15_0215qc,upper,Porcupine_R,3.14958e-4,1,KLYUTF15,215,qc
3262,2015,KLYUTF15_0215qc,upper,Stewart_R,0.034523427,1,KLYUTF15,215,qc
3263,2015,KLYUTF15_0215qc,upper,Mayo_R,0.020706403,1,KLYUTF15,215,qc
3264,2015,KLYUTF15_0215qc,upper,Pelly_R,1.02957e-4,1,KLYUTF15,215,qc
3265,2015,KLYUTF15_0215qc,upper,Blind_CK,0.001147201,1,KLYUTF15,215,qc
3266,2015,KLYUTF15_0215qc,upper,Tincup_Creek,2.28e-7,1,KLYUTF15,215,qc
3267,2015,KLYUTF15_0215qc,upper,Yukon_R_Mainstem,4.9286e-4,1,KLYUTF15,215,qc
3268,2015,KLYUTF15_0215qc,upper,Tatchun_CK,0.003812324,1,KLYUTF15,215,qc
3269,2015,KLYUTF15_0215qc,upper,Nordenskiold_R,3.05e-5,1,KLYUTF15,215,qc
3270,2015,KLYUTF15_0215qc,upper,Little_Salmon_R,6.33517e-4,1,KLYUTF15,215,qc
3271,2015,KLYUTF15_0215qc,upper,Big_Salmon_R,7.29e-5,1,KLYUTF15,215,qc
3272,2015,KLYUTF15_0215qc,upper,Nisutlin_R,1.07e-5,1,KLYUTF15,215,qc
3273,2015,KLYUTF15_0215qc,upper,Teslin_R,8.68575e-4,1,KLYUTF15,215,qc
3274,2015,KLYUTF15_0215qc,upper,Morley_R,0.003917661,1,KLYUTF15,215,qc
3275,2015,KLYUTF15_0215qc,upper,Takhini_R,4.2149e-4,1,KLYUTF15,215,qc
3276,2015,KLYUTF15_0215qc,upper,Whitehorse,7.66631e-4,1,KLYUTF15,215,qc
3277,2015,KLYUTF15_0219,lower,Andreafsky_R,3.33e-6,0,KLYUTF15,219,NA
3278,2015,KLYUTF15_0219,lower,Anvik_R,1.89e-5,0,KLYUTF15,219,NA
3279,2015,KLYUTF15_0219,lower,Nulato_R,3.02e-6,0,KLYUTF15,219,NA
3280,2015,KLYUTF15_0219,lower,Gisasa_R,0.007381594,0,KLYUTF15,219,NA
3281,2015,KLYUTF15_0219,lower,Kateel_R,9.57236e-4,0,KLYUTF15,219,NA
3282,2015,KLYUTF15_0219,lower,Tozitna_R,0.013835605,0,KLYUTF15,219,NA
3283,2015,KLYUTF15_0219,middle,S_Fk_Koyukuk_R,9.22e-5,0,KLYUTF15,219,NA
3284,2015,KLYUTF15_0219,middle,Henshaw_Creek,1.27e-5,0,KLYUTF15,219,NA
3285,2015,KLYUTF15_0219,middle,Kantishna_R,1.06e-5,0,KLYUTF15,219,NA
3286,2015,KLYUTF15_0219,middle,Chatanika_R,2.08125e-4,0,KLYUTF15,219,NA
3287,2015,KLYUTF15_0219,middle,Chena_R,8.33e-5,0,KLYUTF15,219,NA
3288,2015,KLYUTF15_0219,middle,Salcha_R,1.52923e-4,0,KLYUTF15,219,NA
3289,2015,KLYUTF15_0219,middle,Goodpaster_R,1.56037e-4,0,KLYUTF15,219,NA
3290,2015,KLYUTF15_0219,middle,Beaver_Ck,0.04445891,0,KLYUTF15,219,NA
3291,2015,KLYUTF15_0219,middle,Chandalar_R,1.5484e-4,0,KLYUTF15,219,NA
3292,2015,KLYUTF15_0219,middle,Sheenjek_R,5.87306e-4,0,KLYUTF15,219,NA
3293,2015,KLYUTF15_0219,middle,Coleen_R,5.95e-5,0,KLYUTF15,219,NA
3294,2015,KLYUTF15_0219,upper,Kandik_R,3.46e-5,0,KLYUTF15,219,NA
3295,2015,KLYUTF15_0219,upper,Chandindu_R,2.55e-5,0,KLYUTF15,219,NA
3296,2015,KLYUTF15_0219,upper,Klondike_R,1.91e-5,0,KLYUTF15,219,NA
3297,2015,KLYUTF15_0219,upper,Porcupine_R,1.33377e-4,0,KLYUTF15,219,NA
3298,2015,KLYUTF15_0219,upper,Stewart_R,0.672198759,0,KLYUTF15,219,NA
3299,2015,KLYUTF15_0219,upper,Mayo_R,0.185824499,0,KLYUTF15,219,NA
3300,2015,KLYUTF15_0219,upper,Pelly_R,8.14457e-4,0,KLYUTF15,219,NA
3301,2015,KLYUTF15_0219,upper,Blind_CK,0.021581276,0,KLYUTF15,219,NA
3302,2015,KLYUTF15_0219,upper,Tincup_Creek,1.32041e-4,0,KLYUTF15,219,NA
3303,2015,KLYUTF15_0219,upper,Yukon_R_Mainstem,2.12181e-4,0,KLYUTF15,219,NA
3304,2015,KLYUTF15_0219,upper,Tatchun_CK,0.007457148,0,KLYUTF15,219,NA
3305,2015,KLYUTF15_0219,upper,Nordenskiold_R,9.02051e-4,0,KLYUTF15,219,NA
3306,2015,KLYUTF15_0219,upper,Little_Salmon_R,0.0021481820000000002,0,KLYUTF15,219,NA
3307,2015,KLYUTF15_0219,upper,Big_Salmon_R,1.03706e-4,0,KLYUTF15,219,NA
3308,2015,KLYUTF15_0219,upper,Nisutlin_R,0.001079579,0,KLYUTF15,219,NA
3309,2015,KLYUTF15_0219,upper,Teslin_R,0.002164948,0,KLYUTF15,219,NA
3310,2015,KLYUTF15_0219,upper,Morley_R,0.035910348,0,KLYUTF15,219,NA
3311,2015,KLYUTF15_0219,upper,Takhini_R,9.08302e-4,0,KLYUTF15,219,NA
3312,2015,KLYUTF15_0219,upper,Whitehorse,1.73888e-4,0,KLYUTF15,219,NA
3313,2015,KLYUTF15_0220,lower,Andreafsky_R,8.25e-7,0,KLYUTF15,220,NA
3314,2015,KLYUTF15_0220,lower,Anvik_R,5.07e-6,0,KLYUTF15,220,NA
3315,2015,KLYUTF15_0220,lower,Nulato_R,9.21e-5,0,KLYUTF15,220,NA
3316,2015,KLYUTF15_0220,lower,Gisasa_R,0.010929622,0,KLYUTF15,220,NA
3317,2015,KLYUTF15_0220,lower,Kateel_R,0.016046788,0,KLYUTF15,220,NA
3318,2015,KLYUTF15_0220,lower,Tozitna_R,0.101662568,0,KLYUTF15,220,NA
3319,2015,KLYUTF15_0220,middle,S_Fk_Koyukuk_R,0.001146469,0,KLYUTF15,220,NA
3320,2015,KLYUTF15_0220,middle,Henshaw_Creek,1.38e-5,0,KLYUTF15,220,NA
3321,2015,KLYUTF15_0220,middle,Kantishna_R,1.69e-5,0,KLYUTF15,220,NA
3322,2015,KLYUTF15_0220,middle,Chatanika_R,0.016152715,0,KLYUTF15,220,NA
3323,2015,KLYUTF15_0220,middle,Chena_R,1.94402e-4,0,KLYUTF15,220,NA
3324,2015,KLYUTF15_0220,middle,Salcha_R,0.001698768,0,KLYUTF15,220,NA
3325,2015,KLYUTF15_0220,middle,Goodpaster_R,0.009437905,0,KLYUTF15,220,NA
3326,2015,KLYUTF15_0220,middle,Beaver_Ck,0.131408062,0,KLYUTF15,220,NA
3327,2015,KLYUTF15_0220,middle,Chandalar_R,0.003501117,0,KLYUTF15,220,NA
3328,2015,KLYUTF15_0220,middle,Sheenjek_R,0.001270491,0,KLYUTF15,220,NA
3329,2015,KLYUTF15_0220,middle,Coleen_R,9.62166e-4,0,KLYUTF15,220,NA
3330,2015,KLYUTF15_0220,upper,Kandik_R,5.8385e-4,0,KLYUTF15,220,NA
3331,2015,KLYUTF15_0220,upper,Chandindu_R,0.001641444,0,KLYUTF15,220,NA
3332,2015,KLYUTF15_0220,upper,Klondike_R,1.18304e-4,0,KLYUTF15,220,NA
3333,2015,KLYUTF15_0220,upper,Porcupine_R,7.8281e-4,0,KLYUTF15,220,NA
3334,2015,KLYUTF15_0220,upper,Stewart_R,0.274173947,0,KLYUTF15,220,NA
3335,2015,KLYUTF15_0220,upper,Mayo_R,0.035330292,0,KLYUTF15,220,NA
3336,2015,KLYUTF15_0220,upper,Pelly_R,0.004408841,0,KLYUTF15,220,NA
3337,2015,KLYUTF15_0220,upper,Blind_CK,0.013007011,0,KLYUTF15,220,NA
3338,2015,KLYUTF15_0220,upper,Tincup_Creek,4.26e-6,0,KLYUTF15,220,NA
3339,2015,KLYUTF15_0220,upper,Yukon_R_Mainstem,0.020369668,0,KLYUTF15,220,NA
3340,2015,KLYUTF15_0220,upper,Tatchun_CK,0.046565381,0,KLYUTF15,220,NA
3341,2015,KLYUTF15_0220,upper,Nordenskiold_R,0.009792831,0,KLYUTF15,220,NA
3342,2015,KLYUTF15_0220,upper,Little_Salmon_R,0.040253782,0,KLYUTF15,220,NA
3343,2015,KLYUTF15_0220,upper,Big_Salmon_R,3.00644e-4,0,KLYUTF15,220,NA
3344,2015,KLYUTF15_0220,upper,Nisutlin_R,0.002351847,0,KLYUTF15,220,NA
3345,2015,KLYUTF15_0220,upper,Teslin_R,0.066023829,0,KLYUTF15,220,NA
3346,2015,KLYUTF15_0220,upper,Morley_R,0.180127981,0,KLYUTF15,220,NA
3347,2015,KLYUTF15_0220,upper,Takhini_R,0.007680296,0,KLYUTF15,220,NA
3348,2015,KLYUTF15_0220,upper,Whitehorse,0.001943273,0,KLYUTF15,220,NA
3349,2015,KLYUTF15_0221,lower,Andreafsky_R,2.51e-7,0,KLYUTF15,221,NA
3350,2015,KLYUTF15_0221,lower,Anvik_R,6.7e-7,0,KLYUTF15,221,NA
3351,2015,KLYUTF15_0221,lower,Nulato_R,6.29e-8,0,KLYUTF15,221,NA
3352,2015,KLYUTF15_0221,lower,Gisasa_R,3.77e-5,0,KLYUTF15,221,NA
3353,2015,KLYUTF15_0221,lower,Kateel_R,6.45e-5,0,KLYUTF15,221,NA
3354,2015,KLYUTF15_0221,lower,Tozitna_R,0.002277566,0,KLYUTF15,221,NA
3355,2015,KLYUTF15_0221,middle,S_Fk_Koyukuk_R,8.94e-6,0,KLYUTF15,221,NA
3356,2015,KLYUTF15_0221,middle,Henshaw_Creek,3.87e-6,0,KLYUTF15,221,NA
3357,2015,KLYUTF15_0221,middle,Kantishna_R,2.6e-6,0,KLYUTF15,221,NA
3358,2015,KLYUTF15_0221,middle,Chatanika_R,2.62e-5,0,KLYUTF15,221,NA
3359,2015,KLYUTF15_0221,middle,Chena_R,7.02e-6,0,KLYUTF15,221,NA
