"","fish.id","natal_iso","UY_gen","MY_gen","LY_gen","max_gen"
"1","2016_yk_058_redo",0.706818043,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"2","2016_yk_059",0.710206237,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"3","2016_yk_060_redo",0.706792,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"4","2016_yk_061",0.70659542,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"5","2016_yk_062_redo",0.710921211,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"6","2016_yk_063",0.714234758,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"7","2016_yk_064",0.707959088,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"8","2016_yk_065",0.723139502,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"9","2016_yk_066_redo",0.707086369,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"10","2016_yk_067_redo",0.707215202,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"11","2016_yk_068",0.709800003,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"12","2016_yk_069",0.726011315,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"13","2016_yk_070",0.716833772,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"14","2016_yk_071",0.713785104,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"15","2016_yk_072",0.706633362,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"16","2016_yk_073",0.707229969,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"17","2016_yk_074_redo",0.706509934,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"18","2016_yk_075",0.709313815,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"19","2016_yk_076",0.714811059,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"20","2016_yk_077",0.706240956,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"21","2016_yk_078_redo",0.739809212,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"22","2016_yk_079",0.706446849,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"23","2016_yk_080",0.707417482,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"24","2016_yk_081",0.710590729,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
