"","fish.id","natal_iso","UY_gen","MY_gen","LY_gen","max_gen"
"46","2015_yk_171",0.71068766,0.957855092,0.02892585,0.01321899,"UY"
"47","2015_yk_174",0.719187615,0.34637983,0.348922379,0.304697754,"MY"
"48","2015_yk_175",0.722310829,0.40272295,0.061895775,0.535381301,"LY"
"49","2015_yk_178",0.721800071,0.979400395,0.012821778,0.007777853,"UY"
"50","2015_yk_179",0.716568198,8.525987e-05,0.004068633,0.9958461,"LY"
"51","2015_yk_180",0.707467426,0.87002987,0.107286899,0.022683146,"UY"
"52","2015_yk_193",0.707085999,0.02220090556,0.8263214,0.15147771,"MY"
"53","2015_yk_199",0.713039954,0.2063802983,0.0134147751,0.7802049,"LY"
"54","2015_yk_200",0.712139069,0.9885224507,0.0106184045,0.00085917512,"UY"
"55","2015_yk_205",0.716233297,0.30681281847,0.3290899,0.364097338,"LY"
"56","2015_yk_214",0.722709441,0.913781508,0.005174626,0.081043892,"UY"
"57","2015_yk_215",0.715682694,0.031749435,0.781349187,0.186901318,"MY"
"58","2015_yk_219",0.725692755,0.142823956,0.088324185,0.768851773,"LY"
"59","2015_yk_220",0.714233265,0.142823956,0.088324185,0.768851773,"LY"
"60","2015_yk_221_2",0.721516961,0.308408275,0.071515525,0.620076237,"LY"
"61","2015_yk_222",0.720451912,0.489980126,0.196894278,0.313125622,"UY"
"62","2015_yk_223",0.712522123,0.9885224507,0.0106184045,0.00085917512,"UY"
"63","2015_yk_225",0.708729607,0.312446795,0.340707996,0.346845177,"LY"
"64","2015_yk_226",0.709615641,0.886828458,0.10835906,0.0048124185,"UY"
"65","2015_yk_233",0.713786099,0.1998258595,0.793519429,0.006654757,"MY"
"66","2015_yk_234",0.706790221,0.0053481089,0.936814794,0.0578371127,"MY"
"67","2015_yk_239",0.7225604,0.073135674,0.903795425,0.02306888,"MY"
"68","2015_yk_240",0.71587826,0.080940042,0.890785728,0.02827427,"MY"
"69","2015_yk_242",0.706270033,0.931823942,0.045976441,0.022199685,"UY"
"70","2015_yk_243",0.720909979,0.705460291,0.165802795,0.128736973,"UY"
"71","2015_yk_244",0.719165082,0.969300745,0.028318624,0.0023807499,"UY"
"72","2015_yk_258",0.707197479,0.021362948,0.517515038,0.461122085,"MY"
"73","2015_yk_259",0.724701397,0.0068636393,0.939224303,0.053911982,"MY"
"74","2015_yk_261",0.708963021,0.431845619,0.554204233,0.013950159,"MY"
"75","2015_yk_272",0.713032061,0.966618694,0.03304841,0.000332898096,"UY"
"76","2015_yk_275a",0.707343525,0.966618694,0.03304841,0.000332898096,"UY"
"77","2015_yk_302",0.712912633,0.6824860861,0.046951739,0.27056212,"UY"
"78","2015_yk_306",0.714773332,2.033720301e-05,0.9950846843,0.00489506,"MY"
"79","2015_yk_311",0.709206679,0.988784184,0.0032869652,0.007928818,"UY"
"80","2015_yk_314",0.721835333,0.122683317,0.864420109,0.012896673,"MY"
"81","2015_yk_316",0.716695022,0.946312244,0.046422291,0.007265453,"UY"
"82","2015_yk_325",0.711438857,0.02492707544,0.172934775,0.802137951,"LY"
"83","2015_yk_326",0.706520283,0.00043812001,0.970367548,0.029194334,"MY"
"84","2015_yk_327",0.718643437,2.868469e-05,0.07209806,0.927873304,"LY"
"85","2015_yk_331",0.707786096,0.914970452,0.032048965,0.052980593,"UY"
"86","2015_yk_332",0.711698772,0.0059123761,0.020733329,0.973354251,"LY"
"87","2015_yk_333_1",0.710145041,0.9889172892,0.008179836,0.0029028963,"UY"
"88","2015_yk_338",0.711031877,0.976033289,0.022784367,0.0011823724,"UY"
"89","2015_yk_342",0.713966798,0.686774756,0.076863476,0.23636176,"UY"
"90","2015_yk_348",0.715350004,0.0079401091,0.959220221,0.032839615,"MY"
"91","2015_yk_349",0.71064511,0.594432687,0.381283107,0.0242841555,"UY"
"92","2015_yk_357",0.711490191,0.01975229,0.0088898616,0.97135799,"LY"
"93","2015_yk_361",0.715058136,0.258569422,0.264882753,0.476547824,"LY"
"94","2015_yk_363",0.710155285,0.00154981,0.62937454,0.369075666,"MY"
"95","2015_yk_366",0.721769271,0.0032430801,0.326289865,0.670466919,"LY"
"96","2015_yk_367",0.718703085,0.00365608659,0.458913297,0.537430594,"LY"
"97","2015_yk_375",0.707679428,0.482453271,0.163918873,0.353628042,"UY"
"98","2015_yk_376c",0.70767179,0.717761333,0.119450124,0.162788566,"UY"
"99","2015_yk_377",0.707070442,0.007310357,0.605391216,0.38729845,"MY"
"100","2015_yk_379b",0.70724171,0.003709948,0.995705962,0.000584038412,"MY"
"101","2015_yk_380",0.707006297,0.001464700103,0.466436122,0.532099304,"LY"
"102","2015_yk_389",0.713926246,0.511572672,0.012873563,0.475553724,"UY"
"103","2015_yk_390",0.707671493,0.530699808,0.011439151,0.457861094,"UY"
"104","2015_yk_394",0.707709127,0.058034541,0.679534411,0.26243102,"MY"
"105","2015_yk_395",0.707201848,9.2173408e-05,0.694881194,0.305026655,"MY"
"106","2015_yk_396b",0.707561679,0.837393268,0.057881668,0.104725089,"UY"
"107","2015_yk_397",0.707700869,0.9513415865,0.0009131831,0.047745076,"UY"
"108","2015_yk_398_1",0.713816927,0.818543985,0.180405734,0.00105032686,"UY"
"109","2015_yk_400",0.722368512,0.206984505,0.06059794,0.73241748,"LY"
"110","2015_yk_402",0.707144546,0.991668649,0.003584706,0.004746743,"UY"
"111","2015_yk_404",0.706940447,0.991668649,0.003584706,0.004746743,"UY"
"112","2015_yk_405",0.716602603,0.005393103,0.805203023,0.18940383,"MY"
"113","2015_yk_416",0.706692053,0.02341188886,0.004577416,0.972010831,"LY"
"114","2015_yk_417",0.723119064,0.000343865208,0.004910011,0.994746147,"LY"
"115","2015_yk_422",0.707873712,0.1333931603,0.272912666,0.593694218,"LY"
"116","2015_yk_423",0.706939867,0.188854424,0.053514512,0.757631096,"LY"
"117","2015_yk_424",0.722281156,0.996572067,0.0012955429,0.002132356,"UY"
"118","2015_yk_425",0.707803619,0.143867948,0.48916129,0.366970676,"MY"
"119","2015_yk_426",0.713700908,0.143867948,0.48916129,0.366970676,"MY"
"120","2015_yk_427",0.718466275,0.021594373,0.105170281,0.873235449,"LY"
"121","2015_yk_430",0.711522726,0.01784823869,0.638819471,0.343332185,"MY"
"122","2015_yk_431",0.707830954,0.8004432727,0.192413099,0.00714359,"UY"
"123","2015_yk_433",0.712521294,0.119670243,0.034076096,0.846253695,"LY"
"124","2015_yk_435",0.709946729,0.01323055839,0.971185115,0.015584407,"MY"
"125","2015_yk_436",0.706313774,0.274881114,0.585244134,0.13987483,"MY"
"126","2015_yk_437",0.707216006,0.00094447651,0.983598544,0.015457007,"MY"
"127","2015_yk_438",0.707191924,0.352297369,0.31161276,0.336089937,"UY"
"128","2015_yk_444",0.706439449,0.352297369,0.31161276,0.336089937,"UY"
"129","2015_yk_450",0.707471457,0.067389751,0.777658362,0.154951716,"MY"
"130","2015_yk_451",0.70792305,0.0637882005,0.010014111,0.926197723,"LY"
"131","2015_yk_454",0.707612752,0.00246013746,0.00071460838,0.996825199,"LY"
"132","2015_yk_457_1",0.710667116,0.633247204,0.350200546,0.0165522345,"UY"
"133","2015_yk_458",0.722322107,0.012459407336,0.910595703,0.076944907,"MY"
"134","2015_yk_459",0.707618038,0.451027034,0.16765366,0.38131939,"UY"
"135","2015_yk_460",0.706232387,0.0387018972,0.0359703883,0.925327528,"LY"
"136","2015_yk_461",0.706463195,0.00292283739,0.97432566,0.022751494,"MY"
"137","2015_yk_462",0.707063286,0.00292283739,0.97432566,0.022751494,"MY"
"138","2015_yk_464",0.707603903,0.946817588,0.022264708,0.030917713,"UY"
"139","2015_yk_474",0.7063705,0.00450280111,0.036596349,0.958900821,"LY"
"140","2015_yk_476",0.70786704,0.1470237984,0.11916133,0.733814826,"LY"
"141","2015_yk_479",0.708297376,0.055516339,0.486434716,0.458049048,"MY"
"142","2015_yk_481",0.710674131,0.00535203062,0.020209776,0.974438172,"LY"
"143","2015_yk_483",0.706265811,0.00029911754,0.276929786,0.722771079,"LY"
"144","2015_yk_486",0.704853749,0.908034415,0.084873416,0.007092105,"UY"
"145","2015_yk_487",0.707682021,0.97215097,0.020659303,0.007189628,"UY"
"146","2015_yk_489c",0.707859417,0.0064766241,0.639026967,0.35449629,"MY"
"147","2015_yk_490",0.717851351,0.00455510508,0.192420589,0.803024407,"LY"
"148","2015_yk_491",0.707107073,0.242773368,0.097256381,0.659970334,"LY"
"149","2015_yk_492",0.71480015,0.0627991843,0.14335857,0.793842089,"LY"
"150","2015_yk_493a",0.708345157,0.1158729133,0.181402602,0.702724494,"LY"
"151","2015_yk_494",0.707050118,0.185159925,0.082792616,0.732047348,"LY"
"152","2015_yk_497",0.706317672,0.981231098,0.010140202,0.008628745,"UY"
"153","2015_yk_508",0.707102641,0.009042662,0.641283535,0.34967392,"MY"
"154","2015_yk_514",0.707140698,0.040825921,0.278612577,0.680561538,"LY"
"155","2015_yk_521",0.707147375,0.000509832858,0.0034444768,0.996045534,"LY"
"156","2015_yk_523",0.718013893,0.725651238,0.068488274,0.205860544,"UY"
"157","2015_yk_524",0.715169904,0.997677521,0.0004317196,0.00189079,"UY"
"158","2015_yk_526",0.710613975,0.152797333,0.0666826705,0.780519936,"LY"
"159","2015_yk_530_2",0.712020409,0.0074202174,0.019357471,0.973222324,"LY"
"160","2015_yk_534",0.711323099,0.0082287331,0.020048419,0.971722743,"LY"
"161","2015_yk_535",0.706984014,0.954220303,0.043038295,0.0027413822,"UY"
"162","2015_yk_537",0.70638127,0.0206283156,0.281950177,0.697421501,"LY"
"163","2015_yk_541",0.707700451,0.133051713,0.630129859,0.236818472,"MY"
"164","2015_yk_543",0.707216487,0.0041506909,0.032437032,0.963412233,"LY"
"165","2015_yk_545",0.709672427,0.00364872488,0.05319539446,0.943155784,"LY"
"166","2015_yk_546",0.706959859,0.0351371971,0.10316177,0.861700983,"LY"
"167","2015_yk_550",0.707016921,0.1329901667,0.020044652,0.846965226,"LY"
"168","2015_yk_551",0.706216833,0.1329901667,0.020044652,0.846965226,"LY"
"169","2015_yk_554",0.707731189,0.8573821561,0.129550518,0.013067378,"UY"
"170","2015_yk_555",0.707870377,0.0084667299,0.228957984,0.76257535,"LY"
"171","2015_yk_558",0.70722672,0.113063536,0.166792647,0.720143832,"LY"
"172","2015_yk_559",0.706098918,0.02928123,0.417701445,0.553017249,"LY"
"173","2015_yk_561",0.715792611,0.0029861272,0.022042004,0.974971947,"LY"
"174","2015_yk_563",0.707605348,0.0016877765,0.112882868,0.885429392,"LY"
"175","2015_yk_566",0.707402855,0.901619736,0.091145148,0.0072350505,"UY"
"176","2015_yk_568",0.707093638,0.020681223,0.206758893,0.772559815,"LY"
"177","2015_yk_571",0.707153314,0.249279808,0.219039058,0.531681217,"LY"
"178","2015_yk_573",0.707727185,0.063384279,0.019506992,0.917108787,"LY"
"179","2015_yk_576",0.70626021,0.0090776171,0.325604148,0.665318296,"LY"
"180","2015_yk_578",0.705490234,0.0090776171,0.325604148,0.665318296,"LY"
"181","2015_yk_582",0.711381704,0.0112149129,0.673999878,0.314785215,"MY"
"182","2015_yk_585",0.707330333,0.10159702424,0.088181034,0.810221984,"LY"
"183","2015_yk_587",0.70505344,0.0022414996,0.055466934,0.942291549,"LY"
"184","2015_yk_588",0.707953085,0.986598862,0.00082916691,0.012572001,"UY"
"185","2015_yk_590",0.706401036,0.001251265401,0.0197789706,0.978969747,"LY"
"186","2015_yk_591",0.707264415,0.013536903,0.060279105,0.926184082,"LY"
"187","2015_yk_592",0.706204581,0.0322755734,0.193184428,0.774539916,"LY"
"188","2015_yk_593",0.707837863,0.0322755734,0.193184428,0.774539916,"LY"
"189","2015_yk_594",0.70710792,7.2529812e-06,0.00160191159,0.998390947,"LY"
"190","2015_yk_595",0.709956898,0.0045018489,0.322884254,0.672613968,"LY"
"191","2015_yk_598",0.707878128,0.067376155,0.033757918,0.898865862,"LY"
"192","2015_yk_599",0.707692272,0.032829136,0.508378533,0.458792338,"MY"
"193","2015_yk_600",0.706573804,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"194","2015_yk_602",0.707173609,0.0037032777,0.101871887,0.894424792,"LY"
"195","2015_yk_608",0.714016862,0.015278568,0.279446866,0.705274615,"LY"
"196","2015_yk_611",0.709925194,0.788334661,0.0336191505,0.178046286,"UY"
"197","2015_yk_613",0.707862819,0.057733465,0.30475116,0.637515399,"LY"
"198","2015_yk_615",0.706340802,0.0001913780457,0.059007159,0.940801486,"LY"
"199","2015_yk_616",0.705615802,0.01874908768,0.047755366,0.933495485,"LY"
"200","2015_yukon_chin__yk_001",0.710441068,0.831380938,0.133594073,0.035025029,"UY"
"201","2015_yukon_chin__yk_002",0.72401962,0.870793887,0.108035516,0.021170599,"UY"
"202","2015_yukon_chin__yk_006",0.707360166,0.002396366,0.650538467,0.347065,"MY"
"203","2015_yukon_chin__yk_011",0.722466471,0.878696116,0.068597956,0.052705915,"UY"
"204","2015_yukon_chin__yk_012",0.710513118,0.076235419,0.858014591,0.065750015,"MY"
"205","2015_yukon_chin__yk_013",0.710216348,0.973568775,0.026092611,0.000338584586,"UY"
"206","2015_yukon_chin__yk_016",0.727815333,0.497611612,0.49377955,0.008608831,"UY"
"207","2015_yukon_chin__yk_017",0.720208741,0.073946371,0.907480155,0.018573414,"MY"
"208","2015_yukon_chin__yk_018",0.709835867,0.133307278,0.854443542,0.0122491697,"MY"
"209","2015_yukon_chin__yk_025",0.722204661,0.133307278,0.854443542,0.0122491697,"MY"
"210","2015_yukon_chin__yk_027",0.726994586,0.342559266,0.47720672,0.180234064,"MY"
"211","2015_yukon_chin__yk_032",0.715773013,0.011961435,0.851557361,0.136481268,"MY"
"212","2015_yukon_chin__yk_033",0.717048886,0.061972292,0.620949943,0.317077772,"MY"
"213","2015_yukon_chin__yk_034",0.714850816,0.303458234,0.294563927,0.401977841,"LY"
"214","2015_yukon_chin__yk_039",0.706906118,0.363402791,0.260940043,0.375657168,"LY"
"215","2015_yukon_chin__yk_610",0.707766081,0.788334661,0.0336191505,0.178046286,"UY"
"216","2015_yukon_chin__yk_619",0.707022834,0.03773608449,0.099911606,0.862352259,"LY"
"217","2015_yukon_chin__yk_063_redo",0.724397517,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"218","2015_yukon_chin__yk_078_redo",0.717854786,0.029459633,0.336421304,0.634119081,"LY"
"219","2015_yukon_chin__yk_081_redo",0.716218484,0.0032780767,0.97456241,0.022159478,"MY"
"220","2015_yukon_chin__yk_095_redo",0.711309017,0.030499828,0.784907881,0.184592385,"MY"
"221","2015_yukon_chin__yk_125_redo",0.71991173,4.7872747e-05,0.479855373,0.520096821,"LY"
"222","2015_yukon_chin__yk_158_redo",0.714284076,0.784258289,0.199759019,0.015982798,"UY"
"223","2015_yukon_chin__yk_184_redo",0.710243328,0.87002987,0.107286899,0.022683146,"UY"
"224","2015_yukon_chin__yk_208_redo",0.722466365,0.00612842100115,0.659216217,0.33465538,"MY"
"225","2015_yukon_chin__yk_256_redo",0.710037438,0.771771755,0.147269531,0.080958789,"UY"
"226","2015_yukon_chin__yk_303_redo",0.725090476,0.00291264358,0.9837981597,0.0132892211,"MY"
"227","2015_yukon_chin__yk_315_redo",0.71124667,0.878244518,0.05644006,0.065315535,"UY"
"228","2015_yukon_chin__yk_318_redo",0.724779546,0.986874924,0.011728311,0.001396775,"UY"
"229","2015_yukon_chin__yk_339_redo",0.722071063,0.906899011,0.064675942,0.028424971,"UY"
"230","2015_yukon_chin__yk_344_redo",0.722953073,0.0003652761,0.180480112,0.819154599,"LY"
"231","2015_yukon_chin__yk_352_redo",0.719319557,0.910676293,0.065988711,0.023334985,"UY"
"232","2015_yukon_chin__yk_355_redo",0.716407601,0.005136636,0.058354848,0.936508444,"LY"
"233","2015_yukon_chin__yk_356_redo",0.714292436,0.998627839,0.001158031,0.0002142098,"UY"
"234","2015_yukon_chin__yk_391_redo",0.708123921,0.992119201,0.006074282,0.0018066781,"UY"
"235","2015_yukon_chin__yk_421_redo",0.723061204,0.184696595,0.069815361,0.745488025,"LY"
"236","2015_yukon_chin__yk_485_redo",0.710748489,0.992360668,0.0046172595,0.00302204487,"UY"
"237","2015_yukon_chin__yk_512_redo",0.707605151,0.009042662,0.641283535,0.34967392,"MY"
"238","2015_yukon_chin__yk_516_redo",0.724406832,0.716913041,0.0190960964,0.26399082,"UY"
"239","2015_yukon_chin__yk_528_redo",0.711699417,0.00836201577,0.27407808,0.717559745,"LY"
"240","2015_yukon_chin__yk_538_redo",0.707566721,0.534376292,0.001254296,0.464369418,"UY"
"241","2015_yukon_chin__yk_560_redo",0.705392128,0.101587201,0.552707053,0.345705818,"MY"
"242","2015_yukon_chin__yk_564_redo",0.713363137,0.0016877765,0.112882868,0.885429392,"LY"
"243","2015_yukon_chin__yk_565_redo",0.707381694,0.00388313983,0.266527365,0.729589571,"LY"
"244","2015_yukon_chin__yk_570_redo",0.706189382,0.28875972,0.008468472,0.702771821,"LY"
"245","2015_yukon_chin__yk_574_redo",0.707286458,0.782276999,0.062951629,0.154771371,"UY"
"246","2015_yukon_chin__yk_579_redo",0.707310574,0.124160836,0.449544525,0.426294627,"MY"
"247","2015_yukon_chin__yk_604_redo",0.707274119,0.820735449,0.063403954,0.115860455,"UY"
