"","fish.id","natal_iso","UY_gen","MY_gen","LY_gen","max_gen"
"1","2015_yk_272",0.713032061,0.870793887,0.108035516,0.021170599,"UY"
"2","2015_yk_275a",0.707343525,0.002396366,0.650538467,0.347065,"MY"
"3","2015_yk_366",0.721769271,0.754579473,0.223467645,0.021952863,"UY"
"4","2015_yk_367",0.718703085,0.878696116,0.068597956,0.052705915,"UY"
"5","2015_yk_375",0.707679428,0.076235419,0.858014591,0.065750015,"MY"
"6","2015_yk_376c",0.70767179,0.973568775,0.026092611,0.000338584586,"UY"
"7","2015_yk_377",0.707070442,0.497611612,0.49377955,0.008608831,"UY"
"8","2015_yk_379b",0.70724171,0.073946371,0.907480155,0.018573414,"MY"
"9","2015_yk_380",0.707006297,0.133307278,0.854443542,0.0122491697,"MY"
"10","2015_yk_389",0.713926246,0.342559266,0.47720672,0.180234064,"MY"
"11","2015_yk_390",0.707671493,0.011961435,0.851557361,0.136481268,"MY"
"12","2015_yk_394",0.707709127,0.061972292,0.620949943,0.317077772,"MY"
"13","2015_yk_395",0.707201848,0.303458234,0.294563927,0.401977841,"LY"
"14","2015_yk_396b",0.707561679,0.298091739,0.430981679,0.27092656,"MY"
"15","2015_yk_397",0.707700869,0.363402791,0.260940043,0.375657168,"LY"
"16","2015_yk_398_1",0.713816927,0.315445344,0.292520885,0.39203377,"LY"
"17","2015_yk_400",0.722368512,0.0005842982,0.014726478,0.984689292,"LY"
"18","2015_yk_402",0.707144546,0.0047699871,0.9317425,0.063487442,"MY"
"19","2015_yk_404",0.706940447,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"20","2015_yk_405",0.716602603,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"21","2015_yk_416",0.706692053,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"22","2015_yk_417",0.723119064,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"23","2015_yk_422",0.707873712,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"24","2015_yk_423",0.706939867,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"25","2015_yk_424",0.722281156,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"26","2015_yk_425",0.707803619,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"27","2015_yk_426",0.713700908,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"28","2015_yk_427",0.718466275,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"29","2015_yk_430",0.711522726,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"30","2015_yk_431",0.707830954,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"31","2015_yk_433",0.712521294,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"32","2015_yk_435",0.709946729,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"33","2015_yk_436",0.706313774,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"34","2015_yk_437",0.707216006,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"35","2015_yk_438",0.707191924,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"36","2015_yk_444",0.706439449,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"37","2015_yk_450",0.707471457,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"38","2015_yk_451",0.70792305,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"39","2015_yk_454",0.707612752,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
