"","natal_iso","UY_gen","MY_gen","LY_gen","max_gen"
"1",0.72731641,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"2",0.7244567,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"3",0.71375692,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"4",0.71277333,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"5",0.72232785,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"6",0.71621541,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"7",0.72154551,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"8",0.7164715,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"9",0.71210872,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"10",0.70654604,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"11",0.72382452,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"12",0.72496454,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"13",0.71585317,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"14",0.71434916,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"15",0.71247727,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"16",0.72223917,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"17",0.71744959,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"18",0.73177089,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"19",0.70772695,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"20",0.72203664,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"21",0.73182287,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"22",0.7232393,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"23",0.73402287,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"24",0.72351753,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"25",0.71867135,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"26",0.73938416,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"27",0.7143586,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"28",0.71609667,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"29",0.71568593,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"30",0.71722003,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"31",0.71762259,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"32",0.72151887,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"33",0.71203194,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"34",0.72190247,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"35",0.72317018,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"36",0.71202646,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"37",0.72426979,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"38",0.72576766,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"39",0.72447115,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"40",0.70593769,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"41",0.71211885,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"42",0.71412499,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"43",0.72451557,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"44",0.72204833,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"45",0.71459416,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"46",0.71694679,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"47",0.71273856,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"48",0.71227946,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"49",0.73076988,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"50",0.72021957,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"51",0.72665936,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
