"","fish.id","natal_iso","UY_gen","MY_gen","LY_gen","max_gen"
"1","2015_yk_010",0.716820435,0.870793887,0.108035516,0.021170599,"UY"
"2","2015_yk_035",0.729712111,0.002396366,0.650538467,0.347065,"MY"
"3","2015_yk_040",0.721179484,0.754579473,0.223467645,0.021952863,"UY"
"4","2015_yk_048",0.713690328,0.878696116,0.068597956,0.052705915,"UY"
"5","2015_yk_051a",0.724726135,0.076235419,0.858014591,0.065750015,"MY"
"6","2015_yk_052b",0.712378587,0.973568775,0.026092611,0.000338584586,"UY"
"7","2015_yk_056a",0.709209659,0.497611612,0.49377955,0.008608831,"UY"
"8","2015_yk_062a",0.714935434,0.073946371,0.907480155,0.018573414,"MY"
"9","2015_yk_065a",0.713019251,0.133307278,0.854443542,0.0122491697,"MY"
"10","2015_yk_066",0.724363019,0.342559266,0.47720672,0.180234064,"MY"
"11","2015_yk_068b",0.712053196,0.011961435,0.851557361,0.136481268,"MY"
"12","2015_yk_069",0.714204652,0.061972292,0.620949943,0.317077772,"MY"
"13","2015_yk_077",0.707894433,0.303458234,0.294563927,0.401977841,"LY"
"14","2015_yk_080",0.724116696,0.298091739,0.430981679,0.27092656,"MY"
"15","2015_yk_082",0.709068463,0.363402791,0.260940043,0.375657168,"LY"
"16","2015_yk_084",0.716577884,0.315445344,0.292520885,0.39203377,"LY"
"17","2015_yk_091",0.709918969,0.0005842982,0.014726478,0.984689292,"LY"
"18","2015_yk_092",0.70925098,0.0047699871,0.9317425,0.063487442,"MY"
"19","2015_yk_097",0.707177391,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"20","2015_yk_098",0.715568917,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"21","2015_yk_099",0.724742936,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"22","2015_yk_100",0.716089511,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"23","2015_yk_101",0.710739921,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"24","2015_yk_102a",0.711152921,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"25","2015_yk_109",0.720404584,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"26","2015_yk_111",0.716763886,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"27","2015_yk_113",0.723322966,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"28","2015_yk_114",0.722618586,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"29","2015_yk_116",0.716945122,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"30","2015_yk_117",0.716509206,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"31","2015_yk_119",0.719107685,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"32","2015_yk_124",0.705016573,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"33","2015_yk_128",0.722543823,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"34","2015_yk_129",0.711993882,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"35","2015_yk_137",0.711760396,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"36","2015_yk_139",0.721435875,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"37","2015_yk_144",0.722742247,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"38","2015_yk_148",0.714704155,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"39","2015_yk_149",0.718539328,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"40","2015_yk_151",0.725579774,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"41","2015_yk_152",0.710450222,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"42","2015_yk_159",0.71223972,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"43","2015_yk_161",0.707278419,0.0009545576,0.270287196,0.728758336,"LY"
"44","2015_yk_165",0.712619196,0.211420513,0.198701465,0.58987818,"LY"
"45","2015_yk_166",0.71506874,0.036264799,0.808880186,0.154854902,"MY"
"46","2015_yk_171",0.71068766,0.201487115,0.371545133,0.426967524,"LY"
"47","2015_yk_174",0.719187615,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"48","2015_yk_175",0.722310829,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"49","2015_yk_178",0.721800071,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"50","2015_yk_179",0.716568198,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"51","2015_yk_180",0.707467426,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"52","2015_yk_193",0.707085999,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"53","2015_yk_199",0.713039954,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"54","2015_yk_200",0.712139069,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"55","2015_yk_205",0.716233297,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"56","2015_yk_214",0.722709441,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"57","2015_yk_215",0.715682694,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"58","2015_yk_219",0.725692755,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"59","2015_yk_220",0.714233265,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"60","2015_yk_221_2",0.721516961,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"61","2015_yk_222",0.720451912,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"62","2015_yk_223",0.712522123,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"63","2015_yk_225",0.708729607,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"64","2015_yk_226",0.709615641,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"65","2015_yk_233",0.713786099,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"66","2015_yk_234",0.706790221,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"67","2015_yk_239",0.7225604,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"68","2015_yk_240",0.71587826,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"69","2015_yk_242",0.706270033,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"70","2015_yk_243",0.720909979,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"71","2015_yk_244",0.719165082,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"72","2015_yk_258",0.707197479,0.440930042,0.556038213,0.003031745,"MY"
"73","2015_yk_259",0.724701397,0.050635778,0.923674447,0.025689745,"MY"
"74","2015_yk_261",0.708963021,0.029459633,0.336421304,0.634119081,"LY"
"75","2015_yk_302",0.712912633,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"76","2015_yk_306",0.714773332,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"77","2015_yk_311",0.709206679,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"78","2015_yk_314",0.721835333,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"79","2015_yk_316",0.716695022,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"80","2015_yk_325",0.711438857,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"81","2015_yk_326",0.706520283,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"82","2015_yk_327",0.718643437,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"83","2015_yk_331",0.707786096,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"84","2015_yk_332",0.711698772,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"85","2015_yk_333_1",0.710145041,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"86","2015_yk_338",0.711031877,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"87","2015_yk_342",0.713966798,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"88","2015_yk_348",0.715350004,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"89","2015_yk_349",0.71064511,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"90","2015_yk_357",0.711490191,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"91","2015_yk_361",0.715058136,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"92","2015_yk_363",0.710155285,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"93","2015_yukon_chin__yk_001",0.710441068,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"94","2015_yukon_chin__yk_002",0.72401962,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"95","2015_yukon_chin__yk_006",0.707360166,0.005434688,0.91299196,0.081573445,"MY"
"96","2015_yukon_chin__yk_011",0.722466471,0.0032780767,0.97456241,0.022159478,"MY"
"97","2015_yukon_chin__yk_012",0.710513118,0.141431909,0.496698336,0.361869839,"MY"
"98","2015_yukon_chin__yk_013",0.710216348,0.226851634,0.13253631,0.640611988,"LY"
"99","2015_yukon_chin__yk_016",0.727815333,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"100","2015_yukon_chin__yk_017",0.720208741,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"101","2015_yukon_chin__yk_018",0.709835867,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"102","2015_yukon_chin__yk_025",0.722204661,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"103","2015_yukon_chin__yk_027",0.726994586,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"104","2015_yukon_chin__yk_032",0.715773013,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"105","2015_yukon_chin__yk_033",0.717048886,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"106","2015_yukon_chin__yk_034",0.714850816,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"107","2015_yukon_chin__yk_039",0.706906118,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"108","2015_yukon_chin__yk_063_redo",0.724397517,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"109","2015_yukon_chin__yk_078_redo",0.717854786,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"110","2015_yukon_chin__yk_081_redo",0.716218484,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"111","2015_yukon_chin__yk_095_redo",0.711309017,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"112","2015_yukon_chin__yk_125_redo",0.71991173,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"113","2015_yukon_chin__yk_158_redo",0.714284076,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"114","2015_yukon_chin__yk_184_redo",0.710243328,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"115","2015_yukon_chin__yk_208_redo",0.722466365,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"116","2015_yukon_chin__yk_256_redo",0.710037438,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"117","2015_yukon_chin__yk_303_redo",0.725090476,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"118","2015_yukon_chin__yk_315_redo",0.71124667,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"119","2015_yukon_chin__yk_318_redo",0.724779546,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"120","2015_yukon_chin__yk_339_redo",0.722071063,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"121","2015_yukon_chin__yk_344_redo",0.722953073,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"122","2015_yukon_chin__yk_352_redo",0.719319557,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"123","2015_yukon_chin__yk_355_redo",0.716407601,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
"124","2015_yukon_chin__yk_356_redo",0.714292436,0.333333333333333,0.333333333333333,0.333333333333333,"Equal"
