year,stream_order,focal_reach,group_individuals,n_reaches_in_group,n_reaches_with_production,basin_total_run
2015,3,2303,0,1,0,161749
2015,3,2304,0,1,0,161749
2015,3,2305,0,1,0,161749
2015,3,2308,0,1,0,161749
2015,3,2319,0,1,0,161749
2015,3,2324,0,1,0,161749
2015,3,2328,0,1,0,161749
2015,3,2333,0,1,0,161749
2015,3,2343,0,1,0,161749
2015,3,2344,0,1,0,161749
2015,3,2345,0,1,0,161749
2015,3,2346,0,1,0,161749
2015,3,2348,0,1,0,161749
2015,3,2350,0,1,0,161749
2015,3,2351,0,1,0,161749
2015,3,2357,0,1,0,161749
2015,3,2358,0,1,0,161749
2015,3,2360,0,1,0,161749
2015,3,2363,0,1,0,161749
2015,3,2364,0,1,0,161749
2015,3,2366,0,1,0,161749
2015,3,2370,0,1,0,161749
2015,3,2377,0,1,0,161749
2015,3,2380,0,1,0,161749
2015,3,2385,0,1,0,161749
2015,3,2387,0,1,0,161749
2015,3,2395,0,1,0,161749
2015,3,2400,0,1,0,161749
2015,3,2407,0,1,0,161749
2015,3,2410,0,1,0,161749
2015,3,2412,0,1,0,161749
2015,3,2413,0,1,0,161749
2015,3,2422,0,1,0,161749
2015,3,2423,0,1,0,161749
2015,3,2430,0,1,0,161749
2015,3,2431,0,1,0,161749
2015,3,2432,0,1,0,161749
2015,3,2434,0,1,0,161749
2015,3,2437,0,1,0,161749
2015,3,2439,0,1,0,161749
2015,3,2448,0,1,0,161749
2015,3,2449,0,1,0,161749
2015,3,2451,0,1,0,161749
2015,3,2457,0,1,0,161749
2015,3,2463,0,1,0,161749
2015,3,2465,0,1,0,161749
2015,3,2470,0,1,0,161749
2015,3,2471,0,1,0,161749
2015,3,2472,0,1,0,161749
2015,3,2475,0,1,0,161749
2015,3,2476,0,1,0,161749
2015,3,2523,0,1,0,161749
2015,3,2524,0,1,0,161749
2015,3,2667,0,1,0,161749
2015,3,2668,0,1,0,161749
2015,3,2703,0,1,0,161749
2015,3,2811,0,1,0,161749
2015,3,2812,0,1,0,161749
2015,3,2484,0,1,0,161749
2015,3,2485,0,1,0,161749
2015,3,2488,0,1,0,161749
2015,3,2489,0,1,0,161749
2015,3,2496,0,1,0,161749
2015,3,2497,0,1,0,161749
2015,3,2500,0,1,0,161749
2015,3,2507,0,1,0,161749
2015,3,2515,0,1,0,161749
2015,3,2516,0,1,0,161749
2015,3,2522,0,1,0,161749
2015,3,2529,0,1,0,161749
2015,3,2534,0,1,0,161749
2015,3,2538,0,1,0,161749
2015,3,2544,0,1,0,161749
2015,3,2553,0,1,0,161749
2015,3,2554,0,1,0,161749
2015,3,2555,0,1,0,161749
2015,3,2563,0,1,0,161749
2015,3,2566,0,1,0,161749
2015,3,2567,0,1,0,161749
2015,3,2572,0,1,0,161749
2015,3,2573,0,1,0,161749
2015,3,2575,0,1,0,161749
2015,3,2578,0,1,0,161749
2015,3,2579,0,1,0,161749
2015,3,2586,0,1,0,161749
2015,3,2588,0,1,0,161749
2015,3,2595,0,1,0,161749
2015,3,2600,0,1,0,161749
2015,3,2605,0,1,0,161749
2015,3,2607,0,1,0,161749
2015,3,2609,0,1,0,161749
2015,3,2615,0,1,0,161749
2015,3,2619,0,1,0,161749
2015,3,2620,0,1,0,161749
2015,3,2622,0,1,0,161749
2015,3,2624,0,1,0,161749
2015,3,2628,0,1,0,161749
2015,3,2631,0,1,0,161749
2015,3,2646,0,1,0,161749
2015,3,2650,0,1,0,161749
2015,3,2654,0,1,0,161749
2015,3,2655,0,1,0,161749
2015,3,2662,0,1,0,161749
2015,3,2663,0,1,0,161749
2015,3,2664,0,1,0,161749
2015,3,2669,0,1,0,161749
2015,3,2671,0,1,0,161749
2015,3,2672,0,1,0,161749
2015,3,2674,0,1,0,161749
2015,3,2676,0,1,0,161749
2015,3,2677,0,1,0,161749
2015,3,2680,0,1,0,161749
2015,3,2682,0,1,0,161749
2015,3,2683,0,1,0,161749
2015,3,2691,0,1,0,161749
2015,3,2692,0,1,0,161749
2015,3,2693,0,1,0,161749
2015,3,2695,0,1,0,161749
2015,3,2697,0,1,0,161749
2015,3,2701,0,1,0,161749
2015,3,2702,0,1,0,161749
2015,3,2708,0,1,0,161749
2015,3,2709,0,1,0,161749
2015,3,2710,0,1,0,161749
2015,3,2718,0,1,0,161749
2015,3,2721,0,1,0,161749
2015,3,2722,0,1,0,161749
2015,3,2723,0,1,0,161749
2015,3,2724,0,1,0,161749
2015,3,2732,0,1,0,161749
2015,3,2740,0,1,0,161749
2015,3,2744,0,1,0,161749
2015,3,2746,0,1,0,161749
2015,3,2748,0,1,0,161749
2015,3,2753,0,1,0,161749
2015,3,2754,0,1,0,161749
2015,3,2755,0,1,0,161749
2015,3,2757,0,1,0,161749
2015,3,2759,0,1,0,161749
2015,3,2762,0,1,0,161749
2015,3,2763,0,1,0,161749
2015,3,2767,0,1,0,161749
2015,3,2770,0,1,0,161749
2015,3,2772,0,1,0,161749
2015,3,2775,0,1,0,161749
2015,3,2777,0,1,0,161749
2015,3,2783,0,1,0,161749
2015,3,2784,0,1,0,161749
2015,3,2793,0,1,0,161749
2015,3,2795,0,1,0,161749
2015,3,2804,0,1,0,161749
2015,3,2807,0,1,0,161749
2015,3,2808,0,1,0,161749
2015,3,2814,0,1,0,161749
2015,3,2816,0,1,0,161749
2015,3,2820,0,1,0,161749
2015,3,2822,0,1,0,161749
2015,3,2823,0,1,0,161749
2015,3,2824,0,1,0,161749
2015,3,2829,0,1,0,161749
2015,3,2832,0,1,0,161749
2015,3,2834,0,1,0,161749
2015,3,2840,0,1,0,161749
2015,3,2841,0,1,0,161749
2015,3,2848,0,1,0,161749
2015,3,2850,0,1,0,161749
2015,3,2852,0,1,0,161749
2015,3,2853,0,1,0,161749
2015,3,2854,0,1,0,161749
2015,3,2855,0,1,0,161749
2015,3,2856,0,1,0,161749
2015,3,2857,0,1,0,161749
2015,3,2864,0,1,0,161749
2015,3,2874,0,1,0,161749
2015,3,2875,0,1,0,161749
2015,3,2885,0,1,0,161749
2015,3,2887,0,1,0,161749
2015,3,2888,0,1,0,161749
2015,3,2889,0,1,0,161749
2015,3,2894,0,1,0,161749
2015,3,2895,0,1,0,161749
2015,3,2897,0,1,0,161749
2015,3,2898,0,1,0,161749
2015,3,2899,0,1,0,161749
2015,3,2902,0,1,0,161749
2015,3,2903,0,1,0,161749
2015,3,2904,0,1,0,161749
2015,3,2906,0,1,0,161749
2015,3,2917,0,1,0,161749
2015,3,2935,0,1,0,161749
2015,3,2938,0,1,0,161749
2015,3,2940,0,1,0,161749
2015,3,2947,0,1,0,161749
2015,3,2950,0,1,0,161749
2015,3,2972,0,1,0,161749
2015,3,3156,0,1,0,161749
2015,3,2954,0,1,0,161749
2015,3,2955,0,1,0,161749
2015,3,2963,0,1,0,161749
2015,3,2966,0,1,0,161749
2015,3,2970,0,1,0,161749
2015,3,2976,0,1,0,161749
2015,3,2979,0,1,0,161749
2015,3,2982,0,1,0,161749
2015,3,2985,0,1,0,161749
2015,3,2987,0,1,0,161749
2015,3,2989,0,1,0,161749
2015,3,2994,0,1,0,161749
2015,3,2995,0,1,0,161749
2015,3,3001,0,1,0,161749
2015,3,3004,0,1,0,161749
2015,3,3009,0,1,0,161749
2015,3,3011,0,1,0,161749
2015,3,3015,0,1,0,161749
2015,3,3016,0,1,0,161749
2015,3,3018,0,1,0,161749
2015,3,3019,0,1,0,161749
2015,3,3021,0,1,0,161749
2015,3,3024,0,1,0,161749
2015,3,3025,0,1,0,161749
2015,3,3034,0,1,0,161749
2015,3,3036,0,1,0,161749
2015,3,3039,0,1,0,161749
2015,3,3040,0,1,0,161749
2015,3,3043,0,1,0,161749
2015,3,3044,0,1,0,161749
2015,3,3045,0,1,0,161749
2015,3,3046,0,1,0,161749
2015,3,3048,0,1,0,161749
2015,3,3062,0,1,0,161749
2015,3,3063,0,1,0,161749
2015,3,3065,0,1,0,161749
2015,3,3070,0,1,0,161749
2015,3,3072,0,1,0,161749
2015,3,3073,0,1,0,161749
2015,3,3074,0,1,0,161749
2015,3,3075,0,1,0,161749
2015,3,3090,0,1,0,161749
2015,3,3092,0,1,0,161749
2015,3,3097,0,1,0,161749
2015,3,3101,0,1,0,161749
2015,3,3107,0,1,0,161749
2015,3,3109,0,1,0,161749
2015,3,3111,0,1,0,161749
2015,3,3112,0,1,0,161749
2015,3,3115,0,1,0,161749
2015,3,3121,0,1,0,161749
2015,3,3122,0,1,0,161749
2015,3,3124,0,1,0,161749
2015,3,3126,0,1,0,161749
2015,3,3129,0,1,0,161749
2015,3,3130,0,1,0,161749
2015,3,3132,0,1,0,161749
2015,3,3136,0,1,0,161749
2015,3,3139,0,1,0,161749
2015,3,3140,0,1,0,161749
2015,3,3141,0,1,0,161749
2015,3,3142,0,1,0,161749
2015,3,3147,0,1,0,161749
2015,3,3150,0,1,0,161749
2015,3,3151,0,1,0,161749
2015,3,3159,0,1,0,161749
2015,3,3167,0,1,0,161749
2015,3,3172,0,1,0,161749
2015,3,3173,0,1,0,161749
2015,3,3174,0,1,0,161749
2015,3,3177,0,1,0,161749
2015,3,3180,0,1,0,161749
2015,3,3184,0,1,0,161749
2015,3,3185,0,1,0,161749
2015,3,3199,0,1,0,161749
2015,3,3200,0,1,0,161749
2015,3,3201,0,1,0,161749
2015,3,3203,0,1,0,161749
2015,3,3209,0,1,0,161749
2015,3,3210,0,1,0,161749
2015,3,3212,0,1,0,161749
2015,3,3220,0,1,0,161749
2015,3,3221,0,1,0,161749
2015,3,3223,0,1,0,161749
2015,3,3224,0,1,0,161749
2015,3,3229,0,1,0,161749
2015,3,3232,0,1,0,161749
2015,3,3239,0,1,0,161749
2015,3,3255,0,1,0,161749
2015,3,3256,0,1,0,161749
2015,3,3257,0,1,0,161749
2015,3,3260,0,1,0,161749
2015,3,3264,0,1,0,161749
2015,3,3269,0,1,0,161749
2015,3,3280,0,1,0,161749
2015,3,3281,0,1,0,161749
2015,3,3282,0,1,0,161749
2015,3,3289,0,1,0,161749
2015,3,3293,0,1,0,161749
2015,3,3296,0,1,0,161749
2015,3,3299,0,1,0,161749
2015,3,3525,0,1,0,161749
2015,3,3742,0,1,0,161749
2015,3,3833,0,1,0,161749
2015,3,3834,0,1,0,161749
2015,3,3313,0,1,0,161749
2015,3,3316,0,1,0,161749
2015,3,3320,0,1,0,161749
2015,3,3322,0,1,0,161749
2015,3,3323,0,1,0,161749
2015,3,3324,0,1,0,161749
2015,3,3327,0,1,0,161749
2015,3,3328,0,1,0,161749
2015,3,3333,0,1,0,161749
2015,3,3334,0,1,0,161749
2015,3,3336,0,1,0,161749
2015,3,3345,0,1,0,161749
2015,3,3347,0,1,0,161749
2015,3,3348,0,1,0,161749
2015,3,3349,0,1,0,161749
2015,3,3353,0,1,0,161749
2015,3,3359,0,1,0,161749
2015,3,3362,0,1,0,161749
2015,3,3364,0,1,0,161749
2015,3,3365,0,1,0,161749
2015,3,3366,0,1,0,161749
2015,3,3367,0,1,0,161749
2015,3,3368,0,1,0,161749
2015,3,3377,0,1,0,161749
2015,3,3378,0,1,0,161749
2015,3,3384,0,1,0,161749
2015,3,3389,0,1,0,161749
2015,3,3390,0,1,0,161749
2015,3,3391,0,1,0,161749
2015,3,3397,0,1,0,161749
2015,3,3398,0,1,0,161749
2015,3,3399,0,1,0,161749
2015,3,3402,0,1,0,161749
2015,3,3408,0,1,0,161749
2015,3,3410,0,1,0,161749
2015,3,3414,0,1,0,161749
2015,3,3416,0,1,0,161749
2015,3,3417,0,1,0,161749
2015,3,3421,0,1,0,161749
2015,3,3426,0,1,0,161749
2015,3,3430,0,1,0,161749
2015,3,3436,0,1,0,161749
2015,3,3442,0,1,0,161749
2015,3,3451,0,1,0,161749
2015,3,3452,0,1,0,161749
2015,3,3454,0,1,0,161749
2015,3,3457,0,1,0,161749
2015,3,3458,0,1,0,161749
2015,3,3460,0,1,0,161749
2015,3,3470,0,1,0,161749
2015,3,3472,0,1,0,161749
2015,3,3482,0,1,0,161749
2015,3,3486,0,1,0,161749
2015,3,3488,0,1,0,161749
2015,3,3498,0,1,0,161749
2015,3,3499,0,1,0,161749
2015,3,3502,0,1,0,161749
2015,3,3507,0,1,0,161749
2015,3,3510,0,1,0,161749
2015,3,3512,0,1,0,161749
2015,3,3515,0,1,0,161749
2015,3,3520,0,1,0,161749
2015,3,3521,0,1,0,161749
2015,3,3528,0,1,0,161749
2015,3,3529,0,1,0,161749
2015,3,3537,0,1,0,161749
2015,3,3545,0,1,0,161749
2015,3,3548,0,1,0,161749
2015,3,3552,0,1,0,161749
2015,3,3553,0,1,0,161749
2015,3,3555,0,1,0,161749
2015,3,3557,0,1,0,161749
2015,3,3561,0,1,0,161749
2015,3,3564,0,1,0,161749
2015,3,3574,0,1,0,161749
2015,3,3577,0,1,0,161749
2015,3,3578,0,1,0,161749
2015,3,3586,0,1,0,161749
2015,3,3591,0,1,0,161749
2015,3,3607,0,1,0,161749
2015,3,3609,0,1,0,161749
2015,3,3614,0,1,0,161749
2015,3,3615,0,1,0,161749
2015,3,3624,0,1,0,161749
2015,3,3627,0,1,0,161749
2015,3,3632,0,1,0,161749
2015,3,3633,0,1,0,161749
2015,3,3634,0,1,0,161749
2015,3,3649,0,1,0,161749
2015,3,3650,0,1,0,161749
2015,3,3653,0,1,0,161749
2015,3,3659,0,1,0,161749
2015,3,3667,0,1,0,161749
2015,3,3677,0,1,0,161749
2015,3,3679,0,1,0,161749
2015,3,3682,0,1,0,161749
2015,3,3686,0,1,0,161749
2015,3,3689,0,1,0,161749
2015,3,3692,0,1,0,161749
2015,3,3697,0,1,0,161749
2015,3,3701,0,1,0,161749
2015,3,3702,0,1,0,161749
2015,3,3704,0,1,0,161749
2015,3,3706,0,1,0,161749
2015,3,3708,0,1,0,161749
2015,3,3710,0,1,0,161749
2015,3,3714,0,1,0,161749
2015,3,3715,0,1,0,161749
2015,3,3719,0,1,0,161749
2015,3,3725,0,1,0,161749
2015,3,3733,0,1,0,161749
2015,3,3735,0,1,0,161749
2015,3,3744,0,1,0,161749
2015,3,3745,0,1,0,161749
2015,3,3750,0,1,0,161749
2015,3,3751,0,1,0,161749
2015,3,3752,0,1,0,161749
2015,3,3755,0,1,0,161749
2015,3,3758,0,1,0,161749
2015,3,3776,0,1,0,161749
2015,3,3777,0,1,0,161749
2015,3,3785,0,1,0,161749
2015,3,3786,0,1,0,161749
2015,3,3788,0,1,0,161749
2015,3,3790,0,1,0,161749
2015,3,3791,0,1,0,161749
2015,3,3795,0,1,0,161749
2015,3,3796,0,1,0,161749
2015,3,3801,0,1,0,161749
2015,3,3819,0,1,0,161749
2015,3,3821,0,1,0,161749
2015,3,3824,0,1,0,161749
2015,3,3830,0,1,0,161749
2015,3,3842,0,1,0,161749
2015,3,3856,0,1,0,161749
2015,3,3859,0,1,0,161749
2015,3,3864,0,1,0,161749
2015,3,3865,0,1,0,161749
2015,3,3874,0,1,0,161749
2015,3,3876,0,1,0,161749
2015,3,3878,0,1,0,161749
2015,3,3883,0,1,0,161749
2015,3,3886,0,1,0,161749
2015,3,3896,0,1,0,161749
2015,3,3897,0,1,0,161749
2015,3,3908,0,1,0,161749
2015,3,3915,0,1,0,161749
2015,3,3916,0,1,0,161749
2015,3,3924,0,1,0,161749
2015,3,3927,0,1,0,161749
2015,3,3990,0,1,0,161749
2015,3,3932,0,1,0,161749
2015,3,3936,0,1,0,161749
2015,3,3942,0,1,0,161749
2015,3,3951,0,1,0,161749
2015,3,3956,0,1,0,161749
2015,3,3957,0,1,0,161749
2015,3,3959,0,1,0,161749
2015,3,3972,0,1,0,161749
2015,3,3974,0,1,0,161749
2015,3,3982,0,1,0,161749
2015,3,3991,0,1,0,161749
2015,3,3993,0,1,0,161749
2015,3,4004,0,1,0,161749
2015,3,4005,0,1,0,161749
2015,3,4007,0,1,0,161749
2015,3,4013,0,1,0,161749
2015,3,4016,0,1,0,161749
2015,3,4017,0,1,0,161749
2015,3,4019,0,1,0,161749
2015,3,4021,0,1,0,161749
2015,3,4023,0,1,0,161749
2015,3,4026,0,1,0,161749
2015,3,4032,0,1,0,161749
2015,3,4037,0,1,0,161749
2015,3,4041,0,1,0,161749
2015,3,4048,0,1,0,161749
2015,3,4049,0,1,0,161749
2015,3,4052,0,1,0,161749
2015,3,4055,0,1,0,161749
2015,3,4062,0,1,0,161749
2015,3,4063,0,1,0,161749
2015,3,4066,0,1,0,161749
2015,3,4073,0,1,0,161749
2015,3,4078,0,1,0,161749
2015,3,4079,0,1,0,161749
2015,3,4082,0,1,0,161749
2015,3,4096,0,1,0,161749
2015,3,4097,0,1,0,161749
2015,3,4100,0,1,0,161749
2015,3,4102,0,1,0,161749
2015,3,4106,0,1,0,161749
2015,3,4111,0,1,0,161749
2015,3,4113,0,1,0,161749
2015,3,4115,0,1,0,161749
2015,3,4124,0,1,0,161749
2015,3,4126,0,1,0,161749
2015,3,4131,0,1,0,161749
2015,3,4133,0,1,0,161749
2015,3,4134,0,1,0,161749
2015,3,4135,0,1,0,161749
2015,3,4136,0,1,0,161749
2015,3,4140,0,1,0,161749
2015,3,4144,0,1,0,161749
2015,3,4145,0,1,0,161749
2015,3,4147,0,1,0,161749
2015,3,4148,0,1,0,161749
2015,3,4157,0,1,0,161749
2015,3,4159,0,1,0,161749
2015,3,4162,0,1,0,161749
2015,3,4170,0,1,0,161749
2015,3,4184,0,1,0,161749
2015,3,4185,0,1,0,161749
2015,3,4193,0,1,0,161749
2015,3,4206,0,1,0,161749
2015,3,4207,0,1,0,161749
