river,reachid,Str_Order,iso_pred,assignment_sum,assignment_individuals,assignment_rescale,assignment_norm
Kusko,462,4,0.706754474,0,0,0,0
Kusko,393,3,0.706816927,0,0,0,0
Kusko,772,4,0.706377865,0,0,0,0
Kusko,278,4,0.706871032,0,0,0,0
Kusko,281,4,0.706748259,0,0,0,0
Kusko,284,4,0.707010293,0,0,0,0
Kusko,302,3,0.706834134,0,0,0,0
Kusko,307,4,0.706857669,0,0,0,0
Kusko,308,4,0.706837876,0,0,0,0
Kusko,312,4,0.707002547,0,0,0,0
Kusko,339,3,0.705697467,0,0,0,0
Kusko,347,3,0.70693026,0,0,0,0
Kusko,364,4,0.707002547,0,0,0,0
Kusko,367,4,0.70693026,0,0,0,0
Kusko,368,4,0.706754474,0,0,0,0
Kusko,369,3,0.706590296,0,0,0,0
Kusko,375,3,0.706998438,0,0,0,0
Kusko,377,3,0.70693026,0,0,0,0
Kusko,380,3,0.706828389,0,0,0,0
Kusko,395,3,0.706846676,0,0,0,0
Kusko,396,3,0.706590296,0,0,0,0
Kusko,409,3,0.706846676,0,0,0,0
Kusko,411,5,0.706811908,0,0,0,0
Kusko,415,3,0.706796828,0,0,0,0
Kusko,416,5,0.706754474,0,0,0,0
Kusko,417,4,0.706831359,0,0,0,0
Kusko,419,3,0.706816927,0,0,0,0
Kusko,694,4,0.707576719,0,0,0,0
Kusko,696,3,0.70681130700000006,0,0,0,0
Kusko,756,4,0.70610003,0,0,0,0
Kusko,807,6,0.70652321,0,0,0,0
Kusko,947,7,0.707001823,0,0,0,0
Kusko,421,3,0.706785326,0,0,0,0
Kusko,425,5,0.706998539,0,0,0,0
Kusko,479,5,0.706970213,0,0,0,0
Kusko,535,3,0.706800553,0,0,0,0
Kusko,557,3,0.706761625,0,0,0,0
Kusko,559,3,0.706651893,0,0,0,0
Kusko,560,3,0.70680255299999994,0,0,0,0
Kusko,561,5,0.706961474,0,0,0,0
Kusko,920,3,0.705890265,0,0,0,0
Kusko,1140,4,0.705300074,17.29736805152102,27.602872879131386,1.8010123675283536e-4,0.44345307405047857
Kusko,563,5,0.706961474,0,0,0,0
Kusko,775,4,0.706617572,0,0,0,0
Kusko,777,4,0.706377865,0,0,0,0
Kusko,848,4,0.705909067,0,0,0,0
Kusko,507,4,0.706827136,0,0,0,0
Kusko,660,5,0.706965989,0,0,0,0
Kusko,852,4,0.706083864,0,0,0,0
Kusko,925,3,0.70670039,0,0,0,0
Kusko,927,4,0.70583637,0,0,0,0
Kusko,928,7,0.707001823,0,0,0,0
Kusko,929,7,0.707236941,0,0,0,0
Kusko,427,5,0.706810985,0,0,0,0
Kusko,429,5,0.706973514,0,0,0,0
Kusko,440,5,0.706794072,0,0,0,0
Kusko,442,3,0.70680786,0,0,0,0
Kusko,443,5,0.706973514,0,0,0,0
Kusko,452,3,0.705733982,0,0,0,0
Kusko,453,5,0.706794072,0,0,0,0
Kusko,455,3,0.706807588,0,0,0,0
Kusko,457,5,0.706788602,0,0,0,0
Kusko,465,3,0.706808149,0,0,0,0
Kusko,467,4,0.706514775,0,0,0,0
Kusko,489,3,0.706806277,0,0,0,0
Kusko,490,3,0.706815234,0,0,0,0
Kusko,491,3,0.705630818,0,0,0,0
Kusko,498,3,0.706806277,0,0,0,0
Kusko,526,3,0.706623955,0,0,0,0
Kusko,530,5,0.706775313,0,0,0,0
Kusko,543,3,0.706800146,0,0,0,0
Kusko,550,3,0.706786412,0,0,0,0
Kusko,555,5,0.706658175,0,0,0,0
Kusko,565,3,0.706753732,0,0,0,0
Kusko,566,3,0.706761625,0,0,0,0
Kusko,570,3,0.706804172,0,0,0,0
Kusko,673,3,0.705606168,0,0,0,0
Kusko,674,5,0.706970836,0,0,0,0
Kusko,730,3,0.70610003,0,0,0,0
Kusko,794,5,0.705922187,0,0,0,0
Kusko,795,4,0.706077228,0,0,0,0
Kusko,861,3,0.705890265,0,0,0,0
Kusko,931,4,0.70671190800000006,0,0,0,0
Kusko,578,3,0.706451644,0,0,0,0
Kusko,579,5,0.706954218,0,0,0,0
Kusko,604,4,0.706827136,0,0,0,0
Kusko,815,4,0.706083864,0,0,0,0
Kusko,948,7,0.707048355,0,0,0,0
Kusko,949,4,0.706517831,0,0,0,0
Kusko,950,4,0.707167312,0,0,0,0
Kusko,951,3,0.70553865,0,0,0,0
Kusko,627,3,0.706804172,0,0,0,0
Kusko,632,5,0.706962782,0,0,0,0
Kusko,644,3,0.70494971,9.436593028604843,15.058769461621779,9.825437431421654e-5,0.24192618059775628
Kusko,645,3,0.706970836,0,0,0,0
Kusko,647,5,0.706965989,0,0,0,0
Kusko,667,3,0.706800888,0,0,0,0
Kusko,672,3,0.70680278,0,0,0,0
Kusko,684,3,0.705060619,11.864339713513731,18.932930138938232,1.2353221884942828e-4,0.3041663854215206
Kusko,687,4,0.706818138,0,0,0,0
Kusko,704,3,0.706615436,0,0,0,0
Kusko,707,3,0.706615436,0,0,0,0
Kusko,708,4,0.70681130700000006,0,0,0,0
Kusko,710,3,0.706558514,0,0,0,0
Kusko,712,3,0.706558514,0,0,0,0
Kusko,714,5,0.706970836,0,0,0,0
Kusko,724,4,0.706077228,0,0,0,0
Kusko,725,3,0.70665094,0,0,0,0
Kusko,726,4,0.70681130700000006,0,0,0,0
Kusko,740,3,0.705709221,0,0,0,0
Kusko,741,3,0.70666159,0,0,0,0
Kusko,743,4,0.706821724,0,0,0,0
Kusko,753,3,0.706357993,0,0,0,0
Kusko,758,4,0.70610003,0,0,0,0
Kusko,759,3,0.706476944,0,0,0,0
Kusko,760,8,0.708499273,0,0,0,0
Kusko,761,4,0.706425541,0,0,0,0
Kusko,1022,7,0.706976329,0,0,0,0
Kusko,768,4,0.706717831,0,0,0,0
Kusko,782,4,0.706098256,0,0,0,0
Kusko,785,3,0.706604881,0,0,0,0
Kusko,787,4,0.706696226,0,0,0,0
Kusko,788,4,0.706617572,0,0,0,0
Kusko,798,6,0.70652321,0,0,0,0
Kusko,800,3,0.706700184,0,0,0,0
Kusko,809,4,0.705922187,0,0,0,0
Kusko,810,3,0.705709221,0,0,0,0
Kusko,818,4,0.70672575,0,0,0,0
Kusko,822,4,0.706717831,0,0,0,0
Kusko,823,4,0.706079581,0,0,0,0
Kusko,825,4,0.706719706,0,0,0,0
Kusko,827,4,0.70672575,0,0,0,0
Kusko,828,3,0.706681101,0,0,0,0
Kusko,829,4,0.70674771,0,0,0,0
Kusko,830,6,0.707427656,0,0,0,0
Kusko,832,3,0.706611804,0,0,0,0
Kusko,834,4,0.705909067,0,0,0,0
Kusko,836,5,0.705922187,0,0,0,0
Kusko,837,3,0.707491469,0,0,0,0
Kusko,840,4,0.706073521,0,0,0,0
Kusko,841,4,0.705909067,0,0,0,0
Kusko,842,3,0.706608156,0,0,0,0
Kusko,843,3,0.706681101,0,0,0,0
Kusko,955,3,0.70451102,0,0,0,0
Kusko,956,4,0.707167312,0,0,0,0
Kusko,854,5,0.706983116,0,0,0,0
Kusko,855,4,0.707305682,0,0,0,0
Kusko,862,6,0.706983116,0,0,0,0
Kusko,864,7,0.708499273,0,0,0,0
Kusko,870,4,0.705878729,0,0,0,0
Kusko,873,4,0.705969071,0,0,0,0
Kusko,898,4,0.706670454,0,0,0,0
Kusko,900,4,0.705878729,0,0,0,0
Kusko,901,4,0.706626155,0,0,0,0
Kusko,903,4,0.705890265,0,0,0,0
Kusko,905,4,0.706670454,0,0,0,0
Kusko,910,4,0.706626155,0,0,0,0
Kusko,915,3,0.70670039,0,0,0,0
Kusko,938,7,0.707236941,0,0,0,0
Kusko,940,4,0.70583637,0,0,0,0
Kusko,941,7,0.707048355,0,0,0,0
Kusko,942,4,0.706680172,0,0,0,0
Kusko,1063,7,0.708652216,0,0,0,0
Kusko,4969,3,0.705697638,17.744356561704656,28.316170242538437,1.847553080114568e-4,0.45491253009695776
Kusko,7421,5,0.707999191,14.058580491650222,22.43446569537117,1.4637878583573555e-4,0.36042019324784935
Kusko,12368,4,0.706942461,16.29494818436998,26.00322673169031,1.6966398079101637e-4,0.4177540098776311
Kusko,11514,3,0.708202588,15.038974364484986,23.99896310114601,1.5658670581966143e-4,0.3855545764322667
Kusko,1094,4,0.707103504,0,0,0,0
Kusko,1185,5,0.706633094,15.58541061234097,24.8709576289373,1.6227623290564997e-4,0.39956357671269016
Kusko,1187,3,0.706575471,0,0,0,0
Kusko,1260,3,0.706544545,13.761157014899322,21.959841903151954,1.432819947029681e-4,0.35279513984856237
Kusko,945,3,0.70553865,0,0,0,0
Kusko,959,4,0.707136072,0,0,0,0
Kusko,1219,3,0.706684297,0,0,0,0
Kusko,963,7,0.707001823,0,0,0,0
Kusko,967,7,0.708614401,0,0,0,0
Kusko,973,3,0.70451869,0,0,0,0
Kusko,974,3,0.70451869,0,0,0,0
Kusko,979,7,0.707204397,0,0,0,0
Kusko,981,3,0.70583637,0,0,0,0
Kusko,1107,3,0.706525655,13.684616927408035,21.837700413250904,1.4248505470739812e-4,0.35083287963735527
Kusko,1257,3,0.706950492,0,0,0,0
Kusko,1352,3,0.706720922,0,0,0,0
Kusko,1353,7,0.70867633,0,0,0,0
Kusko,1434,3,0.706687751,0,0,0,0
Kusko,995,7,0.70734298,0,0,0,0
Kusko,997,6,0.706527896,0,0,0,0
Kusko,1231,3,0.706719267,0,0,0,0
Kusko,1232,3,0.706686887,0,0,0,0
Kusko,1298,3,0.706954499,0,0,0,0
Kusko,1303,3,0.706620493,0,0,0,0
Kusko,1304,3,0.704783003,8.294518189329782,13.236264065825923,8.636302238107391e-5,0.21264677827691028
Kusko,1006,4,0.707127327,0,0,0,0
Kusko,1009,7,0.707219142,0,0,0,0
Kusko,1011,7,0.70734298,0,0,0,0
Kusko,1014,3,0.70509951,11.974529733873894,19.108769672183467,1.246795239703909e-4,0.3069913298357722
Kusko,1031,3,0.704440392,0,0,0,0
Kusko,1033,4,0.707186265,0,0,0,0
Kusko,1044,3,0.70462852,0,0,0,0
Kusko,1092,3,0.704440392,0,0,0,0
Kusko,1102,6,0.706527896,0,0,0,0
Kusko,1117,3,0.705300074,17.29736805152102,27.602872879131386,1.8010123675283536e-4,0.44345307405047857
Kusko,1120,7,0.707186265,0,0,0,0
Kusko,1123,7,0.708652216,0,0,0,0
Kusko,1308,3,0.707135833,0,0,0,0
Kusko,1175,5,0.705300074,17.29736805152102,27.602872879131386,1.8010123675283536e-4,0.44345307405047857
Kusko,1198,7,0.70735925,0,0,0,0
Kusko,1202,6,0.706821414,0,0,0,0
Kusko,1208,6,0.706850356,0,0,0,0
Kusko,1216,7,0.706969331,0,0,0,0
Kusko,1225,6,0.706862598,0,0,0,0
Kusko,1227,3,0.706719267,0,0,0,0
Kusko,1228,3,0.706575471,0,0,0,0
Kusko,1229,3,0.706753599,0,0,0,0
Kusko,1233,5,0.704953405,9.446680653762213,15.07486713810307,9.83594072742212e-5,0.24218479730595027
Kusko,1239,3,0.706620493,0,0,0,0
Kusko,1240,3,0.706684297,0,0,0,0
Kusko,1250,3,0.704783003,8.294518189329782,13.236264065825923,8.636302238107391e-5,0.21264677827691028
Kusko,1324,3,0.706649997,0,0,0,0
Kusko,1325,3,0.706720922,0,0,0,0
Kusko,4922,3,0.708203914,0,0,0,0
Kusko,11509,5,0.709245371,38.23849160212329,61.020394527034945,3.981414749684842e-4,0.9803212024805067
Kusko,12436,3,0.707039483,16.01448024990292,25.55566033206768,1.6674373178454462e-4,0.4105636461563094
Kusko,12438,7,0.709199393,36.035569615043364,57.50500563140098,3.75204518712401e-4,0.9238448342749934
Kusko,12439,7,0.709187766,36.00486305153659,57.45600457144157,3.74884800125878e-4,0.9230576093087415
Kusko,6310,5,0.707355425,11.828748756309942,18.876134638928253,1.2316164366188952e-4,0.3032539391271821
Kusko,6311,3,0.708280367,0,0,0,0
Kusko,6315,3,0.708280367,0,0,0,0
Kusko,8419,4,0.706513692,14.325485503472594,22.86038859243805,1.4915781687569263e-4,0.3672628439690208
Kusko,8421,3,0.707184128,0,0,0,0
Kusko,8423,3,0.707662245,0,0,0,0
Kusko,8428,4,0.707381459,0,0,0,0
Kusko,11749,5,0.709149083,35.953367089483834,57.373828110254124,3.7434862107101524e-4,0.9217374059919442
Kusko,11754,3,0.709168145,36.01488999139044,57.47200540725244,3.749892012268517e-4,0.9233146702262329
Kusko,2111,3,0.706844723,0,0,0,0
Kusko,2114,3,0.705110607,12.690476776550888,20.251266909239444,1.3213400764973442e-4,0.3253460827662068
Kusko,2115,4,0.706797243,0,0,0,0
Kusko,1333,5,0.706611761,16.20785848138354,25.864250328259697,1.6875719756425167e-4,0.4155212888999397
Kusko,1337,6,0.706884075,0,0,0,0
Kusko,11490,4,0.706846009,16.956606806352642,27.059091345171943,1.7655321016812824e-4,0.434716969156538
Kusko,1261,4,0.707106058,0,0,0,0
Kusko,1262,3,0.706694115,0,0,0,0
Kusko,1263,3,0.705233264,15.739573200870952,25.11696790756676,1.6388138305176294e-4,0.40351584699933585
Kusko,1266,3,0.707135833,0,0,0,0
Kusko,1285,3,0.706744032,0,0,0,0
Kusko,1289,5,0.706611761,16.20785848138354,25.864250328259697,1.6875719756425167e-4,0.4155212888999397
Kusko,1294,7,0.706969331,0,0,0,0
Kusko,1295,3,0.70673741,0,0,0,0
Kusko,1770,3,0.704452058,4.576715587839726,7.303452074257642,4.7653038033345976e-5,0.11733337640947078
Kusko,13434,3,0.710171699,9.643165398216325,15.388414459736119,1.0040521825389442e-4,0.2472220818033763
Kusko,13436,4,0.707806262,13.548687815761308,21.620786835521493,1.4106975261950986e-4,0.34734806147119557
Kusko,1345,4,0.705300074,17.29736805152102,27.602872879131386,1.8010123675283536e-4,0.44345307405047857
Kusko,1435,3,0.706687751,0,0,0,0
Kusko,1436,3,0.705485937,19.114823769822284,30.503140654338313,1.9902469502895083e-4,0.49004723351050383
Kusko,1310,3,0.706694115,0,0,0,0
Kusko,1805,7,0.707394939,0,0,0,0
Kusko,1809,3,0.706599181,16.145696292642068,25.76505286720038,1.681099611154315e-4,0.4139276352524596
Kusko,4958,4,0.705041009,11.796976720378058,18.8254333145229,1.2283083131237808e-4,0.30243939861669117
Kusko,1312,6,0.706888129,0,0,0,0
Kusko,1314,6,0.706573059,0,0,0,0
Kusko,1315,6,0.706884075,0,0,0,0
Kusko,1365,3,0.706808961,0,0,0,0
Kusko,1447,3,0.707114542,0,0,0,0
Kusko,1783,3,0.706830092,0,0,0,0
Kusko,4951,3,0.705406618,19.331086990302087,30.848250162649354,2.0127644069086603e-4,0.4955915793115629
Kusko,4952,3,0.707704313,0,0,0,0
Kusko,12335,5,0.708993464,34.622709395818376,55.25038510699005,3.6049373311291627e-4,0.8876233001344939
Kusko,12336,4,0.706622851,16.259190562229662,25.946165270347795,1.69291670278132e-4,0.4168372907899856
Kusko,12337,7,0.708154063,0,0,0,0
Kusko,1400,3,0.70441594,4.453268755579276,7.106457525256469,4.6367702189354844e-5,0.11416856676417467
Kusko,1401,3,0.70695481,0,0,0,0
Kusko,7427,3,0.706316643,16.186311661709045,25.82986624608875,1.6853285078155568e-4,0.41496889252424796
Kusko,11506,5,0.709277488,38.41032115441507,61.294597473671736,3.999305746041201e-4,0.9847264011760278
Kusko,1424,3,0.70694729,0,0,0,0
Kusko,1427,3,0.706642559,0,0,0,0
Kusko,1440,7,0.706976487,0,0,0,0
Kusko,1452,7,0.707257999,0,0,0,0
Kusko,1453,3,0.704545552,6.090101251889836,9.71848955148827,6.341050061190678e-5,0.1561320839901846
Kusko,1459,4,0.706138931,16.698314069499595,26.646911783534488,1.7386385065326157e-4,0.42809511155246605
Kusko,1756,3,0.704561477,6.153966969445077,9.820405477527482,6.407547430521931e-5,0.15776941105011388
Kusko,1758,7,0.70870104,0,0,0,0
Kusko,1760,3,0.70621078,16.474693910793484,26.29006218678713,1.7153550410794455e-4,0.4223621557349964
Kusko,1814,3,0.704469919,0,0,0,0
Kusko,1817,3,0.704469919,4.634698327810907,7.395980035496662,4.825675781013649e-5,0.1188198814202622
Kusko,1819,3,0.704485958,4.684924259975885,7.476129802597436,4.877971323740342e-5,0.12010752494783643
Kusko,11535,3,0.707690122,13.63714307309848,21.76194236950194,1.419907540803254e-4,0.3496157912012481
Kusko,12352,3,0.706663702,15.729165455332328,25.100359387923465,1.6377301697909037e-4,0.40324902335661217
Kusko,1767,4,0.706850788,0,0,0,0
Kusko,1772,5,0.705063036,11.872099994966426,18.945313876267925,1.2361301936676813e-4,0.30436533595870313
Kusko,1775,4,0.706702954,0,0,0,0
Kusko,1784,3,0.704461991,4.609222618905548,7.355326292549999,4.799150319640889e-5,0.11816676000930264
Kusko,1785,3,0.704561477,6.153966969445077,9.820405477527482,6.407547430521931e-5,0.15776941105011388
Kusko,1787,4,0.706702954,0,0,0,0
Kusko,1788,6,0.707290344,0,0,0,0
Kusko,1789,3,0.704452058,0,0,0,0
Kusko,1790,6,0.706964263,0,0,0,0
Kusko,1793,3,0.70714471,0,0,0,0
Kusko,4904,3,0.707659902,13.55842054767892,21.636318178850043,1.4117109040975197e-4,0.34759757977218325
Kusko,4905,3,0.705697638,17.744356561704656,28.316170242538437,1.847553080114568e-4,0.45491253009695776
Kusko,4906,3,0.706584359,0,0,0,0
Kusko,4910,3,0.705211749,15.060047232014727,24.0325908578018,1.5680611778411352e-4,0.38609482208451207
Kusko,4912,3,0.705794884,17.606664322793666,28.096443093541982,1.833216481364242e-4,0.4513825105913254
Kusko,4914,3,0.706728971,0,0,0,0
Kusko,4930,3,0.706849034,0,0,0,0
Kusko,4936,4,0.707815459,0,0,0,0
Kusko,4937,7,0.708950812,0,0,0,0
Kusko,4943,3,0.706910884,0,0,0,0
Kusko,4944,3,0.707548347,13.601899245843324,21.70570081410458,1.4162379323069495e-4,0.3487122442864197
Kusko,13416,4,0.706548374,13.77566482190441,21.982993237581773,1.4343305086228698e-4,0.35316707687360427
Kusko,1502,3,0.70662552,15.545963723782783,24.808008893204462,1.6186550952887845e-4,0.39855227580605795
Kusko,4964,3,0.706834425,16.303859096003183,26.01744662689725,1.6975676173901696e-4,0.4179824591506399
Kusko,4965,7,0.708950812,0,0,0,0
Kusko,7433,7,0.708533911,22.15450296886465,35.35381378996188,2.3067401771485272e-4,0.5679755680945682
Kusko,7440,5,0.70781397,13.581708253554558,21.673480340342888,1.41413563404305e-4,0.3481946072926346
Kusko,7441,3,0.707552702,0,0,0,0
Kusko,7443,3,0.705897116,0,0,0,0
Kusko,7445,3,0.708837095,30.409359407265313,48.52678624600073,3.166240795592229e-4,0.7796055370326613
Kusko,7453,3,0.708837095,30.409359407265313,48.52678624600073,3.166240795592229e-4,0.7796055370326613
Kusko,7455,5,0.707999191,14.058580491650222,22.43446569537117,1.4637878583573555e-4,0.36042019324784935
Kusko,7461,5,0.707042259,0,0,0,0
Kusko,7463,5,0.706946002,16.291996109118887,25.998515855582294,1.6963324360590675e-4,0.41767832744773625
Kusko,7464,3,0.705834519,17.549316303969885,28.004928010510394,1.827245371144049e-4,0.4499122779430772
Kusko,7477,3,0.707290961,0,0,0,0
Kusko,7478,3,0.705083777,0,0,0,0
Kusko,13399,5,0.709352451,38.929089867380384,62.12244057644903,4.0533202565236283e-4,0.9980260881457715
Kusko,13401,3,0.705869784,17.4540761388128,27.85294522538446,1.81732890785192e-4,0.4474706033550019
Kusko,11481,6,0.707481491,0,0,0,0
Kusko,11482,4,0.706903198,0,0,0,0
Kusko,11483,5,0.709277488,38.41032115441507,61.294597473671736,3.999305746041201e-4,0.9847264011760278
Kusko,11500,5,0.709245371,38.23849160212329,61.020394527034945,3.981414749684842e-4,0.9803212024805067
Kusko,11512,6,0.708202588,15.038974364484986,23.99896310114601,1.5658670581966143e-4,0.3855545764322667
Kusko,11517,5,0.709245371,38.23849160212329,61.020394527034945,3.981414749684842e-4,0.9803212024805067
Kusko,12329,3,0.706446865,14.358265344098898,22.912698156015065,1.4949912254831138e-4,0.36810322159464126
Kusko,12330,3,0.706845255,0,0,0,0
Kusko,12375,3,0.709405932,0,0,0,0
Kusko,1590,4,0.706241706,17.1790748900112,27.414102478345534,1.788695612387419e-4,0.4404203891960874
Kusko,1591,4,0.705532707,19.314560308922808,30.821877139663005,2.011043638901087e-4,0.495167884351748
Kusko,1479,7,0.70867633,0,0,0,0
Kusko,1482,7,0.707257999,0,0,0,0
Kusko,1484,4,0.704949768,9.436753203504884,15.059025066254291,9.825604206491179e-5,0.24193028700582928
Kusko,11523,5,0.709752295,25.937079325798532,41.3899907404126,2.7005843030101617e-4,0.6649495764128736
Kusko,11527,5,0.709234523,37.4920947553373,59.82930596270237,3.9036994609691387e-4,0.9611858071311704
Kusko,11530,3,0.707777753,12.65115670080184,20.18852053942954,1.3172460465556065e-4,0.32433803296285657
Kusko,11537,4,0.706846009,16.956606806352642,27.059091345171943,1.7655321016812824e-4,0.434716969156538
Kusko,12332,6,0.707310637,0,0,0,0
Kusko,12338,7,0.707573905,14.21829460284063,22.689335008151073,1.4804173876976546e-4,0.3645147880651457
Kusko,12342,3,0.705682871,17.729924800859273,28.293140261396182,1.8460504364932765e-4,0.45454254266928756
