focal_reach,stream_order,n_years_with_individuals,mean_individuals,sd_individuals,cv
7913,5,6,144.50600326958633,111.97223706980436,0.7748621824445044
8150,6,6,918.870933378225,348.0915843731477,0.3788253297918463
8188,4,3,11.23886739178623,3.5925153491809843,0.3196510132156666
8192,5,3,11.23886739178623,3.5925153491809843,0.3196510132156666
8275,4,6,137.1687396642106,50.35865385065849,0.3671292305662106
8351,4,5,11.017077797715197,6.946937853837822,0.6305608421208144
8462,4,6,58.60515600111682,26.45961641065326,0.45148956535750934
8489,4,6,133.87626673324897,51.19050658908251,0.3823717813335845
8577,5,5,151.19481362940863,95.6004491116392,0.63229979135371694
8668,6,5,130.93709202474525,57.00663078945448,0.4353741931177228
8732,6,6,740.5657905552969,497.221233810933,0.6714072404534142
8869,5,6,115.94981609459381,39.46463584408994,0.34035962430413885
9127,4,6,72.3864142493542,42.334449229823434,0.5848397060253765
9269,6,6,225.11284564425418,51.511290578511584,0.2288243055659066
9314,6,6,35.05957224175745,33.411474648343756,0.9529915087939738
9600,5,5,73.55346069356423,41.1436792573065,0.5593710869529009
9798,5,6,235.3026708152437,189.85603387020868,0.8068588138520575
9871,5,6,395.76884652482397,113.67685218048689,0.28723042043016567
9972,5,6,119.5033609184402,59.44598142423568,0.49744192102519147
9989,6,6,1261.35394834733,723.8437789363144,0.5738625386512007
10002,5,5,71.47588669719592,53.62012151840008,0.750184768543818
10234,5,5,14.836806525866328,6.810009318542049,0.4589942793059647
10295,6,5,128.66952425875525,85.9787578502778,0.668213847417155
10305,5,6,1024.4888562651547,577.4139594331903,0.5636117522431556
10315,4,6,1209.9289858457655,620.3772462413383,0.5127385602781321
10510,6,6,1578.2426663637293,913.2349741115266,0.5786404040233051
10585,5,6,842.539067537527,301.5486173662165,0.3579046111743482
10735,6,6,2225.3968891114814,688.7235520053979,0.3094834702857789
10822,7,6,5507.851347344034,1759.2879526607587,0.31941456689986975
10832,6,6,4271.373045727623,2372.2141334277903,0.555375076827008
11198,5,5,137.2220182334599,61.0239026492079,0.4447092633879362
11336,4,5,66.58724168896407,28.11659709972558,0.422252016851233
11500,5,6,216.05409107885762,111.01114672188343,0.5138118244720737
11524,5,5,895.550092614054,465.92333268422067,0.5202649595224985
11639,5,6,92.86120689232942,38.21752660859602,0.41155535112642266
11766,5,6,25.40839006880843,12.987678845000488,0.5111570945592606
11786,5,6,106.84588980676484,62.89488573922381,0.588650493275612
11881,4,6,119.04374971203927,57.90777458788395,0.4864411170511672
11895,5,6,92.86120689232942,38.21752660859602,0.41155535112642266
11990,5,6,67.60448420677145,35.86713074616337,0.5305436638856986
12002,7,6,16516.934695259595,6318.050348154659,0.38251954522578313
12092,5,6,658.0636386051697,288.945019921427,0.43908370402272073
12103,7,6,1898.207460701732,1150.6840599969607,0.6061950992288135
12167,4,6,59.7534955027028,35.84344860161929,0.5998552603503842
12218,6,6,2275.0878733699724,1187.3936237000541,0.5219111040055029
12266,5,6,272.055542153475,214.53849583288746,0.788583441949731
12267,8,6,22997.212310695657,5916.887301327895,0.25728715382498946
12441,6,6,1044.6808437274392,721.5975208475663,0.6907349026070909
12657,5,3,22.085796790158156,17.901758562399813,0.8105552510732676
12804,5,5,80.56508482894337,106.7846694490009,1.325446000283215
13074,7,6,22390.740439748122,7105.817820169399,0.3173551959699879
13138,5,5,13.698487022633824,4.687655985334287,0.34220246203751825
13153,4,5,37.060038867562874,15.85671081832726,0.42786546649323637
13169,4,2,125.02007271125143,158.21373360170537,1.2655066516168056
13189,5,6,201.85496196315466,57.93558439039608,0.2870159040280183
13257,4,6,48.57582072537903,13.43856950839785,0.2766514143810792
13290,4,6,263.92682138044626,126.54996393726482,0.4794888343494468
13301,8,6,22405.537151222416,7105.242210692626,0.31711992275556644
13326,6,5,605.8094532580096,364.12948068724654,0.6010627248039435
13522,5,6,886.7291279108883,583.1062098849532,0.6575922584822907
13740,4,3,20.060883644404036,11.407319028269301,0.5686349230908062
13790,5,6,42.378718808321565,16.712298542256462,0.3943559175973674
13881,5,6,933.0498026399288,482.83184361568726,0.5174770331118282
14020,5,5,24.825620198528277,19.04174293940781,0.7670198281909046
14045,6,6,1036.379627724455,539.4766709263823,0.5205396328668613
14363,5,6,702.5423023548866,362.52763198253706,0.5160224953961671
14418,5,5,41.80088612170024,42.66498189491446,1.020671709463251
14421,5,5,234.29971258135467,123.56860961679614,0.5273954810076433
14459,5,6,182.38174356527452,123.02573016223145,0.6745506855964478
14487,4,5,45.252897549366246,23.30146657084969,0.5149165651863551
14504,4,6,118.18845322742452,84.99262547088306,0.7191279955863008
14610,4,5,23.312035613875686,22.451719261079393,0.9630956143407648
14626,5,2,41.62852983436878,38.15327461969561,0.9165174646210067
14696,6,6,476.6886864830535,160.49067335197233,0.33667816732981737
14765,4,5,80.00922555842713,35.76113877644753,0.4469626912003139
14897,6,6,504.6428107802621,182.50492584448895,0.3616516909500917
14936,6,6,61.8684968553908,36.73777882139916,0.593804289560626
14968,6,6,262.8959600329733,93.53413822347851,0.355783855376656
15014,7,6,445.9034118301224,224.64046820073463,0.5037872827183408
15030,5,6,73.92039783260876,29.340643484283486,0.3969221533510247
15093,6,6,358.8086753560585,105.82250252952296,0.2949273799595608
15148,4,6,45.41557492508565,21.510957045698554,0.4736471371590368
15154,5,6,178.4496292139312,96.11729517688673,0.538624235871391
15360,4,6,26.07599431642882,24.41386624026668,0.9362583050144732
15428,6,6,1618.9168302410599,903.7852718687441,0.5582654123956254
15476,5,6,92.46679472156174,52.71857577410544,0.570135213758116
15531,5,6,46.534978409704486,17.489290282878986,0.37583106043156
15711,5,6,290.24994445377996,105.21156783105188,0.3624860911827186
15743,5,6,321.71007693348497,107.62394409356031,0.3345370624365368
15752,5,6,459.8982745570473,164.63473303652668,0.3579807582341883
15913,5,6,42.3114596791684,21.949467436832084,0.5187594000128214
16025,5,6,194.30335425165586,126.78465517902843,0.6525088342778723
16091,5,4,53.58843561180906,57.98720351567236,1.0820842753411888
16183,6,6,2290.8218898437135,680.6146747156967,0.2971050162097631
16257,5,6,1981.8459960185626,530.4387949858968,0.26764884660640836
16312,4,6,59.50792096002185,30.23445771245827,0.5080745088165682
16349,6,6,186.7463735120985,88.43087200041768,0.4735346145540471
16421,4,6,57.61519984767201,31.251494528695293,0.5424175323754958
16439,4,6,35.5898734950064,20.42603448636235,0.5739282689281916
16446,6,6,222.66639784892752,121.3842157040273,0.54513935140938
16468,6,6,2369.825001236048,590.1173905211789,0.24901306645570317
16503,4,6,151.70291263041972,66.51191662422254,0.43843533041622995
16573,5,6,437.07268925323456,191.4040397121268,0.43792267148778463
16629,6,6,3969.492037437367,1709.3186703712827,0.4306139562065448
16632,6,6,345.6007493662521,183.76250123717685,0.5317190474099165
16660,6,6,84.77939514112569,51.03551201139501,0.6019801382923309
16669,6,6,131.64982173630696,74.7835684824561,0.5680491435244531
16711,4,3,26.02602210411941,7.6603814684780085,0.2943354707773617
16735,5,6,24.763733224042713,16.08118890522754,0.6493846771703455
16763,4,6,55.913245694440356,30.251888794167538,0.541050486668056
16844,5,6,226.45660060520552,109.93890203213236,0.48547448711285307
16849,6,6,448.33587871878854,205.55418097626264,0.45848255902176677
16854,5,6,150.89029859133743,72.86507718427816,0.48290100731804986
16877,6,6,568.91159262126,251.73618271285187,0.4424873494895358
16878,5,6,218.92034223445978,108.79642946019229,0.49696811337739116
16885,5,6,763.7986375358487,235.80191187211267,0.30872261389841166
16892,8,6,13513.615915399034,4370.0288767363145,0.323379686391455
16917,8,6,14102.481194568112,2634.067090119602,0.18678040082295394
16927,4,6,28.61068885378157,13.662358999325365,0.4775263912430953
16960,6,6,491.2984559535587,222.22281023311118,0.45231733896211834
17067,6,6,102.55470038361854,37.30819120740654,0.3637882131959884
17129,7,6,4761.6026399752645,1812.4313917476966,0.38063474186857216
17137,7,6,1897.7777312850067,548.1403931119722,0.2888327669124983
17198,5,6,115.48861609147541,43.66204448183322,0.3780636218486651
17217,7,6,1918.79712376843,927.3970837267166,0.4833221147972908
17245,5,6,21.91480276081279,15.231159734531138,0.6950169664208392
17247,4,6,111.750650460126,56.38119556960817,0.5045267775844013
17257,7,6,5454.606187555021,2176.246261459848,0.39897403893704947
17330,5,6,415.1140955269713,188.03461674137148,0.45297092719212245
17400,5,5,43.79594816214191,27.16105176621368,0.6201727078874442
17426,6,6,1842.39055652496,643.947617262268,0.34951743265383156
17459,4,6,129.45037456078165,34.29323665253045,0.26491415547375285
17487,6,6,1766.9688093357158,800.4303468130594,0.45299630790538836
17501,4,5,49.042596546990445,22.58868781984429,0.4605932273223097
17526,5,6,1512.2841245427717,661.2134720610973,0.4372283364814204
17627,4,6,111.17243394588247,55.52535701360759,0.49945256249977155
17642,7,6,5553.9037960968835,2514.7773282592357,0.4527945424669663
17731,6,6,1411.449522153855,628.3349386521385,0.44516996802925474
17748,6,6,1411.449522153855,628.3349386521385,0.44516996802925474
17793,5,4,18.72417280933144,5.08681756824499,0.2716711504451565
17807,6,6,3145.137938744497,1446.829910833693,0.4600211307143021
17837,5,6,1109.5563798338019,491.35899201394074,0.44284274413125396
17934,5,6,107.50476844474932,49.17787141981127,0.45744828002755616
17942,7,6,7557.539949254413,2308.8546180953035,0.30550346191991784
18008,4,6,127.14874386178154,63.48218781019045,0.4992749899220355
18089,4,6,104.6337072155999,48.93283908970235,0.4676584667775866
18300,6,6,268.1283558557131,130.44116959648642,0.4864877837339973
18307,6,6,4006.783573471846,1797.4214709084276,0.4485945991215533
18452,5,6,40.19721356498584,16.685790884321094,0.4150981972256756
18483,4,2,23.181605516990693,17.87812456552191,0.7712202915547995
18531,4,6,53.795339741131556,24.143454936750516,0.4488019789991324
18575,5,6,229.58854789652148,118.50843777426068,0.5161774786243867
18694,4,6,113.56308159977391,48.20388643278126,0.42446793230448254
18792,4,6,89.33008790185202,36.135248868825286,0.4045137502666234
18892,5,6,83.21864561956752,38.73961838063192,0.46551608827821295
18912,5,4,8.674422764761808,2.598474597332856,0.29955590911347607
18944,6,6,260.63009409790305,125.03615917851972,0.47974567024309617
18994,5,6,73.3800366374559,42.05548937819063,0.5731189476774388
19080,4,6,110.2325794347978,45.76748631172966,0.41519019645912375
19189,5,6,60.82295050499591,27.88819914199685,0.4585144079734533
19213,5,6,164.7250150084653,101.32044771416213,0.6150884108825561
19222,5,6,335.0429135675817,139.05108129849202,0.41502468987586555
19323,5,6,784.3000144832307,288.9461562392545,0.36841278962571344
19497,4,6,120.30630142842395,54.980154455838694,0.4570014521521057
19619,6,6,2450.4531815533546,929.6531340443945,0.3793800840769717
19622,6,6,822.6353021600607,319.35294996643347,0.3882072032745037
19646,5,6,348.46080547182146,159.098712244562,0.45657563130849055
19772,4,6,106.96425173068606,27.551456310123562,0.2575763010944297
19858,4,6,143.54625273793133,56.38087820511746,0.3927715083447742
20023,4,6,92.38209686677925,30.462255644744094,0.32974198116191894
20036,6,6,547.6286928845054,264.2700372396678,0.4825715684247432
20090,4,6,95.72858266268908,39.178969611713306,0.4092713850132412
20215,6,6,80.31751583016606,32.53493485718962,0.4050789484822436
20268,5,6,113.53178970932767,42.77964087802954,0.3768075971281443
20269,4,6,60.1335981267911,35.301892314505686,0.58705770840574
20324,4,5,24.148249867378595,17.35151743291765,0.7185414068601915
20419,4,6,71.63427596333123,37.27296642297176,0.5203230705095891
20613,5,6,45.365543663110074,33.49093593398844,0.7382461055177938
