"","Location","Q1","Q2","Q3","Q4","Total"
"1",1,0,0,0,0,0
"2",2,0,0,0,0,0
"3",3,0,0,0,0,0
"4",4,0,0,0,0,0
"5",5,0,0,0,0,0
"6",6,0,0,0,0,0
"7",7,0,0,0,0,0
"8",8,0,0,0,0,0
"9",9,0,0,0,0,0
"10",10,0,0,0,0,0
"11",11,0,0,0,0,0
"12",12,0,0,0,0,0
"13",13,0,0,0,0,0
"14",14,0,0,0,0,0
"15",15,0,0,0,0,0
"16",16,0,0,0,0,0
"17",17,0,0,0,0,0
"18",18,0,0,0,0,0
"19",19,0,0,0,0,0
"20",20,0,0,0,0,0
"21",21,0,0,0,0,0
"22",22,0,0,0,0,0
"23",23,0,0,0,0,0
"24",24,0,0,0,0,0
"25",25,0,0,0,0,0
"26",26,0,0,0,0,0
"27",27,0,0,0,0,0
"28",28,0,0,0,0,0
"29",29,0,0,0,0,0
"30",30,0,0,0,0,0
"31",31,0,0,0,0,0
"32",32,0,0,0,0,0
"33",33,0,0,0,0,0
"34",34,0,0,0,0,0
"35",35,0,0,0,0,0
"36",36,0,0,0,0,0
"37",37,0,0,0,0,0
"38",38,0,0,0,0,0
"39",39,0,0,0,0,0
"40",40,0,0,0,0,0
"41",41,0,0,0,0,0
"42",42,0,0,0,0,0
"43",43,0,0,0,0,0
"44",44,0,0,0,0,0
"45",45,0,0,0,0,0
"46",46,0,0,0,0,0
"47",47,0,0,0,0,0
"48",48,0,0,0,0,0
"49",49,0,0,0,0,0
"50",50,0,0,0,0,0
"51",51,0,0,0,0,0
"52",52,0,0,0,0,0
"53",53,0,0,0,0,0
"54",54,0,0,0,0,0
"55",55,0,0,0,0,0
"56",56,0,0,0,0,0
"57",57,0,0,0,0,0
"58",58,0,0,0,0,0
"59",59,0,0,0,0,0
"60",60,0,0,0,0,0
"61",61,0,0,0,0,0
"62",62,0,0,0,0,0
"63",63,0,0,0,0,0
"64",64,0,0,0,0,0
"65",65,0,0,0,0,0
"66",66,0,0,0,0,0
"67",67,0,0,0,0,0
"68",68,0,0,0,0,0
"69",69,0,0,0,0,0
"70",70,0,0,0,0,0
"71",71,0,0,0,0,0
"72",72,0,0,0,0,0
"73",73,0,0,0,0,0
"74",74,0,0,0,0,0
"75",75,0,0,0,0,0
"76",76,0,0,0,0,0
"77",77,0,0,0,0,0
"78",78,0,0,0,0,0
"79",79,0,0,0,0,0
"80",80,0,0,0,0,0
"81",81,0,0,0,0,0
"82",82,0,0,0,0,0
"83",83,0,0,0,0,0
"84",84,0,0,0,0,0
"85",85,0,0,0,0,0
"86",86,0,0,0,0,0
"87",87,0,0,0,0,0
"88",88,0,0,0,0,0
"89",89,0,0,0,0,0
"90",90,0,0,0,0,0
"91",91,0,0,0,0,0
"92",92,0,0,0,0,0
"93",93,0,0,0,0,0
"94",94,0,0,0,0,0
"95",95,0,0,0,0,0
"96",96,0,0,0,0,0
"97",97,0,0,0,0,0
"98",98,0,0,0,0,0
"99",99,0,0,0,0,0
"100",100,0,0,0,0,0
"101",101,0,0,0,0,0
"102",102,0,0,0,0,0
"103",103,0,0,0,0,0
"104",104,0,0,0,0,0
"105",105,0,0,0,0,0
"106",106,0,0,0,0,0
"107",107,0,0,0,0,0
"108",108,0,0,0,0,0
"109",109,0,0,0,0,0
"110",110,0,0,0,0,0
"111",111,0,0,0,0,0
"112",112,0,0,0,0,0
"113",113,0,0,0,0,0
"114",114,0,0,0,1.0211686076494e-05,1.9810070754613e-06
"115",115,0,0,0,0,0
"116",116,0,0,0,0,0
"117",117,0,0,0,0,0
"118",118,0,0,0,0,0
"119",119,0,0,0,0,0
"120",120,0,0,0,0,0
"121",121,0,0,0,0,0
"122",122,0,0,0,0,0
"123",123,0,0,0,0,0
"124",124,1.85384427343703e-05,0,5.77134134293619e-06,2.05273096893719e-05,9.92825169840301e-06
"125",125,0,0,0,0,0
"126",126,0,0,0,0,0
"127",127,0,0,0,0,0
"128",128,0,0,0,0,0
"129",129,0,0,0,0,0
"130",130,0,0,0,0,0
"131",131,0,0,0,0,0
"132",132,0,0,0,0,0
"133",133,0,0,0,0,0
"134",134,0,0,0,0,0
"135",135,0,0,0,0,0
"136",136,0.000105023681035066,4.09759853546505e-05,4.74965003348516e-05,6.28498398575682e-05,6.32272206125324e-05
"137",137,0,0,0,0,0
"138",138,0,0,0,0,0
"139",139,0,0,0,0,0
"140",140,0,0,0,0,0
"141",141,0,0,0,0,0
"142",142,5.59164266284654e-05,2.39132475950772e-05,2.89879266908158e-05,0,2.78780649160864e-05
"143",143,0,0,0,0,0
"144",144,0,0,0,0,0
"145",145,0,0,0,0,0
"146",146,0,0,0,0,0
"147",147,4.63179436937533e-05,3.17676996042608e-05,2.30374083547702e-05,4.08068469946602e-05,3.56408008906612e-05
"148",148,0,0,0,0,0
"149",149,0,0,0,0,0
"150",150,0,0,0,0,0
"151",151,0,0,0,0,0
"152",152,0,0,0,0,0
"153",153,7.47626097516071e-05,3.20477183297865e-05,2.92042202762924e-05,3.08272228893622e-05,4.1982384234816e-05
"154",154,0,0,0,0,0
"155",155,0.000106724274191239,4.1654560529658e-05,5.41187971210588e-05,7.41406468809577e-05,6.82595991489488e-05
"156",156,0,0,0,0,0
"157",157,0,0,0,0,0
"158",158,0,0,0,0,0
"159",159,0,0,0,0,0
"160",160,0,0,0,0,0
"161",161,0,0,0,0,0
"162",162,0,0,0,0,0
"163",163,0,0,0,0,0
"164",164,3.73356916038966e-05,5.64892101126518e-05,1.75996672628778e-05,2.07489251655596e-05,3.21443738630597e-05
"165",165,0,0,0,0,0
"166",166,0,0,0,0,0
"167",167,0,0,0,0,0
"168",168,0,0,0,0,0
"169",169,7.53233975625144e-05,3.22845089526873e-05,2.94236483972126e-05,4.12583378717134e-05,4.42747555483772e-05
"170",170,0,0,0,0,0
"171",171,0,0,0,0,0
"172",172,0,0,0,0,0
"173",173,0,0,0,0,0
"174",174,0,0,0,0,0
"175",175,0,0,0,0,0
"176",176,0.000104286735905095,4.07210621511719e-05,4.72035862594451e-05,6.23919161374598e-05,6.28048634981839e-05
"177",177,0,0,0,0,0
"178",178,0,0,0,0,0
"179",179,0,0,0,0,0
"180",180,0,0,0,0,0
"181",181,0,0,0,0,0
"182",182,0,0,0,0,0
"183",183,0,0,0,0,0
"184",184,0,0,0,0,0
"185",185,0,0,0,0,0
"186",186,0,0,0,0,0
"187",187,0,0,0,0,0
"188",188,0,0,0,0,0
"189",189,0,0,0,0,0
"190",190,0,0,0,0,0
"191",191,0,0,0,0,0
"192",192,0,0,0,0,0
"193",193,0,0,0,0,0
"194",194,0,0,0,0,0
"195",195,8.84373944640165e-05,7.45176366885838e-05,0.000103914604671358,0.000183365074117976,0.000110757654505759
"196",196,0,0,0,0,0
"197",197,0,0,0,0,0
"198",198,0,3.20201187672151e-05,6.39751493374006e-05,0.00010292972451621,4.99329842728914e-05
"199",199,0,0,0,0,0
"200",200,0,0,0,0,0
"201",201,0,0,0,0,0
"202",202,0,0,0,0,0
"203",203,0,0,0,0,0
"204",204,0,0,0,0,0
"205",205,0,0,0,0,0
"206",206,0,0,0,0,0
"207",207,0,0,0,0,0
"208",208,0,0,0,0,0
"209",209,0,0,0,0,0
"210",210,0,0,0,0,0
"211",211,0,0,0,0,0
"212",212,4.6782573740015e-05,5.69194500925179e-05,3.52355539807857e-05,2.09556045937707e-05,4.03700899896805e-05
"213",213,0,0,0,0,0
"214",214,0,0,0,0,0
"215",215,1.85475131684817e-05,5.56271822043375e-05,2.30637894243726e-05,4.08501057749346e-05,3.36867472757367e-05
"216",216,0,0,1.15551236538162e-05,0,3.96964061204444e-06
"217",217,5.61674089651995e-05,4.903367688234e-05,5.87964307203863e-05,3.13170497568359e-05,5.05135913485463e-05
"218",218,0,0,0,0,0
"219",219,0,0,0,0,0
"220",220,0,0,0,0,0
"221",221,0,0,0,0,0
"222",222,9.52218373427219e-05,9.76299808649991e-05,0.000173911059525794,0.000253148755744004,0.000155668450083724
"223",223,2.79398074853169e-05,6.39409543136615e-05,5.20620412513711e-05,6.15875617394186e-05,5.17562236276219e-05
"224",224,4.7258548879268e-05,6.47660901378061e-05,6.46283976548929e-05,5.20518861867084e-05,5.85530291339378e-05
"225",225,7.59531074370607e-05,3.2220257899783e-05,2.95329368264114e-05,4.18438049232389e-05,4.45269692610663e-05
"226",226,0,0,0,0,0
"227",227,9.91671915281855e-05,5.80620960020183e-05,7.84288322028895e-05,0.000106663973755975,8.53969932325893e-05
"228",228,0.000116445622105094,6.64177242838928e-05,7.24481748708404e-05,9.54205618309245e-05,8.6982371946971e-05
"229",229,0.000108083022049316,4.98909874150727e-05,6.05950573199047e-05,7.51883225126259e-05,7.30357298007424e-05
"230",230,0.000115492696166669,9.03457148731436e-05,7.80332690638334e-05,9.53131799434555e-05,9.46292430667188e-05
"231",231,6.87634290003994e-05,0.000109802988481865,9.24644351929466e-05,8.63810155493314e-05,9.05988306865972e-05
"232",232,6.9316545792688e-05,8.3080323482029e-05,5.42814531018083e-05,2.13311870264026e-05,5.83292565370613e-05
"233",233,0,0,0,0,0
"234",234,0,0,0,0,0
"235",235,0,0,0,0,0
"236",236,0.000127362856988521,0.000104983933968364,0.000141031954921464,0.000246569487624797,0.000149866952653979
"237",237,0,0,0,0,0
"238",238,0,0,0,0,0
"239",239,0,0,0,0,0
"240",240,6.53121710004065e-05,3.19923594460437e-05,2.91319041085036e-05,2.06009842583329e-05,3.79377749815217e-05
"241",241,1.85558321940912e-05,0,0,2.05117110886481e-05,7.94626008337883e-06
"242",242,0,0,0,0,0
"243",243,0,0,0,0,0
"244",244,0,0,0,0,0
"245",245,6.54606108088432e-05,3.21002438520533e-05,2.92067492093642e-05,2.06734261127007e-05,3.8044795099297e-05
"246",246,0,0,0,0,0
"247",247,5.59377733340102e-05,4.78661505456208e-05,4.06795022327238e-05,6.16680906662103e-05,5.18298281583882e-05
