"","Location","Q1","Q2","Q3","Q4","Total"
"1",1,1.74317779839302e-05,9.94848396529231e-06,0,0,6.53926050087116e-06
"2",2,0,0,0,0,0
"3",3,0,0,0,0,0
"4",4,0,0,0,0,0
"5",5,2.6244266447311e-05,5.16156146527419e-05,1.67494038249915e-05,0,3.30718099181209e-05
"6",6,1.73028476803671e-05,1.00262872701805e-05,0,0,6.50792634176788e-06
"7",7,0,0,0,0,0
"8",8,2.59132287418016e-05,2.01890847569697e-05,0,0,8.69102426907367e-06
"9",9,0,0,0,0,0
"10",10,3.58709378175156e-05,8.20901652544001e-05,1.69408739173205e-05,0,4.69901085476324e-05
"11",11,6.26157485193938e-05,0,1.6915988326692e-05,1.0064222101552e-05,2.22570084758062e-05
"12",12,2.57699723505325e-05,3.98090026767697e-05,8.07682823425032e-06,1.00377008937827e-05,3.2261189656637e-05
"13",13,0,0,0,0,0
"14",14,0,0,0,0,0
"15",15,3.58998975440521e-05,8.21405791465524e-05,2.50316735560388e-05,1.00353691828231e-05,5.13163498688019e-05
"16",16,5.32839924257755e-05,8.25771473397531e-05,2.51805159236937e-05,1.01136450894607e-05,5.37749582251866e-05
"17",17,0,0,0,0,0
"18",18,8.57138777649155e-06,0,8.32722106296288e-06,0,6.62351059160642e-06
"19",19,1.73004633054384e-05,4.02568128839156e-05,0,0,1.08570184522898e-05
"20",20,0,3.97897363744701e-05,0,0,4.29397252794461e-06
"21",21,5.32876495469856e-05,8.25405708253015e-05,2.51765055418499e-05,1.01223882704844e-05,5.37654631089114e-05
"22",22,7.10922077727275e-05,0,8.42153874937185e-06,1.04734717079186e-05,2.21809311964646e-05
"23",23,3.67556601582953e-05,9.4695117077082e-05,2.58869882742099e-05,0,5.48716804132213e-05
"24",24,3.50963378130383e-05,0,1.66208704760769e-05,0,1.54697853262707e-05
"25",25,5.50904184179062e-05,6.26296266488765e-05,0.000121809118325833,0.000160966599181635,5.65412794959369e-05
"26",26,5.51788959158258e-05,6.26812580099383e-05,0.00012222274965501,0.000161550251432401,5.66148098998656e-05
"27",27,5.46326597661826e-05,6.21127946546502e-05,0.000111363278457901,0.000147312504044363,5.59535315668412e-05
"28",28,3.57462296555168e-05,3.08928171282881e-05,0.00011155121205997,0.000159387898456828,2.9318810555265e-05
"29",29,5.48983204925505e-05,6.243501675782e-05,0.000120531677264366,0.00015904713747537,6.05660560366401e-05
"30",30,0,0,0,0,0
"31",31,5.39068716158098e-05,8.3585129638493e-05,2.54821944041748e-05,1.02182259290109e-05,5.44246396435888e-05
"32",32,1.74380759875023e-05,4.21526463569569e-05,1.70538058274207e-05,0,3.33453109631086e-05
"33",33,0,0,0,0,0
"34",34,4.5175667213667e-05,3.15385945544994e-05,0.000114488119288093,0.000173387441293696,3.21906812006361e-05
"35",35,5.38176776947007e-05,8.31450100379382e-05,2.53987312325717e-05,1.02598991218885e-05,5.63820608576393e-05
"36",36,2.61217226645553e-05,3.03792087768865e-05,0,0,1.30855977769647e-05
"37",37,1.74453139261603e-05,2.02328914389418e-05,0,0,8.71371460628835e-06
"38",38,7.09727793059265e-05,0,8.4152186428386e-06,1.04098001538792e-05,1.99656192472625e-05
"39",39,3.63692462479519e-05,5.09908139278138e-05,8.38343569969674e-05,8.27197285652642e-05,3.55962968197291e-05
"40",40,0,0,0,0,0
"41",41,0,0,0,0,0
"42",42,2.60890702315857e-05,0,6.56595763728174e-05,7.08626623080414e-05,1.29929147246845e-05
"43",43,4.49214258640153e-05,4.16886562600375e-05,3.31369099161036e-05,1.06697957208582e-05,3.80454216310855e-05
"44",44,2.6132277758851e-05,3.04606002064575e-05,0,0,1.31046484099798e-05
"45",45,0,0,0,0,0
"46",46,2.61569564990399e-05,3.04984846679674e-05,0,0,1.31187722117287e-05
"47",47,0,0,0,0,0
"48",48,0,0,0,0,0
"49",49,4.47030437374031e-05,1.05938323564377e-05,0,1.0418645714019e-05,3.3679641820485e-05
"50",50,1.81122615500822e-05,2.07121237915105e-05,8.4649366687483e-06,0,3.37602834251469e-05
