"","Location","Q1","Q2","Q3","Q4","Total"
"1",1,0,5.44315509717302e-06,5.86771728107324e-06,8.00167438657505e-06,0
"2",2,0,0,0,0,0
"3",3,0,0,0,0,0
"4",4,0,0,0,0,0
"5",5,3.19332646702668e-05,4.9883642173968e-05,4.86860586823131e-05,8.21807740625706e-05,4.60856576905439e-05
"6",6,7.65153307898163e-06,5.39764050613581e-06,0,7.9553445630318e-06,1.70802812653035e-06
"7",7,0,0,0,0,0
"8",8,7.76289759047238e-06,1.07873611974922e-05,0,1.59584262430337e-05,5.16480052575445e-06
"9",9,0,0,0,0,0
"10",10,3.88888301053095e-05,4.97245144092492e-05,6.04350732746275e-05,7.32617268221759e-05,4.55314781760739e-05
"11",11,2.37896701503044e-05,2.78629291390186e-05,0,8.03312223346284e-06,1.75348075854957e-05
"12",12,7.59551033905449e-06,1.61008282457707e-05,1.75212191290117e-05,1.57440785789419e-05,1.02042185639822e-05
"13",13,0,0,0,0,0
"14",14,0,0,0,0,0
"15",15,3.88493509000662e-05,4.43744448175045e-05,6.04152133133286e-05,6.53373965024764e-05,4.550010494592e-05
"16",16,3.89612205797288e-05,4.9907187609461e-05,6.0657413106261e-05,6.55314684027723e-05,4.56596403332505e-05
"17",17,0,0,0,0,0
"18",18,2.31734756161321e-05,1.08753885432669e-05,0,7.99046008409656e-06,8.60238805550102e-06
"19",19,3.83656115028721e-05,5.45423241695429e-06,5.83694373130997e-06,1.59361921180468e-05,1.37433429650364e-05
"20",20,3.06079234758966e-05,2.69070119159647e-05,3.50558725912131e-05,7.12381674209082e-05,3.58363108453106e-05
"21",21,3.89050716015064e-05,4.98553236794046e-05,6.05944180835137e-05,6.5433719403559e-05,4.56035197666148e-05
"22",22,2.34768174173351e-05,2.77230493137012e-05,0,8.22741888506047e-06,1.93566589966216e-05
"23",23,4.06916799077734e-05,7.90124406995245e-05,6.8902644092606e-05,9.35639038087989e-05,5.81630901826288e-05
"24",24,2.3465993149475e-05,1.65587323524425e-05,0,8.03511568981e-06,1.04362242911958e-05
"25",25,3.20050822355106e-05,3.45424680912148e-05,8.67206225434422e-05,5.91437247795225e-05,5.11577014824177e-05
"26",26,3.20657039433632e-05,3.45989483292956e-05,8.69277939051386e-05,5.9309188687301e-05,5.29761804263143e-05
"27",27,2.40186261235864e-05,3.94678204488946e-05,7.37809777888937e-05,5.80566593569508e-05,4.69791087318307e-05
"28",28,2.36627880687024e-05,2.25408414731234e-05,6.72841679145353e-05,5.81314236906734e-05,4.78570179110128e-05
"29",29,3.17975077878015e-05,3.97079724160495e-05,8.60231498477022e-05,5.8592067976504e-05,5.07595470156903e-05
"30",30,0,0,0,0,0
"31",31,3.94512165694593e-05,5.05414914948942e-05,6.14285903270403e-05,8.22204201071958e-05,4.9655666395005e-05
"32",32,4.81923963629899e-05,5.66701072940238e-05,6.72033975605043e-05,8.37612088814964e-05,5.5716485567471e-05
"33",33,0,0,0,0,0
"34",34,2.4164898680774e-05,2.31391580386703e-05,6.90245966614718e-05,5.96316701918634e-05,5.25063337747727e-05
"35",35,3.89705484954805e-05,5.00637876972665e-05,6.08482476842067e-05,6.55468253016145e-05,4.57427326307947e-05
"36",36,2.31057198912935e-05,1.08846848593469e-05,0,1.60999507634738e-05,1.03283502739523e-05
"37",37,7.67834618505587e-06,5.4515820039711e-06,5.95478996024632e-06,1.58891268432265e-05,3.42033505551212e-06
"38",38,2.34761749116712e-05,2.7657115288983e-05,0,8.19189471443837e-06,1.93100443184461e-05
"39",39,2.33786516223689e-05,2.7921030543597e-05,6.00433409267506e-05,4.06896488015281e-05,3.55478554015052e-05
"40",40,0,0,0,0,0
"41",41,0,0,0,0,0
"42",42,7.63218370439998e-06,1.6413414080181e-05,2.97082411444195e-05,3.20613762237345e-05,2.42483035503516e-05
"43",43,1.56819254952986e-05,2.21189846268988e-05,3.0324667622169e-05,2.40338124573448e-05,2.13366674190232e-05
"44",44,2.31796449787666e-05,1.0896177216531e-05,0,1.61143814283099e-05,1.0361536252683e-05
"45",45,0,0,0,0,0
"46",46,3.07976058295786e-05,1.09073909279387e-05,5.80522364223426e-06,1.61307981987191e-05,1.20688461429525e-05
"47",47,0,0,0,0,0
"48",48,0,0,0,0,0
"49",49,6.36686946350246e-05,6.7142177895933e-05,3.0255714578868e-05,3.30092967975555e-05,4.24307469924932e-05
"50",50,7.19577173673289e-05,6.79235303225726e-05,4.29268824223756e-05,5.71330810539227e-05,4.97203371698753e-05
"51",51,7.96589119453962e-05,8.92324699142588e-05,5.50501188269555e-05,8.99798083912653e-05,6.20647859227732e-05
"52",52,0,0,0,0,0
"53",53,7.07132081121158e-05,6.16276674154937e-05,2.39129941869533e-05,3.29556106103305e-05,4.06577933354892e-05
"54",54,0,0,0,0,0
"55",55,3.85315070947061e-05,1.09133235295e-05,5.84188017265881e-06,2.40325122068526e-05,1.38168247397582e-05
"56",56,0,0,0,0,0
"57",57,1.55578649552687e-05,1.09637767062619e-05,0,1.62267313274076e-05,8.64656278910696e-06
"58",58,0,0,0,0,0
"59",59,2.36961758079773e-05,5.01298669209979e-05,5.51787941160038e-05,6.5163387295748e-05,4.24041093736288e-05
"60",60,2.34672074526782e-05,3.88261186917478e-05,4.86567443649176e-05,3.27781156212097e-05,3.34425903265771e-05
"61",61,2.34618253440725e-05,2.20344485294805e-05,6.0190678195119e-05,5.69645592725351e-05,4.36568924219365e-05
"62",62,0,0,0,0,0
"63",63,1.55804369433351e-05,1.09728751504531e-05,0,1.62392986364318e-05,8.66017422312477e-06
"64",64,3.89393919567258e-05,5.00635386640232e-05,6.08480707410547e-05,6.54924125088402e-05,4.74202505689367e-05
"65",65,1.57929286061227e-05,3.86572239661189e-05,4.84371763952821e-05,3.26373686575432e-05,3.32878921056859e-05
"66",66,1.55664014416578e-05,1.68217059084808e-05,5.98864029709118e-05,4.89729130825206e-05,3.66993009891961e-05
"67",67,2.3186452458187e-05,1.09761406430729e-05,0,1.62430035383899e-05,1.03643974099236e-05
"68",68,7.85493157537953e-06,1.09623599076246e-05,5.93064381568906e-06,1.62415172705102e-05,5.19582726989412e-06
"69",69,7.84324372213038e-06,1.09548207147074e-05,5.95457941036683e-06,1.62336813862637e-05,5.18333807221687e-06
"70",70,3.2642035036639e-05,6.71422687085505e-05,6.16338547007831e-05,9.2088684837225e-05,5.22060584008371e-05
"71",71,0,0,0,0,0
"72",72,7.95213119153938e-05,8.93693262394852e-05,7.30935691937537e-05,9.14140010903196e-05,7.10644745781232e-05
"73",73,3.22599428601552e-05,3.41540101559271e-05,0,1.61436246805388e-05,2.32102713047264e-05
"74",74,8.72696643300425e-05,8.942607649938e-05,6.71048796174896e-05,9.09747682024909e-05,6.75439323694699e-05
"75",75,2.49524248535034e-05,3.48740585426762e-05,0,8.55949202400352e-06,2.03280737482675e-05
"76",76,7.14150279234134e-05,7.30325564284515e-05,7.32826806067299e-05,8.39772421455059e-05,6.27235886374862e-05
"77",77,0,0,0,0,0
"78",78,4.87311253835244e-05,7.36833418599209e-05,6.83434187032165e-05,9.34000961712979e-05,5.65976131964733e-05
"79",79,2.41060711565467e-05,3.36998877412178e-05,0,8.26472109444531e-06,1.96347931336365e-05
"80",80,3.15318837743624e-05,4.98563672582608e-05,5.87174893570754e-06,2.44618101095013e-05,3.17926303034469e-05
"81",81,2.32058919920832e-05,1.70599779127151e-05,5.45160657405763e-05,4.93513752271539e-05,4.05364296373013e-05
"82",82,2.35356799096843e-05,2.81898699698484e-05,6.6589382687717e-05,4.92311357258892e-05,3.93486944417341e-05
"83",83,6.36834611951148e-05,6.71288412469856e-05,3.02892203011773e-05,3.2993457933443e-05,4.24194931439299e-05
"84",84,7.62016514639215e-06,1.07538659194942e-05,1.18985551814142e-05,1.58444225020581e-05,1.7194262081794e-05
"85",85,7.78287855100347e-06,1.66703939798746e-05,4.18470201170293e-05,3.25854220626471e-05,2.6257243535857e-05
"86",86,3.98416492181996e-05,5.61183137067785e-05,6.76049577278059e-05,9.13385567272486e-05,5.35323315739079e-05
