"","Location","Q1","Q2","Q3","Q4","Total"
"1",1,0,0,0,0,0
"2",2,0,0,0,0,0
"3",3,0,0,0,0,0
"4",4,0,0,0,0,0
"5",5,0,0,0,0,0
"6",6,0,0,0,0,0
"7",7,0,0,0,0,0
"8",8,0,0,0,0,0
"9",9,0,0,0,0,0
"10",10,0,0,0,0,0
"11",11,0,0,0,0,0
"12",12,0,0,0,0,0
"13",13,0,0,0,0,0
"14",14,0,0,0,0,0
"15",15,0,0,0,0,0
"16",16,0,0,0,0,0
"17",17,0,0,0,0,0
"18",18,0,0,0,0,0
"19",19,0,0,0,0,0
"20",20,0,0,0,0,0
"21",21,0,0,0,0,0
"22",22,0,0,0,0,0
"23",23,4.33497674801601e-05,3.78216289657526e-05,5.70214444401391e-05,7.71000791676635e-05,4.55118565794955e-05
"24",24,0,0,0,0,0
"25",25,2.15771864323679e-05,2.2989398274683e-05,4.12912960778653e-05,4.46440692073016e-05,3.87527834452703e-05
"26",26,2.16135299780677e-05,2.30596723000577e-05,4.93533593437372e-05,4.47847151767656e-05,3.88382125540095e-05
"27",27,1.07201943851013e-05,2.25297978366675e-05,2.46576212115154e-05,3.30363689126051e-05,3.11688237546444e-05
"28",28,0,1.47504785724244e-05,2.38571414620005e-05,2.15957599915537e-05,1.40625053893172e-05
"29",29,2.1451166538812e-05,2.27554411254471e-05,4.09079017679606e-05,4.41768255195017e-05,4.08024175777118e-05
"30",30,0,0,0,0,0
"31",31,1.06606942369611e-05,7.38018766416075e-06,2.3937868074761e-05,2.16032746607993e-05,1.17337409282168e-05
"32",32,3.21123253924469e-05,7.40240733657678e-06,2.39533764488821e-05,7.5762277253043e-05,3.05685568482509e-05
"33",33,0,0,0,0,0
"34",34,1.09274322761361e-05,2.27748389298394e-05,5.68163428642287e-05,6.60933664954651e-05,4.0550390456373e-05
"35",35,0,0,0,0,0
"36",36,0,0,0,0,0
"37",37,0,0,0,0,0
"38",38,0,0,0,0,0
"39",39,0,0,1.60416918070999e-05,1.07870817107629e-05,1.41472798898086e-05
"40",40,0,0,0,0,0
"41",41,0,0,0,0,0
"42",42,0,0,0,0,0
"43",43,0,0,0,0,0
"44",44,0,0,0,0,0
"45",45,0,0,0,0,0
"46",46,0,0,0,0,0
"47",47,0,0,0,0,0
"48",48,0,0,0,0,0
"49",49,0,0,0,0,0
"50",50,2.13267753026284e-05,7.38353547774595e-06,2.38708367110981e-05,1.08035583806475e-05,1.17253496232572e-05
"51",51,2.13654724464011e-05,3.69626243610929e-05,1.59768042361753e-05,0,1.64434838317723e-05
"52",52,0,0,0,0,0
"53",53,0,0,0,0,0
"54",54,0,0,0,0,0
"55",55,0,0,0,0,0
"56",56,0,0,0,0,0
"57",57,0,0,0,0,0
"58",58,0,0,0,0,0
"59",59,0,1.48110622407057e-05,2.39309350937208e-05,2.17540022920404e-05,7.04990853172698e-06
"60",60,0,1.47382946971796e-05,7.95831864824072e-06,1.07978430077254e-05,4.68366159193931e-06
"61",61,0,0,0,0,0
"62",62,0,0,0,0,0
"63",63,0,0,0,0,0
"64",64,0,0,0,1.07771984156279e-05,0
"65",65,0,0,0,0,0
"66",66,0,0,0,0,0
"67",67,0,0,0,0,0
"68",68,0,0,0,0,0
"69",69,0,0,0,0,0
"70",70,3.21191435025315e-05,3.71645231065053e-05,4.00615095731409e-05,6.51729492487097e-05,4.00848981133905e-05
"71",71,0,0,0,0,0
"72",72,2.13323008037869e-05,2.9801715665007e-05,3.19445469456401e-05,3.26595034193773e-05,2.82901546132219e-05
"73",73,2.1566869167729e-05,2.2475725036549e-05,0,0,9.50591918161218e-06
"74",74,2.13448518724658e-05,2.97790760789614e-05,2.39978205788903e-05,3.25222065208355e-05,2.35613341202662e-05
"75",75,3.26787980078176e-05,3.75926734740511e-05,0,1.09679791281232e-05,2.38903303040629e-05
"76",76,3.21413787278814e-05,3.70778635524273e-05,2.40410497449883e-05,7.59221793916384e-05,3.77114489492749e-05
"77",77,0,0,0,0,0
"78",78,4.35154806786549e-05,4.5036239285408e-05,5.66333089637442e-05,9.90432607380816e-05,5.72325033117005e-05
"79",79,0,0,0,0,0
"80",80,0,1.47298061580967e-05,0,1.07837102557496e-05,1.17057998764996e-05
"81",81,0,7.36762289446676e-06,7.9611736368209e-06,1.07987224012361e-05,4.6901523310057e-06
"82",82,0,1.48398703491486e-05,1.62231847926687e-05,2.17495347119861e-05,1.89682825217037e-05
"83",83,0,0,0,0,0
"84",84,0,0,0,0,0
"85",85,0,0,0,0,0
"86",86,1.07535460613031e-05,2.96311421255114e-05,4.00819680719068e-05,3.24555258397938e-05,2.35954573780367e-05
"87",87,0,7.38258220838584e-06,1.59484965988163e-05,2.16460777341966e-05,7.0341814921531e-06
"88",88,0,0,0,0,0
"89",89,0,0,0,0,0
"90",90,0,0,0,0,0
"91",91,0,2.24003906678469e-05,4.02248344678688e-05,2.20198467487738e-05,1.42011441447216e-05
"92",92,0,0,0,0,0
"93",93,1.06777883950826e-05,7.40244495823606e-06,0,0,4.69980123753851e-06
"94",94,0,0,0,0,0
"95",95,0,0,0,0,0
"96",96,1.08213579919614e-05,2.28161988201781e-05,4.882215467632e-05,4.43641536149643e-05,3.59449771255249e-05
"97",97,0,7.39700172208274e-06,1.60422275337978e-05,1.08646869971355e-05,9.45180307775804e-06
"98",98,1.06598181035849e-05,7.37499313011426e-06,3.18009920558655e-05,1.07940334687074e-05,1.40579509864825e-05
"99",99,1.08289711020238e-05,1.49385181793482e-05,2.40874343445251e-05,1.07889231459228e-05,1.89563139123869e-05
"100",100,1.07858928141781e-05,2.97137493248675e-05,4.0203912328347e-05,3.25553406991776e-05,2.36646060419424e-05
"101",101,1.06407916788491e-05,0,3.18330091298464e-05,3.23876812450153e-05,1.6405848510681e-05
"102",102,0,1.48841095377885e-05,1.60364495960329e-05,3.25730925058997e-05,1.88439177955756e-05
"103",103,0,0,0,0,0
"104",104,2.1465370506771e-05,2.24469267917753e-05,0,1.09535972602309e-05,1.89959326210174e-05
"105",105,0,0,0,0,0
"106",106,0,0,0,0,0
"107",107,1.09031485629486e-05,2.25729146873564e-05,2.43832900223409e-05,2.17889018962296e-05,1.91091350057971e-05
"108",108,2.16751117947301e-05,2.32100863191272e-05,5.76693367891645e-05,4.5089191015813e-05,4.1361312165787e-05
"109",109,5.42099869021518e-05,6.0082614375774e-05,1.61158963198424e-05,2.21140218924637e-05,2.86532051607347e-05
"110",110,1.08824007859384e-05,2.27846294867126e-05,4.06140686941245e-05,2.22333854650647e-05,2.14863350003833e-05
"111",111,0,0,0,0,0
"112",112,1.0970871787984e-05,2.25514280274253e-05,3.23761446507605e-05,1.09001514678896e-05,2.39014477835386e-05
"113",113,2.17258589481957e-05,3.05687058642429e-05,5.76118677217711e-05,4.50444403842964e-05,4.3752071627602e-05
"114",114,2.17890179808096e-05,3.06516784101758e-05,5.77304510016448e-05,4.51390645176419e-05,4.38720360198724e-05
"115",115,7.66377125796742e-05,8.38165979413083e-05,1.62467603855767e-05,3.3807155617495e-05,4.85118734893465e-05
"116",116,0,0,0,0,0
"117",117,0,0,0,0,0
"118",118,0,0,0,0,0
"119",119,0,0,0,0,0
"120",120,0,0,0,0,0
"121",121,7.59031623251844e-05,6.04997415576022e-05,5.71401189974255e-05,8.78339076934722e-05,5.74879291392716e-05
"122",122,1.07134871764877e-05,2.24594708740883e-05,3.22254971119451e-05,2.19482632963541e-05,1.4227629597317e-05
"123",123,1.0669694669483e-05,2.24894244244828e-05,2.45920836270574e-05,3.29744132699608e-05,3.1077754505081e-05
"124",124,2.19092499817384e-05,3.08105318598627e-05,6.5941971825803e-05,4.5323244976277e-05,4.41016437414911e-05
"125",125,1.07874685447216e-05,2.22425590275533e-05,1.63959112802363e-05,2.17731872801393e-05,2.62568132982633e-05
"126",126,0,0,0,0,0
"127",127,0,0,0,0,0
"128",128,0,1.50055740852461e-05,2.44032147668357e-05,2.19906052901353e-05,2.15154378988554e-05
"129",129,1.07061360032289e-05,1.50559957319945e-05,2.45387322428214e-05,2.20714372110813e-05,2.63636604048595e-05
"130",130,4.43479592662603e-05,4.60667770157759e-05,6.62289149970985e-05,0.000122467706940236,5.83683876186612e-05
"131",131,1.09961627565501e-05,2.23882879712997e-05,3.25271871551197e-05,1.08884947648505e-05,2.64795554944574e-05
"132",132,3.24812089531753e-05,5.27638813795129e-05,6.5301765201333e-05,8.8115775503816e-05,4.78596751534009e-05
"133",133,1.09311445063067e-05,1.50005451143796e-05,3.22138626812048e-05,0,2.15251560199546e-05
"134",134,1.09055577307151e-05,1.4943999097323e-05,2.42090185267694e-05,0,2.1498087948697e-05
"135",135,0,0,0,0,0
"136",136,2.31060387291929e-05,3.92376734895354e-05,5.9407520936098e-05,4.51099284201277e-05,3.7827694053224e-05
"137",137,1.07819574086847e-05,2.22928267760887e-05,1.64346258949894e-05,2.18541156133826e-05,2.62983361027033e-05
"138",138,1.11237521633472e-05,2.2614575229877e-05,4.08385382130538e-05,2.17252201081532e-05,2.90484584692777e-05
"139",139,2.15905611228085e-05,3.02836072252274e-05,5.69765922398954e-05,3.33017443425884e-05,3.1017592699899e-05
"140",140,1.06946532789156e-05,2.97921086752884e-05,5.62289810979888e-05,3.28725307101443e-05,2.36142503299694e-05
"141",141,3.20985167274013e-05,1.47607429441078e-05,2.39502223117922e-05,7.57396892969794e-05,3.28998909316928e-05
"142",142,8.00022031408912e-05,0.000101178608448091,5.05391520148138e-05,4.54952963537576e-05,5.21309866909648e-05
"143",143,2.1664172611022e-05,5.23899236026397e-05,5.69046629499798e-05,7.6728717974197e-05,4.05302897940178e-05
"144",144,3.24277007018778e-05,5.19450317499229e-05,3.21708144861288e-05,8.73846294324955e-05,4.26499135486938e-05
"145",145,0,0,0,0,0
"146",146,0,0,0,0,0
"147",147,3.27286047083319e-05,3.10275695642457e-05,5.78086926950792e-05,3.37210755194708e-05,4.1068232341016e-05
"148",148,0,0,0,0,0
"149",149,0,0,0,0,0
