"Location","Q1","Q2","Q3","Q4","Total"
6642,0,0,0,0,0
6643,0,4.85143853261554e-05,2.1092621199242e-05,3.97599297510393e-05,1.57472148435822e-05
6644,6.29352682773438e-05,1.59086544474946e-05,6.40752437976353e-05,4.01104938002211e-05,3.04293277830732e-05
6645,5.40488681934989e-05,6.88068765833506e-05,9.41260327959465e-05,7.43697302510823e-05,6.87694803356084e-05
6646,7.63374316301439e-05,5.48104896401985e-05,2.0979590436736e-05,2.69089958495836e-05,4.13912431212069e-05
6647,0,0,0,0,0
6648,4.13223619948617e-05,8.15427179260903e-06,1.13382761784575e-05,1.5276385570125e-05,2.71894143742001e-05
6649,5.6484928967529e-05,3.80114775707655e-05,5.07618880049578e-05,2.90591818597072e-05,3.95780032639591e-05
6650,5.27320544550181e-05,3.63735584443958e-05,4.94117093674689e-05,2.84580360913415e-05,3.77732966935557e-05
6651,0,4.85349216372236e-05,2.11046179496528e-05,3.98021220474576e-05,1.57612769090268e-05
6652,0,4.79870562711439e-05,1.10645449987371e-05,3.97713281138009e-05,2.05353166182429e-05
6653,5.18503489016415e-05,5.87142446282918e-05,9.17552112199868e-05,6.97038374022198e-05,6.50890401118701e-05
6654,6.79500289747907e-05,0.000105091787408868,8.97697743612204e-05,9.81794989370279e-05,8.17854911730973e-05
6655,9.53212809931433e-05,7.38725079359941e-05,2.27343831222638e-05,2.93148586780133e-05,4.94642853667976e-05
6656,0,3.97789137996748e-05,1.02042091499134e-05,3.95966405089812e-05,5.32904682080299e-06
6657,0,5.26687762035199e-05,4.67255389093396e-05,6.09596837467851e-05,2.96689700617907e-05
6658,5.3185800535138e-05,6.06111004851673e-05,9.45221341523477e-05,7.17669939211455e-05,6.71503715193796e-05
6659,9.68020831677836e-05,8.18639519483576e-05,3.31319527791007e-05,4.56232323308311e-05,7.86985472455072e-05
6660,4.05711546884103e-05,5.98926449781914e-05,9.30107837996033e-05,7.10888045157857e-05,6.64832576964857e-05
6661,0.000111481772405332,4.53775264740732e-05,5.21410000132965e-05,3.9646080938342e-05,6.4878304472059e-05
6662,0.000106039507203222,8.7793337132932e-05,4.84141166316061e-05,3.24507743377409e-05,6.44276130454673e-05
6663,0,2.31503171180153e-05,2.19470127252709e-05,3.98104538628798e-05,1.61508039570855e-05
6664,4.09786927326597e-05,6.0522691071012e-05,9.39417384286576e-05,7.18521622035602e-05,6.71645396607824e-05
6665,0,5.26926032632281e-05,4.65212844703927e-05,6.06586689088199e-05,2.95293440825865e-05
6666,0,5.29104736376947e-05,4.61311074095282e-05,6.00706191630193e-05,2.92576677689787e-05
6667,5.82484845561806e-05,0.000103009823490338,3.15497969574963e-05,9.49540505185355e-05,0.000106472145283676
6668,0,7.52828638354883e-06,1.16798952900816e-05,1.34828967454488e-05,1.07414774217816e-05
6669,0,6.6421634549078e-05,4.50056060290344e-05,7.47499093370524e-05,2.20866387103739e-05
6670,0,6.04327092136292e-05,4.90937532037981e-05,7.81053701392203e-05,3.10469693631315e-05
6671,5.61446131471236e-05,4.41530162068122e-05,4.87235375635637e-05,2.80925645026829e-05,3.87839226937036e-05
6672,0,4.9713763867795e-05,2.14786892380211e-05,6.54574098753971e-05,1.57255112729469e-05
6673,5.43256857488884e-05,6.8654539737123e-05,9.32319665545159e-05,7.46534390333109e-05,6.88463744452674e-05
6674,0,0,0,0,0
6675,0,0,0,0,0
6676,5.64060425100695e-05,7.14377928593996e-05,0.000107008621998124,7.7897584368379e-05,7.174485942148e-05
6677,8.86236217715393e-05,0.000112437256611804,0.000144128357682886,0.000106710488760684,0.000125763323737873
6678,0,4.94009566450808e-05,2.1498919479909e-05,5.31211171785624e-05,2.09075960965723e-05
6679,0,4.78884387050254e-05,1.09719269996958e-05,3.93404320845991e-05,1.55729103082905e-05
6680,0,1.54700617880331e-05,2.17440823864408e-05,2.68832613664281e-05,1.60158954374773e-05
6681,0,2.32784763638363e-05,2.20954958220083e-05,5.26005161509539e-05,1.62647590464462e-05
6682,0,6.79292179235147e-05,5.64187119915285e-05,8.93840415633561e-05,2.90689360848418e-05
6683,0,0,0,0,0
6684,5.60033484576153e-05,7.06508203160681e-05,8.48161402161679e-05,9.03109237679798e-05,7.5498221306539e-05
6685,0,0,0,0,0
6686,7.02066420294001e-05,0.000109317811375529,0.000105292013477544,9.16208904114909e-05,8.62365556639165e-05
6687,7.3866255463425e-05,0.000113123351156298,9.6355916557719e-05,0.000105386591283081,8.81339319994274e-05
6688,0.000134929598616437,8.28346208131368e-05,0.000152809253132368,9.91555278547366e-05,8.18187796906263e-05
6689,6.03076116720276e-05,5.27536999593056e-05,0.000120114980570417,7.29024892812168e-05,4.74559891746217e-05
6690,0.000106624199686282,8.82410221588534e-05,4.82200800216366e-05,3.26455504977738e-05,6.47423714684366e-05
6691,0,0,0,0,0
6692,0.000109670344979215,9.15590411391265e-05,5.79207953170169e-05,4.70013740364061e-05,6.67835462953001e-05
6693,0,5.15726926874667e-05,4.32675405098101e-05,5.60070721676697e-05,2.73551010289098e-05
6694,3.96108130250404e-05,5.7908115457955e-05,7.90274533358899e-05,7.01800895436586e-05,6.49457699956011e-05
6695,5.52745467572709e-05,7.07138479172395e-05,9.70703408223306e-05,7.63546721306839e-05,7.54882639417908e-05
6696,4.14839100889069e-05,5.98537668574925e-05,9.43449397113097e-05,7.10852849972222e-05,6.1371735145369e-05
6697,6.7914548690935e-05,9.73254484747061e-05,6.57175519249169e-05,8.2398009319699e-05,7.47908337664442e-05
6698,5.38989401907264e-05,6.84393019846666e-05,9.33476113925309e-05,7.40914469774237e-05,6.84631133205979e-05
6699,0,0,0,0,0
6700,7.8562418370477e-05,3.64446477079478e-05,0.000103369754706565,9.11522278015095e-05,4.87150092163626e-05
6701,4.90647374543758e-05,2.2818999506419e-05,7.21225277445737e-05,5.21991179331351e-05,3.48349101695277e-05
6702,0,0,0,0,0
6703,0,0,0,0,0
6704,0,4.07503129928514e-05,3.35569397380694e-05,5.58749545196103e-05,2.72594391926756e-05
6705,7.86707140570282e-05,4.93899727615719e-05,5.11111115621822e-05,3.04723950567695e-05,4.35943905276603e-05
6706,9.46863859560717e-05,0.000123093691790536,0.000122333724855917,9.80666371037365e-05,9.40584976938753e-05
6707,0,0,0,0,0
6708,7.00455594191477e-05,0.000109252062937112,0.000105624050707475,9.19578202717437e-05,8.64096791910028e-05
6709,0,3.45253365102794e-05,3.87724536365714e-05,6.24616082543389e-05,2.55465706312833e-05
6710,0,3.18425456034794e-05,3.23871264776337e-05,5.37392998457461e-05,2.62429378588699e-05
6711,0.000108776512857979,8.99589156642876e-05,4.74318692166818e-05,3.33839327988809e-05,6.589069584599e-05
6712,0,6.04238618245569e-05,4.91826172206522e-05,7.81771840067985e-05,3.1108043360394e-05
6713,7.50844041416803e-05,6.21219801629192e-05,8.40412492234821e-05,6.68600165284124e-05,9.22428838953171e-05
6714,6.6936717622169e-05,9.62193672009258e-05,8.73726677723488e-05,8.32316828014115e-05,7.5165879014423e-05
6715,6.70712245318549e-05,9.73176634721218e-05,9.0466981570903e-05,8.69047614208475e-05,8.2100155349369e-05
6716,5.34129519752631e-05,6.11842365993864e-05,9.50608597680056e-05,8.51295548253196e-05,6.78441815162501e-05
6717,6.1179291106391e-05,0.000117229531884768,2.49740917197087e-05,0.0001081056366233,0.000129525481364261
6718,4.76002513674504e-05,2.43862156076227e-05,1.31534190856497e-05,1.78632669884061e-05,4.60668674468371e-05
6719,0,4.03693153544518e-05,3.34012303723172e-05,5.55283518888306e-05,2.70934997400633e-05
6720,6.18704331467803e-05,4.88849596058408e-05,5.3876190392694e-05,3.04355208524038e-05,4.25283482186375e-05
6721,5.80616383885103e-05,7.12001160393615e-05,0.000111819173246643,8.7888839104399e-05,6.96852427044029e-05
6722,9.81771716460599e-05,0.000113041388723464,9.12817569852525e-05,8.84254281096505e-05,9.03594349463493e-05
6723,5.57092213070525e-05,7.10720679023043e-05,0.000107137018076339,7.69708369105667e-05,7.11095453784361e-05
6724,0,0,0,0,0
6725,6.02780265031732e-05,5.27764951424651e-05,0.000120104846684454,7.2891633167964e-05,4.74521465226548e-05
6726,5.35317527149737e-05,5.7993305331244e-05,0.000102107090673095,6.86797626648507e-05,5.92050974547407e-05
6727,0.000106469295145256,8.81219357337426e-05,4.82748117118262e-05,3.25937984562797e-05,6.46590530927586e-05
6728,9.86744397897103e-05,8.5242942408989e-05,4.49022109469589e-05,4.40785368701614e-05,5.20365351923814e-05
6729,6.74090308457471e-05,0.000104776366123256,9.01811232689432e-05,8.63510290974197e-05,7.71024453005876e-05
6730,5.3223797504065e-05,6.08894804097499e-05,9.46594918430775e-05,8.47401389418368e-05,6.75177650259852e-05
6731,8.86875930600292e-05,0.000118434099349586,0.000126905742290756,0.000102471587649189,0.000100372310166353
6732,7.31390159511484e-05,0.000112332676437072,9.60110964353533e-05,0.000104987734764339,8.76336064366714e-05
6733,8.29520857414376e-05,0.000103385539098963,0.000108100017808917,9.43729414722005e-05,9.31857994542034e-05
6734,0,3.09511305340709e-05,3.23837109484496e-05,5.3196550907043e-05,2.13069310355226e-05
6735,0.000130763646358231,0.0001132322264153,8.5881008832028e-05,9.23364053281374e-05,0.000105944607549124
6736,0,4.73340255759558e-05,1.08459626792518e-05,2.65070562744186e-05,1.54022103061378e-05
6737,4.15220147560502e-05,6.6368836606964e-05,9.34298456849167e-05,7.01366481649556e-05,6.04166790940248e-05
6738,5.55808866752877e-05,7.00208827826363e-05,8.45978447813772e-05,8.92840217074986e-05,7.50603295180489e-05
6739,0,5.10686140283113e-05,3.27326011581434e-05,5.51232749850678e-05,2.69383764287259e-05
6740,5.77520063639029e-05,7.29761303900971e-05,8.8034236281218e-05,9.31435991960356e-05,7.81295886661374e-05
6741,0,7.9438854208294e-06,2.1439816836716e-05,2.63674402975828e-05,1.58081615659635e-05
6742,0,0,0,0,0
6743,6.99177004116663e-05,0.000107352583711773,8.80439624943882e-05,8.50664834166698e-05,7.71512226631704e-05
6744,7.06776587782474e-05,0.000108795554333708,9.27688635930003e-05,0.000101463595429985,8.46908308156132e-05
6745,4.17025175482223e-05,6.1556181296649e-05,9.52599132790967e-05,7.33684523299216e-05,7.31767815891553e-05
6746,0.000110695357430697,8.69569471715231e-05,5.63720192081912e-05,4.47101294504913e-05,5.75755730323389e-05
6747,0,5.09052017076647e-05,2.20554426938134e-05,5.42003735945728e-05,1.62166095382057e-05
6748,0,0,0,0,0
6749,0,7.48601866585626e-06,1.0285092025381e-05,1.28931751257937e-05,1.48091565708309e-05
6750,0,0,0,0,0
6751,5.75570201881648e-05,7.27694020960212e-05,9.72247388545575e-05,9.31228881019605e-05,8.2487318628287e-05
6752,0,0,0,0,0
6753,5.80620485708222e-05,4.40717757920827e-05,4.65926145629672e-05,1.55631944167704e-05,3.43532584576011e-05
6754,0.000115221460008015,0.000130424733600987,0.000160863090855335,9.67197147185886e-05,0.000143942913815631
6755,0,2.29361537612601e-05,2.18238362019873e-05,2.70481890805333e-05,1.60657498759342e-05
6756,7.10818221562926e-05,0.00011004139553424,9.49131840974105e-05,0.000103730952974318,9.10028414396003e-05
6757,6.53920136702129e-05,9.39183103014096e-05,8.4175195765444e-05,8.05834559021596e-05,7.29222207267273e-05
6758,0,5.09506428911509e-05,2.21255399393546e-05,5.44143033686041e-05,2.12249255986153e-05
6759,0,5.03492663857635e-05,2.18806489761611e-05,5.39093502407332e-05,2.59049763867393e-05
6760,5.4241255215403e-05,5.832164856674e-05,0.000102805426981578,5.63220794013975e-05,5.46298956824791e-05
6761,6.86807382287854e-05,9.83392663085407e-05,8.77629636475947e-05,8.43056399011353e-05,7.6327683783256e-05
6762,7.07929999681675e-05,0.000110256684803893,0.00010642516795721,9.27079543172605e-05,8.71437059084393e-05
6763,2.91751478269384e-05,1.57027942286625e-05,1.14377298012493e-05,1.5314077590132e-05,3.72731166095147e-05
6764,0,0,0,0,0
6765,0,4.69033830146461e-05,1.07856342764225e-05,2.64173703205811e-05,1.53252670085701e-05
6766,0,5.0051976418107e-05,3.21404657529309e-05,4.17261443930661e-05,2.64549686473368e-05
6767,0,0,0,0,0
6768,0,0,0,0,0
6769,7.05922336367805e-05,0.000101146737525491,9.16128718273685e-05,0.000100248149784612,8.39615682529338e-05
6770,0.000107554106583947,8.89652502320022e-05,4.7827319769515e-05,3.2959099657193e-05,6.52411608862891e-05
6771,0,0,0,0,0
6772,0,7.82883691188313e-06,2.11570478322784e-05,1.36308919875325e-05,1.56099617345061e-05
6773,0,4.96408887189928e-05,2.15998061144208e-05,5.33359352716426e-05,2.09700456839534e-05
6774,0,4.03869441094933e-05,3.38979473150749e-05,5.61437841156133e-05,2.73803560416581e-05
6775,0,0,0,0,0
6776,0,3.29009748074351e-05,3.38365041147919e-05,5.59835177390862e-05,2.73033199311626e-05
6777,6.8669886500814e-05,0.000106747627640972,9.21830489832445e-05,8.84550277009398e-05,8.36424375906146e-05
6778,0.000107817552372196,8.9174188849112e-05,4.76903263918717e-05,3.30490789548972e-05,6.53819165378606e-05
6779,0,0,0,0,0
6780,0.000109342224758571,9.80143287027827e-05,4.75934603380996e-05,4.63496740663455e-05,7.10987456574247e-05
6781,7.06614798354783e-05,0.000109912992206115,0.000105724545621152,9.20224963818973e-05,8.66469703137017e-05
6782,5.44884626234904e-05,6.93765547650039e-05,9.4833104462316e-05,7.50468737658915e-05,6.93697967164764e-05
6783,2.54414826189267e-05,4.57677131852354e-05,7.26701510458925e-05,1.2692669530501e-05,2.52395277613418e-05
6784,0,0,0,0,0
6785,0,0,0,0,0
6786,5.83795324883531e-05,4.43385535152047e-05,4.68963007151509e-05,1.56558520599647e-05,3.45488831644487e-05
6787,6.73172530449059e-05,6.07943193370132e-05,0.000126052546500379,5.43954267109899e-05,5.46504827473927e-05
6788,8.01047967708026e-05,0.000107310388935014,4.47253504963202e-05,0.000111941947992015,0.00012390307583767
6789,6.06174814319927e-05,0.000104417521362818,2.28688048279335e-05,8.42924347846015e-05,0.000118052353730035
6790,7.15972825529022e-05,0.000110118944266178,9.39763945962659e-05,0.000102776347228406,8.57880937985596e-05
6791,6.76782257173302e-05,1.57768731211471e-05,3.11895253299904e-05,4.08389727272021e-05,3.27220071013498e-05
6792,0,0,0,0,0
6793,5.77233415957006e-05,7.18925341396876e-05,0.000112455719014029,8.88968813938829e-05,7.04535773547426e-05
6794,2.72173428466168e-05,7.79765796439866e-06,1.07347495936756e-05,1.4285526458491e-05,2.59731403863022e-05
6795,0,4.95905861229017e-05,2.15788433322729e-05,5.32915780403244e-05,2.09578974260051e-05
6796,0,1.55856202814013e-05,2.19280328714506e-05,2.70956913218135e-05,1.61569678971807e-05
6797,0.000106317206027251,8.80053637425115e-05,4.83261267496959e-05,3.25430957613884e-05,6.45771969242408e-05
6798,6.48986443520694e-05,1.64326592946696e-05,7.62017650151705e-05,5.41212765607292e-05,3.13754220446318e-05
6799,0,0,0,0,0
6800,4.0041279774697e-05,5.72774106559955e-05,9.04582020826999e-05,6.82675051819581e-05,5.87807749987958e-05
6801,4.9816158048103e-05,4.57552185337856e-05,9.49338165867536e-05,2.63253797277478e-05,5.52949579067799e-05
6802,0.000106586898460731,0.000122315327646059,0.000119109488099335,9.5718457445488e-05,0.000102646067490181
6803,0.000108000946186842,8.932095218298e-05,4.75860073842791e-05,3.31121158176591e-05,6.54797081218658e-05
6804,0,3.28786456298267e-05,3.3811832048052e-05,5.59426431367278e-05,2.72839758550561e-05
6805,0,0,0,0,0
6806,5.2630893347923e-05,4.95459792624153e-05,8.93971232877319e-05,5.36317648219996e-05,4.75846470373792e-05
6807,5.24331171476881e-05,4.90741795269786e-05,8.87156236523883e-05,5.39512531425703e-05,4.74852133170302e-05
6808,0,6.77928241394571e-05,4.60784221534551e-05,8.8977333123458e-05,2.86245830249737e-05
6809,0,4.70066047113883e-05,1.07293907478176e-05,2.61865929685358e-05,1.52384992913435e-05
6810,6.7569939889152e-05,6.29308322222149e-05,3.20505543887272e-05,2.79249401849705e-05,4.22506102409264e-05
6811,6.88023325441471e-05,0.000107134874376809,0.000102820052194306,8.92675201956982e-05,8.42261103245727e-05
6812,7.22268480221438e-05,0.000111867456150987,0.000106913181694327,0.000105843397618084,9.27672507197632e-05
6813,0.000109822637661126,9.0168435432995e-05,6.97284062099418e-05,8.61508051390525e-05,8.91955247079229e-05
6814,0,0,0,0,0
6815,0,5.03340641453336e-05,2.19047693918015e-05,5.39995289659631e-05,2.60862257007293e-05
6816,3.91800773092483e-05,3.45112479687933e-05,3.52188753267972e-05,9.063774782921e-05,1.14406956686577e-05
6817,3.90824742017812e-05,2.38602866701871e-05,5.41748482446169e-05,2.68494904831682e-05,2.61347576400196e-05
6818,0,5.08771965931319e-05,2.20801492123417e-05,5.43000535420859e-05,2.11464838075307e-05
6819,3.88203160284994e-05,2.37044541041326e-05,5.38146385751289e-05,2.66822881695539e-05,2.5967281748052e-05
6820,4.1523419537402e-05,6.6192559197433e-05,9.31934399102983e-05,6.98980440188456e-05,6.01777037000984e-05
6821,5.88713089350164e-05,4.07461428806401e-05,5.45890903169569e-05,3.07754141579298e-05,4.16742336070486e-05
6822,7.35385237130731e-05,0.000112766463398512,9.61988743317647e-05,0.000105205123407084,8.79074919729947e-05
6823,7.1049380823147e-05,0.000110193723731624,9.53555238929967e-05,0.000104192669087364,9.13429272855071e-05
6824,0,6.79156557279641e-05,4.63917603582679e-05,8.93373085396917e-05,2.90152698848102e-05
6825,0,4.04749972709613e-05,3.23799406649028e-05,5.43222664625333e-05,2.65330263457205e-05
6826,0,4.95868635103311e-05,2.15768110482576e-05,5.32866665173352e-05,2.09546468457036e-05
6827,0,4.94008719949835e-05,2.12526664318029e-05,4.10084645195585e-05,1.07338646673976e-05
6828,0,0,0,0,0
6829,0.0001085864616614,0.000124550829361544,0.000114992364247184,0.000130208316549702,0.000152013728750222
6830,0,0,0,0,0
6831,7.14027398485593e-05,4.36671883658037e-05,3.46781324174062e-05,2.88343864848715e-05,3.96264143187412e-05
6832,0,4.95117844621585e-05,2.15448741568217e-05,5.32182212139594e-05,2.09333177055762e-05
6833,0,5.1028132679436e-05,2.2171982088874e-05,5.45298864724547e-05,2.6154411958414e-05
6834,6.01071839434238e-05,5.29053308842761e-05,0.000120043760565338,7.28278772013234e-05,4.74288532111426e-05
6835,0,0,0,0,0
6836,0,4.79976778476191e-05,1.09866375434422e-05,3.93733531238602e-05,1.55915022594925e-05
6837,5.43769790459116e-05,6.9426108552257e-05,9.52531698933905e-05,7.49293862529437e-05,6.93321356091877e-05
6838,7.66896650133998e-05,6.17521767182172e-05,2.10485962834195e-05,2.70135132784697e-05,4.13366123273408e-05
6839,9.346682287404e-05,2.59901638427787e-05,9.18453740133141e-05,5.78539474238389e-05,2.62667469221282e-05
6840,0,5.04437245469553e-05,2.19082692728462e-05,5.39520187447369e-05,1.62301328669631e-05
6841,5.7433987877878e-05,7.25851070153254e-05,8.71304694686842e-05,9.28125181108393e-05,7.75366557280569e-05
6842,7.6907030469804e-05,6.1299450526939e-05,2.10770045646262e-05,2.70655800696847e-05,4.11618454274274e-05
6843,6.13508947985679e-05,0.000117539201374011,2.50793558121252e-05,0.000108408583195641,0.000134651263313507
6844,9.63490558378943e-05,8.12322558117331e-05,3.36910288041922e-05,2.95747776348255e-05,5.45129965984536e-05
6845,0.000107135080038186,8.86366823258854e-05,4.80195350881656e-05,3.28171290349604e-05,6.50167278337758e-05
6846,7.06643462446608e-05,2.6340323312603e-05,8.37653702127672e-05,7.04700643523015e-05,4.4590862883907e-05
6847,5.4316246029811e-05,6.18284572753852e-05,3.14294270550904e-05,2.73885222043177e-05,3.66587294475967e-05
6848,0,4.96049938676743e-05,2.15843866990859e-05,5.33027252132849e-05,2.0959125591394e-05
6849,0,0,0,0,0
6850,0,0,0,0,0
6851,0,6.79935374728501e-05,5.79021439163135e-05,9.01715290342747e-05,3.01766184221947e-05
6852,5.40592947694862e-05,5.8072342054593e-05,0.000102372037695296,5.60818958631507e-05,5.4395709591535e-05
6853,0,4.94333772152665e-05,2.15109771318579e-05,5.31448481673614e-05,2.09083504332796e-05
6854,0,6.7881855180742e-05,4.62961315101774e-05,8.92288361662508e-05,2.88935737527301e-05
6855,0.00014368852925099,8.97601055452728e-05,6.31271446818279e-05,8.88043342713713e-05,8.91187428724577e-05
6856,6.3031002196112e-05,4.67095643833267e-05,9.6915122847329e-05,3.94871201494292e-05,6.61419495652588e-05
6857,0,0,0,0,0
6858,0,0,0,0,0
6859,0,4.90121226966434e-05,2.1333160132953e-05,4.03233108635243e-05,2.07947166876908e-05
6860,5.74279976762064e-05,7.23812619083647e-05,0.000112872183094211,8.96173850797113e-05,7.10026296088303e-05
6861,5.7406616346776e-05,7.27649312681783e-05,0.000113174612079238,9.01897569491883e-05,7.15408148127136e-05
6862,5.75219314654803e-05,8.01112302792488e-05,9.71443165398623e-05,9.31256915792231e-05,8.24447933800589e-05
6863,0,0,0,0,0
6864,0,0,0,0,0
6865,2.39157529534168e-05,3.68259276590682e-05,0,2.52843086686704e-05,2.4262118205298e-05
6866,7.63696659149917e-05,5.4504205328291e-05,2.0976778292186e-05,2.69105786687018e-05,4.1295130588663e-05
6867,5.68054912431621e-05,4.43129477283712e-05,4.84288064829352e-05,2.79438042411956e-05,3.89261797264742e-05
6868,3.88317327849038e-05,5.59825110002697e-05,8.80839051152743e-05,6.67685626369282e-05,5.26604685216682e-05
6869,0.000106638140290823,8.82517578449464e-05,4.82150265001338e-05,3.26502136553542e-05,6.47498669386477e-05
6870,0,6.04214014529987e-05,4.92037227058148e-05,7.81940576543993e-05,3.11225601144009e-05
6871,5.74103191804297e-05,7.25575803014858e-05,8.70510664595171e-05,9.27954916927075e-05,7.74882658569603e-05
6872,8.1982539774037e-05,7.21874938001729e-05,3.29740575392386e-05,2.88317172126815e-05,4.84566616392728e-05
6873,5.75085705448882e-05,7.29643245206388e-05,0.000103401559540744,9.04901083926708e-05,7.18756398741837e-05
6874,0,0,0,0,0
6875,0,5.03613507637816e-05,2.13931677267985e-05,4.22836018490798e-05,1.07746537228292e-05
6876,5.46501528080998e-05,6.73080997789163e-05,0.00013585755388662,5.27082348164757e-05,5.88899425049545e-05
6877,7.28742755173856e-05,0.000112513362855575,9.70378859926636e-05,0.00010604965493263,9.30266171151869e-05
6878,5.815508292725e-05,7.0974822244541e-05,0.000111602407541422,8.75634858832683e-05,6.94372199344065e-05
6879,6.99697569458516e-05,0.000100230384470328,6.7430623407282e-05,8.4492502941243e-05,7.67533225003555e-05
6880,0,4.05765898670582e-05,3.28293129122195e-05,5.49132144096264e-05,2.68095530825327e-05
6881,6.92933238945718e-05,7.26287288211857e-05,0.000113070070754005,8.99857866795373e-05,7.61462836543551e-05
6882,9.49274498364397e-05,7.10322382356677e-05,4.57328017756054e-05,4.32368731741436e-05,5.62929572968232e-05
6883,0,5.04137472313575e-05,2.17622768033725e-05,6.63202725326138e-05,1.58674367688305e-05
6884,0,0,0,0,0
6885,5.78083306409562e-05,6.63116194095297e-05,0.000104173521186692,0.000104314741304456,7.295577082497e-05
6886,0.00011249459712233,6.85454384617438e-05,5.21364306557232e-05,5.22622717736561e-05,0.000105621843179168
6887,5.9305053220272e-05,4.44396076995467e-05,4.61964419841468e-05,1.58456379038709e-05,3.48600842435928e-05
6888,5.20568939347134e-05,5.60883182061735e-05,9.87781880646174e-05,4.18989404170339e-05,5.25647803277481e-05
6889,1.20523924828013e-05,2.35850395216107e-05,3.3434788214217e-05,1.36850771853347e-05,2.04132177742217e-05
6890,0,5.16679171006419e-05,4.36222070312791e-05,5.65141401483146e-05,2.75924449041571e-05
6891,0,0,0,0,0
6892,7.01053276860172e-05,0.000108142537937813,9.24337546716654e-05,0.000101082769215156,8.4258168143839e-05
6893,8.41156248616211e-05,9.42490160794984e-05,0.000103166641916735,0.000102251607996663,0.000119410301157909
6894,0,6.78935081392355e-05,4.63279989381644e-05,8.92651303394055e-05,2.89338680073827e-05
6895,0,0,0,0,0
6896,8.16510539269019e-05,8.02189430904835e-05,9.69860225058772e-05,9.31644954343115e-05,8.72256552548588e-05
6897,6.00144651940548e-05,5.29733164253484e-05,0.000130013251322705,7.27925380149399e-05,5.22434534122882e-05
6898,0,3.28502868740963e-05,3.3802432945176e-05,5.59150404289133e-05,2.72706646160892e-05
6899,0,0,1.03702674455472e-05,0,4.97023522908026e-06
6900,5.55893565000544e-05,7.08922529844953e-05,0.000106864315783718,7.67772382059211e-05,7.0930371034834e-05
6901,5.03983397686874e-05,7.0014542876355e-05,2.06698134564755e-05,6.68163736195964e-05,7.13545292342845e-05
6902,5.78432979612672e-05,7.16659951173083e-05,0.000112252843507468,8.85656064628308e-05,7.02010980481853e-05
6903,0,4.93903611914799e-05,2.1492269454242e-05,5.31041966589636e-05,2.08940963352137e-05
6904,0,4.92448317792478e-05,2.14300246253676e-05,4.04437736983144e-05,2.08509183622492e-05
6905,7.94325481276233e-05,8.88226877152326e-05,8.81339955555806e-05,9.65299777331163e-05,0.000112694505549217
6906,0,5.75671123325711e-05,2.15164357877821e-05,4.17988698752556e-05,1.08542629199534e-05
6907,5.81257063178896e-05,6.75163885478622e-05,0.000105055740386305,0.000106219242699919,7.93597734273481e-05
6908,0,5.1235533583727e-05,2.22544026346565e-05,5.46961695210018e-05,2.61899779684678e-05
6909,5.77884837864358e-05,7.17718040027004e-05,0.000112348304242829,8.87201410708688e-05,7.0318878275325e-05
6910,2.6538817955565e-05,3.12174262693097e-05,5.42554235814362e-05,2.71407488337028e-05,2.15473130913753e-05
6911,5.81833874026298e-05,6.78382883077962e-05,0.000105241265555617,0.000106737400219744,7.98663720180238e-05
6912,2.4273210045445e-05,2.24361722752322e-05,5.09817321133475e-05,5.10730008826187e-05,2.45157289074829e-05
6913,5.83720602933122e-05,4.06579244525872e-05,5.46477488974097e-05,3.08055407311297e-05,4.15129765256766e-05
6914,0.00013456349909973,8.28969405856896e-05,0.000142798935392508,9.88576893250106e-05,8.16939724044433e-05
6915,5.75956783801602e-05,7.21147781402506e-05,0.000112648955521185,8.92234641361065e-05,7.07024597603503e-05
6916,8.6503389107178e-05,9.61185663549494e-05,0.000117660658377709,0.000104740042079307,0.000122787722146418
6917,0,0,0,0,0
6918,5.75849545695441e-05,7.21326438842261e-05,0.000112664221765403,8.92497909536242e-05,7.07225219768121e-05
6919,9.18036158788856e-05,0.000121510074437134,0.000126493618032776,0.000115320139533705,0.000100944933660688
6920,0,0,0,0,0
6921,5.8590734487007e-05,4.06975784508263e-05,5.46238336544919e-05,3.07931255710974e-05,4.15841733705256e-05
6922,0,0,0,0,0
6923,5.73666779828426e-05,7.26877829915818e-05,0.000113115802736046,9.00741114047699e-05,7.14129147844643e-05
6924,0,2.32406292116042e-05,2.21123999051244e-05,5.25915564773693e-05,1.62823295748863e-05
6925,5.82048931560763e-05,6.79920498531388e-05,0.000105318679083008,0.000106986985953855,8.01141735020105e-05
6926,6.72937141264432e-05,6.07473501572623e-05,0.000125771868796234,6.70938916938041e-05,5.9494335588618e-05
6927,9.76994780579668e-05,0.000112730136885906,0.00010136092287818,8.85275696979002e-05,9.02001220457804e-05
6928,6.91656784325325e-05,9.21797047516736e-05,6.638968418945e-05,8.31057213437851e-05,7.56583641326147e-05
6929,5.81798505773181e-05,6.7815589788124e-05,0.000105229166492187,0.000106700680416601,7.98301396849661e-05
6930,5.73944389265258e-05,7.2741354821648e-05,0.000113156755056589,9.01543839721295e-05,7.15016358572855e-05
6931,0,0,0,0,0
6932,0,0,0,0,0
6933,6.21697684632633e-05,7.87345832397792e-06,3.09128838915369e-05,2.61267226807287e-05,1.52320718642749e-05
6934,0.000118041023643521,0.000125977368539964,0.000167390659174159,9.87857896449916e-05,0.000147123302593604
