"","Location","Q1","Q2","Q3","Q4","Total"
"1",1,2.09548667186261e-05,0,0,0,7.38425141784821e-06
"2",2,0,0,0,0,0
"3",3,0,0,0,0,0
"4",4,0,0,0,0,0
"5",5,3.57091589144477e-05,3.98888915788017e-05,3.60028762590975e-05,4.11662083833702e-05,5.45216662352884e-05
"6",6,7.01927632963769e-06,7.81008185019971e-06,0,0,1.85493059908194e-06
"7",7,0,0,0,0,0
"8",8,7.06947933005054e-06,1.57790225226819e-05,0,0,1.86819736295592e-06
"9",9,0,0,0,0,0
"10",10,2.87710419644199e-05,2.39691355825651e-05,4.37886066124708e-05,4.9827758667924e-05,5.49072775516799e-05
"11",11,2.14665734389378e-05,1.60656559897793e-05,1.45275480249661e-05,1.64523703798303e-05,1.29772252327264e-05
"12",12,0,0,1.41806655203472e-05,8.04001557694558e-06,1.65031953522135e-05
"13",13,0,0,0,0,0
"14",14,0,0,0,0,0
"15",15,2.87441435388276e-05,2.39356372191835e-05,4.37859089110168e-05,4.98188015841311e-05,5.30833556717137e-05
"16",16,2.88366817603267e-05,3.17582110072925e-05,4.39822920468439e-05,5.00339066188518e-05,5.69743888945945e-05
"17",17,0,0,0,0,0
"18",18,0,0,7.18443112375082e-06,0,1.88436260152715e-06
"19",19,1.38884721220339e-05,1.58305029041722e-05,0,0,3.69331685448045e-06
"20",20,1.39616680039543e-05,1.55698510209185e-05,7.10361596346356e-06,8.06643679200607e-06,1.28813951302681e-05
"21",21,2.87953685757314e-05,3.17187348332687e-05,4.39431784043584e-05,4.99857031571153e-05,5.51059633626822e-05
"22",22,4.9347151868454e-05,3.1994194814013e-05,7.40068875683711e-06,8.32018801416229e-06,1.86403484650409e-05
"23",23,3.71667233541483e-05,4.92679307733835e-05,5.26042212246504e-05,5.1703066399162e-05,7.55825193764601e-05
"24",24,7.11332654361218e-06,1.55786122531569e-05,7.34539046483921e-06,1.61620086559611e-05,1.92119406281763e-06
