"","Location","Q1","Q2","Q3","Q4","Total"
"1",1,0,0,0,0,0
"2",2,0,0,0,0,0
"3",3,0,0,0,0,0
"4",4,0,0,0,0,0
"5",5,0,0,0,0,0
"6",6,0,0,0,0,0
"7",7,0,0,0,0,0
"8",8,0,0,0,0,0
"9",9,0,0,0,0,0
"10",10,0,0,0,0,0
"11",11,0,0,0,0,0
"12",12,0,0,0,0,0
"13",13,0,0,0,0,0
"14",14,0,0,0,0,0
"15",15,0,0,0,0,0
"16",16,0,0,0,0,0
"17",17,0,0,0,0,0
"18",18,0,0,0,0,0
"19",19,0,0,0,0,0
"20",20,0,0,0,0,0
"21",21,0,0,0,0,0
"22",22,0,0,0,0,0
"23",23,2.93489141127165e-05,2.25075513554596e-05,2.00135164265886e-05,3.43099894619412e-05,4.44208347127164e-05
"24",24,0,0,0,0,0
"25",25,9.75501357663111e-06,1.15874836315935e-05,5.02407939790302e-05,8.01171852836614e-05,2.8858484298868e-05
"26",26,9.75563778626413e-06,1.16064971369797e-05,6.01579387842245e-05,8.03575115990996e-05,2.89044265911894e-05
"27",27,9.70835454838525e-06,1.14364978489787e-05,3.97855792605734e-05,5.65537136502086e-05,2.3412305623869e-05
"28",28,0,0,9.79750038766883e-06,4.46026976348076e-05,7.67127469149057e-06
"29",29,9.74757333091031e-06,1.15208479018337e-05,4.99246904329367e-05,5.70929539566902e-05,2.86977912277406e-05
"30",30,0,0,0,0,0
"31",31,9.60538078121775e-06,1.09438502999865e-05,9.83275782872075e-06,2.24380812276246e-05,2.05520412417955e-05
"32",32,1.90901823142489e-05,1.09410528605643e-05,0,0,1.02229745160293e-05
"33",33,0,0,0,0,0
"34",34,0,1.10212472501159e-05,2.99107581053481e-05,9.08823019753109e-05,1.82454204785643e-05
"35",35,0,0,0,0,0
"36",36,0,0,0,0,0
"37",37,0,0,0,0,0
"38",38,0,0,0,0,0
"39",39,0,1.10782041226199e-05,9.90160296747745e-06,1.12539694322982e-05,5.16191044257886e-06
"40",40,0,0,0,0,0
"41",41,0,0,0,0,0
"42",42,0,0,0,0,0
"43",43,0,0,0,0,0
"44",44,0,0,0,0,0
"45",45,0,0,0,0,0
"46",46,0,0,0,0,0
"47",47,0,0,0,0,0
"48",48,0,0,0,0,0
"49",49,0,0,0,0,0
"50",50,1.90893395409514e-05,0,9.81772099563309e-06,0,1.0230337389186e-05
"51",51,3.83124924333089e-05,0,9.83007364926229e-06,1.11982609568198e-05,2.56415384024951e-05
"52",52,0,0,0,0,0
"53",53,0,0,0,0,0
"54",54,0,0,0,0,0
"55",55,0,0,0,0,0
"56",56,0,0,0,0,0
"57",57,0,0,0,0,0
"58",58,0,0,0,0,0
"59",59,9.54041943903769e-06,0,1.97598909069307e-05,3.34723278725272e-05,1.79947506545209e-05
"60",60,0,0,9.81443872477943e-06,0,7.66967376991553e-06
"61",61,0,0,0,0,0
"62",62,0,0,0,0,0
"63",63,0,0,0,0,0
"64",64,0,0,0,1.11298900286772e-05,5.10758330485287e-06
"65",65,0,0,0,0,0
"66",66,0,0,0,0,0
"67",67,0,0,0,0,0
"68",68,0,0,0,0,0
"69",69,0,0,0,0,0
"70",70,2.87933447301895e-05,2.20911006580365e-05,9.90426186412171e-06,2.23977310023925e-05,2.83047909975004e-05
"71",71,0,0,0,0,0
"72",72,2.87935846496892e-05,0,0,1.11804692739522e-05,1.80426576621349e-05
"73",73,1.9307555650035e-05,1.10994152243531e-05,0,1.12794298937838e-05,2.56164103391906e-06
"74",74,2.88435765490881e-05,0,9.81811449609076e-06,1.12106838760466e-05,2.31655045033847e-05
"75",75,2.92256597792619e-05,2.24352170032164e-05,9.95523630380011e-06,1.14974845931594e-05,7.72886297110397e-06
"76",76,9.59121748503556e-06,0,0,0,1.28576888775146e-05
"77",77,0,0,0,0,0
"78",78,2.90882497978146e-05,2.23377740408804e-05,9.99208330154746e-06,2.25431440652582e-05,3.62300761841692e-05
"79",79,0,0,0,0,0
"80",80,9.53144154652678e-06,1.09408157232723e-05,9.80384047493637e-06,0,5.10751225991506e-06
"81",81,0,0,0,0,0
"82",82,0,1.11902862040834e-05,9.95940103808991e-06,2.24776270182493e-05,5.19253814836828e-06
"83",83,0,0,0,0,0
"84",84,0,0,0,0,0
"85",85,0,0,0,0,0
"86",86,1.91781725697956e-05,2.19883170030412e-05,9.88258855932417e-06,3.36381712398032e-05,3.08488604806878e-05
"87",87,9.58146204341005e-06,0,9.86114068088103e-06,2.23965120940543e-05,2.30864271010526e-05
"88",88,0,0,0,0,0
"89",89,0,0,0,0,0
"90",90,0,0,0,0,0
"91",91,9.64523590083614e-06,0,2.00035056608051e-05,3.38639793917445e-05,4.1382556859822e-05
"92",92,0,0,0,0,0
"93",93,1.91228550443943e-05,1.09952268313514e-05,0,1.11899075530912e-05,0
"94",94,0,0,0,0,0
"95",95,0,0,0,0,0
"96",96,0,1.13277060826374e-05,4.94206141888622e-05,7.95163243419876e-05,1.82174621290663e-05
"97",97,0,1.10552387896538e-05,9.81175063346934e-06,1.11552960314599e-05,5.11586013190383e-06
"98",98,0,1.09528727532252e-05,9.80969077877493e-06,0,5.11351143799212e-06
"99",99,9.69180387774039e-06,0,1.97040643325411e-05,2.24550280612977e-05,3.1038173794636e-05
"100",100,2.87668080717536e-05,2.20494148502287e-05,1.97299012620168e-05,3.37432563097367e-05,3.86146113380113e-05
"101",101,0,1.09420246266927e-05,1.9642047305744e-05,4.45850903388381e-05,1.27884876825891e-05
"102",102,0,1.09852412641909e-05,0,3.35482901256081e-05,5.12685721375304e-06
"103",103,0,0,0,0,0
"104",104,1.92972961749399e-05,3.32271645083431e-05,9.96235867174026e-06,0,1.03939961092453e-05
"105",105,0,0,0,0,0
"106",106,0,0,0,0,0
"107",107,9.7362428185614e-06,0,2.96927024796375e-05,2.25685943194442e-05,3.89722774353404e-05
"108",108,1.92802860305754e-05,1.16361622082523e-05,6.04021664772171e-05,8.08714190367739e-05,3.66523705498918e-05
"109",109,9.56932421849235e-06,3.35641432899951e-05,0,0,2.07752942374259e-05
"110",110,1.93077893928942e-05,0,2.02236828143691e-05,3.40645127009025e-05,4.95698649108025e-05
"111",111,0,0,0,0,0
"112",112,9.82412081675667e-06,1.09431351283322e-05,1.9957069910497e-05,2.27534994988968e-05,3.4013438713659e-05
"113",113,9.8032766906565e-06,1.16721554019292e-05,6.04940153980727e-05,8.08180783376473e-05,3.41738899189003e-05
"114",114,1.93833910306827e-05,1.17111279636893e-05,6.06640630184008e-05,8.09941240030244e-05,3.68356781740562e-05
"115",115,6.81995875665006e-05,4.5929882687016e-05,2.99393338449914e-05,1.11670235419958e-05,3.69732288153819e-05
"116",116,0,0,0,0,0
"117",117,0,0,0,0,0
"118",118,0,0,0,0,0
"119",119,0,0,0,0,0
"120",120,0,0,0,0,0
"121",121,6.82458570522986e-05,1.09478972452224e-05,1.01407611877474e-05,1.15710027634136e-05,3.42058144637609e-05
"122",122,9.5352641228664e-06,0,1.9958875750535e-05,3.36610512611382e-05,3.10816336294452e-05
"123",123,9.66451457793816e-06,1.13982775480096e-05,2.98563997734365e-05,5.644273549666e-05,2.07792568210407e-05
"124",124,1.94926899429918e-05,1.17852642861633e-05,7.08311718198112e-05,8.13357846900539e-05,4.47350626537952e-05
"125",125,9.74350133559092e-06,1.13313693919167e-05,1.99671889390236e-05,2.2668260316953e-05,1.82665596936552e-05
"126",126,0,0,0,0,0
"127",127,0,0,0,0,0
"128",128,9.56994165633291e-06,1.13002551784943e-05,1.00471613652937e-05,3.38816024823392e-05,1.80584177651634e-05
"129",129,9.6909200254236e-06,1.13907534576681e-05,3.96409984067675e-05,3.40429870855521e-05,2.33358856361342e-05
"130",130,3.95838662588633e-05,5.59935078921354e-05,4.01617327364131e-05,5.74999688256442e-05,6.32496209306972e-05
"131",131,9.90124329498088e-06,1.13320523192587e-05,3.97174494697398e-05,2.28986205015445e-05,2.89422192179843e-05
"132",132,3.901159090184e-05,2.25273642366164e-05,4.99147029933755e-05,6.81949478172319e-05,5.51423013699129e-05
"133",133,9.81477066049277e-06,1.10816265616942e-05,1.9891178567749e-05,2.27175284720627e-05,3.13177425436081e-05
"134",134,9.80061753778329e-06,1.11163010344206e-05,1.00709494790906e-05,2.26803937301465e-05,2.86942221646149e-05
"135",135,0,0,0,0,0
"136",136,2.02490818761185e-05,3.52010130524079e-05,8.33606579732739e-05,8.2290021930825e-05,6.04717652533623e-05
"137",137,9.74285838512542e-06,1.1354977304164e-05,2.97971036275987e-05,2.27271066307477e-05,1.82680972202186e-05
"138",138,1.0003233426825e-05,1.13695270494291e-05,4.99242728565804e-05,4.55475982998811e-05,3.44173072246687e-05
"139",139,1.94028448794051e-05,1.10482166511698e-05,4.00437341498292e-05,3.44794202419027e-05,5.50000401709608e-05
"140",140,9.71138740633307e-06,1.09707443415139e-05,2.00421709915648e-05,3.39976939135413e-05,4.15012531329845e-05
"141",141,9.54891899057281e-06,0,0,0,5.11231601199131e-06
"142",142,7.92811780808738e-05,5.69247152985219e-05,5.09569578773e-05,1.18239618684675e-05,5.88009106581152e-05
"143",143,3.87248966133981e-05,2.23585221673114e-05,3.0062847025553e-05,4.55009973427445e-05,4.96638728630568e-05
"144",144,2.88182183431899e-05,1.10419154836792e-05,0,1.12257906497291e-05,2.31597395862321e-05
"145",145,0,0,0,0,0
"146",146,0,0,0,0,0
"147",147,2.95064906897166e-05,3.357308022924e-05,5.08993582718231e-05,6.9311624671896e-05,6.16645197550731e-05
"148",148,0,0,0,0,0
"149",149,0,0,0,0,0
"150",150,2.93040897800567e-05,2.24768081744532e-05,1.99382407231701e-05,3.421015825823e-05,4.17512686048443e-05
"151",151,3.93609773017233e-05,5.59448611114527e-05,2.98918589192819e-05,4.54335931041907e-05,6.27767662495206e-05
"152",152,1.00389357243501e-05,1.15559894837989e-05,6.01738660685616e-05,5.68379934131327e-05,3.44647342525912e-05
