"","normalized","rescaled","raw"
"1",0.266666666666667,2.1175785489293e-05,16
"2",0.6,4.76455173509092e-05,36
"3",0.266666666666667,2.1175785489293e-05,16
"4",0.183333333333333,1.45583525238889e-05,11
"5",1,7.94091955848487e-05,60
"6",0.266666666666667,2.1175785489293e-05,16
"7",0.183333333333333,1.45583525238889e-05,11
"8",0.25,1.98522988962122e-05,15
"9",1,7.94091955848487e-05,60
"10",1,7.94091955848487e-05,60
"11",0.416666666666667,3.30871648270203e-05,25
"12",1,7.94091955848487e-05,60
"13",0.183333333333333,1.45583525238889e-05,11
"14",0.166666666666667,1.32348659308081e-05,10
"15",1,7.94091955848487e-05,60
"16",1,7.94091955848487e-05,60
"17",0.166666666666667,1.32348659308081e-05,10
"18",0.35,2.77932184546971e-05,21
"19",0.216666666666667,1.72053257100506e-05,13
"20",1,7.94091955848487e-05,60
"21",1,7.94091955848487e-05,60
"22",1,7.94091955848487e-05,60
"23",1,7.94091955848487e-05,60
"24",0.35,2.77932184546971e-05,21
"25",0.816666666666667,6.48508430609598e-05,49
"26",0.816666666666667,6.48508430609598e-05,49
"27",0.833333333333333,6.61743296540406e-05,50
"28",0.783333333333333,6.22038698747982e-05,47
"29",0.816666666666667,6.48508430609598e-05,49
"30",0.583333333333333,4.63220307578284e-05,35
"31",1,7.94091955848487e-05,60
"32",1,7.94091955848487e-05,60
"33",0.533333333333333,4.2351570978586e-05,32
"34",0.733333333333333,5.82334100955557e-05,44
"35",1,7.94091955848487e-05,60
"36",0.25,1.98522988962122e-05,15
"37",0.316666666666667,2.51462452685354e-05,19
"38",0.983333333333333,7.80857089917679e-05,59
"39",0.916666666666667,7.27917626194447e-05,55
"40",0.816666666666667,6.48508430609598e-05,49
"41",0.183333333333333,1.45583525238889e-05,11
"42",0.933333333333333,7.41152492125255e-05,56
"43",1,7.94091955848487e-05,60
"44",0.25,1.98522988962122e-05,15
"45",0.65,5.16159771301517e-05,39
"46",0.25,1.98522988962122e-05,15
"47",0.166666666666667,1.32348659308081e-05,10
"48",0.516666666666667,4.10280843855052e-05,31
"49",1,7.94091955848487e-05,60
"50",1,7.94091955848487e-05,60
"51",1,7.94091955848487e-05,60
"52",0.716666666666667,5.69099235024749e-05,43
"53",1,7.94091955848487e-05,60
"54",0.183333333333333,1.45583525238889e-05,11
"55",0.233333333333333,1.85288123031314e-05,14
"56",0.566666666666667,4.49985441647476e-05,34
"57",0.25,1.98522988962122e-05,15
"58",0.183333333333333,1.45583525238889e-05,11
"59",1,7.94091955848487e-05,60
"60",1,7.94091955848487e-05,60
"61",0.733333333333333,5.82334100955557e-05,44
"62",0.166666666666667,1.32348659308081e-05,10
"63",0.25,1.98522988962122e-05,15
"64",1,7.94091955848487e-05,60
"65",1,7.94091955848487e-05,60
"66",0.883333333333333,7.0144789433283e-05,53
"67",0.25,1.98522988962122e-05,15
"68",0.266666666666667,2.1175785489293e-05,16
"69",0.266666666666667,2.1175785489293e-05,16
"70",1,7.94091955848487e-05,60
"71",0.266666666666667,2.1175785489293e-05,16
"72",1,7.94091955848487e-05,60
"73",0.416666666666667,3.30871648270203e-05,25
"74",1,7.94091955848487e-05,60
"75",0.466666666666667,3.70576246062627e-05,28
"76",1,7.94091955848487e-05,60
"77",0.75,5.95568966886365e-05,45
"78",1,7.94091955848487e-05,60
"79",0.716666666666667,5.69099235024749e-05,43
"80",1,7.94091955848487e-05,60
"81",0.883333333333333,7.0144789433283e-05,53
"82",0.883333333333333,7.0144789433283e-05,53
"83",1,7.94091955848487e-05,60
"84",1,7.94091955848487e-05,60
"85",0.9,7.14682760263638e-05,54
"86",1,7.94091955848487e-05,60
"87",1,7.94091955848487e-05,60
"88",0.75,5.95568966886365e-05,45
