"","normalized","rescaled","raw"
"1",0.824561403508772,4.42545787011187e-05,47
"2",0.859649122807018,4.61377522628684e-05,49
"3",0.824561403508772,4.42545787011187e-05,47
"4",0.824561403508772,4.42545787011187e-05,47
"5",1,5.36704465098674e-05,57
"6",0.824561403508772,4.42545787011187e-05,47
"7",0.824561403508772,4.42545787011187e-05,47
"8",0.824561403508772,4.42545787011187e-05,47
"9",0.982456140350877,5.27288597289925e-05,56
"10",1,5.36704465098674e-05,57
"11",0.859649122807018,4.61377522628684e-05,49
"12",1,5.36704465098674e-05,57
"13",0.807017543859649,4.33129919202438e-05,46
"14",0.807017543859649,4.33129919202438e-05,46
"15",1,5.36704465098674e-05,57
"16",1,5.36704465098674e-05,57
"17",0.807017543859649,4.33129919202438e-05,46
"18",0.824561403508772,4.42545787011187e-05,47
"19",0.824561403508772,4.42545787011187e-05,47
"20",1,5.36704465098674e-05,57
"21",1,5.36704465098674e-05,57
"22",0.912280701754386,4.8962512605493e-05,52
"23",1,5.36704465098674e-05,57
"24",0.824561403508772,4.42545787011187e-05,47
"25",0.894736842105263,4.80209258246182e-05,51
"26",0.894736842105263,4.80209258246182e-05,51
"27",0.894736842105263,4.80209258246182e-05,51
"28",0.894736842105263,4.80209258246182e-05,51
"29",0.894736842105263,4.80209258246182e-05,51
"30",0.842105263157895,4.51961654819936e-05,48
"31",1,5.36704465098674e-05,57
"32",1,5.36704465098674e-05,57
"33",0.842105263157895,4.51961654819936e-05,48
"34",0.894736842105263,4.80209258246182e-05,51
"35",1,5.36704465098674e-05,57
"36",0.824561403508772,4.42545787011187e-05,47
"37",0.824561403508772,4.42545787011187e-05,47
"38",0.912280701754386,4.8962512605493e-05,52
"39",0.912280701754386,4.8962512605493e-05,52
"40",0.894736842105263,4.80209258246182e-05,51
"41",0.824561403508772,4.42545787011187e-05,47
"42",0.894736842105263,4.80209258246182e-05,51
"43",0.947368421052632,5.08456861672428e-05,54
"44",0.824561403508772,4.42545787011187e-05,47
"45",0.859649122807018,4.61377522628684e-05,49
"46",0.824561403508772,4.42545787011187e-05,47
"47",0.807017543859649,4.33129919202438e-05,46
"48",0.842105263157895,4.51961654819936e-05,48
"49",0.964912280701754,5.17872729481176e-05,55
"50",1,5.36704465098674e-05,57
"51",1,5.36704465098674e-05,57
"52",0.87719298245614,4.70793390437433e-05,50
"53",0.964912280701754,5.17872729481176e-05,55
"54",0.824561403508772,4.42545787011187e-05,47
"55",0.824561403508772,4.42545787011187e-05,47
"56",0.842105263157895,4.51961654819936e-05,48
"57",0.824561403508772,4.42545787011187e-05,47
"58",0.807017543859649,4.33129919202438e-05,46
"59",0.982456140350877,5.27288597289925e-05,56
"60",0.964912280701754,5.17872729481176e-05,55
"61",0.894736842105263,4.80209258246182e-05,51
"62",0.807017543859649,4.33129919202438e-05,46
"63",0.824561403508772,4.42545787011187e-05,47
"64",1,5.36704465098674e-05,57
"65",0.982456140350877,5.27288597289925e-05,56
