"","normalized","rescaled","raw"
"1",0.921875,5.90555121814506e-05,59
"2",0.578125,3.70348127239605e-05,37
"3",0.90625,5.80545712970192e-05,58
"4",0.84375,5.40508077592937e-05,54
"5",1,6.40602166036074e-05,64
"6",0.90625,5.80545712970192e-05,58
"7",0.84375,5.40508077592937e-05,54
"8",0.890625,5.70536304125878e-05,57
"9",1,6.40602166036074e-05,64
"10",1,6.40602166036074e-05,64
"11",0.9375,6.00564530658819e-05,60
"12",1,6.40602166036074e-05,64
"13",0.84375,5.40508077592937e-05,54
"14",0.828125,5.30498668748624e-05,53
"15",1,6.40602166036074e-05,64
"16",1,6.40602166036074e-05,64
"17",0.8125,5.2048925990431e-05,52
"18",0.921875,5.90555121814506e-05,59
"19",0.859375,5.50517486437251e-05,55
"20",1,6.40602166036074e-05,64
"21",1,6.40602166036074e-05,64
"22",0.953125,6.10573939503133e-05,61
"23",1,6.40602166036074e-05,64
"24",0.921875,5.90555121814506e-05,59
"25",0.65625,4.20395171461174e-05,42
"26",0.640625,4.1038576261686e-05,41
"27",0.65625,4.20395171461174e-05,42
"28",0.625,4.00376353772546e-05,40
"29",0.65625,4.20395171461174e-05,42
"30",0.59375,3.80357536083919e-05,38
"31",1,6.40602166036074e-05,64
"32",1,6.40602166036074e-05,64
"33",0.578125,3.70348127239605e-05,37
"34",0.625,4.00376353772546e-05,40
"35",1,6.40602166036074e-05,64
"36",0.875,5.60526895281565e-05,56
"37",0.921875,5.90555121814506e-05,59
"38",0.953125,6.10573939503133e-05,61
"39",0.703125,4.50423397994114e-05,45
"40",0.65625,4.20395171461174e-05,42
"41",0.84375,5.40508077592937e-05,54
"42",0.71875,4.60432806838428e-05,46
"43",0.828125,5.30498668748624e-05,53
"44",0.875,5.60526895281565e-05,56
"45",0.5625,3.60338718395292e-05,36
"46",0.875,5.60526895281565e-05,56
"47",0.8125,5.2048925990431e-05,52
"48",0.578125,3.70348127239605e-05,37
"49",0.984375,6.3059275719176e-05,63
"50",1,6.40602166036074e-05,64
"51",1,6.40602166036074e-05,64
"52",0.625,4.00376353772546e-05,40
"53",0.96875,6.20583348347447e-05,62
"54",0.84375,5.40508077592937e-05,54
"55",0.859375,5.50517486437251e-05,55
"56",0.546875,3.50329309550978e-05,35
"57",0.890625,5.70536304125878e-05,57
"58",0.84375,5.40508077592937e-05,54
"59",0.96875,6.20583348347447e-05,62
"60",0.9375,6.00564530658819e-05,60
"61",0.625,4.00376353772546e-05,40
"62",0.828125,5.30498668748624e-05,53
"63",0.890625,5.70536304125878e-05,57
"64",1,6.40602166036074e-05,64
"65",0.9375,6.00564530658819e-05,60
"66",0.640625,4.1038576261686e-05,41
"67",0.875,5.60526895281565e-05,56
"68",0.90625,5.80545712970192e-05,58
"69",0.90625,5.80545712970192e-05,58
"70",1,6.40602166036074e-05,64
"71",0.90625,5.80545712970192e-05,58
"72",1,6.40602166036074e-05,64
"73",0.9375,6.00564530658819e-05,60
"74",1,6.40602166036074e-05,64
"75",0.953125,6.10573939503133e-05,61
"76",1,6.40602166036074e-05,64
"77",0.640625,4.1038576261686e-05,41
"78",1,6.40602166036074e-05,64
"79",0.953125,6.10573939503133e-05,61
"80",0.953125,6.10573939503133e-05,61
"81",0.65625,4.20395171461174e-05,42
"82",0.671875,4.30404580305487e-05,43
"83",0.984375,6.3059275719176e-05,63
"84",0.78125,5.00470442215683e-05,50
"85",0.671875,4.30404580305487e-05,43
"86",1,6.40602166036074e-05,64
"87",1,6.40602166036074e-05,64
"88",0.609375,3.90366944928233e-05,39
"89",0.921875,5.90555121814506e-05,59
"90",1,6.40602166036074e-05,64
"91",0.9375,6.00564530658819e-05,60
"92",0.65625,4.20395171461174e-05,42
"93",0.953125,6.10573939503133e-05,61
"94",0.65625,4.20395171461174e-05,42
"95",0.65625,4.20395171461174e-05,42
"96",0.640625,4.1038576261686e-05,41
"97",0.65625,4.20395171461174e-05,42
"98",1,6.40602166036074e-05,64
"99",0.828125,5.30498668748624e-05,53
"100",1,6.40602166036074e-05,64
"101",0.609375,3.90366944928233e-05,39
"102",0.640625,4.1038576261686e-05,41
"103",0.625,4.00376353772546e-05,40
"104",0.96875,6.20583348347447e-05,62
"105",0.625,4.00376353772546e-05,40
"106",0.625,4.00376353772546e-05,40
"107",0.84375,5.40508077592937e-05,54
"108",0.640625,4.1038576261686e-05,41
