"","normalized","rescaled","raw"
"1",0.52,5.24866562770003e-05,13
"2",0.12,1.21123052946924e-05,3
"3",0.52,5.24866562770003e-05,13
"4",0.44,4.44117860805388e-05,11
"5",0,0,0
"6",0.52,5.24866562770003e-05,13
"7",0.44,4.44117860805388e-05,11
"8",0.52,5.24866562770003e-05,13
"9",0,0,0
"10",0.04,4.0374350982308e-06,1
"11",0.32,3.22994807858464e-05,8
"12",0,0,0
"13",0.44,4.44117860805388e-05,11
"14",0.44,4.44117860805388e-05,11
"15",0.08,8.07487019646159e-06,2
"16",0.08,8.07487019646159e-06,2
"17",0.44,4.44117860805388e-05,11
"18",0.56,5.65240913752311e-05,14
"19",0.48,4.84492211787696e-05,12
"20",0,0,0
"21",0.08,8.07487019646159e-06,2
"22",0.36,3.63369158840772e-05,9
"23",0.48,4.84492211787696e-05,12
"24",0.6,6.05615264734619e-05,15
"25",0.92,9.28610072593083e-05,23
"26",0.92,9.28610072593083e-05,23
"27",0.88,8.88235721610775e-05,22
"28",0.72,7.26738317681543e-05,18
"29",0.88,8.88235721610775e-05,22
"30",0,0,0
"31",0.2,2.0187175491154e-05,5
"32",0.32,3.22994807858464e-05,8
"33",0,0,0
"34",0.76,7.67112668663851e-05,19
"35",0.12,1.21123052946924e-05,3
"36",0.48,4.84492211787696e-05,12
"37",0.56,5.65240913752311e-05,14
"38",0.32,3.22994807858464e-05,8
"39",0.08,8.07487019646159e-06,2
"40",0.32,3.22994807858464e-05,8
"41",0.44,4.44117860805388e-05,11
"42",0,0,0
"43",0.2,2.0187175491154e-05,5
"44",0.48,4.84492211787696e-05,12
"45",0.32,3.22994807858464e-05,8
"46",0.48,4.84492211787696e-05,12
"47",0.44,4.44117860805388e-05,11
"48",0,0,0
"49",0.28,2.82620456876156e-05,7
"50",0.2,2.0187175491154e-05,5
"51",0.16,1.61497403929232e-05,4
"52",0.28,2.82620456876156e-05,7
"53",0.32,3.22994807858464e-05,8
"54",0.44,4.44117860805388e-05,11
"55",0.48,4.84492211787696e-05,12
"56",0.08,8.07487019646159e-06,2
"57",0.52,5.24866562770003e-05,13
"58",0.44,4.44117860805388e-05,11
"59",0.24,2.42246105893848e-05,6
"60",0.2,2.0187175491154e-05,5
"61",0.68,6.86363966699235e-05,17
"62",0.44,4.44117860805388e-05,11
"63",0.52,5.24866562770003e-05,13
"64",0.16,1.61497403929232e-05,4
"65",0.2,2.0187175491154e-05,5
"66",0.68,6.86363966699235e-05,17
"67",0.52,5.24866562770003e-05,13
"68",0.52,5.24866562770003e-05,13
"69",0.52,5.24866562770003e-05,13
"70",0.4,4.0374350982308e-05,10
"71",0.52,5.24866562770003e-05,13
"72",0.2,2.0187175491154e-05,5
"73",0.32,3.22994807858464e-05,8
"74",0.12,1.21123052946924e-05,3
"75",0.36,3.63369158840772e-05,9
"76",0.32,3.22994807858464e-05,8
"77",0.52,5.24866562770003e-05,13
"78",0.44,4.44117860805388e-05,11
"79",0.28,2.82620456876156e-05,7
"80",0.32,3.22994807858464e-05,8
"81",0.72,7.26738317681543e-05,18
"82",0.72,7.26738317681543e-05,18
"83",0.28,2.82620456876156e-05,7
"84",0,0,0
"85",0.64,6.45989615716927e-05,16
"86",0.28,2.82620456876156e-05,7
"87",0.28,2.82620456876156e-05,7
"88",0.6,6.05615264734619e-05,15
"89",0.28,2.82620456876156e-05,7
"90",0,0,0
"91",0.32,3.22994807858464e-05,8
"92",0.68,6.86363966699235e-05,17
"93",0.32,3.22994807858464e-05,8
"94",0.64,6.45989615716927e-05,16
"95",0.72,7.26738317681543e-05,18
"96",0.76,7.67112668663851e-05,19
"97",0.76,7.67112668663851e-05,19
"98",0.2,2.0187175491154e-05,5
"99",0.24,2.42246105893848e-05,6
"100",0.28,2.82620456876156e-05,7
"101",0.68,6.86363966699235e-05,17
"102",0.76,7.67112668663851e-05,19
"103",0.72,7.26738317681543e-05,18
"104",0.28,2.82620456876156e-05,7
"105",0.32,3.22994807858464e-05,8
"106",0.68,6.86363966699235e-05,17
"107",0.24,2.42246105893848e-05,6
"108",0.92,9.28610072593083e-05,23
"109",0.32,3.22994807858464e-05,8
"110",0.28,2.82620456876156e-05,7
"111",0.28,2.82620456876156e-05,7
"112",0.24,2.42246105893848e-05,6
"113",0.92,9.28610072593083e-05,23
"114",0.96,9.68984423575391e-05,24
"115",0.32,3.22994807858464e-05,8
"116",0.68,6.86363966699235e-05,17
"117",0.72,7.26738317681543e-05,18
"118",0,0,0
"119",0,0,0
"120",0.52,5.24866562770003e-05,13
"121",0.36,3.63369158840772e-05,9
"122",0.28,2.82620456876156e-05,7
"123",0.88,8.88235721610775e-05,22
"124",0.96,9.68984423575391e-05,24
"125",0.36,3.63369158840772e-05,9
"126",0,0,0
"127",0.32,3.22994807858464e-05,8
"128",0.76,7.67112668663851e-05,19
"129",0.84,8.47861370628467e-05,21
"130",0.48,4.84492211787696e-05,12
"131",0.28,2.82620456876156e-05,7
"132",0.6,6.05615264734619e-05,15
"133",0.28,2.82620456876156e-05,7
"134",0.28,2.82620456876156e-05,7
"135",0.48,4.84492211787696e-05,12
"136",0.36,3.63369158840772e-05,9
"137",0.48,4.84492211787696e-05,12
"138",0.28,2.82620456876156e-05,7
"139",0.36,3.63369158840772e-05,9
"140",0.32,3.22994807858464e-05,8
"141",0.32,3.22994807858464e-05,8
"142",0.36,3.63369158840772e-05,9
"143",0.44,4.44117860805388e-05,11
"144",0.4,4.0374350982308e-05,10
"145",0.68,6.86363966699235e-05,17
"146",0,0,0
"147",0.36,3.63369158840772e-05,9
"148",0.16,1.61497403929232e-05,4
"149",0.16,1.61497403929232e-05,4
"150",0.44,4.44117860805388e-05,11
"151",0.48,4.84492211787696e-05,12
"152",0.36,3.63369158840772e-05,9
"153",0.32,3.22994807858464e-05,8
"154",0.36,3.63369158840772e-05,9
"155",0.36,3.63369158840772e-05,9
"156",0.72,7.26738317681543e-05,18
"157",0,0,0
"158",0.4,4.0374350982308e-05,10
"159",0,0,0
"160",0.72,7.26738317681543e-05,18
