"","normalized","rescaled","raw"
"1",0.452586206896552,5.02247197460638e-05,105
"2",0.206896551724138,2.29598718839149e-05,48
"3",0.422413793103448,4.68764050963262e-05,98
"4",0.392241379310345,4.35280904465886e-05,91
"5",0.724137931034483,8.03595515937021e-05,168
"6",0.422413793103448,4.68764050963262e-05,98
"7",0.392241379310345,4.35280904465886e-05,91
"8",0.40948275862069,4.54414131035815e-05,95
"9",0.78448275862069,8.70561808931773e-05,182
"10",0.620689655172414,6.88796156517447e-05,144
"11",0.594827586206897,6.60096316662553e-05,138
"12",0.530172413793103,5.88346717025319e-05,123
"13",0.379310344827586,4.2093098453844e-05,88
"14",0.375,4.16147677895957e-05,87
"15",0.620689655172414,6.88796156517447e-05,144
"16",0.620689655172414,6.88796156517447e-05,144
"17",0.375,4.16147677895957e-05,87
"18",0.551724137931034,6.1226325023773e-05,128
"19",0.405172413793103,4.49630824393333e-05,94
"20",0.875,9.71011248423901e-05,203
"21",0.620689655172414,6.88796156517447e-05,144
"22",0.642241379310345,7.12712689729858e-05,149
"23",0.637931034482759,7.07929383087376e-05,148
"24",0.560344827586207,6.21829863522695e-05,130
"25",0.375,4.16147677895957e-05,87
"26",0.375,4.16147677895957e-05,87
"27",0.392241379310345,4.35280904465886e-05,91
"28",0.28448275862069,3.1569823840383e-05,66
"29",0.383620689655172,4.25714291180922e-05,89
"30",0.172413793103448,1.91332265699291e-05,40
"31",0.607758620689655,6.7444623659e-05,141
"32",0.547413793103448,6.07479943595248e-05,127
"33",0.176724137931035,1.96115572341773e-05,41
"34",0.28448275862069,3.1569823840383e-05,66
"35",0.607758620689655,6.7444623659e-05,141
"36",0.40948275862069,4.54414131035815e-05,95
"37",0.46551724137931,5.16597117388085e-05,108
"38",0.629310344827586,6.98362769802411e-05,146
"39",0.40948275862069,4.54414131035815e-05,95
"40",0.267241379310345,2.96565011833901e-05,62
"41",0.396551724137931,4.40064211108369e-05,92
"42",0.357758620689655,3.97014451326028e-05,83
"43",0.469827586206897,5.21380424030567e-05,109
"44",0.40948275862069,4.54414131035815e-05,95
"45",0.219827586206897,2.43948638766596e-05,51
"46",0.40948275862069,4.54414131035815e-05,95
"47",0.375,4.16147677895957e-05,87
"48",0.129310344827586,1.43499199274468e-05,30
"49",0.775862068965517,8.60995195646808e-05,180
"50",0.793103448275862,8.80128422216737e-05,184
"51",0.806034482758621,8.94478342144184e-05,187
"52",0.219827586206897,2.43948638766596e-05,51
"53",0.732758620689655,8.13162129221986e-05,170
"54",0.383620689655172,4.25714291180922e-05,89
"55",0.40948275862069,4.54414131035815e-05,95
"56",0.176724137931035,1.96115572341773e-05,41
"57",0.418103448275862,4.6398074432078e-05,97
"58",0.383620689655172,4.25714291180922e-05,89
"59",0.594827586206897,6.60096316662553e-05,138
"60",0.538793103448276,5.97913330310284e-05,125
"61",0.267241379310345,2.96565011833901e-05,62
"62",0.375,4.16147677895957e-05,87
"63",0.413793103448276,4.59197437678298e-05,96
"64",0.607758620689655,6.7444623659e-05,141
"65",0.543103448275862,6.02696636952766e-05,126
"66",0.28448275862069,3.1569823840383e-05,66
"67",0.40948275862069,4.54414131035815e-05,95
"68",0.435344827586207,4.83113970890709e-05,101
"69",0.439655172413793,4.87897277533191e-05,102
"70",0.693965517241379,7.70112369439645e-05,161
"71",0.443965517241379,4.92680584175674e-05,103
"72",0.823275862068966,9.13611568714113e-05,191
"73",0.594827586206897,6.60096316662553e-05,138
"74",0.814655172413793,9.04044955429149e-05,189
"75",0.612068965517241,6.79229543232482e-05,142
"76",0.732758620689655,8.13162129221986e-05,170
"77",0.228448275862069,2.5351525205156e-05,53
"78",0.577586206896552,6.40963090092624e-05,134
"79",0.612068965517241,6.79229543232482e-05,142
"80",0.646551724137931,7.1749599637234e-05,150
"81",0.336206896551724,3.73097918113617e-05,78
"82",0.387931034482759,4.30497597823404e-05,90
"83",0.780172413793104,8.65778502289291e-05,181
"84",0.392241379310345,4.35280904465886e-05,91
"85",0.336206896551724,3.73097918113617e-05,78
"86",0.633620689655172,7.03146076444893e-05,147
"87",0.607758620689655,6.7444623659e-05,141
"88",0.228448275862069,2.5351525205156e-05,53
"89",0.577586206896552,6.40963090092624e-05,134
"90",0.728448275862069,8.08378822579503e-05,169
"91",0.59051724137931,6.55313010020071e-05,137
"92",0.327586206896552,3.63531304828652e-05,76
"93",0.612068965517241,6.79229543232482e-05,142
"94",0.280172413793103,3.10914931761347e-05,65
"95",0.336206896551724,3.73097918113617e-05,78
"96",0.34051724137931,3.77881224756099e-05,79
"97",0.375,4.16147677895957e-05,87
"98",0.681034482758621,7.55762449512198e-05,158
"99",0.482758620689655,5.35730343958014e-05,112
"100",0.616379310344828,6.84012849874964e-05,143
"101",0.258620689655172,2.86998398548936e-05,60
"102",0.314655172413793,3.49181384901206e-05,73
"103",0.280172413793103,3.10914931761347e-05,65
"104",0.672413793103448,7.46195836227234e-05,156
"105",0.219827586206897,2.43948638766596e-05,51
"106",0.267241379310345,2.96565011833901e-05,62
"107",0.504310344827586,5.59646877170425e-05,117
"108",0.362068965517241,4.01797757968511e-05,84
"109",0.771551724137931,8.56211889004326e-05,179
"110",0.530172413793103,5.88346717025319e-05,123
"111",0.202586206896552,2.24815412196667e-05,47
"112",0.482758620689655,5.35730343958014e-05,112
"113",0.375,4.16147677895957e-05,87
"114",0.375,4.16147677895957e-05,87
"115",0.728448275862069,8.08378822579503e-05,169
"116",0.271551724137931,3.01348318476383e-05,63
"117",0.280172413793103,3.10914931761347e-05,65
"118",0.202586206896552,2.24815412196667e-05,47
"119",0,0,0
"120",0.228448275862069,2.5351525205156e-05,53
"121",0.814655172413793,9.04044955429149e-05,189
"122",0.53448275862069,5.93130023667801e-05,124
"123",0.387931034482759,4.30497597823404e-05,90
"124",0.379310344827586,4.2093098453844e-05,88
"125",0.431034482758621,4.78330664248227e-05,100
"126",0.181034482758621,2.00898878984255e-05,42
"127",0.219827586206897,2.43948638766596e-05,51
"128",0.383620689655172,4.25714291180922e-05,89
"129",0.396551724137931,4.40064211108369e-05,92
"130",0.663793103448276,7.36629222942269e-05,154
"131",0.456896551724138,5.0703050410312e-05,106
"132",0.607758620689655,6.7444623659e-05,141
"133",0.469827586206897,5.21380424030567e-05,109
"134",0.469827586206897,5.21380424030567e-05,109
"135",0.224137931034483,2.48731945409078e-05,52
"136",0.478448275862069,5.30947037315532e-05,111
"137",0.426724137931034,4.73547357605745e-05,99
"138",0.46551724137931,5.16597117388085e-05,108
"139",0.586206896551724,6.50529703377588e-05,136
"140",0.594827586206897,6.60096316662553e-05,138
"141",0.551724137931034,6.1226325023773e-05,128
"142",0.788793103448276,8.75345115574255e-05,183
"143",0.607758620689655,6.7444623659e-05,141
"144",0.517241379310345,5.73996797097872e-05,120
"145",0.254310344827586,2.82215091906454e-05,59
"146",0.133620689655172,1.4828250591695e-05,31
"147",0.517241379310345,5.73996797097872e-05,120
"148",0.198275862068966,2.20032105554184e-05,46
"149",0.193965517241379,2.15248798911702e-05,45
"150",0.663793103448276,7.36629222942269e-05,154
"151",0.508620689655172,5.64430183812908e-05,118
"152",0.456896551724138,5.0703050410312e-05,106
"153",0.482758620689655,5.35730343958014e-05,112
"154",0.521551724137931,5.78780103740354e-05,121
"155",0.478448275862069,5.30947037315532e-05,111
"156",0.275862068965517,3.06131625118865e-05,64
"157",0,0,0
"158",0.512931034482759,5.6921349045539e-05,119
"159",0.172413793103448,1.91332265699291e-05,40
"160",0.288793103448276,3.20481545046312e-05,67
"161",0.146551724137931,1.62632425844397e-05,34
"162",0.521551724137931,5.78780103740354e-05,121
"163",0.198275862068966,2.20032105554184e-05,46
"164",0.495689655172414,5.50080263885461e-05,115
"165",0.625,6.93579463159929e-05,145
"166",0.189655172413793,2.1046549226922e-05,44
"167",0.219827586206897,2.43948638766596e-05,51
"168",0.237068965517241,2.63081865336525e-05,55
"169",0.478448275862069,5.30947037315532e-05,111
"170",0.293103448275862,3.25264851688794e-05,68
"171",0.288793103448276,3.20481545046312e-05,67
"172",0.176724137931035,1.96115572341773e-05,41
"173",0.258620689655172,2.86998398548936e-05,60
"174",0.172413793103448,1.91332265699291e-05,40
"175",0.655172413793103,7.27062609657305e-05,152
"176",0.478448275862069,5.30947037315532e-05,111
