"","normalized","rescaled","raw"
"1",0.552,6.22590844124908e-05,69
"2",0.12,1.35345835679328e-05,15
"3",0.512,5.77475565565132e-05,64
"4",0.472,5.32360287005356e-05,59
"5",0.632,7.1282140124446e-05,79
"6",0.512,5.77475565565132e-05,64
"7",0.472,5.32360287005356e-05,59
"8",0.496,5.59429454141222e-05,62
"9",0.88,9.92536128315071e-05,110
"10",0.496,5.59429454141222e-05,62
"11",0.704,7.94028902652057e-05,88
"12",0.384,4.33106674173849e-05,48
"13",0.456,5.14314175581446e-05,57
"14",0.448,5.05291119869491e-05,56
"15",0.496,5.59429454141222e-05,62
"16",0.496,5.59429454141222e-05,62
"17",0.448,5.05291119869491e-05,56
"18",0.672,7.57936679804236e-05,84
"19",0.488,5.50406398429266e-05,61
"20",0.888,0.000100155918402703,111
"21",0.496,5.59429454141222e-05,62
"22",0.752,8.48167236923788e-05,94
"23",0.528,5.95521676989042e-05,66
"24",0.688,7.75982791228146e-05,86
"25",0.256,2.88737782782566e-05,32
"26",0.256,2.88737782782566e-05,32
"27",0.264,2.97760838494521e-05,33
"28",0.176,1.98507225663014e-05,22
"29",0.256,2.88737782782566e-05,32
"30",0.12,1.35345835679328e-05,15
"31",0.488,5.50406398429266e-05,61
"32",0.544,6.13567788412953e-05,68
"33",0.096,1.08276668543462e-05,12
"34",0.176,1.98507225663014e-05,22
"35",0.488,5.50406398429266e-05,61
"36",0.496,5.59429454141222e-05,62
"37",0.568,6.40636955548818e-05,71
"38",0.744,8.39144181211832e-05,93
"39",0.28,3.15806949918432e-05,35
"40",0.176,1.98507225663014e-05,22
"41",0.472,5.32360287005356e-05,59
"42",0.232,2.616686156467e-05,29
"43",0.336,3.78968339902118e-05,42
"44",0.496,5.59429454141222e-05,62
"45",0.128,1.44368891391283e-05,16
"46",0.496,5.59429454141222e-05,62
"47",0.448,5.05291119869491e-05,56
"48",0.08,9.02305571195519e-06,10
"49",0.88,9.92536128315071e-05,110
"50",0.88,9.92536128315071e-05,110
"51",0.88,9.92536128315071e-05,110
"52",0.128,1.44368891391283e-05,16
"53",0.84,9.47420849755295e-05,105
"54",0.464,5.23337231293401e-05,58
"55",0.496,5.59429454141222e-05,62
"56",0.104,1.17299724255417e-05,13
"57",0.504,5.68452509853177e-05,63
"58",0.464,5.23337231293401e-05,58
"59",0.48,5.41383342717311e-05,60
"60",0.416,4.6919889702167e-05,52
"61",0.176,1.98507225663014e-05,22
"62",0.448,5.05291119869491e-05,56
"63",0.496,5.59429454141222e-05,62
"64",0.488,5.50406398429266e-05,61
"65",0.424,4.78221952733625e-05,53
"66",0.176,1.98507225663014e-05,22
"67",0.496,5.59429454141222e-05,62
"68",0.528,5.95521676989042e-05,66
"69",0.536,6.04544732700998e-05,67
"70",0.6,6.76729178396639e-05,75
"71",0.544,6.13567788412953e-05,68
"72",0.888,0.000100155918402703,111
"73",0.704,7.94028902652057e-05,88
"74",0.888,0.000100155918402703,111
"75",0.736,8.30121125499877e-05,92
"76",0.776,8.75236404059653e-05,97
"77",0.144,1.62415002815193e-05,18
"78",0.544,6.13567788412953e-05,68
"79",0.736,8.30121125499877e-05,92
"80",0.76,8.57190292635743e-05,95
"81",0.216,2.4362250422279e-05,27
"82",0.256,2.88737782782566e-05,32
"83",0.88,9.92536128315071e-05,110
"84",0.264,2.97760838494521e-05,33
"85",0.216,2.4362250422279e-05,27
"86",0.512,5.77475565565132e-05,64
"87",0.488,5.50406398429266e-05,61
"88",0.144,1.62415002815193e-05,18
"89",0.688,7.75982791228146e-05,86
"90",0.64,7.21844456956415e-05,80
"91",0.472,5.32360287005356e-05,59
"92",0.208,2.34599448510835e-05,26
"93",0.736,8.30121125499877e-05,92
"94",0.176,1.98507225663014e-05,22
"95",0.216,2.4362250422279e-05,27
"96",0.216,2.4362250422279e-05,27
"97",0.256,2.88737782782566e-05,32
"98",0.576,6.49660011260774e-05,72
"99",0.352,3.97014451326028e-05,44
"100",0.496,5.59429454141222e-05,62
"101",0.168,1.89484169951059e-05,21
"102",0.208,2.34599448510835e-05,26
"103",0.176,1.98507225663014e-05,22
"104",0.784,8.84259459771608e-05,98
"105",0.128,1.44368891391283e-05,16
"106",0.176,1.98507225663014e-05,22
"107",0.368,4.15060562749939e-05,46
"108",0.24,2.70691671358656e-05,30
"109",0.872,9.83513072603115e-05,109
"110",0.4,4.51152785597759e-05,50
"111",0.12,1.35345835679328e-05,15
"112",0.352,3.97014451326028e-05,44
"113",0.256,2.88737782782566e-05,32
"114",0.256,2.88737782782566e-05,32
"115",0.84,9.47420849755295e-05,105
"116",0.176,1.98507225663014e-05,22
"117",0.176,1.98507225663014e-05,22
"118",0.136,1.53391947103238e-05,17
"119",0,0,0
"120",0.144,1.62415002815193e-05,18
"121",0.888,0.000100155918402703,111
"122",0.408,4.60175841309715e-05,51
"123",0.256,2.88737782782566e-05,32
"124",0.256,2.88737782782566e-05,32
"125",0.304,3.42876117054297e-05,38
"126",0.12,1.35345835679328e-05,15
"127",0.128,1.44368891391283e-05,16
"128",0.256,2.88737782782566e-05,32
"129",0.272,3.06783894206476e-05,34
"130",0.56,6.31613899836863e-05,70
"131",0.312,3.51899172766252e-05,39
"132",0.488,5.50406398429266e-05,61
"133",0.336,3.78968339902118e-05,42
"134",0.336,3.78968339902118e-05,42
"135",0.136,1.53391947103238e-05,17
