"","normalized","rescaled","raw"
"1",0.901785714285714,7.56584910550689e-05,101
"2",0.642857142857143,5.39347659006432e-05,72
"3",0.892857142857143,7.49093970842266e-05,100
"4",0.857142857142857,7.19130212008576e-05,96
"5",0.955357142857143,8.01530548801225e-05,107
"6",0.892857142857143,7.49093970842266e-05,100
"7",0.839285714285714,7.0414833259173e-05,94
"8",0.892857142857143,7.49093970842266e-05,100
"9",0.964285714285714,8.09021488509648e-05,108
"10",0.919642857142857,7.71566789967534e-05,103
"11",0.955357142857143,8.01530548801225e-05,107
"12",0.901785714285714,7.56584910550689e-05,101
"13",0.785714285714286,6.59202694341194e-05,88
"14",0.741071428571429,6.21747995799081e-05,83
"15",0.919642857142857,7.71566789967534e-05,103
"16",0.919642857142857,7.71566789967534e-05,103
"17",0.714285714285714,5.99275176673813e-05,80
"18",0.946428571428572,7.94039609092802e-05,106
"19",0.892857142857143,7.49093970842266e-05,100
"20",0.946428571428572,7.94039609092802e-05,106
"21",0.919642857142857,7.71566789967534e-05,103
"22",0.973214285714286,8.1651242821807e-05,109
"23",0.955357142857143,8.01530548801225e-05,107
"24",0.946428571428572,7.94039609092802e-05,106
"25",0.910714285714286,7.64075850259112e-05,102
"26",0.910714285714286,7.64075850259112e-05,102
"27",0.910714285714286,7.64075850259112e-05,102
"28",0.8125,6.81675513466462e-05,91
"29",0.910714285714286,7.64075850259112e-05,102
"30",0.669642857142857,5.618204781317e-05,75
"31",0.928571428571429,7.79057729675957e-05,104
"32",0.973214285714286,8.1651242821807e-05,109
"33",0.544642857142857,4.56947322213782e-05,61
"34",0.732142857142857,6.14257056090658e-05,82
"35",0.919642857142857,7.71566789967534e-05,103
"36",0.892857142857143,7.49093970842266e-05,100
"37",0.928571428571429,7.79057729675957e-05,104
"38",0.973214285714286,8.1651242821807e-05,109
"39",0.910714285714286,7.64075850259112e-05,102
"40",0.821428571428571,6.89166453174885e-05,92
"41",0.892857142857143,7.49093970842266e-05,100
"42",0.866071428571429,7.26621151716998e-05,97
"43",0.910714285714286,7.64075850259112e-05,102
"44",0.892857142857143,7.49093970842266e-05,100
"45",0.544642857142857,4.56947322213782e-05,61
"46",0.892857142857143,7.49093970842266e-05,100
"47",0.705357142857143,5.9178423696539e-05,79
"48",0.464285714285714,3.89528864837978e-05,52
"49",0.982142857142857,8.24003367926493e-05,110
"50",0.973214285714286,8.1651242821807e-05,109
"51",0.964285714285714,8.09021488509648e-05,108
"52",0.75,6.29238935507504e-05,84
"53",0.964285714285714,8.09021488509648e-05,108
"54",0.821428571428571,6.89166453174885e-05,92
"55",0.892857142857143,7.49093970842266e-05,100
"56",0.410714285714286,3.44583226587442e-05,46
"57",0.892857142857143,7.49093970842266e-05,100
"58",0.803571428571428,6.7418457375804e-05,90
"59",0.928571428571429,7.79057729675957e-05,104
"60",0.928571428571429,7.79057729675957e-05,104
"61",0.776785714285714,6.51711754632772e-05,87
"62",0.714285714285714,5.99275176673813e-05,80
"63",0.892857142857143,7.49093970842266e-05,100
"64",0.919642857142857,7.71566789967534e-05,103
"65",0.928571428571429,7.79057729675957e-05,104
"66",0.875,7.34112091425421e-05,98
"67",0.892857142857143,7.49093970842266e-05,100
"68",0.892857142857143,7.49093970842266e-05,100
"69",0.892857142857143,7.49093970842266e-05,100
"70",0.955357142857143,8.01530548801225e-05,107
"71",0.892857142857143,7.49093970842266e-05,100
"72",0.991071428571428,8.31494307634916e-05,111
"73",0.955357142857143,8.01530548801225e-05,107
"74",0.991071428571428,8.31494307634916e-05,111
"75",0.973214285714286,8.1651242821807e-05,109
"76",0.982142857142857,8.24003367926493e-05,110
"77",0.776785714285714,6.51711754632772e-05,87
"78",0.973214285714286,8.1651242821807e-05,109
"79",0.973214285714286,8.1651242821807e-05,109
"80",0.964285714285714,8.09021488509648e-05,108
"81",0.892857142857143,7.49093970842266e-05,100
