"","basin_assign_rescale"
"295",0
"296",8.43011435202174e-05
"297",5.20683533507225e-05
"298",0.000104136706701445
"299",5.20683533507225e-05
"300",5.20683533507225e-05
"301",9.66983705084847e-05
"302",0.000109095597496752
"303",0
"304",4.83491852542423e-05
"305",4.95889079530691e-05
"306",0.000101657261303792
"307",5.20683533507225e-05
"308",5.33080760495492e-05
"309",0.000120253101786192
"310",0.000102896984002618
"311",0.000104136706701445
"312",4.83491852542423e-05
"313",0.000122732547183846
"314",0.000116533933689712
"315",5.20683533507225e-05
"316",8.05819754237372e-05
"317",0.000116533933689712
"318",5.20683533507225e-05
"319",3.59519582659751e-05
"320",0.000104136706701445
"321",5.33080760495492e-05
"322",0
"323",9.79380932073114e-05
"324",5.33080760495492e-05
"325",0
"326",0
"327",0
"328",4.58697398565889e-05
"329",2.47944539765345e-05
"330",5.57875214472027e-05
"331",0.000105376429400272
"332",0.000107855874797925
"333",5.20683533507225e-05
"334",0.000107855874797925
"335",5.33080760495492e-05
"336",5.33080760495492e-05
"337",4.21505717601087e-05
"338",9.54586478096579e-05
"339",4.95889079530691e-05
"340",5.20683533507225e-05
"341",5.08286306518958e-05
"342",0.000102896984002618
"343",0.000110335320195579
"344",5.33080760495492e-05
"345",7.43833619296036e-05
"346",0.000105376429400272
"347",4.33902944589354e-05
"348",5.20683533507225e-05
"349",0.000105376429400272
"350",4.71094625554156e-05
"351",2.47944539765345e-06
"352",8.67805889178708e-06
"353",9.79380932073114e-05
"354",0
"355",0.000102896984002618
"356",5.20683533507225e-05
"357",0
"358",4.58697398565889e-05
"359",4.95889079530691e-05
"360",5.33080760495492e-05
"361",0
"362",6.44655803389898e-05
"363",5.08286306518958e-05
"364",9.54586478096579e-05
"365",0.000101657261303792
"366",0
"367",2.35547312777078e-05
"368",1.48766723859207e-05
"369",0.000102896984002618
"370",5.33080760495492e-05
"371",9.29792024120045e-05
"372",0.000101657261303792
"373",0
"374",0
"375",9.42189251108312e-05
"376",5.33080760495492e-05
"377",0
"378",5.20683533507225e-05
"379",7.19039165319501e-05
"380",0
"381",4.58697398565889e-05
"382",0.000106616152099098
"383",5.33080760495492e-05
"384",2.35547312777078e-05
"385",0.000109095597496752
"386",5.33080760495492e-05
"387",5.57875214472027e-05
"388",5.20683533507225e-05
"389",0.000109095597496752
"390",0.000104136706701445
"391",5.20683533507225e-05
"392",0.000102896984002618
"393",5.33080760495492e-05
"394",2.35547312777078e-05
"395",5.33080760495492e-05
"396",9.91778159061381e-05
"397",5.33080760495492e-05
"398",5.4547798748376e-05
"399",5.33080760495492e-05
"400",0
"401",4.46300171577622e-05
"402",8.55408662190441e-05
"403",0.000104136706701445
"404",2.60341766753613e-05
"405",0.000101657261303792
"406",2.47944539765345e-06
"407",5.57875214472027e-05
"408",0.000106616152099098
"409",0.000102896984002618
"410",5.33080760495492e-05
"411",5.4547798748376e-05
"412",5.33080760495492e-05
"413",5.20683533507225e-05
"414",5.33080760495492e-05
"415",5.57875214472027e-05
"416",5.33080760495492e-05
"417",0.000112814765593232
"418",0.000100417538604965
"419",4.71094625554156e-05
"420",4.0910849061282e-05
"421",3.22327901694949e-05
"422",0.000102896984002618
"423",7.93422527249105e-05
"424",5.57875214472027e-05
"425",5.20683533507225e-05
"426",4.95889079530691e-05
"427",0.000101657261303792
"428",5.70272441460294e-05
"429",0
"430",5.33080760495492e-05
"431",0
"432",4.33902944589354e-05
"433",0.000123972269882673
"434",1.3636949687094e-05
"435",0.000104136706701445
"436",6.3225857640163e-05
"437",5.33080760495492e-05
"438",0.000105376429400272
"439",0.000102896984002618
"440",5.4547798748376e-05
"441",7.56230846284303e-05
"442",0
"443",5.57875214472027e-05
"444",4.58697398565889e-05
"445",8.92600343155243e-05
"446",0.000101657261303792
"447",0.000104136706701445
"448",3.22327901694949e-05
"449",0
"450",0.000105376429400272
"451",9.91778159061381e-05
"452",5.33080760495492e-05
"453",5.4547798748376e-05
"454",0.000104136706701445
"455",5.57875214472027e-05
"456",9.66983705084847e-05
"457",2.47944539765345e-05
"458",0
"459",5.33080760495492e-05
"460",5.33080760495492e-05
"461",8.43011435202174e-05
"462",7.43833619296036e-05
"463",5.33080760495492e-05
"464",1.73561177835742e-05
"465",0.000101657261303792
"466",0.000107855874797925
"467",5.20683533507225e-05
"468",0.000102896984002618
"469",2.85136220730147e-05
"470",0.000101657261303792
"471",3.47122355671483e-05
"472",0.000101657261303792
"473",3.96711263624552e-05
"474",5.70272441460294e-05
"475",5.70272441460294e-05
"476",0.000102896984002618
"477",5.4547798748376e-05
"478",9.79380932073114e-05
"479",8.67805889178708e-06
"480",5.33080760495492e-05
"481",0.000100417538604965
"482",8.1821698122564e-05
"483",0.000110335320195579
"484",5.57875214472027e-05
"485",8.05819754237372e-05
"486",0
"487",7.19039165319501e-05
"488",0.000102896984002618
"489",9.29792024120045e-05
"490",0
"491",0.000102896984002618
"492",6.19861349413363e-05
"493",1.61163950847474e-05
"494",0
"495",5.33080760495492e-05
"496",7.06641938331234e-05
"497",5.57875214472027e-05
"498",0
"499",0.000104136706701445
"500",0.000104136706701445
"501",0
"502",4.83491852542423e-05
"503",5.33080760495492e-05
"504",5.57875214472027e-05
"505",5.82669668448561e-05
"506",8.67805889178708e-06
"507",4.0910849061282e-05
"508",0.000116533933689712
"509",2.60341766753613e-05
"510",0.000102896984002618
"511",0.000116533933689712
"512",0.000116533933689712
"513",4.71094625554156e-05
"514",5.08286306518958e-05
"515",5.33080760495492e-05
"516",5.20683533507225e-05
"517",7.6862807327257e-05
"518",4.71094625554156e-05
"519",4.83491852542423e-05
"520",5.08286306518958e-05
"521",0
"522",5.57875214472027e-05
"523",4.95889079530691e-05
"524",8.1821698122564e-05
"525",5.20683533507225e-05
"526",0.000100417538604965
"527",5.70272441460294e-05
"528",0
"529",0.000104136706701445
"530",4.71094625554156e-05
"531",9.66983705084847e-05
"532",0.000110335320195579
"533",4.95889079530691e-05
"534",0.000101657261303792
"535",0
"536",8.30614208213907e-05
"537",8.43011435202174e-05
"538",0.000106616152099098
"539",0.000110335320195579
"540",5.82669668448561e-05
"541",0.000105376429400272
"542",9.91778159061381e-05
"543",5.33080760495492e-05
"544",5.33080760495492e-05
"545",5.57875214472027e-05
"546",0.000107855874797925
"547",9.42189251108312e-05
"548",6.07464122425096e-05
"549",9.54586478096579e-05
"550",0.000112814765593232
"551",2.85136220730147e-05
"552",0.000109095597496752
"553",5.82669668448561e-05
"554",4.46300171577622e-05
"555",5.33080760495492e-05
"556",9.54586478096579e-05
"557",5.20683533507225e-05
"558",0.000105376429400272
"559",0
"560",0.000114054488292059
"561",5.33080760495492e-05
"562",5.57875214472027e-05
"563",4.71094625554156e-05
"564",8.05819754237372e-05
"565",5.70272441460294e-05
"566",5.82669668448561e-05
"567",0.000100417538604965
"568",5.95066895436829e-05
"569",7.93422527249105e-05
"570",5.70272441460294e-05
"571",5.57875214472027e-05
"572",2.47944539765345e-05
"573",0.000114054488292059
"574",7.06641938331234e-05
"575",0.000112814765593232
"576",4.58697398565889e-05
"577",4.71094625554156e-05
"578",5.57875214472027e-05
"579",5.82669668448561e-05
"580",0.000106616152099098
"581",4.21505717601087e-05
"582",4.46300171577622e-05
"583",6.3225857640163e-05
"584",6.07464122425096e-05
"585",0.000101657261303792
"586",5.70272441460294e-05
"587",0.000104136706701445
"588",5.82669668448561e-05
"589",5.4547798748376e-05
"590",8.80203116166976e-05
"591",5.70272441460294e-05
"592",0.000109095597496752
"593",0.000105376429400272
"594",0.000104136706701445
"595",0.000112814765593232
"596",4.71094625554156e-05
"597",4.95889079530691e-05
"598",5.20683533507225e-05
"599",4.83491852542423e-05
"600",4.71094625554156e-05
"601",9.0499757014351e-05
"602",4.46300171577622e-05
"603",0.000112814765593232
"604",4.95889079530691e-05
"605",4.95889079530691e-05
"606",5.70272441460294e-05
"607",5.4547798748376e-05
"608",5.33080760495492e-05
"609",5.57875214472027e-05
"610",6.07464122425096e-05
"611",0.000114054488292059
"612",4.21505717601087e-05
"613",7.6862807327257e-05
"614",5.33080760495492e-05
"615",5.33080760495492e-05
"616",0.000101657261303792
"617",5.33080760495492e-05
"618",0.000106616152099098
"619",6.19861349413363e-05
"620",5.33080760495492e-05
"621",9.79380932073114e-05
"622",0.000111575042894405
"623",9.66983705084847e-05
"624",6.19861349413363e-05
"625",4.46300171577622e-05
"626",9.66983705084847e-05
"627",0.000110335320195579
"628",0.000110335320195579
"629",5.57875214472027e-05
"630",9.66983705084847e-05
"631",5.20683533507225e-05
"632",5.57875214472027e-05
"633",5.82669668448561e-05
"634",0.000105376429400272
"635",5.82669668448561e-05
"636",5.33080760495492e-05
"637",4.0910849061282e-05
"638",4.58697398565889e-05
"639",0.000105376429400272
"640",4.46300171577622e-05
"641",5.20683533507225e-05
"642",5.33080760495492e-05
"643",4.58697398565889e-05
"644",0.000105376429400272
"645",2.35547312777078e-05
"646",5.70272441460294e-05
"647",0.000107855874797925
"648",5.4547798748376e-05
"649",8.92600343155243e-05
"650",0.000109095597496752
"651",6.3225857640163e-05
"652",5.33080760495492e-05
"653",0.000111575042894405
"654",0.000100417538604965
"655",5.33080760495492e-05
"656",4.33902944589354e-05
"657",0
"658",7.93422527249105e-05
"659",4.46300171577622e-05
"660",4.46300171577622e-05
"661",2.7273899374188e-05
"662",0
"663",0.000105376429400272
"664",7.31436392307769e-05
"665",5.70272441460294e-05
"666",0.000105376429400272
"667",8.92600343155243e-05
"668",4.58697398565889e-05
"669",0.000101657261303792
"670",5.33080760495492e-05
"671",5.20683533507225e-05
"672",5.95066895436829e-05
"673",5.82669668448561e-05
"674",5.70272441460294e-05
"675",0.000114054488292059
"676",5.4547798748376e-05
"677",0.000112814765593232
"678",5.33080760495492e-05
"679",5.57875214472027e-05
"680",4.71094625554156e-05
"681",0.000122732547183846
"682",4.95889079530691e-05
"683",5.82669668448561e-05
"684",0.000104136706701445
"685",5.4547798748376e-05
"686",0.000112814765593232
"687",8.1821698122564e-05
"688",0.000105376429400272
"689",5.57875214472027e-05
"690",5.57875214472027e-05
"691",0.000112814765593232
"692",5.82669668448561e-05
"693",6.69450257366432e-05
"694",0.000106616152099098
"695",5.95066895436829e-05
"696",5.4547798748376e-05
"697",0.000104136706701445
"698",5.70272441460294e-05
"699",4.83491852542423e-05
"700",0.000101657261303792
"701",5.82669668448561e-05
"702",5.70272441460294e-05
"703",0.000112814765593232
"704",4.71094625554156e-05
"705",5.20683533507225e-05
"706",0.000109095597496752
"707",5.70272441460294e-05
"708",0.000105376429400272
"709",5.82669668448561e-05
"710",0.000101657261303792
"711",0.000100417538604965
"712",0.000101657261303792
"713",5.70272441460294e-05
"714",0.000105376429400272
"715",5.82669668448561e-05
"716",0
"717",5.82669668448561e-05
"718",5.70272441460294e-05
"719",4.83491852542423e-05
"720",0.000111575042894405
"721",0.000101657261303792
"722",5.82669668448561e-05
"723",6.07464122425096e-05
"724",5.57875214472027e-05
"725",8.92600343155243e-05
"726",0.000115294210990886
"727",5.82669668448561e-05
"728",5.82669668448561e-05
"729",0.000104136706701445
"730",5.70272441460294e-05
"731",5.33080760495492e-05
"732",0.000105376429400272
"733",6.19861349413363e-05
"734",5.70272441460294e-05
"735",5.82669668448561e-05
"736",5.70272441460294e-05
"737",5.82669668448561e-05
"738",5.82669668448561e-05
"739",0.000112814765593232
"740",4.95889079530691e-05
"741",0.000102896984002618
"742",5.82669668448561e-05
"743",5.70272441460294e-05
"744",5.95066895436829e-05
"745",0.000114054488292059
"746",4.95889079530691e-05
"747",6.07464122425096e-05
"748",0.000112814765593232
"749",0.000105376429400272
"750",5.70272441460294e-05
"751",5.82669668448561e-05
"752",5.82669668448561e-05
"753",5.95066895436829e-05
"754",0.000112814765593232
"755",3.71916809648018e-05
"756",0.000109095597496752
"757",0.000110335320195579
"758",5.70272441460294e-05
"759",0
"760",5.70272441460294e-05
"761",5.95066895436829e-05
"762",6.818474843547e-05
"763",5.70272441460294e-05
"764",6.19861349413363e-05
"765",0.000101657261303792
"766",5.33080760495492e-05
"767",5.4547798748376e-05
"768",5.70272441460294e-05
"769",0.000100417538604965
"770",5.4547798748376e-05
"771",5.33080760495492e-05
"772",5.4547798748376e-05
"773",5.4547798748376e-05
"774",0.000110335320195579
"775",4.71094625554156e-05
"776",5.57875214472027e-05
"777",5.4547798748376e-05
"778",6.69450257366432e-05
"779",0.000110335320195579
"780",6.3225857640163e-05
"781",6.07464122425096e-05
"782",0.000106616152099098
"783",5.4547798748376e-05
"784",5.82669668448561e-05
"785",5.57875214472027e-05
"786",3.96711263624552e-05
"787",5.95066895436829e-05
"788",5.95066895436829e-05
"789",0.000111575042894405
"790",5.70272441460294e-05
"791",4.58697398565889e-05
"792",5.4547798748376e-05
"793",5.33080760495492e-05
"794",5.70272441460294e-05
"795",5.95066895436829e-05
"796",0.000106616152099098
"797",0.000104136706701445
"798",4.58697398565889e-05
"799",0.000106616152099098
"800",5.4547798748376e-05
"801",5.4547798748376e-05
"802",0.000106616152099098
"803",5.82669668448561e-05
"804",5.82669668448561e-05
"805",0.000109095597496752
"806",8.43011435202174e-05
"807",5.57875214472027e-05
"808",9.42189251108312e-05
"809",5.20683533507225e-05
"810",8.1821698122564e-05
"811",5.70272441460294e-05
"812",5.4547798748376e-05
"813",5.82669668448561e-05
"814",9.66983705084847e-05
"815",0.000116533933689712
"816",5.70272441460294e-05
"817",0.000105376429400272
"818",0.000115294210990886
"819",5.33080760495492e-05
"820",0.000101657261303792
"821",0.000112814765593232
"822",5.70272441460294e-05
"823",5.57875214472027e-05
"824",6.3225857640163e-05
"825",0.000104136706701445
"826",5.70272441460294e-05
"827",5.70272441460294e-05
"828",0.000106616152099098
"829",5.95066895436829e-05
"830",5.70272441460294e-05
"831",0.000100417538604965
"832",5.33080760495492e-05
"833",0.000105376429400272
"834",6.44655803389898e-05
"835",8.43011435202174e-05
"836",5.57875214472027e-05
"837",6.19861349413363e-05
"838",6.3225857640163e-05
"839",0.000110335320195579
"840",0.000101657261303792
"841",5.4547798748376e-05
"842",5.95066895436829e-05
"843",0.000105376429400272
"844",0.000107855874797925
"845",5.95066895436829e-05
"846",6.19861349413363e-05
"847",8.43011435202174e-05
"848",0.000114054488292059
"849",5.57875214472027e-05
"850",0.000105376429400272
"851",5.82669668448561e-05
"852",5.70272441460294e-05
"853",5.95066895436829e-05
"854",6.3225857640163e-05
"855",6.44655803389898e-05
"856",8.55408662190441e-05
"857",5.70272441460294e-05
"858",0.000105376429400272
"859",5.57875214472027e-05
"860",0.000104136706701445
"861",5.95066895436829e-05
"862",4.95889079530691e-05
"863",5.82669668448561e-05
"864",2.60341766753613e-05
"865",4.46300171577622e-05
"866",7.19039165319501e-05
"867",9.42189251108312e-05
"868",0.000109095597496752
"869",5.82669668448561e-05
"870",4.33902944589354e-05
"871",4.58697398565889e-05
"872",2.35547312777078e-05
"873",0.000111575042894405
"874",5.4547798748376e-05
"875",6.3225857640163e-05
"876",5.33080760495492e-05
"877",5.70272441460294e-05
"878",7.81025300260838e-05
"879",0.000109095597496752
"880",0.000111575042894405
"881",6.44655803389898e-05
"882",0.000110335320195579
"883",5.70272441460294e-05
"884",9.54586478096579e-05
"885",0.000109095597496752
"886",0.000107855874797925
"887",0.000109095597496752
"888",0.000110335320195579
"889",0.000109095597496752
"890",5.95066895436829e-05
"891",0.000105376429400272
"892",0.000101657261303792
"893",8.43011435202174e-05
"894",8.92600343155243e-05
"895",4.46300171577622e-05
"896",8.55408662190441e-05
"897",5.70272441460294e-05
"898",5.33080760495492e-05
"899",0.000100417538604965
"900",0.000100417538604965
"901",0.000107855874797925
"902",4.95889079530691e-05
"903",5.95066895436829e-05
"904",0.000110335320195579
"905",3.09930674706682e-05
"906",0.000101657261303792
"907",0.000107855874797925
"908",0.000109095597496752
"909",5.70272441460294e-05
"910",0.000105376429400272
"911",0.000114054488292059
"912",6.57053030378165e-05
"913",5.82669668448561e-05
"914",0.000105376429400272
"915",0.000101657261303792
"916",8.55408662190441e-05
"917",0.000100417538604965
"918",5.70272441460294e-05
"919",4.0910849061282e-05
"920",5.33080760495492e-05
"921",5.82669668448561e-05
"922",6.44655803389898e-05
"923",5.70272441460294e-05
"924",1.73561177835742e-05
"925",2.10752858800544e-05
"926",2.60341766753613e-05
"927",2.60341766753613e-05
"928",3.34725128683216e-05
"929",5.95066895436829e-05
"930",2.60341766753613e-05
"931",5.95066895436829e-05
"932",3.47122355671483e-05
"933",9.79380932073114e-05
"934",6.57053030378165e-05
"935",3.47122355671483e-05
"936",9.79380932073114e-05
"937",0.000111575042894405
"938",0.000101657261303792
"939",0
"940",3.34725128683216e-05
"941",0
"942",0.000111575042894405
"943",7.81025300260838e-05
"944",5.33080760495492e-05
"945",8.30614208213907e-05
"946",5.82669668448561e-05
"947",4.21505717601087e-05
"948",0
"949",2.47944539765345e-05
"950",5.70272441460294e-05
"951",0.000109095597496752
"952",7.6862807327257e-05
"953",5.33080760495492e-05
"954",0.000105376429400272
"955",0.000101657261303792
"956",5.33080760495492e-05
"957",0.000105376429400272
"958",4.33902944589354e-05
"959",0.000105376429400272
"960",0.000110335320195579
"961",5.95066895436829e-05
"962",5.33080760495492e-05
"963",0.000112814765593232
"964",0
"965",8.05819754237372e-05
"966",6.44655803389898e-05
"967",8.1821698122564e-05
"968",6.19861349413363e-05
"969",6.57053030378165e-05
"970",1.73561177835742e-05
"971",4.58697398565889e-05
"972",4.33902944589354e-05
"973",5.95066895436829e-05
"974",0.000106616152099098
"975",2.60341766753613e-05
"976",6.3225857640163e-05
"977",6.57053030378165e-05
"978",1.98355631812276e-05
"979",0.000102896984002618
"980",0.000100417538604965
"981",0.000101657261303792
"982",5.95066895436829e-05
"983",9.79380932073114e-05
"984",5.57875214472027e-05
"985",0
"986",0.000114054488292059
"987",6.19861349413363e-05
"988",0.000101657261303792
"989",7.06641938331234e-05
"990",0
"991",7.93422527249105e-05
"992",4.95889079530691e-05
"993",0.000105376429400272
"994",0.000105376429400272
"995",0.000106616152099098
"996",8.05819754237372e-05
"997",6.44655803389898e-05
"998",8.30614208213907e-05
"999",4.95889079530691e-05
"1000",6.07464122425096e-05
"1001",9.54586478096579e-05
"1002",0.000106616152099098
"1003",0.000100417538604965
"1004",2.60341766753613e-05
"1005",0.000105376429400272
"1006",0
"1007",5.70272441460294e-05
"1008",2.85136220730147e-05
"1009",5.70272441460294e-05
"1010",9.91778159061381e-05
"1011",3.84314036636285e-05
"1012",8.43011435202174e-05
"1013",6.818474843547e-05
"1014",6.818474843547e-05
"1015",6.69450257366432e-05
"1016",4.46300171577622e-05
"1017",5.95066895436829e-05
"1018",5.95066895436829e-05
"1019",6.57053030378165e-05
"1020",0.000100417538604965
"1021",0
"1022",4.95889079530691e-05
"1023",0
"1024",0.000106616152099098
"1025",4.46300171577622e-05
"1026",0
"1027",5.95066895436829e-05
"1028",0.000100417538604965
"1029",0
"1030",7.31436392307769e-05
"1031",5.95066895436829e-05
"1032",5.82669668448561e-05
"1033",0
"1034",0.000114054488292059
"1035",6.69450257366432e-05
"1036",0
"1037",8.30614208213907e-05
"1038",5.70272441460294e-05
"1039",2.60341766753613e-05
"1040",5.70272441460294e-05
"1041",5.95066895436829e-05
"1042",8.05819754237372e-05
"1043",0
"1044",9.66983705084847e-05
"1045",5.95066895436829e-05
"1046",2.7273899374188e-05
"1047",5.70272441460294e-05
"1048",8.43011435202174e-05
"1049",0.000121492824485019
"1050",0.000106616152099098
"1051",6.57053030378165e-05
"1052",4.95889079530691e-05
"1053",0.000106616152099098
"1054",0.000102896984002618
"1055",0.000105376429400272
"1056",0
"1057",5.95066895436829e-05
"1058",6.69450257366432e-05
"1059",4.71094625554156e-05
"1060",9.29792024120045e-05
"1061",6.69450257366432e-05
"1062",5.4547798748376e-05
"1063",2.7273899374188e-05
"1064",8.92600343155243e-05
"1065",4.83491852542423e-05
"1066",0.000102896984002618
"1067",4.71094625554156e-05
"1068",0
"1069",6.3225857640163e-05
"1070",0
"1071",0.000121492824485019
"1072",0.000112814765593232
"1073",3.96711263624552e-05
"1074",3.22327901694949e-05
"1075",6.69450257366432e-05
"1076",5.95066895436829e-05
"1077",3.34725128683216e-05
"1078",4.0910849061282e-05
"1079",4.71094625554156e-05
"1080",6.57053030378165e-05
"1081",8.43011435202174e-05
"1082",9.91778159061381e-05
"1083",6.07464122425096e-05
"1084",8.05819754237372e-05
"1085",9.54586478096579e-05
"1086",0.000100417538604965
"1087",5.70272441460294e-05
"1088",0
"1089",9.79380932073114e-05
"1090",8.05819754237372e-05
"1091",0.000109095597496752
"1092",8.43011435202174e-05
"1093",9.91778159061381e-05
"1094",5.70272441460294e-05
"1095",0.000100417538604965
"1096",0.000102896984002618
