"","basin_assign_rescale"
"209",4.44045508321096e-05
"210",4.65190532526862e-05
"211",5.28625605144161e-05
"212",5.92060677761461e-05
"213",4.65190532526862e-05
"214",5.92060677761461e-05
"215",5.70915653555694e-05
"216",4.65190532526862e-05
"217",5.92060677761461e-05
"218",4.96908068835512e-05
"219",5.39198117247045e-05
"220",5.92060677761461e-05
"221",4.44045508321096e-05
"222",4.44045508321096e-05
"223",5.39198117247045e-05
"224",5.81488165658578e-05
"225",4.75763044629745e-05
"226",5.18053093041278e-05
"227",4.65190532526862e-05
"228",5.07480580938395e-05
"229",4.65190532526862e-05
"230",5.07480580938395e-05
"231",5.60343141452811e-05
"232",6.13205701967227e-05
"233",4.44045508321096e-05
"234",5.92060677761461e-05
"235",5.92060677761461e-05
"236",4.54618020423979e-05
"237",5.39198117247045e-05
"238",5.92060677761461e-05
"239",4.96908068835512e-05
"240",5.07480580938395e-05
"241",4.75763044629745e-05
"242",4.54618020423979e-05
"243",5.28625605144161e-05
"244",5.92060677761461e-05
"245",5.07480580938395e-05
"246",4.44045508321096e-05
"247",5.28625605144161e-05
"248",4.96908068835512e-05
"249",4.44045508321096e-05
"250",5.70915653555694e-05
"251",6.13205701967227e-05
"252",4.75763044629745e-05
"253",4.65190532526862e-05
"254",4.86335556732629e-05
"255",4.44045508321096e-05
"256",5.92060677761461e-05
"257",5.28625605144161e-05
"258",5.18053093041278e-05
"259",4.44045508321096e-05
"260",5.92060677761461e-05
"261",5.07480580938395e-05
"262",4.44045508321096e-05
"263",5.92060677761461e-05
"264",4.44045508321096e-05
"265",5.92060677761461e-05
"266",4.65190532526862e-05
"267",4.75763044629745e-05
"268",5.28625605144161e-05
"269",4.44045508321096e-05
"270",5.92060677761461e-05
"271",4.44045508321096e-05
"272",4.44045508321096e-05
"273",5.92060677761461e-05
"274",5.70915653555694e-05
"275",4.44045508321096e-05
"276",5.39198117247045e-05
"277",4.65190532526862e-05
"278",4.65190532526862e-05
"279",5.92060677761461e-05
"280",5.92060677761461e-05
"281",4.44045508321096e-05
"282",4.96908068835512e-05
"283",5.39198117247045e-05
"284",4.44045508321096e-05
"285",4.54618020423979e-05
"286",5.92060677761461e-05
"287",5.60343141452811e-05
"288",5.70915653555694e-05
"289",5.39198117247045e-05
"290",4.65190532526862e-05
"291",4.44045508321096e-05
"292",4.65190532526862e-05
"293",4.65190532526862e-05
"294",4.54618020423979e-05
"295",4.65190532526862e-05
"296",4.86335556732629e-05
"297",5.92060677761461e-05
"298",4.54618020423979e-05
"299",5.92060677761461e-05
"300",5.39198117247045e-05
"301",4.44045508321096e-05
"302",4.65190532526862e-05
"303",4.44045508321096e-05
"304",5.07480580938395e-05
"305",6.02633189864344e-05
"306",4.65190532526862e-05
"307",5.60343141452811e-05
"308",5.92060677761461e-05
"309",4.54618020423979e-05
"310",4.54618020423979e-05
"311",4.54618020423979e-05
"312",5.92060677761461e-05
"313",4.54618020423979e-05
"314",4.54618020423979e-05
"315",5.39198117247045e-05
"316",4.44045508321096e-05
"317",4.54618020423979e-05
"318",5.92060677761461e-05
"319",5.28625605144161e-05
"320",4.65190532526862e-05
"321",5.92060677761461e-05
"322",5.18053093041278e-05
"323",4.44045508321096e-05
"324",5.70915653555694e-05
"325",4.44045508321096e-05
"326",5.18053093041278e-05
"327",5.28625605144161e-05
"328",5.92060677761461e-05
"329",4.33472996218212e-05
"330",5.28625605144161e-05
"331",4.54618020423979e-05
"332",4.54618020423979e-05
"333",5.28625605144161e-05
"334",4.54618020423979e-05
"335",5.70915653555694e-05
"336",5.92060677761461e-05
"337",5.28625605144161e-05
"338",4.65190532526862e-05
"339",5.07480580938395e-05
"340",5.28625605144161e-05
"341",5.92060677761461e-05
"342",4.65190532526862e-05
"343",4.54618020423979e-05
"344",5.92060677761461e-05
"345",4.86335556732629e-05
"346",4.54618020423979e-05
"347",5.28625605144161e-05
"348",5.28625605144161e-05
"349",4.54618020423979e-05
"350",5.81488165658578e-05
"351",4.33472996218212e-05
"352",5.18053093041278e-05
"353",4.44045508321096e-05
"354",4.44045508321096e-05
"355",4.54618020423979e-05
"356",5.92060677761461e-05
"357",4.54618020423979e-05
"358",5.92060677761461e-05
"359",5.28625605144161e-05
"360",5.92060677761461e-05
"361",4.44045508321096e-05
"362",5.07480580938395e-05
"363",5.39198117247045e-05
"364",4.44045508321096e-05
"365",4.44045508321096e-05
"366",5.28625605144161e-05
"367",4.33472996218212e-05
"368",4.33472996218212e-05
"369",4.54618020423979e-05
"370",5.60343141452811e-05
"371",4.75763044629745e-05
"372",4.54618020423979e-05
"373",5.07480580938395e-05
"374",4.96908068835512e-05
"375",4.44045508321096e-05
"376",5.92060677761461e-05
"377",4.44045508321096e-05
"378",5.28625605144161e-05
"379",5.07480580938395e-05
"380",4.96908068835512e-05
"381",5.28625605144161e-05
"382",4.54618020423979e-05
"383",5.70915653555694e-05
"384",4.33472996218212e-05
"385",4.54618020423979e-05
"386",5.60343141452811e-05
"387",5.92060677761461e-05
"388",5.60343141452811e-05
"389",4.54618020423979e-05
"390",4.54618020423979e-05
"391",5.60343141452811e-05
"392",4.65190532526862e-05
"393",5.81488165658578e-05
"394",4.33472996218212e-05
"395",5.92060677761461e-05
"396",4.44045508321096e-05
"397",5.39198117247045e-05
"398",5.92060677761461e-05
"399",5.60343141452811e-05
"400",4.44045508321096e-05
"401",5.18053093041278e-05
"402",4.75763044629745e-05
"403",4.65190532526862e-05
"404",4.33472996218212e-05
"405",4.33472996218212e-05
"406",4.96908068835512e-05
"407",5.28625605144161e-05
"408",4.44045508321096e-05
"409",4.44045508321096e-05
"410",5.92060677761461e-05
"411",5.92060677761461e-05
"412",5.28625605144161e-05
"413",5.39198117247045e-05
"414",5.92060677761461e-05
"415",5.28625605144161e-05
"416",5.92060677761461e-05
"417",4.54618020423979e-05
"418",4.33472996218212e-05
"419",5.07480580938395e-05
"420",5.18053093041278e-05
"421",5.18053093041278e-05
"422",4.44045508321096e-05
"423",4.75763044629745e-05
"424",5.28625605144161e-05
"425",5.39198117247045e-05
"426",5.18053093041278e-05
"427",4.65190532526862e-05
"428",4.12327972012446e-05
"429",4.33472996218212e-05
"430",5.92060677761461e-05
"431",5.28625605144161e-05
"432",5.28625605144161e-05
"433",4.44045508321096e-05
"434",4.33472996218212e-05
"435",4.44045508321096e-05
"436",3.80610435703796e-05
"437",5.39198117247045e-05
"438",4.54618020423979e-05
"439",4.65190532526862e-05
"440",5.81488165658578e-05
"441",4.86335556732629e-05
"442",5.39198117247045e-05
"443",5.92060677761461e-05
"444",5.28625605144161e-05
"445",4.75763044629745e-05
"446",4.65190532526862e-05
"447",4.33472996218212e-05
"448",5.18053093041278e-05
"449",4.96908068835512e-05
"450",4.44045508321096e-05
"451",4.44045508321096e-05
"452",5.39198117247045e-05
"453",5.39198117247045e-05
"454",4.44045508321096e-05
"455",5.92060677761461e-05
"456",4.65190532526862e-05
"457",4.22900484115329e-05
"458",5.81488165658578e-05
"459",5.39198117247045e-05
"460",5.18053093041278e-05
"461",4.75763044629745e-05
"462",4.86335556732629e-05
"463",5.39198117247045e-05
"464",5.39198117247045e-05
"465",4.65190532526862e-05
"466",4.54618020423979e-05
"467",5.07480580938395e-05
"468",4.65190532526862e-05
"469",5.28625605144161e-05
"470",4.44045508321096e-05
"471",5.28625605144161e-05
"472",4.65190532526862e-05
"473",5.28625605144161e-05
"474",5.28625605144161e-05
"475",5.28625605144161e-05
"476",4.65190532526862e-05
"477",5.70915653555694e-05
"478",4.65190532526862e-05
"479",5.28625605144161e-05
"480",5.39198117247045e-05
"481",4.44045508321096e-05
"482",4.75763044629745e-05
"483",4.54618020423979e-05
"484",5.70915653555694e-05
"485",4.75763044629745e-05
"486",5.07480580938395e-05
"487",4.86335556732629e-05
"488",4.65190532526862e-05
"489",4.65190532526862e-05
"490",4.96908068835512e-05
"491",4.44045508321096e-05
"492",3.91182947806679e-05
"493",5.28625605144161e-05
"494",4.96908068835512e-05
"495",5.28625605144161e-05
"496",5.07480580938395e-05
"497",5.07480580938395e-05
"498",4.33472996218212e-05
"499",4.65190532526862e-05
"500",4.65190532526862e-05
"501",4.96908068835512e-05
"502",5.28625605144161e-05
"503",5.28625605144161e-05
"504",5.70915653555694e-05
"505",5.18053093041278e-05
"506",5.28625605144161e-05
"507",5.28625605144161e-05
"508",4.44045508321096e-05
"509",4.33472996218212e-05
"510",4.65190532526862e-05
"511",4.44045508321096e-05
"512",4.33472996218212e-05
"513",5.70915653555694e-05
"514",5.39198117247045e-05
"515",5.28625605144161e-05
"516",5.28625605144161e-05
"517",4.96908068835512e-05
"518",5.39198117247045e-05
"519",5.92060677761461e-05
"520",5.28625605144161e-05
"521",5.39198117247045e-05
"522",5.28625605144161e-05
"523",5.18053093041278e-05
"524",3.70037923600913e-05
"525",5.28625605144161e-05
"526",4.44045508321096e-05
"527",3.80610435703796e-05
"528",5.18053093041278e-05
"529",4.65190532526862e-05
"530",5.28625605144161e-05
"531",3.48892899395147e-05
"532",4.54618020423979e-05
"533",5.92060677761461e-05
"534",4.44045508321096e-05
"535",0
"536",4.75763044629745e-05
"537",4.75763044629745e-05
"538",4.54618020423979e-05
"539",4.54618020423979e-05
"540",5.39198117247045e-05
"541",4.65190532526862e-05
"542",3.70037923600913e-05
"543",5.18053093041278e-05
"544",5.28625605144161e-05
"545",5.28625605144161e-05
"546",4.54618020423979e-05
"547",4.65190532526862e-05
"548",5.07480580938395e-05
"549",4.33472996218212e-05
"550",4.44045508321096e-05
"551",5.28625605144161e-05
"552",4.54618020423979e-05
"553",5.07480580938395e-05
"554",5.92060677761461e-05
"555",5.18053093041278e-05
"556",4.65190532526862e-05
"557",5.07480580938395e-05
"558",4.33472996218212e-05
"559",5.81488165658578e-05
"560",4.33472996218212e-05
"561",5.28625605144161e-05
"562",5.39198117247045e-05
"563",5.18053093041278e-05
"564",4.75763044629745e-05
"565",5.28625605144161e-05
"566",5.18053093041278e-05
"567",4.44045508321096e-05
"568",5.60343141452811e-05
"569",3.80610435703796e-05
"570",5.28625605144161e-05
"571",5.07480580938395e-05
"572",3.80610435703796e-05
"573",4.22900484115329e-05
"574",5.07480580938395e-05
"575",4.33472996218212e-05
"576",5.92060677761461e-05
"577",5.28625605144161e-05
"578",5.07480580938395e-05
"579",5.18053093041278e-05
"580",4.65190532526862e-05
"581",6.34350726172994e-05
"582",5.92060677761461e-05
"583",4.44045508321096e-05
"584",5.39198117247045e-05
"585",4.65190532526862e-05
"586",5.28625605144161e-05
"587",4.65190532526862e-05
"588",5.28625605144161e-05
"589",5.07480580938395e-05
"590",3.80610435703796e-05
"591",5.81488165658578e-05
"592",4.54618020423979e-05
"593",4.65190532526862e-05
"594",4.65190532526862e-05
"595",4.33472996218212e-05
"596",6.13205701967227e-05
"597",5.92060677761461e-05
"598",5.81488165658578e-05
"599",6.34350726172994e-05
"600",5.70915653555694e-05
"601",4.44045508321096e-05
"602",5.81488165658578e-05
"603",4.54618020423979e-05
"604",5.07480580938395e-05
"605",5.07480580938395e-05
"606",5.28625605144161e-05
"607",5.18053093041278e-05
"608",5.07480580938395e-05
"609",5.28625605144161e-05
"610",3.48892899395147e-05
"611",3.91182947806679e-05
"612",6.5549575037876e-05
"613",4.96908068835512e-05
"614",5.07480580938395e-05
"615",5.07480580938395e-05
"616",4.65190532526862e-05
"617",5.28625605144161e-05
"618",4.65190532526862e-05
"619",5.39198117247045e-05
"620",5.92060677761461e-05
"621",4.44045508321096e-05
"622",4.44045508321096e-05
"623",4.65190532526862e-05
"624",5.28625605144161e-05
"625",5.07480580938395e-05
"626",3.38320387292263e-05
"627",4.54618020423979e-05
"628",4.54618020423979e-05
"629",5.07480580938395e-05
"630",3.2774787518938e-05
"631",5.70915653555694e-05
"632",5.39198117247045e-05
"633",5.28625605144161e-05
"634",4.33472996218212e-05
"635",5.18053093041278e-05
"636",5.28625605144161e-05
"637",5.92060677761461e-05
"638",5.92060677761461e-05
"639",4.33472996218212e-05
"640",6.02633189864344e-05
"641",5.39198117247045e-05
"642",5.39198117247045e-05
"643",5.07480580938395e-05
"644",4.54618020423979e-05
"645",6.76640774584527e-05
"646",5.28625605144161e-05
"647",4.65190532526862e-05
"648",5.92060677761461e-05
"649",4.65190532526862e-05
"650",3.80610435703796e-05
"651",4.33472996218212e-05
"652",5.18053093041278e-05
"653",4.65190532526862e-05
"654",4.44045508321096e-05
"655",5.18053093041278e-05
"656",6.13205701967227e-05
"657",0
"658",4.75763044629745e-05
"659",6.13205701967227e-05
"660",6.34350726172994e-05
"661",6.76640774584527e-05
"662",0
"663",4.33472996218212e-05
"664",4.75763044629745e-05
"665",5.92060677761461e-05
"666",4.33472996218212e-05
"667",4.65190532526862e-05
"668",5.07480580938395e-05
"669",4.33472996218212e-05
"670",5.92060677761461e-05
"671",6.13205701967227e-05
"672",5.60343141452811e-05
"673",5.28625605144161e-05
"674",5.39198117247045e-05
"675",4.33472996218212e-05
"676",5.81488165658578e-05
"677",4.54618020423979e-05
"678",5.18053093041278e-05
"679",5.92060677761461e-05
"680",5.92060677761461e-05
"681",4.54618020423979e-05
"682",5.18053093041278e-05
"683",5.92060677761461e-05
"684",4.44045508321096e-05
"685",5.92060677761461e-05
"686",4.44045508321096e-05
"687",4.75763044629745e-05
"688",4.33472996218212e-05
"689",5.39198117247045e-05
"690",5.39198117247045e-05
"691",4.44045508321096e-05
"692",5.18053093041278e-05
"693",4.75763044629745e-05
"694",4.22900484115329e-05
"695",5.92060677761461e-05
"696",5.92060677761461e-05
"697",4.33472996218212e-05
"698",5.07480580938395e-05
"699",5.92060677761461e-05
"700",3.17175363086497e-05
"701",5.07480580938395e-05
"702",5.92060677761461e-05
"703",4.65190532526862e-05
"704",6.13205701967227e-05
"705",5.81488165658578e-05
"706",4.54618020423979e-05
"707",5.18053093041278e-05
"708",4.65190532526862e-05
"709",5.18053093041278e-05
"710",3.06602850983614e-05
"711",3.91182947806679e-05
"712",4.22900484115329e-05
"713",5.81488165658578e-05
"714",4.33472996218212e-05
"715",5.18053093041278e-05
"716",0
"717",5.07480580938395e-05
"718",5.28625605144161e-05
"719",6.23778214070111e-05
"720",3.91182947806679e-05
"721",3.06602850983614e-05
"722",5.07480580938395e-05
"723",5.28625605144161e-05
"724",5.92060677761461e-05
"725",4.65190532526862e-05
"726",4.44045508321096e-05
"727",5.18053093041278e-05
"728",5.28625605144161e-05
"729",4.33472996218212e-05
"730",5.28625605144161e-05
"731",5.92060677761461e-05
"732",4.33472996218212e-05
"733",4.33472996218212e-05
"734",5.18053093041278e-05
"735",5.28625605144161e-05
"736",5.92060677761461e-05
"737",5.81488165658578e-05
"738",5.18053093041278e-05
"739",4.54618020423979e-05
"740",6.13205701967227e-05
"741",3.91182947806679e-05
"742",5.92060677761461e-05
"743",5.60343141452811e-05
"744",5.60343141452811e-05
"745",4.33472996218212e-05
"746",6.13205701967227e-05
"747",5.28625605144161e-05
"748",3.91182947806679e-05
"749",4.44045508321096e-05
"750",5.28625605144161e-05
"751",5.28625605144161e-05
"752",5.92060677761461e-05
"753",5.92060677761461e-05
"754",3.91182947806679e-05
"755",6.5549575037876e-05
"756",4.54618020423979e-05
"757",4.54618020423979e-05
"758",5.92060677761461e-05
"759",4.54618020423979e-05
"760",5.28625605144161e-05
"761",5.28625605144161e-05
"762",4.75763044629745e-05
"763",5.28625605144161e-05
"764",5.39198117247045e-05
"765",4.01755459909563e-05
"766",5.39198117247045e-05
"767",5.18053093041278e-05
"768",5.28625605144161e-05
"769",3.80610435703796e-05
"770",5.92060677761461e-05
"771",5.07480580938395e-05
"772",5.28625605144161e-05
"773",5.28625605144161e-05
"774",4.65190532526862e-05
"775",6.34350726172994e-05
"776",5.70915653555694e-05
"777",5.07480580938395e-05
"778",4.75763044629745e-05
"779",4.65190532526862e-05
"780",4.33472996218212e-05
"781",5.28625605144161e-05
"782",3.38320387292263e-05
"783",5.28625605144161e-05
"784",5.28625605144161e-05
"785",5.07480580938395e-05
"786",6.5549575037876e-05
"787",5.60343141452811e-05
"788",5.81488165658578e-05
"789",4.44045508321096e-05
"790",5.28625605144161e-05
"791",6.34350726172994e-05
"792",5.18053093041278e-05
"793",5.81488165658578e-05
"794",5.28625605144161e-05
"795",5.28625605144161e-05
"796",4.44045508321096e-05
"797",4.65190532526862e-05
"798",6.34350726172994e-05
"799",4.44045508321096e-05
"800",5.18053093041278e-05
"801",5.07480580938395e-05
"802",3.38320387292263e-05
"803",5.18053093041278e-05
"804",5.92060677761461e-05
"805",4.44045508321096e-05
"806",4.65190532526862e-05
"807",5.28625605144161e-05
"808",4.65190532526862e-05
"809",5.28625605144161e-05
"810",4.75763044629745e-05
"811",5.28625605144161e-05
"812",5.92060677761461e-05
"813",5.28625605144161e-05
"814",3.91182947806679e-05
"815",4.44045508321096e-05
"816",5.18053093041278e-05
"817",4.65190532526862e-05
"818",4.44045508321096e-05
"819",5.39198117247045e-05
"820",4.33472996218212e-05
"821",4.54618020423979e-05
"822",5.39198117247045e-05
"823",5.28625605144161e-05
"824",5.28625605144161e-05
"825",4.33472996218212e-05
"826",5.81488165658578e-05
"827",5.28625605144161e-05
"828",4.65190532526862e-05
"829",4.86335556732629e-05
"830",5.28625605144161e-05
"831",4.01755459909563e-05
"832",5.28625605144161e-05
"833",4.65190532526862e-05
"834",5.39198117247045e-05
"835",4.65190532526862e-05
"836",5.28625605144161e-05
"837",5.39198117247045e-05
"838",4.96908068835512e-05
"839",4.54618020423979e-05
"840",4.01755459909563e-05
"841",5.18053093041278e-05
"842",5.92060677761461e-05
"843",4.33472996218212e-05
"844",4.65190532526862e-05
"845",5.92060677761461e-05
"846",5.28625605144161e-05
"847",4.65190532526862e-05
"848",4.65190532526862e-05
"849",5.07480580938395e-05
"850",4.33472996218212e-05
"851",5.28625605144161e-05
"852",5.07480580938395e-05
"853",5.28625605144161e-05
"854",5.60343141452811e-05
"855",5.28625605144161e-05
"856",4.65190532526862e-05
"857",5.28625605144161e-05
"858",4.33472996218212e-05
"859",5.92060677761461e-05
"860",4.65190532526862e-05
"861",5.39198117247045e-05
"862",6.34350726172994e-05
"863",5.81488165658578e-05
"864",4.01755459909563e-05
"865",5.28625605144161e-05
"866",4.44045508321096e-05
"867",4.65190532526862e-05
"868",4.44045508321096e-05
"869",5.28625605144161e-05
"870",5.92060677761461e-05
"871",5.28625605144161e-05
"872",6.13205701967227e-05
"873",4.44045508321096e-05
"874",5.18053093041278e-05
"875",5.39198117247045e-05
"876",5.28625605144161e-05
"877",5.28625605144161e-05
"878",4.86335556732629e-05
"879",4.65190532526862e-05
"880",4.44045508321096e-05
"881",5.28625605144161e-05
"882",4.54618020423979e-05
"883",5.07480580938395e-05
"884",3.80610435703796e-05
"885",4.54618020423979e-05
"886",4.54618020423979e-05
"887",4.44045508321096e-05
"888",4.54618020423979e-05
"889",4.44045508321096e-05
"890",5.81488165658578e-05
"891",4.33472996218212e-05
"892",4.33472996218212e-05
"893",3.80610435703796e-05
"894",4.65190532526862e-05
"895",6.5549575037876e-05
"896",4.65190532526862e-05
"897",5.28625605144161e-05
"898",5.18053093041278e-05
"899",4.44045508321096e-05
"900",4.22900484115329e-05
"901",4.33472996218212e-05
"902",4.65190532526862e-05
"903",5.28625605144161e-05
"904",4.65190532526862e-05
"905",6.5549575037876e-05
"906",4.54618020423979e-05
"907",4.65190532526862e-05
"908",4.44045508321096e-05
"909",5.28625605144161e-05
"910",4.65190532526862e-05
"911",4.65190532526862e-05
"912",5.28625605144161e-05
"913",5.18053093041278e-05
"914",3.38320387292263e-05
"915",4.33472996218212e-05
"916",4.65190532526862e-05
"917",4.33472996218212e-05
"918",5.28625605144161e-05
"919",5.70915653555694e-05
"920",5.92060677761461e-05
"921",5.39198117247045e-05
"922",5.28625605144161e-05
"923",5.28625605144161e-05
"924",5.70915653555694e-05
"925",4.01755459909563e-05
"926",5.92060677761461e-05
"927",5.92060677761461e-05
"928",5.18053093041278e-05
"929",5.81488165658578e-05
"930",5.92060677761461e-05
"931",4.44045508321096e-05
"932",5.18053093041278e-05
"933",4.44045508321096e-05
"934",5.07480580938395e-05
"935",4.75763044629745e-05
"936",4.44045508321096e-05
"937",4.44045508321096e-05
"938",4.65190532526862e-05
"939",0
"940",3.80610435703796e-05
"941",0
"942",4.65190532526862e-05
"943",4.65190532526862e-05
"944",5.92060677761461e-05
"945",3.91182947806679e-05
"946",5.81488165658578e-05
"947",5.92060677761461e-05
"948",0
"949",5.92060677761461e-05
"950",4.86335556732629e-05
"951",4.44045508321096e-05
"952",4.75763044629745e-05
"953",5.92060677761461e-05
"954",4.44045508321096e-05
"955",4.33472996218212e-05
"956",5.92060677761461e-05
"957",4.33472996218212e-05
"958",5.92060677761461e-05
"959",4.33472996218212e-05
"960",4.54618020423979e-05
"961",5.70915653555694e-05
"962",5.92060677761461e-05
"963",3.91182947806679e-05
"964",0
"965",4.54618020423979e-05
"966",5.39198117247045e-05
"967",3.80610435703796e-05
"968",4.65190532526862e-05
"969",5.18053093041278e-05
"970",6.02633189864344e-05
"971",5.92060677761461e-05
"972",5.81488165658578e-05
"973",5.70915653555694e-05
"974",4.22900484115329e-05
"975",5.92060677761461e-05
"976",3.80610435703796e-05
"977",5.28625605144161e-05
"978",5.81488165658578e-05
"979",3.80610435703796e-05
"980",4.33472996218212e-05
"981",4.65190532526862e-05
"982",5.49770629349928e-05
"983",3.80610435703796e-05
"984",5.92060677761461e-05
"985",0
"986",4.54618020423979e-05
"987",5.81488165658578e-05
"988",4.22900484115329e-05
"989",4.75763044629745e-05
"990",0
"991",4.44045508321096e-05
"992",6.02633189864344e-05
"993",4.33472996218212e-05
"994",4.33472996218212e-05
"995",4.33472996218212e-05
"996",4.54618020423979e-05
"997",4.86335556732629e-05
"998",4.65190532526862e-05
"999",6.02633189864344e-05
"1000",4.65190532526862e-05
"1001",3.80610435703796e-05
"1002",4.33472996218212e-05
"1003",4.33472996218212e-05
"1004",5.92060677761461e-05
"1005",4.65190532526862e-05
"1006",0
