"","basin_assign_rescale"
"559",6.2107269001343e-05
"560",5.31950151536166e-05
"561",5.84866658757041e-05
"562",6.07147293376357e-05
"563",5.79296500102212e-05
"564",5.68156182792554e-05
"565",5.87651738084456e-05
"566",5.79296500102212e-05
"567",5.34735230863581e-05
"568",6.12717452031186e-05
"569",5.15239675571679e-05
"570",5.93221896739285e-05
"571",5.76511420774798e-05
"572",5.15239675571679e-05
"573",5.29165072208752e-05
"574",5.73726341447383e-05
"575",5.31950151536166e-05
"576",6.34998086650502e-05
"577",5.84866658757041e-05
"578",5.76511420774798e-05
"579",5.79296500102212e-05
"580",5.62586024137726e-05
"581",6.43353324632745e-05
"582",6.34998086650502e-05
"583",5.34735230863581e-05
"584",6.09932372703772e-05
"585",5.62586024137726e-05
"586",5.87651738084456e-05
"587",5.62586024137726e-05
"588",5.84866658757041e-05
"589",5.76511420774798e-05
"590",5.18024754899094e-05
"591",6.32213007323088e-05
"592",5.37520310190995e-05
"593",5.62586024137726e-05
"594",5.62586024137726e-05
"595",5.31950151536166e-05
"596",6.37783165977917e-05
"597",6.34998086650502e-05
"598",6.2107269001343e-05
"599",6.43353324632745e-05
"600",6.18287610686015e-05
"601",5.48660627500653e-05
"602",6.2107269001343e-05
"603",5.51445706828068e-05
"604",5.73726341447383e-05
"605",5.73726341447383e-05
"606",5.84866658757041e-05
"607",5.82081579429627e-05
"608",5.73726341447383e-05
"609",5.93221896739285e-05
"610",4.95744120279778e-05
"611",5.12454596244265e-05
"612",6.54493641942403e-05
"613",5.70941262119969e-05
"614",5.73726341447383e-05
"615",5.76511420774798e-05
"616",5.62586024137726e-05
"617",5.93221896739285e-05
"618",5.62586024137726e-05
"619",6.07147293376357e-05
"620",6.26642848668259e-05
"621",5.43090468845824e-05
"622",5.31950151536166e-05
"623",5.62586024137726e-05
"624",5.84866658757041e-05
"625",5.76511420774798e-05
"626",4.92959040952363e-05
"627",5.37520310190995e-05
"628",5.37520310190995e-05
"629",5.73726341447383e-05
"630",4.87388882297534e-05
"631",6.18287610686015e-05
"632",6.04362214048943e-05
"633",5.9043681741187e-05
"634",5.29165072208752e-05
"635",5.82081579429627e-05
"636",5.96006976066699e-05
"637",6.34998086650502e-05
"638",6.34998086650502e-05
"639",5.29165072208752e-05
"640",6.34998086650502e-05
"641",5.98792055394114e-05
"642",6.04362214048943e-05
"643",5.76511420774798e-05
"644",5.37520310190995e-05
"645",6.09932372703772e-05
"646",5.93221896739285e-05
"647",5.62586024137726e-05
"648",6.34998086650502e-05
"649",5.6537110346514e-05
"650",5.0966951691685e-05
"651",5.29165072208752e-05
"652",5.79296500102212e-05
"653",5.59800944810311e-05
"654",5.48660627500653e-05
"655",5.79296500102212e-05
"656",6.37783165977917e-05
"657",0
"658",5.68156182792554e-05
"659",6.37783165977917e-05
"660",6.43353324632745e-05
"661",6.4613840396016e-05
"662",0
"663",5.29165072208752e-05
"664",5.68156182792554e-05
"665",6.26642848668259e-05
"666",5.29165072208752e-05
"667",5.6537110346514e-05
"668",5.76511420774798e-05
"669",5.29165072208752e-05
"670",6.26642848668259e-05
"671",6.37783165977917e-05
"672",6.15502531358601e-05
"673",5.84866658757041e-05
"674",6.09932372703772e-05
"675",5.31950151536166e-05
"676",6.32213007323088e-05
"677",5.48660627500653e-05
"678",5.82081579429627e-05
"679",6.26642848668259e-05
"680",6.34998086650502e-05
"681",5.43090468845824e-05
"682",5.79296500102212e-05
"683",6.32213007323088e-05
"684",5.34735230863581e-05
"685",6.26642848668259e-05
"686",5.31950151536166e-05
"687",5.68156182792554e-05
"688",5.29165072208752e-05
"689",6.01577134721528e-05
"690",5.98792055394114e-05
"691",5.31950151536166e-05
"692",5.79296500102212e-05
"693",5.68156182792554e-05
"694",5.29165072208752e-05
"695",6.23857769340844e-05
"696",6.34998086650502e-05
"697",5.29165072208752e-05
"698",5.76511420774798e-05
"699",6.34998086650502e-05
"700",4.8460380297012e-05
"701",5.76511420774798e-05
"702",6.26642848668259e-05
"703",5.59800944810311e-05
"704",6.37783165977917e-05
"705",6.32213007323088e-05
"706",5.37520310190995e-05
"707",5.79296500102212e-05
"708",5.59800944810311e-05
"709",5.79296500102212e-05
"710",4.81818723642706e-05
"711",5.20809834226508e-05
"712",5.29165072208752e-05
"713",6.2107269001343e-05
"714",5.29165072208752e-05
"715",5.79296500102212e-05
"716",0
"717",5.76511420774798e-05
"718",5.9043681741187e-05
"719",6.40568245305331e-05
"720",5.20809834226508e-05
"721",4.81818723642706e-05
"722",5.76511420774798e-05
"723",5.93221896739285e-05
"724",6.34998086650502e-05
"725",5.62586024137726e-05
"726",5.31950151536166e-05
"727",5.79296500102212e-05
"728",5.84866658757041e-05
"729",5.29165072208752e-05
"730",5.84866658757041e-05
"731",6.34998086650502e-05
"732",5.29165072208752e-05
"733",5.29165072208752e-05
"734",5.79296500102212e-05
"735",5.84866658757041e-05
"736",6.26642848668259e-05
"737",6.26642848668259e-05
"738",5.79296500102212e-05
"739",5.4030538951841e-05
"740",6.37783165977917e-05
"741",5.20809834226508e-05
"742",6.23857769340844e-05
"743",6.12717452031186e-05
"744",6.15502531358601e-05
"745",5.31950151536166e-05
"746",6.37783165977917e-05
"747",5.84866658757041e-05
"748",5.20809834226508e-05
"749",5.31950151536166e-05
"750",5.84866658757041e-05
"751",5.93221896739285e-05
"752",6.32213007323088e-05
"753",6.29427927995673e-05
"754",5.18024754899094e-05
"755",6.60063800597232e-05
"756",5.37520310190995e-05
"757",5.4030538951841e-05
"758",6.29427927995673e-05
"759",5.54230786155482e-05
"760",5.9043681741187e-05
"761",5.84866658757041e-05
"762",5.68156182792554e-05
"763",5.84866658757041e-05
"764",5.98792055394114e-05
"765",5.23594913553923e-05
"766",5.98792055394114e-05
"767",5.82081579429627e-05
"768",5.84866658757041e-05
"769",5.12454596244265e-05
"770",6.34998086650502e-05
"771",5.76511420774798e-05
"772",5.84866658757041e-05
"773",5.84866658757041e-05
"774",5.62586024137726e-05
"775",6.43353324632745e-05
"776",6.15502531358601e-05
"777",5.73726341447383e-05
"778",5.68156182792554e-05
"779",5.57015865482897e-05
"780",5.29165072208752e-05
"781",5.84866658757041e-05
"782",4.95744120279778e-05
"783",5.84866658757041e-05
"784",5.84866658757041e-05
"785",5.73726341447383e-05
"786",6.57278721269818e-05
"787",6.15502531358601e-05
"788",6.26642848668259e-05
"789",5.31950151536166e-05
"790",5.93221896739285e-05
"791",6.43353324632745e-05
"792",5.82081579429627e-05
"793",6.2107269001343e-05
"794",5.84866658757041e-05
"795",6.07147293376357e-05
"796",5.31950151536166e-05
"797",5.62586024137726e-05
"798",6.43353324632745e-05
"799",5.31950151536166e-05
"800",5.82081579429627e-05
"801",5.73726341447383e-05
"802",4.95744120279778e-05
"803",5.79296500102212e-05
"804",6.26642848668259e-05
"805",5.31950151536166e-05
"806",5.6537110346514e-05
"807",5.84866658757041e-05
"808",5.62586024137726e-05
"809",5.93221896739285e-05
"810",5.68156182792554e-05
"811",5.84866658757041e-05
"812",6.26642848668259e-05
"813",5.96006976066699e-05
"814",5.20809834226508e-05
"815",5.31950151536166e-05
"816",5.79296500102212e-05
"817",5.62586024137726e-05
"818",5.31950151536166e-05
"819",6.07147293376357e-05
"820",5.29165072208752e-05
"821",5.45875548173239e-05
"822",6.01577134721528e-05
"823",5.96006976066699e-05
"824",5.96006976066699e-05
"825",5.29165072208752e-05
"826",6.23857769340844e-05
"827",5.84866658757041e-05
"828",5.62586024137726e-05
"829",5.68156182792554e-05
"830",5.84866658757041e-05
"831",5.23594913553923e-05
"832",5.96006976066699e-05
"833",5.62586024137726e-05
"834",6.09932372703772e-05
"835",5.6537110346514e-05
"836",5.93221896739285e-05
"837",6.09932372703772e-05
"838",5.70941262119969e-05
"839",5.4030538951841e-05
"840",5.23594913553923e-05
"841",5.79296500102212e-05
"842",6.23857769340844e-05
"843",5.29165072208752e-05
"844",5.62586024137726e-05
"845",6.26642848668259e-05
"846",5.93221896739285e-05
"847",5.6537110346514e-05
"848",5.59800944810311e-05
"849",5.73726341447383e-05
"850",5.29165072208752e-05
"851",5.93221896739285e-05
"852",5.73726341447383e-05
"853",5.93221896739285e-05
"854",6.12717452031186e-05
"855",5.96006976066699e-05
"856",5.6537110346514e-05
"857",5.84866658757041e-05
"858",5.29165072208752e-05
"859",6.34998086650502e-05
"860",5.62586024137726e-05
"861",6.07147293376357e-05
"862",6.43353324632745e-05
"863",6.23857769340844e-05
"864",5.23594913553923e-05
"865",5.87651738084456e-05
"866",5.48660627500653e-05
"867",5.62586024137726e-05
"868",5.31950151536166e-05
"869",5.96006976066699e-05
"870",6.29427927995673e-05
"871",5.84866658757041e-05
"872",4.038365024751e-05
"873",5.31950151536166e-05
"874",5.79296500102212e-05
"875",6.09932372703772e-05
"876",5.93221896739285e-05
"877",5.84866658757041e-05
"878",5.68156182792554e-05
"879",5.62586024137726e-05
"880",5.31950151536166e-05
"881",5.96006976066699e-05
"882",5.37520310190995e-05
"883",5.73726341447383e-05
"884",5.15239675571679e-05
"885",5.48660627500653e-05
"886",5.48660627500653e-05
"887",5.31950151536166e-05
"888",5.37520310190995e-05
"889",5.31950151536166e-05
"890",6.26642848668259e-05
"891",5.29165072208752e-05
"892",5.29165072208752e-05
"893",5.15239675571679e-05
"894",5.62586024137726e-05
"895",6.57278721269818e-05
"896",5.6537110346514e-05
"897",5.84866658757041e-05
"898",5.79296500102212e-05
"899",5.34735230863581e-05
"900",5.29165072208752e-05
"901",5.29165072208752e-05
"902",5.59800944810311e-05
"903",5.93221896739285e-05
"904",5.62586024137726e-05
"905",6.54493641942403e-05
"906",5.48660627500653e-05
"907",5.62586024137726e-05
"908",5.31950151536166e-05
"909",5.87651738084456e-05
"910",5.62586024137726e-05
"911",5.57015865482897e-05
"912",5.93221896739285e-05
"913",5.79296500102212e-05
"914",4.90173961624949e-05
"915",5.29165072208752e-05
"916",5.6537110346514e-05
"917",5.29165072208752e-05
"918",5.9043681741187e-05
"919",6.18287610686015e-05
"920",6.18287610686015e-05
"921",6.01577134721528e-05
"922",5.93221896739285e-05
"923",5.93221896739285e-05
"924",3.7877078852837e-05
"925",5.23594913553923e-05
"926",6.34998086650502e-05
"927",6.34998086650502e-05
"928",5.82081579429627e-05
"929",6.26642848668259e-05
"930",6.34998086650502e-05
"931",5.34735230863581e-05
"932",5.79296500102212e-05
"933",5.34735230863581e-05
"934",5.73726341447383e-05
"935",5.68156182792554e-05
"936",5.34735230863581e-05
"937",5.31950151536166e-05
"938",5.62586024137726e-05
"939",0
"940",5.0966951691685e-05
"941",0
"942",5.59800944810311e-05
"943",5.6537110346514e-05
"944",6.18287610686015e-05
"945",5.20809834226508e-05
"946",6.26642848668259e-05
"947",6.34998086650502e-05
"948",0
"949",6.34998086650502e-05
"950",5.68156182792554e-05
"951",5.31950151536166e-05
"952",5.68156182792554e-05
"953",6.18287610686015e-05
"954",5.31950151536166e-05
"955",5.29165072208752e-05
"956",6.18287610686015e-05
"957",5.29165072208752e-05
"958",6.26642848668259e-05
"959",5.29165072208752e-05
"960",5.4030538951841e-05
"961",6.15502531358601e-05
"962",6.18287610686015e-05
"963",5.20809834226508e-05
"964",0
"965",5.57015865482897e-05
"966",5.98792055394114e-05
"967",5.15239675571679e-05
"968",5.6537110346514e-05
"969",5.93221896739285e-05
"970",3.89911105838028e-05
"971",6.26642848668259e-05
"972",6.2107269001343e-05
"973",6.15502531358601e-05
"974",5.29165072208752e-05
"975",6.34998086650502e-05
"976",5.18024754899094e-05
"977",5.84866658757041e-05
"978",3.81555867855784e-05
"979",5.15239675571679e-05
"980",5.29165072208752e-05
"981",5.62586024137726e-05
"982",6.09932372703772e-05
"983",5.15239675571679e-05
"984",6.34998086650502e-05
"985",0
"986",5.48660627500653e-05
"987",6.23857769340844e-05
"988",5.29165072208752e-05
"989",5.68156182792554e-05
"990",0
"991",5.54230786155482e-05
"992",6.15502531358601e-05
"993",5.29165072208752e-05
"994",5.29165072208752e-05
"995",5.29165072208752e-05
"996",5.57015865482897e-05
"997",5.68156182792554e-05
"998",5.6537110346514e-05
"999",6.18287610686015e-05
"1000",5.6537110346514e-05
"1001",5.18024754899094e-05
"1002",5.29165072208752e-05
"1003",5.29165072208752e-05
"1004",6.34998086650502e-05
