FishID,natal_iso,natal_isose
2017_yukon_king_yk098.exp,0.714904647,0.000297557
2017_yukon_king_yk101.exp,0.71430016,0.000214432
2017_yukon_king_yk102.exp,0.71672944,0.000197513
2017_yukon_king_yk103.exp,0.706183029,7.70408867796085e-05
2017_yukon_king_yk104.exp,0.722554679,0.00016076
2017_yukon_king_yk105.exp,0.711737005,0.00014574
2017_yukon_king_yk108.exp,0.716008654,0.000207454
2017_yukon_king_yk109.exp,0.70770326,7.07672423862667e-05
2017_yukon_king_yk110.exp,0.721952397,0.00013359
2017_yukon_king_yk112.exp,0.723177705,0.00016333
2017_yukon_king_yk114.exp,0.724056328,0.000135913
2017_yukon_king_yk115.exp,0.721736397,0.000157111
2017_yukon_king_yk116.exp,0.707055135,0.000160673
2017_yukon_king_yk117.exp,0.712545063,0.000140205
2017_yukon_king_yk118.exp,0.723108326,0.000209819
2017_yukon_king_yk119.exp,0.724768901,0.000142152
2017_yukon_king_yk120.exp,0.708434454,0.000109846
2017_yukon_king_yk123.exp,0.72394875,0.000189392
2017_yukon_king_yk124.exp,0.718968576,0.000168244
2017_yukon_king_yk125.exp,0.70718942,9.83599912841354e-05
2017_yukon_king_yk128.exp,0.722220633,0.000188452
2017_yukon_king_yk129.exp,0.707451286,8.34952532573976e-05
2017_yukon_king_yk131.exp,0.709974144,0.000164046
2017_yukon_king_yk132.exp,0.723086936,0.000152398
2017_yukon_king_yk133.exp,0.714489039,0.000231642
2017_yukon_king_yk134.exp,0.706884612,0.00012937
2017_yukon_king_yk135.exp,0.722130578,0.000144245
2017_yukon_king_yk138.exp,0.724184145,0.000437039
2017_yukon_king_yk139.exp,0.713726268,0.000266122
2017_yukon_king_yk140.exp,0.726907066,0.000270459
2017_yukon_king_yk142.exp,0.721047467,0.000269679
2017_yukon_king_yk144.exp,0.713337821,0.000153136
2017_yukon_king_yk145.exp,0.712305612,0.000164674
2017_yukon_king_yk146.exp,0.707030803,0.000104537
2017_yukon_king_yk147.exp,0.723108914,0.000136738
2017_yukon_king_yk148.exp,0.716095456,0.000198873
2017_yukon_king_yk149.exp,0.714711868,0.000170052
2017_yukon_king_yk158.exp,0.709959024,0.000278001
2017_yukon_king_yk159.exp,0.709632907,0.000193612
2017_yukon_king_yk160.exp,0.722455419,0.000146555
2017_yukon_king_yk161.exp,0.714425284,0.000250316
2017_yukon_king_yk163.exp,0.715962211,0.00025509
2017_yukon_king_yk164.exp,0.710367409,0.000312146
2017_yukon_king_yk165.exp,0.716149138,0.000147852
2017_yukon_king_yk166.exp,0.722333384,0.00014787
2017_yukon_king_yk167.exp,0.713387282,0.000199515
2017_yukon_king_yk169.exp,0.708715176,9.70755687365816e-05
2017_yukon_king_yk170.exp,0.718775515,0.000215384
2017_yukon_king_yk171.exp,0.71236922,0.000127973
2017_yukon_king_yk172.exp,0.72402198,0.000147935
2017_yukon_king_yk174.exp,0.723267145,0.000176054
2017_yukon_king_yk176.exp,0.711607969,0.000250472
2017_yukon_king_yk177.exp,0.712007568,0.000182176
2017_yukon_king_yk178.exp,0.716652753,0.000174334
2017_yukon_king_yk180.exp,0.713190286,0.000242231
2017_yukon_king_yk181.exp,0.714639176,0.00016975
2017_yukon_king_yk182.exp,0.72427349,0.000151385
2017_yukon_king_yk183.exp,0.713161384,0.000240728
2017_yukon_king_yk184.exp,0.723711502,0.00012961
2017_yukon_king_yk185.exp,0.722817454,0.000173827
2017_yukon_king_yk187.exp,0.722906401,0.000173412
2017_yukon_king_yk190.exp,0.714576654,0.000247297
2017_yukon_king_yk191.exp,0.722439561,0.000157455
2017_yukon_king_yk192.exp,0.714855504,0.000150899
2017_yukon_king_yk193.exp,0.714371524,0.000174521
2017_yukon_king_yk195.exp,0.714432849,0.000246335
2017_yukon_king_yk201.exp,0.70813172,5.2638151735022e-05
2017_yukon_king_yk203.exp,0.709491185,0.000149884
2017_yukon_king_yk204.exp,0.714680683,0.00015447
2017_yukon_king_yk205.exp,0.722855128,0.000119559
2017_yukon_king_yk207.exp,0.711715615,0.000203172
2017_yukon_king_yk209.exp,0.721545466,0.00014466
2017_yukon_king_yk210.exp,0.709099608,0.000180162
2017_yukon_king_yk211.exp,0.715657404,0.000234425
2017_yukon_king_yk212.exp,0.712419548,0.000159824
2017_yukon_king_yk213.exp,0.72335516,0.000124884
2017_yukon_king_yk214.exp,0.722577697,0.000107485
2017_yukon_king_yk215.exp,0.722295231,0.000179391
2017_yukon_king_yk216.exp,0.718038741,0.000167361
2017_yukon_king_yk217.exp,0.710117741,0.000134235
2017_yukon_king_yk218.exp,0.724068406,0.000150485
2017_yukon_king_yk219.exp,0.722595334,0.000109938
2017_yukon_king_yk221.exp,0.708309089,8.64257926426603e-05
2017_yukon_king_yk222a.exp,0.706565724,0.00021654
2017_yukon_king_yk225.exp,0.711801584,0.000156314
2017_yukon_king_yk228.exp,0.714494206,0.000180909
2017_yukon_king_yk229.exp,0.712575203,0.000182669
2017_yukon_king_yk230.exp,0.71305956,0.000202548
2017_yukon_king_yk232.exp,0.714670162,0.000209383
2017_yukon_king_yk233.exp,0.720122761,3.19108414084293e-05
2017_yukon_king_yk234.exp,0.711716383,0.000312828
2017_yukon_king_yk237.exp,0.70903597,0.000207213
2017_yukon_king_yk239.exp,0.739600363,0.000179972
2017_yukon_king_yk240.exp,0.71385359,0.000193049
2017_yukon_king_yk242.exp,0.714637673,0.000280795
2017_yukon_king_yk243.exp,0.710116172,0.000224672
2017_yukon_king_yk245.exp,0.706843918,4.81163929207287e-05
2017_yukon_king_yk246.exp,0.710710031,0.000232736
2017_yukon_king_yk247.exp,0.708000499,5.19979284583453e-05
2017_yukon_king_yk248.exp,0.722735526,0.000131666
2017_yukon_king_yk250.exp,0.707822201,9.6383832055274e-05
2017_yukon_king_yk251.exp,0.707897302,7.15682379258274e-05
2017_yukon_king_yk252.exp,0.723846437,0.00010799
2017_yukon_king_yk253.exp,0.70628194,0.000186111
2017_yukon_king_yk255.exp,0.726589049,0.000155492
2017_yukon_king_yk256.exp,0.709093502,0.000190965
2017_yukon_king_yk258.exp,0.712019372,0.000174799
2017_yukon_king_yk260.exp,0.713539739,0.000145415
2017_yukon_king_yk261.exp,0.711487715,0.000190458
2017_yukon_king_yk262.exp,0.708591329,0.000131018
2017_yukon_king_yk263.exp,0.722036426,0.000105785
2017_yukon_king_yk266.exp,0.711976279,0.000210256
2017_yukon_king_yk268.exp,0.715635662,0.000182776
2017_yukon_king_yk269.exp,0.711322667,0.000207194
2017_yukon_king_yk270.exp,0.722362487,0.000118597
2017_yukon_king_yk273.exp,0.711798841,0.000155114
2017_yukon_king_yk274.exp,0.719507215,0.000198868
2017_yukon_king_yk276.exp,0.716235248,0.000262469
2017_yukon_king_yk277.exp,0.717196949,0.000236237
2017_yukon_king_yk280.exp,0.718815106,0.000129202
2017_yukon_king_yk281.exp,0.714930079,0.000243392
2017_yukon_king_yk282.exp,0.716064944,0.000223353
2017_yukon_king_yk284.exp,0.722176937,0.000215121
2017_yukon_king_yk301.exp,0.711556145,0.00015363
2017_yukon_king_yk302.exp,0.722519073,0.000138375
2017_yukon_king_yk303.exp,0.708488971,0.000173869
2017_yukon_king_yk304.exp,0.710243161,0.000309248
2017_yukon_king_yk305.exp,0.739726887,0.000146527
2017_yukon_king_yk306.exp,0.724872001,0.000195445
2017_yukon_king_yk307.exp,0.722535443,0.000142377
2017_yukon_king_yk308.exp,0.71459426,0.00024637
2017_yukon_king_yk309.exp,0.713983857,0.00012838
2017_yukon_king_yk310.exp,0.713675298,0.000202628
2017_yukon_king_yk312.exp,0.708024328,9.78329307243122e-05
2017_yukon_king_yk313.exp,0.714503861,0.000259767
2017_yukon_king_yk314.exp,0.710210699,0.000158286
2017_yukon_king_yk315.exp,0.707442277,0.000254921
2017_yukon_king_yk316.exp,0.712892541,0.000147798
2017_yukon_king_yk317.exp,0.723085368,0.000211112
2017_yukon_king_yk318.exp,0.707196734,0.000113573
2017_yukon_king_yk319.exp,0.707067012,0.000119852
2017_yukon_king_yk321.exp,0.722299312,0.000132356
2017_yukon_king_yk322.exp,0.712475289,0.000166323
2017_yukon_king_yk323.exp,0.719030844,0.000179236
2017_yukon_king_yk325.exp,0.704782477,9.72065488996702e-05
2017_yukon_king_yk326.exp,0.706050087,0.000152066
2017_yukon_king_yk327.exp,0.710361702,0.000333019
2017_yukon_king_yk330.exp,0.707181226,9.28170170806106e-05
2017_yukon_king_yk331.exp,0.712523531,0.000141423
2017_yukon_king_yk332.exp,0.71177915,0.000134884
2017_yukon_king_yk335.exp,0.712392758,0.000143321
2017_yukon_king_yk336.exp,0.707767099,7.12266721939834e-05
2017_yukon_king_yk337.exp,0.722841678,0.000174331
2017_yukon_king_yk338.exp,0.718359928,0.000184279
2017_yukon_king_yk340.exp,0.707756091,0.00020205
2017_yukon_king_yk341.exp,0.711805274,0.000147781
2017_yukon_king_yk342.exp,0.707463528,6.45915716492094e-05
2017_yukon_king_yk343.exp,0.707018812,6.49839936522049e-05
2017_yukon_king_yk344.exp,0.710584554,0.000151752
2017_yukon_king_yk345.exp,0.708999689,0.000252027
2017_yukon_king_yk346.exp,0.706660267,0.000101605
2017_yukon_king_yk348.exp,0.709042603,0.000173161
2017_yukon_king_yk349.exp,0.724024117,0.000193352
2017_yukon_king_yk350.exp,0.72324933,0.000249769
2017_yukon_king_yk351.exp,0.714630128,0.000246151
2017_yukon_king_yk352.exp,0.708094138,6.52332747651822e-05
2017_yukon_king_yk355.exp,0.721328839,0.000165915
2017_yukon_king_yk357.exp,0.710669836,0.000152333
2017_yukon_king_yk359.exp,0.712904916,0.000202002
2017_yukon_king_yk360.exp,0.712223411,0.000141727
2017_yukon_king_yk361.exp,0.72273443,0.000121673
2017_yukon_king_yk362.exp,0.712238802,0.000115104
2017_yukon_king_yk364.exp,0.707657458,0.000149941
2017_yukon_king_yk365.exp,0.706407401,0.000108155
2017_yukon_king_yk366.exp,0.707172358,5.11986631290575e-05
2017_yukon_king_yk367.exp,0.72256006,9.14536834111621e-05
2017_yukon_king_yk369.exp,0.724103729,0.000110861
2017_yukon_king_yk370.exp,0.706578885,0.000106273
2017_yukon_king_yk371.exp,0.712780477,0.000199635
2017_yukon_king_yk374.exp,0.715924061,0.00021949
2017_yukon_king_yk375.exp,0.707857435,5.87432479147864e-05
