FishID,natal_iso,natal_isose
2010_yukon_chin_yk114,0.716221204,0.000105844
2010_yukon_chin_yk116,0.722120002,0.000104763
2010_yukon_chin_yk117,0.705761856,7.51611455966881e-05
2010_yukon_chin_yk118,0.706548041,6.58913183222662e-05
2010_yukon_chin_yk119,0.706710587,8.11812619562402e-05
2010_yukon_chin_yk120_redo,0.707843102,4.7873614174354e-05
2010_yukon_chin_yk121,0.724582476,9.49573024958099e-05
2010_yukon_chin_yk122,0.710143247,0.000134716
2010_yukon_chin_yk123,0.707758493,5.77199794399358e-05
2010_yukon_chin_yk124,0.715634879,0.000140088
2010_yukon_chin_yk125_redo,0.707219329,7.28853571495959e-05
2010_yukon_chin_yk126,0.723726399,0.000113723
2010_yukon_chin_yk127,0.707274529,6.19670100873704e-05
2010_yukon_chin_yk128,0.711474397,0.00012754
2010_yukon_chin_yk129,0.706373507,5.82096016304942e-05
2010_yukon_chin_yk130_redo,0.722203181,0.000132514
2010_yukon_chin_yk131_2_redo,0.706467659,7.99942260754052e-05
2010_yukon_chin_yk132_redo,0.706868995,0.000121247
2010_yukon_chin_yk133_1,0.714981564,0.000122168
2010_yukon_chin_yk134,0.709558476,8.99994997578572e-05
2010_yukon_chin_yk135,0.706391605,6.59290144474343e-05
2010_yukon_chin_yk136,0.707390117,8.30933240437446e-05
2010_yukon_chin_yk137,0.710581053,0.000112222
2010_yukon_chin_yk138,0.707668661,7.62762434911182e-05
2010_yukon_chin_yk139,0.706503504,8.32252074945821e-05
2010_yukon_chin_yk140,0.707274959,5.62679635606947e-05
2010_yukon_chin_yk141,0.705336834,0.000115026
2010_yukon_chin_yk142,0.711604886,0.000157152
2010_yukon_chin_yk143,0.708198916,5.0625247616579e-05
2010_yukon_chin_yk144,0.707261574,7.96594849790934e-05
2010_yukon_chin_yk145,0.711788708,0.000131286
2010_yukon_chin_yk146,0.705957724,0.000146709
2010_yukon_chin_yk147,0.716457815,0.000147301
2010_yukon_chin_yk148_2,0.705604865,0.000103014
2010_yukon_chin_yk149,0.705553505,0.000162598
2010_yukon_chin_yk150,0.707069163,0.000108165
