FishID,natal_iso,natal_isose
2015_yokon_chin_yk149.exp,0.718539328,9.02E-05
2015_yokon_chin_yk151.exp,0.725579774,7.51E-05
2015_yokon_chin_yk152.exp,0.710450222,0.000132909
2015_yokon_chin_yk159.exp,0.71223972,8.15E-05
2015_yokon_chin_yk161.exp,0.707278419,7.17E-05
2015_yokon_chin_yk165.exp,0.712619196,6.93E-05
2015_yokon_chin_yk166.exp,0.71506874,0.000194473
2015_yokon_chin_yk171.exp,0.71068766,7.48E-05
2015_yokon_chin_yk174.exp,0.719187615,9.20E-05
2015_yokon_chin_yk175.exp,0.722310829,8.73E-05
2015_yokon_chin_yk178.exp,0.721800071,6.53E-05
2015_yokon_chin_yk179.exp,0.716568198,8.71E-05
2015_yokon_chin_yk180.exp,0.707467426,3.27E-05
2015_yokon_chin_yk193.exp,0.707085999,5.13E-05
2015_yokon_chin_yk199.exp,0.713039954,0.000103342
2015_yokon_chin_yk200.exp,0.712139069,8.70E-05
2015_yokon_chin_yk205.exp,0.716233297,7.58E-05
2015_yokon_chin_yk214.exp,0.722709441,8.32E-05
2015_yokon_chin_yk215.exp,0.715682694,0.000148219
2015_yokon_chin_yk219.exp,0.725692755,0.000127371
2015_yokon_chin_yk220.exp,0.714233265,0.000183297
2015_yokon_chin_yk221_2.exp,0.721516961,7.17E-05
2015_yokon_chin_yk222.exp,0.720451912,0.000109812
2015_yokon_chin_yk223.exp,0.712522123,0.000126803
2015_yokon_chin_yk225.exp,0.708729607,8.80E-05
2015_yokon_chin_yk226.exp,0.709615641,0.000151117
2015_yokon_chin_yk233.exp,0.713786099,0.000117367
2015_yokon_chin_yk234.exp,0.706790221,9.01E-05
2015_yokon_chin_yk239.exp,0.7225604,6.57E-05
2015_yokon_chin_yk240.exp,0.71587826,0.000109319
2015_yokon_chin_yk242.exp,0.706270033,0.000120958
2015_yokon_chin_yk243.exp,0.720909979,9.52E-05
2015_yokon_chin_yk244.exp,0.719165082,0.000112125
2015_yokon_chin_yk258.exp,0.707197479,6.39E-05
2015_yokon_chin_yk259.exp,0.724701397,9.52E-05
2015_yokon_chin_yk261.exp,0.708963021,0.000107122
2015_yokon_chin_yk272.exp,0.713032061,0.000113195
2015_yokon_chin_yk275a.exp,0.707343525,6.09E-05
2015_yokon_chin_yk302.exp,0.712912633,0.000165318
2015_yokon_chin_yk306.exp,0.714773332,8.94E-05
2015_yokon_chin_yk311.exp,0.709206679,0.00017858
2015_yokon_chin_yk314.exp,0.721835333,6.76E-05
2015_yokon_chin_yk316.exp,0.716695022,8.61E-05
2015_yokon_chin_yk325.exp,0.711438857,8.05E-05
2015_yokon_chin_yk326.exp,0.706520283,5.08E-05
2015_yokon_chin_yk327.exp,0.718643437,6.87E-05
2015_yokon_chin_yk331.exp,0.707786096,4.63E-05
2015_yokon_chin_yk332.exp,0.711698772,7.26E-05
2015_yokon_chin_yk333_1.exp,0.710145041,0.00014469
2015_yokon_chin_yk338.exp,0.711031877,0.000113264
2015_yokon_chin_yk342.exp,0.713966798,8.77E-05
2015_yokon_chin_yk348.exp,0.715350004,9.06E-05
2015_yokon_chin_yk349.exp,0.71064511,8.93E-05
2015_yokon_chin_yk357.exp,0.711490191,9.80E-05
2015_yokon_chin_yk361.exp,0.715058136,0.00012723
2015_yokon_chin_yk363.exp,0.710155285,0.000107628
2015_yokon_chin_yk366.exp,0.721769271,0.000103835
2015_yokon_chin_yk367.exp,0.718703085,0.000109799
2015_yokon_chin_yk375.exp,0.707679428,6.57E-05
2015_yokon_chin_yk376c.exp,0.70767179,4.51E-05
2015_yokon_chin_yk377.exp,0.707070442,7.72E-05
2015_yokon_chin_yk379b.exp,0.70724171,7.74E-05
2015_yokon_chin_yk380.exp,0.707006297,6.80E-05
2015_yokon_chin_yk389.exp,0.713926246,0.000140889
2015_yokon_chin_yk390.exp,0.707671493,8.10E-05
2015_yokon_chin_yk394.exp,0.707709127,6.52E-05
2015_yokon_chin_yk395.exp,0.707201848,8.06E-05
2015_yokon_chin_yk396b.exp,0.707561679,4.77E-05
2015_yokon_chin_yk397.exp,0.707700869,6.14E-05
2015_yokon_chin_yk398_1.exp,0.713816927,0.000129462
2015_yokon_chin_yk400.exp,0.722368512,0.000108569
2015_yokon_chin_yk402.exp,0.707144546,6.51E-05
2015_yokon_chin_yk404.exp,0.706940447,5.87E-05
2015_yokon_chin_yk405.exp,0.716602603,0.000110168
2015_yokon_chin_yk416.exp,0.706692053,7.44E-05
2015_yokon_chin_yk417.exp,0.723119064,0.000148051
2015_yokon_chin_yk422.exp,0.707873712,4.24E-05
2015_yokon_chin_yk423.exp,0.706939867,6.66E-05
2015_yokon_chin_yk424.exp,0.722281156,0.000100477
2015_yokon_chin_yk425.exp,0.707803619,4.43E-05
2015_yokon_chin_yk426.exp,0.713700908,9.01E-05
2015_yokon_chin_yk427.exp,0.718466275,9.09E-05
2015_yokon_chin_yk430.exp,0.711522726,8.55E-05
2015_yokon_chin_yk431.exp,0.707830954,4.61E-05
2015_yokon_chin_yk433.exp,0.712521294,0.000113972
2015_yokon_chin_yk435.exp,0.709946729,0.000115022
2015_yokon_chin_yk436.exp,0.706313774,0.000144699
2015_yokon_chin_yk437.exp,0.707216006,9.27E-05
2015_yokon_chin_yk438.exp,0.707191924,0.000115957
2015_yokon_chin_yk444.exp,0.706439449,7.61E-05
2015_yokon_chin_yk450.exp,0.707471457,6.30E-05
2015_yokon_chin_yk451.exp,0.70792305,5.82E-05
2015_yokon_chin_yk454.exp,0.707612752,6.28E-05
2015_yokon_chin_yk457_1.exp,0.710667116,0.000119214
2015_yokon_chin_yk458.exp,0.722322107,8.38E-05
2015_yokon_chin_yk459.exp,0.707618038,6.83E-05
2015_yokon_chin_yk460.exp,0.706232387,6.99E-05
2015_yokon_chin_yk461.exp,0.706463195,7.28E-05
2015_yokon_chin_yk462.exp,0.707063286,7.11E-05
2015_yokon_chin_yk464.exp,0.707603903,0.000110652
2015_yokon_chin_yk474.exp,0.7063705,7.32E-05
2015_yokon_chin_yk476.exp,0.70786704,7.36E-05
2015_yokon_chin_yk479.exp,0.708297376,0.000105732
2015_yokon_chin_yk481.exp,0.710674131,9.19E-05
2015_yokon_chin_yk483.exp,0.706265811,4.44E-05
2015_yokon_chin_yk486.exp,0.704853749,5.87E-05
2015_yokon_chin_yk487.exp,0.707682021,5.60E-05
2015_yokon_chin_yk489c.exp,0.707859417,6.74E-05
2015_yokon_chin_yk490.exp,0.717851351,0.000126249
2015_yokon_chin_yk491.exp,0.707107073,5.56E-05
2015_yokon_chin_yk492.exp,0.71480015,0.000118538
2015_yokon_chin_yk493a.exp,0.708345157,0.000130485
2015_yokon_chin_yk494.exp,0.707050118,5.50E-05
2015_yokon_chin_yk497.exp,0.706317672,6.39E-05
2015_yokon_chin_yk508.exp,0.707102641,5.70E-05
2015_yokon_chin_yk514.exp,0.707140698,6.15E-05
2015_yokon_chin_yk521.exp,0.707147375,7.81E-05
2015_yokon_chin_yk523.exp,0.718013893,0.000133159
2015_yokon_chin_yk524.exp,0.715169904,0.000117564
2015_yokon_chin_yk526.exp,0.710613975,0.000106456
2015_yokon_chin_yk530_2.exp,0.712020409,0.000113187
2015_yokon_chin_yk534.exp,0.711323099,0.000134185
2015_yokon_chin_yk535.exp,0.706984014,6.08E-05
2015_yokon_chin_yk537.exp,0.70638127,5.63E-05
2015_yokon_chin_yk541.exp,0.707700451,3.73E-05
2015_yokon_chin_yk543.exp,0.707216487,4.74E-05
2015_yokon_chin_yk545.exp,0.709672427,8.99E-05
2015_yokon_chin_yk546.exp,0.706959859,6.52E-05
2015_yokon_chin_yk550.exp,0.707016921,5.18E-05
2015_yokon_chin_yk551.exp,0.706216833,5.72E-05
2015_yokon_chin_yk554.exp,0.707731189,4.57E-05
2015_yokon_chin_yk555.exp,0.707870377,3.66E-05
2015_yokon_chin_yk558.exp,0.70722672,8.94E-05
2015_yokon_chin_yk559.exp,0.706098918,4.56E-05
2015_yokon_chin_yk561.exp,0.715792611,0.000123444
2015_yokon_chin_yk563.exp,0.707605348,5.72E-05
2015_yokon_chin_yk566.exp,0.707402855,4.58E-05
2015_yokon_chin_yk568.exp,0.707093638,4.74E-05
2015_yokon_chin_yk571.exp,0.707153314,6.33E-05
2015_yokon_chin_yk573.exp,0.707727185,3.81E-05
2015_yokon_chin_yk576.exp,0.70626021,6.40E-05
2015_yokon_chin_yk578.exp,0.705490234,6.18E-05
2015_yokon_chin_yk582.exp,0.711381704,0.000125521
2015_yokon_chin_yk585.exp,0.707330333,4.99E-05
2015_yokon_chin_yk587.exp,0.70505344,6.85E-05
2015_yokon_chin_yk588.exp,0.707953085,4.12E-05
2015_yokon_chin_yk590.exp,0.706401036,5.84E-05
2015_yokon_chin_yk591.exp,0.707264415,6.21E-05
2015_yokon_chin_yk592.exp,0.706204581,5.93E-05
2015_yokon_chin_yk593.exp,0.707837863,4.75E-05
2015_yokon_chin_yk594.exp,0.70710792,5.55E-05
2015_yokon_chin_yk595.exp,0.709956898,0.00012566
2015_yokon_chin_yk598.exp,0.707878128,7.18E-05
2015_yokon_chin_yk599.exp,0.707692272,4.79E-05
2015_yokon_chin_yk600.exp,0.706573804,0.000144227
2015_yokon_chin_yk602.exp,0.707173609,7.07E-05
2015_yokon_chin_yk608.exp,0.714016862,9.69E-05
2015_yokon_chin_yk611.exp,0.709925194,0.000110199
2015_yokon_chin_yk613.exp,0.707862819,5.28E-05
2015_yokon_chin_yk615.exp,0.706340802,6.31E-05
2015_yokon_chin_yk616.exp,0.705615802,7.53E-05
2015_yukon_chin_yk001.exp,0.710441068,9.22E-05
2015_yukon_chin_yk002.exp,0.72401962,0.000131797
2015_yukon_chin_yk006.exp,0.707360166,7.33E-05
2015_yukon_chin_yk011.exp,0.722466471,0.000120004
2015_yukon_chin_yk012.exp,0.710513118,9.59E-05
2015_yukon_chin_yk013.exp,0.710216348,7.74E-05
2015_yukon_chin_yk016.exp,0.727815333,8.99E-05
2015_yukon_chin_yk017.exp,0.720208741,0.000101804
2015_yukon_chin_yk018.exp,0.709835867,0.000123446
2015_yukon_chin_yk025.exp,0.722204661,0.000109475
2015_yukon_chin_yk027.exp,0.726994586,0.000106781
2015_yukon_chin_yk032.exp,0.715773013,0.000148785
2015_yukon_chin_yk033.exp,0.717048886,0.000118563
2015_yukon_chin_yk034.exp,0.714850816,0.000116374
2015_yukon_chin_yk039.exp,0.706906118,6.36E-05
2015_yukon_chin_yk610.exp,0.707766081,6.90E-05
2015_yukon_chin_yk619.exp,0.707022834,8.47E-05
2015_yukon_chin_yk063_redo.exp,0.724397517,0.000140382
2015_yukon_chin_yk078_redo.exp,0.717854786,0.000182813
2015_yukon_chin_yk081_redo.exp,0.716218484,0.00023536
2015_yukon_chin_yk095_redo.exp,0.711309017,0.000241567
2015_yukon_chin_yk125_redo.exp,0.71991173,0.000192515
2015_yukon_chin_yk158_redo.exp,0.714284076,0.000285656
2015_yukon_chin_yk184_redo.exp,0.710243328,0.000288719
2015_yukon_chin_yk208_redo.exp,0.722466365,0.000192024
2015_yukon_chin_yk256_redo.exp,0.710037438,0.000131154
2015_yukon_chin_yk303_redo.exp,0.725090476,0.000112924
2015_yukon_chin_yk315_redo.exp,0.71124667,0.000184187
2015_yukon_chin_yk318_redo.exp,0.724779546,0.000112527
2015_yukon_chin_yk339_redo.exp,0.722071063,0.000122975
2015_yukon_chin_yk344_redo.exp,0.722953073,0.000154515
2015_yukon_chin_yk352_redo.exp,0.719319557,8.22E-05
2015_yukon_chin_yk355_redo.exp,0.716407601,0.000101997
2015_yukon_chin_yk356_redo.exp,0.714292436,0.000100612
2015_yukon_chin_yk391_redo.exp,0.708123921,5.53E-05
2015_yukon_chin_yk421_redo.exp,0.723061204,0.000113871
2015_yukon_chin_yk485_redo.exp,0.710748489,0.00015599
2015_yukon_chin_yk512_redo.exp,0.707605151,8.16E-05
2015_yukon_chin_yk516_redo.exp,0.724406832,0.000126673
2015_yukon_chin_yk528_redo.exp,0.711699417,0.000189151
2015_yukon_chin_yk538_redo.exp,0.707566721,7.15E-05
2015_yukon_chin_yk560_redo.exp,0.705392128,0.000199253
2015_yukon_chin_yk564_redo.exp,0.713363137,0.000103908
2015_yukon_chin_yk565_redo.exp,0.707381694,8.37E-05
2015_yukon_chin_yk570_redo.exp,0.706189382,8.48E-05
2015_yukon_chin_yk574_redo.exp,0.707286458,0.000116087
2015_yukon_chin_yk579_redo.exp,0.707310574,8.06E-05
2015_yukon_chin_yk604_redo.exp,0.707274119,7.56E-05
