GroupID,PropProd,StrLeng,Prop_StrLeng,TotalRun
1,0.14734093048722363,20760.831860100003,0.132402101737994,32.34133424194559
2,0.5037545906583631,75555.0007678,0.48185164091128496,110.5741326495107
3,0.10520666333158701,20028.7974406,0.12773355587530977,23.092862601283347
4,0.12889098097297666,22837.31705893,0.14564487574654972,28.291570323568376
5,0.0062723131928660815,1175.7141508,0.007498111138224448,1.3767727458341048
