reachid,Str_Order,avg_rescale,n_years
4704,6,1.582993556861809e-4,3
4706,4,1.5011221669642243e-4,3
4708,5,1.4530151088557418e-4,3
4711,4,1.5004591848244173e-4,3
4713,5,0,3
4715,6,1.5884569707950134e-4,3
4717,4,1.3900939600872142e-4,3
4718,6,1.5970986946275674e-4,3
4720,4,1.4515862387651473e-4,3
4721,5,1.4494460290238238e-4,3
4723,8,1.654499562159158e-4,3
4724,4,1.7002584415697102e-4,3
4727,4,1.611650075141113e-4,3
4731,6,1.8261395069650078e-4,3
4732,5,1.473786348855602e-4,3
4733,4,5.143933964319065e-5,3
4734,4,0,3
4736,4,1.3621118816291568e-4,3
4737,4,7.134219100289851e-5,3
4739,4,1.4607373381644674e-4,3
4745,8,1.655738273313579e-4,3
4746,7,1.529617135892893e-4,3
4749,6,1.8150347514542053e-4,3
4750,4,1.564620915578948e-4,3
4752,5,1.4436626872254304e-4,3
4754,5,1.5326772006426582e-4,3
4755,4,1.4864135428935794e-4,3
4756,6,1.5142924054010264e-4,3
4758,5,1.7533022868519975e-4,3
4759,4,1.410983020443542e-4,3
4760,8,1.6733594063736827e-4,3
4763,5,1.5996867046088318e-4,3
4764,4,1.5401789836815688e-4,3
4766,4,5.113774751196978e-5,3
4768,7,1.6808370878695317e-4,3
4769,4,1.7600345603201222e-4,3
4773,4,1.6879182949580983e-4,3
4774,5,1.8124244649694908e-4,3
4775,6,1.8275703629617928e-4,3
4778,6,1.0340566152341343e-4,3
4782,6,1.0219089645707517e-4,3
4783,4,1.7173676020721304e-4,3
4789,4,1.6089686766331563e-4,3
4792,4,1.6055481120594894e-4,3
4793,6,1.5175148654893124e-4,3
4795,4,1.5058829429006538e-4,3
4796,4,0,3
4797,6,1.7906400708410643e-4,3
4335,5,1.5349007931683955e-4,3
4336,5,1.5322516556005728e-4,3
4339,9,4.8968232551896295e-5,3
4400,4,1.5303907304542062e-4,3
4433,5,1.5372539064869884e-4,3
4550,4,1.5388481998320207e-4,3
4310,3,0,3
4312,3,0,3
4313,3,0,3
4314,3,0,3
4317,3,0,3
4318,3,0,3
4320,3,0,3
4325,3,0,3
4326,3,0,3
4327,3,0,3
4328,3,0,3
4330,3,0,3
4332,3,0,3
4334,3,0,3
4338,3,0,3
4341,3,0,3
4345,3,0,3
4347,3,0,3
4349,3,0,3
4350,3,0,3
4351,3,0,3
4352,3,0,3
4356,3,0,3
4358,3,0,3
4359,3,0,3
4361,3,0,3
4362,3,0,3
4363,3,0,3
4369,3,0,3
4370,3,0,3
4371,3,0,3
4372,3,0,3
4375,3,0,3
4376,3,0,3
4377,3,0,3
4378,3,0,3
4386,3,0,3
4387,3,0,3
4388,3,0,3
4390,3,0,3
4391,3,0,3
4393,3,0,3
4396,3,0,3
4398,3,0,3
4401,3,0,3
4403,3,0,3
4425,3,0,3
4426,3,0,3
4469,3,0,3
4551,3,0,3
4552,3,0,3
4574,3,0,3
4641,3,0,3
4405,3,0,3
4411,3,0,3
4414,3,0,3
4416,3,0,3
4419,3,0,3
4420,3,0,3
4422,3,0,3
4423,3,0,3
4428,3,0,3
4429,3,0,3
4430,3,0,3
4432,3,0,3
4434,3,0,3
4438,3,0,3
4442,3,0,3
4443,3,0,3
4448,3,0,3
4449,3,0,3
4451,3,0,3
4452,3,0,3
4453,3,0,3
4454,3,0,3
4456,3,0,3
4457,3,0,3
4458,3,0,3
4460,3,0,3
4463,3,0,3
4467,3,0,3
4472,3,0,3
4473,3,0,3
4475,3,0,3
4476,3,0,3
4479,3,0,3
4484,3,0,3
4488,3,0,3
4489,3,0,3
4491,3,0,3
4496,3,0,3
4499,3,0,3
4500,3,0,3
4502,3,0,3
4503,3,0,3
4505,3,0,3
4506,3,0,3
4507,3,0,3
4508,3,0,3
4509,3,0,3
4510,3,0,3
4511,3,0,3
4513,3,0,3
4514,3,0,3
4517,3,0,3
4518,3,0,3
4519,3,0,3
4524,3,0,3
4525,3,0,3
4529,3,0,3
4531,3,0,3
4534,3,0,3
4535,3,0,3
4537,3,0,3
4539,3,0,3
4540,3,0,3
4542,3,0,3
4543,3,0,3
4544,3,0,3
4546,3,0,3
4548,3,0,3
4555,3,0,3
4558,3,0,3
4560,3,0,3
4561,3,0,3
4565,3,0,3
4566,3,0,3
4572,3,0,3
4577,3,0,3
4581,3,0,3
4584,3,0,3
4585,3,0,3
4586,3,0,3
4587,3,0,3
4588,3,0,3
4591,3,0,3
4593,3,0,3
4594,3,0,3
4595,3,0,3
4596,3,0,3
4597,3,0,3
4599,3,0,3
4600,3,0,3
4601,3,0,3
4602,3,0,3
4605,3,0,3
4608,3,0,3
4610,3,0,3
4612,3,0,3
4613,3,0,3
4615,3,0,3
4617,3,0,3
4618,3,0,3
4619,3,0,3
4621,3,0,3
4622,3,0,3
4623,3,0,3
4625,3,0,3
4629,3,0,3
4633,3,0,3
4635,3,0,3
4636,3,0,3
4637,3,0,3
4639,3,0,3
4643,3,0,3
4644,3,0,3
4652,3,0,3
4653,3,0,3
4658,3,0,3
4660,3,0,3
4661,3,0,3
4664,3,0,3
4665,3,0,3
4667,3,0,3
4668,3,0,3
4669,3,0,3
4675,3,0,3
4680,3,0,3
4681,3,0,3
4682,3,0,3
4683,3,0,3
4684,3,0,3
4685,3,0,3
4686,3,0,3
4687,3,0,3
4690,3,0,3
4957,3,0,3
5023,3,0,3
5044,3,0,3
5060,3,0,3
5088,3,0,3
4692,3,0,3
4693,3,0,3
4694,3,0,3
4696,3,0,3
4698,3,0,3
4699,3,0,3
4703,3,0,3
4705,3,0,3
4707,3,0,3
4709,3,0,3
4710,3,0,3
4712,3,0,3
4714,3,0,3
4716,3,0,3
4719,3,0,3
4722,3,0,3
4725,3,0,3
4726,3,0,3
4728,3,0,3
4729,3,0,3
4730,3,0,3
4735,3,0,3
4738,3,0,3
4740,3,0,3
4741,3,0,3
4742,3,0,3
4743,3,0,3
4744,3,0,3
4747,3,0,3
4748,3,0,3
4751,3,0,3
4753,3,0,3
4757,3,0,3
4761,3,0,3
4762,3,0,3
4765,3,0,3
4767,3,0,3
4770,3,0,3
4771,3,0,3
4772,3,0,3
4776,3,0,3
4777,3,0,3
4779,3,0,3
4780,3,0,3
4781,3,0,3
4784,3,0,3
4785,3,0,3
4786,3,0,3
4787,3,0,3
4788,3,0,3
4790,3,0,3
4791,3,0,3
4794,3,0,3
4355,3,0,3
4379,3,0,3
4642,3,0,3
4598,3,0,3
4798,6,1.664064250655876e-4,3
4804,6,6.379156366467013e-5,3
4805,4,1.517310856530831e-4,3
4806,4,1.7527146487226163e-4,3
4807,5,1.8042854395340709e-4,3
4809,5,1.5164291929782646e-4,3
4810,4,6.58618858157455e-5,3
4811,5,1.4519352365113288e-4,3
4817,6,1.5108367447292208e-4,3
4823,4,1.530750724240769e-4,3
4825,4,1.526380873561676e-4,3
4826,5,1.8465567938292832e-4,3
4833,4,1.5961040895959449e-4,3
4837,5,1.4681377281429583e-4,3
4840,7,1.6764000398520321e-4,3
4841,4,1.8314495574012622e-4,3
4845,4,1.712751777875658e-4,3
4847,7,1.6798398803743528e-4,3
4849,7,1.2126886062853528e-4,3
4855,5,1.7383853895509613e-4,3
4856,4,1.4947558562094143e-4,3
4857,7,1.675187772661248e-4,3
4859,4,1.4765041204403963e-4,3
4861,4,6.948991703265206e-5,3
4863,4,1.506102119597233e-4,3
4864,5,6.8595927170095e-5,3
4865,4,1.1238547187249743e-4,3
4866,5,1.450606320559117e-4,3
4867,5,1.473929961541709e-4,3
4869,4,1.761613717907592e-4,3
4870,4,1.0887460524245529e-4,3
4871,7,1.253544472916723e-4,3
4876,4,1.4484709709080954e-4,3
4877,4,1.4463771020056294e-4,3
4880,5,4.372542423203145e-5,3
4881,7,1.681323875125381e-4,3
4883,9,4.2509046655039426e-5,3
4884,4,1.5102852625050253e-4,3
4885,4,1.4495745960667742e-4,3
4888,5,1.7189521772146266e-4,3
4889,5,1.8478842142205762e-4,3
4890,5,1.035288523445812e-4,3
4894,6,1.504400544257271e-4,3
4895,6,1.648563288786132e-4,3
4896,4,1.0630109049218767e-4,3
4900,5,1.7792621126983812e-4,3
4901,5,1.4283241086627746e-4,3
4903,4,1.4689553767137503e-4,3
4904,4,1.417068714309593e-4,3
4905,5,1.0627381360565994e-4,3
4909,4,1.3578336776709035e-4,3
4910,4,1.294449124065297e-4,3
4913,4,1.556026219458931e-4,3
4914,6,1.5007990388158979e-4,3
4915,4,1.2923320400833177e-4,3
4916,4,1.4587275766725407e-4,3
4917,4,1.3682940782542305e-4,3
4918,8,1.6949193075341064e-4,3
4919,4,1.5071039192560842e-4,3
4921,4,1.3910953011293326e-4,3
4927,6,1.8269616509033887e-4,3
4930,4,1.4823962219742928e-4,3
4932,5,1.6905247931992267e-4,3
4933,6,1.2337320814799884e-4,3
4934,6,1.7845508109848047e-4,3
4939,4,1.445963111708157e-4,3
4940,4,1.4809643781205108e-4,3
4941,5,1.7547148243737476e-4,3
4942,5,1.7053036517170788e-4,3
4943,5,1.4699332683806203e-4,3
4945,5,1.4555513440468764e-4,3
4952,4,1.4450304854213985e-4,3
4953,6,1.5021100276776093e-4,3
4954,5,1.4780114648355825e-4,3
4959,4,1.1128551557438508e-4,3
4965,5,1.4252582308723756e-4,3
4966,5,1.4436631501855336e-4,3
4967,4,1.4442778176229897e-4,3
4976,5,1.843690895498946e-4,3
4981,5,5.698778791629641e-5,3
4982,4,1.732139724664024e-4,3
4983,6,1.6120576856122712e-4,3
4985,6,1.58880846403567e-4,3
4987,6,1.6390749060371816e-4,3
4991,4,1.714394236204916e-4,3
4992,7,1.5504049247775804e-4,3
4995,6,1.5115969422570594e-4,3
4996,5,1.845787507747435e-4,3
4998,6,1.50571681106118e-4,3
5000,4,1.5264967801546328e-4,3
5001,4,7.5947697218417e-5,3
5003,4,1.1298640061853275e-4,3
5005,5,7.117290893825427e-5,3
5006,4,7.594485727436469e-5,3
5007,8,1.8013747308799632e-4,3
5008,4,7.106589698046657e-5,3
5009,6,1.8226661475756353e-4,3
5012,4,1.2866034289692803e-4,3
5015,4,7.37374612087062e-5,3
5017,7,1.681341472384304e-4,3
5018,6,1.7870834349764116e-4,3
5019,7,1.6809776145368526e-4,3
5021,5,7.114126985633028e-5,3
5025,5,5.878812515928747e-5,3
5026,4,1.2200149634868718e-4,3
5027,7,1.558723416905785e-4,3
5028,6,1.1128998530689851e-4,3
5030,5,1.011783190294954e-4,3
5031,4,7.225284211929647e-5,3
5033,4,1.4578304860522867e-4,3
5036,4,7.209014225591509e-5,3
5039,4,1.5935161909955037e-4,3
5040,5,1.6616088586138581e-4,3
5042,4,7.319887099215553e-5,3
5046,4,1.0947218360214213e-4,3
5048,8,1.7176544644338933e-4,3
5049,6,1.5011221575181408e-4,3
5050,5,1.621960877219795e-4,3
5052,4,1.45006312736676e-4,3
5053,4,1.3643388074292373e-4,3
5055,5,1.483130367764226e-4,3
5058,4,1.4962237154181129e-4,3
5062,4,1.7546541383446298e-4,3
5065,4,1.1611777242065107e-4,3
5069,4,1.5045415437617082e-4,3
5072,6,6.338662502982323e-5,3
5073,4,1.504216284161391e-4,3
5076,5,1.5534044717054556e-4,3
5077,8,1.7062599290382417e-4,3
5079,5,4.597556155585519e-5,3
5080,5,1.682017119726315e-4,3
5081,4,1.1084882923310703e-4,3
5082,5,9.797814700052513e-5,3
5085,4,1.6249907106799316e-4,3
5089,6,1.7926618159228285e-4,3
5129,4,1.1341047648463461e-4,3
5130,4,1.4411007477875494e-4,3
5309,5,1.60507097985862e-4,3
5310,4,1.183324311932658e-4,3
5403,5,8.969393167941687e-5,3
5427,4,1.1334445545832109e-4,3
5428,4,1.359448637858335e-4,3
5499,4,1.3583088069248664e-4,3
5500,4,1.4660816953064576e-4,3
5544,4,0,3
5645,5,1.477559166977558e-4,3
5091,4,1.4668469950155578e-4,3
5093,4,1.4965297061996148e-4,3
5094,4,1.4999676103909327e-4,3
5096,4,1.6907113533358995e-4,3
5098,4,1.2830061422183683e-4,3
5101,8,1.7892403105052875e-4,3
5102,7,1.270200120297647e-4,3
5104,8,1.7952892949663315e-4,3
5108,4,1.1214436464651714e-4,3
5109,4,0,3
5111,4,1.488851249877758e-4,3
5112,4,7.145820530561752e-5,3
5117,4,1.495759084271772e-4,3
5120,4,1.4305220709399176e-4,3
5121,5,1.8320322971392383e-4,3
5122,8,1.7307902705945816e-4,3
5127,5,1.840278154776818e-4,3
5128,4,1.4609173879286106e-4,3
5132,4,1.5900720053818154e-4,3
5134,5,1.4807981288799082e-4,3
5137,5,1.8305162355008195e-4,3
5138,4,1.4343840575693222e-4,3
5141,5,1.4698642107391802e-4,3
5143,8,1.8013554730654082e-4,3
5144,7,1.7457341382642332e-4,3
5145,8,1.79395347374999e-4,3
5146,7,1.8020869154979525e-4,3
5147,7,1.2996397409820163e-4,3
5148,4,1.537714038915164e-4,3
5149,4,1.1094034286537864e-4,3
5151,4,1.2941567548197512e-4,3
5153,8,1.6178350137453242e-4,3
5155,4,5.4116245930297646e-5,3
5156,4,7.589258162664317e-5,3
5159,4,1.738264164923205e-4,3
5162,6,1.7954789546485562e-4,3
5164,8,1.7787151527224495e-4,3
5166,8,1.7817680860623405e-4,3
5167,4,1.50175570374155e-4,3
5170,8,1.6961397934430695e-4,3
5172,4,1.48434596526079e-4,3
5173,8,1.7897705955546874e-4,3
5174,8,1.71034000244281e-4,3
5175,8,1.7841561231472756e-4,3
5177,8,1.7005476946570306e-4,3
5178,4,1.4758402832720725e-4,3
5181,4,1.4523312813310199e-4,3
5182,4,1.340456493566721e-4,3
5187,7,1.8032732701346422e-4,3
5194,8,1.6884481617964744e-4,3
5196,8,1.784091292611212e-4,3
5198,4,1.517668795452297e-4,3
5200,4,0,3
5201,5,1.505202336806137e-4,3
5202,5,1.5314926082885723e-4,3
5207,4,1.4286935924832226e-4,3
5208,4,1.4649716000603082e-4,3
5212,8,1.7140016173719416e-4,3
5214,8,1.7058119452500846e-4,3
5215,4,1.4746484226381252e-4,3
5216,4,1.6369756997541179e-4,3
5218,6,6.295865925676863e-5,3
5221,5,1.6607072711126843e-4,3
5224,4,1.477010008607612e-4,3
5225,6,1.7551795482805018e-4,3
5227,5,1.7111301583344553e-4,3
5228,9,4.2885511083521546e-5,3
5230,4,7.308043711106423e-5,3
5233,4,0,3
5234,6,1.7964580140283776e-4,3
5236,4,1.4891284642403168e-4,3
5239,5,1.8435059447757056e-4,3
5241,8,1.6920867297608288e-4,3
5242,6,7.200004140236454e-5,3
5246,4,7.05007583287053e-5,3
5249,4,6.221783992055795e-5,3
5250,5,1.370779747324115e-4,3
5251,5,9.46618435922488e-5,3
5253,8,0.00016732968364756979,3
5257,5,1.530093566559158e-4,3
5258,6,7.204688777010371e-5,3
5259,4,1.438301297272039e-4,3
5265,4,1.4627746337099494e-4,3
5266,6,1.2367036457525387e-4,3
5269,5,1.501248918228005e-4,3
5270,6,1.7996291415755598e-4,3
5272,7,1.8058082400401285e-4,3
5273,4,1.4543375137327378e-4,3
5275,4,7.572819801387766e-5,3
5276,8,1.7733567852667504e-4,3
5277,5,1.5007916462122015e-4,3
5278,8,1.7486845985824413e-4,3
5279,4,0,3
5282,5,1.6192209553818305e-4,3
5285,5,1.5093718173429555e-4,3
5292,5,1.842866001148962e-4,3
5294,4,1.356305344964217e-4,3
5295,6,7.125111851158207e-5,3
5297,5,1.4484089446378324e-4,3
5299,4,1.7635030009924358e-4,3
5300,6,1.5784665597460995e-4,3
4799,3,0,3
4800,3,0,3
4801,3,0,3
4802,3,0,3
4803,3,0,3
4808,3,0,3
4812,3,0,3
4813,3,0,3
4814,3,0,3
4815,3,0,3
4816,3,0,3
4818,3,0,3
4819,3,0,3
4820,3,0,3
4821,3,0,3
4822,3,0,3
4824,3,0,3
4827,3,0,3
4828,3,0,3
4829,3,0,3
4830,3,0,3
4831,3,0,3
4832,3,0,3
4834,3,0,3
4835,3,0,3
4836,3,0,3
4838,3,0,3
4839,3,0,3
4842,3,0,3
4843,3,0,3
4844,3,0,3
4846,3,0,3
4848,3,0,3
4850,3,0,3
4851,3,0,3
4852,3,0,3
4858,3,0,3
4860,3,0,3
4862,3,0,3
4868,3,0,3
4872,3,0,3
4873,3,0,3
4874,3,0,3
4875,3,0,3
4878,3,0,3
4879,3,0,3
4882,3,0,3
4886,3,0,3
4887,3,0,3
4891,3,0,3
4892,3,0,3
4893,3,0,3
4897,3,0,3
4898,3,0,3
4899,3,0,3
4902,3,0,3
4906,3,0,3
4907,3,0,3
4908,3,0,3
4911,3,0,3
4912,3,0,3
4920,3,0,3
4922,3,0,3
4923,3,0,3
4924,3,0,3
4925,3,0,3
4926,3,0,3
4928,3,0,3
4929,3,0,3
4931,3,0,3
4937,3,0,3
4938,3,0,3
4944,3,0,3
4946,3,0,3
4947,3,0,3
4948,3,0,3
4949,3,0,3
4950,3,0,3
4951,3,0,3
4955,3,0,3
4956,3,0,3
4960,3,0,3
4961,3,0,3
4962,3,0,3
4963,3,0,3
4964,3,0,3
4968,3,0,3
4969,3,0,3
4970,3,0,3
4971,3,0,3
4972,3,0,3
4973,3,0,3
4974,3,0,3
4975,3,0,3
4977,3,0,3
4978,3,0,3
4979,3,0,3
4980,3,0,3
4984,3,0,3
4986,3,0,3
4988,3,0,3
4989,3,0,3
4990,3,0,3
4993,3,0,3
4994,3,0,3
4997,3,0,3
4999,3,0,3
5002,3,0,3
5004,3,0,3
5010,3,0,3
5011,3,0,3
5013,3,0,3
5014,3,0,3
5016,3,0,3
5020,3,0,3
5022,3,0,3
5029,3,0,3
5032,3,0,3
5034,3,0,3
5035,3,0,3
5037,3,0,3
5038,3,0,3
5041,3,0,3
5045,3,0,3
5047,3,0,3
5051,3,0,3
5054,3,0,3
5056,3,0,3
5057,3,0,3
5061,3,0,3
5063,3,0,3
5064,3,0,3
5066,3,0,3
5067,3,0,3
5068,3,0,3
5070,3,0,3
5071,3,0,3
5074,3,0,3
5075,3,0,3
5078,3,0,3
5083,3,0,3
5084,3,0,3
5086,3,0,3
5090,3,0,3
5404,3,0,3
5543,3,0,3
5646,3,0,3
5092,3,0,3
5095,3,0,3
5097,3,0,3
5099,3,0,3
5100,3,0,3
5103,3,0,3
5105,3,0,3
5106,3,0,3
5107,3,0,3
5110,3,0,3
5113,3,0,3
5114,3,0,3
5115,3,0,3
5116,3,0,3
5118,3,0,3
5119,3,0,3
5123,3,0,3
5124,3,0,3
5125,3,0,3
5126,3,0,3
5131,3,0,3
5133,3,0,3
5135,3,0,3
5136,3,0,3
5139,3,0,3
5140,3,0,3
5142,3,0,3
5150,3,0,3
5152,3,0,3
5154,3,0,3
5157,3,0,3
5158,3,0,3
5160,3,0,3
5161,3,0,3
5163,3,0,3
5165,3,0,3
5168,3,0,3
5169,3,0,3
5171,3,0,3
5176,3,0,3
5179,3,0,3
5180,3,0,3
5183,3,0,3
5184,3,0,3
5185,3,0,3
5186,3,0,3
5188,3,0,3
5189,3,0,3
5190,3,0,3
5191,3,0,3
5192,3,0,3
5193,3,0,3
5195,3,0,3
5197,3,0,3
5199,3,0,3
5203,3,0,3
5204,3,0,3
5205,3,0,3
5206,3,0,3
5209,3,0,3
5210,3,0,3
5211,3,0,3
5213,3,0,3
5217,3,0,3
5219,3,0,3
5220,3,0,3
5222,3,0,3
5223,3,0,3
5226,3,0,3
5229,3,0,3
5231,3,0,3
5232,3,0,3
5235,3,0,3
5237,3,0,3
5238,3,0,3
5240,3,0,3
5243,3,0,3
5244,3,0,3
5245,3,0,3
5247,3,0,3
5248,3,0,3
5252,3,0,3
5254,3,0,3
5255,3,0,3
5256,3,0,3
5260,3,0,3
5261,3,0,3
5262,3,0,3
5263,3,0,3
5264,3,0,3
5267,3,0,3
5268,3,0,3
5271,3,0,3
5274,3,0,3
5280,3,0,3
5281,3,0,3
5283,3,0,3
5284,3,0,3
5286,3,0,3
5287,3,0,3
5288,3,0,3
5289,3,0,3
5290,3,0,3
5291,3,0,3
5293,3,0,3
5296,3,0,3
5298,3,0,3
5303,6,1.7383182454806177e-4,3
5306,4,9.998238056353643e-5,3
5307,8,1.6527817711041063e-4,3
5308,6,7.074214530690802e-5,3
5316,4,0,3
5317,4,1.447290670514111e-4,3
5321,4,1.7872968341651167e-4,3
5322,4,1.6650785970204326e-4,3
5323,4,6.414389247704237e-5,3
5328,5,1.507426265734089e-4,3
5329,6,7.05462102992023e-5,3
5332,6,1.2724103442863065e-4,3
5333,5,1.6969302546012484e-4,3
5336,5,1.514559518624809e-4,3
5337,6,7.073747851461595e-5,3
5338,4,1.1783829719000923e-4,3
5341,5,1.5072447913199946e-4,3
5342,4,1.317834915157831e-4,3
5344,6,1.5648164375310698e-4,3
5345,5,1.5013413579088687e-4,3
5346,4,9.634601014179356e-5,3
5349,7,1.8255200873334464e-4,3
5354,5,1.7727078125958647e-4,3
5356,5,4.7100794346592355e-5,3
5359,4,1.672304016433056e-4,3
5360,7,1.8113881246176777e-4,3
5361,6,5.234012300337004e-5,3
5362,4,1.4249136881368675e-4,3
5366,4,1.550086101040183e-4,3
5368,4,1.5328730498745768e-4,3
5370,4,1.417663632229814e-4,3
5371,6,1.254963628210015e-4,3
5372,4,1.7870020987620613e-4,3
5375,4,1.532971895946535e-4,3
5376,4,0,3
5378,5,8.269509715525127e-5,3
5379,4,6.267719666423859e-5,3
5381,5,1.7369418930192644e-4,3
5383,6,1.717341925501935e-4,3
5384,5,1.8213251741235208e-4,3
5385,4,0,3
5386,5,1.3552736055657405e-4,3
5389,4,1.1103401769624298e-4,3
5390,4,1.241321045697605e-4,3
5393,4,6.939974129706017e-5,3
5397,4,1.7879374851207113e-4,3
5398,4,1.4306969910680972e-4,3
5399,6,7.073563339995725e-5,3
5400,4,1.5152585315352988e-4,3
5401,4,1.5342131685251172e-4,3
5402,4,9.068027106472986e-5,3
5408,4,1.3598942210838678e-4,3
5410,4,1.500512760021132e-4,3
5411,6,1.8104085958377475e-4,3
5420,4,1.4702599410287433e-4,3
5422,4,1.496400656857847e-4,3
5423,4,1.1338918704055787e-4,3
5425,4,1.4867950574194835e-4,3
5429,6,1.8142437884057362e-4,3
5430,4,1.4807719327274756e-4,3
5431,5,1.7421691535234304e-4,3
5432,5,6.596199167686572e-5,3
5433,6,1.254533109055011e-4,3
5434,7,1.3472991245366912e-4,3
5437,4,1.3318834782812984e-4,3
5439,4,9.266905447476331e-5,3
5440,5,1.5194739779799695e-4,3
5441,4,0,3
5442,4,1.1345962152542902e-4,3
5443,5,1.6562496179025845e-4,3
5445,5,1.6765910017877434e-4,3
5447,5,1.7404710994620246e-4,3
5449,4,0,3
5453,8,1.7899042393771639e-4,3
5454,5,1.717985355375163e-4,3
5455,4,1.1507275152979595e-4,3
5460,5,1.521720323922631e-4,3
5463,4,1.3564460390704303e-4,3
5466,6,1.2529100171354638e-4,3
5467,4,1.7856702120204744e-4,3
5472,5,9.927947166739394e-5,3
5478,4,1.0265336766763867e-4,3
5481,4,7.112489355921863e-5,3
5483,5,1.6571514990325963e-4,3
5485,4,6.322643380238761e-5,3
5486,4,6.25191975039737e-5,3
5488,4,6.229374620490331e-5,3
5489,7,1.821204632036686e-4,3
5490,4,1.4992517998637102e-4,3
5493,5,1.7385559311412394e-4,3
5495,4,1.4324756739603686e-4,3
5496,4,6.6979738444661e-5,3
5498,4,1.2170168315373388e-4,3
5502,4,7.567276919632464e-5,3
5504,4,1.1828563071680104e-4,3
5505,4,1.0733350048035192e-4,3
5506,5,1.7464511669730017e-4,3
5511,4,0,3
5516,5,1.5252048689209393e-4,3
5518,6,7.081873124831358e-5,3
5519,5,1.737618517430581e-4,3
5521,4,3.617928850431077e-5,3
5523,4,5.2389599433399066e-5,3
5525,4,1.610517217643889e-4,3
5529,5,1.7388694211913582e-4,3
5530,4,1.7774468020574757e-4,3
5531,4,6.446195123418064e-5,3
5533,4,0,3
5535,7,1.827384757715331e-4,3
5541,7,1.8276410750895438e-4,3
5542,5,1.4973453840651712e-4,3
5545,5,1.5095271247843298e-4,3
5547,4,1.0964435347733556e-4,3
5548,4,7.204562564019966e-5,3
5549,5,1.6395566124513222e-4,3
5551,4,1.6732748511914084e-4,3
5552,4,5.802804329977954e-5,3
5554,4,1.4155505174243954e-4,3
5556,4,5.975072000069659e-5,3
5558,5,1.6353556797406613e-4,3
5560,7,1.7418543657623457e-4,3
5561,9,4.3023685482455355e-5,3
5562,5,1.7509557569382885e-4,3
5563,4,1.4765542760249815e-4,3
5565,4,6.739320294414875e-5,3
5566,4,1.3864994936464565e-4,3
5567,5,1.7260324664680052e-4,3
5570,5,7.182517416930154e-5,3
5571,4,1.0128458240606865e-4,3
5573,4,1.6518328742488677e-4,3
5581,4,1.1488711201284701e-4,3
5586,4,1.721533722776475e-4,3
5587,4,6.782251796257608e-5,3
5590,4,1.515664065784772e-4,3
5591,5,1.4238873065420705e-4,3
5599,4,1.4626956805395734e-4,3
5604,4,1.1492753932175184e-4,3
5605,4,1.4741703055283213e-4,3
5607,5,1.7711865034482628e-4,3
5608,6,7.048531141430193e-5,3
5611,4,9.45261886543172e-5,3
5618,4,1.0483328876217749e-4,3
5619,4,7.272003210764678e-5,3
5621,5,1.6922472022672233e-4,3
5622,6,7.049023960119081e-5,3
5623,5,1.4878339458576826e-4,3
5628,8,1.7976029557010049e-4,3
5631,5,1.7140018769360325e-4,3
5632,4,1.4405383383559193e-4,3
5633,4,0,3
5634,4,5.0428074909602154e-5,3
5635,5,1.636852984680812e-4,3
5636,4,1.0769557940088041e-4,3
5638,9,4.303874912489331e-5,3
5642,4,1.6928320842657385e-4,3
5644,4,1.4532698254103642e-4,3
5648,5,1.4623488349571856e-4,3
5651,4,1.0961708039669831e-4,3
5653,4,1.1610806021155255e-4,3
5654,8,1.8073473432170522e-4,3
5656,4,1.689689080470172e-4,3
5657,6,1.8180450805321507e-4,3
5659,4,9.000457710319275e-5,3
5660,5,1.5599216325133292e-4,3
5662,4,1.4484676644539968e-4,3
5666,4,9.905882637263223e-5,3
5667,4,4.9661135088512416e-5,3
5728,4,1.668904009473082e-4,3
5744,5,7.595606086604131e-5,3
5745,5,7.126607661975414e-5,3
5861,4,1.36679072438618e-4,3
5924,4,6.724979982883477e-5,3
5671,5,1.6227316754286543e-4,3
5673,4,1.0693729047448879e-4,3
5674,4,1.4321069884750068e-4,3
5678,4,1.6591355773622245e-4,3
5679,4,1.5445074550262655e-4,3
5681,4,1.67770584202938e-4,3
5682,4,1.4107667166379093e-4,3
5685,4,9.721728458085962e-5,3
5688,4,4.951444342118014e-5,3
5693,5,1.1187094374886195e-4,3
5694,4,1.3768382226753901e-4,3
5695,4,1.378679463518064e-4,3
5696,5,1.6085703296663724e-4,3
5698,4,1.123151693248415e-4,3
5700,4,1.7503034823408695e-4,3
5703,9,4.303575951591798e-5,3
5705,4,0,3
5711,4,1.687413245267473e-4,3
5713,4,1.4163195448656788e-4,3
5716,7,1.736613380954163e-4,3
5719,4,1.7460987161920142e-4,3
5720,5,1.5223696771257656e-4,3
5721,6,1.8196909798287768e-4,3
5723,4,0,3
5724,5,1.6065894322178035e-4,3
5725,6,7.099100052068336e-5,3
5726,5,1.1865410363862853e-4,3
5729,4,6.359139805689739e-5,3
5730,4,1.491238757313656e-4,3
5731,5,1.815260516366684e-4,3
5732,4,1.7558550704132125e-4,3
5733,4,1.335522622178803e-4,3
5734,4,1.6880358301954188e-4,3
5735,4,1.1056430287691588e-4,3
5737,5,1.4767560994948653e-4,3
5747,5,7.595729091032936e-5,3
5748,5,1.5172064058124418e-4,3
5749,5,6.565874376690203e-5,3
5750,4,7.191321823661606e-5,3
5751,4,1.1170487261279788e-4,3
5756,4,1.6926880335036456e-4,3
5761,7,1.729968374788953e-4,3
5769,6,7.078989732447749e-5,3
5775,4,1.461404467520391e-4,3
