reachid,Str_Order,iso_pred,assignment_sum,assignment_rescale,assignment_norm,assignment_individuals,GENLMU
13,4,0.720059246918,0,0,0,0,upper
4,4,0.720535547828,0,0,0,0,upper
9,4,0.717148487891,47.17634162721572,1.6978652534771057e-4,0.859689246547811,21.93302334441725,upper
16,4,0.72335616682,0,0,0,0,upper
18,4,0.711276478328,50.635841139252655,1.8223718136152912e-4,0.9227313228587858,23.541399088282333,upper
19,4,0.721223032119,0,0,0,0,upper
20,4,0.712308600611,0,0,0,0,upper
22,5,0.716195141723,49.51317852760438,1.781967454694085e-4,0.902273166472651,23.01945557973819,upper
71,5,0.711708495547,51.93371563098989,1.8690820062009674e-4,0.9463823459230991,24.144801356104097,upper
93,5,0.708796348579,43.64116961287262,1.570635258077141e-4,0.7952681986114813,20.28946626384051,upper
94,5,0.708772162191,43.55901863146963,1.5676786639019216e-4,0.7937711703793311,20.251272980285023,upper
121,4,0.708923959919,0,0,0,0,upper
122,4,0.708004567242,39.04999468427841,1.4053999703243843e-4,0.7116037265690928,18.154956816650397,upper
142,4,0.703817444745,0,0,0,0,upper
171,5,0.711290691902,50.86541911422664,1.8306342700336392e-4,0.9269148968605372,23.648133500294552,upper
174,4,0.708109544736,0,0,0,0,upper
23,4,0.711154435681,50.46941770125946,1.8163822738801914e-4,0.9196986069871989,23.46402621398431,upper
24,4,0.720866047687,32.461523438506454,1.1682824657471346e-4,0.5915427450301585,15.091872892521485,upper
32,4,0.720916013051,32.24462022162182,1.1604761708413979e-4,0.5875901417407636,14.991031174929178,upper
33,4,0.706035345712,28.13325407421432,1.0125090863827293e-4,0.5126691719573011,13.079592377892098,upper
34,4,0.72092235782,0,0,0,0,upper
37,5,0.714810983703,52.07632518972997,1.8742144901165664e-4,0.9489811041115265,24.211102783325806,upper
38,5,0.713910457019,52.78023126559776,1.8995479014559036e-4,0.961808306542461,24.538359791007363,upper
39,5,0.713431774013,52.904779768023445,1.9040303722738438e-4,0.9640779401027543,24.596264349033515,upper
43,4,0.721005008243,31.857434255393247,1.1465414405079587e-4,0.5805344947766314,14.81102232848181,upper
45,4,0.720716332555,33.10328485264047,1.1913793055718631e-4,0.6032374921756651,15.390237869377328,upper
47,4,0.710861809672,49.97533721152468,1.7986004352083754e-4,0.910695032964642,23.234320422021796,upper
49,4,0.70763360898,36.881711966271126,1.3273639938234924e-4,0.6720913508347489,17.146888072211876,upper
51,4,0.720735241706,33.02057865468823,1.1884027292858102e-4,0.6017303462938536,15.351786456914095,upper
55,4,0.72075624787399994,32.92903356302025,1.1851080433286485e-4,0.6000621302311694,15.309225703719482,upper
56,4,0.720419955103,34.39570778925065,1.2378932979921945e-4,0.6267891721549058,15.991105623463168,upper
57,4,0.720359726681,34.659497791367386,1.2473870370859923e-4,0.6315961881367419,16.113745745076848,upper
60,5,0.71308192835,52.916193697216116,1.9044411568559764e-4,0.9642859348698206,24.601570864265504,upper
61,5,0.717178756243,47.48429645349574,1.7089484740310238e-4,0.865301073227112,22.076196387532764,upper
62,5,0.713220394193,52.93816092092169,1.905231751983928e-4,0.9646862411535384,24.611783772128383,upper
63,5,0.716739137862,48.8826840722348,1.7592761100209233e-4,0.8907837358683807,22.72632878925029,upper
64,5,0.712843225727,52.80739587091223,1.9005255491050642e-4,0.9623033241353912,24.550989043339218,upper
66,5,0.712255305104,52.529808233820525,1.890535236428065e-4,0.9572448753801217,24.421934184177744,upper
67,4,0.716762260546,48.370389322002026,1.7408387444695176e-4,0.8814482453948262,22.48815490105723,upper
68,4,0.715991101849,0,0,0,0,upper
70,4,0.708904019064,0,0,0,0,upper
80,4,0.7121572705,0,0,0,0,upper
81,4,0.71083507085,0,0,0,0,upper
82,4,0.708534945561,0,0,0,0,upper
83,4,0.716736948334,48.54061253100303,1.7469650370545163e-4,0.8845502040724911,22.56729434867024,upper
85,4,0.708562175974,41.706614815542466,1.5010110935480408e-4,0.7600150208796419,19.390061306453592,upper
86,5,0.70855068642,42.233124838229415,1.5199600633556507e-4,0.7696095546881406,19.634844098428296,upper
96,4,0.715799881783,50.86539835093244,1.830633522767646e-4,0.9269145184933273,23.64812384711245,upper
100,5,0.708706274704,43.305966850151215,1.558571390806732e-4,0.7891598358053568,20.133625226441364,upper
101,4,0.714970966212,52.2757139188621,1.8813904427964815e-4,0.9526145428311334,24.30380174004495,upper
102,5,0.710562302252,49.604857329510764,1.7852669528507512e-4,0.903943819122195,23.062078496926006,upper
104,5,0.709909113629,47.59700960570124,1.7130049934248293e-4,0.8673550325116461,22.128598505061944,upper
105,5,0.708766351753,43.617590341171585,1.569786645727336e-4,0.7948385161557499,20.278503889505725,upper
106,5,0.708782773851,43.74027470328321,1.5742020265811614e-4,0.7970741796936386,20.335541779375443,upper
107,5,0.715378307491,52.11210410139454,1.875502164591254e-4,0.9496330992546487,24.22773696218982,upper
