reachid,Str_Order,iso_pred,assignment_sum,assignment_rescale,assignment_norm,assignment_individuals,GENLMU
13,4,0.720059246918,0,0,0,0,upper
4,4,0.720535547828,0,0,0,0,upper
9,4,0.717148487891,43.18826674507369,1.274670806906478e-4,0.5786324852307836,24.034045531302333,upper
16,4,0.72335616682,0,0,0,0,upper
18,4,0.711276478328,66.38029887047595,1.9591670493137865e-4,0.8893572305762172,36.940290631516376,upper
19,4,0.721223032119,0,0,0,0,upper
20,4,0.712308600611,0,0,0,0,upper
22,5,0.716195141723,48.05019093673926,1.4181670224200441e-4,0.6437721050870959,26.739681024432173,upper
71,5,0.711708495547,66.94355517466369,1.9757911563193317e-4,0.8969036875117975,37.25373983151663,upper
93,5,0.708796348579,63.92535351419979,1.8867110927766378e-4,0.8564660950973924,35.574126325412784,upper
94,5,0.708772162191,63.87513866875142,1.8852290375243587e-4,0.8557933211472641,35.54618202542554,upper
121,4,0.708923959919,0,0,0,0,upper
122,4,0.708004567242,58.38267877872197,1.7231230118009742e-4,0.7822058411273429,32.48965669980855,upper
142,4,0.703817444745,0,0,0,0,upper
171,5,0.711290691902,66.75444598029861,1.970209733689023e-4,0.8943700196579484,37.1485015496799,upper
174,4,0.708109544736,0,0,0,0,upper
23,4,0.711154435681,66.59944577214142,1.96563501339361e-4,0.8922933409112257,37.06224474103786,upper
24,4,0.720866047687,27.345074672077743,8.070703231254611e-5,0.3663668331429516,15.217391649562881,upper
32,4,0.720916013051,27.158503810471252,8.015638175712341e-5,0.36386717364144294,15.113565936687376,upper
33,4,0.706035345712,43.97348208957006,1.2978458762528e-4,0.5891527292801493,24.47101378133417,upper
34,4,0.72092235782,0,0,0,0,upper
37,5,0.714810983703,55.1256990745276,1.6269955850596127e-4,0.7385691221150159,30.677164455857504,upper
38,5,0.713910457019,59.38461682017957,1.7526944965589437e-4,0.7956297162367095,33.04723000206854,upper
39,5,0.713431774013,61.43627297824632,1.8132476608230755e-4,0.8231176195737107,34.18896596958517,upper
43,4,0.721005008243,26.82833165959861,7.918190226607303e-5,0.35944355707583436,14.929826854170335,upper
45,4,0.720716332555,27.841652074420658,8.217264500284506e-5,0.37301993219235724,15.49373438793144,upper
47,4,0.710861809672,66.94957711852032,1.9759688896856691e-4,0.8969843689700336,37.25709101191226,upper
49,4,0.70763360898,55.614184720555954,1.6414128895617949e-4,0.7451138085463878,30.949004173976597,upper
51,4,0.720735241706,27.768570299668813,8.195694937110565e-5,0.37204078919503936,15.453064760871342,upper
55,4,0.72075624787399994,27.69114977010708,8.172844821483076e-5,0.37100351595384595,15.409980639354554,upper
56,4,0.720419955103,28.908559507351868,8.532154599129251e-5,0.38731426132281715,16.087462818204195,upper
57,4,0.720359726681,29.129101332099932,8.597245941499527e-5,0.39026906071091394,16.210193195156773,upper
60,5,0.71308192835,62.85706015808808,1.8551811783606333e-4,0.8421531974937171,34.979626636107575,upper
61,5,0.717178756243,42.88022683512123,1.2655792292588685e-4,0.5745053944239641,23.86262292559889,upper
62,5,0.713220394193,62.32905813531441,1.8395975762589367e-4,0.8350790742266782,34.68579626011988,upper
63,5,0.716739137862,45.10726401846484,1.331308639060366e-4,0.6043430368490672,25.101957520347106,upper
64,5,0.712843225727,63.66217756410573,1.8789436428198034e-4,0.8529400875603275,35.42767027973168,upper
66,5,0.712255305104,65.65661658074107,1.9378080840734064e-4,0.8796614008199891,36.53756520601249,upper
67,4,0.716762260546,45.11385547443458,1.3315031811694352e-4,0.6044313485789999,25.10562563126782,upper
68,4,0.715991101849,0,0,0,0,upper
70,4,0.708904019064,0,0,0,0,upper
80,4,0.7121572705,0,0,0,0,upper
81,4,0.71083507085,0,0,0,0,upper
82,4,0.708534945561,0,0,0,0,upper
83,4,0.716736948334,45.21786828135789,1.334573044781053e-4,0.6058249027431696,25.16350821665123,upper
85,4,0.708562175974,61.12386906761215,1.804027282816259e-4,0.8189320602811121,34.015114820228845,upper
86,5,0.70855068642,62.27466411544199,1.837992175662267e-4,0.8343503080762268,34.65552627132961,upper
96,4,0.715799881783,50.11346568421168,1.479063101041454e-4,0.6714156732323738,27.887882676446722,upper
100,5,0.708706274704,63.68118851227096,1.8795047373592268e-4,0.8531947945215577,35.438249773381955,upper
101,4,0.714970966212,54.50801984412965,1.60876522430751e-4,0.7302935117444893,30.333429180840533,upper
102,5,0.710562302252,67.57882181308061,1.9945405968414852e-4,0.9054149323816397,37.607262407505885,upper
104,5,0.709909113629,66.61103498089048,1.9659770606018196e-4,0.8924486120801269,37.06869407535337,upper
105,5,0.708766351753,64.01634811092384,1.889396733224193e-4,0.8576852324606906,35.624764344615485,upper
106,5,0.708782773851,64.18083090273576,1.8942513251947088e-4,0.8598889580041493,35.71629816167876,upper
107,5,0.715378307491,52.44657812504863,1.5479232462081827e-4,0.702674502347537,29.186247599579904,upper
