"basin","reachid","stream_order","year_earlier","year_later","upstream_length_km","length_bin","mean_catchment_share","pct_change"
"Kuskokwim",15257,3,2018,2022,122.541635444679,5,0.00255032004660716,8.03209344974605
"Kuskokwim",15270,7,2018,2022,14099.5769439653,12,0.171065217665312,-1.3066591633688
"Kuskokwim",15277,4,2018,2022,441.7217538804,7,0.00999956611441303,2.43891275868282
"Kuskokwim",15285,3,2018,2022,105.085404930175,5,0.00137902467364616,-3.33588021519933
"Kuskokwim",15286,3,2018,2022,134.549073514553,5,0.00296714880553427,6.26163942706424
"Kuskokwim",15287,3,2018,2022,131.262146949131,5,0.00306480049674647,-3.46760657359007
"Kuskokwim",15289,3,2018,2022,17.296343936733,2,0.000421118935734166,-3.95364226167496
"Kuskokwim",15294,4,2018,2022,502.477107401143,7,0.0104754323740532,2.31988144994607
"Kuskokwim",15297,3,2018,2022,105.350667146236,5,0.000792778723907638,-0.551066075202206
"Kuskokwim",15303,4,2018,2022,585.212203621707,8,0.0121057664349626,-2.79685089845781
"Kuskokwim",15305,3,2018,2022,710.397660279388,8,0.0135291838175793,13.9704897043208
"Kuskokwim",15310,3,2018,2022,29.8376944433175,3,0.000847037753970501,-3.00784746534575
"Kuskokwim",15318,4,2018,2022,511.274589791225,7,0.0109535708647538,2.18452510529635
"Kuskokwim",15321,4,2018,2022,249.305646541962,6,0.00524930183837587,-5.49297728649622
"Kuskokwim",15322,3,2018,2022,127.547805138103,5,0.00184649026847877,-3.32312330694234
"Kuskokwim",15328,3,2018,2022,85.3905669179332,5,0.00030275673014134,14.1971993565076
"Kuskokwim",15331,3,2018,2022,135.266790539164,5,0.00283557395805747,-3.43052975199573
"Kuskokwim",15334,7,2018,2022,13945.0254435348,12,0.167675430348546,-1.43527374550506
"Kuskokwim",15337,4,2018,2022,301.561790665283,7,0.00976232838688981,0.807818561569512
"Kuskokwim",15340,4,2018,2022,845.629690737875,8,0.0170096293943448,11.0647919020365
"Kuskokwim",15341,4,2018,2022,274.763492249402,6,0.00584569917334619,-5.63553948897846
"Kuskokwim",15354,3,2018,2022,136.171524861962,5,0.00231673511826359,-3.18393176097
"Kuskokwim",15364,3,2018,2022,149.998161826985,6,0.00326739277558905,-3.25663363675766
"Kuskokwim",15365,4,2018,2022,521.836385514776,7,0.0114287037296281,2.09776717346539
"Kuskokwim",15367,5,2018,2022,1428.62065116716,9,0.0244894040692989,4.54137600427394
"Kuskokwim",15369,3,2018,2022,96.7458853872906,5,0.000605330419847001,15.3924327088159
"Kuskokwim",15371,4,2018,2022,383.520352182589,7,0.00769738519861154,-5.98244290329445
"Kuskokwim",15372,4,2018,2022,358.043454743325,7,0.00645810028315653,-5.78859913474067
"Kuskokwim",15375,5,2018,2022,890.829192121761,8,0.022401298833285,-1.24982523007467
"Kuskokwim",15376,4,2018,2022,363.050085105406,7,0.00707401332614815,-5.87619243384683
"Kuskokwim",15383,4,2018,2022,872.424503062482,8,0.0174566236000851,11.23487612009
"Kuskokwim",15391,3,2018,2022,39.2625379959443,3,0.000490628315661654,-2.49969459164413
"Kuskokwim",15396,7,2018,2022,13922.3513272318,12,0.167675430348546,-1.43527374550506
"Kuskokwim",15398,5,2018,2022,971.084264972713,8,0.0229369061552897,-1.31509346811371
"Kuskokwim",15400,4,2018,2022,527.438729956672,7,0.0106562815857063,-5.07582580185964
"Kuskokwim",15401,3,2018,2022,65.5815049153181,4,0.000989852334970966,-3.21554757177763
"Kuskokwim",15403,7,2018,2022,13911.4151672093,12,0.167675430348546,-1.43527374550506
"Kuskokwim",15408,3,2018,2022,109.916949122322,5,0.000221480206432539,-2.31248761530331
"Kuskokwim",15410,3,2018,2022,16.9190599213943,2,0.000165036439205022,-9.42417489737806
"Kuskokwim",15411,3,2018,2022,169.903266587705,6,0.00370100383415345,-2.86044636503288
"Kuskokwim",15412,3,2018,2022,95.661222339969,5,0.000521940687749389,-3.51784768181845
"Kuskokwim",15418,3,2018,2022,115.283239663821,5,0.00092200677222413,18.3272757640942
"Kuskokwim",15429,3,2018,2022,40.4114617635329,4,0.00128411782368653,-2.07659171807526
"Kuskokwim",15436,3,2018,2022,56.7912129268455,4,0.000419908264436948,-10.2250923272572
"Kuskokwim",15440,4,2018,2022,539.531689276676,7,0.0118918775037588,2.14215439626826
"Kuskokwim",15442,3,2018,2022,84.4698707359152,5,0.00108034534535406,-7.291640051772
"Kuskokwim",15447,4,2018,2022,634.007643930456,8,0.0123954251883082,-5.23450234121192
"Kuskokwim",15449,7,2018,2022,13867.6985328575,12,0.167237230873055,-1.42635641697119
"Kuskokwim",15450,3,2018,2022,43.3937541353783,4,0.00043819947549119,-4.88472559211144
"Kuskokwim",15451,3,2018,2022,57.5133813152825,4,0.000239116647765812,2.78466528556635
"Kuskokwim",15454,3,2018,2022,78.2505630018299,5,0.000541321222358246,-7.29091914391437
"Kuskokwim",15461,3,2018,2022,127.808405392361,5,0.00124603211263863,24.3917296605945
"Kuskokwim",15465,3,2018,2022,185.141934310004,6,0.00413423783964708,-2.4759728540334
"Kuskokwim",15470,3,2018,2022,112.58966512073,5,0.00104954347157094,-4.19620253252398
"Kuskokwim",15474,3,2018,2022,63.9424833427561,4,0.000695355206963685,-6.18334157585653
"Kuskokwim",15475,3,2018,2022,154.506135166895,6,0.0015805147648787,29.8766592285774
"Kuskokwim",15482,4,2018,2022,232.734782408196,6,0.00585194664191637,-2.27929986722844
"Kuskokwim",15485,3,2018,2022,129.143831336525,5,0.00120524442633498,-1.74845064031748
"Kuskokwim",15487,4,2018,2022,547.189456977094,8,0.0123397612969466,2.20914914781863
"Kuskokwim",15488,3,2018,2022,152.216353349267,6,0.00159882651644832,-1.69022984472089
"Kuskokwim",15499,7,2018,2022,13857.1447653025,12,0.167237230873055,-1.42635641697119
"Kuskokwim",15503,3,2018,2022,163.91275971344,6,0.0019212047796895,33.9182972694308
"Kuskokwim",15504,4,2018,2022,550.725994321509,8,0.0127828868945267,2.31013866472043
"Kuskokwim",15509,3,2018,2022,179.21657976491,6,0.00198291810440207,-1.90041255565303
"Kuskokwim",15514,4,2018,2022,719.657983995704,8,0.0151212968643113,7.28288496701095
"Kuskokwim",15520,3,2018,2022,115.961038044916,5,0.00158287728011451,-3.99880386369587
"Kuskokwim",15523,4,2018,2022,696.952980348577,8,0.0130755909259535,-5.27656537312946
"Kuskokwim",15524,5,2018,2022,1441.14990469256,9,0.0250486741702444,4.20137777099144
"Kuskokwim",15526,7,2018,2022,13615.4067336781,12,0.161385284231139,-1.39618276629343
"Kuskokwim",15527,3,2018,2022,76.2339510990453,5,0.000978555455770394,-5.68930655855842
"Kuskokwim",15532,4,2018,2022,939.715815353063,8,0.0188785594928841,10.6530474521507
"Kuskokwim",15534,3,2018,2022,93.8965490712323,5,0.00126071571526159,-6.32426861467172
"Kuskokwim",15536,3,2018,2022,120.612484567251,5,0.00211527098692862,-4.12248969197976
"Kuskokwim",15541,4,2018,2022,760.252232570165,8,0.0155625281482938,7.38155488966113
"Kuskokwim",15544,3,2018,2022,108.070564125693,5,0.00152450648203086,-5.99355841105018
"Kuskokwim",15548,7,2018,2022,13607.7603459357,12,0.161385284231139,-1.39618276629343
"Kuskokwim",15551,4,2018,2022,962.586637900383,8,0.0193157554326708,10.8300216746314
"Kuskokwim",15552,3,2018,2022,132.479177488579,5,0.00264891294802091,-4.09599585580665
"Kuskokwim",15562,3,2018,2022,61.3973830972826,4,0.000365808312749202,19.0906232269383
"Kuskokwim",15565,3,2018,2022,175.464110102188,6,0.000689379067247781,-18.1805347057648
"Kuskokwim",15570,5,2018,2022,1454.32575742879,9,0.025624164927403,3.77644189594485
"Kuskokwim",15571,4,2018,2022,889.225114953467,8,0.0144662257525878,-6.22519009570734
"Kuskokwim",15574,3,2018,2022,122.422769914031,5,0.00178819888285001,-5.05132136055083
"Kuskokwim",15578,3,2018,2022,135.240514229662,5,0.00318393930257656,-4.12094059457762
"Kuskokwim",15579,3,2018,2022,74.0199314870523,4,0.000729692587163054,20.4580024415396
"Kuskokwim",15582,4,2018,2022,987.514960132207,8,0.0197759851747024,10.9710359924224
"Kuskokwim",15584,4,2018,2022,202.516548402934,6,0.00222271883250311,-4.56394777041377
"Kuskokwim",15586,3,2018,2022,139.789537356787,5,0.0037162504957687,-4.04329715993163
"Kuskokwim",15596,7,2018,2022,13588.5319078527,12,0.161385284231139,-1.39618276629343
"Kuskokwim",15599,3,2018,2022,105.628241345308,5,0.000168506228919629,-6.45814969749898
"Kuskokwim",15600,3,2018,2022,181.361256166174,6,0.00423802693693499,-4.36828117208989
"Kuskokwim",15612,3,2018,2022,87.4455328403263,5,0.00108711771650278,19.6688315447331
"Kuskokwim",15615,3,2018,2022,118.490377168092,5,0.000229963202358567,-1.4267605190966
"Kuskokwim",15625,4,2018,2022,767.707113193928,8,0.0160159723237975,7.4599246981648
"Kuskokwim",15627,7,2018,2022,13581.4094707487,12,0.161385284231139,-1.39618276629343
"Kuskokwim",15628,4,2018,2022,771.420943527099,8,0.0164697878520764,7.5079240979015
"Kuskokwim",15631,3,2018,2022,87.3618054326385,5,0.000345920058697284,3.70159844698929
"Kuskokwim",15636,3,2018,2022,127.649159508388,5,9.75408809771101e-05,-74.1189890699525
"Kuskokwim",15639,7,2018,2022,13573.3633344573,12,0.161385284231139,-1.39618276629343
"Kuskokwim",15644,4,2018,2022,781.521159893501,8,0.0169240408476205,7.57230391606277
"Kuskokwim",15645,4,2018,2022,302.481177308773,7,0.00257399180152195,-1.69984215781942
"Kuskokwim",15646,3,2018,2022,108.399027090473,5,0.00144515640756436,19.6944886720474
"Kuskokwim",15647,5,2018,2022,1949.2299266642,9,0.0393014576027986,-3.5160689055673
"Kuskokwim",15656,4,2018,2022,910.284626866275,8,0.0151493985146089,-6.44127505340864
"Kuskokwim",15664,4,2018,2022,216.572754474661,6,0.000654617098562546,-0.222848820550441
"Kuskokwim",15665,4,2018,2022,967.600804582058,8,0.0158101550983533,-6.6304456622842
"Kuskokwim",15667,5,2018,2022,770.668286136449,8,0.00430199993894079,0.0348637840850482
"Kuskokwim",15668,3,2018,2022,216.737061431489,6,0.000346271161635084,2.3823846061007
"Kuskokwim",15669,4,2018,2022,439.038909058649,7,0.00134300774101362,2.15140274504618
"Kuskokwim",15670,5,2018,2022,1964.53096167036,9,0.0398578489391174,-3.55140757061866
"Kuskokwim",15673,5,2018,2022,1465.40447994109,9,0.0262191300298942,3.35568886919264
"Kuskokwim",15675,5,2018,2022,3144.77932551053,10,0.0647386779274999,1.16697998128548
"Kuskokwim",15677,4,2018,2022,783.738004494704,8,0.0173775488156273,7.5919278619314
"Kuskokwim",15678,7,2018,2022,11249.0573586043,12,0.111346043329705,-4.75376998351319
"Kuskokwim",15680,6,2018,2022,2354.66941471607,10,0.0322844699636323,2.54917755856828
"Kuskokwim",15683,3,2018,2022,106.975096085708,5,0.00062076815627103,4.50053710324545
"Kuskokwim",15685,5,2018,2022,2954.04007395381,10,0.0600717989351086,1.4575740311384
"Kuskokwim",15686,4,2018,2022,791.868980797289,8,0.0178307747321451,7.61154140991318
"Kuskokwim",15689,5,2018,2022,883.457767968507,8,0.00535891525692299,0.561328801498486
"Kuskokwim",15690,7,2018,2022,13563.1164119834,12,0.161385284231139,-1.39618276629343
"Kuskokwim",15696,7,2018,2022,11213.3448231518,12,0.111346043329705,-4.75376998351319
"Kuskokwim",15699,3,2018,2022,123.804936326936,5,0.00180371544440199,19.724313949594
"Kuskokwim",15700,3,2018,2022,172.036662082109,6,0.00252687704281306,20.1810637330614
"Kuskokwim",15703,7,2018,2022,11244.9069181115,12,0.111346043329705,-4.75376998351319
"Kuskokwim",15714,4,2018,2022,796.024161614168,8,0.0182857802144523,7.62220231947884
"Kuskokwim",15715,3,2018,2022,136.975377002596,5,0.0021621925397007,19.8960388048839
"Kuskokwim",15719,7,2018,2022,11200.9125078545,12,0.111346043329705,-4.75376998351319
"Kuskokwim",15724,7,2018,2022,11203.3981027444,12,0.111346043329705,-4.75376998351319
"Kuskokwim",15725,7,2018,2022,11078.730801587,12,0.110870121864421,-4.7527450118085
"Kuskokwim",15726,5,2018,2022,2306.89819291034,10,0.0500392409014333,6.02128826207187
"Kuskokwim",15727,7,2018,2022,11208.0782004362,12,0.111346043329705,-4.75376998351319
"Kuskokwim",15731,6,2018,2022,2402.702451257,10,0.0329838359068556,2.14211746329527
"Kuskokwim",15733,7,2018,2022,11157.3976905686,12,0.111346043329705,-4.75376998351319
"Kuskokwim",15737,7,2018,2022,11216.2365677126,12,0.111346043329705,-4.75376998351319
"Kuskokwim",15739,6,2018,2022,2455.18565564375,10,0.03361699578435,1.77725382702501
"Kuskokwim",15741,3,2018,2022,80.4603185494967,5,0.00012456119117211,-74.1873582846068
"Kuskokwim",15742,7,2018,2022,11146.0228011658,12,0.111346043329705,-4.75376998351319
"Kuskokwim",15743,3,2018,2022,66.2104316252264,4,6.60203081545686e-05,-58.9351481436894
"Kuskokwim",15744,4,2018,2022,817.996394531398,8,0.0191927464165715,7.659139578728
"Kuskokwim",15747,7,2018,2022,11223.7728208176,12,0.111346043329705,-4.75376998351319
"Kuskokwim",15749,4,2018,2022,804.34052479415,8,0.018739286672504,7.63919798595488
"Kuskokwim",15750,4,2018,2022,225.152256852082,6,0.00232789856389178,-7.14124449378485
"Kuskokwim",15751,3,2018,2022,75.2422122846494,4,0.000150270043493345,-16.7587408360541
"Kuskokwim",15753,3,2018,2022,95.3646962935312,5,0.000337149979743645,-10.5576032467784
"Kuskokwim",15756,7,2018,2022,11218.284612168,12,0.111346043329705,-4.75376998351319
"Kuskokwim",15758,7,2018,2022,11132.9157849795,12,0.111346043329705,-4.75376998351319
"Kuskokwim",15768,4,2018,2022,857.034024003394,8,0.0196655553792751,7.51870569662932
"Kuskokwim",15769,4,2018,2022,277.275209982158,6,0.00271140728878871,-17.2966348669828
"Kuskokwim",15771,4,2018,2022,253.183891661088,6,0.00251822388416125,-12.5592488152147
"Kuskokwim",15772,4,2018,2022,248.346746576732,6,0.00242069362816443,-10.082974058906
"Kuskokwim",15773,3,2018,2022,121.356990120433,5,0.000524523056905972,-8.73162715789175
"Kuskokwim",15775,4,2018,2022,260.975820051703,6,0.00261727536808821,-14.9400990756361
"Kuskokwim",15777,4,2018,2022,428.018051893901,7,0.00287792105190794,-21.9910874165376
"Kuskokwim",15794,7,2018,2022,7923.18593037716,12,0.0461314439369215,-12.8558061031961
"Kuskokwim",15799,4,2018,2022,246.365601922925,6,0.000840820778658621,-28.3752666002593
"Kuskokwim",15810,5,2018,2022,2130.32037095012,10,0.04708736389973,5.21674840951771
"Kuskokwim",15819,3,2018,2022,120.137683541849,5,0.000172245837433703,-108.150812264105
"Kuskokwim",15821,4,2018,2022,254.655326186746,6,0.00098197063865154,-27.4853768098924
"Kuskokwim",15828,3,2018,2022,52.689344332118,4,0.000475921465283903,-4.996096573627
"Kuskokwim",15835,4,2018,2022,1207.1586788611,9,0.0265192842055446,3.39958581746607
"Kuskokwim",15841,4,2018,2022,902.537278897327,8,0.0201424761010878,7.35524450550752
"Kuskokwim",15842,7,2018,2022,7883.70097278913,12,0.0461314439369215,-12.8558061031961
"Kuskokwim",15850,5,2018,2022,1670.07035175932,9,0.00421415212005588,-42.6398806981609
"Kuskokwim",15853,3,2018,2022,90.5018644890151,5,0.000166320436507121,-97.6169297946587
"Kuskokwim",15858,3,2018,2022,94.5700436573466,5,7.08455853966424e-05,-138.494272713513
"Kuskokwim",15866,3,2018,2022,27.0574432444141,3,8.43208337890598e-05,-24.2975022641075
"Kuskokwim",15869,3,2018,2022,32.0057680827336,3,0.000166982721757767,-27.0881535678977
"Kuskokwim",15872,3,2018,2022,32.8830948744725,3,0.000249204346056694,-28.0759340942475
"Kuskokwim",15875,3,2018,2022,37.3678662266723,3,0.00032981542617029,-28.9217273166268
"Kuskokwim",15877,5,2018,2022,1392.4464759765,9,0.00318042416828407,-45.2686671526223
"Kuskokwim",15881,7,2018,2022,7751.88405003827,12,0.0449196245774395,-13.1480883038558
"Kuskokwim",15884,5,2018,2022,1384.62334237169,9,0.00313435472026144,-43.5864605195733
"Kuskokwim",15891,3,2018,2022,42.0091298467307,4,0.000409553069618225,-33.4372302438764
"Kuskokwim",15902,3,2018,2022,47.8127629799381,4,0.000481449877177619,-38.2767600315584
"Kuskokwim",15904,3,2018,2022,49.7532029554379,4,3.99974532297941e-05,-112.180187248057
"Kuskokwim",15907,7,2018,2022,7756.9265520105,12,0.0449196245774395,-13.1480883038558
"Kuskokwim",15909,5,2018,2022,1678.61642465993,9,0.00427228521227687,-44.082897106569
"Kuskokwim",15912,7,2018,2022,7878.84576422919,12,0.0461314439369215,-12.8558061031961
"Kuskokwim",15915,5,2018,2022,1366.44677221581,9,0.00309795969979922,-41.9455806578848
"Kuskokwim",15918,5,2018,2022,1725.817904157,9,0.00451980429791981,-48.1093137380776
"Kuskokwim",15924,3,2018,2022,74.6384674035844,4,8.23352203311744e-05,-114.529448657458
"Kuskokwim",15928,5,2018,2022,1686.4564725647,9,0.00440286930739946,-47.0959199762737
"Kuskokwim",15932,6,2018,2022,5293.92380056433,11,0.0113026287930895,-60.5509146608032
"Kuskokwim",15933,5,2018,2022,1684.74497675949,9,0.00433347962093363,-45.5727887550769
"Kuskokwim",15934,3,2018,2022,85.5343728204177,5,0.000126024208956948,-115.622387204387
"Kuskokwim",15941,3,2018,2022,104.29302835936,5,0.00121181935948202,-1.48906355749525
"Kuskokwim",15957,4,2018,2022,142.127952951171,5,0.000683381110127612,-58.1556637650711
"Kuskokwim",15973,3,2018,2022,73.3116730516845,4,8.10421336368768e-06,-200
"Kuskokwim",15977,3,2018,2022,164.614494432334,6,2.36759067216207e-05,-200
"Kuskokwim",15980,5,2018,2022,3556.23863753903,10,0.00646359210710671,-72.8766868105781
"Kuskokwim",15982,5,2018,2022,1354.27380982225,9,0.00306770600433566,-40.3404862845694
"Kuskokwim",15984,4,2018,2022,433.43394799807,7,0.00292762243976427,-24.3495128911131
"Kuskokwim",15992,3,2018,2022,93.824687430028,5,0.000168958306993876,-119.453769976959
"Kuskokwim",15993,4,2018,2022,1173.26077655645,9,0.026069929267148,3.33067291217341
"Kuskokwim",15994,3,2018,2022,66.8525994079936,4,0.00075533894927474,-1.38310661911299
"Kuskokwim",15995,4,2018,2022,1094.30140665293,9,0.0250299914360961,2.8365581939637
"Kuskokwim",16006,3,2018,2022,36.4042678687917,3,0.000269412933269398,20.8334000115914
"Kuskokwim",16008,3,2018,2022,153.236322309636,6,1.71029888556042e-05,-200
"Kuskokwim",16013,4,2018,2022,147.076415111259,6,0.000717068136002125,-63.5670134146611
"Kuskokwim",16016,3,2018,2022,124.864298785549,5,1.58579651209235e-05,-200
"Kuskokwim",16017,4,2018,2022,154.56239840964,6,0.00074667270887327,-68.0620816376826
"Kuskokwim",16025,5,2018,2022,3531.56575371678,10,0.00590049562117314,-79.1909663318395
"Kuskokwim",16030,3,2018,2022,45.6731316552569,4,0.000205096477742577,-15.4726228084981
"Kuskokwim",16034,3,2018,2022,36.9810328219491,3,0.000111134203698974,-12.2599263878396
"Kuskokwim",16036,3,2018,2022,172.662781547282,6,2.98396948013416e-05,-200
"Kuskokwim",16037,3,2018,2022,62.0795675739384,4,0.000589608149405421,20.303339984147
"Kuskokwim",16040,5,2018,2022,3497.72210911976,10,0.00537516514352263,-87.0181022742578
"Kuskokwim",16042,5,2018,2022,3467.61274506877,10,0.0049344531493757,-95.8568869659251
"Kuskokwim",16045,3,2018,2022,96.9708072985556,5,2.91566856223112e-05,-167.492558485685
"Kuskokwim",16049,3,2018,2022,145.907411295669,5,1.31133360324099e-05,-200
"Kuskokwim",16053,3,2018,2022,32.7903340195653,3,2.44612433096353e-06,-200
"Kuskokwim",16055,3,2018,2022,107.856123726305,5,1.0575547242622e-05,-200
"Kuskokwim",16056,4,2018,2022,622.648647969208,8,0.00297775452535552,-29.7892868478891
"Kuskokwim",16058,3,2018,2022,146.417144706828,5,1.80784063784356e-05,-200
"Kuskokwim",16062,5,2018,2022,1337.55997522133,9,0.00304366021208825,-38.8262949319379
"Kuskokwim",16063,3,2018,2022,96.1690832912254,5,0.000206299291526798,-128.479201809161
"Kuskokwim",16065,3,2018,2022,79.7996163376605,5,8.66358092317632e-06,-200
"Kuskokwim",16068,5,2018,2022,3458.32770426714,10,0.00457216265907873,-104.692725760337
"Kuskokwim",16069,4,2018,2022,254.156948504451,6,0.000791146820999392,-74.9566261576259
"Kuskokwim",16074,3,2018,2022,45.4586119588789,4,4.38745479601159e-06,-200
"Kuskokwim",16080,3,2018,2022,51.2069210599433,4,6.81766942583744e-06,-200
"Kuskokwim",16083,3,2018,2022,110.118573618088,5,0.000246984607703878,-129.102584901019
"Kuskokwim",16086,3,2018,2022,27.0142485205863,3,0.000106766781580449,-11.5919678228886
"Kuskokwim",16093,4,2018,2022,141.485689294176,5,0.000501515126628718,-72.4732404744768
"Kuskokwim",16094,3,2018,2022,29.5796486144571,3,0.000208027546122337,-8.17640699030835
"Kuskokwim",16095,4,2018,2022,1034.42095505618,8,0.024581135207797,2.76437539726592
"Kuskokwim",16096,3,2018,2022,50.880968784613,4,0.000290734746591531,-21.8111779609125
"Kuskokwim",16097,4,2018,2022,267.899855625092,6,0.00080329664804605,-77.4232369828381
"Kuskokwim",16101,4,2018,2022,157.770102297852,6,0.000540908840248727,-77.857304417746
"Kuskokwim",16103,3,2018,2022,52.3155398045806,4,0.00135419377693122,20.344981844737
"Kuskokwim",16106,5,2018,2022,3431.63336742904,10,0.00426174194196635,-113.532359529896
"Kuskokwim",16110,3,2018,2022,54.6841794066566,4,0.000369991872546796,-30.1650701815576
"Kuskokwim",16123,4,2018,2022,989.98963226598,8,0.0241300531476435,2.66980455972389
"Kuskokwim",16125,3,2018,2022,39.0277918296891,3,0.00101222991257015,19.6124652202629
"Kuskokwim",16127,3,2018,2022,74.4123761558064,4,0.00044072972917198,-37.9102078272298
"Kuskokwim",16129,3,2018,2022,58.5941388837004,4,0.000453614707554866,-1.01467559568408
"Kuskokwim",16131,4,2018,2022,935.008805273379,8,0.0223238675284219,1.52002592812086
"Kuskokwim",16139,3,2018,2022,63.3216893124667,4,0.000914502247376348,-1.79878877565265
"Kuskokwim",16144,3,2018,2022,80.2342380069807,5,0.00139065169246444,-3.16400273166248
"Kuskokwim",16150,4,2018,2022,286.218349147673,7,0.000811154403309083,-79.5415282159449
"Kuskokwim",16159,3,2018,2022,100.025478685811,5,0.00187206816750487,-3.30532469192984
"Kuskokwim",16163,5,2018,2022,1281.75021357307,9,0.00303065605504825,-37.7442469898714
"Kuskokwim",16168,4,2018,2022,909.652300883758,8,0.021879923486214,1.29960329342546
"Kuskokwim",16170,4,2018,2022,892.912696383799,8,0.0214405337977867,1.06447160158243
"Kuskokwim",16174,4,2018,2022,645.73156861466,8,5.05226974355869e-05,-200
"Kuskokwim",16175,3,2018,2022,26.1528999487134,3,0.000670536938075387,18.5994475489733
"Kuskokwim",16179,3,2018,2022,149.106201536178,6,0.000460939593805041,-44.2766677222949
"Kuskokwim",16182,4,2018,2022,374.02517127705,7,0.0109866185570063,-2.41570572810035
"Kuskokwim",16185,3,2018,2022,149.996951697862,6,2.03415939598989e-05,-200
"Kuskokwim",16196,3,2018,2022,156.80395402964,6,2.29077964889992e-05,-200
"Kuskokwim",16197,3,2018,2022,44.6706575064644,4,0.00100653164647867,16.7850295411206
"Kuskokwim",16200,3,2018,2022,16.9575607163903,2,0.000332300996055756,18.0665656185905
"Kuskokwim",16201,4,2018,2022,175.302963742735,6,0.000578068024283521,-83.1415603439625
"Kuskokwim",16205,3,2018,2022,24.8462538423581,3,7.15660059323775e-05,-70.5177029881332
"Kuskokwim",16208,4,2018,2022,428.343742645952,7,0.0114136235015468,-2.27223118449738
"Kuskokwim",16210,4,2018,2022,633.890162348175,8,4.82266999258801e-05,-200
"Kuskokwim",16214,4,2018,2022,188.477254327127,6,0.000615009895893994,-87.8456218498276
"Kuskokwim",16217,3,2018,2022,268.422263943659,6,3.08993918394913e-05,-200
"Kuskokwim",16218,4,2018,2022,624.998516032126,8,0.0160609474417383,-1.43561823436593
"Kuskokwim",16219,3,2018,2022,285.60048424853,7,3.29880411170957e-05,-200
"Kuskokwim",16223,3,2018,2022,176.623441559767,6,2.59419793543428e-05,-200
"Kuskokwim",16225,4,2018,2022,847.798795505116,8,0.0200010428186518,0.05259252770377
"Kuskokwim",16227,4,2018,2022,251.40567693688,6,0.000717510733304827,-89.9361318548058
"Kuskokwim",16228,4,2018,2022,805.264795831191,8,0.0195782234021292,-0.269623131376253
"Kuskokwim",16232,4,2018,2022,515.704189727254,7,0.0137615151756966,-1.43149298305544
"Kuskokwim",16236,4,2018,2022,333.13034398878,7,0.0105564828409037,-2.5273251222538
"Kuskokwim",16237,5,2018,2022,3394.79832658006,10,0.0039883897165063,-121.938526443841
"Kuskokwim",16238,3,2018,2022,37.8612564627284,3,0.000668096223019864,15.8941055152662
"Kuskokwim",16239,3,2018,2022,292.381718392462,7,3.51289435562645e-05,-200
"Kuskokwim",16240,4,2018,2022,511.452038276125,7,4.09927133340041e-05,-200
"Kuskokwim",16244,3,2018,2022,54.7012529424776,4,0.000326978446085646,2.714327230906
"Kuskokwim",16247,4,2018,2022,489.006769236092,7,3.90684291175392e-05,-200
"Kuskokwim",16254,4,2018,2022,308.723350920683,7,0.00969466962337124,-2.63283123580822
"Kuskokwim",16255,4,2018,2022,322.827666276161,7,0.0101311818287176,-2.59603707578794
"Kuskokwim",16259,4,2018,2022,622.903253221468,8,4.6536709472383e-05,-200
"Kuskokwim",16260,4,2018,2022,304.877461842124,7,0.00924828034463873,-2.77470007570583
"Kuskokwim",16266,3,2018,2022,79.8550865092104,5,0.00192191356530657,1.27840176944842
"Kuskokwim",16271,4,2018,2022,294.818877713504,7,0.00835698486580787,-3.00466464353855
"Kuskokwim",16272,4,2018,2022,317.725600067413,7,0.000813106560982755,-80.5256586533588
"Kuskokwim",16276,4,2018,2022,302.912486382656,7,0.00880296620053574,-2.88857938857196
"Kuskokwim",16279,3,2018,2022,193.878745973113,6,1.99496249294579e-06,-200
"Kuskokwim",16281,5,2018,2022,3208.21440976675,10,0.00333234633984649,-125.394390418004
"Kuskokwim",16284,4,2018,2022,278.929114737976,6,0.00790924114678701,-3.15208221033213
"Kuskokwim",16285,3,2018,2022,155.787893922065,6,0.000505673416013738,-115.573215597662
"Kuskokwim",16294,3,2018,2022,67.1833174828058,4,0.0015465503655528,0.189516035110171
"Kuskokwim",16297,5,2018,2022,3192.6712304572,10,0.00325503805927829,-124.862794101963
"Kuskokwim",16303,3,2018,2022,177.936701709638,6,0.00309700967359063,3.42079668697868
"Kuskokwim",16309,4,2018,2022,595.454251556952,8,4.47202821797394e-05,-200
"Kuskokwim",16310,3,2018,2022,249.626215830672,6,2.87972045331681e-05,-200
"Kuskokwim",16311,3,2018,2022,61.1844880422757,4,0.00116456481216659,-0.459763474478677
"Kuskokwim",16315,4,2018,2022,277.261017207617,6,0.00746312181693638,-3.27865302115165
"Kuskokwim",16316,3,2018,2022,30.197710952251,3,0.000330955662221643,16.6452386227016
"Kuskokwim",16319,3,2018,2022,137.601591027224,5,0.000447804338989084,-112.447690931839
"Kuskokwim",16323,3,2018,2022,154.936692220364,6,0.00270908108108607,1.64082115756795
"Kuskokwim",16325,4,2018,2022,574.871947449858,8,4.2840171093847e-05,-200
"Kuskokwim",16332,5,2018,2022,3179.22022252814,10,0.00318876181413391,-124.344875377519
"Kuskokwim",16341,3,2018,2022,53.1850299676871,4,0.000781235136330429,-1.01503687723819
"Kuskokwim",16344,3,2018,2022,47.7221998764514,4,4.70145212239989e-05,-166.342652470951
