"basin","stream_order","reachid","absolute_cv","basin_cv","cv_ratio_to_basin","anomaly_pct"
"Yukon",4,3006,0.652112170681391,0.269904778750575,2.41608234467024,141.608234467024
"Yukon",4,3013,0.619948338031673,0.269904778750575,2.29691501166262,129.691501166262
"Yukon",4,3017,0.501234777624694,0.269904778750575,1.85708004113516,85.7080041135161
"Yukon",4,3022,0.127022472975296,0.269904778750575,0.470619577627708,-52.9380422372292
"Yukon",4,3030,0.54450192966548,0.269904778750575,2.01738528745601,101.738528745601
"Yukon",4,3033,0.384503422547811,0.269904778750575,1.42458916188046,42.4589161880456
"Yukon",4,3038,0.650507358095889,0.269904778750575,2.41013649742392,141.013649742392
"Yukon",4,3041,0.620288516717863,0.269904778750575,2.29817537721733,129.817537721733
"Yukon",4,3049,0.639532824365425,0.269904778750575,2.36947573631674,136.947573631674
"Yukon",4,3068,0.619217163808655,0.269904778750575,2.29420600359539,129.420600359539
"Yukon",4,3096,0.63660719850145,0.269904778750575,2.35863626219732,135.863626219732
"Yukon",4,3108,0.37966877994096,0.269904778750575,1.40667676096176,40.6676760961765
"Yukon",4,3128,0.619914797018575,0.269904778750575,2.29679074186179,129.679074186179
"Yukon",4,3158,0.641430715631513,0.269904778750575,2.37650744310931,137.650744310931
"Yukon",4,3163,0.384418054245922,0.269904778750575,1.42427287143801,42.427287143801
"Yukon",4,3171,0.380368709371039,0.269904778750575,1.40927000674762,40.9270006747624
"Yukon",4,3176,0.617490454121777,0.269904778750575,2.28780852632629,128.780852632629
"Yukon",4,3197,0.619672003770046,0.269904778750575,2.29589119036199,129.589119036199
"Yukon",4,3207,0.36895921491443,0.269904778750575,1.36699771164628,36.6997711646275
"Yukon",4,3218,0.373423088279077,0.269904778750575,1.38353640868347,38.3536408683469
"Yukon",4,3236,0.381555659159893,0.269904778750575,1.4136676680056,41.3667668005602
"Yukon",4,3242,0.378649224166937,0.269904778750575,1.40289929626202,40.2899296262018
"Yukon",4,3249,0.375216030182781,0.269904778750575,1.39017927700171,39.0179277001712
"Yukon",4,3253,0.428066183744224,0.269904778750575,1.58598964318379,58.5989643183791
"Yukon",4,3258,2,0.269904778750575,7.41002070900066,641.002070900066
"Yukon",4,3279,0.630062901039567,0.269904778750575,2.33438957233811,133.438957233811
"Yukon",4,3283,0.3582801876077,0.269904778750575,1.32743180489885,32.743180489885
"Yukon",4,3286,0.650553866424472,0.269904778750575,2.41030881126289,141.030881126289
"Yukon",4,3297,0.647630469083488,0.269904778750575,2.39947759384423,139.947759384423
"Yukon",4,3307,0.377951855388816,0.269904778750575,1.40031553771817,40.0315537718172
"Yukon",4,3375,0.638151214539952,0.269904778750575,2.36435685760748,136.435685760748
"Yukon",4,3404,0.651554298777583,0.269904778750575,2.41401542349015,141.401542349015
"Yukon",4,3411,0.301911022124304,0.269904778750575,1.11858346310832,11.8583463108323
"Yukon",4,3413,0.620025542619418,0.269904778750575,2.29720105545963,129.720105545963
"Yukon",4,3420,0.480259429860681,0.269904778750575,1.77936616048025,77.9366160480246
"Yukon",4,3433,0.373952173226669,0.269904778750575,1.38549667389271,38.5496673892709
"Yukon",4,3435,0.637757676107173,0.269904778750575,2.36289879363914,136.289879363914
"Yukon",4,3439,0.134693670846371,0.269904778750575,0.499041445171463,-50.0958554828537
"Yukon",4,3463,0.336340486421771,0.269904778750575,1.24614498483034,24.6144984830338
"Yukon",4,3466,0.647206148257192,0.269904778750575,2.39790548078917,139.790548078917
"Yukon",4,3473,0.633094662285518,0.269904778750575,2.34562227914673,134.562227914673
"Yukon",4,3478,0.623817316643821,0.269904778750575,2.31124961748197,131.124961748197
"Yukon",4,3485,0.6519839249882,0.269904778750575,2.41560719304905,141.560719304905
"Yukon",4,3490,0.305666757953582,0.269904778750575,1.13249850324457,13.2498503244565
"Yukon",4,3500,0.66377015672179,0.269904778750575,2.45927530366254,145.927530366254
"Yukon",4,3541,0.604028321875507,0.269904778750575,2.23793118696021,123.793118696021
"Yukon",4,3543,0.543404204391687,0.269904778750575,2.01331820395021,101.331820395021
"Yukon",4,3544,0.381187896686356,0.269904778750575,1.41230510423315,41.2305104233152
"Yukon",4,3546,0.621717110088489,0.269904778750575,2.30346833044787,130.346833044787
"Yukon",4,3547,0.367922838253459,0.269904778750575,1.36315792538622,36.3157925386216
"Yukon",4,3550,0.364317401632371,0.269904778750575,1.34979974537259,34.9799745372591
"Yukon",4,3556,0.304889966589255,0.269904778750575,1.12962048319645,12.9620483196448
"Yukon",4,3567,0.656510576059078,0.269904778750575,2.43237848213786,143.237848213786
"Yukon",4,3593,0.366311506789909,0.269904778750575,1.35718792562923,35.7187925629229
"Yukon",4,3594,0.632819823324753,0.269904778750575,2.34460399795128,134.460399795128
"Yukon",4,3597,0.65229388030912,0.269904778750575,2.41675558072249,141.675558072249
"Yukon",4,3598,0.328848061097864,0.269904778750575,1.21838547142494,21.8385471424943
"Yukon",4,3608,0.592650858787318,0.269904778750575,2.19577756841052,119.577756841052
"Yukon",4,3622,0.371498280701493,0.269904778750575,1.3764049766781,37.6404976678102
"Yukon",4,3639,0.620045430426789,0.269904778750575,2.29727473999187,129.727473999187
"Yukon",4,3641,0.620585932297165,0.269904778750575,2.29927730501824,129.927730501824
"Yukon",4,3643,0.631528937147163,0.269904778750575,2.33982125129682,133.982125129682
"Yukon",4,3652,0.438506585776644,0.269904778750575,1.62467144081905,62.4671440819054
"Yukon",4,3654,0.373602577410202,0.269904778750575,1.38420141777281,38.4201417772807
"Yukon",4,3656,0.373653104013246,0.269904778750575,1.38438861936026,38.4388619360264
"Yukon",4,3665,0.623357917445165,0.269904778750575,2.3095475386941,130.95475386941
"Yukon",4,3711,0.64246635664811,0.269904778750575,2.38034450379935,138.034450379935
"Yukon",4,3759,0.624057317833455,0.269904778750575,2.31213882437465,131.213882437465
"Yukon",4,3768,0.620027657575484,0.269904778750575,2.29720889139375,129.720889139375
"Yukon",4,3774,0.638794294140186,0.269904778750575,2.36673947418512,136.673947418512
"Yukon",4,3783,0.338734134741096,0.269904778750575,1.25501347663847,25.5013476638469
"Yukon",4,3797,0.380223556917653,0.269904778750575,1.40873221540485,40.8732215404848
"Yukon",4,3799,0.367280539466086,0.269904778750575,1.36077820172831,36.0778201728314
"Yukon",4,3803,0.37884844291415,0.269904778750575,1.40363740378325,40.3637403783254
"Yukon",4,3813,0.622568988757051,0.269904778750575,2.30662454973567,130.662454973567
"Yukon",4,3845,0.368755078536065,0.269904778750575,1.3662413842507,36.6241384250703
"Yukon",4,3850,0.36258839697616,0.269904778750575,1.34339376521835,34.3393765218349
"Yukon",4,3851,0.373305367826597,0.269904778750575,1.3831002531881,38.3100253188097
"Yukon",4,3867,2,0.269904778750575,7.41002070900066,641.002070900066
"Yukon",4,3870,0.647468298558422,0.269904778750575,2.39887675036966,139.887675036966
"Yukon",4,3872,0.36152135028366,0.269904778750575,1.3394403461739,33.9440346173902
"Yukon",4,3882,0.647587918050631,0.269904778750575,2.3993199418269,139.93199418269
"Yukon",4,3900,0.644664056261172,0.269904778750575,2.38848700362182,138.848700362182
"Yukon",4,3907,0.376774608720516,0.269904778750575,1.39595382662232,39.5953826622321
"Yukon",4,3914,0.649888634732228,0.269904778750575,2.40784412095499,140.784412095499
"Yukon",4,3921,0.594642134194905,0.269904778750575,2.2031552644143,120.31552644143
"Yukon",4,3922,0.410518422239196,0.269904778750575,1.52097500510936,52.097500510936
"Yukon",4,3923,0.379485585088497,0.269904778750575,1.4059980221365,40.5998022136497
"Yukon",4,3943,0.620618567705783,0.269904778750575,2.29939821954509,129.939821954509
"Yukon",4,3945,0.380759910284532,0.269904778750575,1.41071941018281,41.0719410182808
"Yukon",4,3947,0.338019521049029,0.269904778750575,1.25236582550989,25.2365825509893
"Yukon",4,3985,0.282988128171676,0.269904778750575,1.04847394507673,4.84739450767258
"Yukon",4,3999,0.331883942484774,0.269904778750575,1.22963344339848,22.9633443398478
"Yukon",4,4001,0.331785744288546,0.269904778750575,1.22926961806466,22.9269618064662
"Yukon",4,4002,0.619006684013806,0.269904778750575,2.29342617377606,129.342617377606
"Yukon",4,4027,0.300503058815429,0.269904778750575,1.11336694447019,11.3366944470186
"Yukon",4,4038,0.342587121691429,0.269904778750575,1.26928883318521,26.928883318521
"Yukon",4,4040,0.371203332581397,0.269904778750575,1.37531219083911,37.5312190839107
"Yukon",4,4054,0.620152733818844,0.269904778750575,2.2976723001705,129.76723001705
"Yukon",4,4070,0.647470827541079,0.269904778750575,2.39888612027659,139.888612027659
"Yukon",4,4074,0.644580773481617,0.269904778750575,2.38817844006122,138.817844006122
"Yukon",4,4099,0.646620107938201,0.269904778750575,2.39573419533915,139.573419533915
"Yukon",4,4114,0.620996560562062,0.269904778750575,2.30079868699153,130.079868699153
"Yukon",4,4117,0.436116253206499,0.269904778750575,1.61581523389597,61.5815233895966
"Yukon",4,4122,0.439752904247726,0.269904778750575,1.62928906365941,62.9289063659414
"Yukon",4,4125,0.648656864570786,0.269904778750575,2.40328039975248,140.328039975248
"Yukon",4,4142,0.160200119741622,0.269904778750575,0.593543102434903,-40.6456897565097
"Yukon",4,4149,0.617398668247969,0.269904778750575,2.28746845871344,128.746845871344
"Yukon",4,4152,0.381720281606157,0.269904778750575,1.41427759587359,41.4277595873594
"Yukon",4,4156,0.647127177971629,0.269904778750575,2.39761289506346,139.761289506346
"Yukon",4,4158,0.377675468509495,0.269904778750575,1.39929152146844,39.9291521468442
"Yukon",4,4177,0.454674962443845,0.269904778750575,1.68457544378649,68.4575443786492
"Yukon",4,4180,0.651888762941021,0.269904778750575,2.41525461667889,141.525461667889
"Yukon",4,4197,0.648145056548962,0.269904778750575,2.4013841457321,140.13841457321
"Yukon",4,4200,0.69825042499289,0.269904778750575,2.58702505463291,158.702505463291
"Yukon",4,4210,0.374702929869813,0.269904778750575,1.38827823502927,38.8278235029266
"Yukon",4,4213,0.641337120015988,0.269904778750575,2.37616067038466,137.616067038466
"Yukon",4,4223,0.372724451508752,0.269904778750575,1.38094795221538,38.0947952215382
"Yukon",4,4227,0.373923289727258,0.269904778750575,1.38538966022832,38.5389660228319
"Yukon",4,4236,0.365785120273846,0.269904778750575,1.35523765813675,35.5237658136745
"Yukon",4,4241,0.621431041638497,0.269904778750575,2.30240844387856,130.240844387856
"Yukon",4,4272,0.641828549587972,0.269904778750575,2.37798142203736,137.798142203736
"Yukon",4,4278,0.397506106682519,0.269904778750575,1.47276424123584,47.2764241235843
"Yukon",4,4282,0.647440323558613,0.269904778750575,2.3987731027057,139.87731027057
"Yukon",4,4293,0.650124415036877,0.269904778750575,2.4087176894251,140.87176894251
"Yukon",4,4303,0.646283342491391,0.269904778750575,2.39448647587169,139.448647587169
"Yukon",4,4306,0.371506331086468,0.269904778750575,1.37643480343779,37.6434803437792
"Yukon",4,4315,0.375233288555741,0.269904778750575,1.39024321945223,39.0243219452229
"Yukon",4,4323,0.663804245545285,0.269904778750575,2.45940160310656,145.940160310656
"Yukon",4,4342,0.623477412379682,0.269904778750575,2.30999026866379,130.999026866379
"Yukon",4,4343,0.113320810435965,0.269904778750575,0.419854776045618,-58.0145223954382
"Yukon",4,4366,0.189725030672395,0.269904778750575,0.702933203149115,-29.7066796850885
"Yukon",4,4367,0.349606882869909,0.269904778750575,1.29529712103759,29.5297121037594
"Yukon",4,4374,0.638380455372688,0.269904778750575,2.36520619726644,136.520619726644
"Yukon",4,4381,0.199092857542067,0.269904778750575,0.737641098700416,-26.2358901299584
"Yukon",4,4385,0.641774910440669,0.269904778750575,2.3777826884412,137.77826884412
"Yukon",4,4397,0.642030009963941,0.269904778750575,2.37872783481635,137.872783481635
"Yukon",4,4399,0.656960812560966,0.269904778750575,2.43404661303933,143.404661303933
"Yukon",4,4407,0.623351397570107,0.269904778750575,2.3095233824895,130.95233824895
"Yukon",4,4408,0.637846347836263,0.269904778750575,2.36322732331357,136.322732331357
"Yukon",4,4435,0.647025118168016,0.269904778750575,2.3972347624343,139.72347624343
"Yukon",4,4455,0.343545110447125,0.269904778750575,1.27283819144456,27.2838191444559
"Yukon",4,4477,0.637796064451894,0.269904778750575,2.36304102285383,136.304102285383
"Yukon",4,4481,0.380957412485072,0.269904778750575,1.41145115788084,41.1451157880844
"Yukon",4,4498,0.288527822710128,0.269904778750575,1.06899857070246,6.89985707024576
"Yukon",4,4501,0.623368564861141,0.269904778750575,2.30958698748054,130.958698748054
"Yukon",4,4512,0.664711292009771,0.269904778750575,2.46276221964949,146.276221964949
"Yukon",4,4516,0.373690492550324,0.269904778750575,1.38452714427728,38.4527144277278
"Yukon",4,4523,0.623668693841176,0.269904778750575,2.31069896845925,131.069896845925
"Yukon",4,4530,0.62153393462401,0.269904778750575,2.30278966345529,130.278966345529
"Yukon",4,4547,0.650289360223843,0.269904778750575,2.40932881305073,140.932881305073
"Yukon",4,4550,0.647327497137709,0.269904778750575,2.39835507964799,139.835507964799
"Yukon",4,4556,0.443498055445398,0.269904778750575,1.64316488762596,64.3164887625959
"Yukon",4,4569,0.361000910047345,0.269904778750575,1.33751210970945,33.7512109709454
"Yukon",4,4571,0.644016933619132,0.269904778750575,2.38608940753243,138.608940753243
"Yukon",4,4573,0.642821576491693,0.269904778750575,2.38166059699795,138.166059699795
"Yukon",4,4583,0.478416990381729,0.269904778750575,1.77253990313319,77.2539903133189
"Yukon",4,4592,0.678872662920126,0.269904778750575,2.51523024550628,151.523024550628
"Yukon",4,4620,0.284432450859596,0.269904778750575,1.05382517559071,5.38251755907098
"Yukon",4,4624,0.371835967460577,0.269904778750575,1.37765610961708,37.7656109617083
"Yukon",4,4630,0.641474287235291,0.269904778750575,2.37666887635247,137.666887635247
"Yukon",4,4631,0.623780863712109,0.269904778750575,2.31111455899252,131.111455899252
"Yukon",4,4632,0.619481380470486,0.269904778750575,2.29518492906331,129.518492906331
"Yukon",4,4634,0.266027479453901,0.269904778750575,0.985634565958327,-1.43654340416727
"Yukon",4,4648,0.373753546046442,0.269904778750575,1.38476075813328,38.4760758133283
"Yukon",4,4655,0.213622120695385,0.269904778750575,0.79147216912672,-20.852783087328
"Yukon",4,4659,0.372659434788605,0.269904778750575,1.38070706459402,38.0707064594021
"Yukon",4,4689,0.286876696517336,0.269904778750575,1.06288113106158,6.28811310615787
"Yukon",4,4695,0.387694680930981,0.269904778750575,1.43641280723399,43.6412807233985
"Yukon",4,4701,0.6214323393813,0.269904778750575,2.30241325202908,130.241325202908
"Yukon",4,4720,0.641306894949615,0.269904778750575,2.37604868620078,137.604868620078
"Yukon",4,4733,0.61912481228686,0.269904778750575,2.29386384025089,129.386384025089
"Yukon",4,4737,0.47247890660078,0.269904778750575,1.75053924123888,75.0539241238885
"Yukon",4,4739,0.632406827137082,0.269904778750575,2.34307384279959,134.307384279959
"Yukon",4,4759,0.374462106966594,0.269904778750575,1.38738598367924,38.7385983679242
"Yukon",4,4769,0.370760508891188,0.269904778750575,1.37367152448166,37.3671524481663
"Yukon",4,4773,0.377165733785185,0.269904778750575,1.39740294903682,39.7402949036823
"Yukon",4,4783,0.668743277488604,0.269904778750575,2.47770076759776,147.770076759776
"Yukon",4,4792,0.372972772619581,0.269904778750575,1.38186798450224,38.1867984502244
"Yukon",4,4805,0.277561875472744,0.269904778750575,1.02836962264105,2.83696226410475
"Yukon",4,4806,0.366873351507581,0.269904778750575,1.35926956612582,35.9269566125825
"Yukon",4,4810,0.385361874749863,0.269904778750575,1.4277697361779,42.7769736177899
"Yukon",4,4823,0.641405530516777,0.269904778750575,2.37641413199843,137.641413199843
"Yukon",4,4825,0.66066191831704,0.269904778750575,2.44775924818868,144.775924818868
"Yukon",4,4833,0.309301140007652,0.269904778750575,1.14596392638711,14.5963926387105
"Yukon",4,4861,0.390849098788221,0.269904778750575,1.44809995805748,44.809995805748
"Yukon",4,4865,0.121618479208906,0.269904778750575,0.450597724767581,-54.9402275232419
"Yukon",4,4869,0.369194948023274,0.269904778750575,1.36787110525544,36.7871105255439
"Yukon",4,4870,0.126811418340783,0.269904778750575,0.469837618021474,-53.0162381978526
"Yukon",4,4876,0.641295641700982,0.269904778750575,2.37600699279807,137.600699279807
"Yukon",4,4877,0.228202149150122,0.269904778750575,0.845491325520428,-15.4508674479572
"Yukon",4,4884,0.640295383681191,0.269904778750575,2.37230102647757,137.230102647757
"Yukon",4,4903,0.231525633663453,0.269904778750575,0.857804870055344,-14.2195129944656
"Yukon",4,4904,0.623499161482172,0.269904778750575,2.31007084931372,131.007084931372
"Yukon",4,4913,0.648237171777427,0.269904778750575,2.40172543360737,140.172543360737
"Yukon",4,4916,0.628756305656032,0.269904778750575,2.32954862291297,132.954862291297
"Yukon",4,4917,0.164750854810393,0.269904778750575,0.610403622985288,-38.9596377014712
"Yukon",4,4919,0.365621282325062,0.269904778750575,1.35463063684004,35.4630636840041
"Yukon",4,4940,0.372221121941395,0.269904778750575,1.3790831109566,37.9083110956598
"Yukon",4,4982,0.647212400186034,0.269904778750575,2.39792864425027,139.792864425027
"Yukon",4,5006,0.0963032276410018,0.269904778750575,0.356804455581714,-64.3195544418286
"Yukon",4,5008,0.484969218845251,0.269904778750575,1.79681597743559,79.6815977435589
"Yukon",4,5012,0.371336547522232,0.269904778750575,1.37580575357427,37.5805753574271
"Yukon",4,5033,0.3682548771468,0.269904778750575,1.36438813292414,36.438813292414
"Yukon",4,5039,0.371140780193819,0.269904778750575,1.37508043359543,37.508043359543
"Yukon",4,5042,0.283306295560373,0.269904778750575,1.04965275854631,4.96527585463109
"Yukon",4,5046,0.373229224784799,0.269904778750575,1.38281814242981,38.2818142429812
"Yukon",4,5062,0.6416386565123,0.269904778750575,2.37727786622575,137.727786622575
"Yukon",4,5073,0.644201543510469,0.269904778750575,2.38677338909138,138.677338909138
"Yukon",4,5085,0.378647011060799,0.269904778750575,1.40289109668086,40.2891096680861
"Yukon",4,5091,0.228066385223392,0.269904778750575,0.844988318766126,-15.5011681233874
"Yukon",4,5094,0.640556696336209,0.269904778750575,2.37326919257018,137.326919257018
"Yukon",4,5096,0.375495733692016,0.269904778750575,1.39121558139962,39.1215581399618
"Yukon",4,5098,0.365574323513829,0.269904778750575,1.35445665395819,35.4456653958189
"Yukon",4,5112,0.280256604989351,0.269904778750575,1.03835362340265,3.83536234026538
"Yukon",4,5128,0.646701217185606,0.269904778750575,2.39603470594063,139.603470594063
"Yukon",4,5132,0.646697560627869,0.269904778750575,2.39602115835636,139.602115835636
"Yukon",4,5148,0.642806060039148,0.269904778750575,2.3816031083806,138.16031083806
"Yukon",4,5151,0.680129188630735,0.269904778750575,2.51988568627478,151.988568627478
"Yukon",4,5155,0.625026573004498,0.269904778750575,2.31572992481952,131.572992481952
"Yukon",4,5167,0.641790155848265,0.269904778750575,2.3778391728342,137.78391728342
"Yukon",4,5172,0.628062104939371,0.269904778750575,2.32697660206964,132.697660206964
"Yukon",4,5178,0.639804089410395,0.269904778750575,2.37048077611717,137.048077611717
"Yukon",4,5182,0.147922305883666,0.269904778750575,0.548053674960548,-45.1946325039452
"Yukon",4,5198,0.647751667559563,0.269904778750575,2.39992663545304,139.992663545304
"Yukon",4,5207,0.624092128655148,0.269904778750575,2.31226779882947,131.226779882947
"Yukon",4,5208,0.372949477159685,0.269904778750575,1.38178167458212,38.1781674582115
"Yukon",4,5230,0.284578794404006,0.269904778750575,1.05436737993806,5.43673799380631
"Yukon",4,5236,0.644397017944377,0.269904778750575,2.38749762389305,138.749762389305
"Yukon",4,5273,0.64565863442204,0.269904778750575,2.3921719260062,139.21719260062
"Yukon",4,5275,0.310111283717438,0.269904778750575,1.1489655172205,14.8965517220496
"Yukon",4,5299,0.345104184985625,0.269904778750575,1.27861457875314,27.8614578753136
"Yukon",4,5306,0.0835494751598164,0.269904778750575,0.309551670580188,-69.0448329419812
"Yukon",4,5310,0.704628892507581,0.269904778750575,2.61065734282069,161.065734282069
"Yukon",4,5321,0.349899990981493,0.269904778750575,1.296383089626,29.6383089626003
"Yukon",4,5322,0.364127888955056,0.269904778750575,1.34909759894083,34.9097598940827
"Yukon",4,5338,0.0902610126694373,0.269904778750575,0.334417986547951,-66.5582013452049
"Yukon",4,5342,0.138407899172117,0.269904778750575,0.512802699577332,-48.7197300422668
"Yukon",4,5346,0.374630883114064,0.269904778750575,1.38801130105321,38.801130105321
"Yukon",4,5359,0.643209246928265,0.269904778750575,2.38309691997958,138.309691997958
"Yukon",4,5362,0.617262975212362,0.269904778750575,2.28696571461148,128.696571461148
"Yukon",4,5366,0.635383524206628,0.269904778750575,2.35410253626447,135.410253626447
"Yukon",4,5397,0.347375894467143,0.269904778750575,1.28703128590458,28.7031285904578
"Yukon",4,5398,0.680585210092952,0.269904778750575,2.52157525051417,152.157525051417
"Yukon",4,5400,0.64259269168739,0.269904778750575,2.38081257642802,138.081257642802
"Yukon",4,5402,0.403971706258644,0.269904778750575,1.49671935461344,49.6719354613439
"Yukon",4,5408,0.149339911055284,0.269904778750575,0.553305916799985,-44.6694083200015
"Yukon",4,5428,0.377305710629992,0.269904778750575,1.39792156469623,39.7921564696226
"Yukon",4,5430,0.646121382288878,0.269904778750575,2.39388641164436,139.388641164436
"Yukon",4,5478,0.356796988965643,0.269904778750575,1.32193653857225,32.1936538572246
"Yukon",4,5485,0.392598479714328,0.269904778750575,1.45458143250267,45.4581432502673
"Yukon",4,5488,0.407485215386719,0.269904778750575,1.50973694231359,50.9736942313592
"Yukon",4,5498,0.593934474533426,0.269904778750575,2.20053337804106,120.053337804106
"Yukon",4,5502,0.254484470095481,0.269904778750575,0.942867596763287,-5.71324032367133
"Yukon",4,5505,0.702929304920376,0.269904778750575,2.60436035321171,160.436035321171
"Yukon",4,5523,0.62286782806457,0.269904778750575,2.30773175246436,130.773175246436
"Yukon",4,5530,0.341168820690341,0.269904778750575,1.26403401329038,26.403401329038
"Yukon",4,5531,0.396569472942186,0.269904778750575,1.46929400352954,46.9294003529537
"Yukon",4,5548,0.36505110172265,0.269904778750575,1.35251811180417,35.2518111804171
"Yukon",4,5556,0.473134178105879,0.269904778750575,1.75296702895028,75.2967028950282
"Yukon",4,5563,0.648772538717382,0.269904778750575,2.40370897366337,140.370897366337
"Yukon",4,5573,0.377886621166378,0.269904778750575,1.40007384424857,40.0073844248574
"Yukon",4,5586,0.33507230117426,0.269904778750575,1.24144634535689,24.1446345356886
"Yukon",4,5587,0.422485550268312,0.269904778750575,1.56531333837087,56.5313338370865
"Yukon",4,5599,0.640384016426867,0.269904778750575,2.37262941171805,137.262941171805
"Yukon",4,5605,0.64893778419673,0.269904778750575,2.40432120987538,140.432120987538
"Yukon",4,5611,0.0968950925693829,0.269904778750575,0.358997321269831,-64.1002678730169
"Yukon",4,5618,0.115782997338601,0.269904778750575,0.428977204014602,-57.1022795985398
"Yukon",4,5619,0.314175116948681,0.269904778750575,1.16402206142122,16.4022061421216
"Yukon",4,5632,0.37891140290532,0.269904778750575,1.40387067120246,40.3870671202456
"Yukon",4,5634,0.173677950545211,0.269904778750575,0.643478605118404,-35.6521394881596
"Yukon",4,5642,0.654391597072137,0.269904778750575,2.42452764305027,142.452764305027
"Yukon",4,5644,0.625855878131283,0.269904778750575,2.3188025089013,131.88025089013
"Yukon",4,5651,0.357965141709307,0.269904778750575,1.32626455658316,32.6264556583159
"Yukon",4,5656,0.367467178640497,0.269904778750575,1.36146970180206,36.1469701802062
"Yukon",4,5659,0.722192697956599,0.269904778750575,2.67573142387373,167.573142387373
"Yukon",4,5662,0.623906790648074,0.269904778750575,2.31158111959418,131.158111959418
"Yukon",4,5679,0.368469842913005,0.269904778750575,1.36518458331379,36.5184583313794
"Yukon",4,5685,0.405343031494008,0.269904778750575,1.50180012880985,50.1800128809851
"Yukon",4,5694,0.159332665917697,0.269904778750575,0.59032917703521,-40.967082296479
"Yukon",4,5700,0.368800768340789,0.269904778750575,1.3664106654503,36.6410665450298
"Yukon",4,5728,0.37108153530229,0.269904778750575,1.37486093065886,37.4860930658862
"Yukon",4,5729,0.396057714103237,0.269904778750575,1.46739793173222,46.7397931732225
"Yukon",4,5732,0.34193449670718,0.269904778750575,1.26687085086096,26.6870850860959
"Yukon",4,5733,0.690317776286274,0.269904778750575,2.55763450903629,155.763450903629
"Yukon",4,5777,0.640184294164848,0.269904778750575,2.37188943866924,137.188943866924
"Yukon",4,5778,0.156391304694244,0.269904778750575,0.579431403245991,-42.0568596754009
"Yukon",4,5779,0.162643368174027,0.269904778750575,0.60259536317558,-39.740463682442
"Yukon",4,5786,0.359237794570905,0.269904778750575,1.33097974861306,33.0979748613064
"Yukon",4,5791,0.36613777606709,0.269904778750575,1.35654425150229,35.6544251502291
"Yukon",4,5792,0.3776342549259,0.269904778750575,1.39913882471447,39.9138824714474
"Yukon",4,5798,0.308835411336348,0.269904778750575,1.14423839683754,14.4238396837536
"Yukon",4,5808,0.647355247946999,0.269904778750575,2.39845789668376,139.845789668376
"Yukon",4,5809,0.495665785672754,0.269904778750575,1.83644686828909,83.6446868289095
"Yukon",4,5817,0.366875585362315,0.269904778750575,1.35927784258074,35.9277842580745
"Yukon",4,5818,0.362331955233892,0.269904778750575,1.34244364590792,34.244364590792
"Yukon",4,5823,0.623218908973703,0.269904778750575,2.30903251086797,130.903251086797
"Yukon",4,5826,0.618799090291037,0.269904778750575,2.29265703688368,129.265703688368
"Yukon",4,5838,0.199121765563129,0.269904778750575,0.737748203217779,-26.2251796782221
"Yukon",4,5845,0.360290551554202,0.269904778750575,1.33488022413695,33.4880224136952
"Yukon",4,5856,0.411061719796965,0.269904778750575,1.52298792818647,52.2987928186467
"Yukon",4,5861,0.380906908697701,0.269904778750575,1.41126404082569,41.1264040825694
"Yukon",4,5865,0.657870349657316,0.269904778750575,2.43741645739911,143.741645739911
"Yukon",4,5872,0.586629006240015,0.269904778750575,2.17346654236949,117.346654236949
"Yukon",4,5892,0.486547794177335,0.269904778750575,1.80266461538632,80.2664615386322
"Yukon",4,5903,0.646316024674208,0.269904778750575,2.39460756369743,139.460756369743
"Yukon",4,5907,0.346667633443925,0.269904778750575,1.28440717147987,28.4407171479867
"Yukon",4,5914,0.614155435993571,0.269904778750575,2.27545224962884,127.545224962884
"Yukon",4,5920,0.34342581891481,0.269904778750575,1.27239621508212,27.2396215082124
"Yukon",4,5929,0.631011608478855,0.269904778750575,2.33790454322406,133.790454322406
"Yukon",4,5944,0.647806523742788,0.269904778750575,2.40012987817989,140.012987817989
"Yukon",4,5959,0.314113869662915,0.269904778750575,1.16379513959327,16.3795139593266
"Yukon",4,5973,0.643918595203807,0.269904778750575,2.38572506268541,138.572506268541
"Yukon",4,5975,0.435981726203888,0.269904778750575,1.61531680995833,61.5316809958333
"Yukon",4,5979,0.645841040933376,0.269904778750575,2.39284774401943,139.284774401943
"Yukon",4,5985,0.122886943617781,0.269904778750575,0.455297398536777,-54.4702601463223
"Yukon",4,5993,0.376042645359652,0.269904778750575,1.39324189479121,39.3241894791205
"Yukon",4,5997,0.419973591156111,0.269904778750575,1.55600650385008,55.6006503850079
"Yukon",4,6003,0.438121899275563,0.269904778750575,1.62324617334931,62.3246173349311
"Yukon",4,6007,0.473651931684536,0.269904778750575,1.75488531132029,75.4885311320287
"Yukon",4,6019,0.64092357857933,0.269904778750575,2.37462849507982,137.462849507982
"Yukon",4,6021,0.372482701910062,0.269904778750575,1.38005226744904,38.0052267449039
"Yukon",4,6030,0.614107542735613,0.269904778750575,2.2752748046122,127.52748046122
"Yukon",4,6039,0.349600969920043,0.269904778750575,1.29527521349712,29.5275213497118
"Yukon",4,6048,0.150214534629432,0.269904778750575,0.556546406198492,-44.3453593801508
"Yukon",4,6049,0.620325774039163,0.269904778750575,2.29831341597853,129.831341597853
"Yukon",4,6052,0.440688120307292,0.269904778750575,1.6327540488438,63.2754048843803
