focal_reach,stream_order,n_years_with_individuals,mean_individuals,sd_individuals,cv
5810,5,5,145.71219046553833,31.844256806316327,0.2185421597505094
5826,4,5,79.44877948773107,19.205345323790333,0.2417324148668153
5871,3,5,66.78872792699794,16.116736980907753,0.24130923706952204
5890,5,5,240.1766727448088,52.233317337808614,0.21747872822481504
5897,5,5,92.92644979238275,22.719164211273032,0.2444854426488091
5900,3,5,67.9027210336287,16.382268939143483,0.24126086097536792
5907,4,5,80.60747857296417,18.885669807735194,0.23429178212838264
5938,5,5,240.03160638172355,68.83968323020581,0.2867942445909798
5941,3,5,79.44877948773107,19.205345323790333,0.2417324148668153
5973,4,5,4.1447510136980865,1.01921170427931,0.24590420532159665
5979,4,5,92.92644979238275,22.719164211273032,0.2444854426488091
6019,4,5,240.03160638172355,68.83968323020581,0.2867942445909798
6036,3,5,127.72076038657082,36.83830956894531,0.28842851747395853
6046,3,5,102.89128968129526,25.70138430974202,0.24979164309585195
6049,4,5,127.72076038657082,36.83830956894531,0.28842851747395853
6066,3,5,78.48348362966063,19.47076266887845,0.2480873907273915
6076,4,5,7.303678355464644,1.8197039393073287,0.24914896997700045
6097,5,5,127.72076038657082,36.83830956894531,0.28842851747395853
6103,4,5,78.48348362966063,19.47076266887845,0.2480873907273915
6118,3,5,128.20008938091573,37.183090207720824,0.29003950299317044
6126,4,5,88.2157076665852,29.97434057433101,0.3397846184901699
6129,4,5,129.19748914403914,30.644448297984262,0.237190741871303
6147,3,5,44.300862387390765,11.317424110799996,0.2554673543786643
6155,3,5,49.15249908465804,11.322944559637586,0.2303635577132194
6163,3,5,66.56273505579351,15.948795901513162,0.23960547727109968
6164,5,5,157.0542201426842,36.51829185033531,0.23252028386857954
6175,3,5,77.74550417619253,21.931166852457324,0.2820891971162129
6185,4,5,271.4444971526746,69.42555082225795,0.2557633385480251
6186,4,5,51.17014055036643,13.319830501031326,0.2603047472171921
6191,5,5,350.0543509108705,84.99140286685112,0.24279487641189557
6192,5,5,442.14256395147186,107.5286003113339,0.24319893418615968
6195,4,5,90.11116338453505,24.031732372552916,0.2666898469615948
6201,4,5,172.62496834590922,43.678460511080495,0.25302516159514515
6221,5,5,7.287799084538812,1.8199179722365109,0.24972120541817588
6230,4,5,158.76053969130956,39.4599595381823,0.2485501725737854
6265,5,5,129.19748914403914,30.644448297984262,0.237190741871303
6288,3,5,83.07644584956485,19.51394222857738,0.23489139465490982
6296,5,5,181.22132966096746,37.99446790491939,0.20965781443056516
6297,4,5,44.300862387390765,11.317424110799996,0.2554673543786643
6310,3,5,80.61617054293495,21.93227682823381,0.27205803352508556
6352,5,5,271.4444971526746,69.42555082225795,0.2557633385480251
6356,6,5,965.7912133368293,205.14134787071708,0.21240755252053842
6359,3,5,141.315972102358,45.98534133158043,0.32540795387426075
6370,4,5,96.90885411044735,23.838958713374165,0.24599360844990306
6396,3,5,80.62410519058825,18.887832652592856,0.23427029184316142
6400,3,5,51.1900234517632,13.3137801312488,0.26008544699719643
6408,3,5,96.90885411044735,23.838958713374165,0.24599360844990306
6416,4,5,103.62480541963696,25.896530578647372,0.24990667508399456
6417,5,5,158.125748601695,32.61368380220314,0.2062515693402608
6424,3,5,90.65903692672043,23.05272918944047,0.2542794405380013
6429,4,5,76.22654134807038,19.28448479779179,0.2529891092622683
6431,5,5,119.27456897397761,27.777264126037327,0.23288505139848842
6432,4,5,158.125748601695,32.61368380220314,0.2062515693402608
6433,3,5,83.69627271278296,17.36669404067926,0.20749662413612882
6450,3,5,51.17014055036643,13.319830501031326,0.2603047472171921
6462,6,5,965.7912133368293,205.14134787071708,0.21240755252053842
6488,3,5,51.55334952836369,13.476877671633348,0.26141614065675056
6515,4,5,123.89147134949171,31.43508182061018,0.25373079743264465
6524,4,5,49.15249908465804,11.322944559637586,0.2303635577132194
6559,4,5,83.69627271278296,17.36669404067926,0.20749662413612882
6581,5,5,598.0718382127698,143.3067045732649,0.23961453360103235
6601,4,5,51.55334952836369,13.476877671633348,0.26141614065675056
6612,4,5,130.9180934012735,42.19598651228593,0.32230828769368153
6618,5,5,398.1286050682769,99.19709164906934,0.24915841360370872
6634,3,5,109.17563135391147,33.90704461371059,0.31057337789781225
6635,4,5,82.56640386358417,19.361544066200263,0.23449663737552767
6665,6,5,481.30685083178037,98.84688750299522,0.20537186896918447
6675,3,5,65.0897960555667,14.36699402962181,0.22072574966061978
6677,3,5,82.56640386358417,19.361544066200263,0.23449663737552767
6681,3,5,130.9180934012735,42.19598651228593,0.32230828769368153
6717,4,5,401.2631392089608,103.79843159899282,0.2586792093677436
6756,3,5,60.076816749658505,15.073939534934416,0.2509110893432965
6757,4,5,83.07644584956485,19.51394222857738,0.23489139465490982
6763,3,5,60.60557546927542,16.287627550623313,0.26874800584775377
6769,3,5,64.18277595981453,16.21529980773176,0.25264254412872883
6771,3,5,78.59519334440866,20.25300335860856,0.25768755692041795
6787,5,5,168.99175514418184,39.29919797155617,0.2325509782298346
6790,3,5,82.1786897784863,19.241973797720284,0.23414797497486597
6807,3,5,77.50164341110676,19.893355551615855,0.256683015688993
6848,3,5,64.41722534089153,16.34607128866166,0.25375311032351006
6857,4,5,274.6585217689084,81.88569767656034,0.29813638094745576
6863,6,5,495.76654137640884,115.51428778790998,0.23300137897003864
6874,3,5,104.53863916715649,26.22255957292787,0.25084083532977886
6875,5,5,83.07644584956485,19.51394222857738,0.23489139465490982
6880,4,5,65.36469238028849,14.408721193977211,0.22043584493824275
6891,3,5,82.12780415162479,19.22725158671644,0.234113791125098
6918,3,5,89.90636658322306,21.17729359976577,0.23554831993085512
6968,4,5,168.95586450804802,42.5289308760884,0.2517162159474055
6981,4,5,123.18679215085231,31.25654412748068,0.25373291715563534
7013,3,5,47.033229957037754,11.71483845436121,0.24907578035916447
7036,3,5,132.59632183296807,44.08945241866307,0.33250886456867684
7044,6,5,450.1902170824484,97.42344242393723,0.21640506329815468
7049,3,5,79.18699728701661,20.347006785237774,0.2569488360758167
7054,3,5,133.73190617682855,42.77706945083843,0.31987182919740903
7069,3,5,34.28124681408573,8.161365892865714,0.2380708594738833
7096,4,5,197.21697161163436,43.070243763263896,0.21839014873465923
7107,4,5,138.26644009934927,44.63015594611737,0.32278372043171893
7119,5,5,459.21647682350397,104.84293799288254,0.2283083105338532
7125,4,5,133.73190617682855,42.77706945083843,0.31987182919740903
7128,4,5,161.31480143864138,38.14281234761546,0.23644955086234712
7129,4,5,78.43475099051327,19.447206663728515,0.24794120486314372
7149,4,5,199.9850405882093,61.14899107387306,0.3057678259034655
7154,4,5,68.2675269139913,16.814696490704844,0.24630592685581382
7155,4,5,116.45530974778035,28.15385186011455,0.24175670410469338
7172,5,5,128.31203325680494,29.174364617386647,0.22737044902871106
7175,3,5,78.43475099051327,19.447206663728515,0.24794120486314372
7212,3,5,126.81253055576624,43.25893258980058,0.3411250639050793
7217,6,5,142.51892629517533,31.008600676708742,0.21757531776857394
7223,3,5,124.7750312622054,41.88725563974602,0.3357022251649297
7237,4,5,68.85088513152644,17.087468796186432,0.24818081515646592
7240,3,5,74.16760625120837,15.3904107843417,0.2075085278094836
7247,6,5,250.72524303701246,56.89064572660322,0.22690433973656546
7252,3,5,68.2675269139913,16.814696490704844,0.24630592685581382
7253,3,5,125.20015009967176,42.877696051545385,0.3424732000513616
7268,5,5,138.26644009934927,44.63015594611737,0.32278372043171893
7270,5,5,459.21647682350397,104.84293799288254,0.2283083105338532
7273,3,5,100.00024130124359,24.547419004585027,0.2454735977150063
7285,4,5,34.28124681408573,8.161365892865714,0.2380708594738833
7293,3,5,90.30667700510384,33.58705477104629,0.371922164394866
7296,5,5,381.6804370070697,91.79322521935441,0.24049758991879944
7303,4,5,141.315972102358,45.98534133158043,0.32540795387426075
7304,4,5,74.21754586651114,15.326813425287524,0.20651199452019842
7305,4,5,123.04873389566515,30.363319875389006,0.2467584908361147
7329,5,5,122.41320978020751,29.771209965804267,0.24320259242657202
7333,3,5,105.49586852859468,32.35561257165656,0.306700281470137
7334,3,5,74.21754586651114,15.326813425287524,0.20651199452019842
7341,5,5,78.43475099051327,19.447206663728515,0.24794120486314372
7343,5,5,366.98484772338753,82.27027455458835,0.22417894107878547
7352,4,5,169.18693247329725,41.506406045147656,0.24532867543832682
7357,5,5,361.2998420268507,97.26639634493668,0.269212396549313
7383,4,5,105.49586852859468,32.35561257165656,0.306700281470137
7397,6,5,742.9802790339205,188.8465656857784,0.2541743987220375
7400,3,5,122.41320978020751,29.771209965804267,0.24320259242657202
7403,4,5,126.81253055576624,43.25893258980058,0.3411250639050793
7425,4,5,51.1900234517632,13.3137801312488,0.26008544699719643
7433,4,5,131.37505518421943,35.15428969685565,0.2675872497070382
7440,3,5,143.08163917333894,46.29294346465755,0.3235421660816668
7455,3,5,102.83508033123202,31.42042870489157,0.3055419279460501
7461,4,5,122.392979650413,26.2424144063043,0.2144111082290801
7492,3,5,62.69149090064508,14.94315087745294,0.23836011335470056
7493,3,5,92.12698584918292,29.4993947019752,0.3202036236186797
7494,5,5,246.2542833869451,53.46966392005998,0.21713191415250166
7502,5,5,206.68066448264648,58.56971908236051,0.2833826726315668
7553,3,5,111.55330564936297,29.484176346083423,0.2643057162174897
7565,6,5,426.25676689918254,118.1218469165199,0.2771143031365831
7578,4,5,106.52195466501847,22.02630393834424,0.20677712878636856
7607,4,5,178.91073749095565,39.430609408917384,0.22039263803778514
7610,4,5,197.79791525009028,44.31726056589756,0.2240532237655995
7618,3,5,120.37349702805021,29.45301017529717,0.2446801904279132
7621,3,5,68.30138042866419,16.88586825454596,0.24722587081797007
7634,4,5,111.55330564936297,29.484176346083423,0.2643057162174897
7639,3,5,119.36358774475758,29.059328477245,0.2434522036936786
7673,3,5,65.90467105612251,14.42907020556446,0.21893850578932536
7681,4,5,68.30138042866419,16.88586825454596,0.24722587081797007
7696,5,5,355.50968588396637,114.41654400201061,0.3218380498340477
7708,3,5,131.8389563641092,33.35931477601682,0.2530307861652513
7718,4,5,138.81271304352654,37.47755337510064,0.26998646271936966
7723,3,5,0.2459925427285658,0.05903605021126297,0.23999121906880241
7728,5,5,297.5582436406811,56.61633970144729,0.19026977377180251
7732,6,5,588.4139659675432,133.02245237977655,0.2260695022101397
7748,4,5,92.12698584918292,29.4993947019752,0.3202036236186797
7750,3,5,161.2887336481947,51.93330480643575,0.32198966184280065
7774,4,5,145.7671723997259,38.63359146440351,0.2650362960904643
7788,4,5,120.37349702805021,29.45301017529717,0.2446801904279132
7807,5,5,68.30138042866419,16.88586825454596,0.24722587081797007
7814,4,5,62.69149090064508,14.94315087745294,0.23836011335470056
7819,4,5,65.90467105612251,14.42907020556446,0.21893850578932536
7829,4,5,145.96997346552232,47.15745648835837,0.3230627187823448
7836,3,5,145.96997346552232,47.15745648835837,0.3230627187823448
7837,4,5,68.59914436703298,17.121566335199145,0.24958862815535843
7868,5,5,120.37349702805021,29.45301017529717,0.2446801904279132
7874,6,5,320.7608983705879,85.86329305381199,0.26768628436316044
7913,5,5,266.9900590291942,77.4373829184163,0.29003845012053003
7915,4,5,46.32297925256691,10.5220114639966,0.227144532449595
7918,4,5,68.39163376069061,18.576331310041933,0.27161701349382056
7929,3,5,81.72334097932698,23.761300909859585,0.29075293086549564
7932,3,5,40.75052007978,9.98729706269826,0.2450839165523646
7943,3,5,159.84183547509798,51.504929921909074,0.32222433988461746
7944,3,5,40.85552704446831,10.13595357820198,0.24809259141779572
7981,3,5,81.56511904219003,23.187887933949295,0.28428681532304545
7983,4,5,131.0326770595148,33.69622287770699,0.2571589288556031
7993,3,5,79.78970503370833,22.56462465809017,0.28280120409716286
8032,3,5,68.88882464331174,17.30928258310121,0.25126401376020185
8056,5,5,245.2852118261915,67.18515544199836,0.2739062617831425
8089,3,5,20.088096999319074,4.976359795848587,0.2477267904479588
8098,4,5,77.23950431560195,19.63605683112594,0.25422297832068774
8101,4,5,68.88882464331174,17.30928258310121,0.25126401376020185
8111,4,5,119.7997385173485,29.16312635850536,0.2434323039384779
8140,4,5,110.39517772292578,26.573492689711838,0.24071244086772567
8150,6,5,1220.7644996939146,273.4582255179867,0.22400571575152423
8157,3,5,77.23950431560195,19.63605683112594,0.25422297832068774
8161,3,5,60.87209027256856,19.26591788050526,0.3164983787190115
8188,4,5,116.01010746140383,29.463473225202026,0.25397332930671085
8192,5,5,184.89893210471556,46.549384518799485,0.2517558321669307
8195,4,5,40.85552704446831,10.13595357820198,0.24809259141779572
8204,3,5,110.39517772292578,26.573492689711838,0.24071244086772567
8225,3,5,68.39163376069061,18.576331310041933,0.27161701349382056
8258,4,5,20.088096999319074,4.976359795848587,0.2477267904479588
8289,3,5,63.71531811259071,17.044703090453,0.26751342683926455
8353,4,5,52.374076556284564,14.140255187368197,0.2699857661866776
8367,3,5,69.04173456507688,17.43558345118733,0.2525368686204287
8391,4,5,40.75052007978,9.98729706269826,0.2450839165523646
8435,4,5,219.73575951089103,66.66340157662079,0.3033798491652273
8456,3,5,77.10589949919746,25.215290375802713,0.3270215449087026
8462,4,5,77.10589949919746,25.215290375802713,0.3270215449087026
8469,3,5,85.57061919607584,26.695305109715388,0.31196811897020377
8527,4,5,140.51797102376614,43.49316060285575,0.3095202719337561
8530,3,5,101.792361617765,29.19235781748713,0.2867833828937556
8534,5,5,249.3251010440971,75.65168790607494,0.30342587885964495
8563,3,5,102.05740833276009,29.231357416908782,0.2864207301992168
8577,5,5,569.3852074566238,123.1805549664537,0.21633957706187457
8668,6,5,711.9607123019035,164.73949084829212,0.23138845725862908
8672,3,5,100.15800609173817,32.26576852560197,0.3221486707318099
8692,3,5,116.85608283235969,29.732264862979044,0.2544348924106295
8704,5,5,46.32297925256691,10.5220114639966,0.227144532449595
8705,3,5,54.51652662464135,16.053100375332203,0.2944630072612923
8732,6,5,497.7587337801702,124.16297998668176,0.24944410124909433
8736,3,5,118.89568154115595,30.234299499416807,0.25429266317760374
8764,4,5,332.9027176121597,86.68415875831428,0.2603888588837042
8772,3,5,91.51635197016712,28.57030137420896,0.31218793974133086
8792,4,5,159.76698451152834,51.21458690053241,0.3205580117639193
8800,4,5,232.42534576056758,69.11946486493476,0.2973835088370182
8830,4,5,155.53038452848313,39.54077439049221,0.2542318307150516
8843,3,5,121.83189176407284,30.10025957094047,0.24706387740600425
8869,5,5,157.87780913091277,37.78873946455096,0.2393543441764917
8874,4,5,282.8056666398738,81.5762716753736,0.28845345513975595
8887,4,5,89.55811653256877,28.576216824578598,0.3190801451723982
