reachid,Str_Order,iso_pred,assignment_sum,assignment_rescale,assignment_norm,assignment_individuals,GENLMU
13,4,0.720059246918,0,0,0,0.0,upper
4,4,0.720535547828,0,0,0,0.0,upper
9,4,0.717148487891,24.135058137042527,8.036567598444902e-5,0.7910501260692925,16.44804107535726,upper
16,4,0.72335616682,0,0,0,0.0,upper
18,4,0.711276478328,27.973552978366147,9.314721688375734e-5,0.9168605471962689,19.0639751435142,upper
19,4,0.721223032119,0,0,0,0.0,upper
20,4,0.712308600611,0,0,0,0.0,upper
22,5,0.716195141723,26.552493459226362,8.84153281838696e-5,0.870283932158322,18.095523142751674,upper
71,5,0.711708495547,28.908414672407893,9.626014876761807e-5,0.9475015531855627,19.701083347524555,upper
93,5,0.708796348579,19.695354278897252,6.558221038413234e-5,0.6455344916442866,13.422383088268447,upper
94,5,0.708772162191,19.600374122246272,6.526594247000416e-5,0.6424214241527473,13.357654115623403,upper
121,4,0.708923959919,0,0,0,0.0,upper
122,4,0.708004567242,16.56758114769889,5.516725299776678e-5,0.5430186694033959,11.290805834787939,upper
142,4,0.703817444745,0,0,0,0.0,upper
171,5,0.711290691902,28.007424179306696,9.326000227439265e-5,0.9179707089212583,19.087058365488573,upper
174,4,0.708109544736,0,0,0,0.0,upper
23,4,0.711154435681,27.674350678065476,9.215092364993826e-5,0.9070538992889325,18.860068788814615,upper
24,4,0.720866047687,15.775661051329601,5.253029254343466e-5,0.5170627140245997,10.751112323402054,upper
32,4,0.720916013051,15.691999592570571,5.225171398568529e-5,0.5143206279221885,10.694097042880282,upper
33,4,0.706035345712,9.42000618454125,3.136703298992406e-5,0.3087499121627552,6.419733806882808,upper
34,4,0.72092235782,0,0,0,0.0,upper
37,5,0.714810983703,29.34596345619666,9.771711247517128e-5,0.9618426423435928,19.99927282473093,upper
38,5,0.713910457019,30.331332757202784,1.0099822617790317e-4,0.9941390845298813,20.670801960700555,upper
39,5,0.713431774013,30.50644823898595,1.0158133121908172e-4,0.9998786656468893,20.79014315395336,upper
43,4,0.721005008243,15.544635909238968,5.176101775618974e-5,0.5094906391309626,10.593668699070575,upper
45,4,0.720716332555,16.030491394148243,5.33788346370846e-5,0.5254150276452401,10.92477919099892,upper
47,4,0.710861809672,26.898055348531685,8.956599103584187e-5,0.8816100609187152,18.331023555350576,upper
49,4,0.70763360898,15.118168922744612,5.0340954565951676e-5,0.49551276671337036,10.303031466240501,upper
51,4,0.720735241706,15.99795466086697,5.327049279884962e-5,0.524348604402425,10.902605408676559,upper
55,4,0.72075624787399994,15.961930398268098,5.3150538075759226e-5,0.5231678739766444,10.878054875275263,upper
56,4,0.720419955103,16.554449101135834,5.5123525495926654e-5,0.542588253738753,11.28185634562383,upper
57,4,0.720359726681,16.664264796840467,5.548919325478985e-5,0.5461875705267333,11.356695737491567,upper
60,5,0.71308192835,30.467190384565406,1.0145060918019987e-4,0.9985919510878338,20.76338892786561,upper
61,5,0.717178756243,24.055874457836936,8.010200767794819e-5,0.7884548035694441,16.39407740140727,upper
62,5,0.713220394193,30.499980055723853,1.0155979325893684e-4,0.9996666646168578,20.785735087340313,upper
