reachid,Str_Order,iso_pred,assignment_sum,assignment_rescale,assignment_norm,assignment_individuals,GENLMU
13,4,0.720059246918,0,0,0,0.0,upper
4,4,0.720535547828,0,0,0,0.0,upper
9,4,0.717148487891,37.19183260316497,1.1654754339619612e-4,0.8276618139502445,22.138555510737636,upper
16,4,0.72335616682,0,0,0,0.0,upper
18,4,0.711276478328,42.90194238149597,1.3444123726946987e-4,0.9547337941727595,25.537516343047606,upper
19,4,0.721223032119,0,0,0,0.0,upper
20,4,0.712308600611,0,0,0,0.0,upper
22,5,0.716195141723,40.10790986303518,1.2568561531154624e-4,0.8925557873200283,23.87435968527414,upper
71,5,0.711708495547,43.70989937925153,1.369731211984743e-4,0.9727139556101191,26.018455291013787,upper
93,5,0.708796348579,35.0938301159294,1.0997306134430587e-4,0.7809731615575215,20.88971292153493,upper
94,5,0.708772162191,34.995576580785766,1.0966516556855407e-4,0.7787866411999017,20.83122719524355,upper
121,4,0.708923959919,0,0,0,0.0,upper
122,4,0.708004567242,31.70498846126872,9.935349403167518e-5,0.7055583558120277,18.872494251798795,upper
142,4,0.703817444745,0,0,0,0.0,upper
171,5,0.711290691902,42.931514951184454,1.3453390843160055e-4,0.9553918979809987,25.55511950830782,upper
174,4,0.708109544736,0,0,0,0.0,upper
23,4,0.711154435681,42.639886180807956,1.3362003529354655e-4,0.9489020323251357,25.381526564115045,upper
24,4,0.720866047687,25.237956497668474,7.908784333184527e-5,0.5616419356942381,15.022973104414003,upper
32,4,0.720916013051,25.086457014558075,7.861309144826082e-5,0.5582704874964152,14.932792559871485,upper
33,4,0.706035345712,22.224205160834565,6.964369148101382e-5,0.4945743371477051,13.229028127893017,upper
34,4,0.72092235782,0,0,0,0.0,upper
37,5,0.714810983703,43.40458479157027,1.3601636099961695e-4,0.9659195277000451,25.836715820960237,upper
38,5,0.713910457019,44.61618285913062,1.3981312949619596e-4,0.9928822607569333,26.55792338719091,upper
39,5,0.713431774013,44.89569873984437,1.4068904463554943e-4,0.9991025678691932,26.72430609565652,upper
43,4,0.721005008243,24.81721451884733,7.776936987670593e-5,0.5522788028496767,14.77252511618992,upper
45,4,0.720716332555,25.6934117115013,8.051509718259228e-5,0.5717775719904151,15.294084255124949,upper
47,4,0.710861809672,41.95355022140954,1.3146927356943755e-4,0.9336284083766715,24.972982922335373,upper
49,4,0.70763360898,30.00898528042356,9.40387517755268e-5,0.6678157394666251,17.86294301601664,upper
51,4,0.720735241706,25.635759799325708,8.03344341642395e-5,0.570494594442143,15.259766772799784,upper
55,4,0.72075624787399994,25.571758150757635,8.013387306273356e-5,0.5690703107529024,15.221669589885426,upper
56,4,0.720419955103,26.602120111896287,8.336270442097585e-5,0.5919998409774705,15.834995792877624,upper
57,4,0.720359726681,26.788001919604906,8.394519973067564e-5,0.5961364285930905,15.945642524441029,upper
60,5,0.71308192835,44.931563831044,1.4080143458733261e-4,0.9999007045664758,26.74565490416759,upper
61,5,0.717178756243,37.0944710715354,1.1624244287980609e-4,0.8254951441134201,22.080600752347806,upper
62,5,0.713220394193,44.93450183340176,1.4081064136563102e-4,0.9999660864578915,26.747403759325707,upper
