reachid,length_m,Shape_Leng,geom_len
60,1544.2609248861293,1544.26092489,1544.2609248861293
61,1820.7818801339051,1820.78188013,1820.7818801339051
62,1369.7654854586692,1369.76548546,1369.7654854586692
63,7156.4231126046,7156.4231126,7156.4231126046
64,822.284409483388,822.284409483,822.284409483388
65,253.87155705320245,253.871557053,253.87155705320245
66,6352.313322537485,6352.31332254,6352.313322537485
67,5619.278688921417,5619.27868892,5619.278688921417
68,2223.258629080072,2223.25862908,2223.258629080072
69,1133.251202366619,1133.25120237,1133.251202366619
70,82.56503365467981,82.5650336547,82.56503365467981
71,5487.612398263045,5487.61239826,5487.612398263045
72,3447.723011557406,3447.72301156,3447.723011557406
73,2973.185997373529,2973.18599737,2973.185997373529
74,1704.6697348276773,1704.66973483,1704.6697348276773
75,649.4708389391387,649.470838939,649.4708389391387
76,1546.0959144795074,1546.09591448,1546.0959144795074
77,169.404115841069,169.404115841,169.404115841069
78,8985.111966032298,8985.11196603,8985.111966032298
79,6977.708475236712,6977.70847524,6977.708475236712
80,807.8481438709406,807.848143871,807.8481438709406
81,22778.17894408938,22778.1789441,22778.17894408938
82,1364.5202830041326,1364.520283,1364.5202830041326
83,2075.817817896329,2075.8178179,2075.817817896329
84,494.0638897133733,494.063889713,494.0638897133733
85,145.07215815205535,145.072158152,145.07215815205535
86,885.3426784634487,885.342678463,885.3426784634487
87,1128.1840182135002,1128.18401821,1128.1840182135002
88,2449.004772579412,2449.00477258,2449.004772579412
89,3459.3818619793356,3459.38186198,3459.3818619793356
90,744.2288196359325,744.228819636,744.2288196359325
91,778.6201043785175,778.620104379,778.6201043785175
92,3432.7090719254734,3432.70907193,3432.7090719254734
93,3546.603664899531,3546.6036649,3546.603664899531
94,773.5125438045831,773.512543805,773.5125438045831
95,1450.9052964568011,1450.90529646,1450.9052964568011
96,1665.0064454447665,1665.00644544,1665.0064454447665
97,1192.721731178036,1192.72173118,1192.721731178036
98,107.45087042724879,107.450870427,107.45087042724879
99,2741.3362356859275,2741.33623569,2741.3362356859275
100,425.6970018467493,425.697001847,425.6970018467493
101,528.2367567377426,528.236756738,528.2367567377426
102,2043.468153035287,2043.46815304,2043.468153035287
103,3776.684169298417,3776.6841693,3776.684169298417
104,1249.5188466116176,1249.51884661,1249.5188466116176
105,1813.5342665262028,1813.53426653,1813.5342665262028
106,553.1354285995989,553.1354286,553.1354285995989
107,1048.948564182169,1048.94856418,1048.948564182169
108,1490.0467327196595,1490.04673272,1490.0467327196595
109,11790.190875993283,11790.190876,11790.190875993283
110,7178.949651595713,7178.9496516,7178.949651595713
111,2948.2938696079077,2948.29386961,2948.2938696079077
112,1078.10973824468,1078.10973824,1078.10973824468
113,1938.0474025299952,1938.04740253,1938.0474025299952
114,129.866114364735,129.866114365,129.866114364735
115,783.7718162289616,783.771816229,783.7718162289616
116,174.2769398138023,174.276939814,174.2769398138023
117,59.29463837986387,59.2946383799,59.29463837986387
118,5148.65447606832,5148.65447607,5148.65447606832
119,663.405294117856,663.405294118,663.405294117856
120,1222.2262996993843,1222.2262997,1222.2262996993843
121,1959.5839516652823,1959.58395167,1959.5839516652823
122,7863.823468600719,7863.8234686,7863.823468600719
123,445.0898724982522,445.089872498,445.0898724982522
124,967.8943977157911,967.894397716,967.8943977157911
125,984.397887205767,984.397887206,984.397887205767
126,2390.7511911551305,2390.75119116,2390.7511911551305
127,2734.5981693495423,2734.59816935,2734.5981693495423
128,2585.378120645887,2585.37812065,2585.378120645887
129,3409.81713420276,3409.8171342,3409.81713420276
130,942.3692076765585,942.369207677,942.3692076765585
131,213.96672856424556,213.966728564,213.96672856424556
132,240.45012792452832,240.450127925,240.45012792452832
133,397.7548735452488,397.754873545,397.7548735452488
134,3345.510827465873,3345.51082747,3345.510827465873
135,275.67552792291514,275.675527923,275.67552792291514
136,166.51190552428812,166.511905524,166.51190552428812
137,2764.3167884203704,2764.31678842,2764.3167884203704
138,5265.349489315139,5265.34948932,5265.349489315139
139,465.6030953185468,465.603095319,465.6030953185468
140,2115.3517671962486,2115.3517672,2115.3517671962486
141,26192.460007367197,26192.4600074,26192.460007367197
142,3116.953572463503,3116.95357246,3116.953572463503
143,4272.73111823789,4272.73111824,4272.73111823789
144,720.6531838929556,720.653183893,720.6531838929556
145,2005.2363218734,2005.23632187,2005.2363218734
146,2005.8559789391898,2005.85597894,2005.8559789391898
147,3357.25568744562,3357.25568745,3357.25568744562
148,5422.705072960681,5422.70507296,5422.705072960681
149,612.1539135330274,612.153913533,612.1539135330274
150,3813.575785515657,3813.57578552,3813.575785515657
151,1285.4089661115918,1285.40896611,1285.4089661115918
152,1122.5789996916224,1122.57899969,1122.5789996916224
153,615.2174772274907,615.217477227,615.2174772274907
154,1975.2549239663206,1975.25492397,1975.2549239663206
155,2501.55820570658,2501.55820571,2501.55820570658
156,1316.5080974779248,1316.50809748,1316.5080974779248
157,1978.542606843896,1978.54260684,1978.542606843896
158,119.51941634073057,119.519416341,119.51941634073057
159,984.0507258537539,984.050725854,984.0507258537539
160,938.1375587850703,938.137558785,938.1375587850703
161,229.14288564337664,229.142885643,229.14288564337664
162,199.1578654711151,199.157865471,199.1578654711151
163,2614.7951341129287,2614.79513411,2614.7951341129287
164,1836.1432258911616,1836.14322589,1836.1432258911616
165,273.61433381166125,273.614333812,273.61433381166125
166,245.00678695242183,245.006786952,245.00678695242183
167,7712.313880306811,7712.31388031,7712.313880306811
168,162.06707061778312,162.067070618,162.06707061778312
169,592.1786024644995,592.178602464,592.1786024644995
170,1446.584302191127,1446.58430219,1446.584302191127
171,1942.1609160385883,1942.16091604,1942.1609160385883
172,203.22045678460609,203.220456785,203.22045678460609
173,2549.1052867597614,2549.10528676,2549.1052867597614
174,157.8591655857566,157.859165586,157.8591655857566
175,3429.5232316537786,3429.52323165,3429.5232316537786
176,1733.4124744755927,1733.41247448,1733.4124744755927
177,1654.0695515551545,1654.06955156,1654.0695515551545
178,1796.9762596802134,1796.97625968,1796.9762596802134
179,1060.273713405579,1060.27371341,1060.273713405579
180,1937.036483900593,1937.0364839,1937.036483900593
181,516.7565284690392,516.756528469,516.7565284690392
182,609.5819508326422,609.581950833,609.5819508326422
183,384.3961058115447,384.396105812,384.3961058115447
184,4009.2667119169023,4009.26671192,4009.2667119169023
185,427.81533370377446,427.815333704,427.81533370377446
186,4749.813626228794,4749.81362623,4749.813626228794
187,507.19035981779285,507.190359818,507.19035981779285
188,17163.193234132294,17163.1932341,17163.193234132294
189,2157.810465589401,2157.81046559,2157.810465589401
190,3033.768754655735,3033.76875466,3033.768754655735
191,113.42217194069156,113.422171941,113.42217194069156
192,15320.594119083646,15320.5941191,15320.594119083646
193,1840.144277495883,1840.1442775,1840.144277495883
194,198.7798536820419,198.779853682,198.7798536820419
195,963.6763279890951,963.676327989,963.6763279890951
196,8865.204898775308,8865.20489878,8865.204898775308
197,4708.2920975306415,4708.29209753,4708.2920975306415
198,1181.7352869346153,1181.73528693,1181.7352869346153
199,2851.3061004484957,2851.30610045,2851.3061004484957
200,736.5667414384404,736.566741438,736.5667414384404
201,929.0142992600521,929.01429926,929.0142992600521
202,2074.6492120232288,2074.64921202,2074.6492120232288
203,756.5533097641885,756.553309764,756.5533097641885
204,554.561865249188,554.561865249,554.561865249188
205,3455.8914688411705,3455.89146884,3455.8914688411705
206,1798.5169550657981,1798.51695507,1798.5169550657981
207,3851.5799864206215,3851.57998642,3851.5799864206215
208,3564.961741354041,3564.96174135,3564.961741354041
209,4111.155831408452,4111.15583141,4111.155831408452
210,787.7623047519247,787.762304752,787.7623047519247
211,906.2422279556395,906.242227956,906.2422279556395
212,3253.211311926023,3253.21131193,3253.211311926023
213,4519.500128633662,4519.50012863,4519.500128633662
214,658.6468716771324,658.646871677,658.6468716771324
215,3624.54789992806,3624.54789993,3624.54789992806
216,64.70188784253926,64.7018878425,64.70188784253926
217,1399.5541021700387,1399.55410217,1399.5541021700387
218,28.729158623528946,28.7291586235,28.729158623528946
219,122.86562399361324,122.865623994,122.86562399361324
220,910.7901857386744,910.790185739,910.7901857386744
221,1422.6490995723589,1422.64909957,1422.6490995723589
222,2837.9164013624536,2837.91640136,2837.9164013624536
223,1096.9318889200954,1096.93188892,1096.9318889200954
224,8970.185713346651,8970.18571335,8970.185713346651
225,8347.440923827498,8347.44092383,8347.440923827498
226,1370.690718395761,1370.6907184,1370.690718395761
227,11204.200824427518,11204.2008244,11204.200824427518
228,3120.824948804693,3120.8249488,3120.824948804693
229,498.87350197779233,498.873501978,498.87350197779233
230,3657.5850741082627,3657.58507411,3657.5850741082627
231,335.05909866590025,335.059098666,335.05909866590025
232,2311.0500318324193,2311.05003183,2311.0500318324193
233,1491.156516521751,1491.15651652,1491.156516521751
234,1219.4097073290643,1219.40970733,1219.4097073290643
235,5886.593071136471,5886.59307114,5886.593071136471
236,3225.8808229946612,3225.88082299,3225.8808229946612
237,3962.7955587742495,3962.79555877,3962.7955587742495
238,791.5314332022505,791.531433202,791.5314332022505
239,3368.3354143258825,3368.33541433,3368.3354143258825
240,872.7591089827336,872.759108983,872.7591089827336
241,2846.796745588891,2846.79674559,2846.796745588891
242,1855.9033441810377,1855.90334418,1855.9033441810377
243,5303.096034216683,5303.09603422,5303.096034216683
244,6788.789013470159,6788.78901347,6788.789013470159
245,259.0104390624818,259.010439062,259.0104390624818
246,1375.4942080321332,1375.49420803,1375.4942080321332
247,846.2170560539505,846.217056054,846.2170560539505
248,1028.6796496576667,1028.67964966,1028.6796496576667
249,3987.690614292015,3987.69061429,3987.690614292015
250,4377.815596426006,4377.81559643,4377.815596426006
251,1124.113325751635,1124.11332575,1124.113325751635
252,996.9199339168405,996.919933917,996.9199339168405
253,1552.1423484608665,1552.14234846,1552.1423484608665
254,2595.1153734568275,2595.11537346,2595.1153734568275
255,3062.1557116452855,3062.15571165,3062.1557116452855
256,1170.145801685873,1170.14580169,1170.145801685873
257,6423.65836129277,6423.65836129,6423.65836129277
258,877.4948909882788,877.494890988,877.4948909882788
259,2006.9569757293807,2006.95697573,2006.9569757293807
260,9341.071235007026,9341.07123501,9341.071235007026
261,2005.7508034716875,2005.75080347,2005.7508034716875
262,39.886106203744006,39.8861062037,39.886106203744006
263,469.80139381764593,469.801393818,469.80139381764593
264,9113.859920620058,9113.85992062,9113.859920620058
265,2781.471789256472,2781.47178926,2781.471789256472
266,1985.8729918667134,1985.87299187,1985.8729918667134
267,1305.3164886688662,1305.31648867,1305.3164886688662
268,519.0824394600273,519.08243946,519.0824394600273
269,5465.9752832435015,5465.97528324,5465.9752832435015
270,711.8834816610217,711.883481661,711.8834816610217
271,3693.361927974914,3693.36192797,3693.361927974914
272,896.8420708474387,896.842070847,896.8420708474387
273,1016.0588915523093,1016.05889155,1016.0588915523093
274,2408.5307858798387,2408.53078588,2408.5307858798387
275,2159.7875467317876,2159.78754673,2159.7875467317876
276,1441.962786859855,1441.96278686,1441.962786859855
277,1720.0094736037404,1720.0094736,1720.0094736037404
278,2955.106789355677,2955.10678936,2955.106789355677
279,5659.210002515269,5659.21000252,5659.210002515269
280,1849.3607009275963,1849.36070093,1849.3607009275963
281,4993.851897155995,4993.85189716,4993.851897155995
282,3128.000902148181,3128.00090215,3128.000902148181
283,1621.1010435032204,1621.1010435,1621.1010435032204
284,296.0339595727546,296.033959573,296.0339595727546
285,6033.850687773213,6033.85068777,6033.850687773213
286,1035.017563342221,1035.01756334,1035.017563342221
287,4968.911268073701,4968.91126807,4968.911268073701
288,243.89567127672711,243.895671277,243.89567127672711
289,151.4707004829904,151.470700483,151.4707004829904
290,666.1119890537568,666.111989054,666.1119890537568
291,2420.7558592285827,2420.75585923,2420.7558592285827
292,2797.1127454497428,2797.11274545,2797.1127454497428
293,3025.7411814647626,3025.74118146,3025.7411814647626
294,11019.826482182922,11019.8264822,11019.826482182922
295,290.95133861366446,290.951338614,290.95133861366446
296,1417.6522505905166,1417.65225059,1417.6522505905166
297,2497.8565295137705,2497.85652951,2497.8565295137705
298,2295.4851362222607,2295.48513622,2295.4851362222607
299,3845.2391292360876,3845.23912924,3845.2391292360876
300,4447.669473868972,4447.66947387,4447.669473868972
301,1071.2066282136375,1071.20662821,1071.2066282136375
302,964.4102531555089,964.410253156,964.4102531555089
303,502.771877419348,502.771877419,502.771877419348
304,2484.060651088554,2484.06065109,2484.060651088554
305,4480.722410366896,4480.72241037,4480.722410366896
306,407.8866162046707,407.886616205,407.8866162046707
307,276.6242581814635,276.624258181,276.6242581814635
308,6937.374697753821,6937.37469775,6937.374697753821
309,8875.602539974265,8875.60253997,8875.602539974265
310,2220.8922713566067,2220.89227136,2220.8922713566067
311,1613.291256774458,1613.29125677,1613.291256774458
312,3522.002196746357,3522.00219675,3522.002196746357
313,1734.4520175082957,1734.45201751,1734.4520175082957
314,778.1783582720968,778.178358272,778.1783582720968
315,2057.2694930567427,2057.26949306,2057.2694930567427
316,1498.3159228838,1498.31592288,1498.3159228838
317,1109.0513843550411,1109.05138436,1109.0513843550411
318,752.3862534201518,752.38625342,752.3862534201518
319,578.6370548574786,578.637054857,578.6370548574786
320,532.6315124844657,532.631512484,532.6315124844657
321,2668.756415340248,2668.75641534,2668.756415340248
322,21.95865998694269,21.9586599869,21.95865998694269
323,3597.0350595034515,3597.0350595,3597.0350595034515
324,171.104128300557,171.104128301,171.104128300557
325,3656.794573961383,3656.79457396,3656.794573961383
326,2939.753081392003,2939.75308139,2939.753081392003
327,13.02589872170819,13.0258987217,13.02589872170819
328,2258.0176445301618,2258.01764453,2258.0176445301618
329,1323.431914395767,1323.4319144,1323.431914395767
330,728.5120250745616,728.512025075,728.5120250745616
331,8890.804031890084,8890.80403189,8890.804031890084
332,8646.787149204909,8646.7871492,8646.787149204909
333,1442.1974898904205,1442.19748989,1442.1974898904205
334,2038.1229806191313,2038.12298062,2038.1229806191313
335,352.37122951869947,352.371229519,352.37122951869947
336,1954.3878723637224,1954.38787236,1954.3878723637224
338,1282.2693504401882,1282.26935044,1282.2693504401882
339,826.685489758708,826.685489759,826.685489758708
340,1361.7138508143798,1361.71385081,1361.7138508143798
341,9454.928294426702,9454.92829443,9454.928294426702
342,258.6104426988453,258.610442699,258.6104426988453
343,2374.3177501177584,2374.31775012,2374.3177501177584
344,1855.0180859252075,1855.01808593,1855.0180859252075
345,450.54634628515146,450.546346285,450.54634628515146
346,430.4520207283334,430.452020728,430.4520207283334
347,394.85377242894197,394.853772429,394.85377242894197
348,3245.8742042645304,3245.87420426,3245.8742042645304
349,1869.6459517844407,1869.64595178,1869.6459517844407
350,3386.4939431313533,3386.49394313,3386.4939431313533
351,523.7650155068103,523.765015507,523.7650155068103
352,2474.517870742723,2474.51787074,2474.517870742723
353,3663.354854103194,3663.3548541,3663.354854103194
354,147.39161978375853,147.391619784,147.39161978375853
355,260.2300274363162,260.230027436,260.2300274363162
356,329.34117377600865,329.341173776,329.34117377600865
357,676.7956109380796,676.795610938,676.7956109380796
358,619.9310406846873,619.931040685,619.9310406846873
359,1200.9540750899514,1200.95407509,1200.9540750899514
360,413.85343812464396,413.853438125,413.85343812464396
361,1552.654093128624,1552.65409313,1552.654093128624
362,919.0093432172091,919.009343217,919.0093432172091
363,1392.7483232155846,1392.74832322,1392.7483232155846
364,3541.8908072802174,3541.89080728,3541.8908072802174
365,3366.8679281099385,3366.86792811,3366.8679281099385
366,1519.5556865891979,1519.55568659,1519.5556865891979
367,71.97594845883586,71.9759484588,71.97594845883586
368,1507.920391605552,1507.92039161,1507.920391605552
369,1045.6375057150444,1045.63750572,1045.6375057150444
370,302.06831423760605,302.068314238,302.06831423760605
371,343.56675518313466,343.566755183,343.56675518313466
372,1434.6622452884421,1434.66224529,1434.6622452884421
373,2080.6564919583784,2080.65649196,2080.6564919583784
374,1116.2039918679216,1116.20399187,1116.2039918679216
375,2300.3269084995954,2300.3269085,2300.3269084995954
376,178.94277266132553,178.942772661,178.94277266132553
377,1625.1932149063427,1625.19321491,1625.1932149063427
378,3328.351858926616,3328.35185893,3328.351858926616
379,621.1741595565567,621.174159557,621.1741595565567
380,635.9297879119846,635.929787912,635.9297879119846
381,14.356808498543728,14.3568084985,14.356808498543728
382,797.2268530398048,797.22685304,797.2268530398048
383,3250.4684489344577,3250.46844893,3250.4684489344577
384,3974.154563843821,3974.15456384,3974.154563843821
385,1141.4914932995382,1141.4914933,1141.4914932995382
386,935.876798438217,935.876798438,935.876798438217
387,734.1780179338251,734.178017934,734.1780179338251
388,637.66648283936,637.666482839,637.66648283936
389,1617.513070882687,1617.51307088,1617.513070882687
390,2097.539896333134,2097.53989633,2097.539896333134
391,2511.1784858301403,2511.17848583,2511.1784858301403
392,473.7848685052695,473.784868505,473.7848685052695
393,212.59760323800256,212.597603238,212.59760323800256
394,1545.7027642044934,1545.7027642,1545.7027642044934
395,1691.8158114421572,1691.81581144,1691.8158114421572
396,1872.0250897426433,1872.02508974,1872.025089742643
397,552.0013051207477,552.001305121,552.0013051207477
398,971.3462940605482,971.346294061,971.3462940605482
399,816.5684992195304,816.56849922,816.5684992195304
400,2530.7953255205935,2530.79532552,2530.7953255205935
401,2723.035431934598,2723.03543193,2723.035431934598
402,693.2680762754678,693.268076275,693.2680762754678
403,4769.333834495664,4769.3338345,4769.333834495664
404,1794.1890723540992,1794.18907235,1794.1890723540992
405,3312.5818139396656,3312.58181394,3312.5818139396656
406,663.0637431144639,663.063743114,663.0637431144639
407,1365.172785363252,1365.17278536,1365.172785363252
408,3345.230456036585,3345.23045604,3345.230456036585
409,649.0420237084099,649.042023708,649.0420237084099
410,6855.318383314407,6855.31838331,6855.318383314407
411,1120.768051325101,1120.76805133,1120.768051325101
412,820.9477890908798,820.947789091,820.9477890908798
413,123.18946701260333,123.189467013,123.18946701260333
414,993.2105341402821,993.21053414,993.2105341402821
415,266.03711317850065,266.037113179,266.03711317850065
416,1222.9851410745498,1222.98514107,1222.9851410745498
417,502.78483385830435,502.784833858,502.78483385830435
418,1042.885063289361,1042.88506329,1042.885063289361
419,855.8216493746689,855.821649375,855.8216493746689
420,526.9625313822453,526.962531382,526.9625313822453
421,901.3399691284146,901.339969128,901.3399691284146
422,1496.91811138808,1496.91811139,1496.91811138808
423,1513.5903956452144,1513.59039565,1513.5903956452144
424,1385.8095112005817,1385.8095112,1385.8095112005817
425,3264.081994092481,3264.08199409,3264.081994092481
426,986.8963821085754,986.896382109,986.8963821085754
427,1787.8319004105235,1787.83190041,1787.8319004105235
428,3002.950119746395,3002.95011975,3002.950119746395
429,1132.7592768368584,1132.75927684,1132.7592768368584
430,708.5710678450022,708.571067845,708.5710678450022
431,1180.3966465855333,1180.39664659,1180.3966465855333
432,1286.1703338698424,1286.17033387,1286.1703338698424
433,1179.2494790310448,1179.24947903,1179.2494790310448
434,5138.217605164279,5138.21760516,5138.217605164279
435,4815.658362953686,4815.65836295,4815.658362953686
436,8307.291051416893,8307.29105142,8307.291051416893
437,1806.7564092968912,1806.7564093,1806.7564092968912
438,1678.3051617560552,1678.30516176,1678.3051617560552
439,1872.6024103489851,1872.60241035,1872.6024103489851
440,2033.50842045035,2033.50842045,2033.50842045035
441,733.4460959731948,733.446095973,733.4460959731948
442,1044.2554755862352,1044.25547559,1044.2554755862352
443,995.9887108967798,995.988710897,995.9887108967798
444,2552.474437798012,2552.4744378,2552.474437798012
445,10093.784435855086,10093.7844359,10093.784435855086
446,3108.673341516274,3108.67334152,3108.673341516274
447,203.75284079303933,203.752840793,203.75284079303933
448,3245.6972507168684,3245.69725072,3245.6972507168684
449,126.27878385312975,126.278783853,126.27878385312975
450,641.8782023731568,641.878202373,641.8782023731568
451,778.6570059924607,778.657005992,778.6570059924607
452,1401.0523069701628,1401.05230697,1401.0523069701628
453,3052.400166375788,3052.40016638,3052.400166375788
454,431.339962151853,431.339962152,431.339962151853
455,1705.4945659109867,1705.49456591,1705.4945659109867
456,1063.0367676280819,1063.03676763,1063.0367676280819
457,1110.0818193132463,1110.08181931,1110.0818193132463
458,12048.01221070747,12048.0122107,12048.01221070747
459,2107.7017958306556,2107.70179583,2107.7017958306556
460,1332.8359185281365,1332.83591853,1332.8359185281365
461,1059.1909466805384,1059.19094668,1059.1909466805384
462,3744.248890402212,3744.2488904,3744.248890402212
463,4630.7462191409295,4630.74621914,4630.7462191409295
464,1644.5964629194248,1644.59646292,1644.5964629194248
465,1069.9667298671534,1069.96672987,1069.9667298671534
466,1571.3632547375894,1571.36325474,1571.3632547375894
467,392.6404412361004,392.640441236,392.6404412361004
468,638.5501824288289,638.550182429,638.5501824288289
469,1163.320473469478,1163.32047347,1163.320473469478
470,1180.263269283145,1180.26326928,1180.263269283145
471,1007.6047305920735,1007.60473059,1007.6047305920735
472,3026.3191444487015,3026.31914445,3026.3191444487015
473,698.8526680966487,698.852668097,698.8526680966487
474,1395.4843363986674,1395.4843364,1395.4843363986674
475,369.7081069037543,369.708106904,369.7081069037543
476,258.36028656621386,258.360286566,258.36028656621386
477,4024.7036618073175,4024.70366181,4024.7036618073175
478,4086.2965265763387,4086.29652658,4086.2965265763387
479,4314.994849463047,4314.99484946,4314.994849463047
480,790.9873249585665,790.987324959,790.9873249585665
481,1637.3472536157951,1637.34725362,1637.3472536157951
482,5836.133944845509,5836.13394485,5836.133944845509
483,3355.437596151025,3355.43759615,3355.437596151025
484,2366.086781171952,2366.08678117,2366.086781171952
485,258.43158294903037,258.431582949,258.43158294903037
486,4966.818413202282,4966.8184132,4966.818413202282
487,1286.7301688114962,1286.73016881,1286.7301688114962
488,2348.1532774659645,2348.15327747,2348.1532774659645
489,482.9692116354324,482.969211635,482.9692116354324
490,1995.062619947312,1995.06261995,1995.062619947312
491,3805.136825111935,3805.13682511,3805.136825111935
492,463.34436137720627,463.344361377,463.34436137720627
493,1070.963206443276,1070.96320644,1070.963206443276
494,250.11813879488435,250.118138795,250.11813879488435
495,128.7928799192281,128.792879919,128.7928799192281
496,408.2276172746744,408.227617275,408.2276172746744
497,3559.248697948995,3559.24869795,3559.248697948995
498,1054.2134021213565,1054.21340212,1054.2134021213565
499,1051.187140817012,1051.18714082,1051.187140817012
500,490.20645184757393,490.206451848,490.20645184757393
501,1555.6042066896098,1555.60420669,1555.6042066896098
502,346.4245956688007,346.424595669,346.4245956688007
503,3745.806291888296,3745.80629189,3745.806291888296
504,439.44090558268243,439.440905583,439.44090558268243
505,5067.169928189276,5067.16992819,5067.169928189276
506,2087.5107543141626,2087.51075431,2087.5107543141626
507,6160.125246418348,6160.12524642,6160.125246418348
508,347.1651905421597,347.165190542,347.1651905421597
509,931.4466355550022,931.446635555,931.4466355550022
510,1111.4664974337886,1111.46649743,1111.4664974337886
511,2772.5716007185106,2772.57160072,2772.5716007185106
512,864.198920294956,864.198920295,864.198920294956
513,1190.3731760317085,1190.37317603,1190.3731760317085
514,347.8516842388915,347.851684239,347.8516842388915
515,3756.708889754855,3756.70888975,3756.708889754855
516,7669.311619050648,7669.31161905,7669.311619050648
517,644.3605984973221,644.360598497,644.3605984973221
518,2559.4801560935684,2559.48015609,2559.4801560935684
519,2986.419353691756,2986.41935369,2986.419353691756
520,1976.8935975858587,1976.89359759,1976.8935975858587
521,1287.5336981742985,1287.53369817,1287.5336981742985
522,654.7707925558935,654.770792556,654.7707925558935
523,659.1443236472958,659.144323647,659.1443236472958
524,1378.4222728775003,1378.42227288,1378.4222728775003
525,3275.2765015861833,3275.27650159,3275.2765015861833
526,4447.924456935779,4447.92445694,4447.924456935779
527,163.5150354934349,163.515035493,163.5150354934349
528,7915.828274424694,7915.82827442,7915.828274424694
529,329.9916879379447,329.991687938,329.9916879379447
530,677.4077324063657,677.407732406,677.4077324063657
531,177.44174564414612,177.441745644,177.44174564414612
532,1590.411043756798,1590.41104376,1590.411043756798
533,914.6023208507294,914.602320851,914.6023208507294
534,6227.698749802584,6227.6987498,6227.698749802584
535,5002.313665501508,5002.3136655,5002.313665501508
536,1300.2847413195223,1300.28474132,1300.2847413195223
537,4564.834485645034,4564.83448565,4564.834485645034
538,959.0873710522383,959.087371052,959.0873710522383
539,8201.582753074883,8201.58275307,8201.582753074883
540,1281.4762560416768,1281.47625604,1281.4762560416768
541,825.0006064416403,825.000606442,825.0006064416403
542,8983.06418495025,8983.06418495,8983.06418495025
543,123.28597671416202,123.285976714,123.28597671416202
544,1661.4515906007446,1661.4515906,1661.4515906007446
545,319.27110352439234,319.271103524,319.27110352439234
546,157.1399185862094,157.139918586,157.1399185862094
547,410.826936263475,410.826936263,410.826936263475
548,3786.8701439350457,3786.87014394,3786.8701439350457
549,1938.5508115713137,1938.55081157,1938.5508115713137
550,1435.2166402168157,1435.21664022,1435.2166402168157
551,767.8871706585338,767.887170659,767.8871706585338
552,160.57427529598692,160.574275296,160.57427529598692
