year_2015,year_2016,year_2017,sd,mean,cv,mean_cv,change_2016_2017,change_2015_2016
1.8557911121524e-4,1.2809095677845e-4,7.12698340708681e-5,5.715496293348334e-5,1.1052371624951037e-4,0.5171284939827251,0.08628018542732878,-5.6821122707581906e-5,-5.7488154436790006e-05
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
1.8789885010543e-4,1.2809095677845e-4,7.12698340708681e-5,5.832088172508996e-5,1.1139513066995951e-4,0.5235496504589823,0.08735110435205534,-5.6821122707581906e-5,-5.980789332697998e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
1.0902772783895e-4,1.3215733635872e-4,1.252621326094e-4,1.1874893145296533e-5,9.458052248809163e-5,0.12555326226699232,0.021004360813238795,-6.895203749319995e-6,2.3129608519770003e-5
3.24763444626673e-5,3.65974162224147e-5,4.31938388308292e-5,5.4061802474786744e-6,2.9418444940847467e-5,0.18376838946956714,0.030652580282378564,6.5964226084145e-6,4.121071759747399e-6
5.3353994474382e-5,6.50620732842928e-5,8.85473696031998e-5,1.792210881176115e-5,5.622138654340894e-5,0.31877742463578984,0.05317642192808448,2.3485296318907003e-5,1.1708078809910797e-5
2.0413702233676e-4,1.3419052614885e-4,7.34295260124096e-5,6.540751875985652e-5,1.1929114831446903e-4,0.5483015268444953,0.09148299709767795,-6.07610001364404e-5,-6.994649618791e-5
0,0,0,0,0,NA,0,0,0
6.95921667057156e-5,8.53939711856343e-5,1.1446367290169e-4,2.2760333371084433e-5,7.305253604103108e-5,0.31156116686080193,0.05198773825683452,2.9069701716055694e-5,1.5801804479918696e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
1.8325937232505e-4,1.2605776698831e-4,9.71861373693656e-5,4.380676588855905e-5,1.1257751064282116e-4,0.389125373606336,0.06494804352659168,-2.88716296189444e-5,-5.720160533674001e-5
2.0877650011714e-4,1.4638966488965e-4,9.50264454278242e-5,5.6963983453008865e-5,1.2678914847190576e-4,0.449281221141974,0.07498586114738892,-5.1363219461825804e-5,-6.238683522749e-5
1.8789885010543e-4,1.3012414656858e-4,7.12698340708681e-5,5.8315340819746746e-5,1.119020428911562e-4,0.5211284737354469,0.08694799732498378,-5.885431249771189e-5,-5.777470353685e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
2.0413702233676e-4,1.3825690572912e-4,7.9908601837034e-5,6.21522522938311e-5,1.2111369554918628e-4,0.5131727837384835,0.08562972536937158,-5.834830389208599e-5,-6.588011660764e-5
0,0,0,0,0,NA,0,0,0
2.2037519456809e-4,1.5655561384033e-4,1.1230398096015e-4,5.4330060904810177e-5,1.3589121256834505e-4,0.3998055494389341,0.06674750091696263,-4.4251632880180005e-5,-6.381958072776e-5
3.71158222430483e-5,4.26969855928172e-5,3.45550710646633e-5,4.163284022622992e-6,2.9632790730787946e-5,0.14049584666007894,0.023440668435622147,-8.141914528153898e-6,5.581163349768898e-6
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
9.74290333880018e-5,5.89625039138903e-5,5.83116824216194e-5,2.2398901033401277e-5,5.927553018922819e-5,0.37787770032416684,0.06302901299585216,-6.508214922708983e-7,-3.84665294741115e-5
0,0,0,0,0,NA,0,0,0
1.3222511674086e-4,1.016594895067e-4,8.63876776616583e-5,2.3340082214177923e-5,8.590309153084906e-5,0.2717024707521284,0.045355331034963774,-1.5271811845041697e-5,-3.056562723416001e-5
0,0,0,0,0,NA,0,0,0
1.3686459452124e-4,7.52280222349636e-5,7.12698340708681e-5,3.6781804594313185e-5,8.003606385534621e-5,0.45956538618379655,0.07666092775051221,-3.9581881640955024e-6,-6.163657228627638e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
4.63947778038104e-6,2.03318979013415e-6,8.63876776616583e-6,3.327178932066886e-6,4.659653567186977e-6,0.7140399783144172,0.11901054609704219,6.6055779760316795e-6,-2.60628799024689e-6
7.65513833762872e-5,1.0979224866724e-4,1.4037997620019e-4,3.192348524937097e-5,8.966177337327205e-5,0.35604342908175496,0.059415289658103554,3.0587727532950006e-5,3.324086529095281e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
5.3353994474382e-5,5.08297447533537e-5,2.59163032984975e-5,1.5165082145298286e-5,3.631628116788287e-5,0.4175835646605212,0.06962752434439344,-2.4913441454856198e-5,-2.524249721028305e-6
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
8.11908611566682e-5,1.1995819761791e-4,1.1446367290169e-4,2.0976876871037227e-5,8.414740213682635e-5,0.24928727849409016,0.04161800258412905,-5.494524716220003e-6,3.876733646124179e-5
0,0,0,0,0,NA,0,0,0
1.3686459452124e-4,8.74271609757684e-5,7.12698340708681e-5,3.417550693800168e-5,8.243427412646955e-5,0.414578854489215,0.06916517097664122,-1.61573269049003e-5,-4.9437433545471585e-5
8.11908611566682e-5,6.30288834941586e-5,3.88744549477463e-5,2.1228801526290175e-5,5.108075028121582e-5,0.41559298580030346,0.06930806492528492,-2.4154428546412305e-5,-1.8161977662509602e-5
0,0,0,0,0,NA,0,0,0
1.9021858899562e-4,1.3215733635872e-4,7.12698340708681e-5,5.9479973227364215e-5,1.1328143316314308e-4,0.5250637422789638,0.08760502490746325,-6.08875022878519e-5,-5.806125263689999e-5
5.10342555841914e-5,5.08297447533537e-5,2.3756611356956e-5,1.569005125956521e-5,3.5327665738516576e-5,0.4441292944656366,0.07405098879905486,-2.7073133396397698e-5,-2.045108308376995e-7
2.2269493345829e-4,1.5655561384033e-4,1.1230398096015e-4,5.5555946284707005e-5,1.3677761863586924e-4,0.4061771716658455,0.06781017662650414,-4.4251632880180005e-5,-6.613931961796e-5
0,0,0,0,0,NA,0,0,0
4.17553000234294e-5,2.64314672717439e-5,1.29581516492488e-5,1.4408480364872928e-5,2.3888349827323758e-5,0.603159300203832,0.10054645699216144,-1.3473315622495099e-5,-1.5323832751685503e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
4.63947778038104e-5,5.28629345434879e-5,3.23953791231219e-5,1.0462162299732404e-5,3.552881344253815e-5,0.2944697918677522,0.04910790598916081,-2.0467555420366003e-5,6.468156739677498e-6
0,0,0,0,0,NA,0,0,0
1.2758563896047e-4,7.92944018152318e-5,7.12698340708681e-5,3.046283843435371e-5,7.715317832023091e-5,0.3948358200865696,0.06587026432969513,-8.024567744363691e-6,-4.829123714523821e-5
2.0877650011714e-4,1.4638966488965e-4,8.63876776616583e-5,6.119828366744922e-5,1.256880315839744e-4,0.48690621450747734,0.08125577577756621,-6.000198722799171e-5,-6.238683522749e-5
2.0877650011714e-4,1.4638966488965e-4,8.63876776616583e-5,6.119828366744922e-5,1.256880315839744e-4,0.48690621450747734,0.08125577577756621,-6.000198722799171e-5,-6.238683522749e-5
9.51092944978113e-5,1.2199138740804e-4,1.1662336484323e-4,1.4226253947766797e-5,8.698757517421202e-5,0.1635435166375836,0.02732974241890911,-5.368022564810013e-6,2.688209291022871e-5
5.3353994474382e-5,5.89625039138903e-5,7.55892179539511e-5,1.1563651103705591e-5,4.986734186148225e-5,0.23188825937075674,0.03868959934667736,1.6626714040060795e-5,5.608509439508297e-6
9.27895556076208e-5,1.1589181803764e-4,9.93458293109071e-5,1.1905663898631415e-5,7.998321671369984e-5,0.14885202656011917,0.024875323773947945,-1.6545988726732904e-5,2.31022624300192e-5
0,0,0,0,0,NA,0,0,0
6.2632950035144e-5,7.92944018152318e-5,9.71861373693656e-5,1.7280243688063056e-5,6.409843322695111e-5,0.2695891743075762,0.044984944412285156,1.7891735554133805e-5,1.6661451780087795e-5
1.4846328897219e-4,8.74271609757684e-5,5.61519904800779e-5,4.694841324906499e-5,8.474771341927532e-5,0.5539785246688069,0.09240037720598389,-3.1275170495690504e-5,-6.10361279964216e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
1.7166067787409e-4,1.3215733635872e-4,1.0366521319399e-4,3.4146005843477565e-5,1.104073083175694e-4,0.3092730577695265,0.05163751571851906,-2.849212316473e-5,-3.950334151537e-5
2.2965415012886e-4,1.6468837300086e-4,1.1446367290169e-4,5.77522275785672e-5,1.416396059024943e-4,0.40774066837155876,0.06807481106684521,-5.0224700099170015e-5,-6.4965777128e-5
5.7993472254763e-5,9.14935405560367e-5,1.2310244066786e-4,3.255906148905117e-5,7.628712874192772e-5,0.4267962633538805,0.07119628316626501,3.160890011182329e-5,3.35000683012737e-5
2.1341597789752e-4,1.5655561384033e-4,1.1230398096015e-4,5.068685552478264e-5,1.3324060705569566e-4,0.3804159756161657,0.06351369644190737,-4.4251632880180005e-5,-5.686036405718999e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
2.0877650011714e-4,1.4638966488965e-4,9.28667534862827e-5,5.801133311521154e-5,1.2651106290207105e-4,0.4585475118497472,0.07653001119404293,-5.352291140336731e-5,-6.238683522749e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
8.11908611566682e-5,7.92944018152318e-5,6.69504501877852e-5,7.732604179459272e-6,5.879207933478612e-5,0.13152459084542092,0.021969758540349143,-1.234395162744659e-5,-1.8964593414364119e-6
0,0,0,0,0,NA,0,0,0
2.08776500117147e-5,1.62655183210732e-5,3.02356871815804e-5,7.118172007796814e-6,1.862425688054128e-5,0.3821989813313796,0.06371535043596371,1.3970168860507201e-5,-4.612131690641501e-6
0,0,0,0,0,NA,0,0,0
8.58303389370492e-5,1.2199138740804e-4,1.2094274872632e-4,2.0581554811755706e-5,8.733650747079122e-5,0.23565809313635527,0.03934912927895154,-1.0486386817199996e-6,3.6161048470990806e-5
0,0,0,0,0,NA,0,0,0
1.2758563896047e-4,1.0572586908697e-4,4.96729146554535e-5,4.01874272379923e-5,8.079296248522145e-5,0.4974124725942972,0.08296940623445388,-5.6052954431516504e-5,-2.18597698735e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
1.15986944509526e-5,1.01659489506707e-5,1.51178435907902e-5,2.548150664823478e-6,9.857659414309244e-6,0.25849449222445414,0.04309063008692095,4.951894640119501e-6,-1.4327455002819012e-6
0,0,0,0,0,NA,0,0,0
1.9949754455638e-4,1.3622371593898e-4,1.0366521319399e-4,4.872964399495538e-5,1.2202902942107634e-4,0.3993282928343852,0.06665640633024843,-3.255850274498999e-5,-6.327382861740001e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
2.2269493345829e-4,1.7078794237126e-4,1.2094274872632e-4,5.087957375171875e-5,1.413262995768972e-4,0.3600149010059845,0.060120255417311495,-4.984519364494e-5,-5.190699108702999e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
6.49526889253346e-5,2.43982774816098e-5,2.3756611356956e-5,2.3601514181588403e-5,3.4177272986372204e-5,0.6905616545532827,0.11512209015303576,-6.416661246538015e-7,-4.05544114437248e-5
1.39184333411431e-5,1.21991387408049e-5,1.72775355323317e-5,2.582945844889443e-6,1.1494513364792286e-5,0.2247111959346631,0.037461444750247846,5.0783967915268e-6,-1.7192946003381988e-6
5.7993472254763e-5,5.89625039138903e-5,3.02356871815804e-5,1.631289701482189e-5,4.08761400912639e-5,0.39908115048045606,0.06654758853015207,-2.8726816732309898e-5,9.690316591273024e-7
1.1598694450952e-4,6.70952630744269e-5,4.75132227139121e-5,3.5266847970801525e-5,6.646556956716513e-5,0.5306032612142666,0.08848926484368373,-1.95820403605148e-5,-4.88916814350931e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
1.0438825005857e-4,1.3215733635872e-4,1.2742182455094e-4,1.4855373774734173e-5,9.470569618574104e-5,0.15685829229953763,0.026221970130077724,-4.73551180778001e-6,2.7769086300149994e-5
0,0,0,0,0,NA,0,0,0
2.1341597789752e-4,1.5655561384033e-4,1.1230398096015e-4,5.068685552478264e-5,1.3324060705569566e-4,0.3804159756161657,0.06351369644190737,-4.4251632880180005e-5,-5.686036405718999e-5
0,0,0,0,0,NA,0,0,0
2.1109623900733e-4,1.4638966488965e-4,8.42279857201169e-5,6.343838057959766e-5,1.2628806754917365e-4,0.5023307570598167,0.08382703289959376,-6.21616791695331e-5,-6.470657411768e-5
6.72724278155251e-5,8.33607813955001e-5,1.0582490513553e-4,1.9363907507831683e-5,6.895550546359673e-5,0.28081742534763027,0.046860367145824706,2.2464123740029894e-5,1.6088353579975004e-5
2.0413702233676e-4,1.4842285467979e-4,1.0366521319399e-4,5.033537421055821e-5,1.2664011610527456e-4,0.3974678463553757,0.06635017448931702,-4.475764148579999e-5,-5.5714167656970015e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
2.0877650011714e-4,1.4638966488965e-4,8.63876776616583e-5,6.119828366744922e-5,1.256880315839744e-4,0.48690621450747734,0.08125577577756621,-6.000198722799171e-5,-6.238683522749e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
4.40750389136199e-5,5.4896124333622e-5,3.23953791231219e-5,1.1253102368655213e-5,3.565491118475475e-5,0.31561156639388266,0.052631640158301074,-2.2500745210500104e-5,1.0821085420002103e-5
0,0,0,0,0,NA,0,0,0
2.1109623900733e-4,1.4638966488965e-4,8.63876776616583e-5,6.236906882724008e-5,1.265606625964696e-4,0.49279979693295206,0.08223876670765573,-6.000198722799171e-5,-6.470657411768e-5
5.56737333645725e-5,5.89625039138903e-5,3.02356871815804e-5,1.5722278274822953e-5,4.014855068371654e-5,0.3916026358879151,0.06530056310688895,-2.8726816732309898e-5,3.2887705493177995e-6
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
1.9021858899562e-4,1.3012414656858e-4,7.12698340708681e-5,5.9475454892955405e-5,1.1277200613200587e-4,0.5273955561572266,0.08799323603131443,-5.885431249771189e-5,-6.009444242704e-5
0,0,0,0,0,NA,0,0,0
1.0206851116838e-4,1.3419052614885e-4,1.2958151649248e-4,1.736870882929992e-5,9.580231565975249e-5,0.18129738002352577,0.030296065266970755,-4.609009656370006e-6,3.2122014980470005e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
1.8325937232505e-4,1.2605776698831e-4,9.71861373693656e-5,4.380676588855905e-5,1.1257751064282116e-4,0.389125373606336,0.06494804352659168,-2.88716296189444e-5,-5.720160533674001e-5
6.49526889253346e-5,5.28629345434879e-5,3.45550710646633e-5,1.5304439430962854e-5,4.1918783491112165e-5,0.3650974135308049,0.06088450124137674,-1.83078634788246e-5,-1.2089754381846696e-5
2.2965415012886e-4,1.728211321614e-4,1.1878305678478e-4,5.544141782249471e-5,1.4417493922438368e-4,0.38454268211072107,0.0642105928011405,-5.403807537662e-5,-5.6833017967460015e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
2.0645676122695e-4,1.4435647509952e-4,8.42279857201169e-5,6.111703845090646e-5,1.2403956512437335e-4,0.49272212773097807,0.08222372092609999,-6.0128489379403095e-5,-6.210028612743001e-5
0,0,0,0,0,NA,0,0,0
5.3353994474382e-5,5.28629345434879e-5,2.59163032984975e-5,1.5701321453795075e-5,3.695863844254062e-5,0.4248349537606973,0.07083662449215167,-2.69466312449904e-5,-4.910599308941021e-7
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
2.1341597789752e-4,1.5655561384033e-4,1.1230398096015e-4,5.068685552478264e-5,1.3324060705569566e-4,0.3804159756161657,0.06351369644190737,-4.4251632880180005e-5,-5.686036405718999e-5
0,0,0,0,0,NA,0,0,0
1.7630015565448e-4,1.3419052614885e-4,1.0366521319399e-4,3.6471108415503046e-5,1.1265675085320577e-4,0.3237365549715321,0.05404997312096635,-3.052531295486001e-5,-4.2109629505629996e-5
0,0,0,0,0,NA,0,0,0
1.9021858899562e-4,1.3012414656858e-4,9.93458293109071e-5,4.62177910847947e-5,1.1647658898997545e-4,0.396798974674408,0.06623022626989299,-3.077831725767289e-5,-6.009444242704e-5
0,0,0,0,0,NA,0,0,0
2.0877650011714e-4,1.4638966488965e-4,8.63876776616583e-5,6.119828366744922e-5,1.256880315839744e-4,0.48690621450747734,0.08125577577756621,-6.000198722799171e-5,-6.238683522749e-5
0,0,0,0,0,NA,0,0,0
2.0645676122695e-4,1.4435647509952e-4,8.42279857201169e-5,6.111703845090646e-5,1.2403956512437335e-4,0.49272212773097807,0.08222372092609999,-6.0128489379403095e-5,-6.210028612743001e-5
5.3353994474382e-5,5.28629345434879e-5,2.59163032984975e-5,1.5701321453795075e-5,3.695863844254062e-5,0.4248349537606973,0.07083662449215167,-2.69466312449904e-5,-4.910599308941021e-7
2.0413702233676e-4,1.4842285467979e-4,9.71861373693656e-5,5.349106073879095e-5,1.2580926878117662e-4,0.4251758336806596,0.07096748000409424,-5.123671731042439e-5,-5.5714167656970015e-5
3.24763444626673e-5,3.65974162224147e-5,3.23953791231219e-5,2.403015592230877e-6,2.5968038850108693e-5,0.09253743057384631,0.015444545128016142,-4.2020370992927996e-6,4.121071759747399e-6
7.88711222664777e-5,3.25310366421464e-5,3.88744549477463e-5,2.512427739616091e-5,4.385022281313283e-5,0.5729566643988949,0.0955293192521601,6.343418305599899e-6,-4.63400856243313e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
4.40750389136199e-5,5.69293141237562e-5,3.23953791231219e-5,1.2271653044143708e-5,3.6417846301160424e-5,0.3369681156502844,0.0561917008136317,-2.45339350006343e-5,1.2854275210136299e-5
7.42316444860966e-5,1.1182543845737e-4,1.1446367290169e-4,2.250507252662113e-5,8.075645709294444e-5,0.2786783043332316,0.04651368110311605,2.6382344443199934e-6,3.75937939712734e-5
2.2269493345829e-4,1.5452242405019e-4,1.0798459707707e-4,5.7694196200123666e-5,1.357240376964184e-4,0.4250845847157268,0.07096053415070148,-4.653782697311999e-5,-6.817250940810001e-5
4.63947778038104e-5,5.89625039138903e-5,3.23953791231219e-5,1.3289990109396295e-5,3.776066273755473e-5,0.35195330658693086,0.058690351650103105,-2.65671247907684e-5,1.2567726110079896e-5
0,0,0,0,0,NA,0,0,0
3.47960833528578e-5,2.64314672717439e-5,1.07984597077073e-5,1.2180884397940497e-5,2.1051723682562375e-5,0.5786169618039497,0.0964537034037271,-1.56330075640366e-5,-8.364616081113903e-6
2.0645676122695e-4,1.4435647509952e-4,8.42279857201169e-5,6.111703845090646e-5,1.2403956512437335e-4,0.49272212773097807,0.08222372092609999,-6.0128489379403095e-5,-6.210028612743001e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
2.0877650011714e-4,1.4842285467979e-4,9.71861373693656e-5,5.58572179407842e-5,1.2756067752676996e-4,0.43788743540549135,0.0730875397988542,-5.123671731042439e-5,-6.035364543735002e-5
0,0,0,0,0,NA,0,0,0
2.2269493345829e-4,1.5452242405019e-4,1.0798459707707e-4,5.7694196200123666e-5,1.357240376964184e-4,0.4250845847157268,0.07096053415070148,-4.653782697311999e-5,-6.817250940810001e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
2.0877650011714e-4,1.5045604446992e-4,1.0582490513553e-4,5.162726194308997e-5,1.2917117791642e-4,0.39968097199280256,0.06672113798039744,-4.463113933439e-5,-5.832045564722001e-5
0,0,0,0,0,NA,0,0,0
9.27895556076208e-5,5.4896124333622e-5,5.83116824216194e-5,2.096148018866889e-5,5.6739710637882775e-5,0.3694322715610356,0.061619328352370835,3.415558087997399e-6,-3.7893431273998804e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
5.3353994474382e-5,5.4896124333622e-5,6.47907582462438e-5,6.205931441518069e-6,4.481170212394147e-5,0.1384890809180497,0.023118856571444902,9.894633912621794e-6,1.5421298592399992e-6
6.95921667057156e-5,1.0979224866724e-4,1.5765751173252e-4,4.4088235378446553e-5,9.528254062098055e-5,0.4627105353311563,0.07719782467237686,4.786526306528e-5,4.02000819615244e-5
2.1341597789752e-4,1.4842285467979e-4,9.71861373693656e-5,5.825044076448918e-5,1.2931885267779118e-4,0.45044043894841124,0.0751811722019667,-5.123671731042439e-5,-6.499312321773e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
2.31973889019052e-6,6.09956937040245e-6,4.31938388308292e-6,1.8909767725526524e-6,3.657417229057136e-6,0.5170251721705093,0.0861739098761091,-1.7801854873195304e-6,3.7798304802119304e-6
6.49526889253346e-5,8.53939711856343e-5,1.0150552125244e-4,1.831910485956265e-5,6.754282155574288e-5,0.2712220845622203,0.045259966444999834,1.61115500668057e-5,2.0441282260299704e-5
5.10342555841914e-5,5.08297447533537e-5,2.59163032984975e-5,1.4443181302555153e-5,3.5555871234649435e-5,0.4062108676015278,0.06773144115961684,-2.4913441454856198e-5,-2.045108308376995e-7
2.78368666822862e-5,3.25310366421464e-5,1.07984597077073e-5,1.1435671121937905e-5,2.065050853851945e-5,0.5537718889879596,0.09231252358844202,-2.17325769344391e-5,4.694169959860201e-6
5.3353994474382e-5,5.4896124333622e-5,2.59163032984975e-5,1.630457547640035e-5,3.761774939572546e-5,0.43342772330375123,0.07226930200845498,-2.8979821035124502e-5,1.5421298592399992e-6
8.58303389370492e-5,4.26969855928172e-5,4.53535307723706e-5,2.4172696037091002e-5,4.9513387834832e-5,0.4882052530464465,0.08140880333093678,2.656545179553401e-6,-4.3133353344232e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
8.11908611566682e-5,9.5559920136305e-5,6.69504501877852e-5,1.4304783181732263e-5,6.450150366562266e-5,0.22177441406464882,0.03701615359716282,-2.8609469948519793e-5,1.4369058979636791e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
1.39184333411431e-5,1.21991387408049e-5,1.51178435907902e-5,1.4670490148047952e-6,1.0675616171885749e-5,0.13742054708451126,0.022912320860895116,2.9187048499853e-6,-1.7192946003381988e-6
1.7398041676428e-4,1.2605776698831e-4,6.91101421293267e-5,5.249982038166147e-5,1.0541203656589454e-4,0.49804388656169346,0.08309515779075383,-5.6947624858983304e-5,-4.792264977597e-5
0,0,0,0,0,NA,0,0,0
4.40750389136199e-5,5.4896124333622e-5,2.59163032984975e-5,1.4643915665073677e-5,3.488284555270327e-5,0.41980278366192053,0.06999619964828067,-2.8979821035124502e-5,1.0821085420002103e-5
2.0413702233676e-4,1.3622371593898e-4,7.55892179539511e-5,6.430823890116534e-5,1.200645487827141e-4,0.535613880643042,0.08936903389782594,-6.0634497985028894e-5,-6.791330639778002e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
2.1341597789752e-4,1.5858880363046e-4,1.1230398096015e-4,5.061610378195745e-5,1.3373121656752186e-4,0.3784913132559518,0.06319332822313158,-4.6284822670310014e-5,-5.482717426705998e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
1.6238172231333e-4,1.1589181803764e-4,9.50264454278242e-5,3.4480449286594326e-5,1.0194510876634713e-4,0.33822563636301295,0.05645589365114078,-2.0865372609815802e-5,-4.648990427568998e-5
1.5774224453295e-4,9.14935405560367e-5,6.91101421293267e-5,4.6089689519884134e-5,9.110890418454939e-5,0.5058746994314108,0.0843883739920556,-2.2383398426710006e-5,-6.624870397691331e-5
1.9949754455638e-4,1.3419052614885e-4,7.9908601837034e-5,5.987911319345308e-5,1.1836894643392928e-4,0.5058684308462285,0.08441004592973302,-5.4281924311816e-5,-6.530701840752999e-5
2.31973889019052e-5,2.03318979013415e-5,1.94372274738731e-5,1.964276279488134e-6,1.6232697639151983e-5,0.12100738417935261,0.02018142461125806,-8.946704274684021e-7,-2.8654910005637007e-6
9.04698167174303e-5,1.1792500782778e-4,1.0582490513553e-4,1.3759716230095253e-5,8.199486147770889e-5,0.16781193335921385,0.0280369846111004,-1.2100102692250004e-5,2.74551911103497e-5
2.1341597789752e-4,1.4842285467979e-4,9.71861373693656e-5,5.825044076448918e-5,1.2931885267779118e-4,0.45044043894841124,0.0751811722019667,-5.123671731042439e-5,-6.499312321773e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
9.04698167174303e-5,1.2199138740804e-4,1.0582490513553e-4,1.5762525750431752e-5,8.351215875285801e-5,0.1887452795595745,0.0315271400588898,-1.6166482272510007e-5,3.1521570690609704e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
1.9021858899562e-4,1.3215733635872e-4,7.34295260124096e-5,5.839484851470834e-5,1.1355007497036448e-4,0.5142651691771128,0.0858054865919941,-5.8727810346310394e-5,-5.806125263689999e-5
0,0,0,0,0,NA,0,0,0
2.1341597789752e-4,1.5655561384033e-4,1.1230398096015e-4,5.068685552478264e-5,1.3324060705569566e-4,0.3804159756161657,0.06351369644190737,-4.4251632880180005e-5,-5.686036405718999e-5
2.2037519456809e-4,1.6265518321073e-4,1.1230398096015e-4,5.4077460631125505e-5,1.3735295484252388e-4,0.39371166563635773,0.06573307173509506,-5.0351202250580005e-5,-5.7720011357359995e-5
0,0,0,0,0,NA,0,0,0
9.51092944978113e-5,1.2199138740804e-4,1.1662336484323e-4,1.4226253947766797e-5,8.698757517421202e-5,0.1635435166375836,0.02732974241890911,-5.368022564810013e-6,2.688209291022871e-5
2.0877650011714e-4,1.4638966488965e-4,9.07070615447413e-5,5.906643413672701e-5,1.262349151720646e-4,0.46790885117811076,0.07809000429232851,-5.56826033449087e-5,-6.238683522749e-5
2.0413702233676e-4,1.4029009551925e-4,7.9908601837034e-5,6.212226560473669e-5,1.2161449632444517e-4,0.5108129991264025,0.08523684526800412,-6.0381493682216e-5,-6.384692681751e-5
0,0,0,0,0,NA,0,0,0
1.6702120009371e-4,1.0369267929684e-4,7.34295260124096e-5,4.7759399511818404e-5,9.79757012286945e-5,0.48746167583264954,0.0813252590564655,-3.02631532844304e-5,-6.332852079686999e-5
0,0,0,0,0,NA,0,0,0
2.78368666822862e-5,2.64314672717439e-5,3.23953791231219e-5,3.1177830731523913e-6,2.24453740375761e-5,0.13890537390612737,0.023169600129385876,5.963911851377998e-6,-1.4053994105422996e-6
0,0,0,0,0,NA,0,0,0
2.1341597789752e-4,1.4842285467979e-4,9.71861373693656e-5,5.825044076448918e-5,1.2931885267779118e-4,0.45044043894841124,0.0751811722019667,-5.123671731042439e-5,-6.499312321773e-5
2.2269493345829e-4,1.5452242405019e-4,1.0798459707707e-4,5.7694196200123666e-5,1.357240376964184e-4,0.4250845847157268,0.07096053415070148,-4.653782697311999e-5,-6.817250940810001e-5
1.8557911121524e-4,1.2809095677845e-4,8.63876776616583e-5,4.9804604673423304e-5,1.124655875821929e-4,0.4428430575443777,0.07390089758038144,-4.170327911679171e-5,-5.7488154436790006e-05
