year_2015,year_2016,year_2017,sd,mean,cv,mean_cv,change_2016_2017,change_2015_2016
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
6.43772219082839e-5,8.81776822286279e-5,8.50261175620327e-5,1.2927819892434857e-5,6.262721039784484e-5,0.20642496784240827,0.03445635064906625,-3.151564666595204e-6,2.3800460320344e-5
1.0729536984714e-4,7.76803391061722e-5,5.59382352381794e-5,2.5778946195290043e-5,6.66732225966954e-5,0.3866461705507505,0.06449658944395567,-2.1742103867992796e-5,-2.9615030740967802e-5
5.84163680278873e-5,8.29290106674001e-5,8.95011763810871e-5,1.638255333017305e-5,6.180727710163688e-5,0.2650586484053215,0.04422794746513828,6.572165713686999e-6,2.4512642639512804e-5
5.96085388039666e-5,7.97798077306634e-5,7.6075999923924e-5,1.0737594067261188e-5,5.655048513145379e-5,0.18987625026206645,0.03169316711462062,-3.7038078067394028e-6,2.0171268926696796e-5
0,0,0,0,0,NA,0,0,0
6.67615634604426e-5,8.71279479163824e-5,7.83135293334512e-5,1.0213810146834076e-5,6.0604212714277566e-5,0.16853300603025298,0.028139337848970727,-8.814418582931202e-6,2.0366384455939795e-5
5.00711725953319e-5,6.40337930469798e-5,5.48194705334158e-5,7.099352582801246e-6,4.4005947189632185e-5,0.1613271168146531,0.026924524425100207,-9.214322513564002e-6,1.3962620451647897e-5
2.62277570737453e-5,1.4696280371438e-5,1.9018999980981e-5,5.825619260088196e-6,1.6442164171563123e-5,0.35430976113008644,0.05906532865849071,4.3227196095429985e-6,-1.15314767023073e-5
1.263701022644e-4,9.76252910388381e-5,7.83135293334512e-5,2.4182095699182197e-5,8.162275458396787e-5,0.2962665965200344,0.049445785048825706,-1.9311761705386908e-5,-2.8744811225561885e-5
1.263701022644e-4,9.86750253510836e-5,7.83135293334512e-5,2.412136676330127e-5,8.187000592805902e-5,0.29463008448414246,0.04917323908563046,-2.0361496017632408e-5,-2.7695076913316385e-5
7.86832712212359e-5,5.45861842367697e-5,4.13942940762528e-5,1.890839048175503e-5,4.839303500400336e-5,0.3907254521273736,0.0651612362170656,-1.3191890160516902e-5,-2.4097086984466203e-5
1.2517793148833e-4,9.55258224143469e-5,6.37695881715245e-5,3.071017913421934e-5,7.879588030210518e-5,0.3897434614154423,0.06502290680282548,-3.1756234242822403e-5,-2.9652109073983088e-5
1.0967971139929e-4,8.60782136041368e-5,5.81757646477066e-5,2.578188604081928e-5,6.992889392298818e-5,0.3686871705594622,0.06150613583817952,-2.7902448956430204e-5,-2.3601497795153195e-5
1.1444839450361e-4,8.92274165408735e-5,6.37695881715245e-5,2.533949541040988e-5,7.319622365660446e-5,0.34618582960356736,0.0577586351203084,-2.5457828369348997e-5,-2.52209779627365e-5
1.263701022644e-4,9.76252910388381e-5,6.82446469905789e-5,2.9063307244337813e-5,8.03258368845387e-5,0.36181767126950387,0.06036988340898776,-2.9380644048259202e-5,-2.8744811225561885e-5
1.0967971139929e-4,7.66306047939267e-5,5.03444117143615e-5,2.973181568266875e-5,6.659663589756174e-5,0.44644620981158756,0.07446319883184589,-2.6286193079565193e-5,-3.3049106605363305e-5
0,0,0,0,0,NA,0,0,0
3.9341635610618e-5,5.45861842367697e-5,4.25130587810164e-5,8.043781718520233e-6,3.6121165086731085e-5,0.22268887781460497,0.037144913940006435,-1.20731254557533e-5,1.5244548626151702e-5
1.1444839450361e-4,7.97798077306634e-5,5.7056999942943e-5,2.890215987375676e-5,7.00468405127433e-5,0.41261189886928196,0.06882702217864095,-2.2722807787720398e-5,-3.46685867729466e-5
1.2160141916009e-4,9.13268851653646e-5,6.37695881715245e-5,2.8926552685766345e-5,7.640611129568636e-5,0.37858951588077283,0.06316192440620855,-2.7557296993840105e-5,-3.0274533994725393e-5
1.1802490683185e-4,8.29290106674001e-5,5.7056999942943e-5,3.0600023248702244e-5,7.215273517272384e-5,0.4241006688859396,0.07074357209363387,-2.58720107244571e-5,-3.50958961644499e-5
1.1444839450361e-4,8.08295420429089e-5,5.7056999942943e-5,2.883612655532176e-5,7.029276576119592e-5,0.41022893669152394,0.06843006675338832,-2.3772542099965898e-5,-3.36188524607011e-5
1.0610319907106e-4,7.348140185719e-5,5.59382352381794e-5,2.5457375960742177e-5,6.52450530317929e-5,0.39018093752391,0.06508452713151149,-1.7543166619010606e-5,-3.262179721386999e-5
1.2040924838401e-4,9.23766194776102e-5,6.48883528762881e-5,2.776089252326209e-5,7.635877831529259e-5,0.363558625946512,0.06065673663968141,-2.7488266601322092e-5,-2.8032628906399796e-5
0,0,0,0,0,NA,0,0,0
3.69572940584593e-5,1.99449519326658e-5,4.81068823048343e-5,1.4182309549550444e-5,2.979785946137746e-5,0.4759506154437994,0.07934993412351772,2.81619303721685e-5,-1.7012342125793505e-5
1.0967971139929e-4,7.87300734184178e-5,5.03444117143615e-5,2.9676881210308166e-5,6.710776943559437e-5,0.4422272034952687,0.07376045705707444,-2.83856617040563e-5,-3.09496379808722e-5
5.84163680278873e-5,8.29290106674001e-5,9.28574704953778e-5,1.7727725474072192e-5,6.298264366618435e-5,0.2814700120882713,0.04696415421776704,9.9284598279777e-6,2.4512642639512804e-5
8.82206374298706e-5,7.87300734184178e-5,7.04821764001061e-5,8.876482131496234e-6,6.157734234497268e-5,0.14415175766709476,0.024076607396469937,-8.247897018311698e-6,-9.490564011452795e-6
1.2279358993617e-4,9.02771508531191e-5,6.15320587619973e-5,3.0650106937749745e-5,7.631322662225904e-5,0.4016355787111971,0.0670028574740514,-2.8745092091121807e-5,-3.251643908305091e-5
1.1325622372753e-4,8.08295420429089e-5,5.81757646477066e-5,2.7684352643660226e-5,6.998647076545143e-5,0.39556720521656175,0.06598618959506483,-2.2653777395202297e-5,-3.242668168462111e-5
6.67615634604426e-5,8.60782136041368e-5,8.16698234477419e-5,1.0122772120272438e-5,6.115809315814843e-5,0.16551811211798262,0.02763731709729556,-4.408390156394906e-6,1.93166501436942e-5
1.0967971139929e-4,8.08295420429089e-5,5.81757646477066e-5,2.581402213640611e-5,6.86247600565779e-5,0.3761619292384215,0.0627508421731174,-2.2653777395202297e-5,-2.8850169356381102e-5
3.9341635610618e-5,4.09396381775773e-5,5.37007058286522e-5,7.869575987368016e-6,3.546288890105388e-5,0.22191017797013568,0.03701458206910682,1.2761067651074902e-5,1.5980025669593004e-6
1.2875444381656e-4,9.97247596633292e-5,7.49572352191604e-5,2.6926729229525082e-5,8.259079198214366e-5,0.32602580243263324,0.05440645939875732,-2.47675244441688e-5,-2.9029684153230795e-5
6.91459050126012e-5,7.55808704816811e-5,7.16009411048696e-5,3.247455943940281e-6,5.4893793135773046e-5,0.059158891350577614,0.009905560052709414,-3.979929376811495e-6,6.4349654690799e-6
1.2875444381656e-4,9.76252910388381e-5,7.38384705143968e-5,2.7539671709023186e-5,8.193946926970452e-5,0.33609775550749665,0.056084575475640865,-2.37868205244413e-5,-3.112915277772189e-5
5.84163680278873e-5,8.39787449796457e-5,8.72636469715599e-5,1.579235679569037e-5,6.136277919369581e-5,0.25736052055009956,0.04294455574101134,3.2849019919142016e-6,2.55623769517584e-5
0,0,0,0,0,NA,0,0,0
5.60320264757286e-5,7.24316675449444e-5,8.83824116763235e-5,1.6175711669922e-5,5.825545434172963e-5,0.2776686209506565,0.04632664970372752,1.595074413137911e-5,1.6399641069215795e-5
4.53024894910146e-5,5.45861842367697e-5,6.26508234667609e-5,8.681302569087845e-6,4.2805199940908266e-5,0.20280953204452293,0.03383725967403791,8.064639229991201e-6,9.283694745755099e-6
9.53736620863465e-5,7.87300734184178e-5,6.48883528762881e-5,1.5264099214313802e-5,6.356404689884156e-5,0.24013730967453534,0.04007585498483826,-1.3841720542129697e-5,-1.6643588667928703e-5
1.1683273605577e-4,8.29290106674001e-5,5.59382352381794e-5,3.051257878128342e-5,7.155314018565823e-5,0.42643242074509563,0.07113169774100399,-2.6990775429220703e-5,-3.39037253883699e-5
1.1921707760793e-4,9.44760881021014e-5,6.71258822858153e-5,2.6056486556477758e-5,7.671888363808112e-5,0.33963589302730735,0.05666991457424962,-2.7350205816286107e-5,-2.4740989505828604e-5
5.48398556996493e-5,7.03321989204532e-5,7.16009411048696e-5,9.33234866082127e-6,5.152633609644835e-5,0.18111803337525756,0.030229277509289967,1.268742184416398e-6,1.5492343220803903e-5
0,0,0,0,0,NA,0,0,0
4.76868310431733e-5,6.29840587347342e-5,5.48194705334158e-5,7.654412906316768e-6,4.3286193304410014e-5,0.17683266469026587,0.029508182609464653,-8.164588201318407e-6,1.5297227691560904e-5
0,0,0,0,0,NA,0,0,0
1.2875444381656e-4,1.0077449397557e-4,7.49572352191604e-5,2.6905848483405515e-5,8.284800537367398e-5,0.3247615722557298,0.05419596871376636,-2.5817258756409596e-5,-2.7979949840989998e-5
9.89501744145845e-5,6.40337930469798e-5,4.92256470095979e-5,2.5530907747674863e-5,5.9435130554709265e-5,0.4295592103423411,0.07164273099918578,-1.4808146037381899e-5,-3.491638136760471e-5
5.12633433714113e-5,7.66306047939267e-5,9.62137646096686e-5,2.253714885081924e-5,6.166121540645646e-5,0.36549958839214525,0.060967982411529585,1.9583159815741904e-5,2.5367261422515393e-5
1.0491102829498e-4,7.45311361694355e-5,5.7056999942943e-5,2.421532335780831e-5,6.51786219412917e-5,0.3715224813991889,0.0619747290848159,-1.7474136226492505e-5,-3.03798921255445e-5
6.67615634604426e-5,8.81776822286279e-5,8.16698234477419e-5,1.0979212060783192e-5,6.18970702993989e-5,0.17737854162848501,0.029614671163330334,-6.507858780886001e-6,2.1416118768185295e-5
7.98754419973152e-5,5.24867156122785e-5,4.25130587810164e-5,1.9345817132667867e-5,4.855525838081949e-5,0.3984288783088823,0.06644527576679773,-9.973656831262097e-6,-2.7388726385036704e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
6.08007095800459e-5,7.66306047939267e-5,7.83135293334512e-5,9.661924180371137e-6,5.635169197194873e-5,0.17145757016809254,0.028623221437992046,1.682924539524503e-6,1.5829895213880795e-5
1.037188575189e-4,7.03321989204532e-5,5.48194705334158e-5,2.498820975958922e-5,6.346468418308955e-5,0.393734091349145,0.06567523579501007,-1.551272838703741e-5,-3.33866585984468e-5
5.24555141474906e-5,7.24316675449444e-5,8.27885881525055e-5,1.541864611233014e-5,5.577360398931766e-5,0.2764505968680682,0.0461215774813358,1.035692060756111e-5,1.9976153397453797e-5
1.1325622372753e-4,8.18792763551545e-5,5.59382352381794e-5,2.8701922830787093e-5,6.994391453791276e-5,0.41035625501385625,0.0684509957644243,-2.5941041116975108e-5,-3.13769473723755e-5
3.9341635610618e-5,5.56359185490152e-5,4.47505881905435e-5,8.299104786074726e-6,3.700681178406286e-5,0.224258842790904,0.037407312808304054,-1.08853303584717e-5,1.6294282938397202e-5
1.2160141916009e-4,8.29290106674001e-5,5.92945293524702e-5,3.1454444315417284e-5,7.38198508738444e-5,0.42609737005797876,0.07107774488539133,-2.36344813149299e-5,-3.8672408492689895e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
1.2398576071225e-4,9.13268851653646e-5,6.37695881715245e-5,3.014408235195337e-5,7.730657910027311e-5,0.3899290681696569,0.06505260017752637,-2.7557296993840105e-5,-3.2658875546885384e-5
1.0252668674282e-4,7.24316675449444e-5,5.25819411238886e-5,2.514689985681147e-5,6.317179881711611e-5,0.39807161308818123,0.06639791201371113,-1.9849726421055794e-5,-3.0095019197875605e-5
9.41814913102672e-5,8.08295420429089e-5,6.93634116953425e-5,1.2420975338503238e-5,6.419885509675546e-5,0.193476586455994,0.03229959678857963,-1.1466130347566401e-5,-1.3351949267358297e-5
6.79537342365219e-5,7.55808704816811e-5,7.38384705143968e-5,3.996650389354199e-6,5.53424314054885e-5,0.07221674740076268,0.012082243259631687,-1.742399967284293e-6,7.627136245159198e-6
4.88790018192526e-5,6.61332616714709e-5,5.81757646477066e-5,8.635788335174481e-6,4.5455954118401146e-5,0.18998145573361983,0.031701455917368636,-7.957497023764293e-6,1.7254259852218296e-5
4.64946602670939e-5,6.61332616714709e-5,6.15320587619973e-5,1.0271068484085684e-5,4.610776229616194e-5,0.22276224159637126,0.03716546340130868,-4.6012029094735985e-6,1.9638601404376993e-5
6.08007095800459e-5,7.348140185719e-5,7.71947646286876e-5,8.596065579072218e-6,5.501823541124893e-5,0.1562402995083096,0.02608589844756097,3.7133627714975984e-6,1.2680692277144105e-5
2.74199278498246e-5,5.45861842367697e-5,5.48194705334158e-5,1.5752221260547005e-5,3.8144450970139276e-5,0.41296232767587504,0.06885884165512096,2.3328629664609492e-7,2.7166256386945102e-5
1.0967971139929e-4,7.87300734184178e-5,5.03444117143615e-5,2.9676881210308166e-5,6.710776943559437e-5,0.4422272034952687,0.07376045705707444,-2.83856617040563e-5,-3.09496379808722e-5
1.0491102829498e-4,7.03321989204532e-5,5.48194705334158e-5,2.5643401821595215e-5,6.392652489261105e-5,0.4011386801436974,0.06690971879469342,-1.551272838703741e-5,-3.45788293745268e-5
3.9341635610618e-5,5.77353871735064e-5,4.36318234857799e-5,9.623290473769033e-6,3.7583034185918333e-5,0.25605411277237167,0.04270700465721688,-1.4103563687726498e-5,1.83937515628884e-5
7.86832712212359e-5,6.61332616714709e-5,5.14631764191251e-5,1.3623800877179283e-5,5.2475877547252795e-5,0.2596202581826574,0.04331377292839894,-1.4670085252345792e-5,-1.2550009549765011e-5
8.70284666537912e-5,7.76803391061722e-5,7.16009411048696e-5,7.771262373508181e-6,6.1020252309585295e-5,0.12735546116854454,0.021276760405015412,-6.07939800130259e-6,-9.348127547619011e-6
6.19928803561253e-5,8.29290106674001e-5,7.6075999923924e-5,1.0674108592147891e-5,5.7917999884899325e-5,0.18429691310750698,0.03076441718448858,-6.853010743476106e-6,2.0936130311274796e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
5.72241972518079e-5,4.93375126755418e-5,2.57315882095625e-5,1.6387108183908623e-5,3.71701015802052e-5,0.44086799570748325,0.0735089743692307,-2.3605924465979302e-5,-7.886684576266096e-6
0,0,0,0,0,NA,0,0,0
6.43772219082839e-5,7.97798077306634e-5,8.16698234477419e-5,9.485479055105184e-6,5.882808303544859e-5,0.16124066203873122,0.02692246707565141,1.8900157170785012e-6,1.5402585822379497e-5
1.1444839450361e-4,7.97798077306634e-5,5.7056999942943e-5,2.890215987375676e-5,7.00468405127433e-5,0.41261189886928196,0.06882702217864095,-2.2722807787720398e-5,-3.46685867729466e-5
5.60320264757286e-5,8.18792763551545e-5,9.62137646096686e-5,2.0363897626734807e-5,6.362224126682163e-5,0.32007513758171197,0.05339887479800768,1.4334488254514092e-5,2.5847249879425906e-5
1.1444839450361e-4,7.97798077306634e-5,5.7056999942943e-5,2.890215987375676e-5,7.00468405127433e-5,0.41261189886928196,0.06882702217864095,-2.2722807787720398e-5,-3.46685867729466e-5
7.98754419973152e-5,8.08295420429089e-5,7.71947646286876e-5,1.8844957284203525e-6,5.9946061099333016e-5,0.03143652299852809,0.005289375550670792,-3.634777414221295e-6,9.541000455936947e-7
6.08007095800459e-5,7.55808704816811e-5,7.83135293334512e-5,9.421778285738191e-6,5.6029221920229096e-5,0.16815829245589614,0.028073073094249546,2.732658851770098e-6,1.47801609016352e-5
7.98754419973152e-5,5.24867156122785e-5,4.25130587810164e-5,1.9345817132667867e-5,4.855525838081949e-5,0.3984288783088823,0.06644527576679773,-9.973656831262097e-6,-2.7388726385036704e-5
8.22597835494739e-5,5.24867156122785e-5,4.36318234857799e-5,2.023595804357151e-5,4.965357017277596e-5,0.4075428609293934,0.06796518813004288,-8.854892126498598e-6,-2.9773067937195408e-5
5.96085388039666e-5,6.08845901102431e-5,5.37007058286522e-5,3.832731636221329e-6,4.450664159477081e-5,0.08611594806721262,0.014389746879197746,-7.1838842815908995e-6,1.276051306276501e-6
3.45729525063006e-5,5.24867156122785e-5,5.48194705334158e-5,1.1077500818938403e-5,3.823915986773333e-5,0.2896899633060645,0.04831352651756719,2.3327549211372983e-6,1.79137631059779e-5
1.1802490683185e-4,8.71279479163824e-5,5.81757646477066e-5,2.9929836858963157e-5,7.331461406372554e-5,0.4082383470360759,0.06810082001773242,-2.89521832686758e-5,-3.08969589154676e-5
1.263701022644e-4,9.86750253510836e-5,7.83135293334512e-5,2.412136676330127e-5,8.187000592805902e-5,0.29463008448414246,0.04917323908563046,-2.0361496017632408e-5,-2.7695076913316385e-5
5.00711725953319e-5,6.61332616714709e-5,5.92945293524702e-5,8.06049290356176e-6,4.588986413070869e-5,0.17564865480104613,0.029313017353616612,-6.838732319000692e-6,1.6062089076138992e-5
4.05338063866973e-5,6.08845901102431e-5,5.59382352381794e-5,1.0613805890782841e-5,4.199260940647566e-5,0.2527541403308481,0.04216068389631341,-4.946354872063704e-6,2.0350783723545805e-5
8.70284666537912e-5,7.66306047939267e-5,6.93634116953425e-5,8.878642853067393e-6,6.047528149903195e-5,0.14681441132621295,0.024519464622284687,-7.267193098584198e-6,-1.0397861859864511e-5
5.96085388039666e-5,8.29290106674001e-5,9.28574704953778e-5,1.706805095838952e-5,6.31157677312835e-5,0.270424516280259,0.0451233491864859,9.9284598279777e-6,2.33204718634335e-5
3.9341635610618e-5,5.8785121485752e-5,4.47505881905435e-5,1.0035553761524855e-5,3.8228224762109587e-5,0.2625168661107101,0.043784667872420115,-1.4034533295208498e-5,1.9443485875134e-5
1.1087188217537e-4,7.87300734184178e-5,5.03444117143615e-5,3.0283153570243952e-5,6.755738021959831e-5,0.4482582579698502,0.07476600747849137,-2.83856617040563e-5,-3.21418087569522e-5
5.00711725953319e-5,7.55808704816811e-5,9.62137646096686e-5,2.3114208487966436e-5,6.124500404366201e-5,0.37740561616239177,0.06295197353043501,2.06328941279875e-5,2.5509697886349197e-5
6.55693926843633e-5,7.45311361694355e-5,7.38384705143968e-5,4.986152159749635e-6,5.473128788198631e-5,0.09110240874471959,0.01522934419735492,-6.926656550386982e-7,8.961743485072198e-6
6.79537342365219e-5,8.71279479163824e-5,7.83135293334512e-5,9.597480569107991e-6,6.074817301386587e-5,0.1579879705504452,0.026381951902585753,-8.814418582931202e-6,1.9174213679860498e-5
5.48398556996493e-5,8.08295420429089e-5,9.73325293144322e-5,2.1422105778990472e-5,6.360600820899522e-5,0.3367937460971012,0.05618529602302436,1.6502987271523308e-5,2.5989686343259595e-5
9.17971497581085e-5,5.98348557979975e-5,4.58693528953071e-5,2.3544235073538892e-5,5.5261398381238e-5,0.4260521044203703,0.07105473523537942,-1.3965502902690404e-5,-3.1962293960111004e-5
6.67615634604426e-5,8.39787449796457e-5,7.6075999923924e-5,8.618231116970911e-6,5.88586348702458e-5,0.1464225450687032,0.024452806373842405,-7.902745055721701e-6,1.7217181519203092e-5
5.00711725953319e-5,6.61332616714709e-5,6.15320587619973e-5,8.271574673031671e-6,4.650201692545794e-5,0.17787561099319382,0.02968468684630352,-4.6012029094735985e-6,1.6062089076138992e-5
1.1444839450361e-4,7.76803391061722e-5,5.14631764191251e-5,3.16395512352769e-5,6.880786531604605e-5,0.4598246303667632,0.0766947782822239,-2.6217162687047092e-5,-3.67680553974378e-5
1.323309561448e-4,9.97247596633292e-5,6.93634116953425e-5,3.149044075434072e-5,8.322739206445311e-5,0.3783663043286738,0.06313040688149935,-3.0361347967986703e-5,-3.26061964814708e-5
1.2517793148833e-4,9.34263537898558e-5,6.48883528762881e-5,3.0159060196737484e-5,7.841292458780285e-5,0.38461848420112027,0.06416842480400987,-2.85380009135677e-5,-3.175157769847418e-5
1.263701022644e-4,1.0182422828782e-4,6.82446469905789e-5,2.9179492685106627e-5,8.140461755697638e-5,0.3584500924002676,0.059809519248008744,-3.3579581297241094e-5,-2.4545873976579993e-5
1.1921707760793e-4,8.29290106674001e-5,5.81757646477066e-5,3.070176129230968e-5,7.27559035538366e-5,0.4219830940535505,0.07039114559521994,-2.47532460196935e-5,-3.6288066940529904e-5
0,0,0,0,0,NA,0,0,0
1.2756227304048e-4,9.65755567265925e-5,7.27197058096332e-5,2.749844053566032e-5,8.10889940280915e-5,0.3391143380830954,0.05658663050887264,-2.3855850916959298e-5,-3.0986716313887496e-5
5.84163680278873e-5,8.29290106674001e-5,9.28574704953778e-5,1.7727725474072192e-5,6.298264366618435e-5,0.2814700120882713,0.04696415421776704,9.9284598279777e-6,2.4512642639512804e-5
6.08007095800459e-5,7.66306047939267e-5,7.83135293334512e-5,9.661924180371137e-6,5.635169197194873e-5,0.17145757016809254,0.028623221437992046,1.682924539524503e-6,1.5829895213880795e-5
4.64946602670939e-5,5.1436981300033e-5,4.81068823048343e-5,2.52042841627607e-6,3.713973807205932e-5,0.06786338695727688,0.011341514274606196,-3.3300989951987e-6,4.942321032939098e-6
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
6.08007095800459e-5,7.66306047939267e-5,7.83135293334512e-5,9.661924180371137e-6,5.635169197194873e-5,0.17145757016809254,0.028623221437992046,1.682924539524503e-6,1.5829895213880795e-5
1.3352312692088e-4,1.0392369691231e-4,7.04821764001061e-5,3.1539982544814055e-5,8.486724569452753e-5,0.3716390497500007,0.06201056432974556,-3.344152051220389e-5,-2.959943000857001e-5
1.0848754062321e-4,8.08295420429089e-5,5.7056999942943e-5,2.573972014231179e-5,6.802845068784342e-5,0.3783669903114733,0.06311785542748542,-2.3772542099965898e-5,-2.76579985803011e-5
3.9341635610618e-5,5.56359185490152e-5,4.47505881905435e-5,8.299104786074726e-6,3.700681178406286e-5,0.224258842790904,0.037407312808304054,-1.08853303584717e-5,1.6294282938397202e-5
2.74199278498246e-5,5.56359185490152e-5,5.48194705334158e-5,1.6060010677502277e-5,3.848383190243947e-5,0.41731838758198714,0.06958513445691655,-8.164480155994051e-7,2.8215990699190602e-5
1.0967971139929e-4,7.66306047939267e-5,5.03444117143615e-5,2.973181568266875e-5,6.659663589756174e-5,0.44644620981158756,0.07446319883184589,-2.6286193079565193e-5,-3.3049106605363305e-5
0,0,0,0,0,NA,0,0,0
1.1325622372753e-4,7.66306047939267e-5,4.58693528953071e-5,3.3735937665933594e-5,6.737302977067435e-5,0.500733569215525,0.08351173906072973,-3.07612518986196e-5,-3.662561893360331e-5
1.1206405295145e-4,7.76803391061722e-5,5.03444117143615e-5,3.0926813659021976e-5,6.775390435775142e-5,0.45645802927789175,0.07613279979994675,-2.7335927391810693e-5,-3.438371384527781e-5
0,0,0,0,0,NA,0,0,0
1.1802490683185e-4,8.29290106674001e-5,5.7056999942943e-5,3.0600023248702244e-5,7.215273517272384e-5,0.4241006688859396,0.07074357209363387,-2.58720107244571e-5,-3.50958961644499e-5
2.74199278498246e-5,3.35914979918583e-5,3.91567646667256e-5,5.871027872059445e-6,2.6509804595116986e-5,0.22146628244633942,0.03693313857821917,5.5652666748673e-6,6.171570142033698e-6
0,0,0,0,0,NA,0,0,0
4.17259771627766e-5,5.98348557979975e-5,5.25819411238886e-5,9.113983854678358e-6,4.0814189484835265e-5,0.22330429612144345,0.03725139451147794,-7.252914674108899e-6,1.81088786352209e-5
5.36476849235699e-5,7.66306047939267e-5,9.73325293144322e-5,2.1852345084200165e-5,6.236579102903224e-5,0.350389928895916,0.058450292975176864,2.0701924520505512e-5,2.2982919870356797e-5
5.00711725953319e-5,7.55808704816811e-5,9.62137646096686e-5,2.3114208487966436e-5,6.124500404366201e-5,0.37740561616239177,0.06295197353043501,2.06328941279875e-5,2.5509697886349197e-5
3.33807817302213e-5,5.56359185490152e-5,5.48194705334158e-5,1.2619925249287527e-5,3.911402401548496e-5,0.32264451349447937,0.05380668060242613,-8.164480155994051e-7,2.22551368187939e-5
8.70284666537912e-5,5.98348557979975e-5,4.58693528953071e-5,2.0930840037630403e-5,5.3415878846181555e-5,0.391846778331658,0.06535230962098149,-1.3965502902690404e-5,-2.7193610855793705e-5
1.1206405295145e-4,7.55808704816811e-5,5.7056999942943e-5,2.7987891023140353e-5,6.817245359980362e-5,0.410545455609375,0.06848105297956233,-1.85238705387381e-5,-3.6483182469768905e-5
6.19928803561253e-5,7.55808704816811e-5,7.83135293334512e-5,8.74132410920916e-6,5.615715107011669e-5,0.1556582544277383,0.025989840030514817,2.732658851770098e-6,1.3587990125555794e-5
0,0,0,0,0,NA,0,0,0
1.0848754062321e-4,7.55808704816811e-5,5.7056999942943e-5,2.6048298838260427e-5,6.679342747152363e-5,0.3899829642574597,0.06505282189913622,-1.85238705387381e-5,-3.29066701415289e-5
0,0,0,0,0,NA,0,0,0
1.0967971139929e-4,7.66306047939267e-5,5.03444117143615e-5,2.973181568266875e-5,6.659663589756174e-5,0.44644620981158756,0.07446319883184589,-2.6286193079565193e-5,-3.3049106605363305e-5
1.2756227304048e-4,1.0287396260006e-4,7.04821764001061e-5,2.8626555032290375e-5,8.238624176823412e-5,0.34746766472030033,0.05797993265485692,-3.239178619995389e-5,-2.4688310440419998e-5
1.0967971139929e-4,7.66306047939267e-5,5.03444117143615e-5,2.973181568266875e-5,6.659663589756174e-5,0.44644620981158756,0.07446319883184589,-2.6286193079565193e-5,-3.3049106605363305e-5
6.08007095800459e-5,7.66306047939267e-5,7.83135293334512e-5,9.661924180371137e-6,5.635169197194873e-5,0.17145757016809254,0.028623221437992046,1.682924539524503e-6,1.5829895213880795e-5
1.1444839450361e-4,8.18792763551545e-5,5.7056999942943e-5,2.8782706129637526e-5,7.054184423283626e-5,0.40802315905769265,0.0680626447131428,-2.4822276412211507e-5,-3.256911814845549e-5
1.3352312692088e-4,1.0392369691231e-4,7.04821764001061e-5,3.1539982544814055e-5,8.486724569452753e-5,0.3716390497500007,0.06201056432974556,-3.344152051220389e-5,-2.959943000857001e-5
1.1802490683185e-4,7.97798077306634e-5,5.7056999942943e-5,3.081152184230142e-5,7.141830908693946e-5,0.43142328957681864,0.0719633968537089,-2.2722807787720398e-5,-3.8245099101186605e-5
1.1325622372753e-4,7.87300734184178e-5,5.03444117143615e-5,3.150581146477792e-5,6.845913008127181e-5,0.46021343577365853,0.07675928857067749,-2.83856617040563e-5,-3.4526150309112204e-5
1.0967971139929e-4,7.66306047939267e-5,5.03444117143615e-5,2.973181568266875e-5,6.659663589756174e-5,0.44644620981158756,0.07446319883184589,-2.6286193079565193e-5,-3.3049106605363305e-5
2.8612098625904e-5,3.14920293673671e-5,2.79691176190897e-5,1.8760922523914389e-6,2.248733446618806e-5,0.08342884103104038,0.01392354628389522,-3.522911748277403e-6,2.8799307414631023e-6
3.45729525063006e-5,3.6740700928595e-5,3.02066470286169e-5,3.328102991060362e-6,2.6212100863643215e-5,0.12696818955387576,0.02118320834303233,-6.534053899978101e-6,2.1677484222944025e-6
1.0729536984714e-4,8.08295420429089e-5,5.92945293524702e-5,2.4042592418231785e-5,6.786550841518772e-5,0.35426821340737585,0.05910125682490863,-2.1535012690438696e-5,-2.64658278042311e-5
1.0967971139929e-4,7.66306047939267e-5,5.03444117143615e-5,2.973181568266875e-5,6.659663589756174e-5,0.44644620981158756,0.07446319883184589,-2.6286193079565193e-5,-3.3049106605363305e-5
2.38434155215866e-5,2.72930921183848e-5,2.90878823238533e-5,2.6653946719707508e-6,2.0722446158948862e-5,0.12862355397264316,0.021454527700572986,1.7947902054685e-6,3.449676596798201e-6
1.1683273605577e-4,8.29290106674001e-5,5.81757646477066e-5,2.944720156055534e-5,7.184617823285801e-5,0.40986455069489003,0.06837063026434238,-2.47532460196935e-5,-3.39037253883699e-5
5.12633433714113e-5,6.61332616714709e-5,6.37695881715245e-5,7.990698568389315e-6,4.7289222945699e-5,0.1689750448546137,0.028201915161557033,-2.3636734999463963e-6,1.4869918300059593e-5
