tributary_group_id,stream_order,n_years,mean_individuals,sd_individuals,cv_individuals
3_16254_4,4,5,1205.3210138751754,262.2065093273027,0.21754080971698478
3_16255_4,4,5,1304.897892619967,285.516809676326,0.21880394725986327
3_16259_4,4,5,2.788004032747358,4.383386134621842,1.5722309161448238
3_16260_4,4,5,1205.3210138751754,262.3331485567712,0.21764587652326353
3_16271_4,4,5,1006.1074868201315,215.89480129993737,0.21458423093767745
3_16272_4,4,5,48.21298301080533,9.726855696541094,0.2017476432512202
3_16276_4,4,5,1105.929891202199,239.1270660979566,0.21622262676887588
3_16279_3,3,5,1.0722639696640002,1.1380385250112979,1.061341756515337
3_16284_4,4,5,907.8085864189585,193.00813024224024,0.2126088397154309
3_16285_3,3,5,96.24570451831053,9.544666914607676,0.09916979632885148
3_1628_4,4,5,21.8520878681996,9.676805821394574,0.44283209365439224
3_16303_3,3,5,249.28677380561942,59.320948724664774,0.23796267976463162
3_16309_4,4,5,2.04595818775161,3.248084930763774,1.587561735234302
3_16315_4,4,5,808.7390814602347,170.07894880271547,0.21030138483678332
3_1631_4,4,5,112.99399336358744,61.77597614887816,0.5467191158568753
3_16325_4,4,5,1.318556178088627,2.1974017452060135,1.6665211401089919
3_16346_4,4,5,711.5205045592728,147.79463245039602,0.207716617445821
3_16381_4,4,5,613.1573697516479,125.5823939536898,0.20481266335354567
3_1638_4,4,5,21.8520878681996,9.676805821394574,0.44283209365439224
3_16396_4,4,5,514.7776250284908,103.74989355034734,0.2015431295107382
3_16398_4,4,5,48.93726111180177,10.902107605650858,0.22277723268459937
3_16404_4,4,5,420.4617637495673,83.09097165823873,0.19761837775034602
3_16421_4,4,5,326.49091667622054,63.06704280083203,0.19316630135647941
3_16459_4,4,5,237.3337761876404,44.94529735867183,0.18937589954805784
3_16463_4,4,5,152.97206148324307,28.373350927884033,0.18548060771863312
3_16481_4,4,5,95.43587142385078,17.310412549372323,0.1813826634693064
3_16491_3,3,5,10.571390829991802,2.6324914925458893,0.24902035454760788
3_16509_4,4,5,10.094824896947392,7.703179511995405,0.7630820336789393
3_16513_4,4,5,45.35547759325685,8.480818023630075,0.18698553016429809
3_16526_3,3,5,43.167057702683245,8.354708823200811,0.19354362488044874
3_16532_4,4,5,45.35547759325685,8.480818023630075,0.18698553016429809
3_16550_4,4,5,8.267547384285612,6.190323466011198,0.7487496809243985
3_16576_4,4,5,6.44038024596846,4.693810620310651,0.7288095486673906
3_16586_4,4,5,4.576597916022332,3.2332477381102587,0.7064740659848873
3_16591_4,4,5,2.635099614801748,1.862063480163934,0.7066387432582986
3_16600_4,4,5,0.28934627000331425,0.14396570356808358,0.49755506980074277
3_16617_4,4,5,0.28934627000331425,0.1440460191690691,0.4978326458724322
3_16626_4,4,5,0.15940903984190483,0.07242046633640022,0.45430589387040904
3_16649_3,3,5,3.3008332569808188,3.776206046011831,1.1440159959687943
3_16691_4,4,5,1.2869413971056358,1.4923992313570844,1.159648166352818
3_16725_4,4,5,623.2936438758916,66.62729429569487,0.10689551377642718
3_1672_4,4,5,44.819148541529444,18.668956653834268,0.41653974386719117
3_16741_4,4,5,620.8074249397243,66.00828205266639,0.10632650223066402
3_16748_4,4,5,617.512794639173,65.70669763681165,0.10640540278231093
3_16755_4,4,5,614.2454352743258,65.97530276352191,0.10740869850185689
3_16765_4,4,5,611.0466097146773,66.73197116044166,0.10920929778434015
3_16774_4,4,5,607.9989318343424,67.7523478938224,0.11143497849480177
3_16782_4,4,5,605.1336843627257,68.80509845071174,0.11370231112348554
3_16786_4,4,5,602.2899094933524,69.87180228057683,0.11601024885067913
3_16796_4,4,5,599.255887883551,70.39260601997975,0.11746669067965608
3_16806_4,4,5,595.7064354011552,70.63527248894616,0.11857396242728115
3_16808_3,3,5,3.9039122040199756,3.075475223790995,0.7877931323927023
3_16812_3,3,5,23.0125996181054,2.1762996034947752,0.0945699155945228
3_16816_4,4,5,591.1550881493705,70.49060847527201,0.11924215808738967
3_16819_4,4,5,591.1550881493704,70.5000015872431,0.11925804750821917
3_16829_4,4,5,582.8530599300575,69.90987352401099,0.11994425066997193
3_1682_4,4,5,150.70700665824165,75.8021671911811,0.5029770604035532
3_16843_3,3,5,7.268910855892025,1.7123953750276453,0.2355779853373238
3_16859_4,4,5,576.5862365352832,69.4755278718672,0.12049459988734186
3_16862_4,4,5,569.7642763712779,68.97128558080699,0.12105231661779887
3_16872_4,4,5,569.7642763712779,68.98388883090412,0.12107443673065922
3_16888_4,4,5,554.2085726916458,67.71283025490108,0.1221793266856873
3_16899_4,4,5,536.4931555650473,66.23831213375921,0.12346534423909927
3_16906_4,4,5,516.6160498126667,64.52650559588221,0.12490224726715433
3_16913_4,4,5,516.6160498126667,64.54366461908032,0.12493546153373457
3_16914_4,4,5,493.47428999382817,62.37121406742722,0.1263920235200243
3_16920_4,4,5,468.4233236443478,59.93116718801803,0.12794232089416835
3_16922_4,4,5,441.99119259172375,57.28885717381974,0.12961538178598647
3_16925_4,4,5,414.70965845860076,54.52515114223341,0.1314778906883754
3_16932_4,4,5,384.7443678731546,51.30459580228792,0.13334723022950762
3_16940_4,4,5,352.0460061842442,47.56570146421525,0.13511217462674924
3_16942_4,4,5,352.0460061842442,47.59669899208276,0.1352002242774284
3_16949_4,4,5,316.33053768652377,43.290209406651236,0.13685118649389086
3_16959_4,4,5,278.8430432257001,38.57970406774132,0.13835634420513146
3_16961_4,4,5,165.57025023560314,23.49969067632592,0.141931842483093
3_16962_4,4,5,165.57025023560314,23.418517063559342,0.14144157558640674
3_16963_4,4,5,99.997919025422,14.346410168098611,0.14346708719459844
3_16965_4,4,5,239.6090248167675,33.49311232683381,0.1397823489847533
3_16966_4,4,5,132.87193143291563,18.922868732142824,0.142414342352633
3_16971_4,4,5,203.16513296534467,28.59658807443702,0.1407553927046869
3_16975_4,4,5,65.9764917420442,9.619941981648436,0.14580863164505045
3_16976_4,4,5,239.6090248167675,33.540789379192084,0.1399813275181985
3_16977_4,4,5,33.189541015611475,5.252703289912419,0.15826381230887426
3_16986_4,4,5,33.189541015611475,5.252703289912419,0.15826381230887426
3_1925_4,4,5,69.04075213108155,28.01692857218302,0.4058027716585382
3_1928_4,4,5,442.9728686493245,146.0057244269676,0.32960421452482164
3_1937_4,4,5,385.1126354427484,127.77910851449063,0.3317967180370184
3_1952_4,4,5,97.41590205220139,38.36316308181804,0.3938080156693587
3_1964_4,4,5,442.97286864932454,145.89319591358262,0.32935018426394336
3_1971_4,4,5,330.4827950688372,110.84998859732883,0.3354183341805723
3_2040_4,4,5,276.9964513597315,94.86630359350485,0.34248201783026916
3_2048_4,4,5,224.11146156116007,79.2341835076647,0.35354810930114644
3_2114_3,3,5,95.31111070451526,22.1886135425627,0.2328019616868397
3_2130_4,4,5,127.56089893970572,49.01045782129729,0.38421223297009754
3_2147_4,4,5,505.10075378963353,163.4931412260972,0.32368421547473974
3_2158_3,3,5,7.1992928453803335,1.5408325510734426,0.21402554169777513
3_2216_4,4,5,174.6246226354302,63.86629062698598,0.3657347381091945
3_2663_4,4,5,417.3955506605069,83.09959255200414,0.1990907483812497
3_2779_4,4,5,417.3955506605069,83.25220901216872,0.19945638826390555
3_2865_3,3,5,77.28318999233367,17.902960878290408,0.23165401014200296
3_3057_4,4,5,417.3955506605069,83.45701180383563,0.19994705662714712
3_3088_4,4,5,344.77982991564556,69.33356492717748,0.2010951886139649
3_3161_4,4,5,203.16874547390938,41.668771543854405,0.20509439799245816
3_3192_4,4,5,273.0884699985879,55.38500281382753,0.2028097444542932
3_3196_4,4,5,65.07861571857877,14.695898327816863,0.22581762327838587
3_3221_4,4,5,57.4011470782427,15.11017406146194,0.26323819001152493
3_3254_4,4,5,57.4011470782427,15.11017406146194,0.26323819001152493
3_3291_4,4,5,26.78374631521211,5.753564545692407,0.21481552572892348
3_3297_3,3,5,218.0470741187424,46.58888180411803,0.21366432910146282
3_3304_4,4,5,134.00672480049923,28.09231247670006,0.20963360248168236
3_3327_4,4,5,53.335844994329726,11.444317916388245,0.2145708560088421
3_3334_4,4,5,65.07861571857877,14.695898327816863,0.22581762327838587
3_3482_4,4,5,79.80103615854752,17.10732976761549,0.21437478247308595
3_3585_4,4,5,114.14224512003973,24.451378767535072,0.21421848450431602
3_3686_4,4,5,128.65206624428615,32.274642730006,0.25086765935591354
3_3716_4,4,5,148.24597797609496,31.73939703484193,0.21409954906135792
3_3798_4,4,5,177.19280215612216,37.949656148309074,0.2141715447045764
3_3874_4,4,5,218.65829153773282,46.90221137305581,0.21450003584685523
3_3893_4,4,5,260.5213230002891,56.02577179820168,0.21505253832193807
3_3969_4,4,5,224.96913363853497,56.20870746468748,0.24985075310375596
3_3977_4,4,5,301.37493937279356,64.97118477341543,0.21558257268713255
3_4022_4,4,5,342.19123230120357,73.9244629025618,0.21603260377370515
3_4038_3,3,5,417.3102788289789,84.1224048432837,0.20158239351146812
3_4171_4,4,5,342.19123230120357,73.90261438341975,0.21596875491645906
3_4172_3,3,5,27.389639065312227,5.890578312380088,0.2150659341780172
3_4185_4,4,5,0.8094680567719832,0.18556069847559759,0.22923782714240898
3_4289_3,3,5,75.9815377317898,16.388943958398876,0.2156963974097346
3_4318_4,4,5,383.25146242177175,82.95107211041764,0.2164403276800265
3_4321_4,4,5,224.96913363853497,55.71346690829023,0.24764938197169226
3_4330_4,4,5,67.83237543872004,16.208800716391714,0.2389537534482305
3_4373_4,4,5,0.8094680567719832,0.18556069847559759,0.22923782714240898
3_4396_4,4,5,1.6168561058172815,0.3493236040521989,0.21605113948938848
3_4415_4,4,5,67.83237543872004,16.208800716391714,0.2389537534482305
3_4463_4,4,5,41.893895047294755,8.721494108014065,0.20818054989081863
3_4504_4,4,5,136.50573999965223,30.81875528071674,0.2257689330924491
3_4601_4,4,5,204.90173455822077,45.54959449445486,0.2222997018188365
3_4642_4,4,5,424.83714452040084,92.14211629877427,0.21688808873525786
3_4666_4,4,5,468.36296512485836,101.79575715608085,0.21734373709275598
3_4672_4,4,5,224.96913363853497,55.422532977666336,0.24635616487155734
3_4680_4,4,5,284.56210632068814,62.99008546991744,0.22135795339851247
3_4713_4,4,5,325.3306208943734,80.42991512239745,0.2472251609801925
3_4751_4,4,5,511.87471296365385,111.45473796468896,0.2177383159238087
3_4757_4,4,5,364.27303935527397,80.5159700266606,0.22103192201422767
3_4770_4,4,5,555.2522128137513,121.09388181736176,0.2180880670492355
3_4811_4,4,5,444.88769169435807,98.35167898467907,0.2210708024088191
3_4822_4,4,5,81.53442318565155,16.74389582732972,0.20535983665701968
3_4847_4,4,5,598.3445503572583,130.68276888003672,0.21840721838614377
3_4860_4,4,5,120.51123428900875,24.49928237020809,0.20329459336093242
3_4867_4,4,5,526.2704655702155,129.69183234832232,0.24643570337507134
3_4891_4,4,5,525.6303380301513,116.30863389079089,0.2212745830590151
3_4896_4,4,5,425.33630566261934,105.12735174199959,0.247162892850693
3_4936_4,4,5,36.07612269283771,8.325420400700668,0.23077370236224243
3_4958_4,4,5,642.0267531833479,140.39065049538755,0.21866791344642808
3_4972_4,4,5,626.7052330286299,154.01107262963106,0.2457472261486531
3_5038_4,4,5,167.82110676632138,33.88697672788,0.20192321085729184
3_5058_4,4,5,725.8431519381379,177.54106973542747,0.24459977236316052
3_5097_4,4,5,214.87976771028335,43.180318332752734,0.20095106576516597
3_5106_4,4,5,687.5056395169153,150.44856335639315,0.21883247890462074
3_5123_3,3,5,147.9873964386637,32.97808621746201,0.2228438840812395
3_5132_4,4,5,607.3900422882276,134.68595596527058,0.22174541330619546
3_5137_4,4,5,72.21590803001564,17.70809420499123,0.2452104347650255
3_5157_3,3,5,480.80252988363907,97.11226614675657,0.2019795240475525
3_5192_4,4,5,214.87976771028335,43.10116094568855,0.20058268586645484
3_5194_4,4,5,738.0876609840727,161.59628225515328,0.218939146116738
3_5197_4,4,5,824.2361479609757,200.8348829643965,0.2436618236912187
3_5299_4,4,5,72.21590803001564,17.70809420499123,0.2452104347650255
3_5305_4,4,5,921.345446935498,223.73886633774916,0.24283928148983708
3_5350_4,4,5,72.08466668826105,16.35438235584334,0.2268774082922498
3_5353_3,3,5,65.21777614605415,14.580308838993798,0.223563416304497
3_5356_4,4,5,789.2328723050094,172.85376013073588,0.21901490193370235
3_5376_4,4,5,691.0760524311147,153.91170587220685,0.22271312300689006
3_5434_4,4,5,1017.7336247015209,246.44948629530347,0.24215519691371282
3_5438_4,4,5,841.3410487526077,184.29501286065414,0.2190491158536652
3_5460_4,4,5,976.7073225248894,223.37019182231825,0.22869716103375085
3_5464_4,4,5,1072.9023955704538,247.63285248202953,0.23080650533021235
3_5469_4,4,5,1169.635876912333,272.2589837799357,0.23277242871401949
3_5481_4,4,5,880.9837362541206,199.5594610761956,0.22651889344144768
3_5483_4,4,5,146.97244929300362,34.005762513367394,0.2313750820439391
3_5484_4,4,5,1266.2226570907308,296.9912629776618,0.23454900393271116
3_5485_4,4,5,1363.792205747801,322.3832910596462,0.2363873980955005
3_5491_4,4,5,785.4055132555442,175.92652054210478,0.22399450675216268
3_5521_4,4,5,1461.5046980510351,348.07137620901017,0.23815960131580477
3_5523_4,4,5,1559.980078867914,374.2619358882888,0.23991456106278788
3_5560_3,3,5,244.19667035698703,55.61715691211374,0.227755590732699
3_5571_4,4,5,80.62486558533836,18.886935553434256,0.2342569555473324
3_5614_4,4,5,80.62486558533836,18.886935553434256,0.2342569555473324
3_5665_4,4,5,895.4088072748062,196.10835087576513,0.21901543661673892
3_5710_4,4,5,1658.8882406088217,400.8561102788636,0.24164142011866155
3_5739_4,4,5,146.22856746334367,32.97320268982761,0.2254908412345165
3_5743_4,4,5,161.14688284728135,35.584006338267294,0.22081721786694566
3_5846_4,4,5,66.77436951409716,16.10693396558562,0.24121431745132663
3_5856_4,4,5,241.75436142024552,52.427531067689294,0.21686281380691896
3_5864_4,4,5,1764.2806252719201,432.66389031073754,0.24523530107011923
3_5870_4,4,5,951.5581348405616,208.31524960360667,0.2189201499901117
3_5871_4,4,5,66.77436951409716,16.10693396558562,0.24121431745132663
3_5890_4,4,5,201.4658184747238,45.00023964248525,0.22336414178433472
3_5900_4,4,5,133.5630974410951,30.380652510672554,0.22746292271389734
3_5908_4,4,5,222.82004769074817,50.05427219589578,0.2246398953534292
3_5969_3,3,5,635.4951497213142,140.9192957194489,0.221747240370358
3_5972_4,4,5,46.11564873044746,10.5250581249211,0.22823181316263305
3_5985_4,4,5,1010.6773185080566,221.08126035278312,0.2187456434454661
3_5989_4,4,5,1871.554959632017,465.5153558193407,0.24873186513895898
3_6036_4,4,5,1113.8712139672411,269.10343875007754,0.24159295560895233
3_6039_3,3,5,79.84952924559678,18.02034857562404,0.225678832998477
3_6050_4,4,5,1072.9165493424675,234.5070575497213,0.21856970860728916
3_6118_4,4,5,1241.591974353812,301.7069060207133,0.24300004530694314
3_6155_4,4,5,46.11564873044746,10.5250581249211,0.22823181316263305
3_6160_4,4,5,241.75436142024552,51.96560549018321,0.21495209097738077
3_6163_4,4,5,1202.7388183372257,262.36887928758,0.21814285469749978
3_6190_4,4,5,1137.3964860236986,248.3555817307,0.21835444788381853
3_6191_4,4,5,324.9640294960763,69.54242504511416,0.21400037768165917
3_6225_4,4,5,1269.3015533930193,276.61474788477966,0.21792673864248416
3_6275_4,4,5,95.26814781510551,20.595473666288648,0.216184256108977
3_6288_4,4,5,408.04756954817583,87.05452971248197,0.2133440711554194
3_6342_4,4,5,491.12401539774066,104.54934771315372,0.21287769368900358
3_6349_3,3,5,201.80018684568515,46.395985985126615,0.22991052045261595
3_6379_3,3,5,94.76387412402394,20.24320027075192,0.21361727196018035
3_6386_3,3,5,8.2963577600954,1.8675484546892909,0.22510461924291653
3_6429_4,4,5,76.22654134807038,19.28448479779179,0.2529891092622683
3_6462_4,4,5,95.26814781510551,20.224353653408016,0.21228872521652287
3_6470_4,4,5,574.1618607555898,122.02415321548996,0.21252570321356368
3_6548_4,4,5,76.22654134807038,19.28448479779179,0.2529891092622683
3_6675_4,4,5,95.26814781510551,20.046162042039246,0.21041830351256993
3_6677_4,4,5,656.9967512604983,139.43791050322903,0.21223531202506982
3_6695_4,4,5,120.05633639792117,27.86762203054944,0.2321212096476399
3_6727_4,4,5,739.5631551240825,156.77242974832635,0.2119797730080582
3_6756_4,4,5,59.97951964826267,14.167176123530542,0.236200226454146
3_6769_4,4,5,184.01216938053966,42.404566661046644,0.23044436030398308
3_6790_4,4,5,822.0127161739332,174.07080992349694,0.21176169966531824
3_6831_4,4,5,160.35794387067222,32.70331186687856,0.20393945617844536
3_6848_4,4,5,248.1949453403542,56.98504316536964,0.22959791984169953
3_6853_3,3,5,1001.9646335443019,234.76088145808606,0.2343005667052879
3_6872_4,4,5,101.96800497547102,29.671223685102216,0.2909856252678455
3_6885_4,4,5,1166.0641587716025,246.39602841626163,0.21130572152721772
3_6888_4,4,5,1256.0115444390412,265.36363003929176,0.21127483359064844
3_6891_4,4,5,904.1914059524196,191.2905835566969,0.21155983378895662
3_6918_4,4,5,986.3192101040443,208.49540539939733,0.21138735133973888
3_6925_4,4,5,1346.0241276859995,284.3474253294436,0.21124987248057425
3_6933_4,4,5,225.7226362509607,45.543398158559285,0.20176708421889808
3_6938_4,4,5,1076.2255766872674,227.45552432351224,0.21134558521053146
3_6988_4,4,5,101.96800497547102,29.671223685102216,0.2909856252678455
3_7006_4,4,5,312.61217068124574,71.6574491895371,0.22922155920347212
3_7013_3,3,5,86.42221686040642,19.077579332947707,0.22074855316154163
3_7040_4,4,5,527.6094790633288,143.58578999264623,0.2721440680852735
3_7074_4,4,5,527.6094790633288,143.93901510202312,0.2728135501992112
3_7079_4,4,5,527.6094790633288,143.3225710912065,0.27164517844836433
3_7080_4,4,5,205.07846653701165,56.68633431751431,0.27641290319129536
3_7084_4,4,5,379.68731282918424,86.9147884472505,0.2289114898246605
3_7087_3,3,5,34.28124681408573,7.489382982791842,0.2184688037575853
3_7096_4,4,5,311.18221020667386,85.21286978983149,0.27383592954506225
3_7143_4,4,5,291.4098272170946,58.35985112209664,0.20026727197027472
3_7158_4,4,5,646.910830636282,178.65696623559725,0.27616938498289734
3_7162_4,4,5,527.6094790633288,144.43793866076868,0.2737591805916585
3_7182_3,3,5,180.24262274713985,38.64315781527731,0.214395225870017
3_7185_4,4,5,417.7401448915879,114.01481767907767,0.2729323936742226
3_7201_4,4,5,446.1535008684192,101.9140955382211,0.2284283219561195
3_7202_4,4,5,1017.3390399367593,289.2622811453416,0.28433223319860307
3_7212_4,4,5,1143.291569431846,327.3697884939105,0.2863397205461731
3_7219_4,4,5,768.6192130758669,214.85166920281546,0.2795294022680232
3_7223_4,4,5,892.5640086745539,251.8084777851397,0.28211811739874215
3_7230_3,3,5,550.4027439332189,132.36001710515325,0.24047848337255506
3_7234_4,4,5,515.0043859999456,117.21773488536944,0.227605313802865
3_7252_4,4,5,583.2483680046323,132.22505366044794,0.22670454117652633
3_7253_4,4,5,1270.104099987612,365.8618771446461,0.28805660665784366
3_7288_4,4,5,116.45530974778035,28.15385186011455,0.24175670410469338
3_7344_4,4,5,67.49374271356876,16.138934915232653,0.23911749839867932
3_7352_4,4,5,357.5990886154245,71.17231969068834,0.1990282468734973
3_7359_3,3,5,284.22016910156793,67.44951209144,0.2373143056829879
3_7395_3,3,5,625.2138746813571,134.3332731905852,0.21485971222095596
3_7400_4,4,5,116.45530974778035,28.15385186011455,0.24175670410469338
3_7491_3,3,5,0.2459925427285658,0.05903605021126297,0.23999121906880241
3_7533_4,4,5,238.86851952798784,54.589868144760764,0.22853521365072368
3_7560_3,3,5,1159.6663787120838,258.9136130072552,0.22326560272860768
3_7618_4,4,5,119.36358774475758,29.059328477245,0.2434522036936786
3_7621_4,4,5,651.5158949186235,147.27034524680906,0.22604259757193432
3_7639_4,4,5,119.36358774475758,29.059328477245,0.2434522036936786
3_7640_3,3,5,15.338889608868019,3.224834165865356,0.210239088232368
3_7673_4,4,5,423.95094075748966,82.44679196930981,0.1944724826462206
3_7681_4,4,5,489.8556118136122,93.6911047649572,0.1912626955891775
3_7696_4,4,5,1029.2038374655106,256.3256647253715,0.24905237951365602
3_7743_4,4,5,719.8172753472877,162.37873310827027,0.22558326768404935
3_7772_4,4,5,67.49374271356876,16.138934915232653,0.23911749839867932
3_7808_4,4,5,500.7961473826207,110.3975968326968,0.22044418154908507
3_7818_4,4,5,788.2561289393385,177.56708268481327,0.22526571778610074
3_7835_4,4,5,856.7713542071122,192.81830383473783,0.22505222996534358
3_7837_4,4,5,925.3353691732485,208.10695190409405,0.2248989488967979
3_7910_4,4,5,865.879318983023,214.22495404338616,0.24740740348781373
3_7929_4,4,5,947.4804964861835,235.10774063593544,0.24813992637088955
3_7941_4,4,5,489.8556118136122,93.60431354228547,0.19108551843619886
3_7978_3,3,5,13.42669184704118,3.1487217507467906,0.23451210369743233
3_7981_4,4,5,784.314199940833,193.477880739108,0.24668414871706207
3_7988_4,4,5,558.8760451468705,103.99184389360278,0.18607318169501094
3_7993_4,4,5,704.5244949071248,173.28221462289406,0.2459562667806707
3_7997_4,4,5,390.86857179376847,94.8031069771877,0.24254471660926494
3_8032_4,4,5,993.9345135402815,223.42556328723958,0.22478901803240858
3_8054_4,4,5,467.21258986897715,113.78944353379708,0.24354960889582972
3_8066_3,3,5,513.3287291295883,109.23357999732531,0.21279459690975064
3_8072_4,4,5,374.5605736979355,83.33723174190476,0.22249333644259123
3_8085_4,4,5,25.188284002296893,6.389172928326446,0.2536565384026885
3_8110_4,4,5,632.1029101851207,115.64576925500361,0.18295402123862242
3_8114_4,4,5,544.5242245703716,133.07427316958396,0.2443863232615211
3_8117_4,4,5,624.6337020937804,153.14404530074128,0.24517416333348718
3_8134_3,3,5,60.2830107864814,13.827568757235998,0.2293775406509202
3_8135_4,4,5,390.86857179376847,95.03632530494147,0.2431413834803912
3_8157_4,4,5,25.188284002296893,6.389172928326446,0.2536565384026885
3_8191_4,4,5,250.0381958450378,56.73438918768501,0.2269028897602764
3_8210_4,4,5,10.895001244460651,2.63872137208744,0.24219560079711286
3_8219_4,4,5,10.895001244460651,2.63872137208744,0.24219560079711286
3_8225_4,4,5,322.4769380330779,78.41388299662246,0.24316121169749882
3_8269_4,4,5,253.640045912166,61.8193859988981,0.24372880779364697
3_8289_4,4,5,189.92472779957527,46.590406194025,0.24530984845317858
3_8325_4,4,5,830.0042759653131,241.17891751933507,0.2905755120825597
3_8326_4,4,5,657.946718173231,193.22688704058535,0.29368166403667745
3_8342_4,4,5,744.062951456783,217.20687692532854,0.29192002706231296
3_8367_4,4,5,1062.8233381835933,238.91280995337115,0.22479070732647113
3_8368_4,4,5,187.8909519039832,42.836765878259904,0.22798738014883507
3_8370_4,4,5,571.6018914814612,169.26440003515393,0.29612288300246764
3_8378_3,3,5,131.31567950649304,30.924569957724856,0.23549792434494282
3_8380_4,4,5,496.5809751227724,144.305323720924,0.29059776944786625
3_8387_4,4,5,308.1568312316053,69.19206846383196,0.2245352413162258
3_8393_4,4,5,421.9336837673863,119.03349382297752,0.2821142241125294
3_8398_4,4,5,571.6018914814613,169.34615053498675,0.296265902997767
3_8401_4,4,5,421.9336837673863,119.12530524721194,0.2823318209239872
3_8419_4,4,5,347.42439300609027,94.67200550437208,0.2724967141346132
3_8456_4,4,5,270.3184935068928,72.31490729166798,0.2675174249216657
3_8487_4,4,5,193.05685491891498,50.3038052381626,0.26056471944127807
3_8494_4,4,5,706.4222384988684,129.39675583522578,0.18317197390358353
3_8495_4,4,5,61.473877554849736,16.194998198501768,0.2634452037623927
3_8500_4,4,5,61.473877554849736,16.194998198501768,0.2634452037623927
3_8510_4,4,5,125.83027658953124,31.358642473498875,0.2492138086590508
3_8571_4,4,5,193.05685491891498,50.39619063323482,0.2610432592740699
3_8645_3,3,5,72.79649265235122,16.52235415379228,0.22696634895168444
3_8665_4,4,5,123.33480976616802,29.64916468085961,0.24039575475141062
3_8705_4,4,5,54.325079922707864,15.03838175348689,0.2768220824503721
3_8706_4,4,5,108.84160654734922,29.553019181355236,0.2715231805081711
3_8720_3,3,5,1972.4661897391773,444.8343862941797,0.22552193219240982
3_8722_4,4,5,108.84160654734922,29.450935908509127,0.2705852738005767
3_8728_3,3,5,225.59889535674554,56.60311198279191,0.2509015476041401
3_8787_4,4,5,427.9565697489538,95.3369768209036,0.2227725511418829
3_8830_4,4,5,580.8767854009209,129.4865410713703,0.22291567562301318
3_8843_3,3,5,107.79741481609226,23.74249876728444,0.22025109607489496
3_8848_4,4,5,68.95610520211063,16.083725550203926,0.2332458526052546
3_8883_3,3,5,177.83517237543447,41.42917315918257,0.23296388788445008
3_8929_4,4,5,123.33480976616802,29.64916468085961,0.24039575475141062
3_8959_3,3,5,1155.1447724106004,244.63729380899812,0.21178063533844305
3_8988_4,4,5,141.16854811843103,32.625574620452404,0.23111078958665576
3_9120_4,4,5,215.92999223878468,49.62629302841182,0.2298258454690858
3_9215_4,4,5,215.92999223878468,49.45487181488125,0.22903197143726067
3_9300_3,3,5,41.45151020241898,9.829381018567146,0.23712962375960753
3_9307_3,3,5,276.45222986908925,60.08986433482816,0.21736075112609154
3_9310_3,3,5,57.30317643228618,14.716295219594462,0.2568146503533598
3_9552_3,3,5,44.75052500234035,11.203987852857363,0.2503655063772195
3_9757_4,4,5,344.0854196243026,73.10423790254815,0.21245956304213257
3_9798_4,4,5,257.1397956816762,54.979231103636344,0.21381066652046876
3_9924_3,3,5,0.1538020166296968,0.03432542367871606,0.22317928224153305
3_9975_4,4,5,171.64504777916858,37.38730268477198,0.2178175436373378
3_9981_4,4,5,85.57191045338354,19.828652866558894,0.23171917936039096
4_10286_4,4,5,123.42128136910704,27.537096500964402,0.22311465409770956
4_10395_4,4,5,732.3263169974484,149.50459412697418,0.20415024102908907
4_10587_4,4,5,65.0912231986129,16.72118983127721,0.256888548249521
4_10718_4,4,5,444.4247684260716,101.00235553323903,0.22726536122398946
4_10889_4,4,5,194.90148973400517,42.54686662774455,0.2182993402760084
4_11057_4,4,5,71.56233607288927,17.36709907330066,0.24268490977728194
4_11200_4,4,5,668.4090972486694,163.16883117058248,0.24411521602896213
4_1140_4,4,5,82.49538135200649,20.691799000128047,0.250823726868253
4_11571_4,4,5,75.10341524049785,17.728291122915437,0.23605173035268107
4_11607_4,4,5,179.82244249852457,29.860688159072428,0.16605651521676687
4_11741_4,4,5,222.63960989123137,48.573872048945894,0.21817264265184544
4_11823_4,4,5,1073.7159139602293,261.2269820062654,0.24329245623525456
4_11887_4,4,5,267.8147955482828,57.70171744061619,0.21545380763033117
4_11937_4,4,5,622.4821358803242,111.64444808298269,0.1793536579569361
4_12036_4,4,5,267.35516117369355,57.66197498941766,0.21567556330792584
4_12097_4,4,5,59.76413522990182,13.639001376352962,0.22821381626097642
4_12336_4,4,5,195.16257857490396,40.7675138938388,0.20889001463050516
4_12686_4,4,5,1229.5198118457529,247.21282968426016,0.20106453535965776
4_12837_4,4,5,454.05602488005593,104.02185962212481,0.22909476787496294
4_13213_4,4,5,409.63299283472963,57.5949323775558,0.14060130259281392
4_13346_4,4,5,55.659613935977674,11.643127249443154,0.2091844773274143
4_13365_4,4,5,78.48335571641705,19.200293919335646,0.2446416025929349
4_13370_4,4,5,2213.6693481422176,274.26137352423785,0.12389446226664647
4_1345_4,4,5,393.1564118087067,141.94155219826573,0.3610307448510556
4_13480_4,4,5,98.90241522186207,24.424839605543607,0.24695898023069282
4_13526_4,4,5,46.632202014625484,12.279466632568724,0.26332590146005663
4_13590_4,4,5,885.9596683908295,215.21450311456064,0.24291681754030092
4_13630_4,4,5,1674.9186279843182,448.5912167805378,0.2678286630081816
4_14290_4,4,5,89.90221054471606,23.14554439314863,0.25745245031140107
4_14436_4,4,5,800.957070495201,171.50945461166467,0.2141306456107903
