tributary_group_id,stream_order,n_years,mean_individuals,sd_individuals,min_individuals,max_individuals,cv_individuals,mean_rescale,sd_rescale,cv_rescale
3_10874_4,4,5,246.45734930960327,65.10342078054015,161.65985790806798,343.09105547437827,0.26415694627453085,0.0016787718037521288,2.0103755300462302e-4,0.11975275767397049
3_10918_4,4,5,97.50363966653323,22.584318652160054,79.07457925710995,135.96325083749937,0.23162539090232348,6.674330980890453e-4,4.710093937850785e-5,0.07057027814977179
3_10941_4,4,5,97.50363966653323,22.584318652160054,79.07457925710995,135.96325083749937,0.23162539090232348,6.674330980890453e-4,4.710093937850785e-5,0.07057027814977179
3_11015_3,3,5,178.09338361308232,43.550491976203695,144.77085868644144,253.30832606203396,0.24453739433026628,0.0012166293053448062,8.028651109616414e-5,0.06599093967526128
3_11066_4,4,5,349.2817923664967,93.16636861387045,228.1604845024803,487.8962230570437,0.26673697470068014,0.0023784476549615474,2.899587972452876e-4,0.12191094331650337
3_11074_4,4,5,449.8752706691199,120.8524731348158,292.5975921240788,629.4706639064071,0.2686355108051759,0.003063098540728388,3.83763753860514e-4,0.12528612735039765
3_11152_4,4,5,449.8752706691199,120.8524731348158,292.5975921240788,629.4706639064071,0.2686355108051759,0.003063098540728388,3.83763753860514e-4,0.12528612735039765
3_11220_3,3,5,119.50993603149034,28.895709436659345,96.79737152102268,169.1315995077629,0.24178499626211375,8.167858911851833e-4,5.581707492457661e-5,0.06833746215129181
3_11224_4,4,5,537.1479984988515,145.45988926860798,381.4205879342073,776.7803284502272,0.2708003933275738,0.0036549466648998913,3.543138271149511e-4,0.09694090217993803
3_11253_4,4,5,415.4081360949414,113.05831635586254,296.16885030238717,602.644687995192,0.2721620173804759,0.0028257188989190356,2.667101595645509e-4,0.09438665667224702
3_11309_4,4,5,557.3228537049209,149.60160539545504,361.4063854406266,778.8483720039983,0.26842898043915997,0.0037954131446417154,4.8477925195305896e-4,0.12772766322882664
3_11350_4,4,5,661.5252728035182,177.26927132633432,427.13317525577884,922.3175327319565,0.26797051996981774,0.004506491247039025,5.925041670030855e-4,0.13147793583142725
3_11376_4,4,5,82.37216573311268,19.76481943834589,60.11421502827395,102.5505256640744,0.23994536579727993,5.659037464991648e-4,9.218908370373545e-5,0.16290594341182987
3_11423_4,4,5,131.6845006977065,31.538929261160273,96.12634398426275,164.39572429186182,0.2395037312216469,9.045574324869005e-4,1.456271070147786e-4,0.16099265981863184
3_11438_4,4,5,199.32832226742363,53.40215297413184,143.9132527705093,287.83813994781826,0.267910512498501,0.0013562215123804748,1.1610948105223988e-4,0.08561247553759971
3_11443_4,4,5,302.4813095398181,81.75666854544801,216.6077581988086,437.6268026673719,0.2702866787697694,0.0020577413437748715,1.873418131228184e-4,0.09104244986356975
3_11444_4,4,5,302.4813095398181,81.75666854544801,216.6077581988086,437.6268026673719,0.2702866787697694,0.0020577413437748715,1.873418131228184e-4,0.09104244986356975
3_11461_4,4,5,98.94074722738146,26.33323109108775,72.35575839329833,142.8820212030799,0.2661515283543374,6.732091645275713e-4,5.244095154191873e-5,0.07789696621067167
3_11467_4,4,5,98.94074722738146,26.33323109108775,72.35575839329833,142.8820212030799,0.2661515283543374,6.732091645275713e-4,5.244095154191873e-5,0.07789696621067167
3_11479_3,3,5,334.08509597773786,88.27504199759602,283.32428761018537,491.27653822168656,0.2642292130370231,0.002276085829223564,1.3791114857734826e-4,0.06059136558325376
3_11482_4,4,5,75.10341524049785,17.728291122915437,57.00328394320527,98.48541191802065,0.23605173035268107,5.143513131888712e-4,6.154328789867065e-5,0.11965224219437694
3_11490_4,4,5,760.5027661277127,203.51415637302435,487.92899011520603,1056.6543230173597,0.2676047549560758,0.005183138004300836,7.121441265703233e-4,0.13739632747177563
3_11514_3,3,5,485.04874868793945,112.12257756066232,392.7156531363889,675.3949024047395,0.23115733802830074,0.003320610052309846,2.3950427688280737e-4,0.07212658912364794
3_11537_4,4,5,862.0636950543505,232.17158418876215,551.9580773943304,1199.4872414239285,0.2693206842147835,0.005874666376344159,8.223009571263068e-4,0.13997406907011964
3_11625_4,4,5,90.00946038208974,15.87346088191892,75.90320720694255,116.76672975001696,0.17635325014210898,6.212195294465996e-4,4.947745843015359e-5,0.07964569058900892
3_11636_4,4,5,90.00946038208974,15.87346088191892,75.90320720694255,116.76672975001696,0.17635325014210898,6.212195294465996e-4,4.947745843015359e-5,0.07964569058900892
3_11675_3,3,5,53.14703113480397,13.943598952474808,46.0998474104813,78.0609917388759,0.2623589437593942,3.623982720544863e-4,2.4984480337690626e-5,0.06894205150606852
3_11771_3,3,5,387.4292294012628,67.79613391720054,327.01525261892414,501.90303454415744,0.1749897239864256,0.0026743045564624843,2.1111036747476349e-4,0.07894028635018892
3_11779_4,4,5,63.76346794182056,15.144804391642694,47.79884760687512,82.90042071544892,0.2375153811499275,4.368966840535327e-4,5.687271127562498e-5,0.13017427998756886
3_11788_3,3,5,174.58396244994535,41.57262546031617,135.64712225714698,233.34227929650274,0.23812396555173493,0.001194000608514487,1.2237438552082118e-4,0.10249105791752734
3_11794_4,4,5,965.4859478578609,260.8508121804756,617.0161949617421,1343.6859977980766,0.2701756693188849,0.006579566122940486,9.358848314833263e-4,0.14224111651074467
3_11880_4,4,5,63.76346794182056,15.144804391642694,47.79884760687512,82.90042071544892,0.2375153811499275,4.368966840535327e-4,5.687271127562498e-5,0.13017427998756886
3_11902_4,4,5,48.81900481245546,11.478917257090112,39.05058385116135,66.1182350157268,0.2351321437458191,3.337152265397084e-4,2.6204855738214778e-5,0.07852460317718435
3_11943_4,4,5,622.4821358803242,123.02618983423666,527.2424947295403,830.6236283545257,0.19763810516465835,0.0042885323107887015,3.991848488266418e-4,0.0930819263789639
3_11951_4,4,5,127.67399020591272,30.26447430159161,96.219142855992,166.65851021629092,0.23704494746957497,8.745913528961457e-4,1.0996140180660116e-4,0.12572889206195784
3_12022_4,4,5,121.68262505407775,28.68095048908148,97.23255889164106,164.91021901537374,0.235702923702831,8.317014051990587e-4,6.502670812676909e-5,0.07818516082848948
3_12023_4,4,5,190.92246486664678,45.10718685269925,144.587062972569,250.04523475078634,0.236259189740742,0.001307645286020751,1.5867003535563728e-4,0.12134027251264785
3_12046_4,4,5,491.8449968404197,96.53418733902471,418.20232873383276,655.1368647855518,0.1962695319849832,0.003389145743898306,3.1543100714558406e-4,0.09307094795597814
3_12059_4,4,5,194.52700741245363,45.915720465839996,155.28173107348414,263.70888380134716,0.23603776707717178,0.0013295162338732547,1.0396442344631249e-4,0.07819718240177849
3_12067_3,3,5,221.40166239271275,71.73773961926742,177.43858588462837,348.4835742398403,0.3240162645753856,0.0015013782850752948,2.076357760823905e-4,0.13829677580022912
3_12076_4,4,5,366.1072959630462,71.9190616009261,311.0099394937473,487.6672219278996,0.19644257952233052,0.002522703292164719,2.3557246695266723e-4,0.09338096465182145
3_12091_4,4,5,119.8329889902563,23.569665001607117,102.00562286505888,159.88397182120954,0.1966876166589117,8.256076510564411e-4,7.521586396255526e-5,0.09110364210688894
3_12142_4,4,5,119.8329889902563,23.569665001607117,102.00562286505888,159.88397182120954,0.1966876166589117,8.256076510564411e-4,7.521586396255526e-5,0.09110364210688894
3_12156_3,3,5,161.39081548448306,40.56167996107116,117.81811416021628,214.67482358569993,0.2513258256940338,0.001103950829752322,1.5542487348174297e-4,0.1407896704209312
3_12169_3,3,5,775.6655190392908,182.6422740531008,613.6322712428884,1046.2338993990525,0.23546524831903634,0.005303381210666118,4.5525017683371405e-4,0.08584149597206374
3_12199_4,4,5,59.76413522990182,13.639001376352962,48.247902384800135,82.66948270859959,0.22821381626097642,4.0938009664506455e-4,3.165918491568679e-5,0.07733445073451026
3_12204_3,3,5,45.63728839678663,10.739868641380081,36.71885593211884,63.78933075248342,0.23533099837141697,3.12253543916242e-4,2.3477416753363355e-5,0.07518703057429789
3_12210_4,4,5,242.19277330470774,47.986970260986276,204.51145102806638,323.1500518112174,0.19813543404374365,0.0016685415056027584,1.572791789511284e-4,0.09426147232358568
3_12213_4,4,5,119.8329889902563,23.569665001607117,102.00562286505888,159.88397182120954,0.1966876166589117,8.256076510564411e-4,7.521586396255526e-5,0.09110364210688894
3_12222_3,3,5,49.155425358153536,10.749861356729298,39.987654545597714,67.16987463587843,0.218691248797142,3.371971864948138e-4,2.611137044563951e-5,0.0774365015232448
3_12228_3,3,5,1017.3892394307314,204.58888927834857,852.6083854870653,1352.681100624024,0.20109205144810058,0.007005130380769263,6.796639591551839e-4,0.09702374148824153
3_12251_3,3,5,252.86925110103218,57.40114919555867,206.80951980834675,347.96693076932655,0.2269993245348144,0.001729830501080945,7.874539651971965e-5,0.0455220303206082
3_12279_4,4,5,56.55971835798424,18.262503249780085,29.815222473043267,74.44800581096794,0.3228888647250851,4.033996069459047e-4,1.6981600903484903e-4,0.420962257054507
3_12300_3,3,5,652.3783437446829,154.84358378759646,506.32682900639537,870.9490089306227,0.23735242788530792,0.004462324123971112,4.5761810681887365e-4,0.10255151667728477
3_12308_4,4,5,56.55971835798424,18.262503249780085,29.815222473043267,74.44800581096794,0.3228888647250851,4.033996069459047e-4,1.6981600903484903e-4,0.420962257054507
3_12354_4,4,5,114.4017714621401,33.7714582283793,59.84561553340159,144.48608134874812,0.29520048332079857,8.113654303801632e-4,3.1033654211806765e-4,0.3824867692140399
3_12368_4,4,5,174.5735731385634,48.031624242989814,92.65157290618912,212.62743561334875,0.27513685708240565,0.0012325983059270106,4.322819101458077e-4,0.350707856782829
3_12383_4,4,5,140.66073701871886,32.00465679177684,111.77988430321264,190.45191984752375,0.22753084812514326,9.625466499729329e-4,6.714857038329532e-5,0.06976136729080462
3_12430_4,4,5,90.09867146688158,20.487694470636647,71.64804736022202,122.04723004106918,0.22739174881360488,6.165504509801389e-4,4.2523271794522895e-5,0.06896965483833976
3_12468_4,4,5,235.62453837701452,60.823966366769774,128.6865467220572,276.86779082340104,0.25813935503375923,0.0016568442760993597,5.304472964042308e-4,0.32015519144203525
3_12481_4,4,5,362.6975280673522,68.3063597516654,246.3951724688362,418.9424600650797,0.18832871598446912,0.0025240235915554732,4.91698021772779e-4,0.19480722106474513
3_12487_3,3,5,48.33765092704815,11.947322121226376,41.90726971725709,69.63945481241986,0.24716389588847498,3.3020980465190303e-4,1.9534229185322524e-5,0.059157023535127626
3_12516_4,4,5,491.9626937629964,89.08731754871876,364.4228853375585,595.7709063122953,0.18108551456878694,0.0034059630458390037,4.811383511619909e-4,0.14126352655228833
3_12557_4,4,5,622.949298574723,116.92775843326267,482.2136311848966,775.9256596672744,0.18770028106747622,0.0042991202707249685,4.992626819483083e-4,0.1161313595593167
3_12561_4,4,5,746.4673852542951,143.78155316248342,599.8344422987892,945.6005492763697,0.19261598832412768,0.005141712247219989,5.138589691145375e-4,0.09993927011228015
3_12572_4,4,5,962.9723163929975,193.69508473951987,750.7932976479248,1248.754762756793,0.20114294195397325,0.006616179283449698,5.191268402253829e-4,0.07846323655768718
3_12597_4,4,5,855.3439900745514,167.95586751518263,681.9806778037185,1097.3511234780292,0.1963606098413618,0.0058835820313477725,5.101813774202251e-4,0.08671271594446625
3_12649_4,4,5,1054.5559782145085,218.56204788684164,809.3099184840422,1382.9434774197655,0.20725504610660286,0.007236223155083555,5.143860081079792e-4,0.07108487357062991
3_12679_4,4,5,1146.6768781751325,244.5694373226626,868.1242120178492,1517.7907870678125,0.21328540060202503,0.007860008696790028,5.353339662253305e-4,0.06810857174292403
3_12761_3,3,5,85.69150183281559,13.185485584416679,73.82474751852781,107.70975398307093,0.1538715660526245,5.935711912935547e-4,5.559337124794372e-5,0.09365914664219215
3_12853_4,4,5,65.21019073959937,10.098242130305472,56.20945530395585,82.0190485565247,0.1548568101975086,4.5170438487041303e-4,4.3133860381370426e-5,0.09549134749653772
3_12856_4,4,5,373.72875746752436,94.21580948084132,326.12678208298644,541.870015400989,0.25209676161735645,0.0025511988420612764,1.5155710548962832e-4,0.05940623011853347
3_12965_4,4,5,65.21019073959937,10.098242130305472,56.20945530395585,82.0190485565247,0.1548568101975086,4.5170438487041303e-4,4.3133860381370426e-5,0.09549134749653772
3_12966_4,4,5,131.22835387666225,20.323989832269504,113.11787868794482,165.05550642222,0.1548749887647866,9.090065051761504e-4,8.684541480819718e-5,0.09553882652508408
3_12973_4,4,5,131.22835387666225,20.323989832269504,113.11787868794482,165.05550642222,0.1548749887647866,9.090065051761504e-4,8.684541480819718e-5,0.09553882652508408
3_12974_3,3,5,217.59129584690498,54.65470528646244,190.47447549072157,315.13166779703664,0.2511805680173757,0.0014855673303991069,8.830364308476457e-5,0.05944102382827795
3_13008_4,4,5,293.31391715406653,74.04014749084232,255.74989981038917,425.45037992491626,0.25242630219946866,0.0020021691356639096,1.1919102727841166e-4,0.059530948287687235
3_13055_4,4,5,199.23704457371625,30.854405331311046,171.76130122642076,250.57668552821218,0.1548627937004714,0.0013801148498283216,1.320961589717343e-4,0.09571388858555235
3_13070_4,4,5,269.23403032409857,41.69205943169501,232.1234509046447,338.5941883013954,0.15485434505254383,0.001865000330065862,1.787188884612508e-4,0.09582780527172313
3_13109_3,3,5,706.1329956801188,157.72003932826922,587.3654412544836,967.4781456874915,0.22335741325380162,0.004831887292976369,1.770886940298122e-4,0.036650005120613706
3_13120_4,4,5,339.3253212547667,52.548487262929044,292.5686381127239,426.73451011241195,0.15486167394939396,0.002350538280035233,2.254425333098099e-4,0.095911023966149
3_13180_3,3,5,435.3499667082248,98.24480419707477,343.5334217695954,579.2662979617428,0.2256685694498267,0.0029813956331563502,2.5472407154357e-4,0.08543786296282262
3_13191_4,4,5,99.59708997199117,22.301157733440242,81.10120247420241,135.1529806039515,0.22391374828031427,6.816528385735356e-4,3.8092827205636455e-5,0.0558830317282205
3_13201_4,4,5,99.59708997199117,22.301157733440242,81.10120247420241,135.1529806039515,0.22391374828031427,6.816528385735356e-4,3.8092827205636455e-5,0.0558830317282205
3_13225_4,4,5,212.21277845376437,47.54298799749607,172.23443044708608,287.5764848599739,0.22403452018255557,0.001452459211662524,8.484474164281513e-5,0.05841454339065367
3_13240_4,4,5,325.1874430023758,72.88270794136811,263.60770582263285,440.53370012932714,0.22412522226707146,0.002225710501346201,1.3177260566415015e-4,0.05920473735665473
3_13245_3,3,5,152.29879075196934,34.59411566496409,119.30771775893766,200.75747094967497,0.227146358117205,0.0010432750922603098,1.0126456675286732e-4,0.09706410850226699
3_13271_3,3,5,705.081949160924,158.58463116992198,563.3133298510205,949.0257211082953,0.2249165949555851,0.004826746997334302,3.410639779224824e-4,0.07066125034331487
3_13285_4,4,5,213.81232846597655,54.02775164817541,186.29788921294528,310.2331095730099,0.25268772870023126,0.001459434449165972,8.699435862526505e-5,0.059608267212672705
3_13292_4,4,5,140.50014190303463,35.53536531961918,122.32823447544618,203.91714299002766,0.25292049415966933,9.589880835516016e-4,5.719602872670714e-5,0.059642064075376505
3_13304_3,3,5,469.85186745298853,71.23975911818118,405.98005530730643,588.2593209900122,0.15162174304927956,0.003256188578539036,3.1581875221381385e-4,0.09699031385814676
3_13326_4,4,5,438.66700839703805,98.36109114293606,355.3954026335557,594.3426941055527,0.22422723674242973,0.0030023835997528676,1.7826956502345567e-4,0.05937601212520925
3_13352_4,4,5,2090.9250506644835,285.0859561835705,1835.890239793102,2538.3554554011234,0.1363444165982764,0.01454170730854662,0.0017449391039965467,0.11999547693901053
3_13359_4,4,5,536.3611356364049,120.30526461733997,434.4870965319076,726.892173194433,0.22429899674702378,0.0036709940372839965,2.17523067897784e-4,0.0592545413281901
3_13390_4,4,5,1975.4993906363072,266.7418356445734,1736.0650187113888,2391.785253244987,0.13502501540061526,0.013742596876036586,0.0016678336163093038,0.12136233285119202
3_13416_4,4,5,78.48335571641705,19.200293919335646,61.28383334817088,107.00535711667132,0.2446416025929349,5.357204589913268e-4,4.46487945098968e-5,0.0833434560142861
3_13434_3,3,5,502.4790506402,95.30127051286559,394.26774916174236,648.792592296494,0.18966217674437144,0.0035425595080645533,9.183171191213862e-4,0.25922419003290104
3_13436_4,4,5,70.40307060506399,17.831387475662822,61.21722151042863,102.22338360245776,0.2532757069033327,4.80510976187733e-4,2.8663313829386655e-5,0.05965173586001094
3_13439_4,4,5,1866.8559839722886,249.90019039172824,1641.7728893039202,2253.8654548054446,0.13386152576161317,0.012990493504258993,0.0015992289952559665,0.12310763980842236
3_13449_4,4,5,1764.9308986307137,234.8289521422597,1553.2080481301477,2126.3012643999955,0.13305277409129562,0.012283889197941796,0.001529232751968654,0.12449092688208892
3_13468_4,4,5,660.1504760719542,148.1413037357892,535.2551932003131,895.5698544593376,0.22440535772580777,0.004518074730224634,0.00026250604245556816,0.05810130600529413
3_13474_4,4,5,70.40307060506399,17.831387475662822,61.21722151042863,102.22338360245776,0.2532757069033327,4.80510976187733e-4,2.8663313829386655e-5,0.05965173586001094
3_13501_4,4,5,784.0957170384539,176.02126675615472,636.2728182094905,1064.5991163104195,0.22448951439371556,0.005366199216840463,3.0661369966283674e-4,0.05713796437161837
3_13507_3,3,5,82.13088962864566,20.781593103694593,71.53624592054263,119.22068509257393,0.2530301716888548,5.605852044697199e-4,3.357759062066511e-5,0.05989739000055755
3_13515_4,4,5,98.90241522186207,24.424839605543607,77.69414866499491,138.90875854309493,0.24695898023069282,6.758688701068448e-4,6.372112290986886e-5,0.09428030455048994
3_13535_4,4,5,1670.716615085657,221.73087540187427,1471.0502387315491,2011.0109878728347,0.13271602939706578,0.011629233646476334,0.001454511449170489,0.12507371451868687
3_13554_3,3,5,272.19129269440486,85.1393427454713,202.548719217035,366.03755002106766,0.31279230831626603,0.0018534668297231812,3.8360953123674636e-4,0.2069686519796198
3_13558_4,4,5,1580.5350776827313,209.35053674115014,1392.1866474824942,1901.1561618207495,0.13245548276478944,0.01100227992884075,0.0013808451462780336,0.12550536390719935
3_13563_3,3,5,663.1962370219716,157.84378702616496,527.8680699686104,924.429152510598,0.2380046481188578,0.004537328981368065,3.934336774829112e-4,0.08671041467314669
3_13570_4,4,5,1492.1478140788086,197.39751178551867,1313.875423886955,1794.1181508728139,0.13229085612230976,0.01038742241512286,0.0013059924014616683,0.12572824607193192
3_13614_4,4,5,1404.9104872495845,185.71272343154695,1236.8248079169432,1688.873710950939,0.1321882960637013,0.009780322479732316,0.001230405876809903,0.12580422367050406
3_13631_4,4,5,1319.0246408156086,174.25855189185177,1161.129865311177,1585.4441597592124,0.13211167289801376,0.00918250960561489,0.001155143191851113,0.12579820130487748
3_13635_4,4,5,781.9181150249444,209.56079040759076,648.8110270851537,1153.143331300042,0.2680086141768252,0.0053245046239166465,3.5346789170531326e-4,0.06638512249902155
3_13639_4,4,5,784.0957170384539,176.02126675615472,636.2728182094905,1064.5991163104195,0.22448951439371556,0.005366199216840463,3.0661369966283674e-4,0.05713796437161837
3_13649_4,4,5,908.4852810825618,204.0295816364941,737.914055672129,1234.6107796414763,0.22458215436728932,0.006217299352238817,3.4856849126468486e-4,0.05606429279284536
3_13664_4,4,5,1234.5426230278083,163.11507561278555,1086.9730360112248,1484.1991581422092,0.13212591657040856,0.008594169059244138,0.0010788660383348777,0.12553465389122384
3_13678_4,4,5,1148.8126903678135,151.53670414505592,1011.3312876472679,1380.4084292799423,0.1319072338037445,0.0079977477043404,0.0010060475696872864,0.12579136112799627
3_13681_4,4,5,908.4852810825618,204.0295816364941,737.914055672129,1234.6107796414763,0.22458215436728932,0.006217299352238817,3.4856849126468486e-4,0.05606429279284536
3_13689_4,4,5,1065.6152968229096,140.31523451455692,937.9326847740017,1279.6941713218341,0.13167531935108412,0.007418938804528203,9.354353288504011e-4,0.12608748413984106
3_13723_4,4,5,677.8220308016195,181.30995724928394,562.0310379514639,998.865613461179,0.26748902958326615,0.004615914342478859,3.04780283610886e-4,0.06602814978737485
3_13742_4,4,5,1674.9186279843184,498.74610970030045,1415.097846090813,2564.332963923826,0.2977733373832714,0.011361907449481031,9.803328459077774e-4,0.08628241783051624
3_13748_4,4,5,983.9112310610066,129.41653158494475,866.1323576973618,1181.27490849433,0.13153273130685544,0.006850224819842324,8.638836497824882e-4,0.12611026243695939
3_13753_4,4,5,1565.8378499368807,466.9114142192747,1319.227769500876,2398.340336572734,0.29818631235545623,0.010621367748993256,9.208246996158836e-4,0.0866954917085103
3_13770_4,4,5,471.8303173350951,125.73984463618308,390.77668031455056,694.3010340725077,0.26649377968411114,0.003213484632203817,2.101964238830133e-4,0.0654107450138512
3_13771_4,4,5,574.4508180441093,153.39404997735863,476.1114861633973,845.975535061109,0.26702729835016137,0.00391217114175066,2.5719013241922746e-4,0.06574102284905085
3_13785_4,4,5,904.5359892490801,119.00691473372764,796.8081293659777,1086.421902072904,0.1315668101083781,0.006297261626209117,7.908262871032555e-4,0.1255825681137095
3_13796_3,3,5,116.23409222219848,30.40980863154387,99.54370892208854,170.4626607665648,0.26162555279746214,7.924467870717584e-4,5.14321007180541e-5,0.06490290774993927
3_13799_4,4,5,825.9021803888315,108.74740215279226,728.2455483472446,992.6607704157163,0.13167104378098918,0.005749339777950471,7.175100046959001e-4,0.12479867817999767
3_13800_4,4,5,749.6304928593661,98.58655181071774,661.1960678052927,900.7806661531808,0.1315135293318611,0.0052184543322927645,6.510342648062237e-4,0.1247561487273162
3_13801_4,4,5,1452.7388163546073,432.5867289032784,1221.0018638326796,2223.71935221147,0.29777322945688117,0.009854219148405721,8.464059785155229e-4,0.08589274967083109
3_13834_4,4,5,674.3000288465672,88.62663669032446,595.1155481704246,810.3207179726451,0.13143501838777305,0.0046939493988508085,5.841165573352276e-4,0.12444031831238603
3_13859_4,4,5,369.34222187469805,98.18060695306848,305.6531413413924,542.9552280606115,0.2658255708072741,0.002515660784486716,1.6357571857727728e-4,0.06502296318565562
3_13866_4,4,5,908.4852810825618,204.0295816364941,737.914055672129,1234.6107796414763,0.22458215436728932,0.006217299352238817,3.4856849126468486e-4,0.05606429279284536
3_13869_3,3,5,88.11023188750319,14.620418185592753,75.03617111552241,112.6886160980749,0.1659332619196794,6.091158843722108e-4,5.200992948776522e-5,0.08538593529106467
3_13872_4,4,5,1338.8921065238344,398.1126177491931,1123.0854700202835,2048.1647943274525,0.2973448090472449,0.00908209164420301,7.73459659692832e-4,0.08516316394874984
3_13878_4,4,5,1225.1588430860731,363.72821144478905,1025.7412254238895,1872.9185385222843,0.29688249282728757,0.008310761650329698,7.016433020230243e-4,0.0844258723260568
3_13882_3,3,5,419.62513226817913,96.9948322251452,355.2005775541334,588.4072071478995,0.23114638463350323,0.0028688767592599455,6.36953829807997e-5,0.02220220257813742
3_13890_4,4,5,600.0526496527038,78.84588375667848,529.8605204621372,721.2413310852684,0.1313982761384565,0.004176951340855834,5.180664498167461e-4,0.1240298024900135
3_13904_4,4,5,528.9002569983616,69.57033039372446,466.90932409008195,636.2212205084975,0.1315377133460912,0.0036813017858832293,4.5330489306468196e-4,0.12313711818003632
3_13906_4,4,5,458.91986652427795,60.421416957689644,405.02786770139375,552.446799433865,0.13166005955528448,0.0031939190754230904,3.905056093872505e-4,0.1222653424102554
3_13908_3,3,5,53.96476621324587,13.998732007001264,45.69590039686062,78.85071006121083,0.2594050338638402,3.6794467402656805e-4,2.2528524725839865e-5,0.06122802235265717
3_13910_4,4,5,908.4852810825618,204.0295816364941,737.914055672129,1234.6107796414763,0.22458215436728932,0.006217299352238817,3.4856849126468486e-4,0.05606429279284536
3_13916_4,4,5,1111.2369781762904,329.19189539107697,928.5920195547064,1697.2030503533533,0.2962391477750598,0.007538233070091272,6.29128904088865e-4,0.08345840440845478
3_13924_4,4,5,389.4669952931889,51.36708450337746,343.58461975619804,469.34807217352164,0.1318907253352972,0.0027101921784157355,3.2814896826599023e-4,0.12107959386769847
3_13927_4,4,5,908.4852810825618,204.0295816364941,737.914055672129,1234.6107796414763,0.22458215436728932,0.006217299352238817,3.4856849126468486e-4,0.05606429279284536
3_13937_4,4,5,1033.493248282123,232.2657667078346,840.4985881785823,1406.356663272879,0.22473854289218412,0.007072480311401368,3.8592153146443605e-4,0.054566646278576644
3_13939_4,4,5,44.48475454073922,10.599905033767678,37.4023188744265,63.168752174392125,0.2382817471558771,3.040448701761915e-4,1.3571206466085572e-5,0.044635538360575426
3_13942_4,4,5,389.4669952931889,51.36708450337746,343.58461975619804,469.34807217352164,0.1318907253352972,0.0027101921784157355,3.2814896826599023e-4,0.12107959386769847
3_13945_4,4,5,267.2382283818537,70.89915293481415,221.0816385619487,392.56536697133316,0.2653031842192396,0.0018203254635807636,1.178526168328644e-4,0.064742607402215
3_13965_4,4,5,323.73080120490516,42.79540353929047,285.43981420770046,390.60066465738703,0.1321944139390158,0.002252426630367377,2.6991502656087857e-4,0.11983299385732031
3_13980_4,4,5,44.48475454073922,10.599905033767678,37.4023188744265,63.168752174392125,0.2382817471558771,3.040448701761915e-4,1.3571206466085572e-5,0.044635538360575426
3_13981_4,4,5,995.6459318342883,293.9351129544312,832.5408188864342,1518.7106728357194,0.2952205232365201,0.006754696760311808,5.547284264682888e-4,0.08212484529693109
3_13982_4,4,5,147.476842707754,35.1909297344784,123.93629451543882,209.4986494409803,0.23862003748082777,0.0010079473027968149,4.571976515845872e-5,0.045359281215989374
3_13989_4,4,5,165.98924293292362,43.97940053165347,137.3983731376926,243.73556884298637,0.26495331718228016,0.0011307133579715044,7.298615171499596e-5,0.06454876578616958
3_13997_4,4,5,64.49376489819453,17.054444265135103,53.62024840722583,94.68436180046062,0.2644355511274011,4.3937983915389063e-4,2.823356495290852e-5,0.06425776159251552
3_14002_4,4,5,64.49376489819453,17.054444265135103,53.62024840722583,94.68436180046062,0.2644355511274011,4.3937983915389063e-4,2.823356495290852e-5,0.06425776159251552
3_14026_4,4,5,260.34886830041296,34.48216886090976,229.45131838477243,314.41116166659157,0.1324460101786241,0.0018112367362676457,2.1538840892785756e-4,0.11891786678957339
3_14030_4,4,5,1158.4992956717504,260.5387097573778,943.1426867053897,1578.3141059199993,0.224893282827855,0.007927615696790903,4.2241109106729317e-4,0.05328349748818993
3_14032_4,4,5,250.6249403930573,59.821125424072854,210.54118637856322,356.04046894028727,0.23868783900857934,0.001712924629221213,7.833862803227395e-5,0.04573384414928454
3_14035_4,4,5,198.30792600253784,26.402781862460223,174.58883441519677,239.97820598139992,0.1331403257281927,0.0013793022482573342,1.6155488322769989e-4,0.11712797788288594
3_14041_4,4,5,880.8950419570702,258.9580795857443,738.5337038780001,1341.6800819437271,0.29397154854047236,0.005976952313069181,4.8173346362619004e-4,0.0805985121502197
3_14061_3,3,5,149.33028948963297,38.46806872069432,128.0408966173318,217.8906764146113,0.25760392517932473,0.0010185274028513237,6.208269342207762e-5,0.06095338549388046
3_14063_4,4,5,136.61771574123478,18.416557745614462,120.00070700077623,166.0586025330277,0.13480358418886862,9.497562441247755e-4,1.07719242323387e-4,0.11341777744525704
3_14076_4,4,5,765.7177387583033,223.7835660150646,645.9824825291574,1164.0061777615747,0.29225333917163077,0.005196508125144069,4.0897330285785216e-4,0.07870156131941268
3_14087_4,4,5,79.07012199172247,10.902819810200569,69.18492838852393,96.79572791620184,0.13788798519043566,5.492543132680294e-4,5.9181193466569216e-5,0.10774825438228197
3_14113_3,3,5,66.90396116467888,11.868908854613258,56.38343326951512,86.88181796357917,0.17740218438485078,4.6170354693648996e-4,3.706879411288728e-5,0.0802870031188786
3_14127_4,4,5,1283.4415197387848,288.8483421490567,1046.3639541125165,1750.9147319377958,0.22505765763900576,0.00878220728399137,4.540932129433685e-4,0.051706045901593715
3_14141_4,4,5,648.8679704194991,187.8702439002076,546.2980999857609,983.4629791486285,0.2895353946639526,0.004405143607722004,3.3621423933271623e-4,0.07632310527705587
3_14145_4,4,5,536.2442326497141,153.80588833692383,449.55132759899203,810.2798949283251,0.2868205921337955,0.0036420673724633043,2.7275664742818325e-4,0.07489061006680524
