reachid,Str_Order,iso_pred,assignment_sum,assignment_rescale,assignment_norm,assignment_individuals,GENLMU
13,4,0.720059246918,0,0,0,0,upper
4,4,0.720535547828,0,0,0,0,upper
9,4,0.717148487891,40.36714911195295,1.7183012943577315e-4,0.9997496301491361,22.197016120513176,upper
16,4,0.72335616682,0,0,0,0,upper
18,4,0.711276478328,20.19884976104964,8.59800864130675e-5,0.5002531271664128,11.106907562840059,upper
19,4,0.721223032119,0,0,0,0,upper
20,4,0.712308600611,0,0,0,0,upper
22,5,0.716195141723,39.68214864048393,1.68914300048128e-4,0.9827846231305862,21.820349280217172,upper
71,5,0.711708495547,21.94480894777019,9.341207999308811e-5,0.5434942796772919,12.066972493507123,upper
93,5,0.708796348579,13.036499305080929,5.54922359458406e-5,0.32286737224241857,7.168487039483689,upper
94,5,0.708772162191,12.987680378153122,5.5284429283307755e-5,0.32165830236222975,7.141642574817696,upper
121,4,0.708923959919,0,0,0,0,upper
122,4,0.708004567242,11.571732406634114,4.925718860436696e-5,0.2865903450757098,6.363043623912124,upper
142,4,0.703817444745,0,0,0,0,upper
171,5,0.711290691902,20.25403507626679,8.621499276799532e-5,0.5016198696709429,11.137252765769635,upper
174,4,0.708109544736,0,0,0,0,upper
23,4,0.711154435681,19.731627905826926,8.3991271408186e-5,0.48868171607515515,10.849992440509467,upper
24,4,0.720866047687,29.39555411110301,1.2512753510877638e-4,0.728022538056871,16.163974985351732,upper
32,4,0.720916013051,29.17134596721148,1.2417315226943864e-4,0.7224697057696485,16.040687810166084,upper
33,4,0.706035345712,8.512101586843999,3.623331222577617e-5,0.2108142536803351,4.680619273325766,upper
34,4,0.72092235782,0,0,0,0,upper
37,5,0.714810983703,35.84995582604266,1.5260187269533032e-4,0.8878749395591152,19.71310991478277,upper
38,5,0.713910457019,32.07036230421606,1.3651334382080128e-4,0.7942679519791741,17.63479375477111,upper
39,5,0.713431774013,29.849209577837833,1.2705860230780255e-4,0.7392579583196554,16.413430246121933,upper
43,4,0.721005008243,28.77167672775354,1.224718872889196e-4,0.7125713308999763,15.820918399982636,upper
45,4,0.720716332555,30.065789164304306,1.2798051280171605e-4,0.7446218585759555,16.53252264372568,upper
47,4,0.710861809672,18.66078999110981,7.943305460223148e-5,0.46216089821360573,10.261161993516263,upper
49,4,0.70763360898,10.95775754393033,4.664369266894398e-5,0.27138438787009633,6.025432218974183,upper
51,4,0.720735241706,29.98131032227995,1.2762091320949885e-4,0.7425296203840771,16.48606956840306,upper
55,4,0.72075624787399994,29.88739564317523,1.2722114825652363e-4,0.7402036903204968,16.434427931777723,upper
56,4,0.720419955103,31.37935332799834,1.335719381372968e-4,0.7771541358291295,17.254822968576,upper
57,4,0.720359726681,31.643069150174725,1.3469449261180663e-4,0.7836854317339782,17.39983455559318,upper
60,5,0.71308192835,28.19178492759328,1.2000347212281674e-4,0.6982094890188743,15.502048528825465,upper
61,5,0.717178756243,40.36029804266097,1.718009666103294e-4,0.9995799537131861,22.193248866722353,upper
62,5,0.713220394193,28.8489226911293,1.2280069881455985e-4,0.7144844366063331,15.863394272864841,upper
63,5,0.716739137862,40.28631564818768,1.7148604706069618e-4,0.9977476749137324,22.15256755930073,upper
64,5,0.712843225727,27.061139081863526,1.1519067195506262e-4,0.6702074430244181,14.88033100315499,upper
66,5,0.712255305104,24.334586031950135,1.0358460182658298e-4,0.6026804944238847,13.381058863957989,upper
67,4,0.716762260546,40.299500458252396,1.7154217060842857e-4,0.9980742154120278,22.159817599196803,upper
68,4,0.715991101849,0,0,0,0,upper
70,4,0.708904019064,0,0,0,0,upper
80,4,0.7121572705,0,0,0,0,upper
81,4,0.71083507085,0,0,0,0,upper
82,4,0.708534945561,0,0,0,0,upper
83,4,0.716736948334,40.285013767692426,1.7148050536902533e-4,0.9977154319990788,22.151851683570694,upper
85,4,0.708562175974,12.575902760830553,5.353162278495784e-5,0.31146004636252556,6.915215031360854,upper
86,5,0.70855068642,12.55396744595781,5.3438251118225944e-5,0.31091678721706517,6.903153279452427,upper
96,4,0.715799881783,38.90140844499347,1.655909370710999e-4,0.9634484862258121,21.391037250844686,upper
100,5,0.708706274704,12.856186310393138,5.472470081151077e-5,0.3184016655052335,7.069336850830962,upper
101,4,0.714970966212,36.436390409068814,1.5509813840950136e-4,0.9023988227261199,20.035577519739387,upper
102,5,0.710562302252,17.63872829438961,7.508246266045933e-5,0.43684809248507206,9.699152526478136,upper
104,5,0.709909113629,15.668146617853093,6.669432250213515e-5,0.38804384582320683,8.61557258082582,upper
105,5,0.708766351753,12.975996749668925,5.5234695788649725e-5,0.32136894075228595,7.135218001977772,upper
106,5,0.708782773851,13.009062615810524,5.5375446676042336e-5,0.3221878637669865,7.153400201611149,upper
107,5,0.715378307491,37.776943961125326,1.6080444899701937e-4,0.9355995304141137,20.772718721434963,upper
