fish.id,nat_start,nat_end,natal_iso_mean,natal_iso_sd,num_microns,otoNum,capture_date_julian,file.id,capture_date
2018_kk_176,NA,NA,0.708058621,9.69e-5,NA,176,174,NA,2018-06-23
2018_kk_177,NA,NA,0.705759258,1.33647e-4,NA,177,174,NA,2018-06-23
2018_kk_178,NA,NA,0.709366307,7.71e-5,NA,178,174,NA,2018-06-23
2018_kk_179,NA,NA,0.707904221,1.28407e-4,NA,179,174,NA,2018-06-23
2018_kk_181,NA,NA,0.706853247,1.29731e-4,NA,181,174,NA,2018-06-23
2018_kk_183,NA,NA,0.708033736,1.82577e-4,NA,183,174,NA,2018-06-23
2018_kk_187,NA,NA,0.709590802,1.96325e-4,NA,187,175,NA,2018-06-24
2018_kk_191,NA,NA,0.705731201,7.97e-5,NA,191,175,NA,2018-06-24
2018_kk_192,NA,NA,0.706681082,9.43e-5,NA,192,175,NA,2018-06-24
2018_kk_193,NA,NA,0.70842594,9.38e-5,NA,193,175,NA,2018-06-24
2018_kk_194,NA,NA,0.705650388,9.22e-5,NA,194,175,NA,2018-06-24
2018_kk_196,NA,NA,0.706848496,7.16e-5,NA,196,175,NA,2018-06-24
2018_kk_197,NA,NA,0.705526851,7.38e-5,NA,197,175,NA,2018-06-24
2018_kk_199,NA,NA,0.709170842,6.37e-5,NA,199,175,NA,2018-06-24
2018_kk_201,NA,NA,0.709625561,1.05336e-4,NA,201,175,NA,2018-06-24
2018_kk_203,NA,NA,0.706714212,6.71e-5,NA,203,175,NA,2018-06-24
2018_kk_204,NA,NA,0.707133544,7.4e-5,NA,204,175,NA,2018-06-24
2018_kk_205,NA,NA,0.705967313,1.03306e-4,NA,205,175,NA,2018-06-24
2018_kk_206,NA,NA,0.704918707,9.26e-5,NA,206,175,NA,2018-06-24
2018_kk_208,NA,NA,0.707764991,7.62e-5,NA,208,176,NA,2018-06-25
2018_kk_211,NA,NA,0.706095275,8.21e-5,NA,211,176,NA,2018-06-25
2018_kk_212,NA,NA,0.707631074,1.05139e-4,NA,212,176,NA,2018-06-25
2018_kk_213,NA,NA,0.705034793,8.6700000000000007e-05,NA,213,176,NA,2018-06-25
2018_kk_215,NA,NA,0.707924132,1.45764e-4,NA,215,176,NA,2018-06-25
2018_kk_216,NA,NA,0.708058657,1.22414e-4,NA,216,176,NA,2018-06-25
2018_kk_217,NA,NA,0.708224209,9.31e-5,NA,217,176,NA,2018-06-25
2018_kk_222,NA,NA,0.70609798,1.67627e-4,NA,222,176,NA,2018-06-25
2018_kk_223,NA,NA,0.707794622,1.11678e-4,NA,223,176,NA,2018-06-25
2018_kk_225,NA,NA,0.708903924,1.61215e-4,NA,225,176,NA,2018-06-25
2018_kk_230,NA,NA,0.707368231,1.18257e-4,NA,230,176,NA,2018-06-25
2018_kk_231,NA,NA,0.708855581,1.19839e-4,NA,231,176,NA,2018-06-25
2018_kk_233,NA,NA,0.706526854,1.3527e-4,NA,233,176,NA,2018-06-25
2018_kk_234,NA,NA,0.705963732,8.75e-5,NA,234,176,NA,2018-06-25
2018_kk_235,NA,NA,0.709111648,7.95e-5,NA,235,176,NA,2018-06-25
2018_kk_236,NA,NA,0.706187352,8.41e-5,NA,236,176,NA,2018-06-25
2018_kk_239,NA,NA,0.706953418,6.94e-5,NA,239,176,NA,2018-06-25
2018_kk_240,NA,NA,0.705002254,1.0907e-4,NA,240,176,NA,2018-06-25
2018_kk_241,NA,NA,0.708716523,1.08546e-4,NA,241,177,NA,2018-06-26
2018_kk_242,NA,NA,0.708938008,1.49283e-4,NA,242,177,NA,2018-06-26
2018_kk_243,NA,NA,0.708294294,1.64895e-4,NA,243,177,NA,2018-06-26
2018_kk_248,NA,NA,0.708801649,1.86844e-4,NA,248,177,NA,2018-06-26
2018_kk_249,NA,NA,0.705970835,8.6700000000000007e-05,NA,249,177,NA,2018-06-26
2018_kk_252,NA,NA,0.706776797,8.41e-5,NA,252,177,NA,2018-06-26
2018_kk_253,NA,NA,0.70604598,9.85e-5,NA,253,177,NA,2018-06-26
2018_kk_254,NA,NA,0.708745334,1.062e-4,NA,254,177,NA,2018-06-26
2018_kk_255,NA,NA,0.709874723,3.22466e-4,NA,255,177,NA,2018-06-26
2018_kk_257,NA,NA,0.705173657,1.56852e-4,NA,257,177,NA,2018-06-26
2018_kk_258,NA,NA,0.70827393,2.07739e-4,NA,258,177,NA,2018-06-26
2018_kk_258,NA,NA,0.707670336,9.91e-5,NA,258,177,NA,2018-06-26
2018_kk_260,NA,NA,0.705979445,1.08407e-4,NA,260,177,NA,2018-06-26
2018_kk_262,NA,NA,0.708436481,1.79393e-4,NA,262,177,NA,2018-06-26
2018_kk_263,NA,NA,0.706233727,9.72e-5,NA,263,177,NA,2018-06-26
2018_kk_266,NA,NA,0.706150178,8.19e-5,NA,266,177,NA,2018-06-26
2018_kk_267,NA,NA,0.708065516,1.21574e-4,NA,267,178,NA,2018-06-27
2018_kk_269,NA,NA,0.705852731,1.34945e-4,NA,269,178,NA,2018-06-27
2018_kk_274,NA,NA,0.705083566,1.45717e-4,NA,274,179,NA,2018-06-28
2018_kk_276,NA,NA,0.705321629,1.42437e-4,NA,276,179,NA,2018-06-28
2018_kk_279,NA,NA,0.708764932,1.65417e-4,NA,279,179,NA,2018-06-28
2018_kk_281,NA,NA,0.706084499,1.00985e-4,NA,281,179,NA,2018-06-28
2018_kk_283,NA,NA,0.709884582,1.9373e-4,NA,283,178,NA,2018-06-27
2018_kk_284,NA,NA,0.705930434,1.08284e-4,NA,284,178,NA,2018-06-27
2018_kk_285,NA,NA,0.706186477,1.07849e-4,NA,285,178,NA,2018-06-27
2018_kk_286,NA,NA,0.706684242,1.1588e-4,NA,286,178,NA,2018-06-27
2018_kk_287,NA,NA,0.708167971,1.11637e-4,NA,287,180,NA,2018-06-29
2018_kk_288,NA,NA,0.707427624,1.36797e-4,NA,288,180,NA,2018-06-29
2018_kk_290,NA,NA,0.706236396,1.15607e-4,NA,290,180,NA,2018-06-29
2018_kk_291,NA,NA,0.707939636,1.23159e-4,NA,291,180,NA,2018-06-29
2018_kk_292,NA,NA,0.7095576,1.23722e-4,NA,292,180,NA,2018-06-29
2018_kk_296,NA,NA,0.710762892,6.95e-5,NA,296,179,NA,2018-06-28
2018_kk_297,NA,NA,0.706534938,1.05566e-4,NA,297,179,NA,2018-06-28
2018_kk_298,NA,NA,0.707805334,8.25e-5,NA,298,179,NA,2018-06-28
2018_kk_301,NA,NA,0.706375928,1.33349e-4,NA,301,179,NA,2018-06-28
2018_kk_303,NA,NA,0.705394062,1.19759e-4,NA,303,179,NA,2018-06-28
2018_kk_304,NA,NA,0.705815285,8.56e-5,NA,304,181,NA,2018-06-30
2018_kk_307,NA,NA,0.708192156,1.13341e-4,NA,307,181,NA,2018-06-30
2018_kk_308,NA,NA,0.708483064,1.87536e-4,NA,308,181,NA,2018-06-30
2018_kk_311,NA,NA,0.705953428,9.12e-5,NA,311,181,NA,2018-06-30
2018_kk_314,NA,NA,0.707749451,8.39e-5,NA,314,181,NA,2018-06-30
2018_kk_318,NA,NA,0.709197475,9.58e-5,NA,318,180,NA,2018-06-29
2018_kk_319,NA,NA,0.70512020500000006,1.24964e-4,NA,319,180,NA,2018-06-29
2018_kk_320,NA,NA,0.709343443,6.64e-5,NA,320,180,NA,2018-06-29
2018_kk_324,NA,NA,0.705284271,1.07228e-4,NA,324,180,NA,2018-06-29
2018_kk_325,NA,NA,0.708400799,7.18e-5,NA,325,180,NA,2018-06-29
2018_kk_326,NA,NA,0.704983117,1.3815e-4,NA,326,180,NA,2018-06-29
2018_kk_327,NA,NA,0.711314179,9.39e-5,NA,327,180,NA,2018-06-29
2018_kk_330,NA,NA,0.705536288,1.58681e-4,NA,330,181,NA,2018-06-30
2018_kk_332,NA,NA,0.705964617,8.93e-5,NA,332,181,NA,2018-06-30
2018_kk_333,NA,NA,0.705925749,6.07e-5,NA,333,181,NA,2018-06-30
2018_kk_336,NA,NA,0.705810962,1.02729e-4,NA,336,182,NA,2018-07-01
2018_kk_338,NA,NA,0.706152391,8.19e-5,NA,338,182,NA,2018-07-01
2018_kk_341,NA,NA,0.706100392,6.65e-5,NA,341,182,NA,2018-07-01
2018_kk_342,NA,NA,0.709302203,8.07e-5,NA,342,182,NA,2018-07-01
2018_kk_343,NA,NA,0.708670663,2.1254e-4,NA,343,182,NA,2018-07-01
2018_kk_345,NA,NA,0.707303907,1.84503e-4,NA,345,182,NA,2018-07-01
2018_kk_347,NA,NA,0.707802799,1.28209e-4,NA,347,182,NA,2018-07-01
2018_kk_348,NA,NA,0.705127687,9.76e-5,NA,348,182,NA,2018-07-01
2018_kk_349,NA,NA,0.70806737,6.92e-5,NA,349,182,NA,2018-07-01
2018_kk_354,NA,NA,0.70597329,1.02292e-4,NA,354,182,NA,2018-07-01
2018_kk_356,NA,NA,0.704942098,1.29863e-4,NA,356,183,NA,2018-07-02
2018_kk_358,NA,NA,0.707707635,1.91897e-4,NA,358,183,NA,2018-07-02
2018_kk_359,NA,NA,0.704920375,1e-4,NA,359,184,NA,2018-07-03
2018_kk_361,NA,NA,0.707833346,2.14574e-4,NA,361,184,NA,2018-07-03
2018_kk_362,NA,NA,0.709025411,1.12743e-4,NA,362,184,NA,2018-07-03
2018_kk_364,NA,NA,0.710108162,1.73318e-4,NA,364,185,NA,2018-07-04
2018_kk_366,NA,NA,0.704722773,1.51397e-4,NA,366,185,NA,2018-07-04
2018_kk_367,NA,NA,0.708609282,7.88e-5,NA,367,185,NA,2018-07-04
2018_kk_368,NA,NA,0.705663191,9.21e-5,NA,368,185,NA,2018-07-04
2018_kk_369,NA,NA,0.707502909,1.34356e-4,NA,369,185,NA,2018-07-04
2018_kk_370,NA,NA,0.705050787,1.46007e-4,NA,370,185,NA,2018-07-04
2018_kk_373,NA,NA,0.708909962,1.23043e-4,NA,373,185,NA,2018-07-04
2018_kk_376,NA,NA,0.706616179,1.09322e-4,NA,376,185,NA,2018-07-04
2018_kk_379,NA,NA,0.705471126,9.85e-5,NA,379,186,NA,2018-07-05
2018_kk_382,NA,NA,0.705811661,9.67e-5,NA,382,186,NA,2018-07-05
2018_kk_384,NA,NA,0.705277524,1.352e-4,NA,384,186,NA,2018-07-05
2018_kk_386,NA,NA,0.708112012,1.52061e-4,NA,386,186,NA,2018-07-05
2018_kk_387,NA,NA,0.706413746,1.73529e-4,NA,387,186,NA,2018-07-05
2018_kk_389,NA,NA,0.70583144,1.28542e-4,NA,389,186,NA,2018-07-05
2018_kk_391,NA,NA,0.707348446,1.06838e-4,NA,391,186,NA,2018-07-05
2018_kk_392,NA,NA,0.704885732,1.34266e-4,NA,392,186,NA,2018-07-05
2018_kk_393,NA,NA,0.710672581,1.18674e-4,NA,393,186,NA,2018-07-05
2018_kk_395,NA,NA,0.705240843,1.07189e-4,NA,395,187,NA,2018-07-06
2018_kk_398,NA,NA,0.707462259,1.45332e-4,NA,398,187,NA,2018-07-06
2018_kk_400,NA,NA,0.705944198,7.49e-5,NA,400,187,NA,2018-07-06
2018_kk_401,NA,NA,0.705951275,8.6700000000000007e-05,NA,401,187,NA,2018-07-06
2018_kk_402,NA,NA,0.707619915,1.17561e-4,NA,402,187,NA,2018-07-06
2018_kk_405,NA,NA,0.70991589,2.12832e-4,NA,405,187,NA,2018-07-06
2018_kk_406,NA,NA,0.705846726,9.84e-5,NA,406,187,NA,2018-07-06
2018_kk_408,NA,NA,0.705853005,8.74e-5,NA,408,188,NA,2018-07-07
2018_kk_409,NA,NA,0.707244667,7.65e-5,NA,409,188,NA,2018-07-07
2018_kk_411,NA,NA,0.706460176,2.73497e-4,NA,411,188,NA,2018-07-07
2018_kk_414,NA,NA,0.70915216,2.12164e-4,NA,414,189,NA,2018-07-08
2018_kk_416,NA,NA,0.708440324,8.5e-5,NA,416,189,NA,2018-07-08
2018_kk_417,NA,NA,0.7052294,1.01912e-4,NA,417,191,NA,2018-07-10
2018_kk_419,NA,NA,0.708116627,1.44503e-4,NA,419,190,NA,2018-07-09
2018_kk_421,NA,NA,0.705456671,1.29642e-4,NA,421,190,NA,2018-07-09
2018_kk_422,NA,NA,0.706127779,1.16219e-4,NA,422,192,NA,2018-07-11
2018_kk_423,NA,NA,0.705306086,1.58351e-4,NA,423,192,NA,2018-07-11
2018_kk_426,NA,NA,0.705841723,7.45e-5,NA,426,191,NA,2018-07-10
2018_kk_428,NA,NA,0.708577544,1.68161e-4,NA,428,196,NA,2018-07-15
2018_kk_429,NA,NA,0.706606217,9.71e-5,NA,429,195,NA,2018-07-14
2018_kk_430,NA,NA,0.704818542,1.82134e-4,NA,430,195,NA,2018-07-14
2018_kk_433,NA,NA,0.705665623,7.62e-5,NA,433,194,NA,2018-07-13
2018_kk_435,NA,NA,0.706774012,1.02603e-4,NA,435,197,NA,2018-07-16
2018_kk_436,NA,NA,0.706191919,1.03148e-4,NA,436,198,NA,2018-07-17
2018_kk_437,NA,NA,0.705048288,1.66816e-4,NA,437,199,NA,2018-07-18
2018_kk_438,NA,NA,0.70837072,1.62601e-4,NA,438,204,NA,2018-07-23
2018_kk_439,NA,NA,0.705109151,1.83396e-4,NA,439,203,NA,2018-07-22
