fish.id,nat_start,nat_end,natal_iso_mean,natal_iso_sd,num_microns,otoNum,capture_date_julian,file.id,capture_date
2018_yk_328,NA,NA,0.706561753,NA,NA,328,172,NA,6/21/18
2018_yk_330,NA,NA,0.715023432,NA,NA,330,172,NA,6/21/18
2018_yk_336_redo,NA,NA,0.712920451,NA,NA,336,173,NA,6/22/18
2018_yk_338,NA,NA,0.712041635,NA,NA,338,173,NA,6/22/18
2018_yk_339,NA,NA,0.722189789,NA,NA,339,173,NA,6/22/18
2018_yk_347,NA,NA,0.714086424,NA,NA,347,173,NA,6/22/18
2018_yk_348_redo,NA,NA,0.710246511,NA,NA,348,173,NA,6/22/18
2018_yk_351,NA,NA,0.707368338,NA,NA,351,173,NA,6/22/18
2018_yk_354,NA,NA,0.711648195,NA,NA,354,173,NA,6/22/18
2018_yk_355,NA,NA,0.712887853,NA,NA,355,173,NA,6/22/18
2018_yk_356,NA,NA,0.714815684,NA,NA,356,173,NA,6/22/18
2018_yk_359,NA,NA,0.728439836,NA,NA,359,173,NA,6/22/18
2018_yk_361,NA,NA,0.707724345,NA,NA,361,173,NA,6/22/18
2018_yk_362,NA,NA,0.705579587,NA,NA,362,173,NA,6/22/18
2018_yk_363,NA,NA,0.710872415,NA,NA,363,173,NA,6/22/18
2018_yk_365,NA,NA,0.717019023,NA,NA,365,173,NA,6/22/18
2018_yk_372,NA,NA,0.710703667,NA,NA,372,174,NA,6/23/18
2018_yk_376,NA,NA,0.709947172,NA,NA,376,174,NA,6/23/18
2018_yk_377,NA,NA,0.706602315,NA,NA,377,174,NA,6/23/18
2018_yk_381,NA,NA,0.708162643,NA,NA,381,174,NA,6/23/18
2018_yk_382,NA,NA,0.723488113,NA,NA,382,174,NA,6/23/18
2018_yk_387,NA,NA,0.713683459,NA,NA,387,174,NA,6/23/18
2018_yk_388,NA,NA,0.707341178,NA,NA,388,174,NA,6/23/18
2018_yk_391,NA,NA,0.711153957,NA,NA,391,174,NA,6/23/18
2018_yk_392,NA,NA,0.715850877,NA,NA,392,174,NA,6/23/18
2018_yk_393_redo,NA,NA,0.715766112,NA,NA,393,174,NA,6/23/18
2018_yk_394,NA,NA,0.706880652,NA,NA,394,174,NA,6/23/18
2018_yk_395,NA,NA,0.728996247,NA,NA,395,174,NA,6/23/18
2018_yk_397,NA,NA,0.712223011,NA,NA,397,175,NA,6/24/18
2018_yk_398_redo,NA,NA,0.710748183,NA,NA,398,175,NA,6/24/18
2018_yk_399,NA,NA,0.706700936,NA,NA,399,175,NA,6/24/18
2018_yk_400,NA,NA,0.721847466,NA,NA,400,175,NA,6/24/18
2018_yk_401_redo,NA,NA,0.709893207,NA,NA,401,175,NA,6/24/18
2018_yk_404,NA,NA,0.714055951,NA,NA,404,175,NA,6/24/18
2018_yk_408,NA,NA,0.707201723,NA,NA,408,175,NA,6/24/18
2018_yk_413,NA,NA,0.707488601,NA,NA,413,175,NA,6/24/18
2018_yk_414,NA,NA,0.706476576,NA,NA,414,175,NA,6/24/18
2018_yk_415,NA,NA,0.70781463,NA,NA,415,175,NA,6/24/18
2018_yk_416_redo,NA,NA,0.706315889,NA,NA,416,175,NA,6/24/18
2018_yk_418,NA,NA,0.707357523,NA,NA,418,175,NA,6/24/18
2018_yk_420_redo,NA,NA,0.70698984,NA,NA,420,175,NA,6/24/18
2018_yk_423,NA,NA,0.707395404,NA,NA,423,175,NA,6/24/18
2018_yk_426,NA,NA,0.707638116,NA,NA,426,176,NA,6/25/18
2018_yk_427,NA,NA,0.706276094,NA,NA,427,176,NA,6/25/18
2018_yk_430,NA,NA,0.715474356,NA,NA,430,176,NA,6/25/18
2018_yk_431,NA,NA,0.715101568,NA,NA,431,176,NA,6/25/18
2018_yk_432,NA,NA,0.706832056,NA,NA,432,176,NA,6/25/18
2018_yk_434,NA,NA,0.711444562,NA,NA,434,177,NA,6/26/18
2018_yk_438,NA,NA,0.711924325,NA,NA,438,177,NA,6/26/18
2018_yk_443,NA,NA,0.711808671,NA,NA,443,177,NA,6/26/18
2018_yk_446,NA,NA,0.714538847,NA,NA,446,177,NA,6/26/18
2018_yk_450,NA,NA,0.709972017,NA,NA,450,177,NA,6/26/18
2018_yk_451,NA,NA,0.711921911,NA,NA,451,177,NA,6/26/18
2018_yk_452,NA,NA,0.715365757,NA,NA,452,177,NA,6/26/18
2018_yk_453,NA,NA,0.716426506,NA,NA,453,177,NA,6/26/18
2018_yk_454_405,NA,NA,0.712187729,NA,NA,454,177,NA,6/26/18
2018_yk_455,NA,NA,0.706976572,NA,NA,455,177,NA,6/26/18
2018_yk_457_redo,NA,NA,0.710706161,NA,NA,457,177,NA,6/26/18
2018_yk_459,NA,NA,0.707299064,NA,NA,459,177,NA,6/26/18
2018_yk_461_redo,NA,NA,0.70697295,NA,NA,461,177,NA,6/26/18
2018_yk_464,NA,NA,0.706981857,NA,NA,464,178,NA,6/27/18
2018_yk_465,NA,NA,0.716433642,NA,NA,465,178,NA,6/27/18
2018_yk_471,NA,NA,0.707259862,NA,NA,471,178,NA,6/27/18
2018_yk_473,NA,NA,0.707416418,NA,NA,473,178,NA,6/27/18
2018_yk_474,NA,NA,0.707713452,NA,NA,474,178,NA,6/27/18
2018_yk_475_redo,NA,NA,0.707444372,NA,NA,475,178,NA,6/27/18
2018_yk_477,NA,NA,0.710655955,NA,NA,477,178,NA,6/27/18
2018_yk_478,NA,NA,0.706659959,NA,NA,478,178,NA,6/27/18
2018_yk_479,NA,NA,0.706713031,NA,NA,479,178,NA,6/27/18
2018_yk_487_redo,NA,NA,0.706651203,NA,NA,487,178,NA,6/27/18
2018_yk_488,NA,NA,0.706581054,NA,NA,488,178,NA,6/27/18
2018_yk_490,NA,NA,0.707393964,NA,NA,490,178,NA,6/27/18
2018_yk_495,NA,NA,0.707436935,NA,NA,495,179,NA,6/28/18
2018_yk_499,NA,NA,0.721409143,NA,NA,499,179,NA,6/28/18
2018_yk_500,NA,NA,0.710714555,NA,NA,500,179,NA,6/28/18
2018_yk_002,NA,NA,0.70924238,NA,NA,2,160,NA,6/9/18
2018_yk_008,NA,NA,0.710338923,NA,NA,8,167,NA,6/16/18
2018_yk_181,NA,NA,0.707627221,NA,NA,181,170,NA,6/19/18
2018_yk_183,NA,NA,0.717105584,NA,NA,183,170,NA,6/19/18
2018_yk_185,NA,NA,0.714807127,NA,NA,185,170,NA,6/19/18
2018_yk_186,NA,NA,0.712951342,NA,NA,186,170,NA,6/19/18
2018_yk_187,NA,NA,0.711721316,NA,NA,187,170,NA,6/19/18
2018_yk_189,NA,NA,0.7235379,NA,NA,189,170,NA,6/19/18
2018_yk_192,NA,NA,0.713874197,NA,NA,192,170,NA,6/19/18
2018_yk_195,NA,NA,0.72348379,NA,NA,195,170,NA,6/19/18
2018_yk_196,NA,NA,0.714501504,NA,NA,196,171,NA,6/20/18
2018_yk_198,NA,NA,0.724636069,NA,NA,198,171,NA,6/20/18
2018_yk_199,NA,NA,0.725511434,NA,NA,199,171,NA,6/20/18
2018_yk_201_redo,NA,NA,0.710422864,NA,NA,201,171,NA,6/20/18
2018_yk_202,NA,NA,0.707075542,NA,NA,202,171,NA,6/20/18
2018_yk_208,NA,NA,0.711538491,NA,NA,208,171,NA,6/20/18
2018_yk_210,NA,NA,0.715705962,NA,NA,210,171,NA,6/20/18
2018_yk_211,NA,NA,0.711686608,NA,NA,211,171,NA,6/20/18
2018_yk_212,NA,NA,0.711592634,NA,NA,212,171,NA,6/20/18
2018_yk_216,NA,NA,0.723752086,NA,NA,216,172,NA,6/21/18
2018_yk_218,NA,NA,0.709751396,NA,NA,218,172,NA,6/21/18
2018_yk_224,NA,NA,0.715769923,NA,NA,224,173,NA,6/22/18
2018_yk_225,NA,NA,0.706904917,NA,NA,225,173,NA,6/22/18
2018_yk_231,NA,NA,0.706817174,NA,NA,231,174,NA,6/23/18
2018_yk_233,NA,NA,0.717638333,NA,NA,233,174,NA,6/23/18
2018_yk_128,NA,NA,0.710657907,NA,NA,128,163,NA,6/12/18
2018_yk_133,NA,NA,0.721686565,NA,NA,133,163,NA,6/12/18
2018_yk_135,NA,NA,0.719502783,NA,NA,135,163,NA,6/12/18
2018_yk_149,NA,NA,0.722201023,NA,NA,149,165,NA,6/14/18
2018_yk_220,NA,NA,0.707352548,NA,NA,220,172,NA,6/21/18
2018_yk_234,NA,NA,0.711265505,NA,NA,234,174,NA,6/23/18
2018_yk_217,NA,NA,0.722645689,NA,NA,217,172,NA,6/21/18
2018_yk_235,NA,NA,0.717399596,NA,NA,235,174,NA,6/23/18
2018_yk_238,NA,NA,0.724029382,NA,NA,238,174,NA,6/23/18
2018_yk_239,NA,NA,0.714204637,NA,NA,239,175,NA,6/24/18
2018_yk_243,NA,NA,0.709798976,NA,NA,243,176,NA,6/25/18
2018_yk_245,NA,NA,0.722532132,NA,NA,245,177,NA,6/26/18
2018_yk_247,NA,NA,0.706797839,NA,NA,247,177,NA,6/26/18
2018_yk_248,NA,NA,0.70834498,NA,NA,248,177,NA,6/26/18
2018_yk_249,NA,NA,0.722088071,NA,NA,249,177,NA,6/26/18
2018_yk_253,NA,NA,0.712355822,NA,NA,253,177,NA,6/26/18
2018_yk_255,NA,NA,0.707619078,NA,NA,255,178,NA,6/27/18
2018_yk_257,NA,NA,0.712707587,NA,NA,257,178,NA,6/27/18
2018_yk_259,NA,NA,0.707767798,NA,NA,259,178,NA,6/27/18
2018_yk_260,NA,NA,0.707254166,NA,NA,260,178,NA,6/27/18
2018_yk_262,NA,NA,0.706187258,NA,NA,262,178,NA,6/27/18
2018_yk_265,NA,NA,0.725280481,NA,NA,265,179,NA,6/28/18
2018_yk_266,NA,NA,0.710110756,NA,NA,266,179,NA,6/28/18
2018_yk_268,NA,NA,0.7112912,NA,NA,268,179,NA,6/28/18
2018_yk_271,NA,NA,0.706990505,NA,NA,271,179,NA,6/28/18
2018_yk_272,NA,NA,0.710228966,NA,NA,272,179,NA,6/28/18
2018_yk_274,NA,NA,0.707079589,NA,NA,274,179,NA,6/28/18
2018_yk_278,NA,NA,0.711681761,NA,NA,278,179,NA,6/28/18
2018_yk_282,NA,NA,0.707305393,NA,NA,282,180,NA,6/29/18
2018_yk_283,NA,NA,0.709060547,NA,NA,283,180,NA,6/29/18
2018_yk_284,NA,NA,0.715560988,NA,NA,284,180,NA,6/29/18
2018_yk_292,NA,NA,0.711930549,NA,NA,292,181,NA,6/30/18
2018_yk_293,NA,NA,0.707354032,NA,NA,293,181,NA,6/30/18
2018_yk_294,NA,NA,0.713527714,NA,NA,294,181,NA,6/30/18
2018_yk_296,NA,NA,0.707950395,NA,NA,296,181,NA,6/30/18
2018_yk_297,NA,NA,0.710925471,NA,NA,297,181,NA,6/30/18
2018_yk_299,NA,NA,0.711228846,NA,NA,299,181,NA,6/30/18
2018_yk_343,NA,NA,0.706965988,NA,NA,343,173,NA,6/22/18
2018_yk_307,NA,NA,0.71114902,NA,NA,307,172,NA,6/21/18
2018_yk_309,NA,NA,0.715154489,NA,NA,309,172,NA,6/21/18
2018_yk_310,NA,NA,0.716653639,NA,NA,310,172,NA,6/21/18
2018_yk_311,NA,NA,0.713599272,NA,NA,311,172,NA,6/21/18
2018_yk_312,NA,NA,0.721986231,NA,NA,312,172,NA,6/21/18
2018_yk_313,NA,NA,0.715948221,NA,NA,313,172,NA,6/21/18
2018_yk_315,NA,NA,0.710141738,NA,NA,315,172,NA,6/21/18
2018_yk_318,NA,NA,0.711307001,NA,NA,318,172,NA,6/21/18
2018_yk_323,NA,NA,0.712928155,NA,NA,323,172,NA,6/21/18
2018_yk_324,NA,NA,0.710252111,NA,NA,324,172,NA,6/21/18
2018_yk_012,NA,NA,0.71665573,NA,NA,12,167,NA,6/16/18
2018_yk_020,NA,NA,0.721612987,NA,NA,20,167,NA,6/16/18
2018_yk_025,NA,NA,0.715284659,NA,NA,25,168,NA,6/17/18
2018_yk_027,NA,NA,0.71081448,NA,NA,27,168,NA,6/17/18
2018_yk_028,NA,NA,0.731465241,NA,NA,28,168,NA,6/17/18
2018_yk_029,NA,NA,0.709658427,NA,NA,29,168,NA,6/17/18
2018_yk_031,NA,NA,0.706120578,NA,NA,31,168,NA,6/17/18
2018_yk_032,NA,NA,0.71009483,NA,NA,32,168,NA,6/17/18
2018_yk_035,NA,NA,0.717213902,NA,NA,35,168,NA,6/17/18
2018_yk_044,NA,NA,0.710306492,NA,NA,44,168,NA,6/17/18
2018_yk_053,NA,NA,0.71155645,NA,NA,53,169,NA,6/18/18
2018_yk_064,NA,NA,0.712983362,NA,NA,64,169,NA,6/18/18
2018_yk_078,NA,NA,0.71065899,NA,NA,78,170,NA,6/19/18
2018_yk_083,NA,NA,0.722897478,NA,NA,83,170,NA,6/19/18
2018_yk_075,NA,NA,0.713778684,NA,NA,75,170,NA,6/19/18
2018_yk_084,NA,NA,0.722464528,NA,NA,84,170,NA,6/19/18
2018_yk_106,NA,NA,0.713966025,NA,NA,106,161,NA,6/10/18
2018_yk_108,NA,NA,0.722707758,NA,NA,108,161,NA,6/10/18
2018_yk_112,NA,NA,0.711847017,NA,NA,112,162,NA,6/11/18
2018_yk_113,NA,NA,0.718705091,NA,NA,113,162,NA,6/11/18
2018_yk_116,NA,NA,0.710006459,NA,NA,116,163,NA,6/12/18
2018_yk_118,NA,NA,0.718297207,NA,NA,118,163,NA,6/12/18
2018_yk_120,NA,NA,0.723939577,NA,NA,120,163,NA,6/12/18
2018_yk_123,NA,NA,0.724445413,NA,NA,123,163,NA,6/12/18
2018_yk_124,NA,NA,0.721497966,NA,NA,124,163,NA,6/12/18
2018_yk_125,NA,NA,0.713617504,NA,NA,125,163,NA,6/12/18
2018_yk_126,NA,NA,0.721828789,NA,NA,126,163,NA,6/12/18
2018_yk_132,NA,NA,0.718899923,NA,NA,132,163,NA,6/12/18
2018_yk_137,NA,NA,0.719944636,NA,NA,137,164,NA,6/13/18
2018_yk_139,NA,NA,0.723210168,NA,NA,139,164,NA,6/13/18
2018_yk_140,NA,NA,0.721733967,NA,NA,140,164,NA,6/13/18
2018_yk_141,NA,NA,0.712345387,NA,NA,141,164,NA,6/13/18
2018_yk_150,NA,NA,0.714184444,NA,NA,150,166,NA,6/15/18
2018_yk_159,NA,NA,0.723128741,NA,NA,159,168,NA,6/17/18
2018_yk_161,NA,NA,0.706283813,NA,NA,161,168,NA,6/17/18
2018_yk_162,NA,NA,0.718840716,NA,NA,162,168,NA,6/17/18
2018_yk_165,NA,NA,0.70569997,NA,NA,165,168,NA,6/17/18
2018_yk_169,NA,NA,0.72278604,NA,NA,169,169,NA,6/18/18
2018_yk_170,NA,NA,0.721995343,NA,NA,170,169,NA,6/18/18
2018_yk_172,NA,NA,0.719738746,NA,NA,172,169,NA,6/18/18
2018_yk_173,NA,NA,0.707141098,NA,NA,173,169,NA,6/18/18
2018_yk_175,NA,NA,0.715138387,NA,NA,175,170,NA,6/19/18
2018_yk_177,NA,NA,0.706374412,NA,NA,177,170,NA,6/19/18
2018_yk_179,NA,NA,0.724893336,NA,NA,179,170,NA,6/19/18
2018_yk_180,NA,NA,0.711326119,NA,NA,180,170,NA,6/19/18
