fish.id,nat_start,nat_end,natal_iso_mean,natal_iso_sd,num_microns,otoNum,capture_date_julian,file.id,capture_date
2017_kk_137,NA,NA,0.70553407,1.0921e-4,NA,137,178,NA,2017-06-27
2017_kk_138,NA,NA,0.70924781,9.82e-5,NA,138,178,NA,2017-06-27
2017_kk_139,NA,NA,0.70563785,7.85e-5,NA,139,178,NA,2017-06-27
2017_kk_140,NA,NA,0.70953064,1.1263e-4,NA,140,178,NA,2017-06-27
2017_kk_141,NA,NA,0.70921728,7.15e-5,NA,141,178,NA,2017-06-27
2017_kk_142,NA,NA,0.71033511,1.4028e-4,NA,142,178,NA,2017-06-27
2017_kk_143,NA,NA,0.70701025,8.5e-5,NA,143,178,NA,2017-06-27
2017_kk_144,NA,NA,0.70928045,1.0215e-4,NA,144,178,NA,2017-06-27
2017_kk_145,NA,NA,0.70592046,7.18e-5,NA,145,179,NA,2017-06-28
2017_kk_146,NA,NA,0.70905877,1.8516e-4,NA,146,179,NA,2017-06-28
2017_kk_147,NA,NA,0.70559864,7.97e-5,NA,147,179,NA,2017-06-28
2017_kk_148,NA,NA,0.70841252,1.4453e-4,NA,148,179,NA,2017-06-28
2017_kk_149,NA,NA,0.70633756,1.2886e-4,NA,149,179,NA,2017-06-28
2017_kk_150,NA,NA,0.70598731,1.2296e-4,NA,150,179,NA,2017-06-28
2017_kk_151,NA,NA,0.70872566,1.379e-4,NA,151,179,NA,2017-06-28
2017_kk_152,NA,NA,0.70739226,1.1353e-4,NA,152,179,NA,2017-06-28
2017_kk_153,NA,NA,0.70918288,9.52e-5,NA,153,179,NA,2017-06-28
2017_kk_154,NA,NA,0.7091376,1.0743e-4,NA,154,179,NA,2017-06-28
2017_kk_155,NA,NA,0.7059293,1.1231e-4,NA,155,179,NA,2017-06-28
2017_kk_156,NA,NA,0.70801492,1.2314e-4,NA,156,179,NA,2017-06-28
2017_kk_157,NA,NA,0.70585285,2.7947e-4,NA,157,179,NA,2017-06-28
2017_kk_158,NA,NA,0.70872639,9.79e-5,NA,158,179,NA,2017-06-28
2017_kk_159,NA,NA,0.70802316,1.0806e-4,NA,159,179,NA,2017-06-28
2017_kk_160,NA,NA,0.7099276,2.8559e-4,NA,160,179,NA,2017-06-28
2017_kk_161,NA,NA,0.70568437,1.0584e-4,NA,161,180,NA,2017-06-29
2017_kk_162,NA,NA,0.70934576,1.4335e-4,NA,162,180,NA,2017-06-29
2017_kk_163,NA,NA,0.70593586,1.239e-4,NA,163,180,NA,2017-06-29
2017_kk_164,NA,NA,0.70993949,1.8785e-4,NA,164,180,NA,2017-06-29
2017_kk_165,NA,NA,0.70797266,1.1474e-4,NA,165,180,NA,2017-06-29
2017_kk_166,NA,NA,0.70779283,9.16e-5,NA,166,180,NA,2017-06-29
2017_kk_167,NA,NA,0.7053927,9.01e-5,NA,167,180,NA,2017-06-29
2017_kk_168,NA,NA,0.70681439,1.5191e-4,NA,168,180,NA,2017-06-29
2017_kk_169,NA,NA,0.70556569,9.23e-5,NA,169,180,NA,2017-06-29
2017_kk_170,NA,NA,0.70900444,1.4655e-4,NA,170,180,NA,2017-06-29
2017_kk_171,NA,NA,0.7069055,1.3402e-4,NA,171,180,NA,2017-06-29
2017_kk_172,NA,NA,0.70764189,1.3631e-4,NA,172,181,NA,2017-06-30
2017_kk_173,NA,NA,0.70891983,1.3848e-4,NA,173,181,NA,2017-06-30
2017_kk_174,NA,NA,0.70819629,2.0421e-4,NA,174,181,NA,2017-06-30
2017_kk_175,NA,NA,0.70802769,2.1048e-4,NA,175,181,NA,2017-06-30
2017_kk_176,NA,NA,0.70628007,1.0281e-4,NA,176,181,NA,2017-06-30
2017_kk_177,NA,NA,0.71089727,1.4594e-4,NA,177,181,NA,2017-06-30
2017_kk_178,NA,NA,0.71003329,1.7562e-4,NA,178,181,NA,2017-06-30
2017_kk_179,NA,NA,0.70760033,1.2512e-4,NA,179,181,NA,2017-06-30
2017_kk_180,NA,NA,0.70528246000000006,1.5633e-4,NA,180,181,NA,2017-06-30
2017_kk_182,NA,NA,0.70743708,1.4588e-4,NA,182,182,NA,2017-07-01
2017_kk_183,NA,NA,0.70610952,7.2e-5,NA,183,182,NA,2017-07-01
2017_kk_184,NA,NA,0.70503734,1.3668e-4,NA,184,182,NA,2017-07-01
2017_kk_185,NA,NA,0.70580245,1.1233e-4,NA,185,182,NA,2017-07-01
2017_kk_186,NA,NA,0.70706106,8.96e-5,NA,186,182,NA,2017-07-01
2017_kk_187,NA,NA,0.70813759,1.6185e-4,NA,187,182,NA,2017-07-01
2017_kk_188,NA,NA,0.70621706,1.1371e-4,NA,188,182,NA,2017-07-01
2017_kk_189,NA,NA,0.70932386,2.0162e-4,NA,189,182,NA,2017-07-01
2017_kk_190,NA,NA,0.70671125,1.7506e-4,NA,190,182,NA,2017-07-01
2017_kk_191,NA,NA,0.70481245,1.378e-4,NA,191,182,NA,2017-07-01
2017_kk_192,NA,NA,0.70600242,9.98e-5,NA,192,183,NA,2017-07-02
2017_kk_193,NA,NA,0.70548819,8.12e-5,NA,193,183,NA,2017-07-02
2017_kk_194,NA,NA,0.70674731,1.0768e-4,NA,194,183,NA,2017-07-02
2017_kk_195,NA,NA,0.70640353,1.166e-4,NA,195,184,NA,2017-07-03
2017_kk_196,NA,NA,0.70616648,1.3581e-4,NA,196,184,NA,2017-07-03
2017_kk_197,NA,NA,0.70977039,2.5406e-4,NA,197,184,NA,2017-07-03
2017_kk_198,NA,NA,0.70658859,1.5384e-4,NA,198,184,NA,2017-07-03
2017_kk_199,NA,NA,0.70786934,1.2264e-4,NA,199,184,NA,2017-07-03
2017_kk_200,NA,NA,0.70893609,1.4739e-4,NA,200,184,NA,2017-07-03
2017_kk_201,NA,NA,0.70931664,1.3271e-4,NA,201,184,NA,2017-07-03
2017_kk_202,NA,NA,0.70833774,2.3788e-4,NA,202,184,NA,2017-07-03
2017_kk_203,NA,NA,0.70514394,2.0784e-4,NA,203,185,NA,2017-07-04
2017_kk_204,NA,NA,0.7086382,2.1974e-4,NA,204,185,NA,2017-07-04
2017_kk_205,NA,NA,0.70583026,1.2152e-4,NA,205,185,NA,2017-07-04
2017_kk_206,NA,NA,0.70988584,1.9124e-4,NA,206,185,NA,2017-07-04
2017_kk_207,NA,NA,0.70589984,1.5035e-4,NA,207,185,NA,2017-07-04
2017_kk_208,NA,NA,0.70953715,9.23e-5,NA,208,185,NA,2017-07-04
2017_kk_209,NA,NA,0.71035643,2.2471e-4,NA,209,185,NA,2017-07-04
2017_kk_210,NA,NA,0.70687085,1.3282e-4,NA,210,186,NA,2017-07-05
2017_kk_211,NA,NA,0.70698309,1.3042e-4,NA,211,186,NA,2017-07-05
2017_kk_212,NA,NA,0.70786313,1.2669e-4,NA,212,186,NA,2017-07-05
2017_kk_213,NA,NA,0.705649,1.0759e-4,NA,213,186,NA,2017-07-05
2017_kk_214,NA,NA,0.70868803,9.83e-5,NA,214,186,NA,2017-07-05
2017_kk_216,NA,NA,0.70536879,1.8556e-4,NA,216,NA,NA,NA
2017_kk_217,NA,NA,0.70945936,9.13e-5,NA,217,187,NA,2017-07-06
2017_kk_218,NA,NA,0.70588016,6.94e-5,NA,218,187,NA,2017-07-06
2017_kk_219,NA,NA,0.70580988,9.88e-5,NA,219,187,NA,2017-07-06
2017_kk_220,NA,NA,0.7090865,1.9982e-4,NA,220,188,NA,2017-07-07
2017_kk_221,NA,NA,0.70855491,1.2806e-4,NA,221,188,NA,2017-07-07
2017_kk_222,NA,NA,0.70529816,1.5247e-4,NA,222,188,NA,2017-07-07
2017_kk_223,NA,NA,0.70583065,8.8e-5,NA,223,189,NA,2017-07-08
2017_kk_225,NA,NA,0.70599103,9.9e-5,NA,225,188,NA,2017-07-07
2017_kk_226,NA,NA,0.70854714,1.0961e-4,NA,226,188,NA,2017-07-07
2017_kk_227,NA,NA,0.70811817,2.7786e-4,NA,227,188,NA,2017-07-07
2017_kk_229,NA,NA,0.70754193,9.05e-5,NA,229,189,NA,2017-07-08
2017_kk_230,NA,NA,0.70972363,1.7868e-4,NA,230,189,NA,2017-07-08
2017_kk_231,NA,NA,0.7058962,8.24e-5,NA,231,189,NA,2017-07-08
2017_kk_232,NA,NA,0.70578423,7.13e-5,NA,232,190,NA,2017-07-09
2017_kk_233,NA,NA,0.70773107,1.4719e-4,NA,233,190,NA,2017-07-09
2017_kk_234,NA,NA,0.70702657,7.41e-5,NA,234,190,NA,2017-07-09
2017_kk_235,NA,NA,0.70950759,1.4418e-4,NA,235,190,NA,2017-07-09
2017_kk_236,NA,NA,0.70520105,7.93e-5,NA,236,191,NA,2017-07-10
2017_kk_237,NA,NA,0.70554671,8.12e-5,NA,237,190,NA,2017-07-09
2017_kk_238,NA,NA,0.70599377,6.87e-5,NA,238,190,NA,2017-07-09
2017_kk_239,NA,NA,0.70853208,1.6787e-4,NA,239,190,NA,2017-07-09
2017_kk_240,NA,NA,0.70513018,1.0268e-4,NA,240,192,NA,2017-07-11
2017_kk_241,NA,NA,0.70860394,1.4203e-4,NA,241,192,NA,2017-07-11
2017_kk_242,NA,NA,0.70604177,6.52e-5,NA,242,192,NA,2017-07-11
2017_kk_243,NA,NA,0.70696986,5.04e-5,NA,243,192,NA,2017-07-11
2017_kk_244,NA,NA,0.70810559,9.39e-5,NA,244,192,NA,2017-07-11
2017_kk_245,NA,NA,0.71044919,1.5233e-4,NA,245,192,NA,2017-07-11
2017_kk_246,NA,NA,0.70500205,9.85e-5,NA,246,192,NA,2017-07-11
2017_kk_247,NA,NA,0.70584882,9.09e-5,NA,247,192,NA,2017-07-11
2017_kk_248,NA,NA,0.70670512,6.08e-5,NA,248,193,NA,2017-07-12
2017_kk_249,NA,NA,0.70550092,7.77e-5,NA,249,193,NA,2017-07-12
2017_kk_251,NA,NA,0.70717065,1.2737e-4,NA,251,194,NA,2017-07-13
2017_kk_252,NA,NA,0.70599509,1.2271e-4,NA,252,194,NA,2017-07-13
2017_kk_253,NA,NA,0.7060334,1.8669e-4,NA,253,193,NA,2017-07-12
2017_kk_254,NA,NA,0.70765656,1.0844e-4,NA,254,193,NA,2017-07-12
2017_kk_255,NA,NA,0.70556348,1.7718e-4,NA,255,193,NA,2017-07-12
2017_kk_256,NA,NA,0.70592305,7.86e-5,NA,256,195,NA,2017-07-14
2017_kk_257,NA,NA,0.70962285,1.8585e-4,NA,257,195,NA,2017-07-14
2017_kk_258,NA,NA,0.70605424,9.85e-5,NA,258,195,NA,2017-07-14
2017_kk_259,NA,NA,0.70572596,1.0033e-4,NA,259,195,NA,2017-07-14
2017_kk_260,NA,NA,0.70835505,1.1724e-4,NA,260,195,NA,2017-07-14
2017_kk_261,NA,NA,0.70610707,8.35e-5,NA,261,196,NA,2017-07-15
2017_kk_262,NA,NA,0.70699748,8.5e-5,NA,262,196,NA,2017-07-15
2017_kk_263,NA,NA,0.70990757,1.438e-4,NA,263,196,NA,2017-07-15
2017_kk_264,NA,NA,0.70842739,8.81e-5,NA,264,196,NA,2017-07-15
2017_kk_266,NA,NA,0.70581666,8.11e-5,NA,266,199,NA,2017-07-18
2017_kk_267,NA,NA,0.70797816,1.316e-4,NA,267,199,NA,2017-07-18
2017_kk_268,NA,NA,0.70713336,7.49e-5,NA,268,199,NA,2017-07-18
2017_kk_269,NA,NA,0.71031842,1.4832e-4,NA,269,200,NA,2017-07-19
2017_kk_270,NA,NA,0.70584491,1.0026e-4,NA,270,200,NA,2017-07-19
2017_kk_271,NA,NA,0.70526683,9.74e-5,NA,271,200,NA,2017-07-19
2017_kk_272,NA,NA,0.7084215,1.4301e-4,NA,272,200,NA,2017-07-19
