fish.id,nat_start,nat_end,natal_iso_mean,natal_iso_sd,num_microns,otoNum,capture_date,capture_date_julian
2019_yk_239_redo,873.7869074,1021.489586,0.721703867,0.001694922,147.7026782,239,6/14/19,165
2019_yk_242,365.0718734,528.9203613,0.706505306,6.25E-04,163.8484879,242,6/14/19,165
2019_yk_243,548.1082853,717.5213098,0.715248102,0.001451948,169.4130245,243,6/14/19,165
2019_yk_244,411.7645623,603.0798504,0.707111042,5.08E-04,191.3152881,244,6/14/19,165
2019_yk_249,500.0826842,594.8201584,0.71888087,0.001859421,94.73747426,249,6/15/19,166
2019_yk_251,577.7647301,786.7290767,0.711536638,0.00178246,208.9643466,251,6/15/19,166
2019_yk_253,1132.204024,1345.728081,0.721898746,0.001120658,213.5240575,253,6/15/19,166
2019_yk_254,886.5305565,997.8472803,0.71899718,0.001106004,111.3167238,254,6/15/19,166
2019_yk_256,786.0271427,1018.538938,0.705933802,8.07E-04,232.5117951,256,6/15/19,166
2019_yk_257,841.9627947,1079.058,0.711047062,0.001551878,237.0952056,257,6/15/19,166
2019_yk_260,427.4840142,638.9423399,0.716264986,0.001345761,211.4583257,260,6/15/19,166
2019_yk_261,574.5683828,1023.970783,0.716659162,0.001500965,449.4023997,261,6/15/19,166
2019_yk_262,386.664726,622.6293002,0.722940235,0.001114366,235.9645742,262,6/15/19,166
2019_yk_266,678.8450163,811.1411635,0.715003069,0.001503367,132.2961472,266,6/16/19,167
2019_yk_268,619.2939963,798.8838317,0.715795232,0.001535001,179.5898354,268,6/16/19,167
2019_yk_272,1018.586485,1210.523454,0.70694991,6.68E-04,191.9369689,272,6/16/19,167
2019_yk_273,1162.635324,1365.118906,0.723495116,0.001108646,202.4835816,273,6/16/19,167
2019_yk_275,781.4388813,1018.518812,0.70628255,0.002164466,237.0799302,275,6/16/19,167
2019_yk_277,559.3673055,761.2444931,0.71516075,0.001714988,201.8771876,277,6/16/19,167
2019_yk_279,809.3940982,1090.63616,0.715823957,0.001463223,281.2420617,279,6/16/19,167
2019_yk_280,701.7669434,836.1295349,0.717358621,0.00164781,134.3625915,280,6/16/19,167
2019_yk_283,925.1137726,1008.096115,0.720153416,7.59E-04,82.98234273,283,6/16/19,167
2019_yk_284,634.5400711,763.501436,0.711271347,0.00137381,128.9613649,284,6/16/19,167
2019_yk_285_redo,873.9528365,1294.964171,0.711652441,0.002170328,421.0113343,285,6/16/19,167
2019_yk_286,197.1547236,476.9248282,0.720957725,0.001501036,279.7701046,286,6/16/19,167
2019_yk_287,694.3285622,859.0358645,0.719847046,0.001822417,164.7073024,287,6/16/19,167
2019_yk_288,883.9641502,1143.158815,0.716676861,0.001316582,259.1946645,288,6/16/19,167
2019_yk_289,706.7828051,877.7935637,0.712547854,0.00202207,171.0107586,289,6/16/19,167
2019_yk_290,628.5075482,802.7158384,0.707495338,8.46E-04,174.2082902,290,6/16/19,167
2019_yk_291,808.4052532,916.7449528,0.711057825,0.00148431,108.3396996,291,6/16/19,167
2019_yk_292,843.4780903,1046.37657,0.716951495,0.001550478,202.8984801,292,6/16/19,167
2019_yk_293,899.9354526,1075.507119,0.714641786,0.002106991,175.5716664,293,6/16/19,167
2019_yk_295_redo,889.5273531,1045.766086,0.707733058,0.001392215,156.238733,295,6/17/19,168
2019_yk_296,763.6494517,1056.165179,0.714544162,0.001354821,292.515727,296,6/17/19,168
2019_yk_297,949.4944538,1165.263273,0.707378627,7.78E-04,215.7688193,297,6/17/19,168
2019_yk_298,726.2151294,913.3883183,0.715198726,0.001612657,187.1731888,298,6/17/19,168
2019_yk_300,762.3837009,1027.589383,0.72437218,0.001570805,265.2056821,300,6/17/19,168
2019_yk_301,794.3160852,942.4832728,0.722690504,0.001253088,148.1671876,301,6/17/19,168
2019_yk_302,465.7766897,703.0657847,0.710884636,0.002106231,237.289095,302,6/17/19,168
2019_yk_303,987.9150348,1100.951405,0.722551586,0.001086165,113.0363705,303,6/17/19,168
2019_yk_307,680.3589066,841.3862992,0.71072187,0.001818752,161.0273926,307,6/17/19,168
2019_yk_308,1168.885514,1274.038209,0.714300732,0.001966949,105.1526956,308,6/17/19,168
2019_yk_311,806.5224669,879.1234508,0.734340137,0.001143475,72.60098383,311,6/17/19,168
2019_yk_313,817.6583507,946.5079885,0.724882847,0.001858353,128.8496378,313,6/17/19,168
2019_yk_314,813.5859328,893.3699118,0.714639686,0.002080663,79.783979,314,6/17/19,168
2019_yk_318,1084.26962,1202.893463,0.713923435,0.002526217,118.6238431,318,6/18/19,169
2019_yk_319,829.3176324,893.672572,0.720315355,0.001400049,64.3549396,319,6/18/19,169
2019_yk_328,802.399822,1132.978778,0.711014911,0.002129901,330.578956,328,6/18/19,169
2019_yk_330,750.2389837,831.584281,0.724867661,0.001395199,81.34529722,330,6/18/19,169
2019_yk_332,619.8188596,894.3298275,0.707613376,8.70E-04,274.510968,332,6/18/19,169
2019_yk_333,1303.765809,1641.826793,0.706058202,0.002593222,338.0609845,333,6/18/19,169
2019_yk_334,615.4350087,886.4069028,0.710286658,0.004680618,270.9718941,334,6/18/19,169
2019_yk_340,481.7878253,721.8047387,0.715190812,0.002881859,240.0169133,340,6/18/19,169
2019_yk_342,485.0364443,653.5580516,0.706882093,0.00113192,168.5216072,342,6/18/19,169
2019_yk_344,936.7636382,1087.601846,0.716343071,0.002583171,150.8382075,344,6/18/19,169
2019_yk_345,319.6175736,433.6355148,0.714724395,0.002570091,114.0179412,345,6/18/19,169
2019_yk_346,561.4498281,747.4390755,0.720047768,0.001210791,185.9892474,346,6/18/19,169
2019_yk_348,673.0572103,803.9187854,0.707537322,8.46E-04,130.8615751,348,6/19/19,170
2019_yk_349,350.9723647,582.6798009,0.717966629,0.002094008,231.7074363,349,6/19/19,170
2019_yk_351_redo,859.766066,1128.689248,0.709963177,0.002221581,268.9231819,351,6/19/19,170
2019_yk_352,760.0669488,943.4057296,0.707018307,9.28E-04,183.3387808,352,6/19/19,170
2019_yk_354,672.2250063,803.9156544,0.713548911,0.001862858,131.6906481,354,6/19/19,170
2019_yk_355,685.8061673,865.6975724,0.71780994,0.001306237,179.8914051,355,6/19/19,170
2019_yk_357,701.3669823,882.1697196,0.715754228,0.002118937,180.8027374,357,6/19/19,170
2019_yk_358,732.7553876,882.8434698,0.721700765,0.001499435,150.0880822,358,6/19/19,170
2019_yk_360,817.5056426,985.8274611,0.707030663,9.09E-04,168.3218185,360,6/19/19,170
2019_yk_363_redo,947.1369215,1218.748907,0.705366362,0.001142865,271.6119852,363,6/19/19,170
2019_yk_365,992.8280091,1184.502799,0.707260601,0.001162257,191.6747904,365,6/19/19,170
2019_yk_368,753.1424199,888.0944485,0.722207349,0.001829728,134.9520286,368,6/19/19,170
2019_yk_374,783.6399753,962.234834,0.711923125,0.001572027,178.5948588,374,6/19/19,170
2019_yk_376,799.2141744,998.9386059,0.707166622,0.001330413,199.7244316,376,6/19/19,170
2019_yk_377_redo,955.4234255,1191.884359,0.711267534,0.002621065,236.4609339,377,6/19/19,170
2019_yk_379,816.7442823,976.1550119,0.707646097,8.51E-04,159.4107295,379,6/20/19,171
2019_yk_380,900.5849131,1114.237375,0.710121652,0.001471153,213.6524621,380,6/20/19,171
2019_yk_381,597.7451188,922.8986186,0.70810763,0.001224835,325.1534997,381,6/20/19,171
2019_yk_382_redo,850.3053603,1028.890729,0.715909096,0.001614241,178.5853686,382,6/20/19,171
2019_yk_383,936.5092522,1165.843362,0.715842223,0.003026392,229.3341101,383,6/20/19,171
2019_yk_384,897.5324752,1091.452518,0.711207593,0.001842153,193.9200425,384,6/20/19,171
2019_yk_385,973.383858,1169.87583,0.711222045,0.002316728,196.4919718,385,6/20/19,171
2019_yk_387,881.9743479,1303.605248,0.716727269,0.002553449,421.6309005,387,6/20/19,171
2019_yk_388,846.2022661,1237.974413,0.712517856,0.003645599,391.7721473,388,6/20/19,171
2019_yk_388a,1126.597992,1273.810107,0.712935472,0.00205897,147.2121151,388,6/20/19,171
2019_yk_392,643.4382349,825.1234294,0.70561321,0.001341355,181.6851946,392,6/20/19,171
2019_yk_395,492.4530964,600.2146957,0.714022795,0.001757363,107.7615993,395,6/21/19,172
2019_yk_402,835.5263102,953.632482,0.714572221,0.002613891,118.1061718,402,6/21/19,172
2019_yk_406,522.5017976,838.7178069,0.71077588,0.002108097,316.2160094,406,6/21/19,172
2019_yk_407,1095.924882,1580.421387,0.706099664,0.001660966,484.4965045,407,6/21/19,172
2019_yk_408,921.8967751,1035.758326,0.711595772,0.001198778,113.8615506,408,6/21/19,172
2019_yk_409,939.9758218,1057.939949,0.711371586,0.001621183,117.9641276,409,6/21/19,172
2019_yk_410,946.1824731,1379.913125,0.721497613,8.81E-04,433.7306522,410,6/21/19,172
2019_yk_415,760.5703841,867.2420029,0.716360738,0.00155702,106.6716188,415,6/21/19,172
2019_yk_417,907.13045,1131.274978,0.711531882,0.001310803,224.1445279,417,6/21/19,172
2019_yk_418,1090.209966,1284.559299,0.73538594,0.001270233,194.3493329,418,6/21/19,172
2019_yk_419,816.0102106,991.0943519,0.724786859,9.56E-04,175.0841413,419,6/21/19,172
2019_yk_420,821.5949916,891.7969034,0.724794381,0.001114843,70.20191179,420,6/21/19,172
2019_yk_421,623.6200886,843.254129,0.717218566,0.001797171,219.6340404,421,6/21/19,172
2019_yk_423,1173.90505,1304.451786,0.71017725,0.00362936,130.5467362,423,6/22/19,173
2019_yk_425,627.3532131,843.6958693,0.715776571,0.001635561,216.3426562,425,6/22/19,173
2019_yk_427,712.7691704,851.1055466,0.716205281,0.001234026,138.3363762,427,6/22/19,173
2019_yk_428,1013.021068,1177.238885,0.715963014,0.001366902,164.2178166,428,6/22/19,173
2019_yk_431,587.6225993,678.0288327,0.711245345,0.001811818,90.40623344,431,6/22/19,173
2019_yk_433,985.049645,1132.381159,0.71634473,0.002350968,147.3315142,433,6/22/19,173
2019_yk_435,784.5707533,871.5239225,0.722863518,0.001261379,86.95316929,435,6/22/19,173
2019_yk_437,471.9286914,549.6258494,0.725141247,9.23E-04,77.69715806,437,6/22/19,173
2019_yk_440,722.2485017,950.3541951,0.712785494,0.001848584,228.1056933,440,6/22/19,173
2019_yk_441,574.728882,645.6754246,0.718628424,0.001472869,70.94654259,441,6/22/19,173
2019_yk_444,832.2085621,1030.829317,0.711247541,0.002243982,198.6207545,444,6/22/19,173
2019_yk_446,841.4197956,1038.743753,0.710220867,0.002685059,197.3239574,446,6/22/19,173
2019_yk_448,650.410437,875.3161592,0.711269815,0.002193837,224.9057222,448,6/22/19,173
2019_yk_449,447.7258421,551.432982,0.71990672,0.001512413,103.7071399,449,6/22/19,173
2019_yk_450,593.2179744,758.2802934,0.711249179,0.00217752,165.0623189,450,6/22/19,173
2019_yk_453,655.9832048,946.0865907,0.7055109,0.001117242,290.1033859,453,6/23/19,174
2019_yk_454,742.7816951,983.6864178,0.712051637,0.001968609,240.9047226,454,6/23/19,174
2019_yk_455,580.776521,802.9289982,0.705802487,0.001129387,222.1524772,455,6/23/19,174
2019_yk_458,718.2322172,964.3784585,0.707211402,0.001476661,246.1462413,458,6/23/19,174
2019_yk_459,639.8697517,1097.939865,0.707743315,9.72E-04,458.0701137,459,6/23/19,174
2019_yk_461,554.6758162,835.2013413,0.707882518,8.86E-04,280.5255251,461,6/23/19,174
2019_yk_462,797.6147382,1117.768305,0.707754413,0.001040483,320.1535663,462,6/23/19,174
2019_yk_463,1128.920072,1411.493101,0.7071407,0.001257937,282.573029,463,6/23/19,174
2019_yk_466,762.9005662,1031.995762,0.706908246,0.001048486,269.0951956,466,6/23/19,174
2019_yk_468,818.5275047,1087.77155,0.70559442,0.002805138,269.2440454,468,6/23/19,174
2019_yk_469,797.2195288,1122.588908,0.711095894,0.003365906,325.3693789,469,6/23/19,174
2019_yk_470,830.0071468,1098.789214,0.705529118,0.002004734,268.7820667,470,6/23/19,174
2019_yk_473,848.8575557,1122.369249,0.706956564,0.001586182,273.5116937,473,6/23/19,174
2019_yk_475,887.4807218,1106.136064,0.704587471,0.001655899,218.6553424,475,6/23/19,174
2019_yk_477,568.6966816,767.7891556,0.707225778,0.001461445,199.0924741,477,6/23/19,174
2019_yk_481,911.7016679,1154.238956,0.706720365,0.001812115,242.5372881,481,6/23/19,174
2019_yk_482,702.9706129,883.2587342,0.707325728,0.002288077,180.2881212,482,6/24/19,175
2019_yk_487,681.8276724,862.0517224,0.707000789,0.002265178,180.22405,487,6/24/19,175
2019_yk_488,745.374516,970.9225465,0.707340155,0.001496352,225.5480306,488,6/24/19,175
2019_yk_490,726.4111933,952.0353445,0.713158742,0.004696345,225.6241511,490,6/24/19,175
2019_yk_491,1012.070376,1270.681388,0.716941628,0.002144222,258.6110127,491,6/24/19,175
2019_yk_492,839.1539454,1255.328018,0.70750871,9.23E-04,416.1740727,492,6/24/19,175
2019_yk_493,748.8719479,1134.008393,0.715595084,0.0030941,385.1364451,493,6/24/19,175
2019_yk_499,881.0559258,1188.563827,0.705852667,0.001337873,307.507901,499,6/24/19,175
2019_yk_500,861.184962,1134.351072,0.710482921,0.002179036,273.1661103,500,6/24/19,175
