fish.id,nat_start,nat_end,natal_iso_mean,natal_iso_sd,num_microns,otoNum,capture_date,capture_date_julian
2019_kk_061,169.6059178,336.2080189,0.706042007,0.001541821,166.6021011,61,0019-06-10,161
2019_kk_062,434.7577298,651.0598371,0.706723409,0.002392693,216.3021073,62,0019-06-10,161
2019_kk_064,916.3285013,1189.554336,0.708694126,0.002586794,273.2258345,64,0019-06-10,161
2019_kk_065,976.3685833,1238.340921,0.705676601,0.001489006,261.9723379,65,0019-06-10,161
2019_kk_066,902.3557966,1269.501753,0.709686092,0.001565036,367.1459564,66,0019-06-10,161
2019_kk_067,1160.855635,1317.877578,0.706433416,0.002368579,157.0219432,67,0019-06-10,161
2019_kk_069,924.0925965,1109.208839,0.706239591,0.001919068,185.1162429,69,0019-06-10,161
2019_kk_070,1032.355262,1272.205793,0.706517566,0.002153052,239.8505315,70,0019-06-10,161
2019_kk_071,1062.804501,1254.558712,0.705079944,0.002251362,191.7542115,71,0019-06-10,161
2019_kk_072,990.3222416,1159.167489,0.706008845,0.0017006,168.8452477,72,0019-06-10,161
2019_kk_073,714.2823646,873.9670479,0.709344169,0.001808853,159.6846833,73,0019-06-10,161
2019_kk_074,1234.106881,1515.198415,0.709119419,0.001858409,281.0915335,74,0019-06-10,161
2019_kk_076,1100.980218,1421.829077,0.709096815,6.96E-04,320.8488598,76,0019-06-10,161
2019_kk_078,713.7265105,975.116098,0.708817757,0.002358547,261.3895875,78,0019-06-10,161
2019_kk_079,1376.881328,1682.126946,0.70752387,0.003583603,305.245618,79,0019-06-10,161
2019_kk_080,1176.261821,1322.483924,0.710734585,0.004219034,146.2221031,80,0019-06-10,161
2019_kk_081,971.6225213,1332.218143,0.708678587,0.00272812,360.5956217,81,0019-06-10,161
2019_kk_082,1482.265577,1713.165121,0.704962846,0.00279865,230.8995436,82,0019-06-10,161
2019_kk_083,1223.207466,1524.545878,0.708917099,0.002086392,301.3384124,83,0019-06-11,162
2019_kk_084,1206.766801,1404.919461,0.71012249,0.004828171,198.15266,84,0019-06-11,162
2019_kk_085,1082.724635,1410.197233,0.709066129,3.54E-04,327.4725981,85,0019-06-11,162
2019_kk_087,1257.536208,1513.888055,0.707824534,0.008454055,256.3518474,87,0019-06-11,162
2019_kk_088,1292.488732,1531.842995,0.70906177,0.002797915,239.3542625,88,0019-06-11,162
2019_kk_089,1116.340053,1360.02441,0.709485528,0.002242521,243.6843577,89,0019-06-11,162
2019_kk_090,1554.364854,1714.172853,0.706825824,0.002415317,159.8079986,90,0019-06-11,162
2019_kk_091,1277.048977,1425.328291,0.709393093,0.002791649,148.2793136,91,0019-06-11,162
2019_kk_093,1152.963696,1577.117263,0.709369623,0.003280179,424.1535666,93,0019-06-11,162
2019_kk_094,1227.72729,1742.609031,0.708795279,0.003580836,514.8817408,94,0019-06-11,162
2019_kk_095,1117.753676,1249.383068,0.709282987,0.002431768,131.6293926,95,0019-06-11,162
2019_kk_096,1227.513329,1467.944343,0.707664648,0.002251245,240.4310138,96,0019-06-11,162
2019_kk_097,1117.504255,1302.395691,0.705907835,0.003008052,184.8914354,97,0019-06-12,163
2019_kk_098,1163.439105,1370.33727,0.709299738,0.005528831,206.8981646,98,0019-06-12,163
2019_kk_099,1510.933992,1622.435389,0.71061605,5.19E-04,111.5013967,99,0019-06-12,163
2019_kk_101,1199.304026,1373.888776,0.710419154,0.005155149,174.5847493,101,0019-06-12,163
2019_kk_102,1407.205348,1589.183825,0.709225432,0.002388526,181.9784768,102,0019-06-12,163
2019_kk_103,1381.702568,1581.407871,0.706848339,0.00236444,199.7053031,103,0019-06-12,163
2019_kk_105,862.7233887,999.5506225,0.706850126,0.00207563,136.8272338,105,0019-06-12,163
2019_kk_106,1241.476557,1540.520556,0.708726618,0.003082418,299.0439997,106,0019-06-12,163
2019_kk_108,1022.41161,1321.966452,0.707984727,0.002292844,299.5548426,108,0019-06-12,163
2019_kk_109,1168.129262,1403.845041,0.707765703,0.001228506,235.7157788,109,0019-06-13,164
2019_kk_110,1188.013626,1526.733374,0.709218051,0.002821148,338.7197481,110,0019-06-13,164
2019_kk_111,1100.876345,1430.249108,0.706424682,0.001358423,329.3727626,111,0019-06-13,164
2019_kk_112,1397.548753,1656.131603,0.708175483,0.001639015,258.58285,112,0019-06-13,164
2019_kk_113,1327.837561,1644.348865,0.705945933,0.001751178,316.5113036,113,0019-06-13,164
2019_kk_114,1265.177414,1479.926884,0.707504858,0.001913399,214.7494705,114,0019-06-14,165
2019_kk_115,1313.567989,1480.144717,0.708520372,0.001803874,166.576728,115,0019-06-14,165
2019_kk_117,1087.696847,1434.730376,0.709642509,0.004087349,347.0335285,117,0019-06-14,165
2019_kk_118,926.359238,1259.312027,0.71014256,0.002083008,332.9527894,118,0019-06-14,165
2019_kk_119,1361.286706,1486.388709,0.710582978,0.002529341,125.1020033,119,0019-06-14,165
2019_kk_120,1313.836473,1534.502214,0.709262144,0.001924496,220.6657406,120,0019-06-14,165
2019_kk_122,1032.885762,1317.154231,0.708864523,0.00327946,284.2684687,122,0019-06-14,165
2019_kk_123,1540.950459,1813.37798,0.709963081,0.00347695,272.4275213,123,0019-06-14,165
2019_kk_125,678.0539235,1066.641814,0.70920774,0.001661239,388.5878905,125,0019-06-14,165
2019_kk_126,1387.475501,1647.917734,0.70723481,0.001968424,260.4422326,126,0019-06-14,165
2019_kk_127,1344.908169,1589.33384,0.710339839,0.001477945,244.4256712,127,0019-06-14,165
2019_kk_129,1156.653943,1473.385435,0.707923621,0.001923669,316.7314919,129,0019-06-15,166
2019_kk_131,1388.501577,1441.481276,0.710549471,0.004399091,52.97969848,131,0019-06-15,166
2019_kk_132,942.2030404,1133.63738,0.709580608,0.002413545,191.4343394,132,0019-06-15,166
2019_kk_134,1370.679463,1575.078376,0.709181438,0.001206591,204.3989132,134,0019-06-16,167
2019_kk_135,1118.147105,1370.528736,0.705194734,0.001259362,252.3816308,135,0019-06-16,167
2019_kk_138,318.8807322,412.5268238,0.707452076,0.001670006,93.64609158,138,0019-06-17,168
2019_kk_139,1577.478701,1797.242924,0.704945934,0.001611258,219.7642234,139,0019-06-17,168
2019_kk_140,463.3122723,831.0447609,0.707763455,0.00117965,367.7324885,140,0019-06-17,168
2019_kk_141,1171.784754,1516.002796,0.70928479,0.0015089,344.2180419,141,0019-06-17,168
2019_kk_142,1890.458503,2242.490032,0.7086568,0.001606416,352.0315297,142,0019-06-17,168
2019_kk_143,1415.024184,1678.856305,0.707778357,9.04E-04,263.8321204,143,0019-06-17,168
2019_kk_144,1565.053896,1782.947827,0.709303587,0.001835478,217.8939314,144,0019-06-17,168
2019_kk_145,1172.523852,1378.060692,0.706217982,0.001126587,205.5368403,145,0019-06-17,168
2019_kk_147,1097.594549,1256.738529,0.706365526,5.12E-04,159.1439798,147,0019-06-17,168
2019_kk_148,1558.214681,1809.28913,0.709626562,7.00E-04,251.0744487,148,0019-06-17,168
2019_kk_149,1332.521262,1528.322192,0.705693942,4.80E-04,195.8009303,149,0019-06-17,168
2019_kk_152,1228.567806,1412.695641,0.705630996,4.58E-04,184.1278357,152,0019-06-18,169
2019_kk_155,1426.237291,1681.975614,0.70577491,5.35E-04,255.738323,155,0019-06-18,169
2019_kk_159,1369.974791,1639.080218,0.70895827,7.96E-04,269.1054267,159,0019-06-18,169
2019_kk_161,1183.810608,1385.424209,0.704602382,7.35E-04,201.6136012,161,0019-06-18,169
2019_kk_163,2015.411915,2194.225184,0.707062293,4.23E-04,178.8132687,163,0019-06-18,169
2019_kk_167,1262.331928,1463.342093,0.709150623,4.19E-04,201.0101654,167,0019-06-18,169
2019_kk_170,1251.04274,1449.448003,0.709098929,6.35E-04,198.4052629,170,0019-06-18,169
2019_kk_171,1109.35353,1304.172912,0.705986493,4.46E-04,194.8193824,171,0019-06-18,169
2019_kk_173,1202.520391,1332.653369,0.706690654,3.22E-04,130.1329777,173,0019-06-18,169
2019_kk_176,1773.209011,2183.446329,0.709432408,7.91E-04,410.2373175,176,0019-06-18,169
2019_kk_177,1004.50928,1153.62238,0.708090459,6.37E-04,149.1131004,177,0019-06-18,169
2019_kk_180,1313.681816,1747.787041,0.708709336,0.001513964,434.1052247,180,0019-06-18,169
2019_kk_182,1253.993607,1525.178188,0.705164256,3.92E-04,271.1845814,182,0019-06-18,169
2019_kk_183,338.0988889,415.6119896,0.707371317,3.72E-04,77.51310073,183,0019-06-18,169
2019_kk_184,1428.675503,1708.381724,0.707993348,5.20E-04,279.7062215,184,0019-06-18,169
2019_kk_186,981.1513096,1194.020713,0.707245818,5.16E-04,212.8694034,186,0019-06-19,170
2019_kk_188,1504.593113,1652.17002,0.704345692,5.58E-04,147.5769068,188,0019-06-19,170
2019_kk_190,1496.206614,1758.786578,0.707634666,5.43E-04,262.579964,190,0019-06-19,170
2019_kk_191,1411.221205,1819.895597,0.708165459,0.001334852,408.674392,191,0019-06-19,170
2019_kk_192,1202.03758,1395.659484,0.710265707,6.74E-04,193.621904,192,0019-06-19,170
2019_kk_194,1344.535921,1538.309678,0.706236929,6.26E-04,193.7737576,194,0019-06-19,170
2019_kk_196,1365.090393,1611.502329,0.709843157,5.45E-04,246.4119366,196,0019-06-19,170
2019_kk_197,940.2984947,1300.228143,0.706030723,0.001068962,359.9296479,197,0019-06-20,171
2019_kk_199,1530.245496,1819.081878,0.709093741,7.35E-04,288.8363815,199,0019-06-20,171
2019_kk_200,1337.946801,1400.91479,0.707036725,5.81E-04,62.96798908,200,0019-06-20,171
2019_kk_205,1853.414615,2052.40129,0.709223033,0.001747052,198.9866747,205,0019-06-20,171
2019_kk_207,1130.048624,1357.352159,0.705064997,5.43E-04,227.3035346,207,0019-06-20,171
2019_kk_209,1550.256554,1735.089754,0.705581079,9.13E-04,184.8332007,209,0019-06-20,171
2019_kk_211,1135.610915,1398.051696,0.708375748,8.01E-04,262.440781,211,0019-06-20,171
2019_kk_212,1469.822026,1765.714189,0.709057366,0.001076049,295.8921633,212,0019-06-20,171
2019_kk_213,1328.800949,1519.106224,0.707423682,5.05E-04,190.3052755,213,0019-06-20,171
2019_kk_215,1100.96295,1339.944053,0.707804788,8.59E-04,238.9811035,215,0019-06-21,172
2019_kk_218,397.2276395,514.3512318,0.705934035,4.06E-04,117.1235923,218,0019-06-21,172
2019_kk_222,1304.39832,1426.536426,0.705063705,4.16E-04,122.1381058,222,0019-06-21,172
2019_kk_229,1500.129863,1610.120749,0.706446808,6.24E-04,109.9908863,229,0019-06-21,172
2019_kk_232,1185.82019,1403.679957,0.708447528,7.07E-04,217.8597669,232,0019-06-21,172
2019_kk_236,1273.203449,1446.485605,0.705880491,4.09E-04,173.2821556,236,0019-06-21,172
2019_kk_239,1372.533725,1587.759783,0.705467032,4.32E-04,215.2260577,239,0019-06-21,172
2019_kk_242,1277.685987,1456.920361,0.705849406,5.62E-04,179.2343742,242,0019-06-21,172
2019_kk_248,844.7063764,986.287809,0.705810908,9.71E-04,141.5814325,248,0019-06-22,173
2019_kk_253,1481.463819,1673.520358,0.705937568,4.86E-04,192.0565389,253,0019-06-22,173
2019_kk_254,1206.289576,1372.53969,0.709363588,5.89E-04,166.2501134,254,0019-06-22,173
2019_kk_255,1581.060724,1729.779958,0.708096738,9.73E-04,148.7192341,255,0019-06-22,173
2019_kk_261,1209.687333,1324.072807,0.705510621,4.75E-04,114.3854745,261,0019-06-22,173
2019_kk_263,1820.629696,1990.301371,0.709458532,5.59E-04,169.6716749,263,0019-06-22,173
2019_kk_264,1301.571106,1442.694515,0.706005325,6.03E-04,141.1234095,264,0019-06-22,173
2019_kk_268,1133.272164,1229.849779,0.707446772,4.56E-04,96.57761437,268,0019-06-22,173
2019_kk_281,1646.029813,1824.727387,0.709127725,4.42E-04,178.6975745,281,0019-06-22,173
2019_kk_282,1608.864023,1869.35545,0.706422911,0.001118208,260.4914274,282,0019-06-23,174
2019_kk_294,1241.451466,1372.915103,0.709919977,4.56E-04,131.4636372,294,0019-06-23,174
2019_kk_296,1841.668169,1943.194048,0.706768043,7.32E-04,101.5258793,296,0019-06-23,174
2019_kk_304,1583.782792,1768.171222,0.709364888,7.68E-04,184.3884297,304,0019-06-23,174
2019_kk_308,1309.842159,1566.865577,0.708077414,4.13E-04,257.0234184,308,0019-06-23,174
2019_kk_309,1031.125554,1205.74587,0.705848423,5.65E-04,174.620316,309,0019-06-23,174
2019_kk_312,1340.0231,1524.64518,0.708723978,5.89E-04,184.6220808,312,0019-06-23,174
2019_kk_314,995.8772969,1176.086738,0.707712574,5.40E-04,180.2094415,314,0019-06-24,175
2019_kk_321,1361.349034,1469.530679,0.708708056,3.55E-04,108.1816447,321,0019-06-24,175
2019_kk_324,901.6011204,1154.788102,0.705918756,5.56E-04,253.1869813,324,0019-06-24,175
2019_kk_325,1326.030702,1454.12814,0.708785473,0.001396341,128.0974377,325,0019-06-24,175
2019_kk_329,1085.068774,1335.30446,0.707954663,6.09E-04,250.235686,329,0019-06-24,175
2019_kk_330,1210.74073,1312.744912,0.706399063,2.97E-04,102.0041821,330,0019-06-24,175
2019_kk_332,1451.398422,1651.00578,0.707831451,5.42E-04,199.6073581,332,0019-06-24,175
2019_kk_344,1341.055538,1432.603979,0.70490441,5.93E-04,91.54844106,344,0019-06-25,176
2019_kk_345,1244.221672,1460.109583,0.70826062,5.89E-04,215.8879106,345,0019-06-25,176
2019_kk_346,462.4959783,684.0282794,0.705945133,5.36E-04,221.5323011,346,0019-06-25,176
2019_kk_351,1474.697517,1610.448262,0.707969227,3.60E-04,135.7507446,351,0019-06-25,176
2019_kk_352,1416.648403,1633.284633,0.70677504,4.17E-04,216.6362291,352,0019-06-25,176
2019_kk_354,1217.917953,1444.792169,0.707672301,5.98E-04,226.8742157,354,0019-06-25,176
2019_kk_357,1357.893907,1491.07335,0.708585733,5.54E-04,133.1794423,357,0019-06-25,176
2019_kk_359,1396.762368,1573.822697,0.708525782,0.001022795,177.0603295,359,0019-06-25,176
2019_kk_360,1545.485288,1724.102678,0.707805281,6.85E-04,178.61739,360,0019-06-25,176
2019_kk_362,1448.056479,1734.736451,0.709121877,9.54E-04,286.679972,362,0019-06-25,176
2019_kk_365,1182.053671,1352.498328,0.706764927,3.72E-04,170.4446564,365,0019-06-26,177
2019_kk_367,359.8950185,691.1023013,0.705906804,4.94E-04,331.2072828,367,0019-06-26,177
2019_kk_370,1300.720802,1565.450211,0.709203494,6.94E-04,264.7294084,370,0019-06-26,177
2019_kk_372,1240.024178,1363.591578,0.711288522,7.88E-04,123.5674,372,0019-06-26,177
2019_kk_373,1415.645362,1598.049903,0.707649562,5.65E-04,182.4045411,373,0019-06-26,177
2019_kk_375,511.153205,643.5520224,0.708618851,8.60E-04,132.3988174,375,0019-06-26,177
2019_kk_378,786.2799464,1127.2284,0.709298801,5.10E-04,340.9484537,378,0019-06-26,177
2019_kk_380,1291.115392,1503.707251,0.707611099,3.95E-04,212.5918583,380,0019-06-26,177
2019_kk_381,920.0250248,1186.816004,0.706521655,4.11E-04,266.7909793,381,0019-06-26,177
2019_kk_382,2716.894256,2948.38742,0.704673326,7.83E-04,231.4931644,382,0019-06-26,177
2019_kk_384,1468.13905,1581.669717,0.70597143,4.34E-04,113.5306669,384,0019-06-26,177
2019_kk_391,1432.612995,1597.656579,0.707031952,9.69E-04,165.0435837,391,0019-06-27,178
2019_kk_393,975.7932204,1462.88858,0.706675745,9.03E-04,487.0953595,393,0019-06-27,178
2019_kk_394,1220.7438,1488.761754,0.708412029,0.001006402,268.0179541,394,0019-06-27,178
2019_kk_396,1440.291688,1657.025731,0.705736511,6.09E-04,216.7340431,396,0019-06-27,178
2019_kk_398,1208.91671,1392.212184,0.709423571,9.36E-04,183.2954739,398,0019-06-27,178
2019_kk_400,1282.871113,1484.542874,0.708969737,5.13E-04,201.6717618,400,0019-06-27,178
2019_kk_404,664.1798805,1058.501221,0.708502588,8.49E-04,394.3213401,404,0019-06-27,178
2019_kk_405,905.0710627,1046.916133,0.705890884,6.91E-04,141.8450702,405,0019-06-27,178
2019_kk_419,1402.572782,1617.150791,0.705782004,5.18E-04,214.5780097,419,0019-06-28,179
2019_kk_423,530.6932087,798.1689141,0.70583956,6.13E-04,267.4757054,423,0019-06-28,179
2019_kk_425,1342.48016,1530.609738,0.705592871,9.53E-04,188.1295779,425,0019-06-28,179
2019_kk_429,1207.360188,1412.228518,0.705726981,7.52E-04,204.8683301,429,0019-06-29,180
2019_kk_430,1064.543303,1230.015459,0.705863351,3.48E-04,165.472156,430,0019-06-29,180
2019_kk_432,1807.490976,1951.218565,0.706113049,5.34E-04,143.7275882,432,0019-06-29,180
2019_kk_437,1575.273598,1762.478751,0.709838812,8.77E-04,187.2051532,437,0019-06-29,180
2019_kk_440,350.8180944,529.1074734,0.707486357,5.89E-04,178.289379,440,0019-06-29,180
2019_kk_441,1355.149301,1608.285947,0.707825618,6.36E-04,253.1366466,441,0019-06-29,180
2019_kk_446,1313.108763,1541.48189,0.707820566,6.35E-04,228.373127,446,0019-06-29,180
2019_kk_447,1160.212364,1351.752856,0.704766608,8.64E-04,191.5404922,447,0019-06-29,180
2019_kk_448,1270.302361,1478.993688,0.708153229,8.51E-04,208.6913271,448,0019-06-29,180
2019_kk_453,1331.6342,1483.31422,0.706864818,5.59E-04,151.6800196,453,0019-06-30,181
2019_kk_454,1254.681275,1423.204991,0.705995435,6.39E-04,168.5237162,454,0019-06-30,181
2019_kk_455,789.7422291,1025.805979,0.705893613,5.09E-04,236.0637504,455,0019-06-30,181
2019_kk_456,1234.381298,1439.186743,0.707981734,6.50E-04,204.8054444,456,0019-06-30,181
2019_kk_457,1162.119242,1390.724635,0.706147335,8.40E-04,228.6053931,457,0019-06-30,181
2019_kk_459,1716.634545,1985.762771,0.707171115,5.85E-04,269.1282258,459,0019-06-30,181
2019_kk_460,1242.558688,1370.737644,0.706463107,6.06E-04,128.178956,460,0019-06-30,181
2019_kk_461,262.7614211,529.8904374,0.70591817,5.20E-04,267.1290162,461,0019-06-30,181
2019_kk_462,1094.078059,1319.876732,0.705943583,6.80E-04,225.7986727,462,0019-06-30,181
2019_kk_464,360.4668437,512.4203616,0.706209839,6.02E-04,151.9535179,464,0019-06-30,181
2019_kk_466,1685.092766,1882.305372,0.709781953,8.29E-04,197.2126065,466,0019-06-30,181
2019_kk_467,1104.325026,1204.052009,0.709263917,7.79E-04,99.72698279,467,0019-06-30,181
2019_kk_470,1520.877976,1578.185079,0.707182474,5.60E-04,57.30710335,470,0019-06-30,181
2019_kk_471,1288.225055,1468.87917,0.706026027,5.55E-04,180.6541156,471,0019-06-30,181
2019_kk_474,1555.597857,1699.372713,0.708940692,0.001123272,143.7748565,474,0019-07-01,182
2019_kk_476,1288.479389,1486.586633,0.705523828,6.40E-04,198.1072441,476,0019-07-01,182
2019_kk_478,1230.606901,1425.101054,0.707851766,6.55E-04,194.4941529,478,0019-07-01,182
2019_kk_479,1141.844526,1257.968337,0.704393895,7.70E-04,116.1238108,479,0019-07-01,182
2019_kk_480,1499.310405,1637.416345,0.707789508,3.79E-04,138.1059398,480,0019-07-01,182
2019_kk_481,1465.313718,1578.935297,0.705547896,6.82E-04,113.6215784,481,0019-07-01,182
2019_kk_482,1182.573797,1380.417159,0.708709475,0.001185782,197.8433613,482,0019-07-01,182
2019_kk_484,1323.037712,1484.884124,0.708055306,8.47E-04,161.8464113,484,0019-07-01,182
2019_kk_486,1251.993958,1420.732157,0.708132257,8.35E-04,168.7381989,486,0019-07-01,182
2019_kk_487,2173.534774,2315.231798,0.708707492,8.87E-04,141.6970241,487,0019-07-01,182
2019_kk_488,2060.644989,2194.218697,0.708564233,0.001095202,133.5737076,488,0019-07-02,183
2019_kk_489,1455.9532,1618.391499,0.707312398,8.01E-04,162.4382993,489,0019-07-02,183
2019_kk_490,1282.002729,1393.407509,0.704642122,9.39E-04,111.4047797,490,0019-07-04,185
2019_kk_491,1283.858217,1467.354979,0.705152894,7.49E-04,183.4967617,491,0019-07-04,185
2019_kk_493,1448.109234,1659.733281,0.705576937,7.74E-04,211.6240469,493,0019-07-05,186
2019_kk_494,1465.880215,1658.136776,0.705466161,8.29E-04,192.2565614,494,0019-07-05,186
2019_kk_496,1580.969087,1713.7908,0.705878699,6.06E-04,132.8217127,496,0019-07-07,188
2019_kk_497,342.7780366,485.8639434,0.706127335,5.97E-04,143.0859069,497,0019-07-07,188
2019_kk_498,1404.440396,1541.733415,0.707408033,7.93E-04,137.2930199,498,0019-07-07,188
2019_kk_500,756.8680082,846.7794892,0.708203118,9.12E-04,89.91148105,500,0019-07-07,188
