fish.id,nat_start,nat_end,natal_iso_mean,natal_iso_sd,num_microns,otoNum,capture_date,capture_date_julian,file.id
2015_yk_010,NA,NA,0.716820435,NA,NA,10,6/1/15,152,2015_yokon_chin_yk010.exp
2015_yk_035,NA,NA,0.729712111,NA,NA,35,6/5/15,156,2015_yokon_chin_yk035.exp
2015_yk_040,NA,NA,0.721179484,NA,NA,40,6/5/15,156,2015_yokon_chin_yk040.exp
2015_yk_048,NA,NA,0.713690328,NA,NA,48,6/6/15,157,2015_yokon_chin_yk048.exp
2015_yk_051a,NA,NA,0.724726135,NA,NA,51,6/6/15,157,2015_yokon_chin_yk051a.exp
2015_yk_052b,NA,NA,0.712378587,NA,NA,52,6/6/15,157,2015_yokon_chin_yk052b.exp
2015_yk_056a,NA,NA,0.709209659,NA,NA,56,6/6/15,157,2015_yokon_chin_yk056a.exp
2015_yk_062a,NA,NA,0.714935434,NA,NA,62,6/6/15,157,2015_yokon_chin_yk062a.exp
2015_yk_065a,NA,NA,0.713019251,NA,NA,65,6/6/15,157,2015_yokon_chin_yk065a.exp
2015_yk_066,NA,NA,0.724363019,NA,NA,66,6/6/15,157,2015_yokon_chin_yk066.exp
2015_yk_068b,NA,NA,0.712053196,NA,NA,68,6/6/15,157,2015_yokon_chin_yk068b.exp
2015_yk_069,NA,NA,0.714204652,NA,NA,69,6/6/15,157,2015_yokon_chin_yk069.exp
2015_yk_077,NA,NA,0.707894433,NA,NA,77,6/7/15,158,2015_yokon_chin_yk077.exp
2015_yk_080,NA,NA,0.724116696,NA,NA,80,6/7/15,158,2015_yokon_chin_yk080.exp
2015_yk_082,NA,NA,0.709068463,NA,NA,82,6/7/15,158,2015_yokon_chin_yk082.exp
2015_yk_084,NA,NA,0.716577884,NA,NA,84,6/7/15,158,2015_yokon_chin_yk084.exp
2015_yk_091,NA,NA,0.709918969,NA,NA,91,6/8/15,159,2015_yokon_chin_yk091.exp
2015_yk_092,NA,NA,0.70925098,NA,NA,92,6/8/15,159,2015_yokon_chin_yk092.exp
2015_yk_097,NA,NA,0.707177391,NA,NA,97,6/8/15,159,2015_yokon_chin_yk097.exp
2015_yk_098,NA,NA,0.715568917,NA,NA,98,6/8/15,159,2015_yokon_chin_yk098.exp
2015_yk_099,NA,NA,0.724742936,NA,NA,99,6/8/15,159,2015_yokon_chin_yk099.exp
2015_yk_100,NA,NA,0.716089511,NA,NA,100,6/8/15,159,2015_yokon_chin_yk100.exp
2015_yk_101,NA,NA,0.710739921,NA,NA,101,6/7/15,158,2015_yokon_chin_yk101.exp
2015_yk_102a,NA,NA,0.711152921,NA,NA,102,6/8/15,159,2015_yokon_chin_yk102a.exp
2015_yk_109,NA,NA,0.720404584,NA,NA,109,6/8/15,159,2015_yokon_chin_yk109.exp
2015_yk_111,NA,NA,0.716763886,NA,NA,111,6/9/15,160,2015_yokon_chin_yk111.exp
2015_yk_113,NA,NA,0.723322966,NA,NA,113,6/11/15,162,2015_yokon_chin_yk113.exp
2015_yk_114,NA,NA,0.722618586,NA,NA,114,6/11/15,162,2015_yokon_chin_yk114.exp
2015_yk_116,NA,NA,0.716945122,NA,NA,116,6/11/15,162,2015_yokon_chin_yk116.exp
2015_yk_117,NA,NA,0.716509206,NA,NA,117,6/11/15,162,2015_yokon_chin_yk117.exp
2015_yk_119,NA,NA,0.719107685,NA,NA,119,6/11/15,162,2015_yokon_chin_yk119.exp
2015_yk_124,NA,NA,0.705016573,NA,NA,124,6/11/15,162,2015_yokon_chin_yk124.exp
2015_yk_128,NA,NA,0.722543823,NA,NA,128,6/11/15,162,2015_yokon_chin_yk128.exp
2015_yk_129,NA,NA,0.711993882,NA,NA,129,6/11/15,162,2015_yokon_chin_yk129.exp
2015_yk_137,NA,NA,0.711760396,NA,NA,137,6/13/15,164,2015_yokon_chin_yk137.exp
2015_yk_139,NA,NA,0.721435875,NA,NA,139,6/13/15,164,2015_yokon_chin_yk139.exp
2015_yk_144,NA,NA,0.722742247,NA,NA,144,6/14/15,165,2015_yokon_chin_yk144.exp
2015_yk_148,NA,NA,0.714704155,NA,NA,148,6/14/15,165,2015_yokon_chin_yk148.exp
2015_yk_149,NA,NA,0.718539328,NA,NA,149,6/14/15,165,2015_yokon_chin_yk149.exp
2015_yk_151,NA,NA,0.725579774,NA,NA,151,6/14/15,165,2015_yokon_chin_yk151.exp
2015_yk_152,NA,NA,0.710450222,NA,NA,152,6/14/15,165,2015_yokon_chin_yk152.exp
2015_yk_159,NA,NA,0.71223972,NA,NA,159,6/15/15,166,2015_yokon_chin_yk159.exp
2015_yk_161,NA,NA,0.707278419,NA,NA,161,6/15/15,166,2015_yokon_chin_yk161.exp
2015_yk_165,NA,NA,0.712619196,NA,NA,165,6/15/15,166,2015_yokon_chin_yk165.exp
2015_yk_166,NA,NA,0.71506874,NA,NA,166,6/15/15,166,2015_yokon_chin_yk166.exp
2015_yk_171,NA,NA,0.71068766,NA,NA,171,6/16/15,167,2015_yokon_chin_yk171.exp
2015_yk_174,NA,NA,0.719187615,NA,NA,174,6/16/15,167,2015_yokon_chin_yk174.exp
2015_yk_175,NA,NA,0.722310829,NA,NA,175,6/16/15,167,2015_yokon_chin_yk175.exp
2015_yk_178,NA,NA,0.721800071,NA,NA,178,6/17/15,168,2015_yokon_chin_yk178.exp
2015_yk_179,NA,NA,0.716568198,NA,NA,179,6/17/15,168,2015_yokon_chin_yk179.exp
2015_yk_180,NA,NA,0.707467426,NA,NA,180,6/17/15,168,2015_yokon_chin_yk180.exp
2015_yk_193,NA,NA,0.707085999,NA,NA,193,6/17/15,168,2015_yokon_chin_yk193.exp
2015_yk_199,NA,NA,0.713039954,NA,NA,199,6/18/15,169,2015_yokon_chin_yk199.exp
2015_yk_200,NA,NA,0.712139069,NA,NA,200,6/18/15,169,2015_yokon_chin_yk200.exp
2015_yk_205,NA,NA,0.716233297,NA,NA,205,6/9/15,160,2015_yokon_chin_yk205.exp
2015_yk_214,NA,NA,0.722709441,NA,NA,214,6/10/15,161,2015_yokon_chin_yk214.exp
2015_yk_215,NA,NA,0.715682694,NA,NA,215,6/10/15,161,2015_yokon_chin_yk215.exp
2015_yk_219,NA,NA,0.725692755,NA,NA,219,6/10/15,161,2015_yokon_chin_yk219.exp
2015_yk_220,NA,NA,0.714233265,NA,NA,220,6/10/15,161,2015_yokon_chin_yk220.exp
2015_yk_221_2,NA,NA,0.721516961,NA,NA,221,6/11/15,162,2015_yokon_chin_yk221_2.exp
2015_yk_222,NA,NA,0.720451912,NA,NA,222,6/11/15,162,2015_yokon_chin_yk222.exp
2015_yk_223,NA,NA,0.712522123,NA,NA,223,6/11/15,162,2015_yokon_chin_yk223.exp
2015_yk_225,NA,NA,0.708729607,NA,NA,225,6/11/15,162,2015_yokon_chin_yk225.exp
2015_yk_226,NA,NA,0.709615641,NA,NA,226,6/11/15,162,2015_yokon_chin_yk226.exp
2015_yk_233,NA,NA,0.713786099,NA,NA,233,6/11/15,162,2015_yokon_chin_yk233.exp
2015_yk_234,NA,NA,0.706790221,NA,NA,234,6/11/15,162,2015_yokon_chin_yk234.exp
2015_yk_239,NA,NA,0.7225604,NA,NA,239,6/12/15,163,2015_yokon_chin_yk239.exp
2015_yk_240,NA,NA,0.71587826,NA,NA,240,6/12/15,163,2015_yokon_chin_yk240.exp
2015_yk_242,NA,NA,0.706270033,NA,NA,242,6/12/15,163,2015_yokon_chin_yk242.exp
2015_yk_243,NA,NA,0.720909979,NA,NA,243,6/12/15,163,2015_yokon_chin_yk243.exp
2015_yk_244,NA,NA,0.719165082,NA,NA,244,6/12/15,163,2015_yokon_chin_yk244.exp
2015_yk_258,NA,NA,0.707197479,NA,NA,258,6/13/15,164,2015_yokon_chin_yk258.exp
2015_yk_259,NA,NA,0.724701397,NA,NA,259,6/13/15,164,2015_yokon_chin_yk259.exp
2015_yk_261,NA,NA,0.708963021,NA,NA,261,6/13/15,164,2015_yokon_chin_yk261.exp
2015_yk_272,NA,NA,0.713032061,NA,NA,272,6/23/15,174,2015_yokon_chin_yk272.exp
2015_yk_275a,NA,NA,0.707343525,NA,NA,275,6/25/15,176,2015_yokon_chin_yk275a.exp
2015_yk_302,NA,NA,0.712912633,NA,NA,302,6/18/15,169,2015_yokon_chin_yk302.exp
2015_yk_306,NA,NA,0.714773332,NA,NA,306,6/18/15,169,2015_yokon_chin_yk306.exp
2015_yk_311,NA,NA,0.709206679,NA,NA,311,6/18/15,169,2015_yokon_chin_yk311.exp
2015_yk_314,NA,NA,0.721835333,NA,NA,314,6/18/15,169,2015_yokon_chin_yk314.exp
2015_yk_316,NA,NA,0.716695022,NA,NA,316,6/18/15,169,2015_yokon_chin_yk316.exp
2015_yk_325,NA,NA,0.711438857,NA,NA,325,6/19/15,170,2015_yokon_chin_yk325.exp
2015_yk_326,NA,NA,0.706520283,NA,NA,326,6/19/15,170,2015_yokon_chin_yk326.exp
2015_yk_327,NA,NA,0.718643437,NA,NA,327,6/19/15,170,2015_yokon_chin_yk327.exp
2015_yk_331,NA,NA,0.707786096,NA,NA,331,6/19/15,170,2015_yokon_chin_yk331.exp
2015_yk_332,NA,NA,0.711698772,NA,NA,332,6/19/15,170,2015_yokon_chin_yk332.exp
2015_yk_333_1,NA,NA,0.710145041,NA,NA,333,6/19/15,170,2015_yokon_chin_yk333_1.exp
2015_yk_338,NA,NA,0.711031877,NA,NA,338,6/20/15,171,2015_yokon_chin_yk338.exp
2015_yk_342,NA,NA,0.713966798,NA,NA,342,6/20/15,171,2015_yokon_chin_yk342.exp
2015_yk_348,NA,NA,0.715350004,NA,NA,348,6/21/15,172,2015_yokon_chin_yk348.exp
2015_yk_349,NA,NA,0.71064511,NA,NA,349,6/21/15,172,2015_yokon_chin_yk349.exp
2015_yk_357,NA,NA,0.711490191,NA,NA,357,6/21/15,172,2015_yokon_chin_yk357.exp
2015_yk_361,NA,NA,0.715058136,NA,NA,361,6/22/15,173,2015_yokon_chin_yk361.exp
2015_yk_363,NA,NA,0.710155285,NA,NA,363,6/22/15,173,2015_yokon_chin_yk363.exp
2015_yk_366,NA,NA,0.721769271,NA,NA,366,6/23/15,174,2015_yokon_chin_yk366.exp
2015_yk_367,NA,NA,0.718703085,NA,NA,367,6/23/15,174,2015_yokon_chin_yk367.exp
2015_yk_375,NA,NA,0.707679428,NA,NA,375,6/24/15,175,2015_yokon_chin_yk375.exp
2015_yk_376c,NA,NA,0.70767179,NA,NA,376,6/24/15,175,2015_yokon_chin_yk376c.exp
2015_yk_377,NA,NA,0.707070442,NA,NA,377,6/24/15,175,2015_yokon_chin_yk377.exp
2015_yk_379b,NA,NA,0.70724171,NA,NA,379,6/24/15,175,2015_yokon_chin_yk379b.exp
2015_yk_380,NA,NA,0.707006297,NA,NA,380,6/24/15,175,2015_yokon_chin_yk380.exp
2015_yk_389,NA,NA,0.713926246,NA,NA,389,6/25/15,176,2015_yokon_chin_yk389.exp
2015_yk_390,NA,NA,0.707671493,NA,NA,390,6/25/15,176,2015_yokon_chin_yk390.exp
2015_yk_394,NA,NA,0.707709127,NA,NA,394,6/25/15,176,2015_yokon_chin_yk394.exp
2015_yk_395,NA,NA,0.707201848,NA,NA,395,6/25/15,176,2015_yokon_chin_yk395.exp
2015_yk_396b,NA,NA,0.707561679,NA,NA,396,6/25/15,176,2015_yokon_chin_yk396b.exp
2015_yk_397,NA,NA,0.707700869,NA,NA,397,6/25/15,176,2015_yokon_chin_yk397.exp
2015_yk_398_1,NA,NA,0.713816927,NA,NA,398,6/25/15,176,2015_yokon_chin_yk398_1.exp
2015_yk_400,NA,NA,0.722368512,NA,NA,400,6/25/15,176,2015_yokon_chin_yk400.exp
2015_yk_402,NA,NA,0.707144546,NA,NA,402,6/25/15,176,2015_yokon_chin_yk402.exp
2015_yk_404,NA,NA,0.706940447,NA,NA,404,6/25/15,176,2015_yokon_chin_yk404.exp
2015_yk_405,NA,NA,0.716602603,NA,NA,405,6/25/15,176,2015_yokon_chin_yk405.exp
2015_yk_416,NA,NA,0.706692053,NA,NA,416,6/25/15,176,2015_yokon_chin_yk416.exp
2015_yk_417,NA,NA,0.723119064,NA,NA,417,6/25/15,176,2015_yokon_chin_yk417.exp
2015_yk_422,NA,NA,0.707873712,NA,NA,422,6/26/15,177,2015_yokon_chin_yk422.exp
2015_yk_423,NA,NA,0.706939867,NA,NA,423,6/26/15,177,2015_yokon_chin_yk423.exp
2015_yk_424,NA,NA,0.722281156,NA,NA,424,6/26/15,177,2015_yokon_chin_yk424.exp
2015_yk_425,NA,NA,0.707803619,NA,NA,425,6/26/15,177,2015_yokon_chin_yk425.exp
2015_yk_426,NA,NA,0.713700908,NA,NA,426,6/26/15,177,2015_yokon_chin_yk426.exp
2015_yk_427,NA,NA,0.718466275,NA,NA,427,6/26/15,177,2015_yokon_chin_yk427.exp
2015_yk_430,NA,NA,0.711522726,NA,NA,430,6/26/15,177,2015_yokon_chin_yk430.exp
2015_yk_431,NA,NA,0.707830954,NA,NA,431,6/26/15,177,2015_yokon_chin_yk431.exp
2015_yk_433,NA,NA,0.712521294,NA,NA,433,6/26/15,177,2015_yokon_chin_yk433.exp
2015_yk_435,NA,NA,0.709946729,NA,NA,435,6/26/15,177,2015_yokon_chin_yk435.exp
2015_yk_436,NA,NA,0.706313774,NA,NA,436,6/26/15,177,2015_yokon_chin_yk436.exp
2015_yk_437,NA,NA,0.707216006,NA,NA,437,6/26/15,177,2015_yokon_chin_yk437.exp
2015_yk_438,NA,NA,0.707191924,NA,NA,438,6/26/15,177,2015_yokon_chin_yk438.exp
2015_yk_444,NA,NA,0.706439449,NA,NA,444,6/26/15,177,2015_yokon_chin_yk444.exp
2015_yk_450,NA,NA,0.707471457,NA,NA,450,6/27/15,178,2015_yokon_chin_yk450.exp
2015_yk_451,NA,NA,0.70792305,NA,NA,451,6/27/15,178,2015_yokon_chin_yk451.exp
2015_yk_454,NA,NA,0.707612752,NA,NA,454,6/27/15,178,2015_yokon_chin_yk454.exp
2015_yk_457_1,NA,NA,0.710667116,NA,NA,457,6/27/15,178,2015_yokon_chin_yk457_1.exp
2015_yk_458,NA,NA,0.722322107,NA,NA,458,6/27/15,178,2015_yokon_chin_yk458.exp
2015_yk_459,NA,NA,0.707618038,NA,NA,459,6/27/15,178,2015_yokon_chin_yk459.exp
2015_yk_460,NA,NA,0.706232387,NA,NA,460,6/27/15,178,2015_yokon_chin_yk460.exp
2015_yk_461,NA,NA,0.706463195,NA,NA,461,6/27/15,178,2015_yokon_chin_yk461.exp
2015_yk_462,NA,NA,0.707063286,NA,NA,462,6/27/15,178,2015_yokon_chin_yk462.exp
2015_yk_464,NA,NA,0.707603903,NA,NA,464,6/27/15,178,2015_yokon_chin_yk464.exp
2015_yk_474,NA,NA,0.7063705,NA,NA,474,6/27/15,178,2015_yokon_chin_yk474.exp
2015_yk_476,NA,NA,0.70786704,NA,NA,476,6/27/15,178,2015_yokon_chin_yk476.exp
2015_yk_479,NA,NA,0.708297376,NA,NA,479,6/28/15,179,2015_yokon_chin_yk479.exp
2015_yk_481,NA,NA,0.710674131,NA,NA,481,6/28/15,179,2015_yokon_chin_yk481.exp
2015_yk_483,NA,NA,0.706265811,NA,NA,483,6/28/15,179,2015_yokon_chin_yk483.exp
2015_yk_486,NA,NA,0.704853749,NA,NA,486,6/28/15,179,2015_yokon_chin_yk486.exp
2015_yk_487,NA,NA,0.707682021,NA,NA,487,6/28/15,179,2015_yokon_chin_yk487.exp
2015_yk_489c,NA,NA,0.707859417,NA,NA,489,6/28/15,179,2015_yokon_chin_yk489c.exp
2015_yk_490,NA,NA,0.717851351,NA,NA,490,6/28/15,179,2015_yokon_chin_yk490.exp
2015_yk_491,NA,NA,0.707107073,NA,NA,491,6/28/15,179,2015_yokon_chin_yk491.exp
2015_yk_492,NA,NA,0.71480015,NA,NA,492,6/28/15,179,2015_yokon_chin_yk492.exp
2015_yk_493a,NA,NA,0.708345157,NA,NA,493,6/28/15,179,2015_yokon_chin_yk493a.exp
2015_yk_494,NA,NA,0.707050118,NA,NA,494,6/28/15,179,2015_yokon_chin_yk494.exp
2015_yk_497,NA,NA,0.706317672,NA,NA,497,6/28/15,179,2015_yokon_chin_yk497.exp
2015_yk_508,NA,NA,0.707102641,NA,NA,508,6/28/15,179,2015_yokon_chin_yk508.exp
2015_yk_514,NA,NA,0.707140698,NA,NA,514,6/29/15,180,2015_yokon_chin_yk514.exp
2015_yk_521,NA,NA,0.707147375,NA,NA,521,6/29/15,180,2015_yokon_chin_yk521.exp
2015_yk_523,NA,NA,0.718013893,NA,NA,523,6/29/15,180,2015_yokon_chin_yk523.exp
2015_yk_524,NA,NA,0.715169904,NA,NA,524,6/29/15,180,2015_yokon_chin_yk524.exp
