fish.id,nat_start,nat_end,natal_iso_mean,natal_iso_sd,num_microns,otoNum,capture_date,capture_date_julian
2020_kk_074,812.3748238,957.754465,0.708965863,0.002068223,145.3796412,74,0020-06-17,169
2020_kk_075,956.5549968,1212.008616,0.707208423,0.001671,255.4536189,75,0020-06-17,169
2020_kk_076,1032.382933,1279.61667,0.707960555,0.002011556,247.2337367,76,0020-06-17,169
2020_kk_077,398.8825071,495.3819376,0.711318454,0.002202898,96.49943047,77,0020-06-17,169
2020_kk_078_redo,1211.547362,1474.533476,0.706478569,0.001897719,262.9861133,78,0020-06-17,169
2020_kk_079,729.5202024,917.3536026,0.709847945,0.002770222,187.8334002,79,0020-06-18,170
2020_kk_080_redo,939.2665177,1119.134804,0.705891325,0.001501274,179.8682868,80,0020-06-18,170
2020_kk_083_redo,1155.376401,1353.99153,0.708777678,0.00412503,198.6151288,83,0020-06-18,170
2020_kk_084,995.7500999,1093.276067,0.70966741,0.002770203,97.52596674,84,0020-06-18,170
2020_kk_086,754.6962029,958.5432006,0.708884347,0.003803038,203.8469977,86,0020-06-18,170
2020_kk_088,796.646589,958.6187831,0.708892683,0.00255297,161.972194,88,0020-06-18,170
2020_kk_089,1331.619521,1571.31153,0.709098343,0.003013457,239.6920087,89,0020-06-18,170
2020_kk_090,1075.922142,1313.297959,0.708980603,0.002011336,237.3758172,90,0020-06-18,170
2020_kk_091,1103.528037,1439.849819,0.707573899,0.001842709,336.3217818,91,0020-06-18,170
2020_kk_097,1193.15981,1479.58605,0.709150521,0.002477329,286.4262405,97,0020-06-20,172
2020_kk_100,775.3039525,896.9292547,0.707685274,0.002579356,121.6253022,100,0020-06-20,172
2020_kk_101,1184.862805,1482.452358,0.709602704,0.001553831,297.5895524,101,0020-06-20,172
2020_kk_104,809.7332181,1009.401336,0.70630003,0.001646572,199.6681177,104,0020-06-21,173
2020_kk_106_redo,1131.66094,1314.58236,0.7066421,0.001020087,182.9214201,106,0020-06-21,173
2020_kk_109,677.057488,879.2868365,0.70608395,0.001791765,202.2293486,109,0020-06-22,174
2020_kk_115_redo,1161.288562,1370.046771,0.707414955,0.001722051,208.7582083,115,0020-06-22,174
2020_kk_117a,787.8967304,1076.90178,0.70770996,0.002684923,289.0050495,117,0020-06-22,174
2020_kk_119,1515.149655,1796.960937,0.707808684,0.004097607,281.8112817,119,0020-06-22,174
2020_kk_120,1278.73246,1427.074284,0.710093641,0.003902095,148.3418231,120,0020-06-22,174
2020_kk_121,876.9020519,1093.908619,0.709211051,0.002433295,217.0065667,121,0020-06-22,174
2020_kk_126,1042.056236,1317.059671,0.707902377,0.001744021,275.0034347,126,0020-06-24,176
2020_kk_127,1108.228552,1403.01591,0.708814882,0.002134577,294.7873576,127,0020-06-24,176
2020_kk_128,1016.971158,1309.825115,0.707828096,0.002001243,292.8539577,128,0020-06-24,176
2020_kk_129_redo,1281.574148,1386.995941,0.70806355,0.003041793,105.4217936,129,0020-06-24,176
2020_kk_130_redo,950.395297,1092.087157,0.710437296,0.002584517,141.6918601,130,0020-06-24,176
2020_kk_131_redo,897.6927219,1073.04717,0.709998354,0.002434386,175.3544478,131,0020-06-24,176
2020_kk_133,688.8015162,827.9415501,0.70756023,0.001976859,139.1400339,133,0020-06-24,176
2020_kk_136,1076.595678,1221.907777,0.708014839,0.002225352,145.3120988,136,0020-06-24,176
2020_kk_138,695.7685847,881.6340841,0.707786739,0.002084542,185.8654995,138,0020-06-24,176
2020_kk_139,863.9444008,1021.750066,0.707567214,0.003088875,157.8056655,139,0020-06-24,176
2020_kk_140_redo,1085.464108,1249.95927,0.708312366,0.002172654,164.4951622,140,0020-06-24,176
2020_kk_143,657.4346125,879.5594743,0.705474622,0.001679059,222.1248618,143,0020-06-25,177
2020_kk_144,696.1855769,953.6755395,0.704454022,0.003205524,257.4899626,144,0020-06-25,177
2020_kk_145_redo,1342.687933,1551.312915,0.707758555,0.002745678,208.6249817,145,0020-06-25,177
2020_kk_146,757.499494,961.8398134,0.709377903,0.001266923,204.3403195,146,0020-06-25,177
2020_kk_148,1274.170757,1418.100966,0.709318607,0.001891057,143.9302097,148,0020-06-25,177
2020_kk_150,912.3512397,1075.04127,0.709303154,0.002856183,162.6900302,150,0020-06-25,177
2020_kk_152,797.0130602,1011.795276,0.704454275,0.002861608,214.7822157,152,0020-06-25,177
2020_kk_153,713.8411218,954.3334083,0.708854021,0.003164074,240.4922865,153,0020-06-25,177
2020_kk_154,846.253891,1047.999055,0.7073685,0.002408393,201.7451636,154,0020-06-25,177
2020_kk_155,759.0422962,1044.753146,0.708044282,0.002940629,285.7108496,155,0020-06-25,177
2020_kk_156,774.2654121,905.7146744,0.710042817,0.004464558,131.4492624,156,0020-06-25,177
2020_kk_157,1664.857843,1883.324089,0.706132593,0.001026697,218.4662464,157,0020-06-25,177
2020_kk_158,1301.126085,1436.980321,0.706404106,0.00447015,135.8542356,158,0020-06-25,177
2020_kk_166_redo,1027.157992,1220.311488,0.707700372,0.001424074,193.153496,166,0020-06-26,178
2020_kk_167_redo,1266.020934,1345.380884,0.709277724,0.001263378,79.35994949,167,0020-06-26,178
2020_kk_169,553.5696203,618.4850194,0.706869389,0.002202617,64.91539907,169,0020-06-26,178
2020_kk_172,670.6607594,794.497702,0.706307899,0.001732017,123.8369426,172,0020-06-26,178
2020_kk_173,821.5446963,1058.607425,0.706034463,0.002627276,237.0627282,173,0020-06-26,178
2020_kk_176,964.4492296,1253.10344,0.707670446,0.002903145,288.6542108,176,0020-06-26,178
2020_kk_178,1041.471372,1251.523089,0.707689221,0.002222904,210.0517167,178,0020-06-26,178
2020_kk_184,962.3909354,1223.104438,0.705751764,0.002170146,260.7135023,184,0020-06-27,179
2020_kk_186_redo,1235.963245,1404.881706,0.706165136,0.001215444,168.9184602,186,0020-06-27,179
2020_kk_187,805.4562401,949.0943702,0.708141253,0.003932646,143.6381301,187,0020-06-27,179
2020_kk_188,1013.180025,1114.06339,0.707548509,0.003461858,100.8833658,188,0020-06-27,179
2020_kk_190,1083.711432,1268.77369,0.707976309,0.003259623,185.0622578,190,0020-06-27,179
2020_kk_191,731.9581139,946.4176081,0.706088345,0.00260832,214.4594941,191,0020-06-27,179
2020_kk_193,815.6614057,977.6516509,0.709063882,0.003884742,161.9902452,193,0020-06-28,180
2020_kk_196,561.8505848,755.624274,0.706833456,0.002560795,193.7736892,196,0020-06-29,181
2020_kk_201,790.5286637,1060.080913,0.709405711,0.003216835,269.5522496,201,0020-06-29,181
2020_kk_203,1004.167797,1288.647876,0.709525927,0.003661407,284.4800788,203,0020-06-29,181
2020_kk_204,1210.203534,1493.55256,0.708775431,0.00411983,283.3490256,204,0020-06-29,181
2020_kk_205,867.7154422,1049.992217,0.707891689,0.003797985,182.2767748,205,0020-06-29,181
2020_kk_207_redo,1142.267843,1398.255406,0.710812028,0.002704525,255.987563,207,0020-06-29,181
2020_kk_209,516.8956562,772.6513578,0.707386296,0.002382728,255.7557016,209,0020-06-29,181
2020_kk_210,878.128019,1109.06713,0.708891775,0.00308772,230.9391115,210,0020-06-29,181
2020_kk_212,662.9705835,826.8932654,0.704773659,0.004085356,163.9226819,212,0020-06-30,182
2020_kk_218,1077.069836,1238.561846,0.706446467,0.001268355,161.4920103,218,0020-06-30,182
2020_kk_219,827.9528635,1103.542811,0.706235414,0.002658952,275.5899479,219,0020-06-30,182
2020_kk_226_redo,1049.018547,1306.884313,0.709080979,0.001341817,257.8657663,226,0020-07-01,183
2020_kk_233a,868.838244,1057.146083,0.708952304,0.001755878,188.3078386,233,0020-07-02,184
2020_kk_234,1444.867929,1623.30646,0.708445787,0.004201475,178.4385309,234,0020-07-02,184
2020_kk_234a,969.1070807,1148.278444,0.708260013,0.001190223,179.1713631,234,0020-07-02,184
2020_kk_236,450.1342553,900.0779575,0.708687274,0.004565731,449.9437022,236,0020-07-03,185
2020_kk_237,767.4317284,915.1165207,0.705177903,0.003082488,147.6847923,237,0020-07-03,185
2020_kk_237a,703.6146325,959.3472101,0.705427515,0.001310727,255.7325776,237,0020-07-03,185
2020_kk_238,1114.772667,1282.790722,0.707179078,0.003274206,168.0180544,238,0020-07-03,185
2020_kk_239,1046.089891,1269.206236,0.705519248,0.005065142,223.1163444,239,0020-07-03,185
2020_kk_239a,240.2698367,580.8797006,0.704837796,0.001658473,340.6098639,239,0020-07-03,185
2020_kk_241_sld18,1000.816765,1270.66925,0.708450755,0.005882481,269.8524856,241,0020-07-03,185
2020_kk_242_sld18,774.8879676,957.4280153,0.705759806,0.002542516,182.5400477,242,0020-07-04,186
2020_kk_244,1037.775367,1276.83759,0.706013783,0.00260248,239.0622228,244,0020-07-04,186
2020_kk_245,1756.729401,1865.437631,0.709541411,0.002951219,108.7082304,245,0020-07-04,186
2020_kk_246,1182.054993,1384.301333,0.707759691,0.001355028,202.2463396,246,0020-07-04,186
2020_kk_247_redo,1726.203843,1888.206332,0.710903653,0.001100411,162.0024884,247,0020-07-04,186
2020_kk_248,1028.66647,1199.37925,0.707665929,0.001404815,170.7127798,248,0020-07-04,186
2020_kk_249,1187.31274,1378.064394,0.70980547,0.003007864,190.7516539,249,0020-07-04,186
2020_kk_250,1102.314052,1243.114825,0.705168879,0.00166582,140.8007734,250,0020-07-04,186
2020_kk_250_redo,1161.442197,1352.403386,0.704958104,0.001884373,190.9611892,250,0020-07-04,186
2020_kk_251_sld20,1241.25977,1419.612617,0.70840063,0.00253137,178.3528461,251,0020-07-04,186
2020_kk_253_sld20,1007.39996,1233.853572,0.705877395,0.001285932,226.4536118,253,0020-07-04,186
2020_kk_255,1327.970675,1532.872012,0.705861546,0.001033204,204.9013375,255,0020-07-04,186
2020_kk_256_redo,1193.252451,1304.932775,0.706797525,0.002036963,111.6803242,256,0020-07-04,186
2020_kk_257,1449.838565,1619.335462,0.707590789,0.001183577,169.4968968,257,0020-07-05,187
2020_kk_258,1081.477932,1297.279303,0.708079345,0.001978557,215.8013708,258,0020-07-05,187
2020_kk_259,692.6081224,833.4356905,0.705698258,0.001511916,140.8275681,259,0020-07-05,187
2020_kk_261,1204.683937,1318.745464,0.708650274,0.001476358,114.0615274,261,0020-07-06,188
2020_kk_262,1024.819746,1273.817815,0.705893694,0.001213398,248.9980697,262,0020-07-06,188
2020_kk_263,1403.118619,1572.301914,0.704795424,0.001578471,169.1832948,263,0020-07-06,188
2020_kk_264,1479.336688,1655.064757,0.709107642,0.002535568,175.7280684,264,0020-07-06,188
2020_kk_266,1193.897512,1362.992569,0.708496022,0.002590644,169.0950565,266,0020-07-06,188
2020_kk_267_redo,1119.096035,1334.331417,0.705531999,0.003803665,215.2353825,267,0020-07-07,189
2020_kk_271,1215.865123,1428.092743,0.709381683,0.002272148,212.2276195,271,0020-07-07,189
2020_kk_272,1220.621782,1650.038526,0.706522353,0.001246918,429.4167444,272,0020-07-07,189
2020_kk_274,1077.651084,1282.159228,0.706007241,8.08E-04,204.5081438,274,0020-07-07,189
2020_kk_275,1124.465104,1377.728462,0.705463396,0.001400633,253.2633584,275,0020-07-07,189
2020_kk_276,1154.410045,1521.47005,0.709267586,0.001176806,367.0600056,276,0020-07-07,189
2020_kk_277,1601.23303,1846.126813,0.708998405,0.001251566,244.8937828,277,0020-07-07,189
2020_kk_279,1071.414979,1354.011565,0.708070402,0.001774323,282.5965861,279,0020-07-08,190
2020_kk_281,1129.079946,1465.306245,0.709179376,0.001329799,336.2262991,281,0020-07-08,190
2020_kk_282,413.3231998,707.3118643,0.70565068,9.80E-04,293.9886644,282,0020-07-08,190
2020_kk_283,1171.627169,1393.803631,0.709349451,0.001485463,222.1764619,283,0020-07-08,190
2020_kk_284,1064.531617,1451.072266,0.708582162,0.002441116,386.5406488,284,0020-07-09,191
2020_kk_285,939.6542921,1164.482497,0.70948624,0.001791286,224.8282052,285,0020-07-09,191
2020_kk_287,1010.990714,1169.048766,0.704597386,0.003074337,158.0580518,287,0020-07-09,191
2020_kk_289,1357.709509,1607.617571,0.70775515,0.001687745,249.9080626,289,0020-07-09,191
2020_kk_290,1020.33823,1240.076691,0.705695539,0.001418432,219.7384603,290,0020-07-09,191
2020_kk_293,1344.985592,1682.052632,0.707793275,0.001378007,337.0670396,293,0020-07-10,192
2020_kk_296,1482.694041,1730.981063,0.708696564,0.002398488,248.287022,296,0020-07-11,193
2020_kk_298,1262.990206,1478.989485,0.707140482,0.001186981,215.9992786,298,0020-07-11,193
2020_kk_299,1345.955236,1622.402026,0.70835602,0.001822726,276.4467903,299,0020-07-11,193
2020_kk_302,1202.503637,1469.115621,0.710111611,0.002513922,266.6119834,302,0020-07-11,193
2020_kk_303,1205.485248,1412.254267,0.707781322,0.001290856,206.769019,303,0020-07-11,193
2020_kk_305_redo,981.8575262,1277.81029,0.708032878,0.002415262,295.9527634,305,0020-07-11,193
2020_kk_306,1240.14819,1460.875084,0.707639791,0.001347464,220.7268936,306,0020-07-12,194
2020_kk_307,1139.677167,1387.936933,0.706024327,0.001330889,248.2597657,307,0020-07-12,194
2020_kk_308,1003.909846,1184.862476,0.708517792,0.001846158,180.9526302,308,0020-07-12,194
2020_kk_309,912.4045941,1183.969334,0.708737271,0.001714804,271.5647397,309,0020-07-12,194
2020_kk_310,1343.414272,1588.910236,0.70828745,0.001380147,245.4959647,310,0020-07-12,194
2020_kk_311,1390.507654,1678.546842,0.707513632,0.001344261,288.0391874,311,0020-07-12,194
2020_kk_312,961.0179502,1207.213261,0.705833781,0.001496417,246.1953107,312,0020-07-12,194
2020_kk_313,1110.743144,1369.170875,0.705994579,0.001221028,258.4277305,313,0020-07-12,194
2020_kk_314,1131.453043,1284.119215,0.70555773,0.001078162,152.6661729,314,0020-07-12,194
2020_kk_315_redo,1033.949685,1221.370854,0.708423078,0.002464494,187.4211692,315,0020-07-13,195
2020_kk_316,1302.26642,1613.051621,0.709308458,0.001398273,310.785201,316,0020-07-13,195
2020_kk_318,1035.889081,1265.103291,0.706012297,0.001304714,229.2142095,318,0020-07-13,195
2020_kk_319,1124.047121,1389.225148,0.708991174,0.001399891,265.1780268,319,0020-07-13,195
2020_kk_320_redo,1240.202832,1474.919445,0.705904995,0.001709363,234.7166129,320,0020-07-13,195
2020_kk_321,287.8705155,515.7003394,0.706009081,8.34E-04,227.8298239,321,0020-07-14,196
2020_kk_322,1122.462128,1192.505689,0.705392472,0.001104174,70.04356048,322,0020-07-14,196
2020_kk_323,1338.952665,1557.560392,0.70919622,0.001903909,218.6077264,323,0020-07-14,196
2020_kk_324,1523.988445,1746.440212,0.708468715,0.00267339,222.451767,324,0020-07-14,196
2020_kk_325,1173.700755,1417.034907,0.708356532,0.002190929,243.3341517,325,0020-07-14,196
2020_kk_326,1401.0513,1751.248515,0.707891318,0.001270564,350.1972148,326,0020-07-14,196
2020_kk_327,1095.346165,1281.822915,0.70756423,0.001033954,186.4767497,327,0020-07-14,196
2020_kk_328,1455.623405,1618.091121,0.705811081,0.00114387,162.4677159,328,0020-07-15,197
2020_kk_329,1162.496581,1309.492839,0.706419074,0.00112757,146.9962587,329,0020-07-15,197
2020_kk_330,1009.811082,1233.386618,0.705644147,0.001097346,223.5755358,330,0020-07-15,197
2020_kk_331,1076.500478,1311.42767,0.705578009,0.001028402,234.9271913,331,0020-07-15,197
2020_kk_332,1060.276631,1242.242187,0.704769853,0.001479551,181.9655554,332,0020-07-16,198
2020_kk_333,1506.663326,1730.189621,0.707085904,0.001232276,223.5262954,333,0020-07-16,198
2020_kk_335,1423.670681,1672.995006,0.707367323,0.001118301,249.3243252,335,0020-07-16,198
2020_kk_336,1437.201452,1587.304342,0.709254769,0.001674948,150.1028902,336,0020-07-17,199
2020_kk_337,1140.543453,1348.446763,0.705577759,0.001064867,207.9033096,337,0020-07-17,199
2020_kk_338,1128.859175,1316.260281,0.705422755,0.001213281,187.401106,338,0020-07-17,199
2020_kk_339,1325.935963,1585.089903,0.709142005,0.002249256,259.1539396,339,0020-07-18,200
2020_kk_340,977.6363111,1203.559558,0.705980463,8.47E-04,225.9232472,340,0020-07-19,201
2020_kk_341,1209.206431,1471.751968,0.70681075,7.20E-04,262.5455373,341,0020-07-24,206
2020_kk_342,1219.421694,1420.289331,0.705790315,0.001157866,200.8676367,342,0020-07-28,210
2020_kk_343,750.3926045,926.1246001,0.705292153,0.001023258,175.7319956,343,0020-07-29,211
2020_kk_344,1470.093678,1718.441345,0.705813554,0.001052368,248.3476677,344,0020-08-01,214
2020_kk_345,1228.059188,1454.242442,0.709196903,7.62E-04,226.1832541,345,0020-08-01,214
