reachid,Str_Order,iso_pred,assignment_sum,assignment_rescale,assignment_norm,assignment_individuals,TribID,reach_length_m,trib_total_assignment_rescale,trib_total_assignment_individuals,n_reaches,fishperMeter,fishperMeter_basin,fishperMeter_norm
3823,1,0.706654913,0,0,0,0,NA,1635.5316778221845,0,0,NA,NA,NA,NA
3824,2,0.705322712,0,0,0,0,NA,4297.079760309977,0,0,NA,NA,NA,NA
3825,3,0.706725985,0,0,0,0,3_5070_3,554.2777523029191,0,0,16,0,0,0
3826,1,0.706949964,0,0,0,0,NA,1102.5466264988338,0,0,NA,NA,NA,NA
3827,1,0.707712635,0,0,0,0,NA,1725.1849593683,0,0,NA,NA,NA,NA
3910,2,0.707547546,0,0,0,0,NA,4033.62662359964,0,0,NA,NA,NA,NA
3911,1,0.706673725,0,0,0,0,NA,383.2493947164054,0,0,NA,NA,NA,NA
3912,2,0.707519483,0,0,0,0,NA,249.22418852914302,0,0,NA,NA,NA,NA
3913,1,0.704615847,0,0,0,0,NA,215.8558112729868,0,0,NA,NA,NA,NA
3914,1,0.707346621,0,0,0,0,NA,537.1290796659289,0,0,NA,NA,NA,NA
3915,2,0.705235396,0,0,0,0,NA,1818.746325038845,0,0,NA,NA,NA,NA
3919,2,0.707481183,0,0,0,0,NA,3942.017971773835,0,0,NA,NA,NA,NA
3920,2,0.70783138,0,0,0,0,NA,2253.9443214735406,0,0,NA,NA,NA,NA
4979,3,0.708245181,0,0,0,0,3_4922_3,6378.261705739949,0,0,4,0,0,0
4980,1,0.707924402,0,0,0,0,NA,42.60711041504622,0,0,NA,NA,NA,NA
4981,1,0.708298415,0,0,0,0,NA,880.8071298511369,0,0,NA,NA,NA,NA
4982,2,0.706737314,0,0,0,0,NA,545.4060005807071,0,0,NA,NA,NA,NA
4983,1,0.706780959,0,0,0,0,NA,797.2489729381522,0,0,NA,NA,NA,NA
4984,2,0.706720064,0,0,0,0,NA,1346.7491879476133,0,0,NA,NA,NA,NA
4985,1,0.707649931,0,0,0,0,NA,4299.1035592312855,0,0,NA,NA,NA,NA
4986,4,0.708189807,0,0,0,0,4_5188_4,8823.65953187181,0,0,4,0,0,0
4308,6,0.70784057,0,0,0,0,6_3805_6,1562.9269301283246,0,0,13,0,0,0
4988,1,0.706977377,0,0,0,0,NA,2410.676603599184,0,0,NA,NA,NA,NA
4989,2,0.706729579,0,0,0,0,NA,1449.0337375192464,0,0,NA,NA,NA,NA
4990,3,0.705543032,0,0,0,0,3_5450_3,348.13351326562895,0,0,5,0,0,0
4312,2,0.707325162,0,0,0,0,NA,2223.251479026635,0,0,NA,NA,NA,NA
4313,3,0.707721421,0,0,0,0,3_4870_3,2929.7459407723495,2.384744052337192e-4,47.4025114259273,5,0.0022198213857928346,2.3847440523371902e-4,0.0054028057143677075
4314,2,0.707685091,0,0,0,0,NA,99.1780531395217,0,0,NA,NA,NA,NA
4315,1,0.707068187,0,0,0,0,NA,2539.3208682022723,0,0,NA,NA,NA,NA
3058,1,0.706617551,0,0,0,0,NA,471.9362700735857,0,0,NA,NA,NA,NA
3059,1,0.707864685,0,0,0,0,NA,1598.5244272200664,0,0,NA,NA,NA,NA
3060,1,0.70683953,0,0,0,0,NA,252.59806626487318,0,0,NA,NA,NA,NA
3064,6,0.707024003,0,0,0,0,6_1788_6,1507.2028779541529,0,0,29,0,0,0
3065,2,0.707900701,0,0,0,0,NA,1333.5752833909082,0,0,NA,NA,NA,NA
3066,1,0.707224101,0,0,0,0,NA,2954.901908055227,0,0,NA,NA,NA,NA
3067,1,0.707278467,0,0,0,0,NA,4909.03362746428,0,0,NA,NA,NA,NA
3068,3,0.708105868,0,0,0,0,3_2971_3,3783.6373109156966,0,0,3,0,0,0
3069,1,0.707994225,0,0,0,0,NA,955.8057734158666,0,0,NA,NA,NA,NA
3070,1,0.707246378,0,0,0,0,NA,831.1808314230304,0,0,NA,NA,NA,NA
3071,1,0.705247076,0,0,0,0,NA,5890.549367089494,0,0,NA,NA,NA,NA
3072,7,0.70894021,0,0,0,0,7thOrderTrib_3072,652.272552486848,0,0,1,0,0,0
3073,3,0.707314296,0,0,0,0,3_2930_3,559.853111204819,0,0,4,0,0,0
3074,5,0.706843292,0,0,0,0,5_3085_5,1317.3383209828328,0,0,9,0,0,0
3075,3,0.7072482,0,0,0,0,3_3075_3,2874.5672422702264,0,0,3,0,0,0
3076,1,0.705543585,0,0,0,0,NA,989.4012293917268,0,0,NA,NA,NA,NA
3077,2,0.707404668,0,0,0,0,NA,1177.9476286005522,0,0,NA,NA,NA,NA
3078,1,0.704535778,0,0,0,0,NA,29.492815398271148,0,0,NA,NA,NA,NA
3082,2,0.707867752,0,0,0,0,NA,4159.140072973033,0,0,NA,NA,NA,NA
3083,2,0.706494863,0,0,0,0,NA,103.9801615883909,0,0,NA,NA,NA,NA
3084,1,0.70453642,0,0,0,0,NA,303.14697460538457,0,0,NA,NA,NA,NA
3085,5,0.706853043,0,0,0,0,5_3085_5,1444.9768270575335,0,0,9,0,0,0
3086,1,0.707108069,0,0,0,0,NA,2005.9879727498337,0,0,NA,NA,NA,NA
3087,1,0.705186889,0,0,0,0,NA,1940.957275903043,0,0,NA,NA,NA,NA
3088,4,0.70695469,12.255007240924993,4.962861289851368e-4,0.3091488055932241,98.64877900289156,4_2547_4,1053.4660192763517,0.0038690924898786045,769.0749905831296,10,0.03338684187620765,0.0038690924898786005,0.0876570170842702
3089,1,0.706793415,0,0,0,0,NA,657.7645727689394,0,0,NA,NA,NA,NA
3090,2,0.706504855,0,0,0,0,NA,4505.638768532204,0,0,NA,NA,NA,NA
3094,4,0.706163474,0,0,0,0,4_6299_4,4100.943501056076,0.00875477229499834,1740.2211081660005,39,0.014280951258799133,0.008754772294998336,0.19834553623080836
3095,1,0.707623638,0,0,0,0,NA,7337.46775831556,0,0,NA,NA,NA,NA
3096,7,0.708932172,0,0,0,0,7thOrderTrib_3096,817.7976629402681,0,0,1,0,0,0
3097,1,0.708080349,0,0,0,0,NA,1769.1700293024462,0,0,NA,NA,NA,NA
3098,1,0.706840191,0,0,0,0,NA,825.3955955680563,0,0,NA,NA,NA,NA
3099,1,0.707766866,0,0,0,0,NA,1974.1364020248907,0,0,NA,NA,NA,NA
3352,1,0.706739626,0,0,0,0,NA,729.560977091343,0,0,NA,NA,NA,NA
3353,1,0.707347333,0,0,0,0,NA,2467.413260632199,0,0,NA,NA,NA,NA
3354,1,0.706702708,0,0,0,0,NA,411.20468015727016,0,0,NA,NA,NA,NA
3562,1,0.707284547,0,0,0,0,NA,113.0684259839632,0,0,NA,NA,NA,NA
3563,2,0.707838365,0,0,0,0,NA,1394.5170949197877,0,0,NA,NA,NA,NA
3564,1,0.707231241,0,0,0,0,NA,1166.6417699615179,0,0,NA,NA,NA,NA
3118,4,0.706231292,0,0,0,0,4_6299_4,1012.3949280937032,0.00875477229499834,1740.2211081660005,39,0.014280951258799133,0.008754772294998336,0.19834553623080836
3119,1,0.706993817,0,0,0,0,NA,297.056580075311,0,0,NA,NA,NA,NA
3120,1,0.707955378,0,0,0,0,NA,3282.024101858743,0,0,NA,NA,NA,NA
3121,1,0.704500625,0,0,0,0,NA,3705.326331391657,0,0,NA,NA,NA,NA
3122,7,0.708920173,0,0,0,0,7thOrderTrib_3122,296.31869335446186,0,0,1,0,0,0
3123,1,0.70659336,0,0,0,0,NA,1672.0503895847294,0,0,NA,NA,NA,NA
3127,1,0.704457152,0,0,0,0,NA,1684.8233078940293,0,0,NA,NA,NA,NA
3128,1,0.707252336,0,0,0,0,NA,2727.7461115739616,0,0,NA,NA,NA,NA
3129,1,0.706765108,0,0,0,0,NA,2815.144513410448,0,0,NA,NA,NA,NA
3130,4,0.706652464,0,0,0,0,4_6299_4,296.51959417582685,0.00875477229499834,1740.2211081660005,39,0.014280951258799133,0.008754772294998336,0.19834553623080836
3131,1,0.707863657,0,0,0,0,NA,1277.2887315143198,0,0,NA,NA,NA,NA
3132,1,0.705815961,0,0,0,0,NA,232.62151864875776,0,0,NA,NA,NA,NA
3133,4,0.706652348,0,0,0,0,4_6299_4,2060.577607420315,0.00875477229499834,1740.2211081660005,39,0.014280951258799133,0.008754772294998336,0.19834553623080836
3134,2,0.708102075,0,0,0,0,NA,2244.6681935431325,0,0,NA,NA,NA,NA
3135,1,0.707191126,0,0,0,0,NA,3909.407220444805,0,0,NA,NA,NA,NA
3136,2,0.706814341,0,0,0,0,NA,1241.271003409265,0,0,NA,NA,NA,NA
3137,1,0.708117998,0,0,0,0,NA,532.6925999569514,0,0,NA,NA,NA,NA
3138,3,0.706848659,0,0,0,0,3_3138_3,944.4962286818106,0,0,3,0,0,0
3139,1,0.707423178,0,0,0,0,NA,1607.9405932992875,0,0,NA,NA,NA,NA
3140,5,0.706808598,0,0,0,0,5_3085_5,929.9205333385602,0,0,9,0,0,0
3141,4,0.706809748,0,0,0,0,4_3272_4,3879.7026605095675,0,0,7,0,0,0
3145,4,0.706698673,0,0,0,0,4_3272_4,910.6400884029679,0,0,7,0,0,0
3146,1,0.706721435,0,0,0,0,NA,206.43347639543816,0,0,NA,NA,NA,NA
3147,1,0.707310157,0,0,0,0,NA,1666.6563452744736,0,0,NA,NA,NA,NA
3148,1,0.70785523400000006,0,0,0,0,NA,242.45032338583854,0,0,NA,NA,NA,NA
3149,2,0.706716256,0,0,0,0,NA,382.9561737386084,0,0,NA,NA,NA,NA
3150,5,0.706315629,0,0,0,0,5_7623_5,2482.042968506929,0.02397846000907963,4766.294409844792,53,0.026333718288136528,0.0239784600090796,0.5432489102208902
3151,2,0.707076063,0,0,0,0,NA,1609.601625019127,0,0,NA,NA,NA,NA
3152,1,0.706984753,0,0,0,0,NA,577.1435301926379,0,0,NA,NA,NA,NA
3153,2,0.705042422,0,0,0,0,NA,5608.449485786789,0,0,NA,NA,NA,NA
3154,2,0.707863073,0,0,0,0,NA,1356.6251904576386,0,0,NA,NA,NA,NA
3155,2,0.706819642,0,0,0,0,NA,717.8057517523324,0,0,NA,NA,NA,NA
3156,6,0.706969722,0,0,0,0,6_1788_6,733.2602388130667,0,0,29,0,0,0
3157,2,0.70672362,0,0,0,0,NA,4634.02376615433,0,0,NA,NA,NA,NA
3158,2,0.706729439,0,0,0,0,NA,1691.1503897951827,0,0,NA,NA,NA,NA
3159,1,0.706846217,0,0,0,0,NA,1196.6115957414918,0,0,NA,NA,NA,NA
3160,3,0.708007074,0,0,0,0,3_2981_3,2297.3331023166215,0,0,18,0,0,0
3161,4,0.706898001,11.79240391517408,4.7755226703963846e-4,0.29747902337214455,94.92497432853708,4_2547_4,1527.9223794202508,0.0038690924898786045,769.0749905831296,10,0.03338684187620765,0.0038690924898786005,0.0876570170842702
3162,1,0.70682869,0,0,0,0,NA,1098.5606797048242,0,0,NA,NA,NA,NA
3166,4,0.70671546,0,0,0,0,4_3272_4,2480.9952618880193,0,0,7,0,0,0
3167,3,0.704426787,0,0,0,0,3_3690_3,5253.178496768165,0,0,3,0,0,0
3168,6,0.706965828,0,0,0,0,6_1788_6,394.7882076246827,0,0,29,0,0,0
3169,3,0.707994127,0,0,0,0,3_2981_3,1652.410566576524,0,0,18,0,0,0
3170,2,0.707693929,0,0,0,0,NA,3932.1515980176105,0,0,NA,NA,NA,NA
3171,1,0.70452251,0,0,0,0,NA,326.3039375438542,0,0,NA,NA,NA,NA
3172,5,0.704951895,8.107765334907217,3.28336931482488e-4,0.2045291300152284,65.26484521850007,5_4129_5,4255.814288882304,0.011015458760713108,2189.5867997019873,38,0.024068418108671275,0.011015458760713099,0.24956298132051083
3173,6,0.706959434,0,0,0,0,6_1788_6,433.1585036971713,0,0,29,0,0,0
3174,1,0.706621313,0,0,0,0,NA,1484.7035604498599,0,0,NA,NA,NA,NA
3175,1,0.706902264,0,0,0,0,NA,1826.4165723111535,0,0,NA,NA,NA,NA
3176,4,0.706269013,0,0,0,0,4_6299_4,1708.5304818636114,0.00875477229499834,1740.2211081660005,39,0.014280951258799133,0.008754772294998336,0.19834553623080836
3177,1,0.707809766,0,0,0,0,NA,3534.84589275597,0,0,NA,NA,NA,NA
3181,1,0.707085898,0,0,0,0,NA,636.6295964984412,0,0,NA,NA,NA,NA
3182,2,0.707731753,0,0,0,0,NA,250.77454155696057,0,0,NA,NA,NA,NA
3183,1,0.706793211,0,0,0,0,NA,2128.4706067717943,0,0,NA,NA,NA,NA
3199,1,0.707355299,0,0,0,0,NA,3687.0480305810156,0,0,NA,NA,NA,NA
3200,3,0.706838986,0,0,0,0,3_3138_3,1322.1912745778445,0,0,3,0,0,0
3201,1,0.707529951,0,0,0,0,NA,4362.263918507819,0,0,NA,NA,NA,NA
3202,2,0.706822619,0,0,0,0,NA,126.30909820066015,0,0,NA,NA,NA,NA
3203,4,0.706513538,0,0,0,0,4_6299_4,780.3324689655735,0.00875477229499834,1740.2211081660005,39,0.014280951258799133,0.008754772294998336,0.19834553623080836
3204,3,0.706827329,0,0,0,0,3_3657_3,4752.7414622187525,0,0,12,0,0,0
3205,3,0.707259497,0,0,0,0,3_3075_3,1880.6700786056974,0,0,3,0,0,0
3206,1,0.706894138,0,0,0,0,NA,2896.8727892535994,0,0,NA,NA,NA,NA
3207,1,0.706820563,0,0,0,0,NA,349.5622088257195,0,0,NA,NA,NA,NA
3208,1,0.708049789,0,0,0,0,NA,496.82392454926895,0,0,NA,NA,NA,NA
3209,1,0.707736126,0,0,0,0,NA,394.37486170220245,0,0,NA,NA,NA,NA
3210,2,0.706578826,0,0,0,0,NA,1432.34808624588,0,0,NA,NA,NA,NA
3211,3,0.707717286,0,0,0,0,3_3211_3,6427.444347814554,0,0,8,0,0,0
3212,2,0.705324147,0,0,0,0,NA,3145.5693917741237,0,0,NA,NA,NA,NA
3213,1,0.707904981,0,0,0,0,NA,3091.9645049429623,0,0,NA,NA,NA,NA
3214,1,0.70772804,0,0,0,0,NA,4352.03423196074,0,0,NA,NA,NA,NA
3215,3,0.707848971,0,0,0,0,3_2979_3,4644.032834019724,0,0,3,0,0,0
3216,1,0.706779956,0,0,0,0,NA,50.06900210148265,0,0,NA,NA,NA,NA
3226,3,0.706747263,0,0,0,0,3_3807_3,2402.336020227157,0,0,8,0,0,0
3227,1,0.707304198,0,0,0,0,NA,282.3446539587568,0,0,NA,NA,NA,NA
3228,1,0.707991149,0,0,0,0,NA,1068.2126920655105,0,0,NA,NA,NA,NA
3229,2,0.706954437,0,0,0,0,NA,8608.822720213793,0,0,NA,NA,NA,NA
3230,1,0.704956048,0,0,0,0,NA,4441.740253029284,0,0,NA,NA,NA,NA
3231,3,0.707264002,0,0,0,0,3_5157_3,2987.8331497916206,0.0037597459080460356,747.3397331259425,13,0.014887855523765236,0.003759745908046032,0.08517969321132636
3232,1,0.707771568,0,0,0,0,NA,160.85992134937527,0,0,NA,NA,NA,NA
3233,2,0.707686859,0,0,0,0,NA,3697.1035337749845,0,0,NA,NA,NA,NA
3234,1,0.70668682,0,0,0,0,NA,3942.5752330827745,0,0,NA,NA,NA,NA
3243,1,0.706847112,0,0,0,0,NA,132.37329173530603,0,0,NA,NA,NA,NA
3244,1,0.706607416,0,0,0,0,NA,1777.4285158062366,0,0,NA,NA,NA,NA
3245,1,0.707734272,0,0,0,0,NA,337.8637192167772,0,0,NA,NA,NA,NA
3246,2,0.708057266,0,0,0,0,NA,1186.5221823080142,0,0,NA,NA,NA,NA
3253,2,0.706725874,0,0,0,0,NA,1987.5448098026984,0,0,NA,NA,NA,NA
3254,4,0.708073336,13.075198741620031,5.295010962963865e-4,0.32983922362503326,105.25105091521792,4_6268_4,6527.040746303178,0.011134229919746889,2213.195418067768,17,0.03323077700423098,0.01113422991974688,0.25225382563187787
3255,2,0.706550748,0,0,0,0,NA,6969.6670589978,0,0,NA,NA,NA,NA
3349,2,0.706980321,0,0,0,0,NA,74.98455474593302,0,0,NA,NA,NA,NA
3350,3,0.706560028,9.966661132836135,4.0361589147037687e-4,0.251422241080303,80.22834521113269,3_3297_3,1529.8390766760792,0.001482807667623748,294.7436113242429,9,0.017890909238055693,0.0014828076676237471,0.033594052712257585
3351,2,0.706965651,0,0,0,0,NA,2091.028524162115,0,0,NA,NA,NA,NA
3703,1,0.708180969,0,0,0,0,NA,736.5742095735244,0,0,NA,NA,NA,NA
3704,2,0.705237727,0,0,0,0,NA,2733.782747934435,0,0,NA,NA,NA,NA
3705,1,0.706917924,0,0,0,0,NA,2436.9633940182607,0,0,NA,NA,NA,NA
4282,1,0.707319219,0,0,0,0,NA,2865.9401336983806,0,0,NA,NA,NA,NA
4283,1,0.704772166,0,0,0,0,NA,3104.4649285020814,0,0,NA,NA,NA,NA
4284,6,0.70774569,0,0,0,0,6_3805_6,768.4009814565187,0,0,13,0,0,0
3415,1,0.706740957,0,0,0,0,NA,2323.1602011192217,0,0,NA,NA,NA,NA
3416,2,0.704525149,0,0,0,0,NA,1155.9403955443006,0,0,NA,NA,NA,NA
3417,1,0.706908736,0,0,0,0,NA,339.03094960432077,0,0,NA,NA,NA,NA
3418,1,0.704513013,0,0,0,0,NA,1748.2969839913144,0,0,NA,NA,NA,NA
3419,3,0.704443444,0,0,0,0,3_3690_3,3500.444084330803,0,0,3,0,0,0
3420,1,0.70687483,0,0,0,0,NA,698.980059154728,0,0,NA,NA,NA,NA
3475,2,0.706740241,0,0,0,0,NA,2841.9432605687516,0,0,NA,NA,NA,NA
3476,1,0.706378428,0,0,0,0,NA,6380.8988387581985,0,0,NA,NA,NA,NA
3477,7,0.70889474,0,0,0,0,7thOrderTrib_3477,314.3350090390794,0,0,1,0,0,0
3553,1,0.707699315,0,0,0,0,NA,1460.8033870277277,0,0,NA,NA,NA,NA
3554,1,0.706956792,0,0,0,0,NA,1238.692526801023,0,0,NA,NA,NA,NA
3555,2,0.707523561,0,0,0,0,NA,2862.523282467589,0,0,NA,NA,NA,NA
3256,2,0.706666709,0,0,0,0,NA,151.5604186257488,0,0,NA,NA,NA,NA
3257,1,0.707135177,0,0,0,0,NA,5558.254901257844,0,0,NA,NA,NA,NA
3258,1,0.707490345,0,0,0,0,NA,8307.06924828042,0,0,NA,NA,NA,NA
3259,7,0.708903752,0,0,0,0,7thOrderTrib_3259,2841.5126986052924,0,0,1,0,0,0
3260,1,0.706865306,0,0,0,0,NA,1995.842043626675,0,0,NA,NA,NA,NA
3261,5,0.706928016,0,0,0,0,5_3274_5,1178.4344166261108,0,0,20,0,0,0
3262,2,0.706862688,0,0,0,0,NA,1149.5811507880378,0,0,NA,NA,NA,NA
3263,1,0.706855223,0,0,0,0,NA,97.37465856771578,0,0,NA,NA,NA,NA
3264,2,0.70505264,0,0,0,0,NA,2243.3057020031592,0,0,NA,NA,NA,NA
3265,2,0.70658288,0,0,0,0,NA,1158.8942801868077,0,0,NA,NA,NA,NA
3266,2,0.707409376,0,0,0,0,NA,627.6780500747441,0,0,NA,NA,NA,NA
3267,2,0.706668721,0,0,0,0,NA,752.3886948679752,0,0,NA,NA,NA,NA
3276,1,0.705129678,0,0,0,0,NA,965.084792790771,0,0,NA,NA,NA,NA
3286,2,0.706893397,0,0,0,0,NA,3165.4165177532886,0,0,NA,NA,NA,NA
3287,1,0.707375004,0,0,0,0,NA,1232.7277322715233,0,0,NA,NA,NA,NA
3288,3,0.707795959,0,0,0,0,3_2979_3,6884.996600723708,0,0,3,0,0,0
3289,2,0.707344096,0,0,0,0,NA,3709.994924946006,0,0,NA,NA,NA,NA
3290,2,0.707722058,0,0,0,0,NA,857.8807040345192,0,0,NA,NA,NA,NA
3291,4,0.70572094,4.246709735928741,1.7197730644576018e-4,0.10712888346399647,34.18461711144953,4_6299_4,796.0153364932617,0.00875477229499834,1740.2211081660005,39,0.014280951258799133,0.008754772294998336,0.19834553623080836
3292,1,0.706691595,0,0,0,0,NA,506.2043713215942,0,0,NA,NA,NA,NA
3293,7,0.708895558,0,0,0,0,7thOrderTrib_3293,345.1295134680191,0,0,1,0,0,0
3294,1,0.706710508,0,0,0,0,NA,906.9605300796527,0,0,NA,NA,NA,NA
3295,2,0.706698712,0,0,0,0,NA,1321.0116386288137,0,0,NA,NA,NA,NA
3296,1,0.704525462,0,0,0,0,NA,1174.5444658735503,0,0,NA,NA,NA,NA
3297,3,0.706588951,0,0,0,0,3_3297_3,3731.4437379103556,0.001482807667623748,294.7436113242429,9,0.017890909238055693,0.0014828076676237471,0.033594052712257585
3298,1,0.704933623,0,0,0,0,NA,4413.363861285349,0,0,NA,NA,NA,NA
3299,1,0.707992875,0,0,0,0,NA,826.9240184314822,0,0,NA,NA,NA,NA
3300,2,0.706809913,0,0,0,0,NA,2416.7277565205422,0,0,NA,NA,NA,NA
3301,2,0.707627779,0,0,0,0,NA,9289.398388460631,0,0,NA,NA,NA,NA
3302,1,0.707663761,0,0,0,0,NA,3678.2964678518892,0,0,NA,NA,NA,NA
3303,1,0.707145577,0,0,0,0,NA,318.89001495838045,0,0,NA,NA,NA,NA
3304,4,0.706886765,11.664545415464922,4.7237443249160147e-4,0.29425362319954995,93.8957554440856,4_2547_4,4301.546169141452,0.0038690924898786045,769.0749905831296,10,0.03338684187620765,0.0038690924898786005,0.0876570170842702
3305,2,0.708079346,0,0,0,0,NA,3239.812420686599,0,0,NA,NA,NA,NA
3306,1,0.706668873,0,0,0,0,NA,459.1416602254183,0,0,NA,NA,NA,NA
3310,2,0.706872865,0,0,0,0,NA,891.3688687668388,0,0,NA,NA,NA,NA
3311,2,0.706678093,0,0,0,0,NA,2228.0419350956277,0,0,NA,NA,NA,NA
3312,2,0.706953061,0,0,0,0,NA,1129.2799804094293,0,0,NA,NA,NA,NA
3313,1,0.706966023,0,0,0,0,NA,1011.7350379227313,0,0,NA,NA,NA,NA
3314,5,0.706426987,19.468427680314985,7.884051327709653e-4,0.4911168998781563,156.71444186141585,5_7623_5,3151.6865828804443,0.02397846000907963,4766.294409844792,53,0.026333718288136528,0.0239784600090796,0.5432489102208902
3315,1,0.706793235,0,0,0,0,NA,4240.067361033217,0,0,NA,NA,NA,NA
3316,1,0.707496971,0,0,0,0,NA,1114.7110598558097,0,0,NA,NA,NA,NA
3317,1,0.704544098,0,0,0,0,NA,830.5523313499369,0,0,NA,NA,NA,NA
3318,2,0.706309094,0,0,0,0,NA,1830.8173759420104,0,0,NA,NA,NA,NA
3319,1,0.707800317,0,0,0,0,NA,231.03926271904552,0,0,NA,NA,NA,NA
3320,1,0.707725295,0,0,0,0,NA,613.7095663284532,0,0,NA,NA,NA,NA
3321,3,0.706767517,0,0,0,0,3_3807_3,800.2570277819149,0,0,8,0,0,0
3322,2,0.707599984,0,0,0,0,NA,732.9238903897854,0,0,NA,NA,NA,NA
3323,2,0.707204081,0,0,0,0,NA,6826.515970759933,0,0,NA,NA,NA,NA
3324,1,0.707688645,0,0,0,0,NA,4448.761688996696,0,0,NA,NA,NA,NA
3325,2,0.707843966,0,0,0,0,NA,2798.835058053142,0,0,NA,NA,NA,NA
3326,3,0.70777132,0,0,0,0,3_3211_3,3466.3201981211746,0,0,8,0,0,0
3327,4,0.705709423,4.2287492640475195,1.7124996839614143e-4,0.10667580674842927,34.04004121797462,4_6299_4,3646.9152034542153,0.00875477229499834,1740.2211081660005,39,0.014280951258799133,0.008754772294998336,0.19834553623080836
3723,2,0.706116899,0,0,0,0,NA,3104.8398274093556,0,0,NA,NA,NA,NA
3505,1,0.706746775,0,0,0,0,NA,1866.3131808846413,0,0,NA,NA,NA,NA
3506,2,0.705058141,0,0,0,0,NA,2762.159675472786,0,0,NA,NA,NA,NA
3507,1,0.707312799,0,0,0,0,NA,226.50470277605888,0,0,NA,NA,NA,NA
3508,3,0.706617685,0,0,0,0,3_3867_3,514.3378845492509,0,0,24,0,0,0
3509,1,0.707340588,0,0,0,0,NA,825.5307133106592,0,0,NA,NA,NA,NA
3510,7,0.708894712,0,0,0,0,7thOrderTrib_3510,182.0113289879311,0,0,1,0,0,0
3511,1,0.706893775,0,0,0,0,NA,225.70710292803352,0,0,NA,NA,NA,NA
3512,2,0.707304658,0,0,0,0,NA,641.8872112873922,0,0,NA,NA,NA,NA
3513,3,0.706925801,0,0,0,0,3_3657_3,993.209353932119,0,0,12,0,0,0
3514,1,0.707317922,0,0,0,0,NA,801.6721974691872,0,0,NA,NA,NA,NA
3515,1,0.706942974,0,0,0,0,NA,1501.4488124922448,0,0,NA,NA,NA,NA
3516,1,0.7045416,0,0,0,0,NA,1851.6403701471809,0,0,NA,NA,NA,NA
3517,1,0.706890975,0,0,0,0,NA,281.428177518164,0,0,NA,NA,NA,NA
3518,1,0.70745378,0,0,0,0,NA,6342.327938840831,0,0,NA,NA,NA,NA
3519,1,0.708060014,0,0,0,0,NA,3954.6824688716606,0,0,NA,NA,NA,NA
3577,1,0.706694061,0,0,0,0,NA,6284.849119332285,0,0,NA,NA,NA,NA
3578,1,0.706778799,0,0,0,0,NA,92.88535360623317,0,0,NA,NA,NA,NA
3579,1,0.707301937,0,0,0,0,NA,6371.154052400416,0,0,NA,NA,NA,NA
3343,2,0.708016256,0,0,0,0,NA,3122.504557240161,0,0,NA,NA,NA,NA
3344,3,0.706870716,0,0,0,0,3_3657_3,2870.579008364699,0,0,12,0,0,0
3345,1,0.706869357,0,0,0,0,NA,468.9697741985874,0,0,NA,NA,NA,NA
3424,1,0.706867565,0,0,0,0,NA,152.36112605508342,0,0,NA,NA,NA,NA
3425,1,0.706934801,0,0,0,0,NA,2100.3642822443817,0,0,NA,NA,NA,NA
3426,2,0.706725148,0,0,0,0,NA,820.7762651692058,0,0,NA,NA,NA,NA
3427,1,0.708121121,0,0,0,0,NA,578.3836364602435,0,0,NA,NA,NA,NA
3428,1,0.706774889,0,0,0,0,NA,1744.9874034928043,0,0,NA,NA,NA,NA
3429,1,0.706937862,0,0,0,0,NA,1363.1902876919942,0,0,NA,NA,NA,NA
3724,1,0.706931935,0,0,0,0,NA,1769.021813060525,0,0,NA,NA,NA,NA
3725,2,0.707822228,0,0,0,0,NA,3907.4111517947335,0,0,NA,NA,NA,NA
3726,1,0.706806467,0,0,0,0,NA,244.88220296231867,0,0,NA,NA,NA,NA
3793,1,0.704559233,0,0,0,0,NA,4086.420981597832,0,0,NA,NA,NA,NA
3794,1,0.707458339,0,0,0,0,NA,705.9449303131113,0,0,NA,NA,NA,NA
3795,1,0.706854224,0,0,0,0,NA,521.4478418486519,0,0,NA,NA,NA,NA
3796,1,0.70663424,0,0,0,0,NA,1153.5552071267143,0,0,NA,NA,NA,NA
3797,3,0.706766804,0,0,0,0,3_3867_3,1522.3443983402578,0,0,24,0,0,0
3798,4,0.705217527,6.3884969466957235,2.587124068863202e-4,0.1611583054811702,51.425299966421406,4_6299_4,872.1960211894724,0.00875477229499834,1740.2211081660005,39,0.014280951258799133,0.008754772294998336,0.19834553623080836
3853,3,0.706825867,0,0,0,0,3_3867_3,193.32132534832135,0,0,24,0,0,0
3854,1,0.705364274,0,0,0,0,NA,2682.4840476297013,0,0,NA,NA,NA,NA
3855,1,0.706803996,0,0,0,0,NA,97.17946342596439,0,0,NA,NA,NA,NA
3358,3,0.707377715,1.60876591159009,6.51495499766043e-5,0.04058325305482491,12.950036647049544,3_4172_3,8313.427603456868,4.103827953692635e-4,81.57342976672999,6,0.0030080467172386,4.103827953692632e-4,0.009297511444577222
3359,1,0.706890263,0,0,0,0,NA,2687.6052732450203,0,0,NA,NA,NA,NA
3360,3,0.706600217,0,0,0,0,3_3867_3,266.4639827128499,0,0,24,0,0,0
3361,1,0.708050611,0,0,0,0,NA,2232.4450193385524,0,0,NA,NA,NA,NA
3362,3,0.705153867,5.286150849663899,2.1407113768569052e-4,0.13335016367039318,42.55177632233545,3_7560_3,1468.3955584233368,0.007224598088755624,1436.0622604943105,20,0.021197674536385474,0.00722459808875562,0.16367836120477638
