reachid,TribID,Str_Order,avg_production,cv
9967,5_12171_5,5,4093.7477648170398,0.29332656632110765
10152,5_12171_5,5,4093.7477648170398,0.29332656632110765
10698,5_12171_5,5,4093.7477648170398,0.29332656632110765
10459,5_12171_5,5,4093.7477648170398,0.29332656632110765
10410,5_12171_5,5,4093.7477648170398,0.29332656632110765
10500,5_12171_5,5,4093.7477648170398,0.29332656632110765
10608,5_12171_5,5,4093.7477648170398,0.29332656632110765
10772,5_12171_5,5,4093.7477648170398,0.29332656632110765
10975,5_12171_5,5,4093.7477648170398,0.29332656632110765
10942,5_12171_5,5,4093.7477648170398,0.29332656632110765
11142,5_12171_5,5,4093.7477648170398,0.29332656632110765
11824,5_12171_5,5,4093.7477648170398,0.29332656632110765
11846,5_12171_5,5,4093.7477648170398,0.29332656632110765
12171,5_12171_5,5,4093.7477648170398,0.29332656632110765
7461,5_7623_5,5,3764.929840194142,0.21443430991982576
7463,5_7623_5,5,3764.929840194142,0.21443430991982576
5354,5_7623_5,5,3764.929840194142,0.21443430991982576
6056,5_7623_5,5,3764.929840194142,0.21443430991982576
6085,5_7623_5,5,3764.929840194142,0.21443430991982576
3613,5_7623_5,5,3764.929840194142,0.21443430991982576
2709,5_7623_5,5,3764.929840194142,0.21443430991982576
6798,5_7623_5,5,3764.929840194142,0.21443430991982576
2514,5_7623_5,5,3764.929840194142,0.21443430991982576
2671,5_7623_5,5,3764.929840194142,0.21443430991982576
2692,5_7623_5,5,3764.929840194142,0.21443430991982576
2912,5_7623_5,5,3764.929840194142,0.21443430991982576
3150,5_7623_5,5,3764.929840194142,0.21443430991982576
3314,5_7623_5,5,3764.929840194142,0.21443430991982576
3541,5_7623_5,5,3764.929840194142,0.21443430991982576
3603,5_7623_5,5,3764.929840194142,0.21443430991982576
3628,5_7623_5,5,3764.929840194142,0.21443430991982576
3647,5_7623_5,5,3764.929840194142,0.21443430991982576
4094,5_7623_5,5,3764.929840194142,0.21443430991982576
4005,5_7623_5,5,3764.929840194142,0.21443430991982576
5153,5_7623_5,5,3764.929840194142,0.21443430991982576
4273,5_7623_5,5,3764.929840194142,0.21443430991982576
4455,5_7623_5,5,3764.929840194142,0.21443430991982576
4133,5_7623_5,5,3764.929840194142,0.21443430991982576
4481,5_7623_5,5,3764.929840194142,0.21443430991982576
5063,5_7623_5,5,3764.929840194142,0.21443430991982576
4882,5_7623_5,5,3764.929840194142,0.21443430991982576
5328,5_7623_5,5,3764.929840194142,0.21443430991982576
6219,5_7623_5,5,3764.929840194142,0.21443430991982576
6768,5_7623_5,5,3764.929840194142,0.21443430991982576
6233,5_7623_5,5,3764.929840194142,0.21443430991982576
6195,5_7623_5,5,3764.929840194142,0.21443430991982576
6424,5_7623_5,5,3764.929840194142,0.21443430991982576
6473,5_7623_5,5,3764.929840194142,0.21443430991982576
6696,5_7623_5,5,3764.929840194142,0.21443430991982576
7250,5_7623_5,5,3764.929840194142,0.21443430991982576
7607,5_7623_5,5,3764.929840194142,0.21443430991982576
6977,5_7623_5,5,3764.929840194142,0.21443430991982576
7127,5_7623_5,5,3764.929840194142,0.21443430991982576
7192,5_7623_5,5,3764.929840194142,0.21443430991982576
7203,5_7623_5,5,3764.929840194142,0.21443430991982576
7240,5_7623_5,5,3764.929840194142,0.21443430991982576
7282,5_7623_5,5,3764.929840194142,0.21443430991982576
7729,5_7623_5,5,3764.929840194142,0.21443430991982576
7323,5_7623_5,5,3764.929840194142,0.21443430991982576
7334,5_7623_5,5,3764.929840194142,0.21443430991982576
7335,5_7623_5,5,3764.929840194142,0.21443430991982576
7398,5_7623_5,5,3764.929840194142,0.21443430991982576
7409,5_7623_5,5,3764.929840194142,0.21443430991982576
7524,5_7623_5,5,3764.929840194142,0.21443430991982576
7582,5_7623_5,5,3764.929840194142,0.21443430991982576
7623,5_7623_5,5,3764.929840194142,0.21443430991982576
7665,5_7623_5,5,3764.929840194142,0.21443430991982576
11509,5_12770_5,5,3621.4337191276936,0.23993027526653804
11749,5_12770_5,5,3621.4337191276936,0.23993027526653804
12335,5_12770_5,5,3621.4337191276936,0.23993027526653804
11506,5_12770_5,5,3621.4337191276936,0.23993027526653804
11483,5_12770_5,5,3621.4337191276936,0.23993027526653804
11500,5_12770_5,5,3621.4337191276936,0.23993027526653804
11517,5_12770_5,5,3621.4337191276936,0.23993027526653804
11523,5_12770_5,5,3621.4337191276936,0.23993027526653804
11527,5_12770_5,5,3621.4337191276936,0.23993027526653804
12395,5_12770_5,5,3621.4337191276936,0.23993027526653804
12085,5_12770_5,5,3621.4337191276936,0.23993027526653804
11909,5_12770_5,5,3621.4337191276936,0.23993027526653804
11936,5_12770_5,5,3621.4337191276936,0.23993027526653804
12605,5_12770_5,5,3621.4337191276936,0.23993027526653804
12620,5_12770_5,5,3621.4337191276936,0.23993027526653804
11640,5_12770_5,5,3621.4337191276936,0.23993027526653804
11265,5_12770_5,5,3621.4337191276936,0.23993027526653804
11194,5_12770_5,5,3621.4337191276936,0.23993027526653804
11259,5_12770_5,5,3621.4337191276936,0.23993027526653804
11276,5_12770_5,5,3621.4337191276936,0.23993027526653804
11373,5_12770_5,5,3621.4337191276936,0.23993027526653804
11632,5_12770_5,5,3621.4337191276936,0.23993027526653804
12073,5_12770_5,5,3621.4337191276936,0.23993027526653804
12148,5_12770_5,5,3621.4337191276936,0.23993027526653804
12301,5_12770_5,5,3621.4337191276936,0.23993027526653804
12748,5_12770_5,5,3621.4337191276936,0.23993027526653804
12294,5_12770_5,5,3621.4337191276936,0.23993027526653804
12462,5_12770_5,5,3621.4337191276936,0.23993027526653804
12770,5_12770_5,5,3621.4337191276936,0.23993027526653804
16315,4_15835_4,4,3015.8304950429197,0.2579205863575565
16421,4_15835_4,4,3015.8304950429197,0.2579205863575565
16346,4_15835_4,4,3015.8304950429197,0.2579205863575565
15835,4_15835_4,4,3015.8304950429197,0.2579205863575565
16131,4_15835_4,4,3015.8304950429197,0.2579205863575565
15993,4_15835_4,4,3015.8304950429197,0.2579205863575565
16463,4_15835_4,4,3015.8304950429197,0.2579205863575565
16095,4_15835_4,4,3015.8304950429197,0.2579205863575565
16218,4_15835_4,4,3015.8304950429197,0.2579205863575565
15995,4_15835_4,4,3015.8304950429197,0.2579205863575565
16284,4_15835_4,4,3015.8304950429197,0.2579205863575565
16123,4_15835_4,4,3015.8304950429197,0.2579205863575565
16168,4_15835_4,4,3015.8304950429197,0.2579205863575565
16170,4_15835_4,4,3015.8304950429197,0.2579205863575565
16182,4_15835_4,4,3015.8304950429197,0.2579205863575565
16232,4_15835_4,4,3015.8304950429197,0.2579205863575565
16481,4_15835_4,4,3015.8304950429197,0.2579205863575565
16208,4_15835_4,4,3015.8304950429197,0.2579205863575565
16225,4_15835_4,4,3015.8304950429197,0.2579205863575565
16228,4_15835_4,4,3015.8304950429197,0.2579205863575565
16236,4_15835_4,4,3015.8304950429197,0.2579205863575565
16254,4_15835_4,4,3015.8304950429197,0.2579205863575565
16255,4_15835_4,4,3015.8304950429197,0.2579205863575565
16260,4_15835_4,4,3015.8304950429197,0.2579205863575565
16271,4_15835_4,4,3015.8304950429197,0.2579205863575565
16276,4_15835_4,4,3015.8304950429197,0.2579205863575565
16381,4_15835_4,4,3015.8304950429197,0.2579205863575565
16396,4_15835_4,4,3015.8304950429197,0.2579205863575565
16404,4_15835_4,4,3015.8304950429197,0.2579205863575565
16459,4_15835_4,4,3015.8304950429197,0.2579205863575565
16513,4_15835_4,4,3015.8304950429197,0.2579205863575565
16532,4_15835_4,4,3015.8304950429197,0.2579205863575565
13371,3_15305_3,3,2669.142659339377,0.1332393120355226
13217,3_15305_3,3,2669.142659339377,0.1332393120355226
13234,3_15305_3,3,2669.142659339377,0.1332393120355226
13032,3_15305_3,3,2669.142659339377,0.1332393120355226
14547,3_15305_3,3,2669.142659339377,0.1332393120355226
13236,3_15305_3,3,2669.142659339377,0.1332393120355226
13260,3_15305_3,3,2669.142659339377,0.1332393120355226
13278,3_15305_3,3,2669.142659339377,0.1332393120355226
13712,3_15305_3,3,2669.142659339377,0.1332393120355226
13717,3_15305_3,3,2669.142659339377,0.1332393120355226
13579,3_15305_3,3,2669.142659339377,0.1332393120355226
13621,3_15305_3,3,2669.142659339377,0.1332393120355226
13734,3_15305_3,3,2669.142659339377,0.1332393120355226
13838,3_15305_3,3,2669.142659339377,0.1332393120355226
14437,3_15305_3,3,2669.142659339377,0.1332393120355226
13911,3_15305_3,3,2669.142659339377,0.1332393120355226
14029,3_15305_3,3,2669.142659339377,0.1332393120355226
14717,3_15305_3,3,2669.142659339377,0.1332393120355226
14053,3_15305_3,3,2669.142659339377,0.1332393120355226
14058,3_15305_3,3,2669.142659339377,0.1332393120355226
14133,3_15305_3,3,2669.142659339377,0.1332393120355226
14773,3_15305_3,3,2669.142659339377,0.1332393120355226
14284,3_15305_3,3,2669.142659339377,0.1332393120355226
14288,3_15305_3,3,2669.142659339377,0.1332393120355226
14334,3_15305_3,3,2669.142659339377,0.1332393120355226
14346,3_15305_3,3,2669.142659339377,0.1332393120355226
14482,3_15305_3,3,2669.142659339377,0.1332393120355226
14633,3_15305_3,3,2669.142659339377,0.1332393120355226
14524,3_15305_3,3,2669.142659339377,0.1332393120355226
14541,3_15305_3,3,2669.142659339377,0.1332393120355226
14593,3_15305_3,3,2669.142659339377,0.1332393120355226
14601,3_15305_3,3,2669.142659339377,0.1332393120355226
15243,3_15305_3,3,2669.142659339377,0.1332393120355226
15305,3_15305_3,3,2669.142659339377,0.1332393120355226
13390,4_13370_4,4,2350.185350777401,0.1403739528127074
13439,4_13370_4,4,2350.185350777401,0.1403739528127074
13942,4_13370_4,4,2350.185350777401,0.1403739528127074
13904,4_13370_4,4,2350.185350777401,0.1403739528127074
13352,4_13370_4,4,2350.185350777401,0.1403739528127074
13370,4_13370_4,4,2350.185350777401,0.1403739528127074
13449,4_13370_4,4,2350.185350777401,0.1403739528127074
13664,4_13370_4,4,2350.185350777401,0.1403739528127074
13558,4_13370_4,4,2350.185350777401,0.1403739528127074
13631,4_13370_4,4,2350.185350777401,0.1403739528127074
13965,4_13370_4,4,2350.185350777401,0.1403739528127074
13535,4_13370_4,4,2350.185350777401,0.1403739528127074
13570,4_13370_4,4,2350.185350777401,0.1403739528127074
13614,4_13370_4,4,2350.185350777401,0.1403739528127074
13678,4_13370_4,4,2350.185350777401,0.1403739528127074
13689,4_13370_4,4,2350.185350777401,0.1403739528127074
13748,4_13370_4,4,2350.185350777401,0.1403739528127074
13785,4_13370_4,4,2350.185350777401,0.1403739528127074
13799,4_13370_4,4,2350.185350777401,0.1403739528127074
13800,4_13370_4,4,2350.185350777401,0.1403739528127074
13834,4_13370_4,4,2350.185350777401,0.1403739528127074
13890,4_13370_4,4,2350.185350777401,0.1403739528127074
13906,4_13370_4,4,2350.185350777401,0.1403739528127074
14026,4_13370_4,4,2350.185350777401,0.1403739528127074
13924,4_13370_4,4,2350.185350777401,0.1403739528127074
14035,4_13370_4,4,2350.185350777401,0.1403739528127074
14045,4_13370_4,4,2350.185350777401,0.1403739528127074
14050,4_13370_4,4,2350.185350777401,0.1403739528127074
14063,4_13370_4,4,2350.185350777401,0.1403739528127074
14074,4_13370_4,4,2350.185350777401,0.1403739528127074
14087,4_13370_4,4,2350.185350777401,0.1403739528127074
2001,5_4129_5,5,2328.9112243512523,0.3653859680632531
2068,5_4129_5,5,2328.9112243512523,0.3653859680632531
1185,5_4129_5,5,2328.9112243512523,0.3653859680632531
1175,5_4129_5,5,2328.9112243512523,0.3653859680632531
1233,5_4129_5,5,2328.9112243512523,0.3653859680632531
1333,5_4129_5,5,2328.9112243512523,0.3653859680632531
1289,5_4129_5,5,2328.9112243512523,0.3653859680632531
1772,5_4129_5,5,2328.9112243512523,0.3653859680632531
2072,5_4129_5,5,2328.9112243512523,0.3653859680632531
1555,5_4129_5,5,2328.9112243512523,0.3653859680632531
1912,5_4129_5,5,2328.9112243512523,0.3653859680632531
2015,5_4129_5,5,2328.9112243512523,0.3653859680632531
2031,5_4129_5,5,2328.9112243512523,0.3653859680632531
2033,5_4129_5,5,2328.9112243512523,0.3653859680632531
1699,5_4129_5,5,2328.9112243512523,0.3653859680632531
1884,5_4129_5,5,2328.9112243512523,0.3653859680632531
1950,5_4129_5,5,2328.9112243512523,0.3653859680632531
1984,5_4129_5,5,2328.9112243512523,0.3653859680632531
2005,5_4129_5,5,2328.9112243512523,0.3653859680632531
2142,5_4129_5,5,2328.9112243512523,0.3653859680632531
2187,5_4129_5,5,2328.9112243512523,0.3653859680632531
2075,5_4129_5,5,2328.9112243512523,0.3653859680632531
3392,5_4129_5,5,2328.9112243512523,0.3653859680632531
2283,5_4129_5,5,2328.9112243512523,0.3653859680632531
2386,5_4129_5,5,2328.9112243512523,0.3653859680632531
2263,5_4129_5,5,2328.9112243512523,0.3653859680632531
2323,5_4129_5,5,2328.9112243512523,0.3653859680632531
2329,5_4129_5,5,2328.9112243512523,0.3653859680632531
2856,5_4129_5,5,2328.9112243512523,0.3653859680632531
2844,5_4129_5,5,2328.9112243512523,0.3653859680632531
2781,5_4129_5,5,2328.9112243512523,0.3653859680632531
2632,5_4129_5,5,2328.9112243512523,0.3653859680632531
2965,5_4129_5,5,2328.9112243512523,0.3653859680632531
3172,5_4129_5,5,2328.9112243512523,0.3653859680632531
3433,5_4129_5,5,2328.9112243512523,0.3653859680632531
3550,5_4129_5,5,2328.9112243512523,0.3653859680632531
3729,5_4129_5,5,2328.9112243512523,0.3653859680632531
4129,5_4129_5,5,2328.9112243512523,0.3653859680632531
10271,5_11155_5,5,2116.144489518053,0.23899067528027446
9545,5_11155_5,5,2116.144489518053,0.23899067528027446
9584,5_11155_5,5,2116.144489518053,0.23899067528027446
9605,5_11155_5,5,2116.144489518053,0.23899067528027446
10295,5_11155_5,5,2116.144489518053,0.23899067528027446
9700,5_11155_5,5,2116.144489518053,0.23899067528027446
9963,5_11155_5,5,2116.144489518053,0.23899067528027446
9847,5_11155_5,5,2116.144489518053,0.23899067528027446
9970,5_11155_5,5,2116.144489518053,0.23899067528027446
10014,5_11155_5,5,2116.144489518053,0.23899067528027446
10069,5_11155_5,5,2116.144489518053,0.23899067528027446
10098,5_11155_5,5,2116.144489518053,0.23899067528027446
10176,5_11155_5,5,2116.144489518053,0.23899067528027446
10191,5_11155_5,5,2116.144489518053,0.23899067528027446
10400,5_11155_5,5,2116.144489518053,0.23899067528027446
10407,5_11155_5,5,2116.144489518053,0.23899067528027446
10480,5_11155_5,5,2116.144489518053,0.23899067528027446
10673,5_11155_5,5,2116.144489518053,0.23899067528027446
10761,5_11155_5,5,2116.144489518053,0.23899067528027446
10921,5_11155_5,5,2116.144489518053,0.23899067528027446
10952,5_11155_5,5,2116.144489518053,0.23899067528027446
11012,5_11155_5,5,2116.144489518053,0.23899067528027446
11155,5_11155_5,5,2116.144489518053,0.23899067528027446
5545,3_8720_3,3,2108.9574626764456,0.25186660297358104
4912,3_8720_3,3,2108.9574626764456,0.25186660297358104
5608,3_8720_3,3,2108.9574626764456,0.25186660297358104
6046,3_8720_3,3,2108.9574626764456,0.25186660297358104
6055,3_8720_3,3,2108.9574626764456,0.25186660297358104
6057,3_8720_3,3,2108.9574626764456,0.25186660297358104
8390,3_8720_3,3,2108.9574626764456,0.25186660297358104
5504,3_8720_3,3,2108.9574626764456,0.25186660297358104
8497,3_8720_3,3,2108.9574626764456,0.25186660297358104
4661,3_8720_3,3,2108.9574626764456,0.25186660297358104
4157,3_8720_3,3,2108.9574626764456,0.25186660297358104
4259,3_8720_3,3,2108.9574626764456,0.25186660297358104
5051,3_8720_3,3,2108.9574626764456,0.25186660297358104
5185,3_8720_3,3,2108.9574626764456,0.25186660297358104
4849,3_8720_3,3,2108.9574626764456,0.25186660297358104
5503,3_8720_3,3,2108.9574626764456,0.25186660297358104
5630,3_8720_3,3,2108.9574626764456,0.25186660297358104
7120,3_8720_3,3,2108.9574626764456,0.25186660297358104
5834,3_8720_3,3,2108.9574626764456,0.25186660297358104
5999,3_8720_3,3,2108.9574626764456,0.25186660297358104
6489,3_8720_3,3,2108.9574626764456,0.25186660297358104
6981,3_8720_3,3,2108.9574626764456,0.25186660297358104
7351,3_8720_3,3,2108.9574626764456,0.25186660297358104
7561,3_8720_3,3,2108.9574626764456,0.25186660297358104
7791,3_8720_3,3,2108.9574626764456,0.25186660297358104
8015,3_8720_3,3,2108.9574626764456,0.25186660297358104
8720,3_8720_3,3,2108.9574626764456,0.25186660297358104
13225,4_14501_4,4,2028.4619861343122,0.22637331802343372
13240,4_14501_4,4,2028.4619861343122,0.22637331802343372
13468,4_14501_4,4,2028.4619861343122,0.22637331802343372
13501,4_14501_4,4,2028.4619861343122,0.22637331802343372
13326,4_14501_4,4,2028.4619861343122,0.22637331802343372
13191,4_14501_4,4,2028.4619861343122,0.22637331802343372
13201,4_14501_4,4,2028.4619861343122,0.22637331802343372
13681,4_14501_4,4,2028.4619861343122,0.22637331802343372
14127,4_14501_4,4,2028.4619861343122,0.22637331802343372
13359,4_14501_4,4,2028.4619861343122,0.22637331802343372
13649,4_14501_4,4,2028.4619861343122,0.22637331802343372
13639,4_14501_4,4,2028.4619861343122,0.22637331802343372
13866,4_14501_4,4,2028.4619861343122,0.22637331802343372
13910,4_14501_4,4,2028.4619861343122,0.22637331802343372
13927,4_14501_4,4,2028.4619861343122,0.22637331802343372
13937,4_14501_4,4,2028.4619861343122,0.22637331802343372
14030,4_14501_4,4,2028.4619861343122,0.22637331802343372
14199,4_14501_4,4,2028.4619861343122,0.22637331802343372
14203,4_14501_4,4,2028.4619861343122,0.22637331802343372
