fish.id,nat_start,nat_end,natal_iso_mean,natal_iso_sd,num_microns,otoNum,capture_date,capture_date_julian,file.id
,,,0.723947457,,,1,6/7/16,,2016_yukon_chin_yk001 
,,,0.717533205,,,2,6/7/16,,2016_yukon_chin_yk002 
,,,0.706700974,,,3,6/8/16,,2016_yukon_chin_yk003 
,,,0.727189546,,,4,6/9/16,,2016_yukon_chin_yk004 
,,,0.71385533,,,5,6/9/16,,2016_yukon_chin_yk005 
,,,0.706416141,,,6,6/9/16,,2016_yukon_chin_yk006 
,,,0.710562852,,,7,6/9/16,,2016_yukon_chin_yk007 
,,,0.71360269,,,8,6/9/16,,2016_yukon_chin_yk008 
,,,0.714488793,,,9,6/9/16,,2016_yukon_chin_yk009 
,,,0.706117104,,,10,6/9/16,,2016_yukon_chin_yk010_redo 
,,,0.713620742,,,11,6/9/16,,2016_yukon_chin_yk011 
,,,0.725646188,,,12,6/10/16,,2016_yukon_chin_yk012 
,,,0.722032708,,,13,6/10/16,,2016_yukon_chin_yk013 
,,,0.713453394,,,14,6/10/16,,2016_yukon_chin_yk014_redo 
,,,0.719498315,,,15,6/10/16,,2016_yukon_chin_yk015_redo 
,,,0.707163733,,,16,6/10/16,,2016_yukon_chin_yk016_redo 
,,,0.713566647,,,17,6/10/16,,2016_yukon_chin_yk017_redo 
,,,0.716204458,,,18,6/11/16,,2016_yukon_chin_yk018 
,,,0.713727603,,,19,6/11/16,,2016_yukon_chin_yk019 
,,,0.725087596,,,20,6/12/16,,2016_yukon_chin_yk020 
,,,0.723686777,,,21,6/12/16,,2016_yukon_chin_yk021_redo 
,,,0.721704637,,,22,6/12/16,,2016_yukon_chin_yk022 
,,,0.71581579,,,23,6/12/16,,2016_yukon_chin_yk023 
,,,0.712452264,,,24,6/13/16,,2016_yukon_chin_yk024 
,,,0.711392402,,,25,6/13/16,,2016_yukon_chin_yk025 
,,,0.721321066,,,26,6/13/16,,2016_yukon_chin_yk026 
,,,0.715256435,,,27,6/13/16,,2016_yukon_chin_yk027_redo 
,,,0.714523336,,,28,6/13/16,,2016_yukon_chin_yk028_redo 
,,,0.715804669,,,29,6/13/16,,2016_yukon_chin_yk029 
,,,0.707753425,,,30,6/13/16,,2016_yukon_chin_yk030_redo 
,,,0.716696902,,,31,6/13/16,,2016_yukon_chin_yk031_redo 
,,,0.722682395,,,32,6/13/16,,2016_yukon_chin_yk032 
,,,0.711740298,,,33,6/13/16,,2016_yukon_chin_yk033 
,,,0.71874558,,,34,6/13/16,,2016_yukon_chin_yk034 
,,,0.707086278,,,35,6/14/16,,2016_yukon_chin_yk035_redo 
,,,0.712172076,,,36,6/14/16,,2016_yukon_chin_yk036 
,,,0.707099959,,,37,6/14/16,,2016_yukon_chin_yk037 
,,,0.705627972,,,38,6/14/16,,2016_yukon_chin_yk038 
,,,0.712138979,,,39,6/14/16,,2016_yukon_chin_yk039_redo 
,,,0.706597908,,,40,6/14/16,,2016_yukon_chin_yk040 
,,,0.712288645,,,41,6/14/16,,2016_yukon_chin_yk041 
,,,0.707035029,,,42,6/14/16,,2016_yukon_chin_yk042_redo 
,,,0.710102628,,,43,6/14/16,,2016_yukon_chin_yk043 
,,,0.708114623,,,44,6/14/16,,2016_yukon_chin_yk044_redo 
,,,0.707464474,,,45,6/15/16,,2016_yukon_chin_yk045 
,,,0.712483957,,,46,6/15/16,,2016_yukon_chin_yk046_redo 
,,,0.707373132,,,47,6/15/16,,2016_yukon_chin_yk047 
,,,0.714362482,,,48,6/15/16,,2016_yukon_chin_yk048 
,,,0.707364871,,,49,6/15/16,,2016_yukon_chin_yk049 
,,,0.70715928,,,50,6/15/16,,2016_yukon_chin_yk050 
,,,0.706285126,,,51,6/16/16,,2016_yukon_chin_yk051_redo 
,,,0.724568188,,,52,6/16/16,,2016_yukon_chin_yk052 
,,,0.710413092,,,53,6/16/16,,2016_yukon_chin_yk053_redo 
,,,0.709822467,,,54,6/16/16,,2016_yukon_chin_yk054_redo 
,,,0.706048262,,,55,6/17/16,,2016_yukon_chin_yk055 
,,,0.70655383,,,56,6/17/16,,2016_yukon_chin_yk056 
,,,0.723588504,,,57,6/17/16,,2016_yukon_chin_yk057_redo 
